source,target,n_lines,n_tokens,edge_type
#HenryVIII_H8,5.01.0059,5,28,active
#HenryVIII_H8,5.02.0065,14,94,active
#HenryVIII_H8,5.02.0068,53,425,active
#HenryVIII_H8,5.04.0073,26,171,active
#Katherine_H8,1.02.0008,45,302,active
#Katherine_H8,1.02.0009,11,69,active
#Katherine_H8,2.04.0031,87,669,active
#Katherine_H8,3.01.0033,2,19,active
#Katherine_H8,3.01.0035,4,13,active
#Katherine_H8,3.01.0036,5,40,active
#Katherine_H8,3.01.0037,113,896,active
#Katherine_H8,4.02.0048,51,373,active
#Katherine_H8,4.02.0049,5,22,active
#Katherine_H8,4.02.0050,60,482,active
#Keeper_H8,5.02.0062,3,18,active
#Keeper_H8,5.02.0066,4,22,active
#LADIES.KATHERINE.0.1_H8,3.01.0034,12,70,active
#LADIES.KATHERINE.Patience_H8,4.02.0048,5,33,active
#LADIES.KATHERINE.Patience_H8,4.02.0050,1,2,active
#Lovell_H8,1.03.0011,27,187,active
#Lovell_H8,1.04.0013,3,17,active
#Lovell_H8,1.04.0017,1,3,active
#Lovell_H8,2.01.0019,6,46,active
#Lovell_H8,5.01.0051,22,152,active
#Lovell_H8,5.01.0052,7,51,active
#Lovell_H8,5.01.0054,2,13,active
#Lovell_H8,5.01.0058,1,5,active
#Lovell_H8,5.01.0059,1,1,active
#Messenger_H8,4.02.0049,4,29,active
#Norfolk_H8,1.01.0002,79,558,active
#Norfolk_H8,1.01.0005,27,184,active
#Norfolk_H8,1.02.0008,9,61,active
#Norfolk_H8,2.02.0022,35,225,active
#Norfolk_H8,2.02.0023,5,35,active
#Norfolk_H8,2.02.0024,3,14,active
#Norfolk_H8,3.02.0038,23,130,active
#Norfolk_H8,3.02.0039,1,4,active
#Norfolk_H8,3.02.0040,2,7,active
#Norfolk_H8,3.02.0041,12,84,active
#Norfolk_H8,3.02.0043,18,127,active
#Norfolk_H8,5.02.0066,2,5,active
#Norfolk_H8,5.02.0067,3,19,active
#OldLady_H8,2.03.0028,30,206,active
#OldLady_H8,2.03.0030,21,158,active
#OldLady_H8,5.01.0059,11,77,active
#OldLady_H8,5.01.0060,6,54,active
#Page_H8,5.01.0051,1,3,active
#Porter_H8,5.03.0069,3,21,active
#Porter_H8,5.03.0070,24,204,active
#Porter_H8,5.03.0071,8,49,active
#Prologue_H8,0.00.0001,32,266,active
#SECRETARIES.0.1_H8,1.01.0004,2,8,active
#SERVANTS.LARDER.1_H8,5.03.0070,3,13,active
#SERVANTS.PORTER.1_H8,5.03.0070,38,342,active
#SERVANTS.PORTER.1_H8,5.03.0071,2,12,active
#SERVANTS.X.1_H8,1.04.0015,4,24,active
#Sands_H8,1.03.0010,7,41,active
#Sands_H8,1.03.0011,15,108,active
#Sands_H8,1.04.0013,17,120,active
#Sands_H8,1.04.0014,10,69,active
#Scribe_H8,2.04.0031,4,18,active
#Sergeant_H8,1.01.0006,5,28,active
#Suffolk_H8,2.02.0022,12,89,active
#Suffolk_H8,2.02.0023,1,9,active
#Suffolk_H8,2.02.0024,4,20,active
#Suffolk_H8,3.02.0038,43,284,active
#Suffolk_H8,3.02.0039,1,2,active
#Suffolk_H8,3.02.0040,3,15,active
#Suffolk_H8,3.02.0043,16,118,active
#Suffolk_H8,5.01.0052,7,44,active
#Suffolk_H8,5.02.0066,4,21,active
#Suffolk_H8,5.02.0067,3,22,active
#Surrey_H8,3.02.0038,18,76,active
#Surrey_H8,3.02.0040,4,20,active
#Surrey_H8,3.02.0041,1,5,active
#Surrey_H8,3.02.0043,56,411,active
#Surrey_H8,5.02.0066,1,2,active
#Surrey_H8,5.02.0067,1,3,active
#Surrey_H8,5.02.0068,1,5,active
#Surveyor_H8,1.02.0009,61,449,active
#Usher_H8,2.04.0031,1,5,active
#Vaux_H8,2.01.0019,4,24,active
#Wolsey_H8,1.01.0003,2,9,active
#Wolsey_H8,1.01.0004,3,18,active
#Wolsey_H8,1.02.0008,32,235,active
#Wolsey_H8,1.02.0009,10,68,active
#Wolsey_H8,1.04.0014,12,74,active
#Wolsey_H8,1.04.0015,6,38,active
#Wolsey_H8,1.04.0016,3,27,active
#Wolsey_H8,1.04.0017,25,129,active
#Wolsey_H8,2.02.0024,3,16,active
#Wolsey_H8,2.02.0025,17,135,active
#Wolsey_H8,2.02.0026,12,78,active
#Wolsey_H8,2.04.0031,36,251,active
#Wolsey_H8,2.04.0032,13,105,active
#Wolsey_H8,3.01.0037,40,283,active
#Wolsey_H8,3.02.0039,6,25,active
#Wolsey_H8,3.02.0040,17,133,active
#Wolsey_H8,3.02.0041,37,259,active
#Wolsey_H8,3.02.0042,27,216,active
#Wolsey_H8,3.02.0043,45,319,active
#Wolsey_H8,3.02.0044,22,185,active
#Wolsey_H8,3.02.0045,77,597,active
1.01.0002,#Abergavenny_H8,120,823,passive
1.01.0002,#Buckingham_H8,94,655,passive
1.01.0002,#Norfolk_H8,56,362,passive
1.01.0003,#Abergavenny_H8,2,9,passive
1.01.0003,#Buckingham_H8,2,9,passive
1.01.0003,#GUARDS_H8,2,9,passive
1.01.0003,#Norfolk_H8,2,9,passive
1.01.0003,#SECRETARIES_H8,2,9,passive
1.01.0004,#Abergavenny_H8,5,26,passive
1.01.0004,#Buckingham_H8,5,26,passive
1.01.0004,#GUARDS_H8,5,26,passive
1.01.0004,#Norfolk_H8,5,26,passive
1.01.0004,#SECRETARIES.0.1_H8,3,18,passive
1.01.0004,#SECRETARIES_H8,5,26,passive
1.01.0004,#Wolsey_H8,2,8,passive
1.01.0005,#Abergavenny_H8,88,651,passive
1.01.0005,#Buckingham_H8,27,184,passive
1.01.0005,#Norfolk_H8,61,467,passive
1.01.0005,#SECRETARIES.0.1_H8,88,651,passive
1.01.0006,#Abergavenny_H8,36,225,passive
1.01.0006,#Brandon_H8,25,158,passive
1.01.0006,#Buckingham_H8,22,129,passive
1.01.0006,#GUARDS_H8,39,242,passive
1.01.0006,#Norfolk_H8,39,242,passive
1.01.0006,#SECRETARIES.0.1_H8,39,242,passive
1.01.0006,#Sergeant_H8,34,214,passive
1.02.0007,#ATTENDANTS_H8,8,62,passive
1.02.0007,#Lovell_H8,8,62,passive
1.02.0007,#NOBLES_H8,8,62,passive
1.02.0007,#SECRETARIES.X.1_H8,8,62,passive
1.02.0007,#Wolsey_H8,8,62,passive
1.02.0008,#ATTENDANTS_H8,116,795,passive
1.02.0008,#HenryVIII_H8,86,598,passive
1.02.0008,#Katherine_H8,71,493,passive
1.02.0008,#Lovell_H8,116,795,passive
1.02.0008,#NOBLES_H8,116,795,passive
1.02.0008,#Norfolk_H8,107,734,passive
1.02.0008,#SECRETARIES.X.1_H8,116,795,passive
1.02.0008,#Suffolk_H8,116,795,passive
1.02.0008,#Wolsey_H8,84,560,passive
1.02.0009,#ATTENDANTS_H8,123,868,passive
1.02.0009,#HenryVIII_H8,82,586,passive
1.02.0009,#Katherine_H8,112,799,passive
1.02.0009,#Lovell_H8,123,868,passive
1.02.0009,#NOBLES_H8,123,868,passive
1.02.0009,#Norfolk_H8,123,868,passive
1.02.0009,#Suffolk_H8,123,868,passive
1.02.0009,#Surveyor_H8,62,419,passive
1.02.0009,#Wolsey_H8,113,800,passive
1.03.0010,#Chamberlain_H8,7,41,passive
1.03.0010,#Sands_H8,11,87,passive
1.03.0011,#Chamberlain_H8,42,295,passive
1.03.0011,#Lovell_H8,39,259,passive
1.03.0011,#Sands_H8,51,338,passive
1.04.0012,#Anne_H8,7,53,passive
1.04.0012,#GENTLEMEN_H8,7,53,passive
1.04.0012,#LADIES_H8,7,53,passive
1.04.0013,#Anne_H8,35,231,passive
1.04.0013,#Chamberlain_H8,24,157,passive
1.04.0013,#GENTLEMEN_H8,36,235,passive
1.04.0013,#Guilford_H8,33,219,passive
1.04.0013,#LADIES_H8,36,235,passive
1.04.0013,#Lovell_H8,33,218,passive
1.04.0013,#Sands_H8,19,115,passive
1.04.0014,#ATTENDANTS_H8,26,161,passive
1.04.0014,#Anne_H8,23,149,passive
1.04.0014,#Chamberlain_H8,25,155,passive
1.04.0014,#GENTLEMEN_H8,26,161,passive
1.04.0014,#Guilford_H8,26,161,passive
1.04.0014,#LADIES_H8,26,161,passive
1.04.0014,#Lovell_H8,26,161,passive
1.04.0014,#SERVANTS_H8,26,161,passive
1.04.0014,#Sands_H8,16,92,passive
1.04.0014,#Wolsey_H8,14,87,passive
1.04.0015,#ATTENDANTS_H8,11,67,passive
1.04.0015,#Anne_H8,11,67,passive
1.04.0015,#Chamberlain_H8,10,62,passive
1.04.0015,#GENTLEMEN_H8,11,67,passive
1.04.0015,#Guilford_H8,11,67,passive
1.04.0015,#LADIES_H8,11,67,passive
1.04.0015,#Lovell_H8,11,67,passive
1.04.0015,#SERVANTS.X.1_H8,7,43,passive
1.04.0015,#SERVANTS_H8,11,67,passive
1.04.0015,#Sands_H8,11,67,passive
1.04.0015,#Wolsey_H8,5,29,passive
1.04.0016,#ATTENDANTS_H8,3,27,passive
1.04.0016,#Anne_H8,3,27,passive
1.04.0016,#GENTLEMEN_H8,3,27,passive
1.04.0016,#Guilford_H8,3,27,passive
1.04.0016,#LADIES_H8,3,27,passive
1.04.0016,#Lovell_H8,3,27,passive
1.04.0016,#SERVANTS_H8,3,27,passive
1.04.0016,#Sands_H8,3,27,passive
1.04.0017,#ATTENDANTS_H8,61,381,passive
1.04.0017,#Anne_H8,61,381,passive
1.04.0017,#Chamberlain_H8,46,269,passive
1.04.0017,#GENTLEMEN_H8,61,381,passive
1.04.0017,#Guilford_H8,61,381,passive
1.04.0017,#HenryVIII_H8,41,244,passive
1.04.0017,#LADIES_H8,61,381,passive
1.04.0017,#Lovell_H8,60,378,passive
1.04.0017,#MASKERS_H8,61,381,passive
1.04.0017,#SERVANTS_H8,61,381,passive
1.04.0017,#Sands_H8,61,381,passive
1.04.0017,#Wolsey_H8,36,252,passive
2.01.0018,#GENTLEMEN.1_H8,22,115,passive
2.01.0018,#GENTLEMEN.2_H8,48,317,passive
2.01.0019,#Buckingham_H8,11,76,passive
2.01.0019,#COMMONERS_H8,86,711,passive
2.01.0019,#GENTLEMEN.1_H8,86,711,passive
2.01.0019,#GENTLEMEN.2_H8,85,705,passive
2.01.0019,#GUARDS_H8,86,711,passive
2.01.0019,#Lovell_H8,80,665,passive
2.01.0019,#Sands_H8,86,711,passive
2.01.0019,#Vaux_H8,82,687,passive
2.01.0020,#GENTLEMEN.1_H8,22,160,passive
2.01.0020,#GENTLEMEN.2_H8,19,123,passive
2.02.0022,#Chamberlain_H8,47,314,passive
2.02.0022,#Norfolk_H8,28,198,passive
2.02.0022,#Suffolk_H8,51,334,passive
2.02.0023,#HenryVIII_H8,6,44,passive
2.02.0023,#Norfolk_H8,7,51,passive
2.02.0023,#Suffolk_H8,11,77,passive
2.02.0024,#Campeius_H8,18,102,passive
2.02.0024,#HenryVIII_H8,10,50,passive
2.02.0024,#Norfolk_H8,15,88,passive
2.02.0024,#Suffolk_H8,14,82,passive
2.02.0024,#Wolsey_H8,15,86,passive
2.02.0025,#Campeius_H8,27,213,passive
2.02.0025,#HenryVIII_H8,23,182,passive
2.02.0025,#Wolsey_H8,16,125,passive
2.02.0026,#Campeius_H8,16,101,passive
2.02.0026,#Gardiner_H8,23,157,passive
2.02.0026,#HenryVIII_H8,23,160,passive
2.02.0026,#Wolsey_H8,13,92,passive
2.02.0027,#Campeius_H8,7,58,passive
2.02.0027,#Wolsey_H8,7,58,passive
2.03.0028,#Anne_H8,30,206,passive
2.03.0028,#OldLady_H8,30,202,passive
2.03.0029,#Anne_H8,23,162,passive
2.03.0029,#Chamberlain_H8,15,94,passive
2.03.0029,#OldLady_H8,38,256,passive
2.03.0030,#Anne_H8,21,158,passive
2.03.0030,#OldLady_H8,10,64,passive
2.04.0031,#ATTENDANTS_H8,148,1044,passive
2.04.0031,#BISHOPS_H8,148,1044,passive
2.04.0031,#BishopOfLincoln_H8,148,1044,passive
2.04.0031,#Campeius_H8,139,993,passive
2.04.0031,#Crier_H8,143,1020,passive
2.04.0031,#HenryVIII_H8,142,1018,passive
2.04.0031,#Katherine_H8,61,375,passive
2.04.0031,#LORDS_H8,148,1044,passive
2.04.0031,#Scribe_H8,144,1026,passive
2.04.0031,#Usher_H8,147,1039,passive
2.04.0031,#Wolsey_H8,112,793,passive
2.04.0032,#ATTENDANTS_H8,118,874,passive
2.04.0032,#BISHOPS_H8,118,874,passive
2.04.0032,#BishopOfLincoln_H8,110,822,passive
2.04.0032,#Campeius_H8,112,834,passive
2.04.0032,#Crier_H8,118,874,passive
2.04.0032,#HenryVIII_H8,27,197,passive
2.04.0032,#LORDS_H8,118,874,passive
2.04.0032,#Scribe_H8,118,874,passive
2.04.0032,#Wolsey_H8,105,769,passive
3.01.0033,#LADIES.KATHERINE_H8,2,19,passive
3.01.0034,#Katherine_H8,12,70,passive
3.01.0034,#LADIES.KATHERINE_H8,12,70,passive
3.01.0035,#GENTLEMEN.X_H8,4,13,passive
3.01.0035,#Katherine_H8,3,19,passive
3.01.0035,#LADIES.KATHERINE.0.1_H8,7,32,passive
3.01.0035,#LADIES.KATHERINE_H8,7,32,passive
3.01.0036,#LADIES.KATHERINE.0.1_H8,5,40,passive
3.01.0036,#LADIES.KATHERINE_H8,5,40,passive
3.01.0037,#Campeius_H8,153,1179,passive
3.01.0037,#Katherine_H8,64,455,passive
3.01.0037,#LADIES.KATHERINE.0.1_H8,177,1351,passive
3.01.0037,#LADIES.KATHERINE_H8,177,1351,passive
3.01.0037,#Wolsey_H8,137,1068,passive
3.02.0038,#Chamberlain_H8,84,490,passive
3.02.0038,#Norfolk_H8,75,466,passive
3.02.0038,#Suffolk_H8,55,312,passive
3.02.0038,#Surrey_H8,80,520,passive
3.02.0039,#Chamberlain_H8,15,75,passive
3.02.0039,#Cromwell_H8,8,31,passive
3.02.0039,#Norfolk_H8,14,71,passive
3.02.0039,#Suffolk_H8,14,73,passive
3.02.0039,#Surrey_H8,15,75,passive
3.02.0039,#Wolsey_H8,9,50,passive
3.02.0040,#Chamberlain_H8,26,175,passive
3.02.0040,#Norfolk_H8,24,168,passive
3.02.0040,#Suffolk_H8,23,160,passive
3.02.0040,#Surrey_H8,22,155,passive
3.02.0040,#Wolsey_H8,9,42,passive
3.02.0041,#ATTENDANTS_H8,113,795,passive
3.02.0041,#Chamberlain_H8,113,795,passive
3.02.0041,#HenryVIII_H8,50,348,passive
3.02.0041,#Lovell_H8,113,795,passive
3.02.0041,#Norfolk_H8,101,711,passive
3.02.0041,#Suffolk_H8,113,795,passive
3.02.0041,#Surrey_H8,112,790,passive
3.02.0041,#Wolsey_H8,76,536,passive
3.02.0043,#Chamberlain_H8,135,975,passive
3.02.0043,#Norfolk_H8,122,885,passive
3.02.0043,#Suffolk_H8,124,894,passive
3.02.0043,#Surrey_H8,84,601,passive
3.02.0043,#Wolsey_H8,95,693,passive
3.02.0045,#Cromwell_H8,77,597,passive
3.02.0045,#Wolsey_H8,22,150,passive
4.01.0046,#GENTLEMEN.1_H8,33,230,passive
4.01.0046,#GENTLEMEN.2_H8,34,220,passive
4.01.0047,#GENTLEMEN.1_H8,69,490,passive
4.01.0047,#GENTLEMEN.2_H8,64,475,passive
4.01.0047,#GENTLEMEN.3_H8,18,96,passive
4.02.0048,#Griffith_H8,56,406,passive
4.02.0048,#Katherine_H8,60,434,passive
4.02.0048,#LADIES.KATHERINE.Patience_H8,106,774,passive
4.02.0049,#Griffith_H8,9,51,passive
4.02.0049,#Katherine_H8,7,49,passive
4.02.0049,#LADIES.KATHERINE.Patience_H8,12,71,passive
4.02.0049,#Messenger_H8,8,42,passive
4.02.0050,#Capuchius_H8,61,484,passive
4.02.0050,#Griffith_H8,72,549,passive
4.02.0050,#Katherine_H8,12,67,passive
4.02.0050,#LADIES.KATHERINE.Patience_H8,71,547,passive
5.01.0051,#Gardiner_H8,23,155,passive
5.01.0051,#Lovell_H8,44,325,passive
5.01.0051,#Page_H8,65,474,passive
5.01.0052,#HenryVIII_H8,14,95,passive
5.01.0052,#Lovell_H8,21,135,passive
5.01.0052,#Suffolk_H8,21,142,passive
5.01.0053,#Denny_H8,4,16,passive
5.01.0053,#HenryVIII_H8,4,21,passive
5.01.0053,#Lovell_H8,8,37,passive
5.01.0054,#HenryVIII_H8,2,13,passive
5.01.0055,#Cranmer_H8,3,10,passive
5.01.0055,#Denny_H8,3,10,passive
5.01.0055,#Lovell_H8,3,10,passive
5.01.0056,#Cranmer_H8,63,459,passive
5.01.0056,#HenryVIII_H8,20,127,passive
5.01.0058,#HenryVIII_H8,1,5,passive
5.01.0059,#HenryVIII_H8,12,78,passive
5.01.0059,#Lovell_H8,16,105,passive
5.01.0059,#OldLady_H8,6,29,passive
5.01.0060,#Lovell_H8,6,54,passive
5.02.0061,#SERVANTS_H8,5,34,passive
5.02.0062,#Cranmer_H8,3,18,passive
5.02.0062,#Keeper_H8,3,6,passive
5.02.0062,#SERVANTS_H8,6,24,passive
5.02.0063,#Cranmer_H8,3,21,passive
5.02.0063,#Keeper_H8,3,21,passive
5.02.0063,#SERVANTS_H8,3,21,passive
5.02.0064,#Keeper_H8,10,78,passive
5.02.0064,#SERVANTS_H8,10,78,passive
5.02.0065,#Butts_H8,14,94,passive
5.02.0065,#Cranmer_H8,20,132,passive
5.02.0065,#HenryVIII_H8,6,38,passive
5.02.0065,#Keeper_H8,20,132,passive
5.02.0065,#SERVANTS_H8,20,132,passive
5.02.0066,#Chamberlain_H8,112,776,passive
5.02.0066,#Chancellor_H8,89,613,passive
5.02.0066,#Cranmer_H8,82,528,passive
5.02.0066,#Cromwell_H8,97,701,passive
5.02.0066,#Gardiner_H8,77,532,passive
5.02.0066,#Keeper_H8,109,756,passive
5.02.0066,#Norfolk_H8,111,773,passive
5.02.0066,#SERVANTS_H8,113,778,passive
5.02.0066,#Suffolk_H8,109,757,passive
5.02.0066,#Surrey_H8,112,776,passive
5.02.0067,#Chamberlain_H8,21,138,passive
5.02.0067,#Chancellor_H8,25,164,passive
5.02.0067,#Cranmer_H8,18,112,passive
5.02.0067,#Cromwell_H8,20,131,passive
5.02.0067,#GUARDS_H8,25,164,passive
5.02.0067,#Gardiner_H8,23,155,passive
5.02.0067,#Keeper_H8,25,164,passive
5.02.0067,#Norfolk_H8,22,145,passive
5.02.0067,#SERVANTS_H8,25,164,passive
5.02.0067,#Suffolk_H8,22,142,passive
5.02.0067,#Surrey_H8,24,161,passive
5.02.0068,#Chamberlain_H8,76,587,passive
5.02.0068,#Chancellor_H8,69,540,passive
5.02.0068,#Cranmer_H8,71,552,passive
5.02.0068,#Cromwell_H8,76,587,passive
5.02.0068,#GUARDS_H8,76,587,passive
5.02.0068,#Gardiner_H8,66,512,passive
5.02.0068,#HenryVIII_H8,23,162,passive
5.02.0068,#Keeper_H8,76,587,passive
5.02.0068,#Norfolk_H8,76,587,passive
5.02.0068,#SERVANTS_H8,76,587,passive
5.02.0068,#Suffolk_H8,76,587,passive
5.02.0068,#Surrey_H8,75,582,passive
5.03.0069,#SERVANTS.PORTER.1_H8,3,21,passive
5.03.0070,#Porter_H8,41,355,passive
5.03.0070,#SERVANTS.LARDER.1_H8,62,546,passive
5.03.0070,#SERVANTS.PORTER.1_H8,27,217,passive
5.03.0071,#Chamberlain_H8,10,61,passive
5.03.0071,#Porter_H8,21,166,passive
5.03.0071,#SERVANTS.LARDER.1_H8,29,215,passive
5.03.0071,#SERVANTS.PORTER.1_H8,27,203,passive
5.04.0072,#ALDERMEN_H8,3,21,passive
5.04.0072,#Cranmer_H8,3,21,passive
5.04.0072,#ElizabethI.Infant_H8,3,21,passive
5.04.0072,#LADIES_H8,3,21,passive
5.04.0072,#LORDS_H8,3,21,passive
5.04.0072,#LordMayor_H8,3,21,passive
5.04.0072,#Norfolk_H8,3,21,passive
5.04.0072,#Suffolk_H8,3,21,passive
5.04.0073,#ALDERMEN_H8,83,628,passive
5.04.0073,#Cranmer_H8,26,171,passive
5.04.0073,#ElizabethI.Infant_H8,83,628,passive
5.04.0073,#GUARDS_H8,83,628,passive
5.04.0073,#Garter_H8,83,628,passive
5.04.0073,#HenryVIII_H8,57,457,passive
5.04.0073,#LADIES_H8,83,628,passive
5.04.0073,#LORDS_H8,83,628,passive
5.04.0073,#LordMayor_H8,83,628,passive
5.04.0073,#Norfolk_H8,83,628,passive
5.04.0073,#Suffolk_H8,83,628,passive
