node1,node2,n_lines,n_tokens
#Cassius_JC,3.01.0046,117,860
#Cinna_JC,3.01.0046,117,860
#Decius_JC,3.01.0046,117,860
#Metellus_JC,3.01.0046,117,860
#Trebonius_JC,3.01.0046,117,860
#Antony_JC,3.01.0047,22,173
#Caesar_JC,3.01.0047,22,173
#Antony_JC,3.01.0048,23,164
#Caesar_JC,3.01.0048,23,164
#SERVANTS.OCTAVIUS.1_JC,3.01.0048,23,164
#Brutus_JC,3.02.0049,8,54
#Cassius_JC,3.02.0049,8,54
#PLEBEIANS_JC,3.02.0049,8,54
#Brutus_JC,3.02.0050,1,5
#Cassius_JC,3.02.0050,1,5
#PLEBEIANS.0.1_JC,3.02.0050,1,5
#PLEBEIANS_JC,3.02.0050,1,5
#Brutus_JC,3.02.0051,2,14
#Cassius_JC,3.02.0051,2,14
#PLEBEIANS.0.1_JC,3.02.0051,2,14
#PLEBEIANS.0.2_JC,3.02.0051,2,14
#PLEBEIANS_JC,3.02.0051,2,14
#Brutus_JC,3.02.0052,31,287
#PLEBEIANS.0.1_JC,3.02.0052,31,287
#PLEBEIANS.0.2_JC,3.02.0052,31,287
#PLEBEIANS.0.3_JC,3.02.0052,31,287
#PLEBEIANS_JC,3.02.0052,31,287
#Antony_JC,3.02.0053,11,91
#Brutus_JC,3.02.0053,11,91
#Caesar_JC,3.02.0053,11,91
#PLEBEIANS.0.1_JC,3.02.0053,11,91
#PLEBEIANS.0.2_JC,3.02.0053,11,91
#PLEBEIANS.0.3_JC,3.02.0053,11,91
#PLEBEIANS.0_JC,3.02.0053,11,91
#PLEBEIANS_JC,3.02.0053,11,91
#Antony_JC,3.02.0054,14,78
#Brutus_JC,3.02.0054,14,78
#Caesar_JC,3.02.0054,14,78
#PLEBEIANS.0.1_JC,3.02.0054,14,78
#PLEBEIANS.0.2_JC,3.02.0054,14,78
#PLEBEIANS.0.3_JC,3.02.0054,14,78
#PLEBEIANS.0.4_JC,3.02.0054,14,78
#PLEBEIANS.0_JC,3.02.0054,14,78
#PLEBEIANS_JC,3.02.0054,14,78
#Antony_JC,3.02.0055,207,1479
#Caesar_JC,3.02.0055,207,1479
#PLEBEIANS.0.1_JC,3.02.0055,207,1479
#PLEBEIANS.0.2_JC,3.02.0055,207,1479
#PLEBEIANS.0.3_JC,3.02.0055,207,1479
#PLEBEIANS.0.4_JC,3.02.0055,207,1479
#PLEBEIANS.0_JC,3.02.0055,207,1479
#PLEBEIANS_JC,3.02.0055,207,1479
#Antony_JC,3.02.0056,2,14
#PLEBEIANS.0.1_JC,3.02.0056,2,14
#PLEBEIANS.0.2_JC,3.02.0056,2,14
#PLEBEIANS.0.3_JC,3.02.0056,2,14
#PLEBEIANS.0.4_JC,3.02.0056,2,14
#PLEBEIANS.0_JC,3.02.0056,2,14
#Antony_JC,3.02.0057,11,77
#PLEBEIANS.0.1_JC,3.02.0057,11,77
#PLEBEIANS.0.2_JC,3.02.0057,11,77
#PLEBEIANS.0.3_JC,3.02.0057,11,77
#PLEBEIANS.0.4_JC,3.02.0057,11,77
#PLEBEIANS.0_JC,3.02.0057,11,77
#SERVANTS.OCTAVIUS.1_JC,3.02.0057,11,77
#CinnaPoet_JC,3.03.0058,4,29
#PLEBEIANS_JC,3.03.0058,4,29
#CinnaPoet_JC,3.03.0059,1,4
#PLEBEIANS.0.1_JC,3.03.0059,1,4
#PLEBEIANS_JC,3.03.0059,1,4
#CinnaPoet_JC,3.03.0060,1,4
#PLEBEIANS.0.1_JC,3.03.0060,1,4
#PLEBEIANS.0.2_JC,3.03.0060,1,4
#PLEBEIANS_JC,3.03.0060,1,4
#CinnaPoet_JC,3.03.0061,1,4
#PLEBEIANS.0.1_JC,3.03.0061,1,4
#PLEBEIANS.0.2_JC,3.03.0061,1,4
#PLEBEIANS.0.3_JC,3.03.0061,1,4
#PLEBEIANS_JC,3.03.0061,1,4
#CinnaPoet_JC,3.03.0062,33,205
#PLEBEIANS.0.1_JC,3.03.0062,33,205
#PLEBEIANS.0.2_JC,3.03.0062,33,205
#PLEBEIANS.0.3_JC,3.03.0062,33,205
#PLEBEIANS.0.4_JC,3.03.0062,33,205
#PLEBEIANS_JC,3.03.0062,33,205
#Antony_JC,4.01.0063,13,83
#Lepidus_JC,4.01.0063,13,83
#Octavius_JC,4.01.0063,13,83
#Antony_JC,4.01.0064,42,310
#Octavius_JC,4.01.0064,42,310
#Brutus_JC,4.02.0065,33,216
#Lucius_JC,4.02.0065,33,216
#Pindarus_JC,4.02.0065,33,216
#SOLDIERS.BRUTUS.Lucilius_JC,4.02.0065,33,216
#SOLDIERS.BRUTUS.Titinius_JC,4.02.0065,33,216
#SOLDIERS.BRUTUS_JC,4.02.0065,33,216
#Brutus_JC,4.02.0066,4,18
#Cassius_JC,4.02.0066,4,18
#Lucius_JC,4.02.0066,4,18
#Pindarus_JC,4.02.0066,4,18
#SOLDIERS.BRUTUS.Lucilius_JC,4.02.0066,4,18
#SOLDIERS.BRUTUS.Titinius_JC,4.02.0066,4,18
#SOLDIERS.BRUTUS_JC,4.02.0066,4,18
#SOLDIERS.CASSIUS_JC,4.02.0066,4,18
#Brutus_JC,4.02.0067,1,1
#Cassius_JC,4.02.0067,1,1
#Lucius_JC,4.02.0067,1,1
#Pindarus_JC,4.02.0067,1,1
#SOLDIERS.BRUTUS.0.1_JC,4.02.0067,1,1
#SOLDIERS.BRUTUS.Lucilius_JC,4.02.0067,1,1
#SOLDIERS.BRUTUS.Titinius_JC,4.02.0067,1,1
#SOLDIERS.BRUTUS_JC,4.02.0067,1,1
#SOLDIERS.CASSIUS_JC,4.02.0067,1,1
#Brutus_JC,4.02.0068,1,1
#Cassius_JC,4.02.0068,1,1
#Lucius_JC,4.02.0068,1,1
#Pindarus_JC,4.02.0068,1,1
#SOLDIERS.BRUTUS.0.1_JC,4.02.0068,1,1
#SOLDIERS.BRUTUS.0.2_JC,4.02.0068,1,1
#SOLDIERS.BRUTUS.Lucilius_JC,4.02.0068,1,1
#SOLDIERS.BRUTUS.Titinius_JC,4.02.0068,1,1
#SOLDIERS.BRUTUS_JC,4.02.0068,1,1
#SOLDIERS.CASSIUS_JC,4.02.0068,1,1
#Brutus_JC,4.02.0069,19,129
#Cassius_JC,4.02.0069,19,129
#Lucius_JC,4.02.0069,19,129
#Pindarus_JC,4.02.0069,19,129
#SOLDIERS.BRUTUS.0.1_JC,4.02.0069,19,129
#SOLDIERS.BRUTUS.0.2_JC,4.02.0069,19,129
#SOLDIERS.BRUTUS.0.3_JC,4.02.0069,19,129
#SOLDIERS.BRUTUS.Lucilius_JC,4.02.0069,19,129
#SOLDIERS.BRUTUS.Titinius_JC,4.02.0069,19,129
#SOLDIERS.BRUTUS_JC,4.02.0069,19,129
#SOLDIERS.CASSIUS_JC,4.02.0069,19,129
#Cassius_JC,4.03.0070,5,38
#Brutus_JC,4.03.0071,137,941
#Cassius_JC,4.03.0071,137,941
#Brutus_JC,4.03.0072,16,111
#Cassius_JC,4.03.0072,16,111
#Lucius_JC,4.03.0072,16,111
#Poet_JC,4.03.0072,16,111
#SOLDIERS.BRUTUS.Lucilius_JC,4.03.0072,16,111
#SOLDIERS.BRUTUS.Titinius_JC,4.03.0072,16,111
#Brutus_JC,4.03.0073,4,23
#Cassius_JC,4.03.0073,4,23
#Lucius_JC,4.03.0073,4,23
#SOLDIERS.BRUTUS.Lucilius_JC,4.03.0073,4,23
#SOLDIERS.BRUTUS.Titinius_JC,4.03.0073,4,23
#Brutus_JC,4.03.0074,1,5
#Cassius_JC,4.03.0074,1,5
#Lucius_JC,4.03.0074,1,5
#Brutus_JC,4.03.0075,19,106
#Cassius_JC,4.03.0075,19,106
#Brutus_JC,4.03.0076,5,42
#Cassius_JC,4.03.0076,5,42
#Lucius_JC,4.03.0076,5,42
#Brutus_JC,4.03.0077,77,502
#Cassius_JC,4.03.0077,77,502
#SOLDIERS.BRUTUS.Messala_JC,4.03.0077,77,502
#SOLDIERS.BRUTUS.Titinius_JC,4.03.0077,77,502
#Brutus_JC,4.03.0078,1,2
#Cassius_JC,4.03.0078,1,2
#Lucius_JC,4.03.0078,1,2
#SOLDIERS.BRUTUS.Messala_JC,4.03.0078,1,2
#SOLDIERS.BRUTUS.Titinius_JC,4.03.0078,1,2
#Brutus_JC,4.03.0079,7,37
#Cassius_JC,4.03.0079,7,37
#SOLDIERS.BRUTUS.Messala_JC,4.03.0079,7,37
#SOLDIERS.BRUTUS.Titinius_JC,4.03.0079,7,37
#Brutus_JC,4.03.0080,5,17
#Cassius_JC,4.03.0080,5,17
#Lucius_JC,4.03.0080,5,17
#SOLDIERS.BRUTUS.Messala_JC,4.03.0080,5,17
#SOLDIERS.BRUTUS.Titinius_JC,4.03.0080,5,17
#Brutus_JC,4.03.0081,7,45
#Lucius_JC,4.03.0081,7,45
#Brutus_JC,4.03.0082,33,264
#Lucius_JC,4.03.0082,33,264
#SOLDIERS.BRUTUS.Claudius_JC,4.03.0082,33,264
#SOLDIERS.BRUTUS.Varro_JC,4.03.0082,33,264
#Brutus_JC,4.03.0083,13,85
#Caesar_JC,4.03.0083,13,85
#Lucius_JC,4.03.0083,13,85
#SOLDIERS.BRUTUS.Claudius_JC,4.03.0083,13,85
#SOLDIERS.BRUTUS.Varro_JC,4.03.0083,13,85
#Brutus_JC,4.03.0084,25,137
#Lucius_JC,4.03.0084,25,137
#SOLDIERS.BRUTUS.Claudius_JC,4.03.0084,25,137
#SOLDIERS.BRUTUS.Varro_JC,4.03.0084,25,137
#Antony_JC,5.01.0085,12,89
#Octavius_JC,5.01.0085,12,89
#SOLDIERS.ANTONY_JC,5.01.0085,12,89
#Antony_JC,5.01.0086,9,65
#Messenger_JC,5.01.0086,9,65
#Octavius_JC,5.01.0086,9,65
#SOLDIERS.ANTONY_JC,5.01.0086,9,65
#Antony_JC,5.01.0087,50,340
#Brutus_JC,5.01.0087,50,340
#Cassius_JC,5.01.0087,50,340
#Messenger_JC,5.01.0087,50,340
#Octavius_JC,5.01.0087,50,340
#SOLDIERS.ANTONY_JC,5.01.0087,50,340
#SOLDIERS.BRUTUS.Lucilius_JC,5.01.0087,50,340
#SOLDIERS.BRUTUS.Messala_JC,5.01.0087,50,340
#SOLDIERS.BRUTUS.Titinius_JC,5.01.0087,50,340
#SOLDIERS.BRUTUS_JC,5.01.0087,50,340
#Brutus_JC,5.01.0088,65,469
#Cassius_JC,5.01.0088,65,469
#SOLDIERS.BRUTUS.Lucilius_JC,5.01.0088,65,469
#SOLDIERS.BRUTUS.Messala_JC,5.01.0088,65,469
#SOLDIERS.BRUTUS.Titinius_JC,5.01.0088,65,469
#SOLDIERS.BRUTUS_JC,5.01.0088,65,469
#Brutus_JC,5.02.0089,6,45
#SOLDIERS.BRUTUS.Messala_JC,5.02.0089,6,45
#Cassius_JC,5.03.0090,8,62
#SOLDIERS.BRUTUS.Titinius_JC,5.03.0090,8,62
#Cassius_JC,5.03.0091,12,92
#Pindarus_JC,5.03.0091,12,92
#SOLDIERS.BRUTUS.Titinius_JC,5.03.0091,12,92
#Cassius_JC,5.03.0092,35,237
#Pindarus_JC,5.03.0092,35,237
#Cassius_JC,5.03.0093,33,225
#SOLDIERS.BRUTUS.Messala_JC,5.03.0093,33,225
#SOLDIERS.BRUTUS.Titinius_JC,5.03.0093,33,225
#Cassius_JC,5.03.0094,12,91
#SOLDIERS.BRUTUS.Titinius_JC,5.03.0094,12,91
#Brutus_JC,5.03.0095,23,155
#Cassius_JC,5.03.0095,23,155
#SOLDIERS.BRUTUS.Cato_JC,5.03.0095,23,155
#SOLDIERS.BRUTUS.Flavius_JC,5.03.0095,23,155
#SOLDIERS.BRUTUS.Labeo_JC,5.03.0095,23,155
#SOLDIERS.BRUTUS.Lucilius_JC,5.03.0095,23,155
#SOLDIERS.BRUTUS.Messala_JC,5.03.0095,23,155
#SOLDIERS.BRUTUS.Strato_JC,5.03.0095,23,155
#SOLDIERS.BRUTUS.Titinius_JC,5.03.0095,23,155
#SOLDIERS.BRUTUS.Volumnius_JC,5.03.0095,23,155
#Brutus_JC,5.04.0096,1,8
#SOLDIERS.BRUTUS.Cato_JC,5.04.0096,1,8
#SOLDIERS.BRUTUS.Flavius_JC,5.04.0096,1,8
#SOLDIERS.BRUTUS.Lucilius_JC,5.04.0096,1,8
#SOLDIERS.BRUTUS.Messala_JC,5.04.0096,1,8
#SOLDIERS.BRUTUS.Cato_JC,5.04.0097,5,41
#SOLDIERS.BRUTUS.Lucilius_JC,5.04.0097,5,41
#SOLDIERS.ANTONY_JC,5.04.0098,5,38
#SOLDIERS.BRUTUS.Cato_JC,5.04.0098,5,38
#SOLDIERS.BRUTUS.Lucilius_JC,5.04.0098,5,38
#SOLDIERS.ANTONY.0.1_JC,5.04.0099,5,33
#SOLDIERS.ANTONY_JC,5.04.0099,5,33
#SOLDIERS.BRUTUS.Cato_JC,5.04.0099,5,33
#SOLDIERS.BRUTUS.Lucilius_JC,5.04.0099,5,33
#Antony_JC,5.04.0100,17,126
#SOLDIERS.ANTONY.0.1_JC,5.04.0100,17,126
#SOLDIERS.ANTONY.0.2_JC,5.04.0100,17,126
#SOLDIERS.ANTONY_JC,5.04.0100,17,126
#SOLDIERS.BRUTUS.Cato_JC,5.04.0100,17,126
#SOLDIERS.BRUTUS.Lucilius_JC,5.04.0100,17,126
#Brutus_JC,5.05.0101,48,341
#SOLDIERS.BRUTUS.Clitus_JC,5.05.0101,48,341
#SOLDIERS.BRUTUS.Dardanus_JC,5.05.0101,48,341
#SOLDIERS.BRUTUS.Strato_JC,5.05.0101,48,341
#SOLDIERS.BRUTUS.Volumnius_JC,5.05.0101,48,341
#Brutus_JC,5.05.0102,9,71
#SOLDIERS.BRUTUS.Strato_JC,5.05.0102,9,71
#Antony_JC,5.05.0103,30,228
#Brutus_JC,5.05.0103,30,228
#Octavius_JC,5.05.0103,30,228
#SOLDIERS.ANTONY_JC,5.05.0103,30,228
#SOLDIERS.BRUTUS.Lucilius_JC,5.05.0103,30,228
#SOLDIERS.BRUTUS.Messala_JC,5.05.0103,30,228
#SOLDIERS.BRUTUS.Strato_JC,5.05.0103,30,228
