node,node_type
3.07.0059,text_unit
3.07.0060,text_unit
3.07.0061,text_unit
3.07.0062,text_unit
3.08.0063,text_unit
3.09.0064,text_unit
3.10.0065,text_unit
3.10.0066,text_unit
3.10.0067,text_unit
3.10.0068,text_unit
3.10.0069,text_unit
3.11.0070,text_unit
3.11.0071,text_unit
3.12.0072,text_unit
3.12.0073,text_unit
3.12.0074,text_unit
3.13.0075,text_unit
3.13.0076,text_unit
3.13.0077,text_unit
3.13.0078,text_unit
3.13.0079,text_unit
3.13.0080,text_unit
3.13.0081,text_unit
3.13.0082,text_unit
3.13.0083,text_unit
3.13.0084,text_unit
3.13.0085,text_unit
3.13.0086,text_unit
3.13.0087,text_unit
4.01.0088,text_unit
4.02.0089,text_unit
4.02.0090,text_unit
4.02.0091,text_unit
4.03.0092,text_unit
4.03.0093,text_unit
4.03.0094,text_unit
4.03.0095,text_unit
4.03.0096,text_unit
4.04.0097,text_unit
4.04.0098,text_unit
4.04.0099,text_unit
4.04.0100,text_unit
4.04.0101,text_unit
4.05.0102,text_unit
4.06.0103,text_unit
4.06.0104,text_unit
4.06.0105,text_unit
4.06.0106,text_unit
4.06.0107,text_unit
4.06.0108,text_unit
4.07.0109,text_unit
4.07.0110,text_unit
4.07.0111,text_unit
4.08.0112,text_unit
4.08.0113,text_unit
4.09.0114,text_unit
4.10.0115,text_unit
4.11.0116,text_unit
4.12.0117,text_unit
4.12.0118,text_unit
4.12.0119,text_unit
4.12.0120,text_unit
4.12.0121,text_unit
4.12.0122,text_unit
4.13.0123,text_unit
4.14.0124,text_unit
4.14.0125,text_unit
4.14.0126,text_unit
4.14.0127,text_unit
4.14.0128,text_unit
4.14.0129,text_unit
4.14.0130,text_unit
4.14.0131,text_unit
4.14.0132,text_unit
4.14.0133,text_unit
4.14.0134,text_unit
4.14.0135,text_unit
4.15.0136,text_unit
4.15.0137,text_unit
4.15.0138,text_unit
4.15.0139,text_unit
5.01.0140,text_unit
5.01.0141,text_unit
5.01.0142,text_unit
5.01.0143,text_unit
5.01.0144,text_unit
5.01.0145,text_unit
5.02.0146,text_unit
5.02.0147,text_unit
5.02.0148,text_unit
5.02.0149,text_unit
5.02.0150,text_unit
5.02.0151,text_unit
5.02.0152,text_unit
5.02.0153,text_unit
5.02.0154,text_unit
5.02.0155,text_unit
5.02.0156,text_unit
5.02.0157,text_unit
5.02.0158,text_unit
5.02.0159,text_unit
5.02.0160,text_unit
5.02.0161,text_unit
5.02.0162,text_unit
5.02.0163,text_unit
5.02.0164,text_unit
5.02.0165,text_unit
5.02.0166,text_unit
5.02.0167,text_unit
5.02.0168,text_unit
