node1,node2,n_lines,n_tokens
#SENATORS.0.1_Oth,1.03.0018,87,593
#SENATORS.0.2_Oth,1.03.0018,87,593
#SENATORS_Oth,1.03.0018,87,593
#Brabantio_Oth,1.03.0019,54,387
#Cassio_Oth,1.03.0019,54,387
#Duke_Oth,1.03.0019,54,387
#OFFICERS.0.1_Oth,1.03.0019,54,387
#OFFICERS_Oth,1.03.0019,54,387
#Othello_Oth,1.03.0019,54,387
#Roderigo_Oth,1.03.0019,54,387
#SENATORS.0.1_Oth,1.03.0019,54,387
#SENATORS.0.2_Oth,1.03.0019,54,387
#SENATORS_Oth,1.03.0019,54,387
#Brabantio_Oth,1.03.0020,138,964
#Cassio_Oth,1.03.0020,138,964
#Desdemona_Oth,1.03.0020,138,964
#Duke_Oth,1.03.0020,138,964
#Iago_Oth,1.03.0020,138,964
#OFFICERS.0.1_Oth,1.03.0020,138,964
#OFFICERS.0_Oth,1.03.0020,138,964
#OFFICERS_Oth,1.03.0020,138,964
#Othello_Oth,1.03.0020,138,964
#Roderigo_Oth,1.03.0020,138,964
#SENATORS.0.1_Oth,1.03.0020,138,964
#SENATORS.0.2_Oth,1.03.0020,138,964
#SENATORS_Oth,1.03.0020,138,964
#Cassio_Oth,1.03.0021,1,5
#Desdemona_Oth,1.03.0021,1,5
#Duke_Oth,1.03.0021,1,5
#Iago_Oth,1.03.0021,1,5
#OFFICERS.0.1_Oth,1.03.0021,1,5
#OFFICERS.0_Oth,1.03.0021,1,5
#OFFICERS_Oth,1.03.0021,1,5
#Othello_Oth,1.03.0021,1,5
#Roderigo_Oth,1.03.0021,1,5
#SENATORS.0.1_Oth,1.03.0021,1,5
#SENATORS.0.2_Oth,1.03.0021,1,5
#SENATORS_Oth,1.03.0021,1,5
#Desdemona_Oth,1.03.0022,7,48
#Iago_Oth,1.03.0022,7,48
#OFFICERS.0.1_Oth,1.03.0022,7,48
#OFFICERS.0_Oth,1.03.0022,7,48
#Othello_Oth,1.03.0022,7,48
#Roderigo_Oth,1.03.0022,7,48
#SENATORS.0.1_Oth,1.03.0022,7,48
#SENATORS.0.2_Oth,1.03.0022,7,48
#Iago_Oth,1.03.0023,83,681
#OFFICERS.0.1_Oth,1.03.0023,83,681
#OFFICERS.0_Oth,1.03.0023,83,681
#Roderigo_Oth,1.03.0023,83,681
#SENATORS.0.1_Oth,1.03.0023,83,681
#SENATORS.0.2_Oth,1.03.0023,83,681
#Iago_Oth,1.03.0024,22,187
#OFFICERS.0.1_Oth,1.03.0024,22,187
#OFFICERS.0_Oth,1.03.0024,22,187
#SENATORS.0.1_Oth,1.03.0024,22,187
#SENATORS.0.2_Oth,1.03.0024,22,187
#GENTLEMEN.1_Oth,2.01.0025,21,146
#GENTLEMEN.2_Oth,2.01.0025,21,146
#Montano_Oth,2.01.0025,21,146
#GENTLEMEN.1_Oth,2.01.0026,26,179
#GENTLEMEN.2_Oth,2.01.0026,26,179
#GENTLEMEN.3_Oth,2.01.0026,26,179
#Montano_Oth,2.01.0026,26,179
#Cassio_Oth,2.01.0027,9,61
#GENTLEMEN.1_Oth,2.01.0027,9,61
#GENTLEMEN.2_Oth,2.01.0027,9,61
#GENTLEMEN.3_Oth,2.01.0027,9,61
#Montano_Oth,2.01.0027,9,61
#Cassio_Oth,2.01.0028,9,57
#GENTLEMEN.1_Oth,2.01.0028,9,57
#GENTLEMEN.2_Oth,2.01.0028,9,57
#GENTLEMEN.3_Oth,2.01.0028,9,57
#MESSENGERS.X.2_Oth,2.01.0028,9,57
#Montano_Oth,2.01.0028,9,57
#Cassio_Oth,2.01.0029,6,39
#GENTLEMEN.1_Oth,2.01.0029,6,39
#GENTLEMEN.3_Oth,2.01.0029,6,39
#MESSENGERS.X.2_Oth,2.01.0029,6,39
#Montano_Oth,2.01.0029,6,39
#Cassio_Oth,2.01.0030,19,128
#GENTLEMEN.1_Oth,2.01.0030,19,128
#GENTLEMEN.2_Oth,2.01.0030,19,128
#GENTLEMEN.3_Oth,2.01.0030,19,128
#MESSENGERS.X.2_Oth,2.01.0030,19,128
#Montano_Oth,2.01.0030,19,128
#Cassio_Oth,2.01.0031,17,108
#Desdemona_Oth,2.01.0031,17,108
#Emilia_Oth,2.01.0031,17,108
#GENTLEMEN.1_Oth,2.01.0031,17,108
#GENTLEMEN.2_Oth,2.01.0031,17,108
#GENTLEMEN.3_Oth,2.01.0031,17,108
#Iago_Oth,2.01.0031,17,108
#MESSENGERS.X.2_Oth,2.01.0031,17,108
#Montano_Oth,2.01.0031,17,108
#Roderigo_Oth,2.01.0031,17,108
#Cassio_Oth,2.01.0032,89,678
#Desdemona_Oth,2.01.0032,89,678
#Emilia_Oth,2.01.0032,89,678
#GENTLEMEN.1_Oth,2.01.0032,89,678
#GENTLEMEN.3_Oth,2.01.0032,89,678
#Iago_Oth,2.01.0032,89,678
#MESSENGERS.X.2_Oth,2.01.0032,89,678
#Montano_Oth,2.01.0032,89,678
#Roderigo_Oth,2.01.0032,89,678
#ATTENDANTS_Oth,2.01.0033,37,261
#Cassio_Oth,2.01.0033,37,261
#Desdemona_Oth,2.01.0033,37,261
#Emilia_Oth,2.01.0033,37,261
#GENTLEMEN.1_Oth,2.01.0033,37,261
#GENTLEMEN.3_Oth,2.01.0033,37,261
#Iago_Oth,2.01.0033,37,261
#MESSENGERS.X.2_Oth,2.01.0033,37,261
#Montano_Oth,2.01.0033,37,261
#Othello_Oth,2.01.0033,37,261
#Roderigo_Oth,2.01.0033,37,261
#Iago_Oth,2.01.0034,74,616
#Roderigo_Oth,2.01.0034,74,616
#Iago_Oth,2.01.0035,27,220
#Herald_Oth,2.02.0036,12,101
#ATTENDANTS_Oth,2.03.0037,13,73
#Cassio_Oth,2.03.0037,13,73
#Desdemona_Oth,2.03.0037,13,73
#Othello_Oth,2.03.0037,13,73
#Cassio_Oth,2.03.0038,35,244
#Iago_Oth,2.03.0038,35,244
#Iago_Oth,2.03.0039,18,128
#Cassio_Oth,2.03.0040,57,374
#GENTLEMEN_Oth,2.03.0040,57,374
#Iago_Oth,2.03.0040,57,374
#Montano_Oth,2.03.0040,57,374
#SERVANTS_Oth,2.03.0040,57,374
#GENTLEMEN_Oth,2.03.0041,1,9
#Iago_Oth,2.03.0041,1,9
#Montano_Oth,2.03.0041,1,9
#SERVANTS_Oth,2.03.0041,1,9
#Iago_Oth,2.03.0042,17,124
#Montano_Oth,2.03.0042,17,124
#SERVANTS_Oth,2.03.0042,17,124
#Iago_Oth,2.03.0043,2,10
#Montano_Oth,2.03.0043,2,10
#Roderigo_Oth,2.03.0043,2,10
#SERVANTS_Oth,2.03.0043,2,10
#Iago_Oth,2.03.0044,9,59
#Montano_Oth,2.03.0044,9,59
#SERVANTS_Oth,2.03.0044,9,59
#Cassio_Oth,2.03.0045,13,64
#Iago_Oth,2.03.0045,13,64
#Montano_Oth,2.03.0045,13,64
#Roderigo_Oth,2.03.0045,13,64
#SERVANTS_Oth,2.03.0045,13,64
#Cassio_Oth,2.03.0046,6,40
#Iago_Oth,2.03.0046,6,40
#Montano_Oth,2.03.0046,6,40
#SERVANTS_Oth,2.03.0046,6,40
#ATTENDANTS_Oth,2.03.0047,94,695
#Cassio_Oth,2.03.0047,94,695
#Iago_Oth,2.03.0047,94,695
#Montano_Oth,2.03.0047,94,695
#Othello_Oth,2.03.0047,94,695
#SERVANTS_Oth,2.03.0047,94,695
#ATTENDANTS.0_Oth,2.03.0048,7,39
#ATTENDANTS_Oth,2.03.0048,7,39
#Cassio_Oth,2.03.0048,7,39
#Desdemona_Oth,2.03.0048,7,39
#Iago_Oth,2.03.0048,7,39
#Montano_Oth,2.03.0048,7,39
#Othello_Oth,2.03.0048,7,39
#SERVANTS_Oth,2.03.0048,7,39
#ATTENDANTS.0_Oth,2.03.0049,5,29
#ATTENDANTS_Oth,2.03.0049,5,29
#Cassio_Oth,2.03.0049,5,29
#Desdemona_Oth,2.03.0049,5,29
#Iago_Oth,2.03.0049,5,29
#Othello_Oth,2.03.0049,5,29
#SERVANTS_Oth,2.03.0049,5,29
#ATTENDANTS.0_Oth,2.03.0050,78,624
#Cassio_Oth,2.03.0050,78,624
#Iago_Oth,2.03.0050,78,624
#ATTENDANTS.0_Oth,2.03.0051,27,217
#Iago_Oth,2.03.0051,27,217
#ATTENDANTS.0_Oth,2.03.0052,21,169
#Iago_Oth,2.03.0052,21,169
#Roderigo_Oth,2.03.0052,21,169
#ATTENDANTS.0_Oth,2.03.0053,7,50
#Iago_Oth,2.03.0053,7,50
#Cassio_Oth,3.01.0054,3,16
#MUSICIANS_Oth,3.01.0054,3,16
#Cassio_Oth,3.01.0055,2,15
#Clown_Oth,3.01.0055,2,15
#MUSICIANS_Oth,3.01.0055,2,15
#Cassio_Oth,3.01.0056,16,114
#Clown_Oth,3.01.0056,16,114
#MUSICIANS.0.1_Oth,3.01.0056,16,114
#MUSICIANS_Oth,3.01.0056,16,114
#Cassio_Oth,3.01.0057,10,75
#Clown_Oth,3.01.0057,10,75
#MUSICIANS.0.1_Oth,3.01.0057,10,75
#Cassio_Oth,3.01.0058,12,79
#Iago_Oth,3.01.0058,12,79
#MUSICIANS.0.1_Oth,3.01.0058,12,79
#Cassio_Oth,3.01.0059,3,9
#MUSICIANS.0.1_Oth,3.01.0059,3,9
#Cassio_Oth,3.01.0060,19,133
#Emilia_Oth,3.01.0060,19,133
#MUSICIANS.0.1_Oth,3.01.0060,19,133
#GENTLEMEN_Oth,3.02.0061,6,43
#Iago_Oth,3.02.0061,6,43
#Othello_Oth,3.02.0061,6,43
#GENTLEMEN.0.1_Oth,3.02.0062,1,5
#GENTLEMEN_Oth,3.02.0062,1,5
#Iago_Oth,3.02.0062,1,5
#Othello_Oth,3.02.0062,1,5
#Cassio_Oth,3.03.0063,30,219
#Desdemona_Oth,3.03.0063,30,219
#Emilia_Oth,3.03.0063,30,219
#Cassio_Oth,3.03.0064,6,34
#Desdemona_Oth,3.03.0064,6,34
#Emilia_Oth,3.03.0064,6,34
#Iago_Oth,3.03.0064,6,34
#Othello_Oth,3.03.0064,6,34
#Desdemona_Oth,3.03.0065,63,454
#Emilia_Oth,3.03.0065,63,454
#Iago_Oth,3.03.0065,63,454
#Othello_Oth,3.03.0065,63,454
#Iago_Oth,3.03.0066,199,1383
#Othello_Oth,3.03.0066,199,1383
#Othello_Oth,3.03.0067,20,165
#Desdemona_Oth,3.03.0068,15,94
#Emilia_Oth,3.03.0068,15,94
#Othello_Oth,3.03.0068,15,94
#Emilia_Oth,3.03.0069,10,82
#Emilia_Oth,3.03.0070,25,160
#Iago_Oth,3.03.0070,25,160
#Iago_Oth,3.03.0071,9,69
#Iago_Oth,3.03.0072,169,1215
#Othello_Oth,3.03.0072,169,1215
#Clown_Oth,3.04.0073,22,148
#Desdemona_Oth,3.04.0073,22,148
#Emilia_Oth,3.04.0073,22,148
#Desdemona_Oth,3.04.0074,12,75
#Emilia_Oth,3.04.0074,12,75
#Desdemona_Oth,3.04.0075,81,511
#Emilia_Oth,3.04.0075,81,511
#Othello_Oth,3.04.0075,81,511
#Desdemona_Oth,3.04.0076,8,58
#Emilia_Oth,3.04.0076,8,58
#Cassio_Oth,3.04.0077,37,279
#Desdemona_Oth,3.04.0077,37,279
#Emilia_Oth,3.04.0077,37,279
#Iago_Oth,3.04.0077,37,279
#Cassio_Oth,3.04.0078,29,206
#Desdemona_Oth,3.04.0078,29,206
#Emilia_Oth,3.04.0078,29,206
#Bianca_Oth,3.04.0079,42,288
#Cassio_Oth,3.04.0079,42,288
#Iago_Oth,4.01.0080,60,367
#Othello_Oth,4.01.0080,60,367
#Cassio_Oth,4.01.0081,12,77
#Iago_Oth,4.01.0081,12,77
#Othello_Oth,4.01.0081,12,77
#Iago_Oth,4.01.0082,46,345
#Othello_Oth,4.01.0082,46,345
#Cassio_Oth,4.01.0083,47,327
#Iago_Oth,4.01.0083,47,327
#Othello_Oth,4.01.0083,47,327
#Bianca_Oth,4.01.0084,16,135
#Cassio_Oth,4.01.0084,16,135
#Iago_Oth,4.01.0084,16,135
#Othello_Oth,4.01.0084,16,135
#Cassio_Oth,4.01.0085,8,45
#Iago_Oth,4.01.0085,8,45
#Othello_Oth,4.01.0085,8,45
#Iago_Oth,4.01.0086,47,317
#Othello_Oth,4.01.0086,47,317
#ATTENDANTS_Oth,4.01.0087,58,345
#Desdemona_Oth,4.01.0087,58,345
#Iago_Oth,4.01.0087,58,345
#Lodovico_Oth,4.01.0087,58,345
#Othello_Oth,4.01.0087,58,345
#ATTENDANTS_Oth,4.01.0088,4,25
#Iago_Oth,4.01.0088,4,25
#Lodovico_Oth,4.01.0088,4,25
#Othello_Oth,4.01.0088,4,25
#ATTENDANTS_Oth,4.01.0089,25,168
#Iago_Oth,4.01.0089,25,168
#Lodovico_Oth,4.01.0089,25,168
#Emilia_Oth,4.02.0090,21,140
#Othello_Oth,4.02.0090,21,140
#Othello_Oth,4.02.0091,4,38
#Desdemona_Oth,4.02.0092,11,53
#Emilia_Oth,4.02.0092,11,53
#Othello_Oth,4.02.0092,11,53
#Desdemona_Oth,4.02.0093,69,488
#Othello_Oth,4.02.0093,69,488
#Desdemona_Oth,4.02.0094,5,38
#Emilia_Oth,4.02.0094,5,38
#Othello_Oth,4.02.0094,5,38
#Desdemona_Oth,4.02.0095,14,86
#Emilia_Oth,4.02.0095,14,86
#Desdemona_Oth,4.02.0096,3,25
#Desdemona_Oth,4.02.0097,74,525
#Emilia_Oth,4.02.0097,74,525
#Iago_Oth,4.02.0097,74,525
#Iago_Oth,4.02.0098,76,587
#Roderigo_Oth,4.02.0098,76,587
#ATTENDANTS_Oth,4.03.0099,10,63
#Desdemona_Oth,4.03.0099,10,63
#Emilia_Oth,4.03.0099,10,63
#Lodovico_Oth,4.03.0099,10,63
#Othello_Oth,4.03.0099,10,63
#Desdemona_Oth,4.03.0100,107,797
#Emilia_Oth,4.03.0100,107,797
#Iago_Oth,5.01.0101,23,189
#Roderigo_Oth,5.01.0101,23,189
#Cassio_Oth,5.01.0102,5,35
#Iago_Oth,5.01.0102,5,35
#Roderigo_Oth,5.01.0102,5,35
#Cassio_Oth,5.01.0103,1,8
#Roderigo_Oth,5.01.0103,1,8
#Cassio_Oth,5.01.0104,12,75
#Othello_Oth,5.01.0104,12,75
#Roderigo_Oth,5.01.0104,12,75
#Cassio_Oth,5.01.0105,9,54
#Gratiano_Oth,5.01.0105,9,54
#Lodovico_Oth,5.01.0105,9,54
#Roderigo_Oth,5.01.0105,9,54
#Cassio_Oth,5.01.0106,37,198
#Gratiano_Oth,5.01.0106,37,198
#Iago_Oth,5.01.0106,37,198
#Lodovico_Oth,5.01.0106,37,198
#Roderigo_Oth,5.01.0106,37,198
#Bianca_Oth,5.01.0107,36,234
#Cassio_Oth,5.01.0107,36,234
#Gratiano_Oth,5.01.0107,36,234
#Iago_Oth,5.01.0107,36,234
#Lodovico_Oth,5.01.0107,36,234
#Roderigo_Oth,5.01.0107,36,234
#Bianca_Oth,5.01.0108,7,48
#Gratiano_Oth,5.01.0108,7,48
#Iago_Oth,5.01.0108,7,48
#Lodovico_Oth,5.01.0108,7,48
#Bianca_Oth,5.01.0109,21,154
#Emilia_Oth,5.01.0109,21,154
#Gratiano_Oth,5.01.0109,21,154
#Iago_Oth,5.01.0109,21,154
#Lodovico_Oth,5.01.0109,21,154
#Desdemona_Oth,5.02.0110,105,674
#Othello_Oth,5.02.0110,105,674
#Desdemona_Oth,5.02.0111,98,647
#Emilia_Oth,5.02.0111,98,647
#Othello_Oth,5.02.0111,98,647
#Desdemona_Oth,5.02.0112,18,146
#Emilia_Oth,5.02.0112,18,146
#Gratiano_Oth,5.02.0112,18,146
#Iago_Oth,5.02.0112,18,146
#Montano_Oth,5.02.0112,18,146
#Othello_Oth,5.02.0112,18,146
#Bianca_Oth,5.02.0113,63,416
#Cassio_Oth,5.02.0113,63,416
#Desdemona_Oth,5.02.0113,63,416
#Emilia_Oth,5.02.0113,63,416
#Gratiano_Oth,5.02.0113,63,416
#Iago_Oth,5.02.0113,63,416
#Montano_Oth,5.02.0113,63,416
#Othello_Oth,5.02.0113,63,416
#Bianca_Oth,5.02.0114,6,45
#Cassio_Oth,5.02.0114,6,45
#Desdemona_Oth,5.02.0114,6,45
#Emilia_Oth,5.02.0114,6,45
#Gratiano_Oth,5.02.0114,6,45
#Montano_Oth,5.02.0114,6,45
#Othello_Oth,5.02.0114,6,45
#Bianca_Oth,5.02.0115,14,98
#Cassio_Oth,5.02.0115,14,98
#Desdemona_Oth,5.02.0115,14,98
#Emilia_Oth,5.02.0115,14,98
#Othello_Oth,5.02.0115,14,98
#Bianca_Oth,5.02.0116,28,224
#Cassio_Oth,5.02.0116,28,224
#Desdemona_Oth,5.02.0116,28,224
#Emilia_Oth,5.02.0116,28,224
#Gratiano_Oth,5.02.0116,28,224
#Othello_Oth,5.02.0116,28,224
#Bianca_Oth,5.02.0117,103,707
#Cassio_Oth,5.02.0117,103,707
#Desdemona_Oth,5.02.0117,103,707
#Emilia_Oth,5.02.0117,103,707
#Gratiano_Oth,5.02.0117,103,707
#Iago_Oth,5.02.0117,103,707
#Lodovico_Oth,5.02.0117,103,707
#Montano_Oth,5.02.0117,103,707
#OFFICERS_Oth,5.02.0117,103,707
#Othello_Oth,5.02.0117,103,707
