act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
3,1,59,#Slender_Wiv,8,2,237,38
3,1,60,#DoctorCaius_Wiv,59,9,277,38
3,1,60,#Host_Wiv,136,17,277,38
3,1,60,#HughEvans_Wiv,68,10,277,38
3,1,60,#MasterPage_Wiv,8,1,277,38
3,1,60,#Shallow_2H4,6,1,277,38
3,1,61,#Shallow_2H4,8,2,12,3
3,1,61,#Slender_Wiv,4,1,12,3
3,1,62,#DoctorCaius_Wiv,35,5,83,12
3,1,62,#HughEvans_Wiv,48,7,83,12
3,2,63,#MistressPage_Wiv,44,6,60,8
3,2,63,#Robin_Wiv,16,2,60,8
3,2,64,#MasterFord_Wiv,43,7,121,19
3,2,64,#MistressPage_Wiv,75,11,121,19
3,2,64,#Robin_Wiv,3,1,121,19
3,2,65,#MasterFord_Wiv,175,20,175,20
3,2,66,#DoctorCaius_Wiv,15,2,288,36
3,2,66,#Host_Wiv,43,5,288,36
3,2,66,#MasterFord_Wiv,59,7,288,36
3,2,66,#MasterPage_Wiv,95,12,288,36
3,2,66,#Shallow_2H4,44,7,288,36
3,2,66,#Slender_Wiv,36,4,288,36
3,2,67,#DoctorCaius_Wiv,7,1,7,1
3,2,68,#Host_Wiv,15,2,15,2
3,2,69,#DoctorCaius_Wiv,7,2,25,5
3,2,69,#HughEvans_Wiv,7,2,25,5
3,2,69,#MasterFord_Wiv,18,3,25,5
3,2,69,#MasterPage_Wiv,7,2,25,5
3,3,70,#MistressFord_Wiv,10,2,15,3
3,3,70,#MistressPage_Wiv,5,1,15,3
3,3,71,#MistressFord_Wiv,90,12,106,16
3,3,71,#MistressPage_Wiv,16,4,106,16
3,3,72,#MistressPage_Wiv,4,1,4,1
3,3,73,#MistressFord_Wiv,17,3,105,14
3,3,73,#MistressPage_Wiv,37,5,105,14
3,3,73,#Robin_Wiv,51,6,105,14
3,3,74,#MistressFord_Wiv,6,2,17,4
3,3,74,#MistressPage_Wiv,11,2,17,4
3,3,75,#MistressFord_Wiv,19,3,19,3
3,3,76,#Falstaff_1H4,248,30,328,43
3,3,76,#MistressFord_Wiv,80,13,328,43
3,3,77,#Falstaff_1H4,12,2,44,8
3,3,77,#MistressFord_Wiv,9,2,44,8
3,3,77,#Robin_Wiv,23,4,44,8
3,3,78,#Falstaff_1H4,36,4,373,51
3,3,78,#MistressFord_Wiv,72,11,373,51
3,3,78,#MistressPage_Wiv,265,36,373,51
3,3,79,#MistressFord_Wiv,4,1,4,1
3,3,80,#MistressFord_Wiv,24,3,24,3
3,3,81,#John_Wiv,4,1,77,10
3,3,81,#MasterFord_Wiv,57,7,77,10
3,3,81,#MistressFord_Wiv,16,2,77,10
3,3,81,#Robert_Wiv,4,1,77,10
3,3,82,#MasterFord_Wiv,51,7,61,9
3,3,82,#MasterPage_Wiv,10,2,61,9
3,3,83,#DoctorCaius_Wiv,14,2,31,6
3,3,83,#HughEvans_Wiv,7,2,31,6
3,3,83,#MasterPage_Wiv,10,2,31,6
3,3,84,#MistressFord_Wiv,88,12,167,22
3,3,84,#MistressPage_Wiv,79,10,167,22
3,3,85,#DoctorCaius_Wiv,16,2,200,30
3,3,85,#HughEvans_Wiv,52,6,200,30
3,3,85,#MasterFord_Wiv,77,11,200,30
3,3,85,#MasterPage_Wiv,30,4,200,30
3,3,85,#MistressFord_Wiv,15,3,200,30
3,3,85,#MistressPage_Wiv,10,4,200,30
3,3,86,#DoctorCaius_Wiv,11,2,65,12
3,3,86,#HughEvans_Wiv,11,2,65,12
3,3,86,#MasterFord_Wiv,6,2,65,12
3,3,86,#MasterPage_Wiv,37,6,65,12
3,3,87,#DoctorCaius_Wiv,9,1,31,5
3,3,87,#HughEvans_Wiv,22,4,31,5
3,4,88,#AnnePage_Wiv,33,6,167,23
3,4,88,#Fenton_Wiv,134,17,167,23
3,4,89,#AnnePage_Wiv,49,8,312,44
3,4,89,#MistressQuickly_1H4,22,4,312,44
3,4,89,#Shallow_2H4,68,11,312,44
3,4,89,#Slender_Wiv,173,21,312,44
3,4,90,#Fenton_Wiv,11,2,81,12
3,4,90,#MasterPage_Wiv,59,8,81,12
3,4,90,#MistressPage_Wiv,8,1,81,12
3,4,90,#Slender_Wiv,3,1,81,12
3,4,91,#AnnePage_Wiv,25,3,137,18
3,4,91,#Fenton_Wiv,46,6,137,18
3,4,91,#MistressPage_Wiv,57,7,137,18
3,4,91,#MistressQuickly_1H4,9,2,137,18
3,4,92,#Fenton_Wiv,19,2,53,7
3,4,92,#MistressQuickly_1H4,34,5,53,7
3,4,93,#MistressQuickly_1H4,93,9,93,9
3,5,94,#Falstaff_1H4,3,1,3,1
3,5,95,#Bardolph_1H4,2,1,14,2
3,5,95,#Falstaff_1H4,12,1,14,2
3,5,96,#Falstaff_1H4,148,15,148,15
3,5,97,#Bardolph_1H4,11,3,42,7
3,5,97,#Falstaff_1H4,31,4,42,7
3,5,98,#Bardolph_1H4,3,1,37,7
3,5,98,#Falstaff_1H4,22,4,37,7
3,5,98,#MistressQuickly_1H4,12,2,37,7
3,5,99,#Falstaff_1H4,76,11,168,25
3,5,99,#MistressQuickly_1H4,92,14,168,25
3,5,100,#Falstaff_1H4,20,2,20,2
3,5,101,#Falstaff_1H4,528,66,606,81
3,5,101,#MasterFord_Wiv,78,15,606,81
3,5,102,#MasterFord_Wiv,130,14,130,14
4,1,103,#MistressPage_Wiv,24,4,53,8
4,1,103,#MistressQuickly_1H4,29,4,53,8
4,1,104,#HughEvans_Wiv,200,36,407,78
4,1,104,#MistressPage_Wiv,84,15,407,78
4,1,104,#MistressQuickly_1H4,86,14,407,78
4,1,104,#WilliamPage_Wiv,37,13,407,78
4,2,105,#Falstaff_1H4,53,6,58,7
4,2,105,#MistressFord_Wiv,5,1,58,7
4,2,106,#MistressFord_Wiv,6,1,12,3
4,2,106,#MistressPage_Wiv,6,2,12,3
4,2,107,#MistressFord_Wiv,48,10,242,37
4,2,107,#MistressPage_Wiv,194,27,242,37
4,2,108,#Falstaff_1H4,43,8,244,36
4,2,108,#MistressFord_Wiv,82,12,244,36
4,2,108,#MistressPage_Wiv,119,16,244,36
4,2,109,#MistressFord_Wiv,84,11,130,18
4,2,109,#MistressPage_Wiv,46,7,130,18
4,2,110,#MistressPage_Wiv,46,6,46,6
4,2,111,#MistressFord_Wiv,26,3,26,3
4,2,112,#John_Wiv,9,1,25,3
4,2,112,#Robert_Wiv,16,2,25,3
4,2,113,#HughEvans_Wiv,11,2,108,15
4,2,113,#MasterFord_Wiv,72,10,108,15
4,2,113,#MasterPage_Wiv,17,2,108,15
4,2,113,#Shallow_2H4,8,1,108,15
4,2,114,#HughEvans_Wiv,28,5,247,37
4,2,114,#MasterFord_Wiv,158,20,247,37
4,2,114,#MasterPage_Wiv,13,3,247,37
4,2,114,#MistressFord_Wiv,36,7,247,37
4,2,114,#Shallow_2H4,12,2,247,37
4,2,115,#MasterFord_Wiv,76,9,115,15
4,2,115,#MistressFord_Wiv,39,6,115,15
4,2,116,#MasterFord_Wiv,25,4,33,6
4,2,116,#MistressPage_Wiv,8,2,33,6
4,2,117,#HughEvans_Wiv,30,3,95,14
4,2,117,#MasterFord_Wiv,33,5,95,14
4,2,117,#MasterPage_Wiv,9,2,95,14
4,2,117,#MistressFord_Wiv,11,2,95,14
4,2,117,#MistressPage_Wiv,12,2,95,14
4,2,118,#MistressFord_Wiv,70,10,184,24
4,2,118,#MistressPage_Wiv,114,14,184,24
4,3,119,#Bardolph_1H4,32,4,94,11
4,3,119,#Host_Wiv,62,7,94,11
4,4,120,#HughEvans_Wiv,89,12,648,88
4,4,120,#MasterFord_Wiv,106,15,648,88
4,4,120,#MasterPage_Wiv,162,22,648,88
4,4,120,#MistressFord_Wiv,32,4,648,88
4,4,120,#MistressPage_Wiv,259,35,648,88
4,4,121,#MistressPage_Wiv,12,2,12,2
4,4,122,#MistressPage_Wiv,58,7,58,7
4,5,123,#Host_Wiv,82,12,125,17
4,5,123,#Simple_Wiv,43,5,125,17
4,5,124,#Falstaff_1H4,84,14,243,38
4,5,124,#Host_Wiv,34,6,243,38
4,5,124,#Simple_Wiv,125,18,243,38
4,5,125,#Falstaff_1H4,34,4,49,6
4,5,125,#Host_Wiv,15,2,49,6
4,5,126,#Bardolph_1H4,45,7,73,11
4,5,126,#Host_Wiv,28,4,73,11
4,5,127,#Host_Wiv,5,1,74,10
4,5,127,#HughEvans_Wiv,69,9,74,10
4,5,128,#DoctorCaius_Wiv,48,5,56,7
4,5,128,#Host_Wiv,8,2,56,7
4,5,129,#Host_Wiv,20,3,20,3
4,5,130,#Falstaff_1H4,96,11,96,11
4,5,131,#Falstaff_1H4,109,14,196,26
4,5,131,#MistressQuickly_1H4,87,12,196,26
4,6,132,#Fenton_Wiv,384,48,440,55
4,6,132,#Host_Wiv,56,7,440,55
5,1,133,#Falstaff_1H4,48,7,66,9
5,1,133,#MistressQuickly_1H4,18,2,66,9
5,1,134,#Falstaff_1H4,182,21,196,23
5,1,134,#MasterFord_Wiv,14,2,196,23
5,2,135,#MasterPage_Wiv,54,7,114,14
5,2,135,#Shallow_2H4,24,3,114,14
5,2,135,#Slender_Wiv,36,4,114,14
5,3,136,#DoctorCaius_Wiv,8,1,49,7
5,3,136,#MistressPage_Wiv,41,6,49,7
5,3,137,#MistressFord_Wiv,34,6,134,19
5,3,137,#MistressPage_Wiv,100,13,134,19
5,4,138,#HughEvans_Wiv,33,4,33,4
5,5,139,#Falstaff_1H4,147,15,147,15
5,5,140,#Falstaff_1H4,105,14,131,21
5,5,140,#MistressFord_Wiv,23,6,131,21
5,5,140,#MistressPage_Wiv,5,2,131,21
5,5,141,#Falstaff_1H4,27,3,27,3
5,5,142,#Falstaff_1H4,39,5,427,59
5,5,142,#HughEvans_Wiv,92,12,427,59
5,5,142,#MistressQuickly_1H4,246,34,427,59
5,5,142,#Pistol_2H4,50,8,427,59
5,5,143,#BOYS_Wiv,59,10,59,10
5,5,143,#HughEvans_Wiv,59,10,59,10
5,5,143,#MistressQuickly_1H4,59,10,59,10
5,5,143,#Pistol_2H4,59,10,59,10
5,5,144,#Falstaff_1H4,196,22,593,76
5,5,144,#HughEvans_Wiv,59,10,593,76
5,5,144,#MasterFord_Wiv,149,20,593,76
5,5,144,#MasterPage_Wiv,68,8,593,76
5,5,144,#MistressFord_Wiv,28,3,593,76
5,5,144,#MistressPage_Wiv,93,13,593,76
5,5,145,#MasterPage_Wiv,40,7,211,28
5,5,145,#MistressPage_Wiv,29,4,211,28
5,5,145,#Slender_Wiv,142,17,211,28
5,5,146,#DoctorCaius_Wiv,45,6,61,8
5,5,146,#MasterFord_Wiv,9,1,61,8
5,5,146,#MistressPage_Wiv,7,1,61,8
5,5,147,#AnnePage_Wiv,7,1,247,34
5,5,147,#Falstaff_1H4,28,4,247,34
5,5,147,#Fenton_Wiv,83,11,247,34
5,5,147,#MasterFord_Wiv,48,6,247,34
5,5,147,#MasterPage_Wiv,37,6,247,34
5,5,147,#MistressPage_Wiv,44,6,247,34
1,1,4,#AnnePage_Wiv,0,0,9,2
1,1,4,#Bardolph_1H4,0,0,9,2
1,1,4,#Falstaff_1H4,0,0,9,2
1,1,4,#HughEvans_Wiv,0,0,9,2
1,1,4,#Nym_H5,0,0,9,2
1,1,4,#Pistol_2H4,0,0,9,2
1,1,4,#Shallow_2H4,0,0,9,2
1,1,4,#Slender_Wiv,0,0,9,2
1,1,5,#Bardolph_1H4,0,0,7,1
1,1,5,#Falstaff_1H4,0,0,7,1
1,1,5,#HughEvans_Wiv,0,0,7,1
1,1,5,#MasterPage_Wiv,0,0,7,1
1,1,5,#Nym_H5,0,0,7,1
1,1,5,#Pistol_2H4,0,0,7,1
1,1,5,#Shallow_2H4,0,0,7,1
1,1,6,#Bardolph_1H4,0,0,43,6
1,1,6,#HughEvans_Wiv,0,0,43,6
1,1,6,#MistressFord_Wiv,0,0,43,6
1,1,6,#MistressPage_Wiv,0,0,43,6
1,1,6,#Nym_H5,0,0,43,6
1,1,6,#Pistol_2H4,0,0,43,6
1,1,6,#Shallow_2H4,0,0,43,6
1,1,6,#Slender_Wiv,0,0,43,6
1,1,7,#HughEvans_Wiv,0,0,15,2
1,1,7,#Shallow_2H4,0,0,15,2
1,1,9,#Simple_Wiv,0,0,45,7
1,1,9,#Slender_Wiv,0,0,45,7
1,1,10,#Simple_Wiv,0,0,46,8
1,3,14,#Bardolph_1H4,0,0,87,14
1,3,14,#Nym_H5,0,0,87,14
1,3,14,#Pistol_2H4,0,0,87,14
1,3,14,#Robin_Wiv,0,0,87,14
1,3,15,#Nym_H5,0,0,44,6
1,3,15,#Robin_Wiv,0,0,44,6
1,3,16,#Robin_Wiv,0,0,489,66
1,4,18,#Simple_Wiv,0,0,3,1
1,4,19,#Simple_Wiv,0,0,67,9
1,4,21,#Simple_Wiv,0,0,52,7
1,4,22,#Simple_Wiv,0,0,6,1
1,4,23,#Simple_Wiv,0,0,61,8
1,4,24,#Simple_Wiv,0,0,19,2
1,4,25,#Simple_Wiv,0,0,20,4
1,4,26,#MistressQuickly_1H4,0,0,58,9
1,4,26,#Simple_Wiv,0,0,58,9
1,4,27,#Rugby_Wiv,0,0,11,2
1,4,27,#Simple_Wiv,0,0,11,2
1,4,28,#Rugby_Wiv,0,0,356,50
1,4,29,#Rugby_Wiv,0,0,107,14
2,1,35,#MasterPage_Wiv,0,0,115,20
2,1,35,#MistressFord_Wiv,0,0,115,20
2,1,35,#MistressPage_Wiv,0,0,115,20
2,1,35,#Nym_H5,0,0,115,20
2,1,36,#MasterPage_Wiv,0,0,90,10
2,1,36,#MistressFord_Wiv,0,0,90,10
2,1,36,#MistressPage_Wiv,0,0,90,10
2,1,38,#MasterFord_Wiv,0,0,49,8
2,1,38,#MasterPage_Wiv,0,0,49,8
2,1,40,#MasterFord_Wiv,0,0,41,6
2,2,44,#Pistol_2H4,0,0,11,2
2,2,45,#Pistol_2H4,0,0,798,101
2,2,45,#Robin_Wiv,0,0,798,101
2,2,50,#Bardolph_1H4,0,0,32,6
2,3,54,#Rugby_Wiv,0,0,446,65
2,3,55,#Rugby_Wiv,0,0,119,16
3,1,59,#Simple_Wiv,0,0,237,38
3,1,60,#Rugby_Wiv,0,0,277,38
3,1,60,#Simple_Wiv,0,0,277,38
3,1,60,#Slender_Wiv,0,0,277,38
3,1,61,#DoctorCaius_Wiv,0,0,12,3
3,1,61,#HughEvans_Wiv,0,0,12,3
3,1,61,#MasterPage_Wiv,0,0,12,3
3,1,61,#Rugby_Wiv,0,0,12,3
3,1,61,#Simple_Wiv,0,0,12,3
3,1,62,#Rugby_Wiv,0,0,83,12
3,1,62,#Simple_Wiv,0,0,83,12
3,2,66,#HughEvans_Wiv,0,0,288,36
3,2,66,#Rugby_Wiv,0,0,288,36
3,2,67,#Host_Wiv,0,0,7,1
3,2,67,#HughEvans_Wiv,0,0,7,1
3,2,67,#MasterFord_Wiv,0,0,7,1
3,2,67,#MasterPage_Wiv,0,0,7,1
3,2,67,#Rugby_Wiv,0,0,7,1
3,2,68,#DoctorCaius_Wiv,0,0,15,2
3,2,68,#HughEvans_Wiv,0,0,15,2
3,2,68,#MasterFord_Wiv,0,0,15,2
3,2,68,#MasterPage_Wiv,0,0,15,2
3,3,71,#John_Wiv,0,0,106,16
3,3,71,#Robert_Wiv,0,0,106,16
3,3,72,#MistressFord_Wiv,0,0,4,1
3,3,78,#Robin_Wiv,0,0,373,51
3,3,79,#Falstaff_1H4,0,0,4,1
3,3,79,#MistressPage_Wiv,0,0,4,1
3,3,80,#Falstaff_1H4,0,0,24,3
3,3,80,#John_Wiv,0,0,24,3
3,3,80,#MistressPage_Wiv,0,0,24,3
3,3,80,#Robert_Wiv,0,0,24,3
3,3,81,#DoctorCaius_Wiv,0,0,77,10
3,3,81,#Falstaff_1H4,0,0,77,10
3,3,81,#HughEvans_Wiv,0,0,77,10
3,3,81,#MasterPage_Wiv,0,0,77,10
3,3,81,#MistressPage_Wiv,0,0,77,10
3,3,82,#DoctorCaius_Wiv,0,0,61,9
3,3,82,#HughEvans_Wiv,0,0,61,9
3,3,82,#MistressFord_Wiv,0,0,61,9
3,3,82,#MistressPage_Wiv,0,0,61,9
3,3,83,#MistressFord_Wiv,0,0,31,6
3,3,83,#MistressPage_Wiv,0,0,31,6
3,4,89,#Fenton_Wiv,0,0,312,44
3,4,90,#AnnePage_Wiv,0,0,81,12
3,4,90,#MistressQuickly_1H4,0,0,81,12
3,4,90,#Shallow_2H4,0,0,81,12
4,1,103,#WilliamPage_Wiv,0,0,53,8
4,2,106,#Falstaff_1H4,0,0,12,3
4,2,111,#John_Wiv,0,0,26,3
4,2,111,#Robert_Wiv,0,0,26,3
4,2,113,#DoctorCaius_Wiv,0,0,108,15
4,2,113,#John_Wiv,0,0,108,15
4,2,113,#Robert_Wiv,0,0,108,15
4,2,114,#DoctorCaius_Wiv,0,0,247,37
4,2,114,#John_Wiv,0,0,247,37
4,2,114,#Robert_Wiv,0,0,247,37
4,2,115,#DoctorCaius_Wiv,0,0,115,15
4,2,115,#HughEvans_Wiv,0,0,115,15
4,2,115,#MasterPage_Wiv,0,0,115,15
4,2,115,#Shallow_2H4,0,0,115,15
4,2,116,#DoctorCaius_Wiv,0,0,33,6
4,2,116,#Falstaff_1H4,0,0,33,6
4,2,116,#HughEvans_Wiv,0,0,33,6
4,2,116,#MasterPage_Wiv,0,0,33,6
4,2,116,#MistressFord_Wiv,0,0,33,6
4,2,116,#Shallow_2H4,0,0,33,6
4,2,117,#DoctorCaius_Wiv,0,0,95,14
4,2,117,#Shallow_2H4,0,0,95,14
4,4,121,#MistressFord_Wiv,0,0,12,2
4,5,126,#Falstaff_1H4,0,0,73,11
4,5,127,#Bardolph_1H4,0,0,74,10
4,5,127,#Falstaff_1H4,0,0,74,10
4,5,128,#Bardolph_1H4,0,0,56,7
4,5,128,#Falstaff_1H4,0,0,56,7
4,5,129,#Bardolph_1H4,0,0,20,3
4,5,129,#Falstaff_1H4,0,0,20,3
5,3,136,#MistressFord_Wiv,0,0,49,7
5,4,138,#BOYS_Wiv,0,0,33,4
5,5,142,#AnnePage_Wiv,0,0,427,59
5,5,142,#BOYS_Wiv,0,0,427,59
5,5,143,#Falstaff_1H4,0,0,59,10
5,5,144,#BOYS_Wiv,0,0,593,76
5,5,144,#MistressQuickly_1H4,0,0,593,76
5,5,144,#Pistol_2H4,0,0,593,76
5,5,145,#BOYS_Wiv,0,0,211,28
5,5,145,#Falstaff_1H4,0,0,211,28
5,5,145,#HughEvans_Wiv,0,0,211,28
5,5,145,#MasterFord_Wiv,0,0,211,28
5,5,145,#MistressFord_Wiv,0,0,211,28
5,5,145,#MistressQuickly_1H4,0,0,211,28
5,5,145,#Pistol_2H4,0,0,211,28
5,5,146,#BOYS_Wiv,0,0,61,8
5,5,146,#Falstaff_1H4,0,0,61,8
5,5,146,#HughEvans_Wiv,0,0,61,8
5,5,146,#MasterPage_Wiv,0,0,61,8
5,5,146,#MistressFord_Wiv,0,0,61,8
5,5,146,#MistressQuickly_1H4,0,0,61,8
5,5,146,#Pistol_2H4,0,0,61,8
5,5,146,#Slender_Wiv,0,0,61,8
5,5,147,#BOYS_Wiv,0,0,247,34
5,5,147,#DoctorCaius_Wiv,0,0,247,34
5,5,147,#HughEvans_Wiv,0,0,247,34
5,5,147,#MistressFord_Wiv,0,0,247,34
5,5,147,#MistressQuickly_1H4,0,0,247,34
5,5,147,#Pistol_2H4,0,0,247,34
5,5,147,#Slender_Wiv,0,0,247,34
