node1,node2,n_lines,n_tokens
#Poins_1H4,2.04.0034,4,28
#Vintner_1H4,2.04.0034,4,28
#HenryV_H5,2.04.0035,11,74
#Poins_1H4,2.04.0035,11,74
#DRAWERS.Francis_1H4,2.04.0036,2,6
#HenryV_H5,2.04.0036,2,6
#Poins_1H4,2.04.0036,2,6
#HenryV_H5,2.04.0037,15,132
#Poins_1H4,2.04.0037,15,132
#Bardolph_1H4,2.04.0038,180,1377
#DRAWERS.Francis_1H4,2.04.0038,180,1377
#Falstaff_1H4,2.04.0038,180,1377
#Gadshill_1H4,2.04.0038,180,1377
#HenryV_H5,2.04.0038,180,1377
#Peto_1H4,2.04.0038,180,1377
#Poins_1H4,2.04.0038,180,1377
#Bardolph_1H4,2.04.0039,14,92
#DRAWERS.Francis_1H4,2.04.0039,14,92
#Falstaff_1H4,2.04.0039,14,92
#Gadshill_1H4,2.04.0039,14,92
#HenryV_H5,2.04.0039,14,92
#MistressQuickly_1H4,2.04.0039,14,92
#Peto_1H4,2.04.0039,14,92
#Poins_1H4,2.04.0039,14,92
#Bardolph_1H4,2.04.0040,28,212
#DRAWERS.Francis_1H4,2.04.0040,28,212
#Gadshill_1H4,2.04.0040,28,212
#HenryV_H5,2.04.0040,28,212
#MistressQuickly_1H4,2.04.0040,28,212
#Peto_1H4,2.04.0040,28,212
#Poins_1H4,2.04.0040,28,212
#Bardolph_1H4,2.04.0041,162,1317
#DRAWERS.Francis_1H4,2.04.0041,162,1317
#Falstaff_1H4,2.04.0041,162,1317
#Gadshill_1H4,2.04.0041,162,1317
#HenryV_H5,2.04.0041,162,1317
#MistressQuickly_1H4,2.04.0041,162,1317
#Peto_1H4,2.04.0041,162,1317
#Poins_1H4,2.04.0041,162,1317
#Bardolph_1H4,2.04.0042,4,34
#Falstaff_1H4,2.04.0042,4,34
#Gadshill_1H4,2.04.0042,4,34
#HenryV_H5,2.04.0042,4,34
#Peto_1H4,2.04.0042,4,34
#Poins_1H4,2.04.0042,4,34
#Bardolph_1H4,2.04.0043,21,152
#Falstaff_1H4,2.04.0043,21,152
#Gadshill_1H4,2.04.0043,21,152
#HenryV_H5,2.04.0043,21,152
#MistressQuickly_1H4,2.04.0043,21,152
#Peto_1H4,2.04.0043,21,152
#Poins_1H4,2.04.0043,21,152
#Falstaff_1H4,2.04.0044,21,158
#HenryV_H5,2.04.0044,21,158
#Peto_1H4,2.04.0044,21,158
#Sheriff_1H4,2.04.0044,21,158
#TRAVELERS.CARRIERS.X_1H4,2.04.0044,21,158
#Falstaff_1H4,2.04.0045,25,171
#HenryV_H5,2.04.0045,25,171
#Peto_1H4,2.04.0045,25,171
#Glendower_1H4,3.01.0046,150,1121
#Hotspur_R2,3.01.0046,150,1121
#Mortimer_1H4,3.01.0046,150,1121
#Worcester_1H4,3.01.0046,150,1121
#Hotspur_R2,3.01.0047,47,351
#Mortimer_1H4,3.01.0047,47,351
#Worcester_1H4,3.01.0047,47,351
#Glendower_1H4,3.01.0048,74,520
#Hotspur_R2,3.01.0048,74,520
#LadyMortimer_1H4,3.01.0048,74,520
#LadyPercy_1H4,3.01.0048,74,520
#Mortimer_1H4,3.01.0048,74,520
#Worcester_1H4,3.01.0048,74,520
#Glendower_1H4,3.01.0049,5,35
#LadyMortimer_1H4,3.01.0049,5,35
#LadyPercy_1H4,3.01.0049,5,35
#Mortimer_1H4,3.01.0049,5,35
#Worcester_1H4,3.01.0049,5,35
#ATTENDANTS_1H4,3.02.0050,4,28
#HenryIV_1H4,3.02.0050,4,28
#HenryV_H5,3.02.0050,4,28
#HenryIV_1H4,3.02.0051,162,1193
#HenryV_H5,3.02.0051,162,1193
#Blunt_1H4,3.02.0052,19,143
#HenryIV_1H4,3.02.0052,19,143
#HenryV_H5,3.02.0052,19,143
#Bardolph_1H4,3.03.0053,54,471
#Falstaff_1H4,3.03.0053,54,471
#Bardolph_1H4,3.03.0054,40,326
#Falstaff_1H4,3.03.0054,40,326
#MistressQuickly_1H4,3.03.0054,40,326
#Bardolph_1H4,3.03.0055,91,672
#Falstaff_1H4,3.03.0055,91,672
#HenryV_H5,3.03.0055,91,672
#MistressQuickly_1H4,3.03.0055,91,672
#Peto_1H4,3.03.0055,91,672
#Bardolph_1H4,3.03.0056,24,157
#Falstaff_1H4,3.03.0056,24,157
#HenryV_H5,3.03.0056,24,157
#Peto_1H4,3.03.0056,24,157
#Falstaff_1H4,3.03.0057,2,19
#HenryV_H5,3.03.0057,2,19
#Peto_1H4,3.03.0057,2,19
#Falstaff_1H4,3.03.0058,6,45
#HenryV_H5,3.03.0058,6,45
#Falstaff_1H4,3.03.0059,3,17
#Douglas_1H4,4.01.0060,13,96
#Hotspur_R2,4.01.0060,13,96
#Worcester_1H4,4.01.0060,13,96
#Douglas_1H4,4.01.0061,76,586
#Hotspur_R2,4.01.0061,76,586
#MESSENGERS.X_1H4,4.01.0061,76,586
#Worcester_1H4,4.01.0061,76,586
#Douglas_1H4,4.01.0062,55,404
#Hotspur_R2,4.01.0062,55,404
#MESSENGERS.X_1H4,4.01.0062,55,404
#Vernon_1H4,4.01.0062,55,404
#Worcester_1H4,4.01.0062,55,404
#Bardolph_1H4,4.02.0063,10,71
#Falstaff_1H4,4.02.0063,10,71
#Falstaff_1H4,4.02.0064,39,350
#Falstaff_1H4,4.02.0065,27,208
#HenryV_H5,4.02.0065,27,208
#Westmoreland_1H4,4.02.0065,27,208
#Falstaff_1H4,4.02.0066,3,16
#Westmoreland_1H4,4.02.0066,3,16
#Falstaff_1H4,4.02.0067,4,22
#Douglas_1H4,4.03.0068,35,231
#Hotspur_R2,4.03.0068,35,231
#Vernon_1H4,4.03.0068,35,231
#Worcester_1H4,4.03.0068,35,231
#Blunt_1H4,4.03.0069,86,641
#Douglas_1H4,4.03.0069,86,641
#Hotspur_R2,4.03.0069,86,641
#Vernon_1H4,4.03.0069,86,641
#Worcester_1H4,4.03.0069,86,641
#Archbishop_1H4,4.04.0070,41,311
#SirMichael_1H4,4.04.0070,41,311
#Bedford_H5,5.01.0071,9,59
#Blunt_1H4,5.01.0071,9,59
#Falstaff_1H4,5.01.0071,9,59
#HenryIV_1H4,5.01.0071,9,59
#HenryV_H5,5.01.0071,9,59
#Bedford_H5,5.01.0072,106,821
#Blunt_1H4,5.01.0072,106,821
#Falstaff_1H4,5.01.0072,106,821
#HenryIV_1H4,5.01.0072,106,821
#HenryV_H5,5.01.0072,106,821
#Vernon_1H4,5.01.0072,106,821
#Worcester_1H4,5.01.0072,106,821
#Bedford_H5,5.01.0073,6,47
#Blunt_1H4,5.01.0073,6,47
#Falstaff_1H4,5.01.0073,6,47
#HenryIV_1H4,5.01.0073,6,47
#HenryV_H5,5.01.0073,6,47
#Falstaff_1H4,5.01.0074,6,46
#HenryV_H5,5.01.0074,6,46
#Falstaff_1H4,5.01.0075,15,151
#Vernon_1H4,5.02.0076,28,208
#Worcester_1H4,5.02.0076,28,208
#Douglas_1H4,5.02.0077,8,45
#Hotspur_R2,5.02.0077,8,45
#SOLDIERS.HOTSPUR_1H4,5.02.0077,8,45
#Vernon_1H4,5.02.0077,8,45
#Worcester_1H4,5.02.0077,8,45
#Hotspur_R2,5.02.0078,7,51
#SOLDIERS.HOTSPUR_1H4,5.02.0078,7,51
#Vernon_1H4,5.02.0078,7,51
#Worcester_1H4,5.02.0078,7,51
#Douglas_1H4,5.02.0079,39,295
#Hotspur_R2,5.02.0079,39,295
#SOLDIERS.HOTSPUR_1H4,5.02.0079,39,295
#Vernon_1H4,5.02.0079,39,295
#Worcester_1H4,5.02.0079,39,295
#Douglas_1H4,5.02.0080,10,79
#Hotspur_R2,5.02.0080,10,79
#MESSENGERS.1_1H4,5.02.0080,10,79
#SOLDIERS.HOTSPUR_1H4,5.02.0080,10,79
#Vernon_1H4,5.02.0080,10,79
#Worcester_1H4,5.02.0080,10,79
#Douglas_1H4,5.02.0081,12,96
#Hotspur_R2,5.02.0081,12,96
#MESSENGERS.1_1H4,5.02.0081,12,96
#MESSENGERS.2_1H4,5.02.0081,12,96
#SOLDIERS.HOTSPUR_1H4,5.02.0081,12,96
#Vernon_1H4,5.02.0081,12,96
#Worcester_1H4,5.02.0081,12,96
#Blunt_1H4,5.03.0082,14,101
#Douglas_1H4,5.03.0082,14,101
#Blunt_1H4,5.03.0083,17,119
#Douglas_1H4,5.03.0083,17,119
#Hotspur_R2,5.03.0083,17,119
#Blunt_1H4,5.03.0084,10,93
#Falstaff_1H4,5.03.0084,10,93
#Blunt_1H4,5.03.0085,18,131
#Falstaff_1H4,5.03.0085,18,131
#HenryV_H5,5.03.0085,18,131
#Blunt_1H4,5.03.0086,6,62
#Falstaff_1H4,5.03.0086,6,62
#Bedford_H5,5.04.0087,16,117
#HenryIV_1H4,5.04.0087,16,117
#HenryV_H5,5.04.0087,16,117
#Westmoreland_1H4,5.04.0087,16,117
#HenryIV_1H4,5.04.0088,8,64
#HenryV_H5,5.04.0088,8,64
#Douglas_1H4,5.04.0089,14,109
#HenryIV_1H4,5.04.0089,14,109
#Douglas_1H4,5.04.0090,5,44
#HenryIV_1H4,5.04.0090,5,44
#HenryV_H5,5.04.0090,5,44
#HenryIV_1H4,5.04.0091,15,116
#HenryV_H5,5.04.0091,15,116
#HenryV_H5,5.04.0092,17,138
#Hotspur_R2,5.04.0092,17,138
#Falstaff_1H4,5.04.0093,2,18
#HenryV_H5,5.04.0093,2,18
#Hotspur_R2,5.04.0093,2,18
#Falstaff_1H4,5.04.0094,35,276
#HenryV_H5,5.04.0094,35,276
#Hotspur_R2,5.04.0094,35,276
#Falstaff_1H4,5.04.0095,19,182
#Hotspur_R2,5.04.0095,19,182
#Bedford_H5,5.04.0096,34,297
#Falstaff_1H4,5.04.0096,34,297
#HenryV_H5,5.04.0096,34,297
#Hotspur_R2,5.04.0096,34,297
#Falstaff_1H4,5.04.0097,4,36
#Hotspur_R2,5.04.0097,4,36
#Bedford_H5,5.05.0098,15,107
#HenryIV_1H4,5.05.0098,15,107
#HenryV_H5,5.05.0098,15,107
#SOLDIERS.HENRY_1H4,5.05.0098,15,107
#Vernon_1H4,5.05.0098,15,107
#Westmoreland_1H4,5.05.0098,15,107
#Worcester_1H4,5.05.0098,15,107
#Bedford_H5,5.05.0099,31,224
#HenryIV_1H4,5.05.0099,31,224
#HenryV_H5,5.05.0099,31,224
#SOLDIERS.HENRY_1H4,5.05.0099,31,224
#Westmoreland_1H4,5.05.0099,31,224
