node1,node2,n_lines,n_tokens
#Edmund_Lr,5.03.0119,12,64
#Herald_Lr,5.03.0119,12,64
#SOLDIERS.CAPTAINS.2_Lr,5.03.0119,12,64
#SOLDIERS_Lr,5.03.0119,12,64
#ATTENDANTS.ALBANY_Lr,5.03.0120,1,8
#Albany_Lr,5.03.0120,1,8
#Edgar_Lr,5.03.0120,1,8
#Edmund_Lr,5.03.0120,1,8
#Herald_Lr,5.03.0120,1,8
#Kent_Lr,5.03.0120,1,8
#SOLDIERS.CAPTAINS.2_Lr,5.03.0120,1,8
#SOLDIERS_Lr,5.03.0120,1,8
#Albany_Lr,5.03.0121,11,57
#Edgar_Lr,5.03.0121,11,57
#Edmund_Lr,5.03.0121,11,57
#Herald_Lr,5.03.0121,11,57
#Kent_Lr,5.03.0121,11,57
#SOLDIERS.CAPTAINS.2_Lr,5.03.0121,11,57
#SOLDIERS_Lr,5.03.0121,11,57
#Albany_Lr,5.03.0122,23,136
#Edgar_Lr,5.03.0122,23,136
#Edmund_Lr,5.03.0122,23,136
#Goneril_Lr,5.03.0122,23,136
#Herald_Lr,5.03.0122,23,136
#Kent_Lr,5.03.0122,23,136
#Regan_Lr,5.03.0122,23,136
#SOLDIERS.CAPTAINS.2_Lr,5.03.0122,23,136
#SOLDIERS_Lr,5.03.0122,23,136
#ATTENDANTS.CORDELIA.1_Lr,5.03.0123,50,327
#Albany_Lr,5.03.0123,50,327
#Cordelia_Lr,5.03.0123,50,327
#Edgar_Lr,5.03.0123,50,327
#Goneril_Lr,5.03.0123,50,327
#Herald_Lr,5.03.0123,50,327
#Kent_Lr,5.03.0123,50,327
#Lear_Lr,5.03.0123,50,327
#Regan_Lr,5.03.0123,50,327
#SOLDIERS.CAPTAINS.2_Lr,5.03.0123,50,327
#SOLDIERS_Lr,5.03.0123,50,327
#ATTENDANTS.CORDELIA.1_Lr,5.03.0124,38,275
#Albany_Lr,5.03.0124,38,275
#Cordelia_Lr,5.03.0124,38,275
#Edgar_Lr,5.03.0124,38,275
#Goneril_Lr,5.03.0124,38,275
#Herald_Lr,5.03.0124,38,275
#Kent_Lr,5.03.0124,38,275
#Lear_Lr,5.03.0124,38,275
#MESSENGERS.X.3_Lr,5.03.0124,38,275
#Regan_Lr,5.03.0124,38,275
#SOLDIERS.CAPTAINS.2_Lr,5.03.0124,38,275
#SOLDIERS_Lr,5.03.0124,38,275
