act,scene,stagegroup,n_tokens,n_lines,onstage
3,4,52,335,45,#ATTENDANTS.PORTIA.Balthazar_MV #Jessica_MV #Lorenzo_MV #Nerissa_MV #Portia_MV
3,4,53,94,13,#ATTENDANTS.PORTIA.Balthazar_MV #Nerissa_MV #Portia_MV
3,4,54,231,30,#Nerissa_MV #Portia_MV
3,5,55,215,25,#Jessica_MV #LanceletGobbo_MV
3,5,56,296,38,#Jessica_MV #LanceletGobbo_MV #Lorenzo_MV
3,5,57,214,28,#Jessica_MV #Lorenzo_MV
4,1,58,112,16,#ATTENDANTS.DUKE_MV #Antonio_MV #Bassanio_MV #Duke_MV #Gratiano_MV #Salerio_MV
4,1,59,841,104,#ATTENDANTS.DUKE_MV #Antonio_MV #Bassanio_MV #Duke_MV #Gratiano_MV #Salerio_MV #Shylock_MV
4,1,60,392,48,#ATTENDANTS.DUKE_MV #Antonio_MV #Bassanio_MV #Duke_MV #Gratiano_MV #Nerissa_MV #Salerio_MV #Shylock_MV
4,1,61,1882,250,#ATTENDANTS.DUKE.0_MV #ATTENDANTS.DUKE_MV #Antonio_MV #Bassanio_MV #Duke_MV #Gratiano_MV #Nerissa_MV #Portia_MV #Salerio_MV #Shylock_MV
4,1,62,55,7,#ATTENDANTS.DUKE.0_MV #ATTENDANTS.DUKE_MV #Antonio_MV #Bassanio_MV #Duke_MV #Gratiano_MV #Nerissa_MV #Portia_MV #Salerio_MV
4,1,63,344,41,#ATTENDANTS.DUKE.0_MV #Antonio_MV #Bassanio_MV #Gratiano_MV #Nerissa_MV #Portia_MV #Salerio_MV
4,1,64,43,6,#ATTENDANTS.DUKE.0_MV #Antonio_MV #Bassanio_MV #Gratiano_MV #Salerio_MV
4,1,65,20,3,#ATTENDANTS.DUKE.0_MV #Antonio_MV #Bassanio_MV #Salerio_MV
4,2,66,33,5,#Nerissa_MV #Portia_MV
4,2,67,115,17,#Gratiano_MV #Nerissa_MV #Portia_MV
4,2,68,10,1,#Gratiano_MV #Nerissa_MV
5,1,69,192,30,#Jessica_MV #Lorenzo_MV
5,1,70,108,16,#ATTENDANTS.PORTIA.Stephano_MV #Jessica_MV #Lorenzo_MV
5,1,71,52,10,#ATTENDANTS.PORTIA.Stephano_MV #Jessica_MV #LanceletGobbo_MV #Lorenzo_MV
5,1,72,39,5,#ATTENDANTS.PORTIA.Stephano_MV #Jessica_MV #Lorenzo_MV
5,1,73,93,12,#Jessica_MV #Lorenzo_MV
5,1,74,184,24,#ATTENDANTS.PORTIA.Stephano_MV #Jessica_MV #Lorenzo_MV #MUSICIANS_MV
5,1,75,303,42,#ATTENDANTS.PORTIA.Stephano_MV #Jessica_MV #Lorenzo_MV #MUSICIANS_MV #Nerissa_MV #Portia_MV
5,1,76,1546,190,#ATTENDANTS.BASSANIO_MV #ATTENDANTS.PORTIA.Stephano_MV #Antonio_MV #Bassanio_MV #Gratiano_MV #Jessica_MV #Lorenzo_MV #MUSICIANS_MV #Nerissa_MV #Portia_MV
