act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
4,2,76,#Arviragus_Cym,30,4,99,14
4,2,76,#Belarius_Cym,69,10,99,14
4,2,77,#Arviragus_Cym,14,3,361,51
4,2,77,#Belarius_Cym,159,23,361,51
4,2,77,#Guiderius_Cym,188,25,361,51
4,2,78,#Arviragus_Cym,68,11,125,20
4,2,78,#Belarius_Cym,57,9,125,20
4,2,79,#Belarius_Cym,111,15,111,15
4,2,80,#Belarius_Cym,23,4,90,16
4,2,80,#Guiderius_Cym,67,12,90,16
4,2,81,#Arviragus_Cym,236,36,505,77
4,2,81,#Belarius_Cym,140,19,505,77
4,2,81,#Guiderius_Cym,129,22,505,77
4,2,82,#Arviragus_Cym,86,16,165,29
4,2,82,#Guiderius_Cym,100,17,165,29
4,2,83,#Belarius_Cym,68,8,77,9
4,2,83,#Guiderius_Cym,9,1,77,9
4,2,84,#Imogen_Cym,360,42,360,42
4,2,85,#Imogen_Cym,151,21,582,81
4,2,85,#Lucius_Cym,310,42,582,81
4,2,85,#SOLDIERS.ROMAN.0.1_Cym,68,11,582,81
4,2,85,#Soothsayer_Cym,53,7,582,81
4,3,86,#Cymbeline_Cym,99,12,136,18
4,3,86,#Pisanio_Cym,37,6,136,18
4,3,87,#ATTENDANTS.0.2_Cym,102,16,161,25
4,3,87,#Cymbeline_Cym,59,9,161,25
4,3,88,#Pisanio_Cym,99,11,99,11
4,4,89,#Arviragus_Cym,136,19,456,65
4,4,89,#Belarius_Cym,198,27,456,65
4,4,89,#Guiderius_Cym,122,19,456,65
5,1,90,#Posthumus_Cym,274,33,274,33
5,2,91,#Iachimo_Cym,83,10,83,10
5,2,92,#Belarius_Cym,22,3,26,4
5,2,92,#Guiderius_Cym,4,1,26,4
5,2,93,#Iachimo_Cym,4,1,36,6
5,2,93,#Lucius_Cym,32,5,36,6
5,3,94,#ATTENDANTS.3_Cym,34,7,532,71
5,3,94,#Posthumus_Cym,498,64,532,71
5,3,95,#Posthumus_Cym,183,21,183,21
5,3,96,#SOLDIERS.BRITON.0.1_Cym,17,2,17,2
5,3,97,#Posthumus_Cym,14,3,78,12
5,3,97,#SOLDIERS.BRITON.0.1_Cym,13,2,78,12
5,3,97,#SOLDIERS.BRITON.0.2_Cym,51,7,78,12
5,4,98,#JAILERS.1_Cym,17,2,21,3
5,4,98,#JAILERS.2_Cym,4,1,21,3
5,4,99,#Posthumus_Cym,224,28,224,28
5,4,100,#GHOSTS.BROTHERS.1_Cym,71,14,323,63
5,4,100,#GHOSTS.BROTHERS.2_Cym,42,8,323,63
5,4,100,#GHOSTS.Father_Cym,160,31,323,63
5,4,100,#GHOSTS.Mother_Cym,60,12,323,63
5,4,101,#Jupiter_Cym,154,21,154,21
5,4,102,#GHOSTS.BROTHERS.1_Cym,2,1,70,10
5,4,102,#GHOSTS.BROTHERS.2_Cym,2,1,70,10
5,4,102,#GHOSTS.Father_Cym,70,10,70,10
5,4,102,#GHOSTS.Mother_Cym,2,1,70,10
5,4,103,#Posthumus_Cym,233,28,233,28
5,4,104,#JAILERS.1_Cym,304,33,365,41
5,4,104,#Posthumus_Cym,61,8,365,41
5,4,105,#JAILERS.1_Cym,4,1,38,7
5,4,105,#MESSENGERS.2_Cym,10,2,38,7
5,4,105,#Posthumus_Cym,24,4,38,7
5,4,106,#JAILERS.1_Cym,87,9,87,9
5,5,107,#Belarius_Cym,46,8,187,27
5,5,107,#Cymbeline_Cym,127,17,187,27
5,5,107,#Pisanio_Cym,14,2,187,27
5,5,108,#Cornelius_Cym,220,31,374,53
5,5,108,#Cymbeline_Cym,148,21,374,53
5,5,108,#LADIES.QUEEN_Cym,6,1,374,53
5,5,109,#Arviragus_Cym,50,9,3421,506
5,5,109,#Belarius_Cym,502,70,3421,506
5,5,109,#Cornelius_Cym,123,18,3421,506
5,5,109,#Cymbeline_Cym,915,144,3421,506
5,5,109,#Guiderius_Cym,100,15,3421,506
5,5,109,#Iachimo_Cym,572,76,3421,506
5,5,109,#Imogen_Cym,223,37,3421,506
5,5,109,#Lucius_Cym,198,28,3421,506
5,5,109,#Pisanio_Cym,179,27,3421,506
5,5,109,#Posthumus_Cym,302,44,3421,506
5,5,109,#Soothsayer_Cym,257,38,3421,506
1,1,2,#Imogen_Cym,0,0,112,16
1,1,4,#Imogen_Cym,0,0,47,7
1,1,4,#Posthumus_Cym,0,0,47,7
1,1,6,#ATTENDANTS_Cym,0,0,46,8
1,1,6,#Imogen_Cym,0,0,46,8
1,1,7,#ATTENDANTS_Cym,0,0,170,29
1,1,8,#ATTENDANTS_Cym,0,0,59,11
1,1,8,#Imogen_Cym,0,0,59,11
1,1,9,#Imogen_Cym,0,0,5,1
1,4,14,#Dutchman_Cym,0,0,213,28
1,4,14,#Spaniard_Cym,0,0,213,28
1,4,15,#Dutchman_Cym,0,0,1157,150
1,4,15,#Spaniard_Cym,0,0,1157,150
1,4,16,#Dutchman_Cym,0,0,16,3
1,4,16,#Spaniard_Cym,0,0,16,3
1,5,17,#Cornelius_Cym,0,0,17,2
1,5,17,#LADIES.QUEEN_Cym,0,0,17,2
1,5,18,#Cornelius_Cym,0,0,3,2
1,5,18,#LADIES.QUEEN_Cym,0,0,3,2
1,5,19,#LADIES.QUEEN.0.1_Cym,0,0,181,27
1,5,20,#LADIES.QUEEN.0.1_Cym,0,0,163,23
1,5,20,#Pisanio_Cym,0,0,163,23
1,5,21,#LADIES.QUEEN.0.1_Cym,0,0,257,31
1,5,21,#Pisanio_Cym,0,0,257,31
1,5,22,#LADIES.QUEEN.0.1_Cym,0,0,60,8
1,5,23,#LADIES.QUEEN.0.1_Cym,0,0,24,4
1,5,23,#LADIES.QUEEN_Cym,0,0,24,4
1,5,23,#Pisanio_Cym,0,0,24,4
1,5,24,#LADIES.QUEEN.0.1_Cym,0,0,21,3
2,2,32,#Imogen_Cym,0,0,330,42
2,3,33,#ATTENDANTS.CLOTEN.2_Cym,0,0,93,13
2,3,34,#ATTENDANTS.CLOTEN.1_Cym,0,0,136,20
2,3,34,#ATTENDANTS.CLOTEN.2_Cym,0,0,136,20
2,3,35,#ATTENDANTS.CLOTEN.1_Cym,0,0,171,24
2,3,35,#ATTENDANTS_Cym,0,0,171,24
2,3,36,#ATTENDANTS.CLOTEN.1_Cym,0,0,12,2
2,3,36,#ATTENDANTS.CLOTEN.2_Cym,0,0,12,2
2,3,36,#ATTENDANTS_Cym,0,0,12,2
2,3,36,#Cloten_Cym,0,0,12,2
2,3,36,#Cymbeline_Cym,0,0,12,2
2,3,36,#Queen_Cym,0,0,12,2
2,3,37,#ATTENDANTS.CLOTEN.1_Cym,0,0,70,10
2,3,37,#ATTENDANTS.CLOTEN.2_Cym,0,0,70,10
2,3,37,#ATTENDANTS_Cym,0,0,70,10
2,3,37,#Cloten_Cym,0,0,70,10
2,3,37,#Queen_Cym,0,0,70,10
2,3,40,#Cloten_Cym,0,0,2,1
2,3,40,#Imogen_Cym,0,0,2,1
3,1,49,#ATTENDANTS_Cym,0,0,684,92
3,5,55,#ATTENDANTS_Cym,0,0,134,22
3,5,55,#Queen_Cym,0,0,134,22
3,5,56,#ATTENDANTS_Cym,0,0,195,27
3,5,57,#ATTENDANTS_Cym,0,0,101,15
3,5,57,#Cloten_Cym,0,0,101,15
3,5,58,#ATTENDANTS_Cym,0,0,24,4
3,5,59,#ATTENDANTS_Cym,0,0,83,10
3,5,60,#ATTENDANTS_Cym,0,0,34,6
3,7,69,#SENATORS.2_Cym,0,0,70,10
3,7,69,#TRIBUNES_Cym,0,0,70,10
3,7,70,#TRIBUNES_Cym,0,0,47,9
4,2,74,#Arviragus_Cym,0,0,74,10
4,2,81,#Imogen_Cym,0,0,505,77
4,2,82,#Imogen_Cym,0,0,165,29
4,2,83,#Arviragus_Cym,0,0,77,9
4,2,83,#Imogen_Cym,0,0,77,9
4,2,85,#SOLDIERS.ROMAN_Cym,0,0,582,81
4,3,86,#ATTENDANTS_Cym,0,0,136,18
4,3,87,#ATTENDANTS_Cym,0,0,161,25
4,3,87,#Pisanio_Cym,0,0,161,25
4,3,88,#ATTENDANTS.0.2_Cym,0,0,99,11
5,2,92,#Arviragus_Cym,0,0,26,4
5,2,92,#Cymbeline_Cym,0,0,26,4
5,2,92,#SOLDIERS.BRITON_Cym,0,0,26,4
5,2,92,#SOLDIERS.ROMAN_Cym,0,0,26,4
5,2,93,#Imogen_Cym,0,0,36,6
5,2,93,#SOLDIERS.ROMAN_Cym,0,0,36,6
5,3,96,#Posthumus_Cym,0,0,17,2
5,3,96,#SOLDIERS.BRITON_Cym,0,0,17,2
5,3,97,#SOLDIERS.BRITON_Cym,0,0,78,12
5,4,98,#Posthumus_Cym,0,0,21,3
5,4,100,#Posthumus_Cym,0,0,323,63
5,4,101,#GHOSTS.BROTHERS.1_Cym,0,0,154,21
5,4,101,#GHOSTS.BROTHERS.2_Cym,0,0,154,21
5,4,101,#GHOSTS.Father_Cym,0,0,154,21
5,4,101,#GHOSTS.Mother_Cym,0,0,154,21
5,4,101,#Posthumus_Cym,0,0,154,21
5,4,102,#Posthumus_Cym,0,0,70,10
5,5,107,#ATTENDANTS_Cym,0,0,187,27
5,5,107,#Arviragus_Cym,0,0,187,27
5,5,107,#Guiderius_Cym,0,0,187,27
5,5,108,#ATTENDANTS_Cym,0,0,374,53
5,5,108,#Arviragus_Cym,0,0,374,53
5,5,108,#Belarius_Cym,0,0,374,53
5,5,108,#Guiderius_Cym,0,0,374,53
5,5,108,#Pisanio_Cym,0,0,374,53
5,5,109,#ATTENDANTS_Cym,0,0,3421,506
5,5,109,#LADIES.QUEEN_Cym,0,0,3421,506
5,5,109,#SOLDIERS.BRITON_Cym,0,0,3421,506
5,5,109,#SOLDIERS.ROMAN_Cym,0,0,3421,506
