act,scene,stagegroup,n_tokens,n_lines,onstage
3,1,42,106,12,#GAMEKEEPERS.1_3H6 #GAMEKEEPERS.2_3H6
3,1,43,747,88,#GAMEKEEPERS.1_3H6 #GAMEKEEPERS.2_3H6 #HenryVI_1H6
3,2,44,992,119,#ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #QueenElizabeth_3H6 #RichardIII_R3
3,2,45,24,3,#ATTENDANTS.EDWARD.1_3H6 #ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #QueenElizabeth_3H6 #RichardIII_R3
3,2,46,23,3,#ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #QueenElizabeth_3H6 #RichardIII_R3
3,2,47,574,72,#RichardIII_R3
3,3,48,340,45,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6
3,3,49,921,125,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6
3,3,50,570,73,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #MESSENGERS.Post_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6
3,3,51,177,23,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6
3,3,52,81,10,#Warwick_2H6
4,1,53,63,8,#Clarence_3H6 #Montague_3H6 #RichardIII_R3 #Somerset_3H6
4,1,54,599,76,#ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #Hastings_3H6 #Montague_3H6 #Pembroke_3H6 #QueenElizabeth_3H6 #RichardIII_R3 #Somerset_3H6 #Stafford_3H6
4,1,55,319,43,#ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #Hastings_3H6 #MESSENGERS.Post_3H6 #Montague_3H6 #Pembroke_3H6 #QueenElizabeth_3H6 #RichardIII_R3 #Somerset_3H6 #Stafford_3H6
4,1,56,74,9,#ATTENDANTS.EDWARD_3H6 #EdwardIV_3H6 #Hastings_3H6 #MESSENGERS.Post_3H6 #Montague_3H6 #Pembroke_3H6 #QueenElizabeth_3H6 #RichardIII_R3 #Stafford_3H6
4,1,57,132,16,#ATTENDANTS.EDWARD_3H6 #EdwardIV_3H6 #Hastings_3H6 #MESSENGERS.Post_3H6 #Montague_3H6 #QueenElizabeth_3H6 #RichardIII_R3
4,2,58,16,2,#Oxford_3H6 #SOLDIERS.FRENCH_3H6 #Warwick_2H6
4,2,59,206,28,#Clarence_3H6 #Oxford_3H6 #SOLDIERS.FRENCH_3H6 #Somerset_3H6 #Warwick_2H6
4,3,60,177,22,#WATCHMEN.1_3H6 #WATCHMEN.2_3H6 #WATCHMEN.3_3H6
4,3,61,32,5,#Clarence_3H6 #Oxford_3H6 #SOLDIERS.FRENCH_3H6 #Somerset_3H6 #WATCHMEN.1_3H6 #WATCHMEN.2_3H6 #WATCHMEN.3_3H6 #Warwick_2H6
4,3,62,246,34,#Clarence_3H6 #EdwardIV_3H6 #Oxford_3H6 #SOLDIERS.FRENCH_3H6 #Somerset_3H6 #Warwick_2H6
4,3,63,40,5,#Clarence_3H6 #Oxford_3H6 #Warwick_2H6
4,4,64,281,36,#QueenElizabeth_3H6 #Rivers_3H6
4,5,65,104,13,#Hastings_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Stanley_3H6
4,5,66,130,18,#EdwardIV_3H6 #Hastings_3H6 #Huntsman_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Stanley_3H6
4,6,67,590,78,#Clarence_3H6 #HenryVII_R3 #HenryVI_1H6 #Lieutenant_3H6 #Montague_3H6 #Oxford_3H6 #Somerset_3H6 #Warwick_2H6
4,6,68,85,12,#Clarence_3H6 #HenryVII_R3 #HenryVI_1H6 #Lieutenant_3H6 #MESSENGERS.Post_3H6 #Montague_3H6 #Oxford_3H6 #Somerset_3H6 #Warwick_2H6
4,6,69,111,15,#HenryVII_R3 #Oxford_3H6 #Somerset_3H6
4,7,70,126,16,#EdwardIV_3H6 #Hastings_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6
4,7,71,111,13,#ALDERMEN_3H6 #EdwardIV_3H6 #Hastings_3H6 #MayorOfYork_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6
4,7,72,43,5,#EdwardIV_3H6 #Hastings_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6
4,7,73,46,5,#ALDERMEN_3H6 #EdwardIV_3H6 #Hastings_3H6 #MayorOfYork_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6
4,7,74,249,31,#ALDERMEN_3H6 #EdwardIV_3H6 #Hastings_3H6 #MayorOfYork_3H6 #Montgomery_3H6 #RichardIII_R3 #SOLDIERS.MONTGOMERY_3H6 #SOLDIERS.YORK_3H6
4,7,75,136,18,#ALDERMEN_3H6 #EdwardIV_3H6 #Hastings_3H6 #MayorOfYork_3H6 #Montgomery_3H6 #RichardIII_R3 #SOLDIERS.MONTGOMERY_3H6 #SOLDIERS.YORK.0.1_3H6 #SOLDIERS.YORK_3H6
4,8,76,235,32,#Clarence_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Oxford_3H6 #Warwick_2H6
4,8,77,150,19,#Exeter_3H6 #HenryVI_1H6
4,8,78,55,6,#EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6
4,8,79,47,7,#EdwardIV_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6
5,1,80,24,3,#MESSENGERS.1_3H6 #MESSENGERS.2_3H6 #MayorOfCoventry_3H6 #Warwick_2H6
5,1,81,23,3,#MESSENGERS.2_3H6 #MayorOfCoventry_3H6 #Warwick_2H6
5,1,82,76,9,#MayorOfCoventry_3H6 #Somerville_3H6 #Warwick_2H6
5,1,83,357,43,#EdwardIV_3H6 #MayorOfCoventry_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Somerville_3H6 #Warwick_2H6
5,1,84,11,2,#EdwardIV_3H6 #MayorOfCoventry_3H6 #Oxford_3H6 #RichardIII_R3 #SOLDIERS.OXFORD_3H6 #SOLDIERS.YORK_3H6 #Somerville_3H6 #Warwick_2H6
5,1,85,50,6,#EdwardIV_3H6 #MayorOfCoventry_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Somerville_3H6 #Warwick_2H6
5,1,86,8,1,#EdwardIV_3H6 #MayorOfCoventry_3H6 #Oxford_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Somerville_3H6 #Warwick_2H6
5,1,87,21,3,#EdwardIV_3H6 #MayorOfCoventry_3H6 #Montague_3H6 #Oxford_3H6 #RichardIII_R3 #SOLDIERS.MONTAGUE_3H6 #SOLDIERS.YORK_3H6 #Somerville_3H6 #Warwick_2H6
5,1,88,13,2,#EdwardIV_3H6 #MayorOfCoventry_3H6 #Oxford_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Somerville_3H6 #Warwick_2H6
5,1,89,31,4,#EdwardIV_3H6 #MayorOfCoventry_3H6 #Oxford_3H6 #RichardIII_R3 #SOLDIERS.SOMERSET_3H6 #SOLDIERS.YORK_3H6 #Somerset_3H6 #Somerville_3H6 #Warwick_2H6
5,1,90,283,37,#Clarence_3H6 #EdwardIV_3H6 #MayorOfCoventry_3H6 #Oxford_3H6 #RichardIII_R3 #SOLDIERS.CLARENCE_3H6 #SOLDIERS.YORK_3H6 #Somerville_3H6 #Warwick_2H6
5,1,91,8,1,#Clarence_3H6 #EdwardIV_3H6 #MayorOfCoventry_3H6 #Oxford_3H6 #RichardIII_R3 #SOLDIERS.CLARENCE_3H6 #SOLDIERS.YORK_3H6 #Somerville_3H6
5,2,92,34,4,#EdwardIV_3H6 #Warwick_2H6
5,2,93,208,25,#Warwick_2H6
5,2,94,182,23,#Oxford_3H6 #Somerset_3H6 #Warwick_2H6
5,3,95,191,24,#Clarence_3H6 #EdwardIV_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6
5,4,96,480,59,#Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #SOLDIERS.LANCASTER_3H6 #Somerset_3H6
5,4,97,14,2,#MESSENGERS.X.5_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #SOLDIERS.LANCASTER_3H6 #Somerset_3H6
5,4,98,40,5,#Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #SOLDIERS.LANCASTER_3H6 #Somerset_3H6
5,4,99,134,16,#Clarence_3H6 #EdwardIV_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #SOLDIERS.YORK_3H6 #Somerset_3H6
5,5,100,64,8,#Clarence_3H6 #EdwardIV_3H6 #Oxford_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Somerset_3H6
5,5,101,24,3,#Clarence_3H6 #EdwardIV_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6
5,5,102,297,39,#Clarence_3H6 #EdwardIV_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK.0.2_3H6 #SOLDIERS.YORK_3H6
5,5,103,275,34,#Clarence_3H6 #EdwardIV_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #SOLDIERS.YORK.0.2_3H6 #SOLDIERS.YORK_3H6
5,5,104,65,8,#Clarence_3H6 #EdwardIV_3H6 #SOLDIERS.YORK.0.2_3H6
5,6,105,50,6,#HenryVI_1H6 #Lieutenant_3H6 #RichardIII_R3
5,6,106,707,88,#HenryVI_1H6 #RichardIII_R3
5,7,107,364,47,#ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #EdwardV.Infant_3H6 #Hastings_3H6 #Nurse_3H6 #QueenElizabeth_3H6 #RichardIII_R3
