act,scene,stagegroup,speaker,onstage,n_tokens,n_lines
1,1,3,#Exeter_3H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,61,8
1,1,3,#HenryVI_1H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,363,45
1,1,3,#Montague_3H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,17,2
1,1,3,#Northumberland_3H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,82,10
1,1,3,#RichardIII_R3,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,27,4
1,1,3,#Warwick_2H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,165,21
1,1,3,#Westmorland_3H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,59,7
1,1,3,#York_1H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,85,13
1,1,4,#Clifford_3H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #SOLDIERS.YORK_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,40,5
1,1,4,#HenryVI_1H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #SOLDIERS.YORK_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,28,4
1,1,4,#Northumberland_3H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #SOLDIERS.YORK_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,19,3
1,1,4,#Warwick_2H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #SOLDIERS.YORK_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,8,1
1,1,4,#Westmorland_3H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #SOLDIERS.YORK_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,26,4
1,1,4,#York_1H6,#Clifford_3H6 #EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #RichardIII_R3 #SOLDIERS.LANCASTER_3H6 #SOLDIERS.YORK_3H6 #Warwick_2H6 #Westmorland_3H6 #York_1H6,18,2
1,1,5,#Exeter_3H6,#EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6 #York_1H6,17,2
1,1,5,#HenryVI_1H6,#EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6 #York_1H6,81,11
1,1,5,#Montague_3H6,#EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6 #York_1H6,9,1
1,1,5,#Norfolk_3H6,#EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6 #York_1H6,7,1
1,1,5,#Warwick_2H6,#EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6 #York_1H6,28,4
1,1,5,#York_1H6,#EdwardIV_3H6 #Exeter_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6 #York_1H6,22,3
1,1,6,#HenryVI_1H6,#Exeter_3H6 #HenryVI_1H6,9,1
1,1,7,#Exeter_3H6,#Exeter_3H6 #HenryVI_1H6 #PrinceEdward_3H6 #QueenMargaret_1H6,12,3
1,1,7,#HenryVI_1H6,#Exeter_3H6 #HenryVI_1H6 #PrinceEdward_3H6 #QueenMargaret_1H6,43,6
1,1,7,#PrinceEdward_3H6,#Exeter_3H6 #HenryVI_1H6 #PrinceEdward_3H6 #QueenMargaret_1H6,31,4
1,1,7,#QueenMargaret_1H6,#Exeter_3H6 #HenryVI_1H6 #PrinceEdward_3H6 #QueenMargaret_1H6,342,43
1,1,8,#Exeter_3H6,#Exeter_3H6 #HenryVI_1H6,8,1
1,1,8,#HenryVI_1H6,#Exeter_3H6 #HenryVI_1H6,76,9
1,2,9,#EdwardIV_3H6,#EdwardIV_3H6 #Montague_3H6 #RichardIII_R3,7,1
1,2,9,#Montague_3H6,#EdwardIV_3H6 #Montague_3H6 #RichardIII_R3,7,1
1,2,9,#RichardIII_R3,#EdwardIV_3H6 #Montague_3H6 #RichardIII_R3,8,1
1,2,10,#EdwardIV_3H6,#EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #York_1H6,50,6
1,2,10,#RichardIII_R3,#EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #York_1H6,146,18
1,2,10,#York_1H6,#EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #York_1H6,148,20
1,2,11,#MESSENGERS.X.1_3H6,#EdwardIV_3H6 #MESSENGERS.X.1_3H6 #Montague_3H6 #RichardIII_R3 #York_1H6,32,4
1,2,11,#York_1H6,#EdwardIV_3H6 #MESSENGERS.X.1_3H6 #Montague_3H6 #RichardIII_R3 #York_1H6,10,1
1,2,12,#Montague_3H6,#EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #York_1H6,18,2
1,2,12,#York_1H6,#EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #York_1H6,54,8
1,2,13,#EdwardIV_3H6,#EdwardIV_3H6 #HughMortimer_3H6 #JohnMortimer_3H6 #RichardIII_R3 #York_1H6,18,2
1,2,13,#JohnMortimer_3H6,#EdwardIV_3H6 #HughMortimer_3H6 #JohnMortimer_3H6 #RichardIII_R3 #York_1H6,10,1
1,2,13,#RichardIII_R3,#EdwardIV_3H6 #HughMortimer_3H6 #JohnMortimer_3H6 #RichardIII_R3 #York_1H6,15,2
1,2,13,#York_1H6,#EdwardIV_3H6 #HughMortimer_3H6 #JohnMortimer_3H6 #RichardIII_R3 #York_1H6,72,9
1,3,14,#Rutland_3H6,#Rutland_3H6 #Tutor_3H6,9,1
1,3,15,#Clifford_3H6,#Clifford_3H6 #Rutland_3H6 #SOLDIERS.LANCASTER_3H6 #Tutor_3H6,27,4
1,3,15,#Rutland_3H6,#Clifford_3H6 #Rutland_3H6 #SOLDIERS.LANCASTER_3H6 #Tutor_3H6,7,1
1,3,15,#Tutor_3H6,#Clifford_3H6 #Rutland_3H6 #SOLDIERS.LANCASTER_3H6 #Tutor_3H6,24,3
1,3,16,#Clifford_3H6,#Clifford_3H6 #Rutland_3H6 #SOLDIERS.LANCASTER_3H6,162,22
1,3,16,#Rutland_3H6,#Clifford_3H6 #Rutland_3H6 #SOLDIERS.LANCASTER_3H6,180,22
1,4,17,#York_1H6,#York_1H6,213,26
1,4,18,#Clifford_3H6,#Clifford_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #SOLDIERS.LANCASTER_3H6 #York_1H6,105,13
1,4,18,#Northumberland_3H6,#Clifford_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #SOLDIERS.LANCASTER_3H6 #York_1H6,127,15
1,4,18,#QueenMargaret_1H6,#Clifford_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #SOLDIERS.LANCASTER_3H6 #York_1H6,440,54
1,4,18,#York_1H6,#Clifford_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #SOLDIERS.LANCASTER_3H6 #York_1H6,584,78
2,1,19,#EdwardIV_3H6,#EdwardIV_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6,134,17
2,1,19,#RichardIII_R3,#EdwardIV_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6,199,25
2,1,20,#EdwardIV_3H6,#EdwardIV_3H6 #MESSENGERS.X.2_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6,10,1
2,1,20,#MESSENGERS.X.2_3H6,#EdwardIV_3H6 #MESSENGERS.X.2_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6,162,21
2,1,20,#RichardIII_R3,#EdwardIV_3H6 #MESSENGERS.X.2_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6,25,3
2,1,21,#EdwardIV_3H6,#EdwardIV_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6,108,13
2,1,21,#RichardIII_R3,#EdwardIV_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6,118,16
2,1,22,#EdwardIV_3H6,#EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #SOLDIERS.WARWICK_3H6 #SOLDIERS.YORK_3H6 #Warwick_2H6,72,9
2,1,22,#RichardIII_R3,#EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #SOLDIERS.WARWICK_3H6 #SOLDIERS.YORK_3H6 #Warwick_2H6,195,23
2,1,22,#Warwick_2H6,#EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #SOLDIERS.WARWICK_3H6 #SOLDIERS.YORK_3H6 #Warwick_2H6,612,78
2,1,23,#MESSENGERS.X.3_3H6,#EdwardIV_3H6 #MESSENGERS.X.3_3H6 #Montague_3H6 #RichardIII_R3 #SOLDIERS.WARWICK_3H6 #SOLDIERS.YORK_3H6 #Warwick_2H6,24,3
2,1,23,#Warwick_2H6,#EdwardIV_3H6 #MESSENGERS.X.3_3H6 #Montague_3H6 #RichardIII_R3 #SOLDIERS.WARWICK_3H6 #SOLDIERS.YORK_3H6 #Warwick_2H6,12,2
2,2,24,#Clifford_3H6,#Clifford_3H6 #HenryVI_1H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,276,35
2,2,24,#HenryVI_1H6,#Clifford_3H6 #HenryVI_1H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,153,19
2,2,24,#PrinceEdward_3H6,#Clifford_3H6 #HenryVI_1H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,24,3
2,2,24,#QueenMargaret_1H6,#Clifford_3H6 #HenryVI_1H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,67,9
2,2,25,#MESSENGERS.X.4_3H6,#Clifford_3H6 #HenryVI_1H6 #MESSENGERS.X.4_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,46,6
2,2,26,#Clifford_3H6,#Clifford_3H6 #HenryVI_1H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,17,2
2,2,26,#HenryVI_1H6,#Clifford_3H6 #HenryVI_1H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,8,1
2,2,26,#Northumberland_3H6,#Clifford_3H6 #HenryVI_1H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,7,1
2,2,26,#PrinceEdward_3H6,#Clifford_3H6 #HenryVI_1H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,23,4
2,2,26,#QueenMargaret_1H6,#Clifford_3H6 #HenryVI_1H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,10,1
2,2,27,#Clarence_3H6,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,59,7
2,2,27,#Clifford_3H6,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,70,9
2,2,27,#EdwardIV_3H6,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,309,38
2,2,27,#HenryVI_1H6,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,26,4
2,2,27,#Northumberland_3H6,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,9,1
2,2,27,#PrinceEdward_3H6,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,17,2
2,2,27,#QueenMargaret_1H6,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,88,13
2,2,27,#RichardIII_R3,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,154,21
2,2,27,#Warwick_2H6,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #HenryVI_1H6 #Montague_3H6 #Norfolk_3H6 #Northumberland_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,43,5
2,3,28,#Warwick_2H6,#Warwick_2H6,41,5
2,3,29,#EdwardIV_3H6,#EdwardIV_3H6 #Warwick_2H6,16,2
2,3,30,#Clarence_3H6,#Clarence_3H6 #EdwardIV_3H6 #Warwick_2H6,25,3
2,3,30,#EdwardIV_3H6,#Clarence_3H6 #EdwardIV_3H6 #Warwick_2H6,16,2
2,3,30,#Warwick_2H6,#Clarence_3H6 #EdwardIV_3H6 #Warwick_2H6,10,1
2,3,31,#Clarence_3H6,#Clarence_3H6 #EdwardIV_3H6 #RichardIII_R3 #Warwick_2H6,65,8
2,3,31,#EdwardIV_3H6,#Clarence_3H6 #EdwardIV_3H6 #RichardIII_R3 #Warwick_2H6,97,11
2,3,31,#RichardIII_R3,#Clarence_3H6 #EdwardIV_3H6 #RichardIII_R3 #Warwick_2H6,101,13
2,3,31,#Warwick_2H6,#Clarence_3H6 #EdwardIV_3H6 #RichardIII_R3 #Warwick_2H6,86,11
2,4,32,#Clifford_3H6,#Clifford_3H6 #RichardIII_R3,56,7
2,4,32,#RichardIII_R3,#Clifford_3H6 #RichardIII_R3,31,4
2,4,33,#RichardIII_R3,#RichardIII_R3 #Warwick_2H6,16,2
2,5,34,#HenryVI_1H6,#HenryVI_1H6,428,54
2,5,35,#HenryVI_1H6,#HenryVI_1H6 #Son_3H6,47,6
2,5,35,#Son_3H6,#HenryVI_1H6 #Son_3H6,156,18
2,5,36,#Father_3H6,#Father_3H6 #HenryVI_1H6 #Son_3H6,142,18
2,5,36,#HenryVI_1H6,#Father_3H6 #HenryVI_1H6 #Son_3H6,103,13
2,5,36,#Son_3H6,#Father_3H6 #HenryVI_1H6 #Son_3H6,34,4
2,5,37,#Father_3H6,#Father_3H6 #HenryVI_1H6,76,9
2,5,38,#HenryVI_1H6,#HenryVI_1H6,15,2
2,5,39,#Exeter_3H6,#Exeter_3H6 #HenryVI_1H6 #PrinceEdward_3H6 #QueenMargaret_1H6,21,3
2,5,39,#HenryVI_1H6,#Exeter_3H6 #HenryVI_1H6 #PrinceEdward_3H6 #QueenMargaret_1H6,24,3
2,5,39,#PrinceEdward_3H6,#Exeter_3H6 #HenryVI_1H6 #PrinceEdward_3H6 #QueenMargaret_1H6,24,3
2,5,39,#QueenMargaret_1H6,#Exeter_3H6 #HenryVI_1H6 #PrinceEdward_3H6 #QueenMargaret_1H6,46,6
2,6,40,#Clifford_3H6,#Clifford_3H6,235,29
2,6,41,#Clarence_3H6,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,24,3
2,6,41,#EdwardIV_3H6,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,177,22
2,6,41,#RichardIII_R3,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,200,25
2,6,41,#Warwick_2H6,#Clarence_3H6 #Clifford_3H6 #EdwardIV_3H6 #Montague_3H6 #RichardIII_R3 #SOLDIERS.YORK_3H6 #Warwick_2H6,242,32
3,1,42,#GAMEKEEPERS.1_3H6,#GAMEKEEPERS.1_3H6 #GAMEKEEPERS.2_3H6,87,10
3,1,42,#GAMEKEEPERS.2_3H6,#GAMEKEEPERS.1_3H6 #GAMEKEEPERS.2_3H6,19,2
3,1,43,#GAMEKEEPERS.1_3H6,#GAMEKEEPERS.1_3H6 #GAMEKEEPERS.2_3H6 #HenryVI_1H6,60,7
3,1,43,#GAMEKEEPERS.2_3H6,#GAMEKEEPERS.1_3H6 #GAMEKEEPERS.2_3H6 #HenryVI_1H6,104,12
3,1,43,#HenryVI_1H6,#GAMEKEEPERS.1_3H6 #GAMEKEEPERS.2_3H6 #HenryVI_1H6,583,69
3,2,44,#Clarence_3H6,#ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #QueenElizabeth_3H6 #RichardIII_R3,67,8
3,2,44,#EdwardIV_3H6,#ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #QueenElizabeth_3H6 #RichardIII_R3,450,53
3,2,44,#QueenElizabeth_3H6,#ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #QueenElizabeth_3H6 #RichardIII_R3,301,37
3,2,44,#RichardIII_R3,#ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #QueenElizabeth_3H6 #RichardIII_R3,174,21
3,2,45,#ATTENDANTS.EDWARD.1_3H6,#ATTENDANTS.EDWARD.1_3H6 #ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #QueenElizabeth_3H6 #RichardIII_R3,16,2
3,2,45,#EdwardIV_3H6,#ATTENDANTS.EDWARD.1_3H6 #ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #QueenElizabeth_3H6 #RichardIII_R3,8,1
3,2,46,#EdwardIV_3H6,#ATTENDANTS.EDWARD_3H6 #Clarence_3H6 #EdwardIV_3H6 #QueenElizabeth_3H6 #RichardIII_R3,23,3
3,2,47,#RichardIII_R3,#RichardIII_R3,574,72
3,3,48,#KingLewis_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,109,16
3,3,48,#QueenMargaret_1H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6,231,29
3,3,49,#KingLewis_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,208,27
3,3,49,#LadyBona_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,31,5
3,3,49,#Oxford_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,132,17
3,3,49,#PrinceEdward_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,12,2
3,3,49,#QueenMargaret_1H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,214,30
3,3,49,#Warwick_2H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,324,44
3,3,50,#KingLewis_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #MESSENGERS.Post_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,109,14
3,3,50,#LadyBona_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #MESSENGERS.Post_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,40,5
3,3,50,#MESSENGERS.Post_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #MESSENGERS.Post_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,31,5
3,3,50,#Oxford_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #MESSENGERS.Post_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,19,2
3,3,50,#PrinceEdward_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #MESSENGERS.Post_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,15,2
3,3,50,#QueenMargaret_1H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #MESSENGERS.Post_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,87,11
3,3,50,#Warwick_2H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #MESSENGERS.Post_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,269,34
3,3,51,#KingLewis_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,90,12
3,3,51,#PrinceEdward_3H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,19,2
3,3,51,#QueenMargaret_1H6,#Bourbon_3H6 #KingLewis_3H6 #LadyBona_3H6 #Oxford_3H6 #PrinceEdward_3H6 #QueenMargaret_1H6 #Warwick_2H6,38,5
