node1,node2,n_lines,n_tokens
#Trumpeter_Tro,4.05,323,2289
#Ulysses_Tro,4.05,323,2289
#Achilles_Tro,5.01,106,763
#Agamemnon_Tro,5.01,106,763
#Ajax_Tro,5.01,106,763
#Diomedes_Tro,5.01,106,763
#Hector_Tro,5.01,106,763
#Menelaus_Tro,5.01,106,763
#Nestor_Tro,5.01,106,763
#Patroclus_Tro,5.01,106,763
#Thersites_Tro,5.01,106,763
#Troilus_Tro,5.01,106,763
#Ulysses_Tro,5.01,106,763
#Aeneas_Tro,5.02,227,1445
#Calchas_Tro,5.02,227,1445
#Cressida_Tro,5.02,227,1445
#Diomedes_Tro,5.02,227,1445
#Thersites_Tro,5.02,227,1445
#Troilus_Tro,5.02,227,1445
#Ulysses_Tro,5.02,227,1445
#Andromache_Tro,5.03,123,884
#Cassandra_Tro,5.03,123,884
#Hector_Tro,5.03,123,884
#Pandarus_Tro,5.03,123,884
#Priam_Tro,5.03,123,884
#Troilus_Tro,5.03,123,884
#Diomedes_Tro,5.04,38,279
#Hector_Tro,5.04,38,279
#Thersites_Tro,5.04,38,279
#Troilus_Tro,5.04,38,279
#Achilles_Tro,5.05,51,331
#Agamemnon_Tro,5.05,51,331
#Ajax_Tro,5.05,51,331
#Diomedes_Tro,5.05,51,331
#Nestor_Tro,5.05,51,331
#Patroclus_Tro,5.05,51,331
#SERVANTS.DIOMEDES.1_Tro,5.05,51,331
#SOLDIERS.GREEK_Tro,5.05,51,331
#Ulysses_Tro,5.05,51,331
#Achilles_Tro,5.06,35,253
#Ajax_Tro,5.06,35,253
#Diomedes_Tro,5.06,35,253
#Hector_Tro,5.06,35,253
#SOLDIERS.GREEK.1_Tro,5.06,35,253
#Troilus_Tro,5.06,35,253
#Achilles_Tro,5.07,8,61
#MYRMIDONS_Tro,5.07,8,61
#Bastard_Tro,5.08,15,104
#Menelaus_Tro,5.08,15,104
#Paris_Tro,5.08,15,104
#Thersites_Tro,5.08,15,104
#Achilles_Tro,5.09,22,176
#Hector_Tro,5.09,22,176
#MYRMIDONS.0.1_Tro,5.09,22,176
#MYRMIDONS_Tro,5.09,22,176
#SOLDIERS.GREEK.1_Tro,5.09,22,176
#Agamemnon_Tro,5.10,10,73
#Ajax_Tro,5.10,10,73
#Diomedes_Tro,5.10,10,73
#Menelaus_Tro,5.10,10,73
#Nestor_Tro,5.10,10,73
#SOLDIERS.GREEK_Tro,5.10,10,73
#SOLDIERS_Tro,5.10,10,73
#Aeneas_Tro,5.11,59,456
#Antenor_Tro,5.11,59,456
#Deiphobus_Tro,5.11,59,456
#Pandarus_Tro,5.11,59,456
#Paris_Tro,5.11,59,456
#SOLDIERS.TROJAN_Tro,5.11,59,456
#Troilus_Tro,5.11,59,456
