node1,node2,n_lines,n_tokens
#Lysander_MND,2.02.0022,18,105
#RobinGoodfellow_MND,2.02.0022,18,105
#Titania_MND,2.02.0022,18,105
#Demetrius_MND,2.02.0023,4,34
#FAIRIES.TITANIA.0.1_MND,2.02.0023,4,34
#FAIRIES.TITANIA.0.2_MND,2.02.0023,4,34
#Helena_MND,2.02.0023,4,34
#Hermia_MND,2.02.0023,4,34
#Lysander_MND,2.02.0023,4,34
#Titania_MND,2.02.0023,4,34
#FAIRIES.TITANIA.0.1_MND,2.02.0024,48,377
#FAIRIES.TITANIA.0.2_MND,2.02.0024,48,377
#Helena_MND,2.02.0024,48,377
#Hermia_MND,2.02.0024,48,377
#Lysander_MND,2.02.0024,48,377
#Titania_MND,2.02.0024,48,377
#FAIRIES.TITANIA.0.1_MND,2.02.0025,10,79
#FAIRIES.TITANIA.0.2_MND,2.02.0025,10,79
#Hermia_MND,2.02.0025,10,79
#Lysander_MND,2.02.0025,10,79
#Titania_MND,2.02.0025,10,79
#FAIRIES.TITANIA.0.1_MND,2.02.0026,12,96
#FAIRIES.TITANIA.0.2_MND,2.02.0026,12,96
#Hermia_MND,2.02.0026,12,96
#Titania_MND,2.02.0026,12,96
#Bottom_MND,3.01.0027,75,590
#Flute_MND,3.01.0027,75,590
#Quince_MND,3.01.0027,75,590
#Snout_MND,3.01.0027,75,590
#Snug_MND,3.01.0027,75,590
#Starveling_MND,3.01.0027,75,590
#Bottom_MND,3.01.0028,11,74
#Flute_MND,3.01.0028,11,74
#Quince_MND,3.01.0028,11,74
#RobinGoodfellow_MND,3.01.0028,11,74
#Snout_MND,3.01.0028,11,74
#Snug_MND,3.01.0028,11,74
#Starveling_MND,3.01.0028,11,74
#Flute_MND,3.01.0029,1,7
#Quince_MND,3.01.0029,1,7
#RobinGoodfellow_MND,3.01.0029,1,7
#Snout_MND,3.01.0029,1,7
#Snug_MND,3.01.0029,1,7
#Starveling_MND,3.01.0029,1,7
#Flute_MND,3.01.0030,16,114
#Quince_MND,3.01.0030,16,114
#Snout_MND,3.01.0030,16,114
#Snug_MND,3.01.0030,16,114
#Starveling_MND,3.01.0030,16,114
#Bottom_MND,3.01.0031,3,22
#Flute_MND,3.01.0031,3,22
#Quince_MND,3.01.0031,3,22
#RobinGoodfellow_MND,3.01.0031,3,22
#Snout_MND,3.01.0031,3,22
#Snug_MND,3.01.0031,3,22
#Starveling_MND,3.01.0031,3,22
#Bottom_MND,3.01.0032,7,52
#RobinGoodfellow_MND,3.01.0032,7,52
#Bottom_MND,3.01.0033,2,15
#Bottom_MND,3.01.0034,4,24
#Snout_MND,3.01.0034,4,24
#Bottom_MND,3.01.0035,2,8
#Quince_MND,3.01.0035,2,8
#Bottom_MND,3.01.0036,9,71
#Bottom_MND,3.01.0037,34,263
#Titania_MND,3.01.0037,34,263
#Bottom_MND,3.01.0038,44,249
#FAIRIES.TITANIA.Cobweb_MND,3.01.0038,44,249
#FAIRIES.TITANIA.Mote_MND,3.01.0038,44,249
#FAIRIES.TITANIA.Mustardseed_MND,3.01.0038,44,249
#FAIRIES.TITANIA.Peaseblossom_MND,3.01.0038,44,249
#Titania_MND,3.01.0038,44,249
#Oberon_MND,3.02.0039,3,23
#Oberon_MND,3.02.0040,39,287
#RobinGoodfellow_MND,3.02.0040,39,287
#Demetrius_MND,3.02.0041,41,342
#Hermia_MND,3.02.0041,41,342
#Oberon_MND,3.02.0041,41,342
#RobinGoodfellow_MND,3.02.0041,41,342
#Demetrius_MND,3.02.0042,20,160
#Oberon_MND,3.02.0042,20,160
#RobinGoodfellow_MND,3.02.0042,20,160
#Demetrius_MND,3.02.0043,8,44
#Oberon_MND,3.02.0043,8,44
#Demetrius_MND,3.02.0044,12,67
#Oberon_MND,3.02.0044,12,67
#RobinGoodfellow_MND,3.02.0044,12,67
#Demetrius_MND,3.02.0045,57,461
#Helena_MND,3.02.0045,57,461
#Lysander_MND,3.02.0045,57,461
#Oberon_MND,3.02.0045,57,461
#RobinGoodfellow_MND,3.02.0045,57,461
#Demetrius_MND,3.02.0046,178,1329
#Helena_MND,3.02.0046,178,1329
#Hermia_MND,3.02.0046,178,1329
#Lysander_MND,3.02.0046,178,1329
#Oberon_MND,3.02.0046,178,1329
#RobinGoodfellow_MND,3.02.0046,178,1329
#Helena_MND,3.02.0047,6,43
#Hermia_MND,3.02.0047,6,43
#Oberon_MND,3.02.0047,6,43
#RobinGoodfellow_MND,3.02.0047,6,43
#Hermia_MND,3.02.0048,1,9
#Oberon_MND,3.02.0048,1,9
#RobinGoodfellow_MND,3.02.0048,1,9
#Oberon_MND,3.02.0049,52,384
#RobinGoodfellow_MND,3.02.0049,52,384
#RobinGoodfellow_MND,3.02.0050,5,29
#Lysander_MND,3.02.0051,5,28
#RobinGoodfellow_MND,3.02.0051,5,28
#Demetrius_MND,3.02.0052,12,72
#RobinGoodfellow_MND,3.02.0052,12,72
#Lysander_MND,3.02.0053,8,68
#Demetrius_MND,3.02.0054,12,84
#Lysander_MND,3.02.0054,12,84
#RobinGoodfellow_MND,3.02.0054,12,84
#Demetrius_MND,3.02.0055,11,76
#Helena_MND,3.02.0055,11,76
#Lysander_MND,3.02.0055,11,76
#RobinGoodfellow_MND,3.02.0055,11,76
#Demetrius_MND,3.02.0056,23,116
#Helena_MND,3.02.0056,23,116
#Hermia_MND,3.02.0056,23,116
#Lysander_MND,3.02.0056,23,116
#RobinGoodfellow_MND,3.02.0056,23,116
#Bottom_MND,4.01.0057,17,105
#FAIRIES.TITANIA.Cobweb_MND,4.01.0057,17,105
#FAIRIES.TITANIA.Mote_MND,4.01.0057,17,105
#FAIRIES.TITANIA.Mustardseed_MND,4.01.0057,17,105
#FAIRIES.TITANIA.Peaseblossom_MND,4.01.0057,17,105
#Oberon_MND,4.01.0057,17,105
#Titania_MND,4.01.0057,17,105
#Bottom_MND,4.01.0058,26,189
#FAIRIES.TITANIA.Mote_MND,4.01.0058,26,189
#FAIRIES.TITANIA.Mustardseed_MND,4.01.0058,26,189
#FAIRIES.TITANIA.Peaseblossom_MND,4.01.0058,26,189
#Oberon_MND,4.01.0058,26,189
#Titania_MND,4.01.0058,26,189
#Bottom_MND,4.01.0059,4,30
#Oberon_MND,4.01.0059,4,30
#Titania_MND,4.01.0059,4,30
#Bottom_MND,4.01.0060,60,420
#Oberon_MND,4.01.0060,60,420
#RobinGoodfellow_MND,4.01.0060,60,420
#Titania_MND,4.01.0060,60,420
#ATTENDANTS_MND,4.01.0061,39,286
#Bottom_MND,4.01.0061,39,286
#Egeus_MND,4.01.0061,39,286
#Hippolyta_MND,4.01.0061,39,286
#Theseus_MND,4.01.0061,39,286
#ATTENDANTS_MND,4.01.0062,21,152
#Bottom_MND,4.01.0062,21,152
#Egeus_MND,4.01.0062,21,152
#Hippolyta_MND,4.01.0062,21,152
#Lysander_MND,4.01.0062,21,152
#Theseus_MND,4.01.0062,21,152
#ATTENDANTS_MND,4.01.0063,27,206
#Bottom_MND,4.01.0063,27,206
#Demetrius_MND,4.01.0063,27,206
#Egeus_MND,4.01.0063,27,206
#Hippolyta_MND,4.01.0063,27,206
#Lysander_MND,4.01.0063,27,206
#Theseus_MND,4.01.0063,27,206
#Bottom_MND,4.01.0064,2,12
#Demetrius_MND,4.01.0064,2,12
#Lysander_MND,4.01.0064,2,12
#Bottom_MND,4.01.0065,2,12
#Demetrius_MND,4.01.0065,2,12
#Hermia_MND,4.01.0065,2,12
#Lysander_MND,4.01.0065,2,12
#Bottom_MND,4.01.0066,12,78
#Demetrius_MND,4.01.0066,12,78
#Helena_MND,4.01.0066,12,78
#Hermia_MND,4.01.0066,12,78
#Lysander_MND,4.01.0066,12,78
#Bottom_MND,4.01.0067,20,191
#Flute_MND,4.02.0068,14,97
#Quince_MND,4.02.0068,14,97
#Snout_MND,4.02.0068,14,97
#Starveling_MND,4.02.0068,14,97
#Flute_MND,4.02.0069,10,81
#Quince_MND,4.02.0069,10,81
#Snout_MND,4.02.0069,10,81
#Snug_MND,4.02.0069,10,81
#Starveling_MND,4.02.0069,10,81
#Bottom_MND,4.02.0070,21,171
#Flute_MND,4.02.0070,21,171
#Quince_MND,4.02.0070,21,171
#Snout_MND,4.02.0070,21,171
#Snug_MND,4.02.0070,21,171
#Starveling_MND,4.02.0070,21,171
#ATTENDANTS_MND,5.01.0071,28,194
#Hippolyta_MND,5.01.0071,28,194
#Philostrate_MND,5.01.0071,28,194
#Theseus_MND,5.01.0071,28,194
#ATTENDANTS_MND,5.01.0072,62,444
#Demetrius_MND,5.01.0072,62,444
#Helena_MND,5.01.0072,62,444
#Hermia_MND,5.01.0072,62,444
#Hippolyta_MND,5.01.0072,62,444
#Lysander_MND,5.01.0072,62,444
#Philostrate_MND,5.01.0072,62,444
#Theseus_MND,5.01.0072,62,444
#ATTENDANTS_MND,5.01.0073,21,157
#Demetrius_MND,5.01.0073,21,157
#Helena_MND,5.01.0073,21,157
#Hermia_MND,5.01.0073,21,157
#Hippolyta_MND,5.01.0073,21,157
#Lysander_MND,5.01.0073,21,157
#Theseus_MND,5.01.0073,21,157
#ATTENDANTS_MND,5.01.0074,2,11
#Demetrius_MND,5.01.0074,2,11
#Helena_MND,5.01.0074,2,11
#Hermia_MND,5.01.0074,2,11
#Hippolyta_MND,5.01.0074,2,11
#Lysander_MND,5.01.0074,2,11
#Philostrate_MND,5.01.0074,2,11
#Theseus_MND,5.01.0074,2,11
#ATTENDANTS_MND,5.01.0075,11,86
#Demetrius_MND,5.01.0075,11,86
#Helena_MND,5.01.0075,11,86
#Hermia_MND,5.01.0075,11,86
#Hippolyta_MND,5.01.0075,11,86
#Lysander_MND,5.01.0075,11,86
#Philostrate_MND,5.01.0075,11,86
#Quince_MND,5.01.0075,11,86
#Theseus_MND,5.01.0075,11,86
#ATTENDANTS_MND,5.01.0076,9,70
#Demetrius_MND,5.01.0076,9,70
#Helena_MND,5.01.0076,9,70
#Hermia_MND,5.01.0076,9,70
#Hippolyta_MND,5.01.0076,9,70
#Lysander_MND,5.01.0076,9,70
#Philostrate_MND,5.01.0076,9,70
#Theseus_MND,5.01.0076,9,70
#ATTENDANTS_MND,5.01.0077,30,214
#Bottom_MND,5.01.0077,30,214
#Demetrius_MND,5.01.0077,30,214
#Flute_MND,5.01.0077,30,214
#Helena_MND,5.01.0077,30,214
#Hermia_MND,5.01.0077,30,214
#Hippolyta_MND,5.01.0077,30,214
#Lysander_MND,5.01.0077,30,214
#Philostrate_MND,5.01.0077,30,214
#Quince_MND,5.01.0077,30,214
#Snout_MND,5.01.0077,30,214
#Snug_MND,5.01.0077,30,214
#Starveling_MND,5.01.0077,30,214
#Theseus_MND,5.01.0077,30,214
#ATTENDANTS_MND,5.01.0078,36,260
#Bottom_MND,5.01.0078,36,260
#Demetrius_MND,5.01.0078,36,260
#Helena_MND,5.01.0078,36,260
#Hermia_MND,5.01.0078,36,260
#Hippolyta_MND,5.01.0078,36,260
#Lysander_MND,5.01.0078,36,260
#Philostrate_MND,5.01.0078,36,260
#Snout_MND,5.01.0078,36,260
#Theseus_MND,5.01.0078,36,260
#ATTENDANTS_MND,5.01.0079,17,137
#Bottom_MND,5.01.0079,17,137
#Demetrius_MND,5.01.0079,17,137
#Flute_MND,5.01.0079,17,137
#Helena_MND,5.01.0079,17,137
#Hermia_MND,5.01.0079,17,137
#Hippolyta_MND,5.01.0079,17,137
#Lysander_MND,5.01.0079,17,137
#Philostrate_MND,5.01.0079,17,137
#Snout_MND,5.01.0079,17,137
#Theseus_MND,5.01.0079,17,137
#ATTENDANTS_MND,5.01.0080,2,16
#Demetrius_MND,5.01.0080,2,16
#Helena_MND,5.01.0080,2,16
#Hermia_MND,5.01.0080,2,16
#Hippolyta_MND,5.01.0080,2,16
#Lysander_MND,5.01.0080,2,16
#Philostrate_MND,5.01.0080,2,16
#Snout_MND,5.01.0080,2,16
#Theseus_MND,5.01.0080,2,16
#ATTENDANTS_MND,5.01.0081,13,86
#Demetrius_MND,5.01.0081,13,86
#Helena_MND,5.01.0081,13,86
#Hermia_MND,5.01.0081,13,86
#Hippolyta_MND,5.01.0081,13,86
#Lysander_MND,5.01.0081,13,86
#Philostrate_MND,5.01.0081,13,86
#Theseus_MND,5.01.0081,13,86
#ATTENDANTS_MND,5.01.0082,46,327
#Demetrius_MND,5.01.0082,46,327
#Helena_MND,5.01.0082,46,327
#Hermia_MND,5.01.0082,46,327
#Hippolyta_MND,5.01.0082,46,327
#Lysander_MND,5.01.0082,46,327
#Philostrate_MND,5.01.0082,46,327
#Snug_MND,5.01.0082,46,327
#Starveling_MND,5.01.0082,46,327
#Theseus_MND,5.01.0082,46,327
#ATTENDANTS_MND,5.01.0083,2,10
#Demetrius_MND,5.01.0083,2,10
#Flute_MND,5.01.0083,2,10
#Helena_MND,5.01.0083,2,10
#Hermia_MND,5.01.0083,2,10
#Hippolyta_MND,5.01.0083,2,10
#Lysander_MND,5.01.0083,2,10
#Philostrate_MND,5.01.0083,2,10
#Snug_MND,5.01.0083,2,10
#Starveling_MND,5.01.0083,2,10
#Theseus_MND,5.01.0083,2,10
#ATTENDANTS_MND,5.01.0084,5,20
#Demetrius_MND,5.01.0084,5,20
#Helena_MND,5.01.0084,5,20
#Hermia_MND,5.01.0084,5,20
#Hippolyta_MND,5.01.0084,5,20
#Lysander_MND,5.01.0084,5,20
#Philostrate_MND,5.01.0084,5,20
#Snug_MND,5.01.0084,5,20
#Starveling_MND,5.01.0084,5,20
#Theseus_MND,5.01.0084,5,20
#ATTENDANTS_MND,5.01.0085,1,4
#Bottom_MND,5.01.0085,1,4
#Demetrius_MND,5.01.0085,1,4
#Helena_MND,5.01.0085,1,4
#Hermia_MND,5.01.0085,1,4
#Hippolyta_MND,5.01.0085,1,4
#Lysander_MND,5.01.0085,1,4
#Philostrate_MND,5.01.0085,1,4
#Snug_MND,5.01.0085,1,4
#Starveling_MND,5.01.0085,1,4
#Theseus_MND,5.01.0085,1,4
#ATTENDANTS_MND,5.01.0086,36,195
#Bottom_MND,5.01.0086,36,195
#Demetrius_MND,5.01.0086,36,195
#Helena_MND,5.01.0086,36,195
#Hermia_MND,5.01.0086,36,195
#Hippolyta_MND,5.01.0086,36,195
#Lysander_MND,5.01.0086,36,195
#Philostrate_MND,5.01.0086,36,195
#Starveling_MND,5.01.0086,36,195
#Theseus_MND,5.01.0086,36,195
#ATTENDANTS_MND,5.01.0087,10,64
#Bottom_MND,5.01.0087,10,64
#Demetrius_MND,5.01.0087,10,64
#Helena_MND,5.01.0087,10,64
#Hermia_MND,5.01.0087,10,64
#Hippolyta_MND,5.01.0087,10,64
#Lysander_MND,5.01.0087,10,64
#Philostrate_MND,5.01.0087,10,64
#Theseus_MND,5.01.0087,10,64
#ATTENDANTS_MND,5.01.0088,48,271
#Bottom_MND,5.01.0088,48,271
#Demetrius_MND,5.01.0088,48,271
#Flute_MND,5.01.0088,48,271
#Helena_MND,5.01.0088,48,271
#Hermia_MND,5.01.0088,48,271
#Hippolyta_MND,5.01.0088,48,271
#Lysander_MND,5.01.0088,48,271
#Philostrate_MND,5.01.0088,48,271
#Theseus_MND,5.01.0088,48,271
#ATTENDANTS_MND,5.01.0089,8,58
#Demetrius_MND,5.01.0089,8,58
#Helena_MND,5.01.0089,8,58
#Hermia_MND,5.01.0089,8,58
#Hippolyta_MND,5.01.0089,8,58
#Lysander_MND,5.01.0089,8,58
#Philostrate_MND,5.01.0089,8,58
#Theseus_MND,5.01.0089,8,58
#RobinGoodfellow_MND,5.01.0090,20,115
#FAIRIES_MND,5.01.0091,32,177
#Oberon_MND,5.01.0091,32,177
#RobinGoodfellow_MND,5.01.0091,32,177
#Titania_MND,5.01.0091,32,177
#RobinGoodfellow_MND,5.01.0092,16,94
