act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
2,5,37,#HenryVI_1H6,0,0,76,9
2,6,41,#Clifford_3H6,0,0,643,82
2,6,41,#Montague_3H6,0,0,643,82
2,6,41,#SOLDIERS.YORK_3H6,0,0,643,82
3,2,44,#ATTENDANTS.EDWARD_3H6,0,0,992,119
3,2,45,#ATTENDANTS.EDWARD_3H6,0,0,24,3
3,2,45,#Clarence_3H6,0,0,24,3
3,2,45,#QueenElizabeth_3H6,0,0,24,3
3,2,45,#RichardIII_R3,0,0,24,3
3,2,46,#ATTENDANTS.EDWARD_3H6,0,0,23,3
3,2,46,#Clarence_3H6,0,0,23,3
3,2,46,#QueenElizabeth_3H6,0,0,23,3
3,2,46,#RichardIII_R3,0,0,23,3
3,3,48,#Bourbon_3H6,0,0,340,45
3,3,48,#LadyBona_3H6,0,0,340,45
3,3,48,#Oxford_3H6,0,0,340,45
3,3,48,#PrinceEdward_3H6,0,0,340,45
3,3,49,#Bourbon_3H6,0,0,921,125
3,3,50,#Bourbon_3H6,0,0,570,73
3,3,51,#Bourbon_3H6,0,0,177,23
3,3,51,#LadyBona_3H6,0,0,177,23
3,3,51,#Oxford_3H6,0,0,177,23
4,1,53,#Montague_3H6,0,0,63,8
4,1,54,#ATTENDANTS.EDWARD_3H6,0,0,599,76
4,1,54,#Pembroke_3H6,0,0,599,76
4,1,54,#Somerset_3H6,0,0,599,76
4,1,54,#Stafford_3H6,0,0,599,76
4,1,55,#ATTENDANTS.EDWARD_3H6,0,0,319,43
4,1,55,#Hastings_3H6,0,0,319,43
4,1,55,#Montague_3H6,0,0,319,43
4,1,55,#Pembroke_3H6,0,0,319,43
4,1,55,#QueenElizabeth_3H6,0,0,319,43
4,1,55,#RichardIII_R3,0,0,319,43
4,1,55,#Somerset_3H6,0,0,319,43
4,1,55,#Stafford_3H6,0,0,319,43
4,1,56,#ATTENDANTS.EDWARD_3H6,0,0,74,9
4,1,56,#Hastings_3H6,0,0,74,9
4,1,56,#MESSENGERS.Post_3H6,0,0,74,9
4,1,56,#Montague_3H6,0,0,74,9
4,1,56,#Pembroke_3H6,0,0,74,9
4,1,56,#QueenElizabeth_3H6,0,0,74,9
4,1,56,#Stafford_3H6,0,0,74,9
4,1,57,#ATTENDANTS.EDWARD_3H6,0,0,132,16
4,1,57,#MESSENGERS.Post_3H6,0,0,132,16
4,1,57,#QueenElizabeth_3H6,0,0,132,16
4,2,58,#Oxford_3H6,0,0,16,2
4,2,58,#SOLDIERS.FRENCH_3H6,0,0,16,2
4,2,59,#Oxford_3H6,0,0,206,28
4,2,59,#SOLDIERS.FRENCH_3H6,0,0,206,28
4,2,59,#Somerset_3H6,0,0,206,28
4,3,61,#Clarence_3H6,0,0,32,5
4,3,61,#Oxford_3H6,0,0,32,5
4,3,61,#SOLDIERS.FRENCH_3H6,0,0,32,5
4,3,61,#Somerset_3H6,0,0,32,5
4,3,61,#WATCHMEN.3_3H6,0,0,32,5
4,3,62,#Clarence_3H6,0,0,246,34
4,3,62,#Oxford_3H6,0,0,246,34
4,3,62,#SOLDIERS.FRENCH_3H6,0,0,246,34
4,3,63,#Clarence_3H6,0,0,40,5
4,5,65,#Hastings_3H6,0,0,104,13
4,5,65,#SOLDIERS.YORK_3H6,0,0,104,13
4,5,65,#Stanley_3H6,0,0,104,13
4,5,66,#SOLDIERS.YORK_3H6,0,0,130,18
4,5,66,#Stanley_3H6,0,0,130,18
4,6,67,#HenryVII_R3,0,0,590,78
4,6,67,#Montague_3H6,0,0,590,78
4,6,67,#Oxford_3H6,0,0,590,78
4,6,68,#Clarence_3H6,0,0,85,12
4,6,68,#HenryVII_R3,0,0,85,12
4,6,68,#HenryVI_1H6,0,0,85,12
4,6,68,#Lieutenant_3H6,0,0,85,12
4,6,68,#Montague_3H6,0,0,85,12
4,6,68,#Oxford_3H6,0,0,85,12
4,6,68,#Somerset_3H6,0,0,85,12
4,6,69,#HenryVII_R3,0,0,111,15
4,7,70,#SOLDIERS.YORK_3H6,0,0,126,16
4,7,71,#ALDERMEN_3H6,0,0,111,13
4,7,71,#SOLDIERS.YORK_3H6,0,0,111,13
4,7,72,#EdwardIV_3H6,0,0,43,5
4,7,72,#SOLDIERS.YORK_3H6,0,0,43,5
4,7,73,#ALDERMEN_3H6,0,0,46,5
4,7,73,#Hastings_3H6,0,0,46,5
4,7,73,#MayorOfYork_3H6,0,0,46,5
4,7,73,#RichardIII_R3,0,0,46,5
4,7,73,#SOLDIERS.YORK_3H6,0,0,46,5
4,7,74,#ALDERMEN_3H6,0,0,249,31
4,7,74,#MayorOfYork_3H6,0,0,249,31
4,7,74,#SOLDIERS.MONTGOMERY_3H6,0,0,249,31
4,7,74,#SOLDIERS.YORK_3H6,0,0,249,31
4,8,76,#Exeter_3H6,0,0,235,32
4,8,78,#Exeter_3H6,0,0,55,6
4,8,78,#HenryVI_1H6,0,0,55,6
4,8,78,#RichardIII_R3,0,0,55,6
4,8,78,#SOLDIERS.YORK_3H6,0,0,55,6
4,8,79,#SOLDIERS.YORK_3H6,0,0,47,7
5,1,80,#MESSENGERS.2_3H6,0,0,24,3
5,1,80,#MayorOfCoventry_3H6,0,0,24,3
5,1,81,#MayorOfCoventry_3H6,0,0,23,3
5,1,82,#MayorOfCoventry_3H6,0,0,76,9
5,1,83,#MayorOfCoventry_3H6,0,0,357,43
5,1,83,#SOLDIERS.YORK_3H6,0,0,357,43
5,1,83,#Somerville_3H6,0,0,357,43
5,1,84,#EdwardIV_3H6,0,0,11,2
5,1,84,#MayorOfCoventry_3H6,0,0,11,2
5,1,84,#RichardIII_R3,0,0,11,2
5,1,84,#SOLDIERS.OXFORD_3H6,0,0,11,2
5,1,84,#SOLDIERS.YORK_3H6,0,0,11,2
5,1,84,#Somerville_3H6,0,0,11,2
5,1,85,#MayorOfCoventry_3H6,0,0,50,6
5,1,85,#SOLDIERS.YORK_3H6,0,0,50,6
5,1,85,#Somerville_3H6,0,0,50,6
5,1,85,#Warwick_2H6,0,0,50,6
5,1,86,#EdwardIV_3H6,0,0,8,1
5,1,86,#MayorOfCoventry_3H6,0,0,8,1
5,1,86,#Oxford_3H6,0,0,8,1
5,1,86,#RichardIII_R3,0,0,8,1
5,1,86,#SOLDIERS.YORK_3H6,0,0,8,1
5,1,86,#Somerville_3H6,0,0,8,1
5,1,87,#EdwardIV_3H6,0,0,21,3
5,1,87,#MayorOfCoventry_3H6,0,0,21,3
5,1,87,#Oxford_3H6,0,0,21,3
5,1,87,#SOLDIERS.MONTAGUE_3H6,0,0,21,3
5,1,87,#SOLDIERS.YORK_3H6,0,0,21,3
5,1,87,#Somerville_3H6,0,0,21,3
5,1,87,#Warwick_2H6,0,0,21,3
5,1,88,#MayorOfCoventry_3H6,0,0,13,2
5,1,88,#Oxford_3H6,0,0,13,2
5,1,88,#RichardIII_R3,0,0,13,2
5,1,88,#SOLDIERS.YORK_3H6,0,0,13,2
5,1,88,#Somerville_3H6,0,0,13,2
5,1,88,#Warwick_2H6,0,0,13,2
5,1,89,#EdwardIV_3H6,0,0,31,4
5,1,89,#MayorOfCoventry_3H6,0,0,31,4
5,1,89,#Oxford_3H6,0,0,31,4
5,1,89,#SOLDIERS.SOMERSET_3H6,0,0,31,4
5,1,89,#SOLDIERS.YORK_3H6,0,0,31,4
5,1,89,#Somerville_3H6,0,0,31,4
5,1,89,#Warwick_2H6,0,0,31,4
5,1,90,#MayorOfCoventry_3H6,0,0,283,37
5,1,90,#Oxford_3H6,0,0,283,37
5,1,90,#SOLDIERS.CLARENCE_3H6,0,0,283,37
5,1,90,#SOLDIERS.YORK_3H6,0,0,283,37
5,1,90,#Somerville_3H6,0,0,283,37
5,1,91,#Clarence_3H6,0,0,8,1
5,1,91,#MayorOfCoventry_3H6,0,0,8,1
5,1,91,#Oxford_3H6,0,0,8,1
5,1,91,#RichardIII_R3,0,0,8,1
5,1,91,#SOLDIERS.CLARENCE_3H6,0,0,8,1
5,1,91,#SOLDIERS.YORK_3H6,0,0,8,1
5,1,91,#Somerville_3H6,0,0,8,1
5,2,92,#Warwick_2H6,0,0,34,4
5,3,95,#SOLDIERS.YORK_3H6,0,0,191,24
5,4,96,#SOLDIERS.LANCASTER_3H6,0,0,480,59
5,4,97,#Oxford_3H6,0,0,14,2
5,4,97,#PrinceEdward_3H6,0,0,14,2
5,4,97,#QueenMargaret_1H6,0,0,14,2
5,4,97,#SOLDIERS.LANCASTER_3H6,0,0,14,2
5,4,97,#Somerset_3H6,0,0,14,2
5,4,98,#PrinceEdward_3H6,0,0,40,5
5,4,98,#SOLDIERS.LANCASTER_3H6,0,0,40,5
5,4,99,#Clarence_3H6,0,0,134,16
5,4,99,#Oxford_3H6,0,0,134,16
5,4,99,#PrinceEdward_3H6,0,0,134,16
5,4,99,#RichardIII_R3,0,0,134,16
5,4,99,#SOLDIERS.LANCASTER_3H6,0,0,134,16
5,4,99,#SOLDIERS.YORK_3H6,0,0,134,16
5,4,99,#Somerset_3H6,0,0,134,16
5,5,100,#Clarence_3H6,0,0,64,8
5,5,100,#RichardIII_R3,0,0,64,8
5,5,100,#SOLDIERS.YORK_3H6,0,0,64,8
5,5,101,#Clarence_3H6,0,0,24,3
5,5,101,#QueenMargaret_1H6,0,0,24,3
5,5,101,#SOLDIERS.YORK_3H6,0,0,24,3
5,5,102,#SOLDIERS.YORK.0.2_3H6,0,0,297,39
5,5,102,#SOLDIERS.YORK_3H6,0,0,297,39
5,5,103,#PrinceEdward_3H6,0,0,275,34
5,5,103,#SOLDIERS.YORK.0.2_3H6,0,0,275,34
5,5,103,#SOLDIERS.YORK_3H6,0,0,275,34
5,5,104,#SOLDIERS.YORK.0.2_3H6,0,0,65,8
5,6,105,#Lieutenant_3H6,0,0,50,6
