act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
4,1,47,#Beatrice_Ado,8,1,832,117
4,1,47,#Benedick_Ado,19,3,832,117
4,1,47,#Claudio_Ado,431,58,832,117
4,1,47,#DonJohn_Ado,60,8,832,117
4,1,47,#DonPedro_Ado,87,13,832,117
4,1,47,#FriarFrancis_Ado,46,8,832,117
4,1,47,#Hero_Ado,63,10,832,117
4,1,47,#Leonato_Ado,118,16,832,117
4,1,48,#Beatrice_Ado,38,6,1127,151
4,1,48,#Benedick_Ado,106,15,1127,151
4,1,48,#FriarFrancis_Ado,491,69,1127,151
4,1,48,#Hero_Ado,64,8,1127,151
4,1,48,#Leonato_Ado,428,53,1127,151
4,1,49,#Beatrice_Ado,374,49,580,82
4,1,49,#Benedick_Ado,206,33,580,82
4,2,50,#Borachio_Ado,15,4,428,68
4,2,50,#Conrade_Ado,21,4,428,68
4,2,50,#Dogberry_Ado,213,31,428,68
4,2,50,#Sexton_Ado,106,17,428,68
4,2,50,#Verges_Ado,24,4,428,68
4,2,50,#WATCHMEN.1_Ado,33,5,428,68
4,2,50,#WATCHMEN.Seacoal_Ado,20,4,428,68
4,2,51,#Conrade_Ado,11,2,181,21
4,2,51,#Dogberry_Ado,164,18,181,21
4,2,51,#Verges_Ado,6,1,181,21
5,1,52,#Leonato_Ado,307,40,349,46
5,1,52,#LeonatosBrother_Ado,42,6,349,46
5,1,53,#Claudio_Ado,43,7,534,76
5,1,53,#DonPedro_Ado,63,10,534,76
5,1,53,#Leonato_Ado,234,33,534,76
5,1,53,#LeonatosBrother_Ado,194,26,534,76
5,1,54,#Benedick_Ado,196,24,644,83
5,1,54,#Claudio_Ado,200,28,644,83
5,1,54,#DonPedro_Ado,248,31,644,83
5,1,55,#Claudio_Ado,34,5,82,11
5,1,55,#DonPedro_Ado,48,6,82,11
5,1,56,#Borachio_Ado,138,17,401,53
5,1,56,#Claudio_Ado,46,6,401,53
5,1,56,#Dogberry_Ado,102,13,401,53
5,1,56,#DonPedro_Ado,105,15,401,53
5,1,56,#Verges_Ado,10,2,401,53
5,1,57,#Borachio_Ado,46,6,550,73
5,1,57,#Claudio_Ado,57,9,550,73
5,1,57,#Dogberry_Ado,164,20,550,73
5,1,57,#DonPedro_Ado,25,4,550,73
5,1,57,#Leonato_Ado,258,34,550,73
5,1,58,#Claudio_Ado,5,1,39,7
5,1,58,#DonPedro_Ado,4,1,39,7
5,1,58,#Leonato_Ado,22,4,39,7
5,1,58,#LeonatosBrother_Ado,8,1,39,7
5,2,59,#Benedick_Ado,99,15,160,25
5,2,59,#Margaret_Ado,61,10,160,25
5,2,60,#Benedick_Ado,126,16,126,16
5,2,61,#Beatrice_Ado,161,22,401,53
5,2,61,#Benedick_Ado,240,31,401,53
5,2,62,#Ursula_Ado,45,5,45,5
5,2,63,#Beatrice_Ado,7,1,33,4
5,2,63,#Benedick_Ado,26,3,33,4
5,3,64,#Claudio_Ado,6,1,6,1
5,3,65,#ATTENDANTS.0.1_Ado,4,1,168,28
5,3,65,#Claudio_Ado,75,12,168,28
5,3,65,#DonPedro_Ado,41,5,168,28
5,3,65,#MUSICIANS_Ado,48,10,168,28
5,3,66,#Claudio_Ado,17,2,33,4
5,3,66,#DonPedro_Ado,16,2,33,4
5,4,67,#Benedick_Ado,18,2,126,16
5,4,67,#FriarFrancis_Ado,8,1,126,16
5,4,67,#Leonato_Ado,90,12,126,16
5,4,67,#LeonatosBrother_Ado,10,1,126,16
5,4,68,#Benedick_Ado,81,10,134,18
5,4,68,#FriarFrancis_Ado,13,3,134,18
5,4,68,#Leonato_Ado,33,4,134,18
5,4,68,#LeonatosBrother_Ado,7,1,134,18
5,4,69,#Claudio_Ado,8,1,43,6
5,4,69,#DonPedro_Ado,6,1,43,6
5,4,69,#Leonato_Ado,29,4,43,6
5,4,70,#Benedick_Ado,35,4,107,13
5,4,70,#Claudio_Ado,50,6,107,13
5,4,70,#DonPedro_Ado,22,3,107,13
5,4,71,#Beatrice_Ado,81,10,593,75
5,4,71,#Benedick_Ado,252,30,593,75
5,4,71,#Claudio_Ado,108,14,593,75
5,4,71,#DonPedro_Ado,14,2,593,75
5,4,71,#FriarFrancis_Ado,34,5,593,75
5,4,71,#Hero_Ado,54,8,593,75
5,4,71,#Leonato_Ado,50,6,593,75
5,4,72,#Benedick_Ado,16,3,33,5
5,4,72,#MESSENGERS.DONPEDRO.1_Ado,17,2,33,5
1,1,2,#Balthasar_Ado,0,0,482,64
1,1,2,#Claudio_Ado,0,0,482,64
1,1,2,#Hero_Ado,0,0,482,64
1,1,2,#MESSENGERS.LEONATO.1_Ado,0,0,482,64
1,2,7,#ATTENDANTS_Ado,0,0,32,4
1,2,7,#LeonatosBrother_Ado,0,0,32,4
1,2,7,#MUSICIANS.1_Ado,0,0,32,4
1,2,7,#Son_Ado,0,0,32,4
2,1,10,#Margaret_Ado,0,0,669,83
2,1,10,#Ursula_Ado,0,0,669,83
2,1,11,#Borachio_Ado,0,0,468,69
2,1,11,#Claudio_Ado,0,0,468,69
2,1,11,#DonJohn_Ado,0,0,468,69
2,1,11,#Leonato_Ado,0,0,468,69
2,1,11,#LeonatosBrother_Ado,0,0,468,69
2,1,16,#Hero_Ado,0,0,426,50
2,1,16,#Leonato_Ado,0,0,426,50
2,1,17,#Beatrice_Ado,0,0,108,13
2,1,17,#Claudio_Ado,0,0,108,13
2,1,17,#Hero_Ado,0,0,108,13
2,1,17,#Leonato_Ado,0,0,108,13
2,1,18,#Hero_Ado,0,0,491,63
2,3,24,#Leonato_Ado,0,0,398,58
3,1,29,#Ursula_Ado,0,0,111,14
3,1,30,#Ursula_Ado,0,0,87,11
3,1,31,#Beatrice_Ado,0,0,640,86
3,3,37,#WATCHMEN.2_Ado,0,0,507,74
3,3,38,#Borachio_Ado,0,0,31,5
3,3,38,#Conrade_Ado,0,0,31,5
3,3,39,#Verges_Ado,0,0,51,9
3,3,39,#WATCHMEN.2_Ado,0,0,51,9
3,3,39,#WATCHMEN.Seacoal_Ado,0,0,51,9
3,4,40,#Margaret_Ado,0,0,20,5
3,4,43,#Beatrice_Ado,0,0,34,5
3,4,43,#Margaret_Ado,0,0,34,5
3,5,45,#Dogberry_Ado,0,0,20,3
3,5,45,#Verges_Ado,0,0,20,3
4,1,47,#ATTENDANTS_Ado,0,0,832,117
4,1,48,#ATTENDANTS_Ado,0,0,1127,151
4,2,50,#WATCHMEN.2_Ado,0,0,428,68
4,2,51,#Borachio_Ado,0,0,181,21
4,2,51,#WATCHMEN.1_Ado,0,0,181,21
4,2,51,#WATCHMEN.2_Ado,0,0,181,21
4,2,51,#WATCHMEN.Seacoal_Ado,0,0,181,21
5,1,56,#Conrade_Ado,0,0,401,53
5,1,56,#WATCHMEN.1_Ado,0,0,401,53
5,1,56,#WATCHMEN.2_Ado,0,0,401,53
5,1,56,#WATCHMEN.Seacoal_Ado,0,0,401,53
5,1,57,#Conrade_Ado,0,0,550,73
5,1,57,#LeonatosBrother_Ado,0,0,550,73
5,1,57,#Sexton_Ado,0,0,550,73
5,1,57,#Verges_Ado,0,0,550,73
5,1,57,#WATCHMEN.1_Ado,0,0,550,73
5,1,57,#WATCHMEN.2_Ado,0,0,550,73
5,1,57,#WATCHMEN.Seacoal_Ado,0,0,550,73
5,1,58,#Borachio_Ado,0,0,39,7
5,1,58,#Conrade_Ado,0,0,39,7
5,1,58,#Sexton_Ado,0,0,39,7
5,1,58,#WATCHMEN.1_Ado,0,0,39,7
5,1,58,#WATCHMEN.2_Ado,0,0,39,7
5,1,58,#WATCHMEN.Seacoal_Ado,0,0,39,7
5,2,62,#Beatrice_Ado,0,0,45,5
5,2,62,#Benedick_Ado,0,0,45,5
5,3,64,#ATTENDANTS_Ado,0,0,6,1
5,3,64,#DonPedro_Ado,0,0,6,1
5,3,64,#MUSICIANS_Ado,0,0,6,1
5,3,65,#ATTENDANTS_Ado,0,0,168,28
5,3,66,#ATTENDANTS.0.1_Ado,0,0,33,4
5,4,67,#Beatrice_Ado,0,0,126,16
5,4,67,#Hero_Ado,0,0,126,16
5,4,67,#Margaret_Ado,0,0,126,16
5,4,67,#Ursula_Ado,0,0,126,16
5,4,69,#ATTENDANTS_Ado,0,0,43,6
5,4,69,#Benedick_Ado,0,0,43,6
5,4,69,#FriarFrancis_Ado,0,0,43,6
5,4,69,#LeonatosBrother_Ado,0,0,43,6
5,4,70,#ATTENDANTS_Ado,0,0,107,13
5,4,70,#FriarFrancis_Ado,0,0,107,13
5,4,70,#Leonato_Ado,0,0,107,13
5,4,71,#ATTENDANTS_Ado,0,0,593,75
5,4,71,#LeonatosBrother_Ado,0,0,593,75
5,4,71,#Margaret_Ado,0,0,593,75
5,4,71,#Ursula_Ado,0,0,593,75
5,4,72,#ATTENDANTS_Ado,0,0,33,5
5,4,72,#Beatrice_Ado,0,0,33,5
5,4,72,#Claudio_Ado,0,0,33,5
5,4,72,#DonPedro_Ado,0,0,33,5
5,4,72,#FriarFrancis_Ado,0,0,33,5
5,4,72,#Hero_Ado,0,0,33,5
5,4,72,#Leonato_Ado,0,0,33,5
5,4,72,#LeonatosBrother_Ado,0,0,33,5
5,4,72,#Margaret_Ado,0,0,33,5
5,4,72,#Ursula_Ado,0,0,33,5
