act,scene,stagegroup,setting,speaker,onstage,n_tokens,n_lines
1,2,3,56,#HenryV_H5,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,10,1
1,2,3,57,#Falstaff_1H4,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,4,1
1,2,3,58,#HenryV_H5,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,8,1
1,2,3,59,#Falstaff_1H4,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,12,2
1,2,3,60,#HenryV_H5,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,3,1
1,2,3,61,#Poins_1H4,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,24,3
1,2,3,62,#Falstaff_1H4,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,55,7
1,2,3,63,#HenryV_H5,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,7,2
1,2,4,64,#Poins_1H4,#HenryV_H5 #Poins_1H4,63,7
1,2,4,65,#HenryV_H5,#HenryV_H5 #Poins_1H4,9,1
1,2,4,66,#Poins_1H4,#HenryV_H5 #Poins_1H4,45,5
1,2,4,67,#HenryV_H5,#HenryV_H5 #Poins_1H4,23,3
1,2,4,68,#Poins_1H4,#HenryV_H5 #Poins_1H4,38,5
1,2,4,69,#HenryV_H5,#HenryV_H5 #Poins_1H4,11,1
1,2,4,70,#Poins_1H4,#HenryV_H5 #Poins_1H4,79,9
1,2,4,71,#HenryV_H5,#HenryV_H5 #Poins_1H4,21,3
1,2,4,72,#Poins_1H4,#HenryV_H5 #Poins_1H4,3,1
1,2,5,73,#HenryV_H5,#HenryV_H5,178,23
1,3,6,74,#HenryIV_1H4,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2 #Worcester_1H4,71,9
1,3,6,75,#Worcester_1H4,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2 #Worcester_1H4,31,4
1,3,6,76,#Northumberland_R2,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2 #Worcester_1H4,2,1
1,3,6,77,#HenryIV_1H4,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2 #Worcester_1H4,55,7
1,3,7,78,#HenryIV_1H4,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2,5,1
1,3,7,79,#Northumberland_R2,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2,47,7
1,3,7,80,#Hotspur_R2,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2,311,42
1,3,7,81,#Blunt_1H4,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2,54,7
1,3,7,82,#HenryIV_1H4,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2,118,16
1,3,7,83,#Hotspur_R2,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2,141,21
1,3,7,84,#HenryIV_1H4,#ATTENDANTS_1H4 #Blunt_1H4 #HenryIV_1H4 #Hotspur_R2 #Northumberland_R2,90,11
1,3,8,85,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2,36,4
1,3,8,86,#Northumberland_R2,#Hotspur_R2 #Northumberland_R2,12,2
1,3,9,87,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,64,8
1,3,9,88,#Northumberland_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,8,1
1,3,9,89,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,9,1
1,3,9,90,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,41,5
1,3,9,91,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,17,2
1,3,9,92,#Northumberland_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,39,6
1,3,9,93,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,16,2
1,3,9,94,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,18,3
1,3,9,95,#Northumberland_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,6,1
1,3,9,96,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,229,30
1,3,9,97,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,46,7
1,3,9,98,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,45,5
1,3,9,99,#Northumberland_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,12,2
1,3,9,100,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,60,8
1,3,9,101,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,24,3
1,3,9,102,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,4,1
1,3,9,103,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,8,2
1,3,9,104,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,31,4
1,3,9,105,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,15,3
1,3,9,106,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,59,8
1,3,9,107,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,5,1
1,3,9,108,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,49,6
1,3,9,109,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,13,2
1,3,9,110,#Northumberland_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,24,3
1,3,9,111,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,73,11
1,3,9,112,#Northumberland_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,3,1
1,3,9,113,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,49,7
1,3,9,114,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,13,2
1,3,9,115,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,5,1
1,3,9,116,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,67,10
1,3,9,117,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,5,1
1,3,9,118,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,50,7
1,3,9,119,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,10,1
1,3,9,120,#Northumberland_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,9,1
1,3,9,121,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,23,3
1,3,9,122,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,4,1
1,3,9,123,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,7,1
1,3,9,124,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,66,8
1,3,9,125,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,9,1
1,3,9,126,#Worcester_1H4,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,63,8
1,3,9,127,#Northumberland_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,8,1
1,3,9,128,#Hotspur_R2,#Hotspur_R2 #Northumberland_R2 #Worcester_1H4,17,2
2,1,10,129,#TRAVELERS.CARRIERS.1_1H4,#TRAVELERS.CARRIERS.1_1H4,27,4
2,1,11,130,#Ostler_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4,2,1
2,1,11,131,#TRAVELERS.CARRIERS.1_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4,24,3
2,1,12,132,#TRAVELERS.CARRIERS.2_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,32,4
2,1,12,133,#TRAVELERS.CARRIERS.1_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,16,2
2,1,12,134,#TRAVELERS.CARRIERS.2_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,20,3
2,1,12,135,#TRAVELERS.CARRIERS.1_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,24,3
2,1,12,136,#TRAVELERS.CARRIERS.2_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,23,3
2,1,12,137,#TRAVELERS.CARRIERS.1_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,9,2
2,1,12,138,#TRAVELERS.CARRIERS.2_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,19,3
2,1,12,139,#TRAVELERS.CARRIERS.1_1H4,#Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,55,6
2,1,13,140,#Gadshill_1H4,#Gadshill_1H4 #Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,5,1
2,1,13,141,#TRAVELERS.CARRIERS.1_1H4,#Gadshill_1H4 #Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,6,1
2,1,13,142,#Gadshill_1H4,#Gadshill_1H4 #Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,13,2
2,1,13,143,#TRAVELERS.CARRIERS.1_1H4,#Gadshill_1H4 #Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,14,2
2,1,13,144,#Gadshill_1H4,#Gadshill_1H4 #Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,6,2
2,1,13,145,#TRAVELERS.CARRIERS.2_1H4,#Gadshill_1H4 #Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,16,3
2,1,13,146,#Gadshill_1H4,#Gadshill_1H4 #Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,11,2
2,1,13,147,#TRAVELERS.CARRIERS.2_1H4,#Gadshill_1H4 #Ostler_1H4 #TRAVELERS.CARRIERS.1_1H4 #TRAVELERS.CARRIERS.2_1H4,30,4
2,1,14,148,#Gadshill_1H4,#Gadshill_1H4 #Ostler_1H4,3,1
2,1,15,149,#Chamberlain_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,4,1
2,1,15,150,#Gadshill_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,30,4
2,1,15,151,#Chamberlain_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,71,8
2,1,15,152,#Gadshill_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,14,2
2,1,15,153,#Chamberlain_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,28,3
2,1,15,154,#Gadshill_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,159,18
2,1,15,155,#Chamberlain_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,13,2
2,1,15,156,#Gadshill_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,25,3
2,1,15,157,#Chamberlain_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,21,3
2,1,15,158,#Gadshill_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,18,2
2,1,15,159,#Chamberlain_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,12,2
2,1,15,160,#Gadshill_1H4,#Chamberlain_1H4 #Gadshill_1H4 #Ostler_1H4,24,3
2,2,16,161,#Poins_1H4,#Bardolph_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,15,2
2,2,16,162,#HenryV_H5,#Bardolph_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,2,1
2,2,17,163,#Falstaff_1H4,#Falstaff_1H4 #HenryV_H5,6,1
2,2,17,164,#HenryV_H5,#Falstaff_1H4 #HenryV_H5,10,2
2,2,17,165,#Falstaff_1H4,#Falstaff_1H4 #HenryV_H5,3,1
2,2,17,166,#HenryV_H5,#Falstaff_1H4 #HenryV_H5,14,2
2,2,18,167,#Falstaff_1H4,#Falstaff_1H4,189,21
2,2,19,168,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,13,2
2,2,19,169,#HenryV_H5,#Bardolph_1H4 #Falstaff_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,23,3
2,2,19,170,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,39,5
2,2,19,171,#HenryV_H5,#Bardolph_1H4 #Falstaff_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,9,2
2,2,19,172,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,13,2
2,2,19,173,#HenryV_H5,#Bardolph_1H4 #Falstaff_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,8,1
2,2,19,174,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,49,5
2,2,20,175,#Gadshill_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,1,1
2,2,20,176,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,6,1
2,2,20,177,#Poins_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,8,1
2,2,20,178,#Bardolph_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,2,1
2,2,20,179,#Gadshill_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,23,3
2,2,20,180,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,10,2
2,2,20,181,#Gadshill_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,6,1
2,2,20,182,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,3,1
2,2,20,183,#HenryV_H5,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,28,3
2,2,20,184,#Peto_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,6,1
2,2,20,185,#Gadshill_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,4,1
2,2,20,186,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,6,1
2,2,20,187,#HenryV_H5,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,6,1
2,2,20,188,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,14,2
2,2,20,189,#HenryV_H5,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,7,1
2,2,20,190,#Poins_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,21,3
2,2,20,191,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,10,2
2,2,20,192,#HenryV_H5,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,5,1
2,2,20,193,#Poins_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4,5,1
2,2,21,194,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #Peto_1H4,15,2
2,2,22,195,#TRAVELERS.GENTLEMEN.0.1_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #Peto_1H4 #TRAVELERS.CARRIERS_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4 #TRAVELERS.GENTLEMEN_1H4,19,3
2,2,22,196,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #Peto_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #Peto_1H4 #TRAVELERS.CARRIERS_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4 #TRAVELERS.GENTLEMEN_1H4,1,1
2,2,22,197,#TRAVELERS.CARRIERS_1H4 #TRAVELERS.GENTLEMEN_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #Peto_1H4 #TRAVELERS.CARRIERS_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4 #TRAVELERS.GENTLEMEN_1H4,3,1
2,2,22,198,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #Peto_1H4 #TRAVELERS.CARRIERS_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4 #TRAVELERS.GENTLEMEN_1H4,22,4
2,2,22,199,#TRAVELERS.GENTLEMEN_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #Peto_1H4 #TRAVELERS.CARRIERS_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4 #TRAVELERS.GENTLEMEN_1H4,9,2
2,2,22,200,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #Peto_1H4 #TRAVELERS.CARRIERS_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4 #TRAVELERS.GENTLEMEN_1H4,36,5
2,2,23,201,#HenryV_H5,#HenryV_H5 #Poins_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4,36,4
2,2,23,202,#Poins_1H4,#HenryV_H5 #Poins_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4,6,1
2,2,24,203,#Falstaff_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4,38,5
2,2,24,204,#HenryV_H5,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4,2,1
2,2,24,205,#Poins_1H4,#Bardolph_1H4 #Falstaff_1H4 #Gadshill_1H4 #HenryV_H5 #Peto_1H4 #Poins_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4,1,1
2,2,25,206,#HenryV_H5,#HenryV_H5 #Poins_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4,58,8
2,2,25,207,#Poins_1H4,#HenryV_H5 #Poins_1H4 #TRAVELERS.GENTLEMEN.0.1_1H4,5,1
2,3,26,208,#Hotspur_R2,#Hotspur_R2,345,36
2,3,27,209,#Hotspur_R2,#Hotspur_R2 #LadyPercy_1H4,11,2
2,3,27,210,#LadyPercy_1H4,#Hotspur_R2 #LadyPercy_1H4,227,29
2,3,27,211,#Hotspur_R2,#Hotspur_R2 #LadyPercy_1H4,2,1
2,3,28,212,#Hotspur_R2,#Hotspur_R2 #LadyPercy_1H4 #SERVANTS.HOTSPUR.1_1H4,6,1
2,3,28,213,#SERVANTS.HOTSPUR.1_1H4,#Hotspur_R2 #LadyPercy_1H4 #SERVANTS.HOTSPUR.1_1H4,7,1
2,3,28,214,#Hotspur_R2,#Hotspur_R2 #LadyPercy_1H4 #SERVANTS.HOTSPUR.1_1H4,8,1
2,3,28,215,#SERVANTS.HOTSPUR.1_1H4,#Hotspur_R2 #LadyPercy_1H4 #SERVANTS.HOTSPUR.1_1H4,8,1
2,3,28,216,#Hotspur_R2,#Hotspur_R2 #LadyPercy_1H4 #SERVANTS.HOTSPUR.1_1H4,9,1
2,3,28,217,#SERVANTS.HOTSPUR.1_1H4,#Hotspur_R2 #LadyPercy_1H4 #SERVANTS.HOTSPUR.1_1H4,4,1
2,3,28,218,#Hotspur_R2,#Hotspur_R2 #LadyPercy_1H4 #SERVANTS.HOTSPUR.1_1H4,22,3
2,3,29,219,#LadyPercy_1H4,#Hotspur_R2 #LadyPercy_1H4,5,1
2,3,29,220,#Hotspur_R2,#Hotspur_R2 #LadyPercy_1H4,5,1
2,3,29,221,#LadyPercy_1H4,#Hotspur_R2 #LadyPercy_1H4,6,1
2,3,29,222,#Hotspur_R2,#Hotspur_R2 #LadyPercy_1H4,7,1
2,3,29,223,#LadyPercy_1H4,#Hotspur_R2 #LadyPercy_1H4,51,7
2,3,29,224,#Hotspur_R2,#Hotspur_R2 #LadyPercy_1H4,8,1
2,3,29,225,#LadyPercy_1H4,#Hotspur_R2 #LadyPercy_1H4,31,4
2,3,29,226,#Hotspur_R2,#Hotspur_R2 #LadyPercy_1H4,55,8
