act,scene,stagegroup,setting,speaker,onstage,n_tokens,n_lines
1,2,3,26,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,5,1
1,2,3,27,#Westmoreland_1H4,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,8,1
1,2,3,28,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,25,3
1,2,4,29,#BishopOfCanterbury_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,14,2
1,2,4,30,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,191,27
1,2,4,31,#BishopOfCanterbury_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,477,64
1,2,4,32,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,9,1
1,2,4,33,#BishopOfCanterbury_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,133,18
1,2,4,34,#BishopOfEly_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,52,7
1,2,4,35,#Exeter_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,24,3
1,2,4,36,#Westmoreland_1H4,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,42,6
1,2,4,37,#BishopOfCanterbury_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,48,6
1,2,4,38,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,28,4
1,2,4,39,#BishopOfCanterbury_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,19,3
1,2,4,40,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,91,12
1,2,4,41,#BishopOfCanterbury_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,88,12
1,2,4,42,#BishopOfEly_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,59,8
1,2,4,43,#Exeter_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,71,10
1,2,4,44,#BishopOfCanterbury_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,270,38
1,2,4,45,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,102,13
1,2,5,46,#HenryV_H5,#AMBASSADORS_H5 #ATTENDANTS.ENGLISH.0_H5 #ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,26,3
1,2,6,47,#AMBASSADORS.0.1_H5,#AMBASSADORS.0.1_H5 #AMBASSADORS_H5 #ATTENDANTS.ENGLISH.0_H5 #ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,31,4
1,2,6,48,#HenryV_H5,#AMBASSADORS.0.1_H5 #AMBASSADORS_H5 #ATTENDANTS.ENGLISH.0_H5 #ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,36,5
1,2,6,49,#AMBASSADORS.0.1_H5,#AMBASSADORS.0.1_H5 #AMBASSADORS_H5 #ATTENDANTS.ENGLISH.0_H5 #ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,101,13
1,2,6,50,#HenryV_H5,#AMBASSADORS.0.1_H5 #AMBASSADORS_H5 #ATTENDANTS.ENGLISH.0_H5 #ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,3,1
1,2,6,51,#Exeter_H5,#AMBASSADORS.0.1_H5 #AMBASSADORS_H5 #ATTENDANTS.ENGLISH.0_H5 #ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,4,2
1,2,6,52,#HenryV_H5,#AMBASSADORS.0.1_H5 #AMBASSADORS_H5 #ATTENDANTS.ENGLISH.0_H5 #ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,342,41
1,2,7,53,#Exeter_H5,#AMBASSADORS.0.1_H5 #ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,5,1
1,2,7,54,#HenryV_H5,#AMBASSADORS.0.1_H5 #ATTENDANTS.ENGLISH_H5 #Bedford_H5 #BishopOfCanterbury_H5 #BishopOfEly_H5 #Clarence_2H4 #Exeter_H5 #Gloucester_2H4 #HenryV_H5 #Warwick_2H4 #Westmoreland_1H4,96,12
2,0,8,55,#Chorus_H5,#Chorus_H5,320,42
2,1,9,56,#Bardolph_1H4,#Bardolph_1H4 #Nym_H5,4,1
2,1,9,57,#Nym_H5,#Bardolph_1H4 #Nym_H5,4,1
2,1,9,58,#Bardolph_1H4,#Bardolph_1H4 #Nym_H5,8,2
2,1,9,59,#Nym_H5,#Bardolph_1H4 #Nym_H5,64,6
2,1,9,60,#Bardolph_1H4,#Bardolph_1H4 #Nym_H5,25,3
2,1,9,61,#Nym_H5,#Bardolph_1H4 #Nym_H5,37,4
2,1,9,62,#Bardolph_1H4,#Bardolph_1H4 #Nym_H5,23,3
2,1,9,63,#Nym_H5,#Bardolph_1H4 #Nym_H5,53,6
2,1,10,64,#Bardolph_1H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,17,3
2,1,10,65,#Pistol_2H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,22,3
2,1,10,66,#MistressQuickly_1H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,54,6
2,1,10,67,#Bardolph_1H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,7,2
2,1,10,68,#Nym_H5,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,1,1
2,1,10,69,#Pistol_2H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,10,2
2,1,10,70,#MistressQuickly_1H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,11,2
2,1,10,71,#Nym_H5,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,9,2
2,1,10,72,#Pistol_2H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,62,7
2,1,10,73,#Nym_H5,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,61,6
2,1,10,74,#Pistol_2H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,18,3
2,1,10,75,#Bardolph_1H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,25,3
2,1,10,76,#Pistol_2H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,23,3
2,1,10,77,#Nym_H5,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,18,2
2,1,10,78,#Pistol_2H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,69,7
2,1,11,79,#Boy_H5,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,39,5
2,1,11,80,#Bardolph_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,3,1
2,1,11,81,#MistressQuickly_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,24,3
2,1,12,82,#Bardolph_1H4,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,24,3
2,1,12,83,#Pistol_2H4,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,9,1
2,1,12,84,#Nym_H5,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,12,2
2,1,12,85,#Pistol_2H4,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,6,1
2,1,12,86,#Nym_H5,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,10,1
2,1,12,87,#Pistol_2H4,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,6,1
2,1,12,88,#Bardolph_1H4,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,17,3
2,1,12,89,#Pistol_2H4,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,10,2
2,1,12,90,#Bardolph_1H4,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,23,3
2,1,12,91,#Pistol_2H4,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,52,6
2,1,12,92,#Nym_H5,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,5,1
2,1,12,93,#Pistol_2H4,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,5,1
2,1,12,94,#Nym_H5,#Bardolph_1H4 #Nym_H5 #Pistol_2H4,7,1
2,1,13,95,#MistressQuickly_1H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,35,4
2,1,13,96,#Nym_H5,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,14,2
2,1,13,97,#Pistol_2H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,12,2
2,1,13,98,#Nym_H5,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,19,2
2,1,13,99,#Pistol_2H4,#Bardolph_1H4 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,10,2
2,2,14,100,#Bedford_H5,#Bedford_H5 #Exeter_H5 #Westmoreland_1H4,10,1
2,2,14,101,#Exeter_H5,#Bedford_H5 #Exeter_H5 #Westmoreland_1H4,7,1
2,2,14,102,#Westmoreland_1H4,#Bedford_H5 #Exeter_H5 #Westmoreland_1H4,21,3
2,2,14,103,#Bedford_H5,#Bedford_H5 #Exeter_H5 #Westmoreland_1H4,16,2
2,2,14,104,#Exeter_H5,#Bedford_H5 #Exeter_H5 #Westmoreland_1H4,33,5
2,2,15,105,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,61,8
2,2,15,106,#Scroop_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,10,1
2,2,15,107,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,43,5
2,2,15,108,#Cambridge_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,30,4
2,2,15,109,#Grey_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,25,3
2,2,15,110,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,28,4
2,2,15,111,#Scroop_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,20,3
2,2,15,112,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,36,5
2,2,15,113,#Scroop_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,22,3
2,2,15,114,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,6,1
2,2,15,115,#Cambridge_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,8,1
2,2,15,116,#Grey_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,16,2
2,2,15,117,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,78,13
2,2,15,118,#Cambridge_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,12,2
2,2,15,119,#Scroop_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,6,1
2,2,15,120,#Grey_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,5,1
2,2,15,121,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,84,12
2,2,15,122,#Cambridge_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,13,2
2,2,15,123,#Grey_H5 #Scroop_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,5,1
2,2,15,124,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,523,67
2,2,15,125,#Exeter_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,44,6
2,2,15,126,#Scroop_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,30,4
2,2,15,127,#Cambridge_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,44,6
2,2,15,128,#Grey_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,35,5
2,2,15,129,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Cambridge_H5 #Exeter_H5 #Grey_H5 #HenryV_H5 #Scroop_H5 #Westmoreland_1H4,121,18
2,2,16,130,#HenryV_H5,#ATTENDANTS.ENGLISH_H5 #Bedford_H5 #Exeter_H5 #HenryV_H5 #Westmoreland_1H4,91,12
2,3,17,131,#MistressQuickly_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,9,2
2,3,17,132,#Pistol_2H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,30,4
2,3,17,133,#Bardolph_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,14,2
2,3,17,134,#MistressQuickly_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,185,18
2,3,17,135,#Nym_H5,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,7,1
2,3,17,136,#MistressQuickly_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,4,1
2,3,17,137,#Bardolph_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,3,1
2,3,17,138,#MistressQuickly_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,5,1
2,3,17,139,#Boy_H5,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,10,2
2,3,17,140,#MistressQuickly_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,11,2
2,3,17,141,#Boy_H5,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,10,2
2,3,17,142,#MistressQuickly_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,20,3
2,3,17,143,#Boy_H5,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,23,3
2,3,17,144,#Bardolph_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,18,2
2,3,17,145,#Nym_H5,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,10,2
2,3,17,146,#Pistol_2H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,72,9
2,3,17,147,#Boy_H5,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,7,1
2,3,17,148,#Pistol_2H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,6,1
2,3,17,149,#Bardolph_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,2,1
2,3,17,150,#Nym_H5,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,11,1
2,3,17,151,#Pistol_2H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,8,2
2,3,17,152,#MistressQuickly_1H4,#Bardolph_1H4 #Boy_H5 #MistressQuickly_1H4 #Nym_H5 #Pistol_2H4,2,1
2,4,18,153,#KingOfFrance_H5,#ATTENDANTS.FRENCH_H5 #Berri_H5 #Brittany_H5 #Constable_H5 #Dauphin_H5 #KingOfFrance_H5,104,14
2,4,18,154,#Dauphin_H5,#ATTENDANTS.FRENCH_H5 #Berri_H5 #Brittany_H5 #Constable_H5 #Dauphin_H5 #KingOfFrance_H5,119,16
2,4,18,155,#Constable_H5,#ATTENDANTS.FRENCH_H5 #Berri_H5 #Brittany_H5 #Constable_H5 #Dauphin_H5 #KingOfFrance_H5,81,12
2,4,18,156,#Dauphin_H5,#ATTENDANTS.FRENCH_H5 #Berri_H5 #Brittany_H5 #Constable_H5 #Dauphin_H5 #KingOfFrance_H5,59,8
2,4,18,157,#KingOfFrance_H5,#ATTENDANTS.FRENCH_H5 #Berri_H5 #Brittany_H5 #Constable_H5 #Dauphin_H5 #KingOfFrance_H5,132,18
2,4,19,158,#MESSENGERS.X.1_H5,#ATTENDANTS.FRENCH_H5 #Berri_H5 #Brittany_H5 #Constable_H5 #Dauphin_H5 #KingOfFrance_H5 #MESSENGERS.X.1_H5,12,2
2,4,19,159,#KingOfFrance_H5,#ATTENDANTS.FRENCH_H5 #Berri_H5 #Brittany_H5 #Constable_H5 #Dauphin_H5 #KingOfFrance_H5 #MESSENGERS.X.1_H5,9,2
2,4,20,160,#KingOfFrance_H5,#ATTENDANTS.FRENCH_H5 #Berri_H5 #Brittany_H5 #Constable_H5 #Dauphin_H5 #KingOfFrance_H5,8,1
2,4,20,161,#Dauphin_H5,#ATTENDANTS.FRENCH_H5 #Berri_H5 #Brittany_H5 #Constable_H5 #Dauphin_H5 #KingOfFrance_H5,53,8
2,4,21,162,#KingOfFrance_H5,#ATTENDANTS.ENGLISH_H5 #ATTENDANTS.FRENCH_H5 #Berri_H5 #Brittany_H5 #Constable_H5 #Dauphin_H5 #Exeter_H5 #KingOfFrance_H5,5,1
