node1,node2,n_lines,n_tokens
#SOLDIERS.ROMAN.Lieutenant_Cor,1.07,9,64
#SOLDIERS.ROMAN.Scout_Cor,1.07,9,64
#SOLDIERS.ROMAN_Cor,1.07,9,64
#Aufidius_Cor,1.08,22,124
#Coriolanus_Cor,1.08,22,124
#SOLDIERS.VOLSCIAN_Cor,1.08,22,124
#Cominius_Cor,1.09,106,755
#Coriolanus_Cor,1.09,106,755
#Lartius_Cor,1.09,106,755
#SOLDIERS.ROMAN.0_Cor,1.09,106,755
#SOLDIERS.ROMAN_Cor,1.09,106,755
#Aufidius_Cor,1.10,36,275
#SOLDIERS.VOLSCIAN.0.1_Cor,1.10,36,275
#SOLDIERS.VOLSCIAN_Cor,1.10,36,275
#Cominius_Cor,2.01,304,2111
#Coriolanus_Cor,2.01,304,2111
#Herald_Cor,2.01,304,2111
#Lartius_Cor,2.01,304,2111
#MESSENGERS.X.4_Cor,2.01,304,2111
#Menenius_Cor,2.01,304,2111
#SOLDIERS.ROMAN_Cor,2.01,304,2111
#TRIBUNES.Brutus_Cor,2.01,304,2111
#TRIBUNES.Sicinius_Cor,2.01,304,2111
#Valeria_Cor,2.01,304,2111
#Virgilia_Cor,2.01,304,2111
#Volumnia_Cor,2.01,304,2111
#Cominius_Cor,2.02,190,1299
#Coriolanus_Cor,2.02,190,1299
#LICTORS_Cor,2.02,190,1299
#Menenius_Cor,2.02,190,1299
#OFFICERS.1_Cor,2.02,190,1299
#OFFICERS.2_Cor,2.02,190,1299
#SENATORS.ROMAN.0.1_Cor,2.02,190,1299
#SENATORS.ROMAN_Cor,2.02,190,1299
#TRIBUNES.Brutus_Cor,2.02,190,1299
#TRIBUNES.Sicinius_Cor,2.02,190,1299
#CITIZENS.ROMAN.1_Cor,2.03,295,2088
#CITIZENS.ROMAN.2_Cor,2.03,295,2088
#CITIZENS.ROMAN.3_Cor,2.03,295,2088
#CITIZENS.ROMAN.4_Cor,2.03,295,2088
#CITIZENS.ROMAN.5_Cor,2.03,295,2088
#CITIZENS.ROMAN.6_Cor,2.03,295,2088
#CITIZENS.ROMAN.7_Cor,2.03,295,2088
#CITIZENS.ROMAN.8_Cor,2.03,295,2088
#Coriolanus_Cor,2.03,295,2088
#Menenius_Cor,2.03,295,2088
#TRIBUNES.Brutus_Cor,2.03,295,2088
#TRIBUNES.Sicinius_Cor,2.03,295,2088
#AEDILES.X.1_Cor,3.01,432,2659
#AEDILES_Cor,3.01,432,2659
#CITIZENS.ROMAN.0.1_Cor,3.01,432,2659
#CITIZENS.ROMAN_Cor,3.01,432,2659
#Cominius_Cor,3.01,432,2659
#Coriolanus_Cor,3.01,432,2659
#Lartius_Cor,3.01,432,2659
#Menenius_Cor,3.01,432,2659
#SENATORS.ROMAN.0.1_Cor,3.01,432,2659
#SENATORS.ROMAN.0.2_Cor,3.01,432,2659
#SENATORS.ROMAN_Cor,3.01,432,2659
#TRIBUNES.Brutus_Cor,3.01,432,2659
#TRIBUNES.Sicinius_Cor,3.01,432,2659
#Cominius_Cor,3.02,177,1236
#Coriolanus_Cor,3.02,177,1236
#Menenius_Cor,3.02,177,1236
#NOBLES.0.1_Cor,3.02,177,1236
#NOBLES_Cor,3.02,177,1236
#SENATORS.ROMAN.0.1_Cor,3.02,177,1236
#SENATORS.ROMAN_Cor,3.02,177,1236
#Volumnia_Cor,3.02,177,1236
#AEDILES.X.2_Cor,3.03,173,1125
#CITIZENS.ROMAN_Cor,3.03,173,1125
#Cominius_Cor,3.03,173,1125
#Coriolanus_Cor,3.03,173,1125
#Menenius_Cor,3.03,173,1125
#SENATORS.ROMAN.0.1_Cor,3.03,173,1125
#SENATORS.ROMAN_Cor,3.03,173,1125
#TRIBUNES.Brutus_Cor,3.03,173,1125
#TRIBUNES.Sicinius_Cor,3.03,173,1125
#Cominius_Cor,4.01,69,475
#Coriolanus_Cor,4.01,69,475
#Menenius_Cor,4.01,69,475
#NOBLES_Cor,4.01,69,475
#Virgilia_Cor,4.01,69,475
#Volumnia_Cor,4.01,69,475
#AEDILES.X.2_Cor,4.02,73,458
#Menenius_Cor,4.02,73,458
#TRIBUNES.Brutus_Cor,4.02,73,458
#TRIBUNES.Sicinius_Cor,4.02,73,458
#Virgilia_Cor,4.02,73,458
#Volumnia_Cor,4.02,73,458
#Adrian_Cor,4.03,53,394
#Nicanor_Cor,4.03,53,394
#CITIZENS.ANTIUM.1_Cor,4.04,32,215
#Coriolanus_Cor,4.04,32,215
#Aufidius_Cor,4.05,259,1775
#Coriolanus_Cor,4.05,259,1775
#SERVANTS.1_Cor,4.05,259,1775
#SERVANTS.2_Cor,4.05,259,1775
#SERVANTS.3_Cor,4.05,259,1775
#AEDILES.X.3_Cor,4.06,201,1250
#CITIZENS.ROMAN.0.1_Cor,4.06,201,1250
#CITIZENS.ROMAN.0.2_Cor,4.06,201,1250
#CITIZENS.ROMAN.0.3_Cor,4.06,201,1250
#CITIZENS.ROMAN_Cor,4.06,201,1250
#Cominius_Cor,4.06,201,1250
#MESSENGERS.TRIBUNES.1_Cor,4.06,201,1250
#MESSENGERS.TRIBUNES.2_Cor,4.06,201,1250
#Menenius_Cor,4.06,201,1250
#TRIBUNES.Brutus_Cor,4.06,201,1250
#TRIBUNES.Sicinius_Cor,4.06,201,1250
#Aufidius_Cor,4.07,61,474
#SOLDIERS.VOLSCIAN.Lieutenant_Cor,4.07,61,474
#Cominius_Cor,5.01,86,616
#Menenius_Cor,5.01,86,616
#TRIBUNES.Brutus_Cor,5.01,86,616
#TRIBUNES.Sicinius_Cor,5.01,86,616
#Aufidius_Cor,5.02,117,874
#Coriolanus_Cor,5.02,117,874
#Menenius_Cor,5.02,117,874
#WATCHMEN.1_Cor,5.02,117,874
#WATCHMEN.2_Cor,5.02,117,874
#ATTENDANTS.ROMAN_Cor,5.03,234,1717
#Aufidius_Cor,5.03,234,1717
#Coriolanus_Cor,5.03,234,1717
#Valeria_Cor,5.03,234,1717
#Virgilia_Cor,5.03,234,1717
#Volumnia_Cor,5.03,234,1717
#YoungMartius_Cor,5.03,234,1717
#MESSENGERS.TRIBUNES.1_Cor,5.04,68,524
#MESSENGERS.TRIBUNES.2_Cor,5.04,68,524
#Menenius_Cor,5.04,68,524
#TRIBUNES.Sicinius_Cor,5.04,68,524
#SENATORS.ROMAN.0.1_Cor,5.05,8,44
#SENATORS.ROMAN_Cor,5.05,8,44
#Valeria_Cor,5.05,8,44
#Virgilia_Cor,5.05,8,44
#Volumnia_Cor,5.05,8,44
#ATTENDANTS.VOLSCIAN_Cor,5.06,185,1237
#Aufidius_Cor,5.06,185,1237
#CITIZENS.VOLSCIAN_Cor,5.06,185,1237
#CONSPIRATORS.0.1_Cor,5.06,185,1237
#CONSPIRATORS.0.2_Cor,5.06,185,1237
#CONSPIRATORS.0.3_Cor,5.06,185,1237
#CONSPIRATORS_Cor,5.06,185,1237
#Coriolanus_Cor,5.06,185,1237
#LORDS.VOLSCIAN.0.1_Cor,5.06,185,1237
#LORDS.VOLSCIAN.0.2_Cor,5.06,185,1237
#LORDS.VOLSCIAN.0.3_Cor,5.06,185,1237
#LORDS.VOLSCIAN_Cor,5.06,185,1237
