act,scene,stagegroup,n_tokens,n_lines,onstage
5,1,58,39,7,#Borachio_Ado #Claudio_Ado #Conrade_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado #Sexton_Ado #WATCHMEN.1_Ado #WATCHMEN.2_Ado #WATCHMEN.Seacoal_Ado
5,2,59,160,25,#Benedick_Ado #Margaret_Ado
5,2,60,126,16,#Benedick_Ado
5,2,61,401,53,#Beatrice_Ado #Benedick_Ado
5,2,62,45,5,#Beatrice_Ado #Benedick_Ado #Ursula_Ado
5,2,63,33,4,#Beatrice_Ado #Benedick_Ado
5,3,64,6,1,#ATTENDANTS_Ado #Claudio_Ado #DonPedro_Ado #MUSICIANS_Ado
5,3,65,168,28,#ATTENDANTS.0.1_Ado #ATTENDANTS_Ado #Claudio_Ado #DonPedro_Ado #MUSICIANS_Ado
5,3,66,33,4,#ATTENDANTS.0.1_Ado #Claudio_Ado #DonPedro_Ado
5,4,67,126,16,#Beatrice_Ado #Benedick_Ado #FriarFrancis_Ado #Hero_Ado #Leonato_Ado #LeonatosBrother_Ado #Margaret_Ado #Ursula_Ado
5,4,68,134,18,#Benedick_Ado #FriarFrancis_Ado #Leonato_Ado #LeonatosBrother_Ado
5,4,69,43,6,#ATTENDANTS_Ado #Benedick_Ado #Claudio_Ado #DonPedro_Ado #FriarFrancis_Ado #Leonato_Ado #LeonatosBrother_Ado
5,4,70,107,13,#ATTENDANTS_Ado #Benedick_Ado #Claudio_Ado #DonPedro_Ado #FriarFrancis_Ado #Leonato_Ado
5,4,71,593,75,#ATTENDANTS_Ado #Beatrice_Ado #Benedick_Ado #Claudio_Ado #DonPedro_Ado #FriarFrancis_Ado #Hero_Ado #Leonato_Ado #LeonatosBrother_Ado #Margaret_Ado #Ursula_Ado
5,4,72,33,5,#ATTENDANTS_Ado #Beatrice_Ado #Benedick_Ado #Claudio_Ado #DonPedro_Ado #FriarFrancis_Ado #Hero_Ado #Leonato_Ado #LeonatosBrother_Ado #MESSENGERS.DONPEDRO.1_Ado #Margaret_Ado #Ursula_Ado
