node1,node2,n_lines,n_tokens
#SENATORS.VOLSCIAN.0.1_Cor,1.02.0010,30,200
#SENATORS.VOLSCIAN_Cor,1.02.0010,30,200
#Aufidius_Cor,1.02.0011,18,98
#SENATORS.VOLSCIAN.0.1_Cor,1.02.0011,18,98
#SENATORS.VOLSCIAN.0.2_Cor,1.02.0011,18,98
#SENATORS.VOLSCIAN_Cor,1.02.0011,18,98
#Virgilia_Cor,1.03.0012,27,234
#Volumnia_Cor,1.03.0012,27,234
#Gentlewoman_Cor,1.03.0013,20,147
#Virgilia_Cor,1.03.0013,20,147
#Volumnia_Cor,1.03.0013,20,147
#Virgilia_Cor,1.03.0014,3,19
#Volumnia_Cor,1.03.0014,3,19
#Gentlewoman_Cor,1.03.0015,66,500
#Usher_Cor,1.03.0015,66,500
#Valeria_Cor,1.03.0015,66,500
#Virgilia_Cor,1.03.0015,66,500
#Volumnia_Cor,1.03.0015,66,500
#Coriolanus_Cor,1.04.0016,17,111
#Lartius_Cor,1.04.0016,17,111
#MESSENGERS.X.2_Cor,1.04.0016,17,111
#SOLDIERS.ROMAN_Cor,1.04.0016,17,111
#Coriolanus_Cor,1.04.0017,1,7
#Lartius_Cor,1.04.0017,1,7
#MESSENGERS.X.2_Cor,1.04.0017,1,7
#SENATORS.VOLSCIAN_Cor,1.04.0017,1,7
#SOLDIERS.ROMAN_Cor,1.04.0017,1,7
#Coriolanus_Cor,1.04.0018,11,66
#Lartius_Cor,1.04.0018,11,66
#MESSENGERS.X.2_Cor,1.04.0018,11,66
#SENATORS.VOLSCIAN.0.1_Cor,1.04.0018,11,66
#SENATORS.VOLSCIAN_Cor,1.04.0018,11,66
#SOLDIERS.ROMAN_Cor,1.04.0018,11,66
#Coriolanus_Cor,1.04.0019,2,12
#Lartius_Cor,1.04.0019,2,12
#MESSENGERS.X.2_Cor,1.04.0019,2,12
#SENATORS.VOLSCIAN.0.1_Cor,1.04.0019,2,12
#SOLDIERS.ROMAN_Cor,1.04.0019,2,12
#Coriolanus_Cor,1.04.0020,9,60
#Lartius_Cor,1.04.0020,9,60
#MESSENGERS.X.2_Cor,1.04.0020,9,60
#SENATORS.VOLSCIAN.0.1_Cor,1.04.0020,9,60
#SOLDIERS.ROMAN_Cor,1.04.0020,9,60
#SOLDIERS.VOLSCIAN_Cor,1.04.0020,9,60
#Coriolanus_Cor,1.04.0021,14,118
#SENATORS.VOLSCIAN.0.1_Cor,1.04.0021,14,118
#SOLDIERS.ROMAN_Cor,1.04.0021,14,118
#Coriolanus_Cor,1.04.0022,4,27
#SENATORS.VOLSCIAN.0.1_Cor,1.04.0022,4,27
#SOLDIERS.ROMAN_Cor,1.04.0022,4,27
#SOLDIERS.VOLSCIAN_Cor,1.04.0022,4,27
#SENATORS.VOLSCIAN.0.1_Cor,1.04.0023,1,3
#SOLDIERS.ROMAN.0.1_Cor,1.04.0023,1,3
#SOLDIERS.ROMAN_Cor,1.04.0023,1,3
#SENATORS.VOLSCIAN.0.1_Cor,1.04.0024,3,14
#SOLDIERS.ROMAN.0.1_Cor,1.04.0024,3,14
#SOLDIERS.ROMAN.0.2_Cor,1.04.0024,3,14
#SOLDIERS.ROMAN_Cor,1.04.0024,3,14
#Lartius_Cor,1.04.0025,17,110
#SENATORS.VOLSCIAN.0.1_Cor,1.04.0025,17,110
#SOLDIERS.ROMAN.0.1_Cor,1.04.0025,17,110
#SOLDIERS.ROMAN.0.2_Cor,1.04.0025,17,110
#SOLDIERS.ROMAN_Cor,1.04.0025,17,110
#Coriolanus_Cor,1.04.0026,3,13
#Lartius_Cor,1.04.0026,3,13
#SENATORS.VOLSCIAN.0.1_Cor,1.04.0026,3,13
#SOLDIERS.ROMAN.0.1_Cor,1.04.0026,3,13
#SOLDIERS.ROMAN.0.2_Cor,1.04.0026,3,13
#SOLDIERS.ROMAN_Cor,1.04.0026,3,13
#SOLDIERS.VOLSCIAN_Cor,1.04.0026,3,13
#SOLDIERS.ROMAN.0.1_Cor,1.05.0027,1,6
#SOLDIERS.ROMAN_Cor,1.05.0027,1,6
#SOLDIERS.ROMAN.0.1_Cor,1.05.0028,1,3
#SOLDIERS.ROMAN.0.2_Cor,1.05.0028,1,3
#SOLDIERS.ROMAN_Cor,1.05.0028,1,3
#SOLDIERS.ROMAN.0.1_Cor,1.05.0029,1,9
#SOLDIERS.ROMAN.0.2_Cor,1.05.0029,1,9
#SOLDIERS.ROMAN.0.3_Cor,1.05.0029,1,9
#SOLDIERS.ROMAN_Cor,1.05.0029,1,9
#Coriolanus_Cor,1.05.0030,5,44
#Lartius_Cor,1.05.0030,5,44
#SOLDIERS.ROMAN.0.1_Cor,1.05.0030,5,44
#SOLDIERS.ROMAN.0.2_Cor,1.05.0030,5,44
#SOLDIERS.ROMAN.0.3_Cor,1.05.0030,5,44
#SOLDIERS.ROMAN.Trumpeter_Cor,1.05.0030,5,44
#SOLDIERS.ROMAN_Cor,1.05.0030,5,44
#Coriolanus_Cor,1.05.0031,21,133
#Lartius_Cor,1.05.0031,21,133
#SOLDIERS.ROMAN.0.1_Cor,1.05.0031,21,133
#SOLDIERS.ROMAN.0.2_Cor,1.05.0031,21,133
#SOLDIERS.ROMAN.0.3_Cor,1.05.0031,21,133
#SOLDIERS.ROMAN.Trumpeter_Cor,1.05.0031,21,133
#Lartius_Cor,1.05.0032,3,22
#SOLDIERS.ROMAN.0.1_Cor,1.05.0032,3,22
#SOLDIERS.ROMAN.0.2_Cor,1.05.0032,3,22
#SOLDIERS.ROMAN.0.3_Cor,1.05.0032,3,22
#SOLDIERS.ROMAN.Trumpeter_Cor,1.05.0032,3,22
#Cominius_Cor,1.06.0033,11,70
#SOLDIERS.ROMAN_Cor,1.06.0033,11,70
#Cominius_Cor,1.06.0034,16,102
#MESSENGERS.X.3_Cor,1.06.0034,16,102
#SOLDIERS.ROMAN_Cor,1.06.0034,16,102
#Cominius_Cor,1.06.0035,80,552
#Coriolanus_Cor,1.06.0035,80,552
#SOLDIERS.ROMAN_Cor,1.06.0035,80,552
#Lartius_Cor,1.07.0036,9,64
#SOLDIERS.ROMAN.Lieutenant_Cor,1.07.0036,9,64
#SOLDIERS.ROMAN.Scout_Cor,1.07.0036,9,64
#SOLDIERS.ROMAN_Cor,1.07.0036,9,64
#Aufidius_Cor,1.08.0037,19,112
#Coriolanus_Cor,1.08.0037,19,112
#Aufidius_Cor,1.08.0038,3,12
#Coriolanus_Cor,1.08.0038,3,12
#SOLDIERS.VOLSCIAN_Cor,1.08.0038,3,12
#Cominius_Cor,1.09.0039,12,88
#Coriolanus_Cor,1.09.0039,12,88
#SOLDIERS.ROMAN_Cor,1.09.0039,12,88
#Cominius_Cor,1.09.0040,94,667
#Coriolanus_Cor,1.09.0040,94,667
#Lartius_Cor,1.09.0040,94,667
#SOLDIERS.ROMAN.0_Cor,1.09.0040,94,667
#SOLDIERS.ROMAN_Cor,1.09.0040,94,667
#Aufidius_Cor,1.10.0041,1,4
#SOLDIERS.VOLSCIAN_Cor,1.10.0041,1,4
#Aufidius_Cor,1.10.0042,35,271
#SOLDIERS.VOLSCIAN.0.1_Cor,1.10.0042,35,271
#SOLDIERS.VOLSCIAN_Cor,1.10.0042,35,271
#Menenius_Cor,2.01.0043,99,765
#TRIBUNES.Brutus_Cor,2.01.0043,99,765
#TRIBUNES.Sicinius_Cor,2.01.0043,99,765
#Menenius_Cor,2.01.0044,67,468
#TRIBUNES.Brutus_Cor,2.01.0044,67,468
#TRIBUNES.Sicinius_Cor,2.01.0044,67,468
#Valeria_Cor,2.01.0044,67,468
#Virgilia_Cor,2.01.0044,67,468
#Volumnia_Cor,2.01.0044,67,468
#Cominius_Cor,2.01.0045,57,337
#Coriolanus_Cor,2.01.0045,57,337
#Herald_Cor,2.01.0045,57,337
#Lartius_Cor,2.01.0045,57,337
#Menenius_Cor,2.01.0045,57,337
#SOLDIERS.ROMAN_Cor,2.01.0045,57,337
#TRIBUNES.Brutus_Cor,2.01.0045,57,337
#TRIBUNES.Sicinius_Cor,2.01.0045,57,337
#Valeria_Cor,2.01.0045,57,337
#Virgilia_Cor,2.01.0045,57,337
#Volumnia_Cor,2.01.0045,57,337
#TRIBUNES.Brutus_Cor,2.01.0046,67,445
#TRIBUNES.Sicinius_Cor,2.01.0046,67,445
#MESSENGERS.X.4_Cor,2.01.0047,14,96
#TRIBUNES.Brutus_Cor,2.01.0047,14,96
#TRIBUNES.Sicinius_Cor,2.01.0047,14,96
#OFFICERS.1_Cor,2.02.0048,36,297
#OFFICERS.2_Cor,2.02.0048,36,297
#Cominius_Cor,2.02.0049,13,80
#Coriolanus_Cor,2.02.0049,13,80
#LICTORS_Cor,2.02.0049,13,80
#Menenius_Cor,2.02.0049,13,80
#OFFICERS.1_Cor,2.02.0049,13,80
#OFFICERS.2_Cor,2.02.0049,13,80
#SENATORS.ROMAN_Cor,2.02.0049,13,80
#TRIBUNES.Brutus_Cor,2.02.0049,13,80
#TRIBUNES.Sicinius_Cor,2.02.0049,13,80
#Cominius_Cor,2.02.0050,42,239
#Coriolanus_Cor,2.02.0050,42,239
#LICTORS_Cor,2.02.0050,42,239
#Menenius_Cor,2.02.0050,42,239
#OFFICERS.1_Cor,2.02.0050,42,239
#OFFICERS.2_Cor,2.02.0050,42,239
#SENATORS.ROMAN.0.1_Cor,2.02.0050,42,239
#SENATORS.ROMAN_Cor,2.02.0050,42,239
#TRIBUNES.Brutus_Cor,2.02.0050,42,239
#TRIBUNES.Sicinius_Cor,2.02.0050,42,239
#Cominius_Cor,2.02.0051,60,440
#LICTORS_Cor,2.02.0051,60,440
#Menenius_Cor,2.02.0051,60,440
#OFFICERS.1_Cor,2.02.0051,60,440
#OFFICERS.2_Cor,2.02.0051,60,440
#SENATORS.ROMAN.0.1_Cor,2.02.0051,60,440
#SENATORS.ROMAN_Cor,2.02.0051,60,440
#TRIBUNES.Brutus_Cor,2.02.0051,60,440
#TRIBUNES.Sicinius_Cor,2.02.0051,60,440
#Cominius_Cor,2.02.0052,32,194
#Coriolanus_Cor,2.02.0052,32,194
#LICTORS_Cor,2.02.0052,32,194
#Menenius_Cor,2.02.0052,32,194
#OFFICERS.1_Cor,2.02.0052,32,194
#OFFICERS.2_Cor,2.02.0052,32,194
#SENATORS.ROMAN.0.1_Cor,2.02.0052,32,194
#SENATORS.ROMAN_Cor,2.02.0052,32,194
#TRIBUNES.Brutus_Cor,2.02.0052,32,194
#TRIBUNES.Sicinius_Cor,2.02.0052,32,194
#SENATORS.ROMAN.0.1_Cor,2.02.0053,7,49
#TRIBUNES.Brutus_Cor,2.02.0053,7,49
#TRIBUNES.Sicinius_Cor,2.02.0053,7,49
#CITIZENS.ROMAN.1_Cor,2.03.0054,41,326
#CITIZENS.ROMAN.2_Cor,2.03.0054,41,326
#CITIZENS.ROMAN.3_Cor,2.03.0054,41,326
#CITIZENS.ROMAN.4_Cor,2.03.0054,41,326
#CITIZENS.ROMAN.5_Cor,2.03.0054,41,326
#CITIZENS.ROMAN.6_Cor,2.03.0054,41,326
#CITIZENS.ROMAN.7_Cor,2.03.0054,41,326
#CITIZENS.ROMAN.8_Cor,2.03.0054,41,326
#CITIZENS.ROMAN.1_Cor,2.03.0055,9,75
#CITIZENS.ROMAN.2_Cor,2.03.0055,9,75
#CITIZENS.ROMAN.3_Cor,2.03.0055,9,75
#CITIZENS.ROMAN.4_Cor,2.03.0055,9,75
#CITIZENS.ROMAN.5_Cor,2.03.0055,9,75
#CITIZENS.ROMAN.6_Cor,2.03.0055,9,75
#CITIZENS.ROMAN.7_Cor,2.03.0055,9,75
#CITIZENS.ROMAN.8_Cor,2.03.0055,9,75
#Coriolanus_Cor,2.03.0055,9,75
#Menenius_Cor,2.03.0055,9,75
#Coriolanus_Cor,2.03.0056,17,117
#Menenius_Cor,2.03.0056,17,117
#Coriolanus_Cor,2.03.0057,2,10
#CITIZENS.ROMAN.1_Cor,2.03.0058,24,147
#CITIZENS.ROMAN.2_Cor,2.03.0058,24,147
#CITIZENS.ROMAN.3_Cor,2.03.0058,24,147
#Coriolanus_Cor,2.03.0058,24,147
#CITIZENS.ROMAN.4_Cor,2.03.0059,28,207
#CITIZENS.ROMAN.5_Cor,2.03.0059,28,207
#Coriolanus_Cor,2.03.0059,28,207
#Coriolanus_Cor,2.03.0060,13,107
#CITIZENS.ROMAN.6_Cor,2.03.0061,14,89
#CITIZENS.ROMAN.7_Cor,2.03.0061,14,89
#CITIZENS.ROMAN.8_Cor,2.03.0061,14,89
#Coriolanus_Cor,2.03.0061,14,89
#Coriolanus_Cor,2.03.0062,1,2
#Coriolanus_Cor,2.03.0063,17,95
#Menenius_Cor,2.03.0063,17,95
#TRIBUNES.Brutus_Cor,2.03.0063,17,95
#TRIBUNES.Sicinius_Cor,2.03.0063,17,95
#TRIBUNES.Brutus_Cor,2.03.0064,4,28
#TRIBUNES.Sicinius_Cor,2.03.0064,4,28
#CITIZENS.ROMAN.1_Cor,2.03.0065,115,819
#CITIZENS.ROMAN.2_Cor,2.03.0065,115,819
#CITIZENS.ROMAN.3_Cor,2.03.0065,115,819
#CITIZENS.ROMAN.4_Cor,2.03.0065,115,819
#CITIZENS.ROMAN.5_Cor,2.03.0065,115,819
#CITIZENS.ROMAN.6_Cor,2.03.0065,115,819
#CITIZENS.ROMAN.7_Cor,2.03.0065,115,819
#CITIZENS.ROMAN.8_Cor,2.03.0065,115,819
#TRIBUNES.Brutus_Cor,2.03.0065,115,819
#TRIBUNES.Sicinius_Cor,2.03.0065,115,819
#TRIBUNES.Brutus_Cor,2.03.0066,10,66
#TRIBUNES.Sicinius_Cor,2.03.0066,10,66
#Cominius_Cor,3.01.0067,25,157
#Coriolanus_Cor,3.01.0067,25,157
#Lartius_Cor,3.01.0067,25,157
#Menenius_Cor,3.01.0067,25,157
#SENATORS.ROMAN_Cor,3.01.0067,25,157
#Cominius_Cor,3.01.0068,13,67
#Coriolanus_Cor,3.01.0068,13,67
#Lartius_Cor,3.01.0068,13,67
#Menenius_Cor,3.01.0068,13,67
#SENATORS.ROMAN_Cor,3.01.0068,13,67
#TRIBUNES.Brutus_Cor,3.01.0068,13,67
#TRIBUNES.Sicinius_Cor,3.01.0068,13,67
#Cominius_Cor,3.01.0069,179,1165
#Coriolanus_Cor,3.01.0069,179,1165
#Lartius_Cor,3.01.0069,179,1165
#Menenius_Cor,3.01.0069,179,1165
#SENATORS.ROMAN.0.1_Cor,3.01.0069,179,1165
#SENATORS.ROMAN_Cor,3.01.0069,179,1165
#TRIBUNES.Brutus_Cor,3.01.0069,179,1165
#TRIBUNES.Sicinius_Cor,3.01.0069,179,1165
#AEDILES.X.1_Cor,3.01.0070,1,4
#Cominius_Cor,3.01.0070,1,4
#Coriolanus_Cor,3.01.0070,1,4
#Lartius_Cor,3.01.0070,1,4
#Menenius_Cor,3.01.0070,1,4
#SENATORS.ROMAN.0.1_Cor,3.01.0070,1,4
#SENATORS.ROMAN_Cor,3.01.0070,1,4
#TRIBUNES.Brutus_Cor,3.01.0070,1,4
#TRIBUNES.Sicinius_Cor,3.01.0070,1,4
#Cominius_Cor,3.01.0071,11,51
#Coriolanus_Cor,3.01.0071,11,51
#Lartius_Cor,3.01.0071,11,51
#Menenius_Cor,3.01.0071,11,51
#SENATORS.ROMAN.0.1_Cor,3.01.0071,11,51
#SENATORS.ROMAN_Cor,3.01.0071,11,51
#TRIBUNES.Brutus_Cor,3.01.0071,11,51
#TRIBUNES.Sicinius_Cor,3.01.0071,11,51
#AEDILES_Cor,3.01.0072,4,24
#CITIZENS.ROMAN_Cor,3.01.0072,4,24
#Cominius_Cor,3.01.0072,4,24
#Coriolanus_Cor,3.01.0072,4,24
#Lartius_Cor,3.01.0072,4,24
#Menenius_Cor,3.01.0072,4,24
#SENATORS.ROMAN.0.1_Cor,3.01.0072,4,24
#SENATORS.ROMAN_Cor,3.01.0072,4,24
#TRIBUNES.Brutus_Cor,3.01.0072,4,24
#TRIBUNES.Sicinius_Cor,3.01.0072,4,24
#AEDILES_Cor,3.01.0073,56,331
#CITIZENS.ROMAN_Cor,3.01.0073,56,331
#Cominius_Cor,3.01.0073,56,331
#Coriolanus_Cor,3.01.0073,56,331
#Lartius_Cor,3.01.0073,56,331
#Menenius_Cor,3.01.0073,56,331
#SENATORS.ROMAN.0.1_Cor,3.01.0073,56,331
#SENATORS.ROMAN.0.2_Cor,3.01.0073,56,331
#SENATORS.ROMAN_Cor,3.01.0073,56,331
#TRIBUNES.Brutus_Cor,3.01.0073,56,331
#TRIBUNES.Sicinius_Cor,3.01.0073,56,331
#Menenius_Cor,3.01.0074,3,16
#SENATORS.ROMAN.0.1_Cor,3.01.0074,3,16
#SENATORS.ROMAN.0.2_Cor,3.01.0074,3,16
#Coriolanus_Cor,3.01.0075,8,45
#Menenius_Cor,3.01.0075,8,45
#SENATORS.ROMAN.0.1_Cor,3.01.0075,8,45
#SENATORS.ROMAN.0.2_Cor,3.01.0075,8,45
#Cominius_Cor,3.01.0076,25,140
#Coriolanus_Cor,3.01.0076,25,140
#Menenius_Cor,3.01.0076,25,140
#SENATORS.ROMAN.0.1_Cor,3.01.0076,25,140
#SENATORS.ROMAN.0.2_Cor,3.01.0076,25,140
#Menenius_Cor,3.01.0077,12,78
#SENATORS.ROMAN.0.1_Cor,3.01.0077,12,78
#SENATORS.ROMAN.0.2_Cor,3.01.0077,12,78
#AEDILES_Cor,3.01.0078,9,53
#CITIZENS.ROMAN_Cor,3.01.0078,9,53
#Menenius_Cor,3.01.0078,9,53
#SENATORS.ROMAN.0.1_Cor,3.01.0078,9,53
#SENATORS.ROMAN.0.2_Cor,3.01.0078,9,53
#TRIBUNES.Brutus_Cor,3.01.0078,9,53
#TRIBUNES.Sicinius_Cor,3.01.0078,9,53
#AEDILES_Cor,3.01.0079,86,528
#CITIZENS.ROMAN.0.1_Cor,3.01.0079,86,528
#CITIZENS.ROMAN_Cor,3.01.0079,86,528
#Menenius_Cor,3.01.0079,86,528
#SENATORS.ROMAN.0.1_Cor,3.01.0079,86,528
#SENATORS.ROMAN.0.2_Cor,3.01.0079,86,528
#TRIBUNES.Brutus_Cor,3.01.0079,86,528
#TRIBUNES.Sicinius_Cor,3.01.0079,86,528
#Coriolanus_Cor,3.02.0080,6,45
#NOBLES_Cor,3.02.0080,6,45
#Coriolanus_Cor,3.02.0081,8,55
#NOBLES.0.1_Cor,3.02.0081,8,55
#NOBLES_Cor,3.02.0081,8,55
#Coriolanus_Cor,3.02.0082,15,95
#NOBLES.0.1_Cor,3.02.0082,15,95
#NOBLES_Cor,3.02.0082,15,95
#Volumnia_Cor,3.02.0082,15,95
#Coriolanus_Cor,3.02.0083,3,16
#Menenius_Cor,3.02.0083,3,16
#NOBLES.0.1_Cor,3.02.0083,3,16
#NOBLES_Cor,3.02.0083,3,16
#SENATORS.ROMAN_Cor,3.02.0083,3,16
#Volumnia_Cor,3.02.0083,3,16
#Coriolanus_Cor,3.02.0084,81,568
#Menenius_Cor,3.02.0084,81,568
#NOBLES.0.1_Cor,3.02.0084,81,568
#NOBLES_Cor,3.02.0084,81,568
#SENATORS.ROMAN.0.1_Cor,3.02.0084,81,568
#SENATORS.ROMAN_Cor,3.02.0084,81,568
#Volumnia_Cor,3.02.0084,81,568
#Cominius_Cor,3.02.0085,55,400
#Coriolanus_Cor,3.02.0085,55,400
#Menenius_Cor,3.02.0085,55,400
#NOBLES.0.1_Cor,3.02.0085,55,400
#NOBLES_Cor,3.02.0085,55,400
#SENATORS.ROMAN.0.1_Cor,3.02.0085,55,400
#SENATORS.ROMAN_Cor,3.02.0085,55,400
#Volumnia_Cor,3.02.0085,55,400
#Cominius_Cor,3.02.0086,9,57
#Coriolanus_Cor,3.02.0086,9,57
#Menenius_Cor,3.02.0086,9,57
#NOBLES.0.1_Cor,3.02.0086,9,57
#NOBLES_Cor,3.02.0086,9,57
#SENATORS.ROMAN.0.1_Cor,3.02.0086,9,57
#SENATORS.ROMAN_Cor,3.02.0086,9,57
#TRIBUNES.Brutus_Cor,3.03.0087,5,35
#TRIBUNES.Sicinius_Cor,3.03.0087,5,35
#AEDILES.X.2_Cor,3.03.0088,27,159
#TRIBUNES.Brutus_Cor,3.03.0088,27,159
#TRIBUNES.Sicinius_Cor,3.03.0088,27,159
#TRIBUNES.Brutus_Cor,3.03.0089,6,48
#TRIBUNES.Sicinius_Cor,3.03.0089,6,48
#Cominius_Cor,3.03.0090,10,60
#Coriolanus_Cor,3.03.0090,10,60
#Menenius_Cor,3.03.0090,10,60
#SENATORS.ROMAN_Cor,3.03.0090,10,60
#TRIBUNES.Brutus_Cor,3.03.0090,10,60
#TRIBUNES.Sicinius_Cor,3.03.0090,10,60
#Cominius_Cor,3.03.0091,2,5
#Coriolanus_Cor,3.03.0091,2,5
#Menenius_Cor,3.03.0091,2,5
#SENATORS.ROMAN.0.1_Cor,3.03.0091,2,5
#SENATORS.ROMAN_Cor,3.03.0091,2,5
#TRIBUNES.Brutus_Cor,3.03.0091,2,5
#TRIBUNES.Sicinius_Cor,3.03.0091,2,5
#AEDILES.X.2_Cor,3.03.0092,115,757
#CITIZENS.ROMAN_Cor,3.03.0092,115,757
#Cominius_Cor,3.03.0092,115,757
#Coriolanus_Cor,3.03.0092,115,757
#Menenius_Cor,3.03.0092,115,757
#SENATORS.ROMAN.0.1_Cor,3.03.0092,115,757
#SENATORS.ROMAN_Cor,3.03.0092,115,757
#TRIBUNES.Brutus_Cor,3.03.0092,115,757
#TRIBUNES.Sicinius_Cor,3.03.0092,115,757
#AEDILES.X.2_Cor,3.03.0093,8,61
#CITIZENS.ROMAN_Cor,3.03.0093,8,61
#SENATORS.ROMAN.0.1_Cor,3.03.0093,8,61
#TRIBUNES.Brutus_Cor,3.03.0093,8,61
#TRIBUNES.Sicinius_Cor,3.03.0093,8,61
#Cominius_Cor,4.01.0094,69,475
#Coriolanus_Cor,4.01.0094,69,475
#Menenius_Cor,4.01.0094,69,475
#NOBLES_Cor,4.01.0094,69,475
#Virgilia_Cor,4.01.0094,69,475
#Volumnia_Cor,4.01.0094,69,475
#AEDILES.X.2_Cor,4.02.0095,10,60
#TRIBUNES.Brutus_Cor,4.02.0095,10,60
#TRIBUNES.Sicinius_Cor,4.02.0095,10,60
#TRIBUNES.Brutus_Cor,4.02.0096,1,4
#TRIBUNES.Sicinius_Cor,4.02.0096,1,4
#Menenius_Cor,4.02.0097,47,306
#TRIBUNES.Brutus_Cor,4.02.0097,47,306
#TRIBUNES.Sicinius_Cor,4.02.0097,47,306
#Virgilia_Cor,4.02.0097,47,306
#Volumnia_Cor,4.02.0097,47,306
#Menenius_Cor,4.02.0098,14,85
#Virgilia_Cor,4.02.0098,14,85
#Volumnia_Cor,4.02.0098,14,85
#Menenius_Cor,4.02.0099,1,3
#Adrian_Cor,4.03.0100,53,394
#Nicanor_Cor,4.03.0100,53,394
#Coriolanus_Cor,4.04.0101,6,48
#CITIZENS.ANTIUM.1_Cor,4.04.0102,10,48
#Coriolanus_Cor,4.04.0102,10,48
#Coriolanus_Cor,4.04.0103,16,119
#SERVANTS.1_Cor,4.05.0104,2,13
#SERVANTS.2_Cor,4.05.0105,2,8
#Coriolanus_Cor,4.05.0106,2,14
#Coriolanus_Cor,4.05.0107,3,18
#SERVANTS.1_Cor,4.05.0107,3,18
#Coriolanus_Cor,4.05.0108,2,9
#Coriolanus_Cor,4.05.0109,8,42
#SERVANTS.2_Cor,4.05.0109,8,42
#Coriolanus_Cor,4.05.0110,20,105
#SERVANTS.1_Cor,4.05.0110,20,105
#SERVANTS.2_Cor,4.05.0110,20,105
#SERVANTS.3_Cor,4.05.0110,20,105
#Coriolanus_Cor,4.05.0111,14,71
#SERVANTS.1_Cor,4.05.0111,14,71
#SERVANTS.3_Cor,4.05.0111,14,71
#Aufidius_Cor,4.05.0112,110,799
#Coriolanus_Cor,4.05.0112,110,799
#SERVANTS.1_Cor,4.05.0112,110,799
#SERVANTS.2_Cor,4.05.0112,110,799
#SERVANTS.1_Cor,4.05.0113,26,183
#SERVANTS.2_Cor,4.05.0113,26,183
#SERVANTS.1_Cor,4.05.0114,70,513
#SERVANTS.2_Cor,4.05.0114,70,513
#SERVANTS.3_Cor,4.05.0114,70,513
#TRIBUNES.Brutus_Cor,4.06.0115,10,76
#TRIBUNES.Sicinius_Cor,4.06.0115,10,76
#Menenius_Cor,4.06.0116,12,76
