node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Flavius_JC,#Casca_JC,1,1,2,5,289,37,5
#Flavius_JC,#Cassius_JC,1,1,2,5,289,37,5
#Flavius_JC,#Cicero_JC,1,1,2,5,289,37,5
#Flavius_JC,#Decius_JC,1,1,2,5,289,37,5
#Flavius_JC,#Marullus_JC,3,1,2,5,289,37,5
#Flavius_JC,#Portia_JC,1,1,2,5,289,37,5
#Marullus_JC,#Antony_JC,1,1,2,5,289,37,5
#Marullus_JC,#Brutus_JC,1,1,2,5,289,37,5
#Marullus_JC,#Caesar_JC,1,1,2,5,289,37,5
#Marullus_JC,#Calphurnia_JC,1,1,2,5,289,37,5
#Marullus_JC,#Casca_JC,1,1,2,5,289,37,5
#Marullus_JC,#Cassius_JC,1,1,2,5,289,37,5
#Marullus_JC,#Cicero_JC,1,1,2,5,289,37,5
#Marullus_JC,#Decius_JC,1,1,2,5,289,37,5
#Marullus_JC,#Portia_JC,1,1,2,5,289,37,5
#Brutus_JC,#Casca_JC,2,1,2,6,671,82,6
#Brutus_JC,#Cassius_JC,3,1,2,6,671,82,6
#Casca_JC,#Cassius_JC,2,1,2,6,671,82,6
#Brutus_JC,#Cassius_JC,4,1,2,7,106,13,7
#Casca_JC,#Cicero_JC,2,1,3,9,304,41,9
#Casca_JC,#Cassius_JC,3,1,3,10,706,94,10
#Casca_JC,#Cassius_JC,4,1,3,11,183,22,11
#Casca_JC,#Cinna_JC,0,1,3,11,183,22,11
#Cassius_JC,#Cinna_JC,0,1,3,11,183,22,11
#Casca_JC,#Cassius_JC,5,1,3,12,96,12,12
#Brutus_JC,#Lucius_JC,0,2,1,14,25,4,14
#Brutus_JC,#Lucius_JC,1,2,1,16,66,9,16
#Brutus_JC,#Lucius_JC,2,2,1,18,14,2,18
#Brutus_JC,#Lucius_JC,3,2,1,20,61,11,20
#Brutus_JC,#Casca_JC,3,2,1,22,1117,154,22
#Brutus_JC,#Cassius_JC,5,2,1,22,1117,154,22
#Brutus_JC,#Cinna_JC,0,2,1,22,1117,154,22
#Brutus_JC,#Decius_JC,2,2,1,22,1117,154,22
#Brutus_JC,#Metellus_JC,0,2,1,22,1117,154,22
#Brutus_JC,#Trebonius_JC,0,2,1,22,1117,154,22
#Casca_JC,#Cassius_JC,6,2,1,22,1117,154,22
#Casca_JC,#Cinna_JC,1,2,1,22,1117,154,22
#Casca_JC,#Decius_JC,2,2,1,22,1117,154,22
#Casca_JC,#Metellus_JC,0,2,1,22,1117,154,22
#Casca_JC,#Trebonius_JC,0,2,1,22,1117,154,22
#Cassius_JC,#Cinna_JC,1,2,1,22,1117,154,22
#Cassius_JC,#Decius_JC,2,2,1,22,1117,154,22
#Cassius_JC,#Metellus_JC,0,2,1,22,1117,154,22
#Cassius_JC,#Trebonius_JC,0,2,1,22,1117,154,22
#Cinna_JC,#Metellus_JC,0,2,1,22,1117,154,22
#Cinna_JC,#Trebonius_JC,0,2,1,22,1117,154,22
#Decius_JC,#Cinna_JC,0,2,1,22,1117,154,22
#Decius_JC,#Metellus_JC,0,2,1,22,1117,154,22
#Decius_JC,#Trebonius_JC,0,2,1,22,1117,154,22
#Metellus_JC,#Trebonius_JC,0,2,1,22,1117,154,22
#Brutus_JC,#Portia_JC,2,2,1,24,609,81,24
#Brutus_JC,#Ligarius_JC,0,2,1,26,19,3,26
#Brutus_JC,#Lucius_JC,4,2,1,26,19,3,26
#Lucius_JC,#Ligarius_JC,0,2,1,26,19,3,26
#Brutus_JC,#Ligarius_JC,1,2,1,27,187,26,27
#Caesar_JC,#SERVANTS.CAESAR.1_JC,0,2,2,29,20,4,29
#Caesar_JC,#Calphurnia_JC,2,2,2,30,243,32,30
#Caesar_JC,#Calphurnia_JC,3,2,2,31,159,21,31
#Caesar_JC,#SERVANTS.CAESAR.1_JC,1,2,2,31,159,21,31
#Calphurnia_JC,#SERVANTS.CAESAR.1_JC,0,2,2,31,159,21,31
#Caesar_JC,#Calphurnia_JC,4,2,2,32,405,52,32
#Caesar_JC,#Decius_JC,2,2,2,32,405,52,32
#Caesar_JC,#SERVANTS.CAESAR.1_JC,2,2,2,32,405,52,32
#Calphurnia_JC,#Decius_JC,2,2,2,32,405,52,32
#Calphurnia_JC,#SERVANTS.CAESAR.1_JC,1,2,2,32,405,52,32
#Decius_JC,#SERVANTS.CAESAR.1_JC,0,2,2,32,405,52,32
#Brutus_JC,#Caesar_JC,2,2,2,33,59,10,33
#Brutus_JC,#Calphurnia_JC,2,2,2,33,59,10,33
#Brutus_JC,#Casca_JC,4,2,2,33,59,10,33
#Brutus_JC,#Cinna_JC,1,2,2,33,59,10,33
#Brutus_JC,#Decius_JC,3,2,2,33,59,10,33
#Brutus_JC,#Ligarius_JC,2,2,2,33,59,10,33
#Brutus_JC,#Metellus_JC,1,2,2,33,59,10,33
#Brutus_JC,#Publius_JC,0,2,2,33,59,10,33
#Brutus_JC,#SERVANTS.CAESAR.1_JC,0,2,2,33,59,10,33
#Brutus_JC,#Trebonius_JC,1,2,2,33,59,10,33
#Caesar_JC,#Calphurnia_JC,5,2,2,33,59,10,33
#Caesar_JC,#Casca_JC,2,2,2,33,59,10,33
#Caesar_JC,#Cinna_JC,0,2,2,33,59,10,33
#Caesar_JC,#Decius_JC,3,2,2,33,59,10,33
#Caesar_JC,#Ligarius_JC,0,2,2,33,59,10,33
#Caesar_JC,#Metellus_JC,0,2,2,33,59,10,33
#Caesar_JC,#Publius_JC,0,2,2,33,59,10,33
#Caesar_JC,#SERVANTS.CAESAR.1_JC,3,2,2,33,59,10,33
#Caesar_JC,#Trebonius_JC,0,2,2,33,59,10,33
#Calphurnia_JC,#Casca_JC,2,2,2,33,59,10,33
#Calphurnia_JC,#Cinna_JC,0,2,2,33,59,10,33
#Calphurnia_JC,#Decius_JC,3,2,2,33,59,10,33
#Calphurnia_JC,#Ligarius_JC,0,2,2,33,59,10,33
#Calphurnia_JC,#Metellus_JC,0,2,2,33,59,10,33
#Calphurnia_JC,#Publius_JC,0,2,2,33,59,10,33
#Calphurnia_JC,#SERVANTS.CAESAR.1_JC,2,2,2,33,59,10,33
#Calphurnia_JC,#Trebonius_JC,0,2,2,33,59,10,33
#Casca_JC,#Cinna_JC,2,2,2,33,59,10,33
#Casca_JC,#Decius_JC,3,2,2,33,59,10,33
#Casca_JC,#Ligarius_JC,0,2,2,33,59,10,33
#Casca_JC,#Metellus_JC,1,2,2,33,59,10,33
#Casca_JC,#Publius_JC,0,2,2,33,59,10,33
#Casca_JC,#SERVANTS.CAESAR.1_JC,0,2,2,33,59,10,33
#Casca_JC,#Trebonius_JC,1,2,2,33,59,10,33
#Cinna_JC,#Ligarius_JC,0,2,2,33,59,10,33
#Cinna_JC,#Metellus_JC,1,2,2,33,59,10,33
#Cinna_JC,#Publius_JC,0,2,2,33,59,10,33
#Cinna_JC,#SERVANTS.CAESAR.1_JC,0,2,2,33,59,10,33
#Cinna_JC,#Trebonius_JC,1,2,2,33,59,10,33
#Decius_JC,#Cinna_JC,1,2,2,33,59,10,33
#Decius_JC,#Ligarius_JC,0,2,2,33,59,10,33
#Decius_JC,#Metellus_JC,1,2,2,33,59,10,33
#Decius_JC,#Publius_JC,0,2,2,33,59,10,33
#Decius_JC,#SERVANTS.CAESAR.1_JC,1,2,2,33,59,10,33
#Decius_JC,#Trebonius_JC,1,2,2,33,59,10,33
#Ligarius_JC,#Publius_JC,0,2,2,33,59,10,33
#Ligarius_JC,#SERVANTS.CAESAR.1_JC,0,2,2,33,59,10,33
#Metellus_JC,#Ligarius_JC,0,2,2,33,59,10,33
#Metellus_JC,#Publius_JC,0,2,2,33,59,10,33
#Metellus_JC,#SERVANTS.CAESAR.1_JC,0,2,2,33,59,10,33
#Metellus_JC,#Trebonius_JC,1,2,2,33,59,10,33
#SERVANTS.CAESAR.1_JC,#Publius_JC,0,2,2,33,59,10,33
#Trebonius_JC,#Ligarius_JC,0,2,2,33,59,10,33
#Trebonius_JC,#Publius_JC,0,2,2,33,59,10,33
#Trebonius_JC,#SERVANTS.CAESAR.1_JC,0,2,2,33,59,10,33
#Antony_JC,#Brutus_JC,2,2,2,34,30,5,34
#Antony_JC,#Caesar_JC,2,2,2,34,30,5,34
#Antony_JC,#Calphurnia_JC,2,2,2,34,30,5,34
#Antony_JC,#Casca_JC,2,2,2,34,30,5,34
#Antony_JC,#Cinna_JC,0,2,2,34,30,5,34
#Antony_JC,#Decius_JC,2,2,2,34,30,5,34
#Antony_JC,#Ligarius_JC,0,2,2,34,30,5,34
#Antony_JC,#Metellus_JC,0,2,2,34,30,5,34
#Antony_JC,#Publius_JC,0,2,2,34,30,5,34
#Antony_JC,#SERVANTS.CAESAR.1_JC,0,2,2,34,30,5,34
#Antony_JC,#Trebonius_JC,0,2,2,34,30,5,34
#Brutus_JC,#Caesar_JC,3,2,2,34,30,5,34
#Brutus_JC,#Calphurnia_JC,3,2,2,34,30,5,34
#Brutus_JC,#Casca_JC,5,2,2,34,30,5,34
#Brutus_JC,#Cinna_JC,2,2,2,34,30,5,34
#Brutus_JC,#Decius_JC,4,2,2,34,30,5,34
#Brutus_JC,#Ligarius_JC,3,2,2,34,30,5,34
#Brutus_JC,#Metellus_JC,2,2,2,34,30,5,34
#Brutus_JC,#Publius_JC,1,2,2,34,30,5,34
#Brutus_JC,#SERVANTS.CAESAR.1_JC,1,2,2,34,30,5,34
#Brutus_JC,#Trebonius_JC,2,2,2,34,30,5,34
#Caesar_JC,#Calphurnia_JC,6,2,2,34,30,5,34
#Caesar_JC,#Casca_JC,3,2,2,34,30,5,34
#Caesar_JC,#Cinna_JC,1,2,2,34,30,5,34
#Caesar_JC,#Decius_JC,4,2,2,34,30,5,34
#Caesar_JC,#Ligarius_JC,1,2,2,34,30,5,34
#Caesar_JC,#Metellus_JC,1,2,2,34,30,5,34
#Caesar_JC,#Publius_JC,1,2,2,34,30,5,34
#Caesar_JC,#SERVANTS.CAESAR.1_JC,4,2,2,34,30,5,34
#Caesar_JC,#Trebonius_JC,1,2,2,34,30,5,34
#Calphurnia_JC,#Casca_JC,3,2,2,34,30,5,34
#Calphurnia_JC,#Cinna_JC,1,2,2,34,30,5,34
#Calphurnia_JC,#Decius_JC,4,2,2,34,30,5,34
#Calphurnia_JC,#Ligarius_JC,1,2,2,34,30,5,34
#Calphurnia_JC,#Metellus_JC,1,2,2,34,30,5,34
#Calphurnia_JC,#Publius_JC,1,2,2,34,30,5,34
#Calphurnia_JC,#SERVANTS.CAESAR.1_JC,3,2,2,34,30,5,34
#Calphurnia_JC,#Trebonius_JC,1,2,2,34,30,5,34
#Casca_JC,#Cinna_JC,3,2,2,34,30,5,34
#Casca_JC,#Decius_JC,4,2,2,34,30,5,34
#Casca_JC,#Ligarius_JC,1,2,2,34,30,5,34
#Casca_JC,#Metellus_JC,2,2,2,34,30,5,34
#Casca_JC,#Publius_JC,1,2,2,34,30,5,34
#Casca_JC,#SERVANTS.CAESAR.1_JC,1,2,2,34,30,5,34
#Casca_JC,#Trebonius_JC,2,2,2,34,30,5,34
#Cinna_JC,#Ligarius_JC,1,2,2,34,30,5,34
#Cinna_JC,#Metellus_JC,2,2,2,34,30,5,34
#Cinna_JC,#Publius_JC,1,2,2,34,30,5,34
#Cinna_JC,#SERVANTS.CAESAR.1_JC,1,2,2,34,30,5,34
#Cinna_JC,#Trebonius_JC,2,2,2,34,30,5,34
#Decius_JC,#Cinna_JC,2,2,2,34,30,5,34
#Decius_JC,#Ligarius_JC,1,2,2,34,30,5,34
#Decius_JC,#Metellus_JC,2,2,2,34,30,5,34
#Decius_JC,#Publius_JC,1,2,2,34,30,5,34
#Decius_JC,#SERVANTS.CAESAR.1_JC,2,2,2,34,30,5,34
#Decius_JC,#Trebonius_JC,2,2,2,34,30,5,34
#Ligarius_JC,#Publius_JC,1,2,2,34,30,5,34
#Ligarius_JC,#SERVANTS.CAESAR.1_JC,1,2,2,34,30,5,34
#Metellus_JC,#Ligarius_JC,1,2,2,34,30,5,34
#Metellus_JC,#Publius_JC,1,2,2,34,30,5,34
#Metellus_JC,#SERVANTS.CAESAR.1_JC,1,2,2,34,30,5,34
#Metellus_JC,#Trebonius_JC,2,2,2,34,30,5,34
#SERVANTS.CAESAR.1_JC,#Publius_JC,1,2,2,34,30,5,34
#Trebonius_JC,#Ligarius_JC,1,2,2,34,30,5,34
#Trebonius_JC,#Publius_JC,1,2,2,34,30,5,34
#Trebonius_JC,#SERVANTS.CAESAR.1_JC,1,2,2,34,30,5,34
#Antony_JC,#Brutus_JC,3,2,2,35,84,10,35
#Antony_JC,#Caesar_JC,3,2,2,35,84,10,35
#Antony_JC,#Calphurnia_JC,3,2,2,35,84,10,35
#Antony_JC,#Casca_JC,3,2,2,35,84,10,35
#Antony_JC,#Cinna_JC,1,2,2,35,84,10,35
#Antony_JC,#Decius_JC,3,2,2,35,84,10,35
#Antony_JC,#Ligarius_JC,1,2,2,35,84,10,35
#Antony_JC,#Metellus_JC,1,2,2,35,84,10,35
#Antony_JC,#Publius_JC,1,2,2,35,84,10,35
#Antony_JC,#Trebonius_JC,1,2,2,35,84,10,35
#Brutus_JC,#Caesar_JC,4,2,2,35,84,10,35
#Brutus_JC,#Calphurnia_JC,4,2,2,35,84,10,35
#Brutus_JC,#Casca_JC,6,2,2,35,84,10,35
#Brutus_JC,#Cinna_JC,3,2,2,35,84,10,35
#Brutus_JC,#Decius_JC,5,2,2,35,84,10,35
#Brutus_JC,#Ligarius_JC,4,2,2,35,84,10,35
#Brutus_JC,#Metellus_JC,3,2,2,35,84,10,35
#Brutus_JC,#Publius_JC,2,2,2,35,84,10,35
#Brutus_JC,#Trebonius_JC,3,2,2,35,84,10,35
#Caesar_JC,#Calphurnia_JC,7,2,2,35,84,10,35
#Caesar_JC,#Casca_JC,4,2,2,35,84,10,35
#Caesar_JC,#Cinna_JC,2,2,2,35,84,10,35
#Caesar_JC,#Decius_JC,5,2,2,35,84,10,35
#Caesar_JC,#Ligarius_JC,2,2,2,35,84,10,35
#Caesar_JC,#Metellus_JC,2,2,2,35,84,10,35
#Caesar_JC,#Publius_JC,2,2,2,35,84,10,35
#Caesar_JC,#Trebonius_JC,2,2,2,35,84,10,35
#Calphurnia_JC,#Casca_JC,4,2,2,35,84,10,35
#Calphurnia_JC,#Cinna_JC,2,2,2,35,84,10,35
#Calphurnia_JC,#Decius_JC,5,2,2,35,84,10,35
#Calphurnia_JC,#Ligarius_JC,2,2,2,35,84,10,35
#Calphurnia_JC,#Metellus_JC,2,2,2,35,84,10,35
#Calphurnia_JC,#Publius_JC,2,2,2,35,84,10,35
#Calphurnia_JC,#Trebonius_JC,2,2,2,35,84,10,35
#Casca_JC,#Cinna_JC,4,2,2,35,84,10,35
#Casca_JC,#Decius_JC,5,2,2,35,84,10,35
#Casca_JC,#Ligarius_JC,2,2,2,35,84,10,35
#Casca_JC,#Metellus_JC,3,2,2,35,84,10,35
#Casca_JC,#Publius_JC,2,2,2,35,84,10,35
#Casca_JC,#Trebonius_JC,3,2,2,35,84,10,35
#Cinna_JC,#Ligarius_JC,2,2,2,35,84,10,35
#Cinna_JC,#Metellus_JC,3,2,2,35,84,10,35
#Cinna_JC,#Publius_JC,2,2,2,35,84,10,35
#Cinna_JC,#Trebonius_JC,3,2,2,35,84,10,35
#Decius_JC,#Cinna_JC,3,2,2,35,84,10,35
#Decius_JC,#Ligarius_JC,2,2,2,35,84,10,35
#Decius_JC,#Metellus_JC,3,2,2,35,84,10,35
#Decius_JC,#Publius_JC,2,2,2,35,84,10,35
#Decius_JC,#Trebonius_JC,3,2,2,35,84,10,35
#Ligarius_JC,#Publius_JC,2,2,2,35,84,10,35
#Metellus_JC,#Ligarius_JC,2,2,2,35,84,10,35
#Metellus_JC,#Publius_JC,2,2,2,35,84,10,35
#Metellus_JC,#Trebonius_JC,3,2,2,35,84,10,35
#Trebonius_JC,#Ligarius_JC,2,2,2,35,84,10,35
#Trebonius_JC,#Publius_JC,2,2,2,35,84,10,35
#Portia_JC,#Lucius_JC,0,2,4,37,164,23,37
#Portia_JC,#Lucius_JC,1,2,4,38,151,21,38
#Portia_JC,#Soothsayer_JC,1,2,4,38,151,21,38
#Soothsayer_JC,#Lucius_JC,0,2,4,38,151,21,38
#Portia_JC,#Lucius_JC,2,2,4,39,68,10,39
#Antony_JC,#Artemidorus_JC,0,3,1,40,94,16,40
#Antony_JC,#Brutus_JC,4,3,1,40,94,16,40
#Antony_JC,#Caesar_JC,4,3,1,40,94,16,40
#Antony_JC,#Casca_JC,4,3,1,40,94,16,40
#Antony_JC,#Cassius_JC,2,3,1,40,94,16,40
#Antony_JC,#Cinna_JC,2,3,1,40,94,16,40
#Antony_JC,#Decius_JC,4,3,1,40,94,16,40
#Antony_JC,#Lepidus_JC,0,3,1,40,94,16,40
#Antony_JC,#Metellus_JC,2,3,1,40,94,16,40
#Antony_JC,#PETITIONERS_JC,0,3,1,40,94,16,40
#Antony_JC,#Popilius_JC,0,3,1,40,94,16,40
#Antony_JC,#Publius_JC,2,3,1,40,94,16,40
#Antony_JC,#SENATORS_JC,0,3,1,40,94,16,40
#Antony_JC,#Soothsayer_JC,1,3,1,40,94,16,40
#Antony_JC,#Trebonius_JC,2,3,1,40,94,16,40
#Artemidorus_JC,#Lepidus_JC,0,3,1,40,94,16,40
#Artemidorus_JC,#PETITIONERS_JC,0,3,1,40,94,16,40
#Artemidorus_JC,#Popilius_JC,0,3,1,40,94,16,40
#Artemidorus_JC,#SENATORS_JC,0,3,1,40,94,16,40
#Brutus_JC,#Artemidorus_JC,0,3,1,40,94,16,40
#Brutus_JC,#Caesar_JC,5,3,1,40,94,16,40
#Brutus_JC,#Casca_JC,7,3,1,40,94,16,40
#Brutus_JC,#Cassius_JC,6,3,1,40,94,16,40
#Brutus_JC,#Cinna_JC,4,3,1,40,94,16,40
#Brutus_JC,#Decius_JC,6,3,1,40,94,16,40
#Brutus_JC,#Lepidus_JC,0,3,1,40,94,16,40
#Brutus_JC,#Metellus_JC,4,3,1,40,94,16,40
#Brutus_JC,#PETITIONERS_JC,0,3,1,40,94,16,40
#Brutus_JC,#Popilius_JC,0,3,1,40,94,16,40
#Brutus_JC,#Publius_JC,3,3,1,40,94,16,40
#Brutus_JC,#SENATORS_JC,0,3,1,40,94,16,40
#Brutus_JC,#Soothsayer_JC,1,3,1,40,94,16,40
#Brutus_JC,#Trebonius_JC,4,3,1,40,94,16,40
#Caesar_JC,#Artemidorus_JC,0,3,1,40,94,16,40
#Caesar_JC,#Casca_JC,5,3,1,40,94,16,40
#Caesar_JC,#Cassius_JC,2,3,1,40,94,16,40
#Caesar_JC,#Cinna_JC,3,3,1,40,94,16,40
#Caesar_JC,#Decius_JC,6,3,1,40,94,16,40
#Caesar_JC,#Lepidus_JC,0,3,1,40,94,16,40
#Caesar_JC,#Metellus_JC,3,3,1,40,94,16,40
#Caesar_JC,#PETITIONERS_JC,0,3,1,40,94,16,40
#Caesar_JC,#Popilius_JC,0,3,1,40,94,16,40
#Caesar_JC,#Publius_JC,3,3,1,40,94,16,40
#Caesar_JC,#SENATORS_JC,0,3,1,40,94,16,40
#Caesar_JC,#Soothsayer_JC,1,3,1,40,94,16,40
