node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Proteus_TGV,#Lance_TGV,0,3,1,37,488,76,37
#Proteus_TGV,#Valentine_TGV,5,3,1,37,488,76,37
#Valentine_TGV,#Lance_TGV,0,3,1,37,488,76,37
#Speed_TGV,#Lance_TGV,1,3,1,39,654,96,39
#Thurio_TGV,#Duke_TGV,2,3,2,41,78,10,41
#Proteus_TGV,#Duke_TGV,2,3,2,42,642,88,42
#Proteus_TGV,#Thurio_TGV,4,3,2,42,642,88,42
#Thurio_TGV,#Duke_TGV,3,3,2,42,642,88,42
#OUTLAWS.1_TGV,#OUTLAWS.2_TGV,0,4,1,43,17,2,43
#OUTLAWS.1_TGV,#OUTLAWS.3_TGV,0,4,1,43,17,2,43
#OUTLAWS.2_TGV,#OUTLAWS.3_TGV,0,4,1,43,17,2,43
#OUTLAWS.1_TGV,#OUTLAWS.2_TGV,1,4,1,44,525,74,44
#OUTLAWS.1_TGV,#OUTLAWS.3_TGV,1,4,1,44,525,74,44
#OUTLAWS.2_TGV,#OUTLAWS.3_TGV,1,4,1,44,525,74,44
#Speed_TGV,#OUTLAWS.1_TGV,0,4,1,44,525,74,44
#Speed_TGV,#OUTLAWS.2_TGV,0,4,1,44,525,74,44
#Speed_TGV,#OUTLAWS.3_TGV,0,4,1,44,525,74,44
#Valentine_TGV,#OUTLAWS.1_TGV,0,4,1,44,525,74,44
#Valentine_TGV,#OUTLAWS.2_TGV,0,4,1,44,525,74,44
#Valentine_TGV,#OUTLAWS.3_TGV,0,4,1,44,525,74,44
#Valentine_TGV,#Speed_TGV,10,4,1,44,525,74,44
#Proteus_TGV,#MUSICIANS_TGV,0,4,2,46,67,9,46
#Proteus_TGV,#Thurio_TGV,5,4,2,46,67,9,46
#Thurio_TGV,#MUSICIANS_TGV,0,4,2,46,67,9,46
#Julia_TGV,#Host_TGV,0,4,2,47,354,62,47
#Julia_TGV,#MUSICIANS_TGV,0,4,2,47,354,62,47
#Julia_TGV,#Thurio_TGV,0,4,2,47,354,62,47
#MUSICIANS_TGV,#Host_TGV,0,4,2,47,354,62,47
#Proteus_TGV,#Host_TGV,0,4,2,47,354,62,47
#Proteus_TGV,#Julia_TGV,1,4,2,47,354,62,47
#Proteus_TGV,#MUSICIANS_TGV,1,4,2,47,354,62,47
#Proteus_TGV,#Thurio_TGV,6,4,2,47,354,62,47
#Thurio_TGV,#Host_TGV,0,4,2,47,354,62,47
#Thurio_TGV,#MUSICIANS_TGV,1,4,2,47,354,62,47
#Julia_TGV,#Host_TGV,1,4,2,48,377,50,48
#Julia_TGV,#Sylvia_TGV,0,4,2,48,377,50,48
#Proteus_TGV,#Host_TGV,1,4,2,48,377,50,48
#Proteus_TGV,#Julia_TGV,2,4,2,48,377,50,48
#Proteus_TGV,#Sylvia_TGV,3,4,2,48,377,50,48
#Sylvia_TGV,#Host_TGV,0,4,2,48,377,50,48
#Julia_TGV,#Host_TGV,2,4,2,49,11,2,49
#Proteus_TGV,#Host_TGV,2,4,2,49,11,2,49
#Proteus_TGV,#Julia_TGV,3,4,2,49,11,2,49
#Julia_TGV,#Host_TGV,3,4,2,50,45,7,50
#Sylvia_TGV,#Eglamour_TGV,0,4,3,52,319,47,52
#Crab_TGV,#Lance_TGV,3,4,4,53,404,40,53
#Crab_TGV,#Lance_TGV,4,4,4,54,170,23,54
#Julia_TGV,#Crab_TGV,0,4,4,54,170,23,54
#Julia_TGV,#Lance_TGV,0,4,4,54,170,23,54
#Proteus_TGV,#Crab_TGV,0,4,4,54,170,23,54
#Proteus_TGV,#Julia_TGV,4,4,4,54,170,23,54
#Proteus_TGV,#Lance_TGV,1,4,4,54,170,23,54
#Proteus_TGV,#Julia_TGV,5,4,4,55,215,31,55
#Julia_TGV,#Sylvia_TGV,1,4,4,57,530,76,57
#Sylvia_TGV,#Eglamour_TGV,1,5,1,60,47,6,60
#Julia_TGV,#Thurio_TGV,1,5,2,61,209,30,61
#Proteus_TGV,#Julia_TGV,6,5,2,61,209,30,61
#Proteus_TGV,#Thurio_TGV,7,5,2,61,209,30,61
#Julia_TGV,#Duke_TGV,0,5,2,62,131,20,62
#Julia_TGV,#Thurio_TGV,2,5,2,62,131,20,62
#Proteus_TGV,#Duke_TGV,3,5,2,62,131,20,62
#Proteus_TGV,#Julia_TGV,7,5,2,62,131,20,62
#Proteus_TGV,#Thurio_TGV,8,5,2,62,131,20,62
#Thurio_TGV,#Duke_TGV,4,5,2,62,131,20,62
#Julia_TGV,#Thurio_TGV,3,5,2,63,32,4,63
#Proteus_TGV,#Julia_TGV,8,5,2,63,32,4,63
#Proteus_TGV,#Thurio_TGV,9,5,2,63,32,4,63
#Proteus_TGV,#Julia_TGV,9,5,2,64,16,2,64
#OUTLAWS.1_TGV,#OUTLAWS.2_TGV,2,5,3,66,77,11,66
#OUTLAWS.1_TGV,#OUTLAWS.3_TGV,2,5,3,66,77,11,66
#OUTLAWS.2_TGV,#OUTLAWS.3_TGV,2,5,3,66,77,11,66
#Sylvia_TGV,#OUTLAWS.1_TGV,0,5,3,66,77,11,66
#Sylvia_TGV,#OUTLAWS.2_TGV,0,5,3,66,77,11,66
#Sylvia_TGV,#OUTLAWS.3_TGV,0,5,3,66,77,11,66
#Sylvia_TGV,#OUTLAWS.1_TGV,1,5,3,67,30,4,67
#Julia_TGV,#Sylvia_TGV,2,5,4,69,796,113,69
#Proteus_TGV,#Julia_TGV,10,5,4,69,796,113,69
#Proteus_TGV,#Sylvia_TGV,4,5,4,69,796,113,69
#Proteus_TGV,#Valentine_TGV,6,5,4,69,796,113,69
#Valentine_TGV,#Julia_TGV,0,5,4,69,796,113,69
#Valentine_TGV,#Sylvia_TGV,7,5,4,69,796,113,69
#Duke_TGV,#OUTLAWS.1_TGV,0,5,4,70,417,55,70
#Duke_TGV,#OUTLAWS.2_TGV,0,5,4,70,417,55,70
#Duke_TGV,#OUTLAWS.3_TGV,0,5,4,70,417,55,70
#Julia_TGV,#Duke_TGV,1,5,4,70,417,55,70
#Julia_TGV,#OUTLAWS.1_TGV,0,5,4,70,417,55,70
#Julia_TGV,#OUTLAWS.2_TGV,0,5,4,70,417,55,70
#Julia_TGV,#OUTLAWS.3_TGV,0,5,4,70,417,55,70
#Julia_TGV,#Sylvia_TGV,3,5,4,70,417,55,70
#Julia_TGV,#Thurio_TGV,4,5,4,70,417,55,70
#OUTLAWS.1_TGV,#OUTLAWS.2_TGV,3,5,4,70,417,55,70
#OUTLAWS.1_TGV,#OUTLAWS.3_TGV,3,5,4,70,417,55,70
#OUTLAWS.2_TGV,#OUTLAWS.3_TGV,3,5,4,70,417,55,70
#Proteus_TGV,#Duke_TGV,4,5,4,70,417,55,70
#Proteus_TGV,#Julia_TGV,11,5,4,70,417,55,70
#Proteus_TGV,#OUTLAWS.1_TGV,0,5,4,70,417,55,70
#Proteus_TGV,#OUTLAWS.2_TGV,0,5,4,70,417,55,70
#Proteus_TGV,#OUTLAWS.3_TGV,0,5,4,70,417,55,70
#Proteus_TGV,#Sylvia_TGV,5,5,4,70,417,55,70
#Proteus_TGV,#Thurio_TGV,10,5,4,70,417,55,70
#Proteus_TGV,#Valentine_TGV,7,5,4,70,417,55,70
#Sylvia_TGV,#Duke_TGV,1,5,4,70,417,55,70
#Sylvia_TGV,#OUTLAWS.1_TGV,2,5,4,70,417,55,70
#Sylvia_TGV,#OUTLAWS.2_TGV,1,5,4,70,417,55,70
#Sylvia_TGV,#OUTLAWS.3_TGV,1,5,4,70,417,55,70
#Sylvia_TGV,#Thurio_TGV,6,5,4,70,417,55,70
#Thurio_TGV,#Duke_TGV,5,5,4,70,417,55,70
#Thurio_TGV,#OUTLAWS.1_TGV,0,5,4,70,417,55,70
#Thurio_TGV,#OUTLAWS.2_TGV,0,5,4,70,417,55,70
#Thurio_TGV,#OUTLAWS.3_TGV,0,5,4,70,417,55,70
#Valentine_TGV,#Duke_TGV,2,5,4,70,417,55,70
#Valentine_TGV,#Julia_TGV,1,5,4,70,417,55,70
#Valentine_TGV,#OUTLAWS.1_TGV,1,5,4,70,417,55,70
#Valentine_TGV,#OUTLAWS.2_TGV,1,5,4,70,417,55,70
#Valentine_TGV,#OUTLAWS.3_TGV,1,5,4,70,417,55,70
#Valentine_TGV,#Sylvia_TGV,8,5,4,70,417,55,70
#Valentine_TGV,#Thurio_TGV,6,5,4,70,417,55,70
