source,target,n_lines,n_tokens,edge_type
#JohnMortimer_3H6,1.02.0013,1,10,active
#KingLewis_3H6,3.03.0048,16,109,active
#KingLewis_3H6,3.03.0049,27,208,active
#KingLewis_3H6,3.03.0050,14,109,active
#KingLewis_3H6,3.03.0051,12,90,active
#LadyBona_3H6,3.03.0049,5,31,active
#LadyBona_3H6,3.03.0050,5,40,active
#Lieutenant_3H6,4.06.0067,3,21,active
#MESSENGERS.1_3H6,5.01.0080,1,6,active
#MESSENGERS.2_3H6,5.01.0081,1,8,active
#MESSENGERS.Post_3H6,3.03.0050,5,31,active
#MESSENGERS.Post_3H6,4.01.0055,21,143,active
#MESSENGERS.Post_3H6,4.06.0068,7,50,active
#MESSENGERS.X.1_3H6,1.02.0011,4,32,active
#MESSENGERS.X.2_3H6,2.01.0020,21,162,active
#MESSENGERS.X.3_3H6,2.01.0023,3,24,active
#MESSENGERS.X.4_3H6,2.02.0025,6,46,active
#MESSENGERS.X.5_3H6,5.04.0097,2,14,active
#MayorOfYork_3H6,4.07.0071,5,43,active
#MayorOfYork_3H6,4.07.0075,1,5,active
#Montague_3H6,1.01.0001,2,15,active
#Montague_3H6,1.01.0003,2,17,active
#Montague_3H6,1.01.0005,1,9,active
#Montague_3H6,1.02.0009,1,7,active
#Montague_3H6,1.02.0012,2,18,active
#Montague_3H6,4.01.0054,5,31,active
#Montague_3H6,4.01.0057,1,8,active
#Montague_3H6,4.08.0076,1,9,active
#Montague_3H6,5.01.0087,1,4,active
#Montgomery_3H6,4.07.0074,12,100,active
#Montgomery_3H6,4.07.0075,3,19,active
#Norfolk_3H6,1.01.0001,2,19,active
#Norfolk_3H6,1.01.0005,1,7,active
#Northumberland_3H6,1.01.0003,10,82,active
#Northumberland_3H6,1.01.0004,3,19,active
#Northumberland_3H6,1.04.0018,15,127,active
#Northumberland_3H6,2.02.0026,1,7,active
#Northumberland_3H6,2.02.0027,1,9,active
#Oxford_3H6,3.03.0049,17,132,active
#Oxford_3H6,3.03.0050,2,19,active
#Oxford_3H6,4.03.0063,2,16,active
#Oxford_3H6,4.06.0069,2,16,active
#Oxford_3H6,4.08.0076,1,9,active
#Oxford_3H6,5.01.0084,1,4,active
#Oxford_3H6,5.02.0094,1,8,active
#Oxford_3H6,5.04.0096,5,39,active
#Oxford_3H6,5.04.0098,3,25,active
#Oxford_3H6,5.05.0100,1,9,active
#PrinceEdward_3H6,1.01.0007,4,31,active
#PrinceEdward_3H6,2.02.0024,3,24,active
#PrinceEdward_3H6,2.02.0026,4,23,active
#PrinceEdward_3H6,2.02.0027,2,17,active
#PrinceEdward_3H6,2.05.0039,3,24,active
#PrinceEdward_3H6,3.03.0049,2,12,active
#PrinceEdward_3H6,3.03.0050,2,15,active
#PrinceEdward_3H6,3.03.0051,2,19,active
#PrinceEdward_3H6,5.04.0096,12,93,active
#PrinceEdward_3H6,5.05.0102,13,100,active
#QueenElizabeth_3H6,3.02.0044,37,301,active
#QueenElizabeth_3H6,4.01.0054,8,66,active
#QueenElizabeth_3H6,4.04.0064,29,227,active
#QueenMargaret_1H6,1.01.0007,43,342,active
#QueenMargaret_1H6,1.04.0018,54,440,active
#QueenMargaret_1H6,2.02.0024,9,67,active
#QueenMargaret_1H6,2.02.0026,1,10,active
#QueenMargaret_1H6,2.02.0027,13,88,active
#QueenMargaret_1H6,2.05.0039,6,46,active
#QueenMargaret_1H6,3.03.0048,29,231,active
#QueenMargaret_1H6,3.03.0049,30,214,active
#QueenMargaret_1H6,3.03.0050,11,87,active
#QueenMargaret_1H6,3.03.0051,5,38,active
#QueenMargaret_1H6,5.04.0096,39,320,active
#QueenMargaret_1H6,5.04.0098,1,8,active
#QueenMargaret_1H6,5.04.0099,10,81,active
#QueenMargaret_1H6,5.05.0100,2,15,active
#QueenMargaret_1H6,5.05.0102,3,22,active
#QueenMargaret_1H6,5.05.0103,29,237,active
#RichardIII_R3,1.01.0001,2,19,active
#RichardIII_R3,1.01.0002,1,9,active
#RichardIII_R3,1.01.0003,4,27,active
#RichardIII_R3,1.02.0009,1,8,active
#RichardIII_R3,1.02.0010,18,146,active
#RichardIII_R3,1.02.0013,2,15,active
#RichardIII_R3,2.01.0019,25,199,active
#RichardIII_R3,2.01.0020,3,25,active
#RichardIII_R3,2.01.0021,16,118,active
#RichardIII_R3,2.01.0022,23,195,active
#RichardIII_R3,2.02.0027,21,154,active
#RichardIII_R3,2.03.0031,13,101,active
#RichardIII_R3,2.04.0032,4,31,active
#RichardIII_R3,2.04.0033,2,16,active
#RichardIII_R3,2.06.0041,25,200,active
#RichardIII_R3,3.02.0044,21,174,active
#RichardIII_R3,3.02.0047,72,574,active
#RichardIII_R3,4.01.0053,4,28,active
#RichardIII_R3,4.01.0054,14,107,active
#RichardIII_R3,4.01.0056,2,20,active
#RichardIII_R3,4.01.0057,1,9,active
#RichardIII_R3,4.05.0065,13,104,active
#RichardIII_R3,4.05.0066,5,41,active
#RichardIII_R3,4.07.0070,3,24,active
#RichardIII_R3,4.07.0071,2,19,active
#RichardIII_R3,4.07.0072,1,7,active
#RichardIII_R3,4.07.0074,6,44,active
#RichardIII_R3,4.07.0075,1,5,active
#RichardIII_R3,4.08.0079,3,18,active
#RichardIII_R3,5.01.0083,13,106,active
#RichardIII_R3,5.01.0085,1,8,active
#RichardIII_R3,5.01.0087,2,17,active
#RichardIII_R3,5.01.0089,3,27,active
#RichardIII_R3,5.01.0090,1,6,active
#RichardIII_R3,5.03.0095,4,32,active
#RichardIII_R3,5.05.0101,1,8,active
#RichardIII_R3,5.05.0102,11,84,active
#RichardIII_R3,5.06.0105,2,18,active
#RichardIII_R3,5.06.0106,42,350,active
#RichardIII_R3,5.07.0107,9,81,active
#Rivers_3H6,4.04.0064,7,54,active
#Rutland_3H6,1.03.0014,1,9,active
#Rutland_3H6,1.03.0015,1,7,active
#Rutland_3H6,1.03.0016,22,180,active
#SOLDIERS.MONTGOMERY_3H6,4.07.0075,1,5,active
#SOLDIERS.YORK.0.1_3H6,4.07.0075,3,18,active
#SOLDIERS.YORK_3H6,4.07.0075,1,5,active
#Somerset_3H6,4.01.0053,1,9,active
#Somerset_3H6,4.03.0062,1,6,active
#Somerset_3H6,4.06.0067,1,9,active
#Somerset_3H6,4.06.0069,13,95,active
#Somerset_3H6,5.01.0089,1,4,active
#Somerset_3H6,5.02.0094,13,95,active
#Somerset_3H6,5.04.0096,3,28,active
#Somerset_3H6,5.04.0098,1,7,active
#Somerset_3H6,5.05.0100,1,9,active
#Somerville_3H6,5.01.0082,5,44,active
#Son_3H6,2.05.0035,18,156,active
#Son_3H6,2.05.0036,4,34,active
#Tutor_3H6,1.03.0015,3,24,active
#WATCHMEN.1_3H6,4.03.0060,7,59,active
#WATCHMEN.1_3H6,4.03.0061,1,3,active
#WATCHMEN.2_3H6,4.03.0060,6,44,active
#WATCHMEN.2_3H6,4.03.0061,1,4,active
#WATCHMEN.3_3H6,4.03.0060,9,74,active
#Warwick_2H6,1.01.0001,10,82,active
#Warwick_2H6,1.01.0002,9,67,active
#Warwick_2H6,1.01.0003,21,165,active
#Warwick_2H6,1.01.0004,1,8,active
#Warwick_2H6,1.01.0005,4,28,active
#Warwick_2H6,2.01.0022,78,612,active
#Warwick_2H6,2.01.0023,2,12,active
#Warwick_2H6,2.02.0027,5,43,active
#Warwick_2H6,2.03.0028,5,41,active
#Warwick_2H6,2.03.0030,1,10,active
#Warwick_2H6,2.03.0031,11,86,active
#Warwick_2H6,2.06.0041,32,242,active
#Warwick_2H6,3.03.0049,44,324,active
#Warwick_2H6,3.03.0050,34,269,active
#Warwick_2H6,3.03.0051,4,30,active
#Warwick_2H6,3.03.0052,10,81,active
#Warwick_2H6,4.02.0058,2,16,active
#Warwick_2H6,4.02.0059,27,201,active
#Warwick_2H6,4.03.0061,3,25,active
#Warwick_2H6,4.03.0062,22,160,active
#Warwick_2H6,4.03.0063,3,24,active
#Warwick_2H6,4.06.0067,17,132,active
#Warwick_2H6,4.06.0068,5,35,active
#Warwick_2H6,4.08.0076,22,159,active
#Warwick_2H6,5.01.0080,2,18,active
#Warwick_2H6,5.01.0081,2,15,active
#Warwick_2H6,5.01.0082,4,32,active
#Warwick_2H6,5.01.0083,15,127,active
#Warwick_2H6,5.01.0084,1,7,active
#Warwick_2H6,5.01.0086,1,8,active
#Warwick_2H6,5.01.0090,9,68,active
#Warwick_2H6,5.02.0093,25,208,active
#Warwick_2H6,5.02.0094,9,79,active
#Westmorland_3H6,1.01.0003,7,59,active
#Westmorland_3H6,1.01.0004,4,26,active
#York_1H6,1.01.0001,14,109,active
#York_1H6,1.01.0002,5,43,active
#York_1H6,1.01.0003,13,85,active
#York_1H6,1.01.0004,2,18,active
#York_1H6,1.01.0005,3,22,active
#York_1H6,1.02.0010,20,148,active
#York_1H6,1.02.0011,1,10,active
#York_1H6,1.02.0012,8,54,active
#York_1H6,1.02.0013,9,72,active
#York_1H6,1.04.0017,26,213,active
#York_1H6,1.04.0018,78,584,active
1.01.0001,#EdwardIV_3H6,30,244,passive
1.01.0001,#Montague_3H6,32,257,passive
1.01.0001,#Norfolk_3H6,32,253,passive
1.01.0001,#RichardIII_R3,32,253,passive
1.01.0001,#SOLDIERS.YORK_3H6,34,272,passive
1.01.0001,#Warwick_2H6,24,190,passive
1.01.0001,#York_1H6,20,163,passive
1.01.0002,#EdwardIV_3H6,15,119,passive
1.01.0002,#Montague_3H6,15,119,passive
1.01.0002,#Norfolk_3H6,15,119,passive
1.01.0002,#RichardIII_R3,14,110,passive
1.01.0002,#Warwick_2H6,6,52,passive
1.01.0002,#York_1H6,10,76,passive
1.01.0003,#Clifford_3H6,111,868,passive
1.01.0003,#EdwardIV_3H6,123,963,passive
1.01.0003,#Exeter_3H6,116,911,passive
1.01.0003,#HenryVI_1H6,79,609,passive
1.01.0003,#Montague_3H6,122,955,passive
1.01.0003,#Norfolk_3H6,124,972,passive
1.01.0003,#Northumberland_3H6,114,890,passive
1.01.0003,#RichardIII_R3,120,945,passive
1.01.0003,#SOLDIERS.LANCASTER_3H6,124,972,passive
1.01.0003,#Warwick_2H6,103,807,passive
1.01.0003,#Westmorland_3H6,117,913,passive
1.01.0003,#York_1H6,111,887,passive
1.01.0004,#Clifford_3H6,14,99,passive
1.01.0004,#EdwardIV_3H6,19,139,passive
1.01.0004,#Exeter_3H6,19,139,passive
1.01.0004,#HenryVI_1H6,15,111,passive
1.01.0004,#Montague_3H6,19,139,passive
1.01.0004,#Norfolk_3H6,19,139,passive
1.01.0004,#Northumberland_3H6,16,120,passive
1.01.0004,#RichardIII_R3,19,139,passive
1.01.0004,#SOLDIERS.LANCASTER_3H6,19,139,passive
1.01.0004,#SOLDIERS.YORK_3H6,19,139,passive
1.01.0004,#Warwick_2H6,18,131,passive
1.01.0004,#Westmorland_3H6,15,113,passive
1.01.0004,#York_1H6,17,121,passive
1.01.0005,#EdwardIV_3H6,22,164,passive
1.01.0005,#Exeter_3H6,20,147,passive
1.01.0005,#HenryVI_1H6,11,83,passive
1.01.0005,#Montague_3H6,21,155,passive
1.01.0005,#Norfolk_3H6,21,157,passive
1.01.0005,#RichardIII_R3,22,164,passive
1.01.0005,#SOLDIERS.YORK_3H6,22,164,passive
1.01.0005,#Warwick_2H6,18,136,passive
1.01.0005,#York_1H6,19,142,passive
1.01.0006,#Exeter_3H6,1,9,passive
1.01.0007,#Exeter_3H6,53,416,passive
1.01.0007,#HenryVI_1H6,50,385,passive
1.01.0007,#PrinceEdward_3H6,52,397,passive
1.01.0007,#QueenMargaret_1H6,13,86,passive
1.01.0008,#Exeter_3H6,9,76,passive
1.01.0008,#HenryVI_1H6,1,8,passive
1.02.0009,#EdwardIV_3H6,2,15,passive
1.02.0009,#Montague_3H6,2,15,passive
1.02.0009,#RichardIII_R3,2,14,passive
1.02.0010,#EdwardIV_3H6,38,294,passive
1.02.0010,#Montague_3H6,44,344,passive
1.02.0010,#RichardIII_R3,26,198,passive
1.02.0010,#York_1H6,24,196,passive
1.02.0011,#EdwardIV_3H6,5,42,passive
1.02.0011,#MESSENGERS.X.1_3H6,1,10,passive
1.02.0011,#Montague_3H6,5,42,passive
1.02.0011,#RichardIII_R3,5,42,passive
1.02.0011,#York_1H6,4,32,passive
1.02.0012,#EdwardIV_3H6,10,72,passive
1.02.0012,#Montague_3H6,8,54,passive
1.02.0012,#RichardIII_R3,10,72,passive
1.02.0012,#York_1H6,2,18,passive
1.02.0013,#EdwardIV_3H6,12,97,passive
1.02.0013,#HughMortimer_3H6,14,115,passive
1.02.0013,#JohnMortimer_3H6,13,105,passive
1.02.0013,#RichardIII_R3,12,100,passive
1.02.0013,#York_1H6,5,43,passive
1.03.0014,#Tutor_3H6,1,9,passive
1.03.0015,#Clifford_3H6,4,31,passive
1.03.0015,#Rutland_3H6,7,51,passive
1.03.0015,#SOLDIERS.LANCASTER_3H6,8,58,passive
1.03.0015,#Tutor_3H6,5,34,passive
1.03.0016,#Clifford_3H6,22,180,passive
1.03.0016,#Rutland_3H6,22,162,passive
1.03.0016,#SOLDIERS.LANCASTER_3H6,44,342,passive
1.04.0018,#Clifford_3H6,147,1151,passive
1.04.0018,#Northumberland_3H6,145,1129,passive
1.04.0018,#PrinceEdward_3H6,160,1256,passive
1.04.0018,#QueenMargaret_1H6,106,816,passive
1.04.0018,#SOLDIERS.LANCASTER_3H6,160,1256,passive
1.04.0018,#York_1H6,82,672,passive
2.01.0019,#EdwardIV_3H6,25,199,passive
2.01.0019,#RichardIII_R3,17,134,passive
2.01.0019,#SOLDIERS.YORK_3H6,42,333,passive
2.01.0020,#EdwardIV_3H6,24,187,passive
2.01.0020,#MESSENGERS.X.2_3H6,4,35,passive
2.01.0020,#RichardIII_R3,22,172,passive
2.01.0020,#SOLDIERS.YORK_3H6,25,197,passive
2.01.0021,#EdwardIV_3H6,16,118,passive
2.01.0021,#RichardIII_R3,13,108,passive
2.01.0021,#SOLDIERS.YORK_3H6,29,226,passive
2.01.0022,#EdwardIV_3H6,101,807,passive
2.01.0022,#Montague_3H6,110,879,passive
2.01.0022,#RichardIII_R3,87,684,passive
2.01.0022,#SOLDIERS.WARWICK_3H6,110,879,passive
2.01.0022,#SOLDIERS.YORK_3H6,110,879,passive
2.01.0022,#Warwick_2H6,32,267,passive
2.01.0023,#EdwardIV_3H6,5,36,passive
2.01.0023,#MESSENGERS.X.3_3H6,2,12,passive
2.01.0023,#Montague_3H6,5,36,passive
2.01.0023,#RichardIII_R3,5,36,passive
2.01.0023,#SOLDIERS.WARWICK_3H6,5,36,passive
2.01.0023,#SOLDIERS.YORK_3H6,5,36,passive
2.01.0023,#Warwick_2H6,3,24,passive
2.02.0024,#Clifford_3H6,31,244,passive
2.02.0024,#HenryVI_1H6,47,367,passive
2.02.0024,#Northumberland_3H6,66,520,passive
2.02.0024,#PrinceEdward_3H6,63,496,passive
2.02.0024,#QueenMargaret_1H6,57,453,passive
2.02.0025,#Clifford_3H6,6,46,passive
2.02.0025,#HenryVI_1H6,6,46,passive
2.02.0025,#Northumberland_3H6,6,46,passive
2.02.0025,#PrinceEdward_3H6,6,46,passive
2.02.0025,#QueenMargaret_1H6,6,46,passive
2.02.0026,#Clifford_3H6,7,48,passive
2.02.0026,#HenryVI_1H6,8,57,passive
2.02.0026,#Northumberland_3H6,8,58,passive
2.02.0026,#PrinceEdward_3H6,5,42,passive
2.02.0026,#QueenMargaret_1H6,8,55,passive
2.02.0027,#Clarence_3H6,93,716,passive
2.02.0027,#Clifford_3H6,91,705,passive
2.02.0027,#EdwardIV_3H6,62,466,passive
2.02.0027,#HenryVI_1H6,96,749,passive
2.02.0027,#Montague_3H6,100,775,passive
2.02.0027,#Norfolk_3H6,100,775,passive
2.02.0027,#Northumberland_3H6,99,766,passive
2.02.0027,#PrinceEdward_3H6,98,758,passive
2.02.0027,#QueenMargaret_1H6,87,687,passive
2.02.0027,#RichardIII_R3,79,621,passive
2.02.0027,#SOLDIERS.YORK_3H6,100,775,passive
2.02.0027,#Warwick_2H6,95,732,passive
2.03.0029,#Warwick_2H6,2,16,passive
2.03.0030,#Clarence_3H6,3,26,passive
2.03.0030,#EdwardIV_3H6,4,35,passive
2.03.0030,#Warwick_2H6,5,41,passive
2.03.0031,#Clarence_3H6,35,284,passive
2.03.0031,#EdwardIV_3H6,32,252,passive
2.03.0031,#RichardIII_R3,30,248,passive
2.03.0031,#Warwick_2H6,32,263,passive
2.04.0032,#Clifford_3H6,4,31,passive
2.04.0032,#RichardIII_R3,7,56,passive
2.04.0033,#Warwick_2H6,2,16,passive
2.05.0035,#HenryVI_1H6,18,156,passive
2.05.0035,#Son_3H6,6,47,passive
2.05.0036,#Father_3H6,17,137,passive
2.05.0036,#HenryVI_1H6,22,176,passive
2.05.0036,#Son_3H6,31,245,passive
2.05.0037,#HenryVI_1H6,9,76,passive
2.05.0039,#Exeter_3H6,12,94,passive
2.05.0039,#HenryVI_1H6,12,91,passive
2.05.0039,#PrinceEdward_3H6,12,91,passive
2.05.0039,#QueenMargaret_1H6,9,69,passive
2.06.0041,#Clarence_3H6,79,619,passive
2.06.0041,#Clifford_3H6,82,643,passive
2.06.0041,#EdwardIV_3H6,60,466,passive
2.06.0041,#Montague_3H6,82,643,passive
2.06.0041,#RichardIII_R3,57,443,passive
2.06.0041,#SOLDIERS.YORK_3H6,82,643,passive
2.06.0041,#Warwick_2H6,50,401,passive
3.01.0042,#GAMEKEEPERS.1_3H6,2,19,passive
3.01.0042,#GAMEKEEPERS.2_3H6,10,87,passive
3.01.0043,#GAMEKEEPERS.1_3H6,81,687,passive
3.01.0043,#GAMEKEEPERS.2_3H6,76,643,passive
3.01.0043,#HenryVI_1H6,19,164,passive
3.02.0044,#ATTENDANTS.EDWARD_3H6,119,992,passive
3.02.0044,#Clarence_3H6,111,925,passive
3.02.0044,#EdwardIV_3H6,66,542,passive
3.02.0044,#QueenElizabeth_3H6,82,691,passive
3.02.0044,#RichardIII_R3,98,818,passive
3.02.0045,#ATTENDANTS.EDWARD.1_3H6,1,8,passive
3.02.0045,#ATTENDANTS.EDWARD_3H6,3,24,passive
3.02.0045,#Clarence_3H6,3,24,passive
3.02.0045,#EdwardIV_3H6,2,16,passive
3.02.0045,#QueenElizabeth_3H6,3,24,passive
3.02.0045,#RichardIII_R3,3,24,passive
3.02.0046,#ATTENDANTS.EDWARD_3H6,3,23,passive
3.02.0046,#Clarence_3H6,3,23,passive
3.02.0046,#QueenElizabeth_3H6,3,23,passive
3.02.0046,#RichardIII_R3,3,23,passive
3.03.0048,#Bourbon_3H6,45,340,passive
3.03.0048,#KingLewis_3H6,29,231,passive
3.03.0048,#LadyBona_3H6,45,340,passive
3.03.0048,#Oxford_3H6,45,340,passive
3.03.0048,#PrinceEdward_3H6,45,340,passive
3.03.0048,#QueenMargaret_1H6,16,109,passive
3.03.0049,#Bourbon_3H6,125,921,passive
3.03.0049,#KingLewis_3H6,98,713,passive
3.03.0049,#LadyBona_3H6,120,890,passive
3.03.0049,#Oxford_3H6,108,789,passive
3.03.0049,#PrinceEdward_3H6,123,909,passive
3.03.0049,#QueenMargaret_1H6,95,707,passive
3.03.0049,#Warwick_2H6,81,597,passive
3.03.0050,#Bourbon_3H6,73,570,passive
3.03.0050,#KingLewis_3H6,59,461,passive
3.03.0050,#LadyBona_3H6,68,530,passive
3.03.0050,#MESSENGERS.Post_3H6,68,539,passive
3.03.0050,#Oxford_3H6,71,551,passive
3.03.0050,#PrinceEdward_3H6,71,555,passive
3.03.0050,#QueenMargaret_1H6,62,483,passive
3.03.0050,#Warwick_2H6,39,301,passive
3.03.0051,#Bourbon_3H6,23,177,passive
3.03.0051,#KingLewis_3H6,11,87,passive
3.03.0051,#LadyBona_3H6,23,177,passive
3.03.0051,#Oxford_3H6,23,177,passive
3.03.0051,#PrinceEdward_3H6,21,158,passive
3.03.0051,#QueenMargaret_1H6,18,139,passive
3.03.0051,#Warwick_2H6,19,147,passive
4.01.0053,#Clarence_3H6,5,37,passive
4.01.0053,#Montague_3H6,8,63,passive
4.01.0053,#RichardIII_R3,4,35,passive
4.01.0053,#Somerset_3H6,7,54,passive
4.01.0054,#ATTENDANTS.EDWARD_3H6,76,599,passive
4.01.0054,#Clarence_3H6,61,474,passive
4.01.0054,#EdwardIV_3H6,49,382,passive
4.01.0054,#Hastings_3H6,69,546,passive
4.01.0054,#Montague_3H6,71,568,passive
4.01.0054,#Pembroke_3H6,76,599,passive
4.01.0054,#QueenElizabeth_3H6,68,533,passive
4.01.0054,#RichardIII_R3,62,492,passive
4.01.0054,#Somerset_3H6,76,599,passive
4.01.0054,#Stafford_3H6,76,599,passive
4.01.0055,#ATTENDANTS.EDWARD_3H6,43,319,passive
4.01.0055,#Clarence_3H6,37,271,passive
4.01.0055,#EdwardIV_3H6,27,191,passive
4.01.0055,#Hastings_3H6,43,319,passive
4.01.0055,#MESSENGERS.Post_3H6,22,176,passive
4.01.0055,#Montague_3H6,43,319,passive
4.01.0055,#Pembroke_3H6,43,319,passive
4.01.0055,#QueenElizabeth_3H6,43,319,passive
4.01.0055,#RichardIII_R3,43,319,passive
4.01.0055,#Somerset_3H6,43,319,passive
4.01.0055,#Stafford_3H6,43,319,passive
4.01.0056,#ATTENDANTS.EDWARD_3H6,9,74,passive
4.01.0056,#EdwardIV_3H6,2,20,passive
4.01.0056,#Hastings_3H6,9,74,passive
4.01.0056,#MESSENGERS.Post_3H6,9,74,passive
4.01.0056,#Montague_3H6,9,74,passive
4.01.0056,#Pembroke_3H6,9,74,passive
4.01.0056,#QueenElizabeth_3H6,9,74,passive
4.01.0056,#RichardIII_R3,7,54,passive
4.01.0056,#Stafford_3H6,9,74,passive
4.01.0057,#ATTENDANTS.EDWARD_3H6,16,132,passive
4.01.0057,#EdwardIV_3H6,3,24,passive
4.01.0057,#Hastings_3H6,15,125,passive
4.01.0057,#MESSENGERS.Post_3H6,16,132,passive
4.01.0057,#Montague_3H6,15,124,passive
4.01.0057,#QueenElizabeth_3H6,16,132,passive
4.01.0057,#RichardIII_R3,15,123,passive
4.02.0058,#Oxford_3H6,2,16,passive
4.02.0058,#SOLDIERS.FRENCH_3H6,2,16,passive
4.02.0059,#Clarence_3H6,27,201,passive
