node1,node2,n_lines,n_tokens
#ATTENDANTS.3_WT,5.02.0067,93,752
#Autolycus_WT,5.02.0067,93,752
#Autolycus_WT,5.02.0068,12,102
#Autolycus_WT,5.02.0069,55,444
#Shepherd_WT,5.02.0069,55,444
#ShepherdsSon_WT,5.02.0069,55,444
#ATTENDANTS_WT,5.03.0070,23,168
#Camillo_WT,5.03.0070,23,168
#Florizell_WT,5.03.0070,23,168
#Leontes_WT,5.03.0070,23,168
#Paulina_WT,5.03.0070,23,168
#Perdita_WT,5.03.0070,23,168
#Polixenes_WT,5.03.0070,23,168
#ATTENDANTS_WT,5.03.0071,169,1118
#Camillo_WT,5.03.0071,169,1118
#Florizell_WT,5.03.0071,169,1118
#Hermione_WT,5.03.0071,169,1118
#Leontes_WT,5.03.0071,169,1118
#Paulina_WT,5.03.0071,169,1118
#Perdita_WT,5.03.0071,169,1118
#Polixenes_WT,5.03.0071,169,1118
