source,target,key,n_lines,n_tokens,edge_index,edge_type
#Leonato_Ado,1.01.0001,7,2,18,18,active
1.01.0001,#Beatrice_Ado,15,2,18,18,passive
1.01.0001,#Hero_Ado,16,2,18,18,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,10,2,18,18,passive
#MESSENGERS.LEONATO.1_Ado,1.01.0001,7,2,9,19,active
1.01.0001,#Beatrice_Ado,16,2,9,19,passive
1.01.0001,#Hero_Ado,17,2,9,19,passive
1.01.0001,#Leonato_Ado,10,2,9,19,passive
#Beatrice_Ado,1.01.0001,2,3,22,20,active
1.01.0001,#Hero_Ado,18,3,22,20,passive
1.01.0001,#Leonato_Ado,11,3,22,20,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,11,3,22,20,passive
#MESSENGERS.LEONATO.1_Ado,1.01.0001,8,1,6,21,active
1.01.0001,#Beatrice_Ado,17,1,6,21,passive
1.01.0001,#Hero_Ado,19,1,6,21,passive
1.01.0001,#Leonato_Ado,12,1,6,21,passive
#Beatrice_Ado,1.01.0001,3,2,14,22,active
1.01.0001,#Hero_Ado,20,2,14,22,passive
1.01.0001,#Leonato_Ado,13,2,14,22,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,12,2,14,22,passive
#MESSENGERS.LEONATO.1_Ado,1.01.0001,9,2,15,23,active
1.01.0001,#Beatrice_Ado,18,2,15,23,passive
1.01.0001,#Hero_Ado,21,2,15,23,passive
1.01.0001,#Leonato_Ado,14,2,15,23,passive
#Beatrice_Ado,1.01.0001,4,2,21,24,active
1.01.0001,#Hero_Ado,22,2,21,24,passive
1.01.0001,#Leonato_Ado,15,2,21,24,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,13,2,21,24,passive
#Leonato_Ado,1.01.0001,8,4,30,25,active
1.01.0001,#Beatrice_Ado,19,4,30,25,passive
1.01.0001,#Hero_Ado,23,4,30,25,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,14,4,30,25,passive
#Beatrice_Ado,1.01.0001,5,9,79,26,active
1.01.0001,#Hero_Ado,24,9,79,26,passive
1.01.0001,#Leonato_Ado,16,9,79,26,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,15,9,79,26,passive
#MESSENGERS.LEONATO.1_Ado,1.01.0001,10,1,3,27,active
1.01.0001,#Beatrice_Ado,20,1,3,27,passive
1.01.0001,#Hero_Ado,25,1,3,27,passive
1.01.0001,#Leonato_Ado,17,1,3,27,passive
#Beatrice_Ado,1.01.0001,6,3,21,28,active
1.01.0001,#Hero_Ado,26,3,21,28,passive
1.01.0001,#Leonato_Ado,18,3,21,28,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,16,3,21,28,passive
#MESSENGERS.LEONATO.1_Ado,1.01.0001,11,2,10,29,active
1.01.0001,#Beatrice_Ado,21,2,10,29,passive
1.01.0001,#Hero_Ado,27,2,10,29,passive
1.01.0001,#Leonato_Ado,19,2,10,29,passive
#Beatrice_Ado,1.01.0001,7,4,33,30,active
1.01.0001,#Hero_Ado,28,4,33,30,passive
1.01.0001,#Leonato_Ado,20,4,33,30,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,17,4,33,30,passive
#MESSENGERS.LEONATO.1_Ado,1.01.0001,12,2,11,31,active
1.01.0001,#Beatrice_Ado,22,2,11,31,passive
1.01.0001,#Hero_Ado,29,2,11,31,passive
1.01.0001,#Leonato_Ado,21,2,11,31,passive
#Beatrice_Ado,1.01.0001,8,5,45,32,active
1.01.0001,#Hero_Ado,30,5,45,32,passive
1.01.0001,#Leonato_Ado,22,5,45,32,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,18,5,45,32,passive
#MESSENGERS.LEONATO.1_Ado,1.01.0001,13,1,7,33,active
1.01.0001,#Beatrice_Ado,23,1,7,33,passive
1.01.0001,#Hero_Ado,31,1,7,33,passive
1.01.0001,#Leonato_Ado,23,1,7,33,passive
#Beatrice_Ado,1.01.0001,9,1,3,34,active
1.01.0001,#Hero_Ado,32,1,3,34,passive
1.01.0001,#Leonato_Ado,24,1,3,34,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,19,1,3,34,passive
#Leonato_Ado,1.01.0001,9,1,6,35,active
1.01.0001,#Beatrice_Ado,24,1,6,35,passive
1.01.0001,#Hero_Ado,33,1,6,35,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,20,1,6,35,passive
#Beatrice_Ado,1.01.0001,10,1,6,36,active
1.01.0001,#Hero_Ado,34,1,6,36,passive
1.01.0001,#Leonato_Ado,25,1,6,36,passive
1.01.0001,#MESSENGERS.LEONATO.1_Ado,21,1,6,36,passive
#MESSENGERS.LEONATO.1_Ado,1.01.0001,14,1,4,37,active
1.01.0001,#Beatrice_Ado,25,1,4,37,passive
1.01.0001,#Hero_Ado,35,1,4,37,passive
1.01.0001,#Leonato_Ado,26,1,4,37,passive
#DonPedro_Ado,1.01.0002,0,3,23,38,active
1.01.0002,#Balthasar_Ado,0,3,23,38,passive
1.01.0002,#Beatrice_Ado,0,3,23,38,passive
1.01.0002,#Benedick_Ado,0,3,23,38,passive
1.01.0002,#Claudio_Ado,0,3,23,38,passive
1.01.0002,#DonJohn_Ado,0,3,23,38,passive
1.01.0002,#Hero_Ado,0,3,23,38,passive
1.01.0002,#Leonato_Ado,0,3,23,38,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,0,3,23,38,passive
#Leonato_Ado,1.01.0002,0,4,32,39,active
1.01.0002,#Balthasar_Ado,1,4,32,39,passive
1.01.0002,#Beatrice_Ado,1,4,32,39,passive
1.01.0002,#Benedick_Ado,1,4,32,39,passive
1.01.0002,#Claudio_Ado,1,4,32,39,passive
1.01.0002,#DonJohn_Ado,1,4,32,39,passive
1.01.0002,#DonPedro_Ado,0,4,32,39,passive
1.01.0002,#Hero_Ado,1,4,32,39,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,1,4,32,39,passive
#DonPedro_Ado,1.01.0002,1,2,12,40,active
1.01.0002,#Balthasar_Ado,2,2,12,40,passive
1.01.0002,#Beatrice_Ado,2,2,12,40,passive
1.01.0002,#Benedick_Ado,2,2,12,40,passive
1.01.0002,#Claudio_Ado,2,2,12,40,passive
1.01.0002,#DonJohn_Ado,2,2,12,40,passive
1.01.0002,#Hero_Ado,2,2,12,40,passive
1.01.0002,#Leonato_Ado,1,2,12,40,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,2,2,12,40,passive
#Leonato_Ado,1.01.0002,1,1,8,41,active
1.01.0002,#Balthasar_Ado,3,1,8,41,passive
1.01.0002,#Beatrice_Ado,3,1,8,41,passive
1.01.0002,#Benedick_Ado,3,1,8,41,passive
1.01.0002,#Claudio_Ado,3,1,8,41,passive
1.01.0002,#DonJohn_Ado,3,1,8,41,passive
1.01.0002,#DonPedro_Ado,1,1,8,41,passive
1.01.0002,#Hero_Ado,3,1,8,41,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,3,1,8,41,passive
#Benedick_Ado,1.01.0002,0,1,9,42,active
1.01.0002,#Balthasar_Ado,4,1,9,42,passive
1.01.0002,#Beatrice_Ado,4,1,9,42,passive
1.01.0002,#Claudio_Ado,4,1,9,42,passive
1.01.0002,#DonJohn_Ado,4,1,9,42,passive
1.01.0002,#DonPedro_Ado,2,1,9,42,passive
1.01.0002,#Hero_Ado,4,1,9,42,passive
1.01.0002,#Leonato_Ado,2,1,9,42,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,4,1,9,42,passive
#Leonato_Ado,1.01.0002,2,2,9,43,active
1.01.0002,#Balthasar_Ado,5,2,9,43,passive
1.01.0002,#Beatrice_Ado,5,2,9,43,passive
1.01.0002,#Benedick_Ado,4,2,9,43,passive
1.01.0002,#Claudio_Ado,5,2,9,43,passive
1.01.0002,#DonJohn_Ado,5,2,9,43,passive
1.01.0002,#DonPedro_Ado,3,2,9,43,passive
1.01.0002,#Hero_Ado,5,2,9,43,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,5,2,9,43,passive
#DonPedro_Ado,1.01.0002,2,4,31,44,active
1.01.0002,#Balthasar_Ado,6,4,31,44,passive
1.01.0002,#Beatrice_Ado,6,4,31,44,passive
1.01.0002,#Benedick_Ado,5,4,31,44,passive
1.01.0002,#Claudio_Ado,6,4,31,44,passive
1.01.0002,#DonJohn_Ado,6,4,31,44,passive
1.01.0002,#Hero_Ado,6,4,31,44,passive
1.01.0002,#Leonato_Ado,3,4,31,44,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,6,4,31,44,passive
#Benedick_Ado,1.01.0002,1,3,24,45,active
1.01.0002,#Balthasar_Ado,7,3,24,45,passive
1.01.0002,#Beatrice_Ado,7,3,24,45,passive
1.01.0002,#Claudio_Ado,7,3,24,45,passive
1.01.0002,#DonJohn_Ado,7,3,24,45,passive
1.01.0002,#DonPedro_Ado,4,3,24,45,passive
1.01.0002,#Hero_Ado,7,3,24,45,passive
1.01.0002,#Leonato_Ado,4,3,24,45,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,7,3,24,45,passive
#Beatrice_Ado,1.01.0002,0,2,13,46,active
1.01.0002,#Balthasar_Ado,8,2,13,46,passive
1.01.0002,#Benedick_Ado,6,2,13,46,passive
1.01.0002,#Claudio_Ado,8,2,13,46,passive
1.01.0002,#DonJohn_Ado,8,2,13,46,passive
1.01.0002,#DonPedro_Ado,5,2,13,46,passive
1.01.0002,#Hero_Ado,8,2,13,46,passive
1.01.0002,#Leonato_Ado,5,2,13,46,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,8,2,13,46,passive
#Benedick_Ado,1.01.0002,2,2,9,47,active
1.01.0002,#Balthasar_Ado,9,2,9,47,passive
1.01.0002,#Beatrice_Ado,8,2,9,47,passive
1.01.0002,#Claudio_Ado,9,2,9,47,passive
1.01.0002,#DonJohn_Ado,9,2,9,47,passive
1.01.0002,#DonPedro_Ado,6,2,9,47,passive
1.01.0002,#Hero_Ado,9,2,9,47,passive
1.01.0002,#Leonato_Ado,6,2,9,47,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,9,2,9,47,passive
#Beatrice_Ado,1.01.0002,1,4,30,48,active
1.01.0002,#Balthasar_Ado,10,4,30,48,passive
1.01.0002,#Benedick_Ado,7,4,30,48,passive
1.01.0002,#Claudio_Ado,10,4,30,48,passive
1.01.0002,#DonJohn_Ado,10,4,30,48,passive
1.01.0002,#DonPedro_Ado,7,4,30,48,passive
1.01.0002,#Hero_Ado,10,4,30,48,passive
1.01.0002,#Leonato_Ado,7,4,30,48,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,10,4,30,48,passive
#Benedick_Ado,1.01.0002,3,4,39,49,active
1.01.0002,#Balthasar_Ado,11,4,39,49,passive
1.01.0002,#Beatrice_Ado,9,4,39,49,passive
1.01.0002,#Claudio_Ado,11,4,39,49,passive
1.01.0002,#DonJohn_Ado,11,4,39,49,passive
1.01.0002,#DonPedro_Ado,8,4,39,49,passive
1.01.0002,#Hero_Ado,11,4,39,49,passive
1.01.0002,#Leonato_Ado,8,4,39,49,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,11,4,39,49,passive
#Beatrice_Ado,1.01.0002,2,5,46,50,active
1.01.0002,#Balthasar_Ado,12,5,46,50,passive
1.01.0002,#Benedick_Ado,8,5,46,50,passive
1.01.0002,#Claudio_Ado,12,5,46,50,passive
1.01.0002,#DonJohn_Ado,12,5,46,50,passive
1.01.0002,#DonPedro_Ado,9,5,46,50,passive
1.01.0002,#Hero_Ado,12,5,46,50,passive
1.01.0002,#Leonato_Ado,9,5,46,50,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,12,5,46,50,passive
#Benedick_Ado,1.01.0002,4,3,19,51,active
1.01.0002,#Balthasar_Ado,13,3,19,51,passive
1.01.0002,#Beatrice_Ado,10,3,19,51,passive
1.01.0002,#Claudio_Ado,13,3,19,51,passive
1.01.0002,#DonJohn_Ado,13,3,19,51,passive
1.01.0002,#DonPedro_Ado,10,3,19,51,passive
1.01.0002,#Hero_Ado,13,3,19,51,passive
1.01.0002,#Leonato_Ado,10,3,19,51,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,13,3,19,51,passive
#Beatrice_Ado,1.01.0002,3,2,14,52,active
1.01.0002,#Balthasar_Ado,14,2,14,52,passive
1.01.0002,#Benedick_Ado,9,2,14,52,passive
1.01.0002,#Claudio_Ado,14,2,14,52,passive
1.01.0002,#DonJohn_Ado,14,2,14,52,passive
1.01.0002,#DonPedro_Ado,11,2,14,52,passive
1.01.0002,#Hero_Ado,14,2,14,52,passive
1.01.0002,#Leonato_Ado,11,2,14,52,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,14,2,14,52,passive
#Benedick_Ado,1.01.0002,5,1,6,53,active
1.01.0002,#Balthasar_Ado,15,1,6,53,passive
1.01.0002,#Beatrice_Ado,11,1,6,53,passive
1.01.0002,#Claudio_Ado,15,1,6,53,passive
1.01.0002,#DonJohn_Ado,15,1,6,53,passive
1.01.0002,#DonPedro_Ado,12,1,6,53,passive
1.01.0002,#Hero_Ado,15,1,6,53,passive
1.01.0002,#Leonato_Ado,12,1,6,53,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,15,1,6,53,passive
#Beatrice_Ado,1.01.0002,4,2,12,54,active
1.01.0002,#Balthasar_Ado,16,2,12,54,passive
1.01.0002,#Benedick_Ado,10,2,12,54,passive
1.01.0002,#Claudio_Ado,16,2,12,54,passive
1.01.0002,#DonJohn_Ado,16,2,12,54,passive
1.01.0002,#DonPedro_Ado,13,2,12,54,passive
1.01.0002,#Hero_Ado,16,2,12,54,passive
1.01.0002,#Leonato_Ado,13,2,12,54,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,16,2,12,54,passive
#Benedick_Ado,1.01.0002,6,3,25,55,active
1.01.0002,#Balthasar_Ado,17,3,25,55,passive
1.01.0002,#Beatrice_Ado,12,3,25,55,passive
1.01.0002,#Claudio_Ado,17,3,25,55,passive
1.01.0002,#DonJohn_Ado,17,3,25,55,passive
1.01.0002,#DonPedro_Ado,14,3,25,55,passive
1.01.0002,#Hero_Ado,17,3,25,55,passive
1.01.0002,#Leonato_Ado,14,3,25,55,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,17,3,25,55,passive
#Beatrice_Ado,1.01.0002,5,2,12,56,active
1.01.0002,#Balthasar_Ado,18,2,12,56,passive
1.01.0002,#Benedick_Ado,11,2,12,56,passive
1.01.0002,#Claudio_Ado,18,2,12,56,passive
1.01.0002,#DonJohn_Ado,18,2,12,56,passive
1.01.0002,#DonPedro_Ado,15,2,12,56,passive
1.01.0002,#Hero_Ado,18,2,12,56,passive
1.01.0002,#Leonato_Ado,15,2,12,56,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,18,2,12,56,passive
#DonPedro_Ado,1.01.0002,3,6,54,57,active
1.01.0002,#Balthasar_Ado,19,6,54,57,passive
1.01.0002,#Beatrice_Ado,13,6,54,57,passive
1.01.0002,#Benedick_Ado,12,6,54,57,passive
1.01.0002,#Claudio_Ado,19,6,54,57,passive
1.01.0002,#DonJohn_Ado,19,6,54,57,passive
1.01.0002,#Hero_Ado,19,6,54,57,passive
1.01.0002,#Leonato_Ado,16,6,54,57,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,19,6,54,57,passive
#Leonato_Ado,1.01.0002,3,4,29,58,active
1.01.0002,#Balthasar_Ado,20,4,29,58,passive
1.01.0002,#Beatrice_Ado,14,4,29,58,passive
1.01.0002,#Benedick_Ado,13,4,29,58,passive
1.01.0002,#Claudio_Ado,20,4,29,58,passive
1.01.0002,#DonJohn_Ado,20,4,29,58,passive
1.01.0002,#DonPedro_Ado,16,4,29,58,passive
1.01.0002,#Hero_Ado,20,4,29,58,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,20,4,29,58,passive
#DonJohn_Ado,1.01.0002,0,2,13,59,active
1.01.0002,#Balthasar_Ado,21,2,13,59,passive
1.01.0002,#Beatrice_Ado,15,2,13,59,passive
1.01.0002,#Benedick_Ado,14,2,13,59,passive
1.01.0002,#Claudio_Ado,21,2,13,59,passive
1.01.0002,#DonPedro_Ado,17,2,13,59,passive
1.01.0002,#Hero_Ado,21,2,13,59,passive
1.01.0002,#Leonato_Ado,17,2,13,59,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,21,2,13,59,passive
#Leonato_Ado,1.01.0002,4,1,6,60,active
1.01.0002,#Balthasar_Ado,22,1,6,60,passive
1.01.0002,#Beatrice_Ado,16,1,6,60,passive
1.01.0002,#Benedick_Ado,15,1,6,60,passive
1.01.0002,#Claudio_Ado,22,1,6,60,passive
1.01.0002,#DonJohn_Ado,21,1,6,60,passive
1.01.0002,#DonPedro_Ado,18,1,6,60,passive
1.01.0002,#Hero_Ado,22,1,6,60,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,22,1,6,60,passive
#DonPedro_Ado,1.01.0002,4,1,7,61,active
1.01.0002,#Balthasar_Ado,23,1,7,61,passive
1.01.0002,#Beatrice_Ado,17,1,7,61,passive
1.01.0002,#Benedick_Ado,16,1,7,61,passive
1.01.0002,#Claudio_Ado,23,1,7,61,passive
1.01.0002,#DonJohn_Ado,22,1,7,61,passive
1.01.0002,#Hero_Ado,23,1,7,61,passive
1.01.0002,#Leonato_Ado,18,1,7,61,passive
1.01.0002,#MESSENGERS.LEONATO.1_Ado,23,1,7,61,passive
#Claudio_Ado,1.01.0003,0,2,9,62,active
1.01.0003,#Benedick_Ado,0,2,9,62,passive
#Benedick_Ado,1.01.0003,0,1,9,63,active
1.01.0003,#Claudio_Ado,0,1,9,63,passive
#Claudio_Ado,1.01.0003,1,1,7,64,active
1.01.0003,#Benedick_Ado,1,1,7,64,passive
#Benedick_Ado,1.01.0003,1,4,32,65,active
1.01.0003,#Claudio_Ado,1,4,32,65,passive
#Claudio_Ado,1.01.0003,2,1,8,66,active
1.01.0003,#Benedick_Ado,2,1,8,66,passive
#Benedick_Ado,1.01.0003,2,6,54,67,active
1.01.0003,#Claudio_Ado,2,6,54,67,passive
#Claudio_Ado,1.01.0003,3,2,16,68,active
1.01.0003,#Benedick_Ado,3,2,16,68,passive
#Benedick_Ado,1.01.0003,3,2,9,69,active
1.01.0003,#Claudio_Ado,3,2,9,69,passive
#Claudio_Ado,1.01.0003,4,1,7,70,active
1.01.0003,#Benedick_Ado,4,1,7,70,passive
#Benedick_Ado,1.01.0003,4,5,50,71,active
1.01.0003,#Claudio_Ado,4,5,50,71,passive
#Claudio_Ado,1.01.0003,5,2,13,72,active
1.01.0003,#Benedick_Ado,5,2,13,72,passive
#Benedick_Ado,1.01.0003,5,6,51,73,active
1.01.0003,#Claudio_Ado,5,6,51,73,passive
#Claudio_Ado,1.01.0003,6,2,17,74,active
1.01.0003,#Benedick_Ado,6,2,17,74,passive
#Benedick_Ado,1.01.0003,6,7,61,75,active
1.01.0003,#Claudio_Ado,6,7,61,75,passive
#DonPedro_Ado,1.01.0004,0,2,12,76,active
1.01.0004,#Benedick_Ado,0,2,12,76,passive
1.01.0004,#Claudio_Ado,0,2,12,76,passive
#Benedick_Ado,1.01.0004,0,2,9,77,active
1.01.0004,#Claudio_Ado,1,2,9,77,passive
1.01.0004,#DonPedro_Ado,0,2,9,77,passive
#DonPedro_Ado,1.01.0004,1,1,6,78,active
1.01.0004,#Benedick_Ado,1,1,6,78,passive
1.01.0004,#Claudio_Ado,2,1,6,78,passive
#Benedick_Ado,1.01.0004,1,6,51,79,active
1.01.0004,#Claudio_Ado,3,6,51,79,passive
1.01.0004,#DonPedro_Ado,1,6,51,79,passive
#Claudio_Ado,1.01.0004,0,1,8,80,active
1.01.0004,#Benedick_Ado,2,1,8,80,passive
1.01.0004,#DonPedro_Ado,2,1,8,80,passive
#Benedick_Ado,1.01.0004,2,3,22,81,active
1.01.0004,#Claudio_Ado,4,3,22,81,passive
1.01.0004,#DonPedro_Ado,3,3,22,81,passive
#Claudio_Ado,1.01.0004,1,2,12,82,active
1.01.0004,#Benedick_Ado,3,2,12,82,passive
1.01.0004,#DonPedro_Ado,4,2,12,82,passive
#DonPedro_Ado,1.01.0004,2,2,12,83,active
1.01.0004,#Benedick_Ado,4,2,12,83,passive
1.01.0004,#Claudio_Ado,5,2,12,83,passive
#Claudio_Ado,1.01.0004,2,1,9,84,active
1.01.0004,#Benedick_Ado,5,1,9,84,passive
1.01.0004,#DonPedro_Ado,5,1,9,84,passive
#DonPedro_Ado,1.01.0004,3,1,7,85,active
1.01.0004,#Benedick_Ado,6,1,7,85,passive
1.01.0004,#Claudio_Ado,6,1,7,85,passive
#Claudio_Ado,1.01.0004,3,1,8,86,active
1.01.0004,#Benedick_Ado,7,1,8,86,passive
1.01.0004,#DonPedro_Ado,6,1,8,86,passive
#Benedick_Ado,1.01.0004,3,2,12,87,active
1.01.0004,#Claudio_Ado,7,2,12,87,passive
1.01.0004,#DonPedro_Ado,7,2,12,87,passive
#Claudio_Ado,1.01.0004,4,1,6,88,active
1.01.0004,#Benedick_Ado,8,1,6,88,passive
1.01.0004,#DonPedro_Ado,8,1,6,88,passive
#DonPedro_Ado,1.01.0004,4,1,6,89,active
1.01.0004,#Benedick_Ado,9,1,6,89,passive
1.01.0004,#Claudio_Ado,8,1,6,89,passive
#Benedick_Ado,1.01.0004,4,4,34,90,active
1.01.0004,#Claudio_Ado,9,4,34,90,passive
1.01.0004,#DonPedro_Ado,9,4,34,90,passive
#DonPedro_Ado,1.01.0004,5,2,11,91,active
1.01.0004,#Benedick_Ado,10,2,11,91,passive
1.01.0004,#Claudio_Ado,10,2,11,91,passive
#Claudio_Ado,1.01.0004,5,2,13,92,active
1.01.0004,#Benedick_Ado,11,2,13,92,passive
1.01.0004,#DonPedro_Ado,10,2,13,92,passive
#Benedick_Ado,1.01.0004,5,9,81,93,active
1.01.0004,#Claudio_Ado,11,9,81,93,passive
1.01.0004,#DonPedro_Ado,11,9,81,93,passive
#DonPedro_Ado,1.01.0004,6,1,11,94,active
1.01.0004,#Benedick_Ado,12,1,11,94,passive
1.01.0004,#Claudio_Ado,12,1,11,94,passive
#Benedick_Ado,1.01.0004,6,6,53,95,active
1.01.0004,#Claudio_Ado,13,6,53,95,passive
1.01.0004,#DonPedro_Ado,12,6,53,95,passive
#DonPedro_Ado,1.01.0004,7,2,15,96,active
1.01.0004,#Benedick_Ado,13,2,15,96,passive
1.01.0004,#Claudio_Ado,14,2,15,96,passive
#Benedick_Ado,1.01.0004,7,3,30,97,active
1.01.0004,#Claudio_Ado,15,3,30,97,passive
1.01.0004,#DonPedro_Ado,13,3,30,97,passive
#DonPedro_Ado,1.01.0004,8,2,14,98,active
1.01.0004,#Benedick_Ado,14,2,14,98,passive
1.01.0004,#Claudio_Ado,16,2,14,98,passive
#Benedick_Ado,1.01.0004,8,6,57,99,active
1.01.0004,#Claudio_Ado,17,6,57,99,passive
1.01.0004,#DonPedro_Ado,14,6,57,99,passive
#Claudio_Ado,1.01.0004,6,2,9,100,active
1.01.0004,#Benedick_Ado,15,2,9,100,passive
1.01.0004,#DonPedro_Ado,15,2,9,100,passive
#DonPedro_Ado,1.01.0004,9,2,17,101,active
1.01.0004,#Benedick_Ado,16,2,17,101,passive
1.01.0004,#Claudio_Ado,18,2,17,101,passive
#Benedick_Ado,1.01.0004,9,1,7,102,active
1.01.0004,#Claudio_Ado,19,1,7,102,passive
1.01.0004,#DonPedro_Ado,16,1,7,102,passive
#DonPedro_Ado,1.01.0004,10,5,37,103,active
