node1,node2,n_lines,n_tokens
#Juliet_Rom,3.02,157,1127
#Nurse_Rom,3.02,157,1127
#FriarLawrence_Rom,3.03,186,1374
#Nurse_Rom,3.03,186,1374
#Romeo_Rom,3.03,186,1374
#Capulet_Rom,3.04,38,298
#LadyCapulet_Rom,3.04,38,298
#Paris_Rom,3.04,38,298
#Capulet_Rom,3.05,255,1994
#Juliet_Rom,3.05,255,1994
#LadyCapulet_Rom,3.05,255,1994
#Nurse_Rom,3.05,255,1994
#Romeo_Rom,3.05,255,1994
#FriarLawrence_Rom,4.01,129,1028
#Juliet_Rom,4.01,129,1028
#Paris_Rom,4.01,129,1028
#Capulet_Rom,4.02,49,366
#Juliet_Rom,4.02,49,366
#LadyCapulet_Rom,4.02,49,366
#Nurse_Rom,4.02,49,366
#SERVANTS.CAPULET.0.1_Rom,4.02,49,366
#SERVANTS.CAPULET_Rom,4.02,49,366
#Juliet_Rom,4.03,60,467
#LadyCapulet_Rom,4.03,60,467
#Nurse_Rom,4.03,60,467
#Capulet_Rom,4.04,32,226
#LadyCapulet_Rom,4.04,32,226
#Nurse_Rom,4.04,32,226
#SERVANTS.CAPULET.0.1_Rom,4.04,32,226
#SERVANTS.CAPULET.0.2_Rom,4.04,32,226
#SERVANTS.CAPULET_Rom,4.04,32,226
#Capulet_Rom,4.05,151,1080
#FriarLawrence_Rom,4.05,151,1080
#LadyCapulet_Rom,4.05,151,1080
#MUSICIANS.0.1_Rom,4.05,151,1080
#MUSICIANS.0.2_Rom,4.05,151,1080
#MUSICIANS.0.3_Rom,4.05,151,1080
#MUSICIANS_Rom,4.05,151,1080
#Nurse_Rom,4.05,151,1080
#Paris_Rom,4.05,151,1080
#SERVANTS.CAPULET.Peter_Rom,4.05,151,1080
#Apothecary_Rom,5.01,91,690
#Romeo_Rom,5.01,91,690
#SERVANTS.MONTAGUE.Balthasar_Rom,5.01,91,690
#FriarJohn_Rom,5.02,30,224
#FriarLawrence_Rom,5.02,30,224
#ATTENDANTS.PRINCE_Rom,5.03,321,2469
#Capulet_Rom,5.03,321,2469
#FriarLawrence_Rom,5.03,321,2469
#Juliet_Rom,5.03,321,2469
#LadyCapulet_Rom,5.03,321,2469
#Montague_Rom,5.03,321,2469
#Paris_Rom,5.03,321,2469
#PrinceEscalus_Rom,5.03,321,2469
#Romeo_Rom,5.03,321,2469
#SERVANTS.MONTAGUE.Balthasar_Rom,5.03,321,2469
#SERVANTS.PARIS.1_Rom,5.03,321,2469
#WATCHMEN.0.1_Rom,5.03,321,2469
#WATCHMEN.0.2_Rom,5.03,321,2469
#WATCHMEN.0.3_Rom,5.03,321,2469
#WATCHMEN_Rom,5.03,321,2469
