source,target,n_lines,n_tokens,edge_type
2.01.0013,#Leontes_WT,44,308,passive
2.02.0014,#ATTENDANTS.PAULINA_WT,5,32,passive
2.02.0015,#ATTENDANTS.PAULINA.0.1_WT,16,87,passive
2.02.0015,#ATTENDANTS.PAULINA_WT,16,87,passive
2.02.0015,#Jailer_WT,9,51,passive
2.02.0015,#Paulina_WT,7,36,passive
2.02.0016,#ATTENDANTS.PAULINA.0.1_WT,2,14,passive
2.02.0016,#Jailer_WT,1,5,passive
2.02.0016,#Paulina_WT,1,9,passive
2.02.0017,#ATTENDANTS.PAULINA.0.1_WT,2,12,passive
2.02.0018,#ATTENDANTS.PAULINA.0.1_WT,55,374,passive
2.02.0018,#Jailer_WT,51,347,passive
2.02.0018,#LADIES.Emilia_WT,34,232,passive
2.02.0018,#Paulina_WT,25,169,passive
2.03.0020,#Leontes_WT,3,13,passive
2.03.0020,#SERVANTS.X.1_WT,8,49,passive
2.03.0022,#ATTENDANTS.0.1_WT,5,32,passive
2.03.0022,#ATTENDANTS_WT,6,36,passive
2.03.0022,#Antigonus_WT,5,34,passive
2.03.0022,#Leontes_WT,6,36,passive
2.03.0022,#Paulina_WT,2,6,passive
2.03.0022,#Perdita.Infant_WT,6,36,passive
2.03.0022,#SERVANTS_WT,6,36,passive
2.03.0023,#ATTENDANTS.0.1_WT,130,851,passive
2.03.0023,#ATTENDANTS_WT,130,851,passive
2.03.0023,#Antigonus_WT,120,792,passive
2.03.0023,#Leontes_WT,95,660,passive
2.03.0023,#Paulina_WT,47,262,passive
2.03.0023,#Perdita.Infant_WT,130,851,passive
2.03.0023,#SERVANTS.0_WT,128,839,passive
2.03.0023,#SERVANTS_WT,130,851,passive
2.03.0024,#ATTENDANTS.0.1_WT,61,454,passive
2.03.0024,#ATTENDANTS_WT,66,499,passive
2.03.0024,#Antigonus_WT,50,393,passive
2.03.0024,#Leontes_WT,27,190,passive
2.03.0024,#Perdita.Infant_WT,68,512,passive
2.03.0024,#SERVANTS.0_WT,68,512,passive
2.03.0024,#SERVANTS_WT,68,512,passive
2.03.0025,#ATTENDANTS.0.1_WT,2,6,passive
2.03.0025,#ATTENDANTS_WT,2,6,passive
2.03.0025,#SERVANTS.0_WT,2,6,passive
2.03.0025,#SERVANTS_WT,2,6,passive
2.03.0026,#ATTENDANTS.0.1_WT,15,100,passive
2.03.0026,#ATTENDANTS_WT,17,110,passive
2.03.0026,#Leontes_WT,7,41,passive
2.03.0026,#SERVANTS.0_WT,17,110,passive
2.03.0026,#SERVANTS.X.2_WT,12,79,passive
2.03.0026,#SERVANTS_WT,17,110,passive
3.01.0027,#Cleomenes_WT,16,111,passive
3.01.0027,#Dion_WT,11,60,passive
3.02.0028,#ATTENDANTS_WT,8,59,passive
3.02.0028,#OFFICERS_WT,8,59,passive
3.02.0029,#ATTENDANTS_WT,2,14,passive
3.02.0029,#Leontes_WT,2,14,passive
3.02.0029,#OFFICERS_WT,2,14,passive
3.02.0030,#ATTENDANTS_WT,113,853,passive
3.02.0030,#Hermione_WT,29,207,passive
3.02.0030,#LADIES_WT,113,853,passive
3.02.0030,#Leontes_WT,95,726,passive
3.02.0030,#OFFICERS.0.1_WT,102,773,passive
3.02.0030,#OFFICERS_WT,113,853,passive
3.02.0030,#Paulina_WT,113,853,passive
3.02.0031,#ATTENDANTS_WT,3,15,passive
3.02.0031,#Hermione_WT,3,15,passive
3.02.0031,#LADIES_WT,3,15,passive
3.02.0031,#Leontes_WT,3,15,passive
3.02.0031,#OFFICERS.0.1_WT,3,15,passive
3.02.0031,#OFFICERS_WT,3,15,passive
3.02.0031,#Paulina_WT,3,15,passive
3.02.0032,#ATTENDANTS.0.1_WT,5,35,passive
3.02.0032,#ATTENDANTS_WT,5,35,passive
3.02.0032,#LADIES_WT,5,35,passive
3.02.0032,#Leontes_WT,5,35,passive
3.02.0032,#OFFICERS.0.1_WT,5,35,passive
3.02.0032,#Paulina_WT,5,35,passive
3.02.0033,#ATTENDANTS.0.1_WT,21,137,passive
3.02.0033,#ATTENDANTS_WT,20,131,passive
3.02.0033,#Cleomenes_WT,20,133,passive
3.02.0033,#Dion_WT,20,133,passive
3.02.0033,#Hermione_WT,20,136,passive
3.02.0033,#LADIES_WT,21,137,passive
3.02.0033,#Leontes_WT,17,110,passive
3.02.0033,#OFFICERS.0.1_WT,7,38,passive
3.02.0033,#OFFICERS_WT,21,137,passive
3.02.0033,#Paulina_WT,21,137,passive
3.02.0034,#ATTENDANTS.0.1_WT,17,96,passive
3.02.0034,#ATTENDANTS_WT,17,96,passive
3.02.0034,#Cleomenes_WT,17,96,passive
3.02.0034,#Dion_WT,17,96,passive
3.02.0034,#Hermione_WT,17,96,passive
3.02.0034,#LADIES_WT,17,96,passive
3.02.0034,#Leontes_WT,7,47,passive
3.02.0034,#OFFICERS.0.1_WT,17,96,passive
3.02.0034,#OFFICERS_WT,17,96,passive
3.02.0034,#Paulina_WT,15,81,passive
3.02.0034,#SERVANTS.X.1_WT,12,64,passive
3.02.0035,#ATTENDANTS.0.1_WT,20,138,passive
3.02.0035,#ATTENDANTS_WT,20,138,passive
3.02.0035,#Cleomenes_WT,20,138,passive
3.02.0035,#Dion_WT,20,138,passive
3.02.0035,#LADIES_WT,20,138,passive
3.02.0035,#OFFICERS.0.1_WT,20,138,passive
3.02.0035,#SERVANTS.X.1_WT,20,138,passive
3.02.0036,#ATTENDANTS.0.1_WT,75,570,passive
3.02.0036,#ATTENDANTS_WT,80,597,passive
3.02.0036,#Cleomenes_WT,80,597,passive
3.02.0036,#Dion_WT,80,597,passive
3.02.0036,#LADIES_WT,80,597,passive
3.02.0036,#Leontes_WT,65,484,passive
3.02.0036,#OFFICERS.0.1_WT,80,597,passive
3.02.0036,#Paulina_WT,20,140,passive
3.02.0036,#SERVANTS.X.1_WT,80,597,passive
3.03.0037,#Antigonus_WT,11,80,passive
3.03.0037,#Perdita.Infant_WT,18,120,passive
3.03.0037,#Sailor_WT,7,40,passive
3.03.0038,#Perdita.Infant_WT,46,346,passive
3.03.0039,#Perdita.Infant_WT,19,174,passive
3.03.0040,#Perdita.Infant_WT,62,508,passive
3.03.0040,#Shepherd_WT,37,311,passive
3.03.0040,#ShepherdsSon_WT,25,197,passive
4.02.0042,#Camillo_WT,41,335,passive
4.02.0042,#Polixenes_WT,16,142,passive
4.03.0044,#Autolycus_WT,47,347,passive
4.03.0044,#ShepherdsSon_WT,46,328,passive
4.04.0046,#Florizell_WT,28,196,passive
4.04.0046,#Perdita_WT,35,239,passive
4.04.0047,#Camillo_WT,145,1010,passive
4.04.0047,#Dorcas_WT,148,1032,passive
4.04.0047,#Florizell_WT,132,909,passive
4.04.0047,#MUSICIANS_WT,150,1044,passive
4.04.0047,#Mopsa_WT,149,1040,passive
4.04.0047,#Perdita_WT,82,596,passive
4.04.0047,#Polixenes_WT,126,889,passive
4.04.0047,#SERVANTS.SHEPHERD_WT,150,1044,passive
4.04.0047,#SHEPHERDS_WT,150,1044,passive
4.04.0047,#Shepherd_WT,121,805,passive
4.04.0047,#ShepherdsSon_WT,147,1027,passive
4.04.0048,#Camillo_WT,37,284,passive
4.04.0048,#Dorcas_WT,37,284,passive
4.04.0048,#Florizell_WT,37,284,passive
4.04.0048,#MUSICIANS_WT,37,284,passive
4.04.0048,#Mopsa_WT,37,284,passive
4.04.0048,#Perdita_WT,35,273,passive
4.04.0048,#Polixenes_WT,36,279,passive
4.04.0048,#SERVANTS.SHEPHERD.1_WT,12,73,passive
4.04.0048,#SERVANTS.SHEPHERD_WT,37,284,passive
4.04.0048,#SHEPHERDS_WT,37,284,passive
4.04.0048,#Shepherd_WT,37,284,passive
4.04.0048,#ShepherdsSon_WT,28,227,passive
4.04.0049,#Camillo_WT,3,22,passive
4.04.0049,#Dorcas_WT,3,22,passive
4.04.0049,#Florizell_WT,3,22,passive
4.04.0049,#MUSICIANS_WT,3,22,passive
4.04.0049,#Mopsa_WT,3,22,passive
4.04.0049,#Perdita_WT,2,14,passive
4.04.0049,#Polixenes_WT,3,22,passive
4.04.0049,#SERVANTS.SHEPHERD_WT,3,22,passive
4.04.0049,#SHEPHERDS_WT,3,22,passive
4.04.0049,#Shepherd_WT,3,22,passive
4.04.0049,#ShepherdsSon_WT,1,8,passive
4.04.0050,#Autolycus_WT,57,379,passive
4.04.0050,#Camillo_WT,104,697,passive
4.04.0050,#Dorcas_WT,93,642,passive
4.04.0050,#Florizell_WT,104,697,passive
4.04.0050,#MUSICIANS_WT,104,697,passive
4.04.0050,#Mopsa_WT,84,559,passive
4.04.0050,#Perdita_WT,104,697,passive
4.04.0050,#Polixenes_WT,104,697,passive
4.04.0050,#SERVANTS.SHEPHERD_WT,104,697,passive
4.04.0050,#SHEPHERDS_WT,104,697,passive
4.04.0050,#Shepherd_WT,104,697,passive
4.04.0050,#ShepherdsSon_WT,78,511,passive
4.04.0051,#Camillo_WT,10,51,passive
4.04.0051,#Florizell_WT,10,51,passive
4.04.0051,#MUSICIANS_WT,10,51,passive
4.04.0051,#Perdita_WT,10,51,passive
4.04.0051,#Polixenes_WT,10,51,passive
4.04.0051,#SERVANTS.SHEPHERD_WT,10,51,passive
4.04.0051,#Shepherd_WT,10,51,passive
4.04.0052,#Camillo_WT,21,153,passive
4.04.0052,#Florizell_WT,21,153,passive
4.04.0052,#MUSICIANS_WT,21,153,passive
4.04.0052,#Perdita_WT,21,153,passive
4.04.0052,#Polixenes_WT,19,139,passive
4.04.0052,#SERVANTS.SHEPHERD.1_WT,7,49,passive
4.04.0052,#SERVANTS.SHEPHERD_WT,21,153,passive
4.04.0052,#Shepherd_WT,16,118,passive
4.04.0053,#Camillo_WT,129,841,passive
4.04.0053,#Florizell_WT,89,583,passive
4.04.0053,#Perdita_WT,126,820,passive
4.04.0053,#Polixenes_WT,57,353,passive
4.04.0053,#Shepherd_WT,119,787,passive
4.04.0054,#Camillo_WT,26,181,passive
4.04.0054,#Florizell_WT,28,189,passive
4.04.0054,#Perdita_WT,17,107,passive
4.04.0054,#Shepherd_WT,13,90,passive
4.04.0055,#Camillo_WT,76,497,passive
4.04.0055,#Florizell_WT,96,637,passive
4.04.0055,#Perdita_WT,156,1040,passive
4.04.0056,#Autolycus_WT,49,311,passive
4.04.0056,#Camillo_WT,45,351,passive
4.04.0056,#Florizell_WT,74,551,passive
4.04.0056,#Perdita_WT,78,575,passive
4.04.0058,#Autolycus_WT,78,563,passive
4.04.0058,#Shepherd_WT,127,1001,passive
4.04.0058,#ShepherdsSon_WT,109,864,passive
5.01.0060,#Cleomenes_WT,93,617,passive
5.01.0060,#Dion_WT,95,618,passive
5.01.0060,#Leontes_WT,74,483,passive
5.01.0060,#Paulina_WT,56,361,passive
5.01.0060,#SERVANTS_WT,106,693,passive
5.01.0061,#Cleomenes_WT,38,243,passive
5.01.0061,#Dion_WT,38,243,passive
5.01.0061,#Leontes_WT,29,190,passive
5.01.0061,#Paulina_WT,27,172,passive
5.01.0061,#SERVANTS.X.3_WT,20,124,passive
5.01.0061,#SERVANTS_WT,38,243,passive
5.01.0062,#Dion_WT,12,72,passive
5.01.0062,#Leontes_WT,4,25,passive
5.01.0062,#Paulina_WT,8,47,passive
5.01.0063,#Cleomenes_WT,62,428,passive
5.01.0063,#Dion_WT,62,428,passive
5.01.0063,#Florizell_WT,38,275,passive
5.01.0063,#Leontes_WT,24,153,passive
5.01.0063,#Paulina_WT,62,428,passive
5.01.0063,#Perdita_WT,62,428,passive
5.01.0063,#SERVANTS_WT,62,428,passive
5.01.0064,#ATTENDANTS.X_WT,45,290,passive
5.01.0064,#Cleomenes_WT,69,462,passive
5.01.0064,#Dion_WT,69,462,passive
5.01.0064,#Florizell_WT,53,356,passive
5.01.0064,#Leontes_WT,48,324,passive
5.01.0064,#Paulina_WT,64,432,passive
5.01.0064,#Perdita_WT,66,446,passive
5.01.0064,#SERVANTS_WT,69,462,passive
5.02.0065,#ATTENDANTS.1_WT,3,18,passive
5.02.0065,#Autolycus_WT,18,146,passive
5.02.0066,#ATTENDANTS.1_WT,4,32,passive
5.02.0066,#ATTENDANTS.2_WT,2,11,passive
5.02.0066,#Autolycus_WT,6,43,passive
5.02.0067,#ATTENDANTS.1_WT,83,688,passive
5.02.0067,#ATTENDANTS.2_WT,80,658,passive
5.02.0067,#ATTENDANTS.3_WT,23,158,passive
5.02.0067,#Autolycus_WT,93,752,passive
5.02.0069,#Autolycus_WT,46,371,passive
5.02.0069,#Shepherd_WT,47,388,passive
5.02.0069,#ShepherdsSon_WT,17,129,passive
5.03.0070,#ATTENDANTS_WT,23,168,passive
5.03.0070,#Camillo_WT,23,168,passive
5.03.0070,#Florizell_WT,23,168,passive
5.03.0070,#Leontes_WT,14,107,passive
5.03.0070,#Paulina_WT,9,61,passive
5.03.0070,#Perdita_WT,23,168,passive
5.03.0070,#Polixenes_WT,23,168,passive
5.03.0071,#ATTENDANTS_WT,169,1118,passive
5.03.0071,#Camillo_WT,162,1070,passive
5.03.0071,#Florizell_WT,169,1118,passive
5.03.0071,#Hermione_WT,160,1061,passive
5.03.0071,#Leontes_WT,99,637,passive
5.03.0071,#Paulina_WT,104,689,passive
5.03.0071,#Perdita_WT,161,1075,passive
5.03.0071,#Polixenes_WT,159,1058,passive
