act,scene,stagegroup,speaker,onstage,n_tokens,n_lines
2,1,17,#Francisco_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,76,10
2,1,17,#Gonzalo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,519,78
2,1,17,#Sebastian_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,299,52
2,1,18,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,28,4
2,1,18,#Antonio_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,29,5
2,1,18,#Gonzalo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,22,3
2,1,18,#Sebastian_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,29,5
2,1,19,#Antonio_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,603,84
2,1,19,#Sebastian_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,208,38
2,1,20,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,35,7
2,1,20,#Antonio_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,30,4
2,1,20,#Ariel_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,71,11
2,1,20,#Gonzalo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,78,11
2,1,20,#Sebastian_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,32,4
2,2,21,#Caliban_Tmp,#Caliban_Tmp,144,17
2,2,22,#Trinculo_Tmp,#Caliban_Tmp #Trinculo_Tmp,239,25
2,2,23,#Caliban_Tmp,#Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,272,39
2,2,23,#Stephano_Tmp,#Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,657,84
2,2,23,#Trinculo_Tmp,#Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,215,29
3,1,24,#Ferdinand_Tmp,#Ferdinand_Tmp,121,16
3,1,25,#Ferdinand_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,302,44
3,1,25,#Miranda_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,327,45
3,1,25,#Prospero_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,25,5
3,1,26,#Prospero_Tmp,#Prospero_Tmp,35,5
3,2,27,#Caliban_Tmp,#Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,57,7
3,2,27,#Stephano_Tmp,#Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,141,20
3,2,27,#Trinculo_Tmp,#Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,130,18
3,2,28,#Ariel_Tmp,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,15,4
3,2,28,#Caliban_Tmp,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,428,57
3,2,28,#Stephano_Tmp,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,281,46
3,2,28,#Trinculo_Tmp,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,85,14
3,3,29,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,60,7
3,3,29,#Antonio_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,47,7
3,3,29,#Gonzalo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,30,5
3,3,29,#Sebastian_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,12,3
3,3,30,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,8,1
3,3,30,#Gonzalo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,3,1
3,3,31,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #SPIRITS_Tmp #Sebastian_Tmp,34,6
3,3,31,#Antonio_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #SPIRITS_Tmp #Sebastian_Tmp,28,4
3,3,31,#Gonzalo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #SPIRITS_Tmp #Sebastian_Tmp,55,8
3,3,31,#Prospero_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #SPIRITS_Tmp #Sebastian_Tmp,19,4
3,3,31,#Sebastian_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #SPIRITS_Tmp #Sebastian_Tmp,28,4
3,3,32,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,31,5
3,3,32,#Francisco_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,3,1
3,3,32,#Gonzalo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,57,9
3,3,32,#Sebastian_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,22,4
3,3,33,#Ariel_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,240,32
3,3,34,#Prospero_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,88,12
3,3,35,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,63,8
3,3,35,#Gonzalo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,14,2
3,3,36,#Antonio_Tmp,#Adrian_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,4,1
3,3,36,#Sebastian_Tmp,#Adrian_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Sebastian_Tmp,11,2
3,3,37,#Adrian_Tmp,#Adrian_Tmp #Francisco_Tmp #Gonzalo_Tmp,4,1
3,3,37,#Gonzalo_Tmp,#Adrian_Tmp #Francisco_Tmp #Gonzalo_Tmp,48,6
4,1,38,#Ferdinand_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,68,11
4,1,38,#Prospero_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,186,25
4,1,39,#Ariel_Tmp,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,45,8
4,1,39,#Prospero_Tmp,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,82,11
4,1,40,#Ferdinand_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,18,3
4,1,40,#Prospero_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,53,8
4,1,41,#SPIRITS.Iris_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Iris_Tmp,122,17
4,1,42,#SPIRITS.Ceres_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,98,14
4,1,42,#SPIRITS.Iris_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,98,16
4,1,43,#Ferdinand_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp #SPIRITS.Juno_Tmp,34,6
4,1,43,#Prospero_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp #SPIRITS.Juno_Tmp,39,7
4,1,43,#SPIRITS.Ceres_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp #SPIRITS.Juno_Tmp,57,10
4,1,43,#SPIRITS.Iris_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp #SPIRITS.Juno_Tmp,46,6
4,1,43,#SPIRITS.Juno_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp #SPIRITS.Juno_Tmp,41,7
4,1,44,#SPIRITS.Iris_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp #SPIRITS.Juno_Tmp #SPIRITS.NYMPHS_Tmp,31,5
4,1,45,#Prospero_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp #SPIRITS.Juno_Tmp #SPIRITS.NYMPHS_Tmp #SPIRITS.REAPERS_Tmp,29,4
4,1,46,#Ferdinand_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,12,2
4,1,46,#Ferdinand_Tmp #Miranda_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,4,1
4,1,46,#Miranda_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,12,2
4,1,46,#Prospero_Tmp,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,138,18
4,1,47,#Ariel_Tmp,#Ariel_Tmp #Prospero_Tmp,147,21
4,1,47,#Prospero_Tmp,#Ariel_Tmp #Prospero_Tmp,52,8
4,1,48,#Prospero_Tmp,#Prospero_Tmp,43,6
4,1,49,#Prospero_Tmp,#Ariel_Tmp #Prospero_Tmp,6,1
4,1,50,#Caliban_Tmp,#Ariel_Tmp #Caliban_Tmp #Prospero_Tmp #Stephano_Tmp #Trinculo_Tmp,160,21
4,1,50,#Stephano_Tmp,#Ariel_Tmp #Caliban_Tmp #Prospero_Tmp #Stephano_Tmp #Trinculo_Tmp,190,25
4,1,50,#Trinculo_Tmp,#Ariel_Tmp #Caliban_Tmp #Prospero_Tmp #Stephano_Tmp #Trinculo_Tmp,105,18
4,1,51,#Ariel_Tmp,#Ariel_Tmp #Caliban_Tmp #Prospero_Tmp #SPIRITS_Tmp #Stephano_Tmp #Trinculo_Tmp,5,1
4,1,51,#Prospero_Tmp,#Ariel_Tmp #Caliban_Tmp #Prospero_Tmp #SPIRITS_Tmp #Stephano_Tmp #Trinculo_Tmp,10,2
4,1,52,#Ariel_Tmp,#Ariel_Tmp #Prospero_Tmp,3,1
4,1,52,#Prospero_Tmp,#Ariel_Tmp #Prospero_Tmp,67,10
5,1,53,#Ariel_Tmp,#Ariel_Tmp #Prospero_Tmp,121,20
5,1,53,#Prospero_Tmp,#Ariel_Tmp #Prospero_Tmp,152,21
5,1,54,#Prospero_Tmp,#Prospero_Tmp,202,25
5,1,55,#Ariel_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,58,9
5,1,55,#Prospero_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,275,38
5,1,56,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,177,26
5,1,56,#Gonzalo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,27,5
5,1,56,#Prospero_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,356,54
5,1,56,#Sebastian_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Francisco_Tmp #Gonzalo_Tmp #Prospero_Tmp #Sebastian_Tmp,5,1
5,1,57,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp,102,19
5,1,57,#Ferdinand_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp,89,13
5,1,57,#Gonzalo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp,108,16
5,1,57,#Miranda_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp,45,7
5,1,57,#Prospero_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp,18,4
5,1,57,#Sebastian_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp,4,1
5,1,58,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp,45,7
5,1,58,#Ariel_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp,14,3
5,1,58,#Boatswain_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp,137,19
5,1,58,#Gonzalo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp,44,6
5,1,58,#Prospero_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp,70,12
5,1,59,#Prospero_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp,20,4
5,1,60,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Caliban_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp #Stephano_Tmp #Trinculo_Tmp,49,6
5,1,60,#Antonio_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Caliban_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp #Stephano_Tmp #Trinculo_Tmp,13,2
5,1,60,#Caliban_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Caliban_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp #Stephano_Tmp #Trinculo_Tmp,56,7
5,1,60,#Prospero_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Caliban_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp #Stephano_Tmp #Trinculo_Tmp,122,16
5,1,60,#Sebastian_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Caliban_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp #Stephano_Tmp #Trinculo_Tmp,29,6
5,1,60,#Stephano_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Caliban_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp #Stephano_Tmp #Trinculo_Tmp,43,6
5,1,60,#Trinculo_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Caliban_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp #Stephano_Tmp #Trinculo_Tmp,42,5
5,1,61,#Alonso_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp,15,3
5,1,61,#Prospero_Tmp,#Adrian_Tmp #Alonso_Tmp #Antonio_Tmp #Ariel_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Francisco_Tmp #Gonzalo_Tmp #Miranda_Tmp #Prospero_Tmp #Sebastian_Tmp #Shipmaster_Tmp,143,19
6,0,62,#Prospero_Tmp,#Prospero_Tmp,128,20
