node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Flute_MND,#RobinGoodfellow_MND,1,3,1,29,7,1,29
#Flute_MND,#Snout_MND,3,3,1,29,7,1,29
#Flute_MND,#Snug_MND,3,3,1,29,7,1,29
#Flute_MND,#Starveling_MND,3,3,1,29,7,1,29
#Quince_MND,#RobinGoodfellow_MND,1,3,1,29,7,1,29
#Quince_MND,#Snout_MND,3,3,1,29,7,1,29
#Quince_MND,#Snug_MND,3,3,1,29,7,1,29
#Quince_MND,#Starveling_MND,3,3,1,29,7,1,29
#Snout_MND,#RobinGoodfellow_MND,1,3,1,29,7,1,29
#Snout_MND,#Snug_MND,3,3,1,29,7,1,29
#Snout_MND,#Starveling_MND,3,3,1,29,7,1,29
#Snug_MND,#RobinGoodfellow_MND,1,3,1,29,7,1,29
#Snug_MND,#Starveling_MND,3,3,1,29,7,1,29
#Starveling_MND,#RobinGoodfellow_MND,1,3,1,29,7,1,29
#Flute_MND,#Quince_MND,4,3,1,30,114,16,30
#Flute_MND,#Snout_MND,4,3,1,30,114,16,30
#Flute_MND,#Snug_MND,4,3,1,30,114,16,30
#Flute_MND,#Starveling_MND,4,3,1,30,114,16,30
#Quince_MND,#Snout_MND,4,3,1,30,114,16,30
#Quince_MND,#Snug_MND,4,3,1,30,114,16,30
#Quince_MND,#Starveling_MND,4,3,1,30,114,16,30
#Snout_MND,#Snug_MND,4,3,1,30,114,16,30
#Snout_MND,#Starveling_MND,4,3,1,30,114,16,30
#Snug_MND,#Starveling_MND,4,3,1,30,114,16,30
#Bottom_MND,#Flute_MND,3,3,1,31,22,3,31
#Bottom_MND,#Quince_MND,3,3,1,31,22,3,31
#Bottom_MND,#RobinGoodfellow_MND,1,3,1,31,22,3,31
#Bottom_MND,#Snout_MND,3,3,1,31,22,3,31
#Bottom_MND,#Snug_MND,3,3,1,31,22,3,31
#Bottom_MND,#Starveling_MND,3,3,1,31,22,3,31
#Flute_MND,#Quince_MND,5,3,1,31,22,3,31
#Flute_MND,#RobinGoodfellow_MND,2,3,1,31,22,3,31
#Flute_MND,#Snout_MND,5,3,1,31,22,3,31
#Flute_MND,#Snug_MND,5,3,1,31,22,3,31
#Flute_MND,#Starveling_MND,5,3,1,31,22,3,31
#Quince_MND,#RobinGoodfellow_MND,2,3,1,31,22,3,31
#Quince_MND,#Snout_MND,5,3,1,31,22,3,31
#Quince_MND,#Snug_MND,5,3,1,31,22,3,31
#Quince_MND,#Starveling_MND,5,3,1,31,22,3,31
#Snout_MND,#RobinGoodfellow_MND,2,3,1,31,22,3,31
#Snout_MND,#Snug_MND,5,3,1,31,22,3,31
#Snout_MND,#Starveling_MND,5,3,1,31,22,3,31
#Snug_MND,#RobinGoodfellow_MND,2,3,1,31,22,3,31
#Snug_MND,#Starveling_MND,5,3,1,31,22,3,31
#Starveling_MND,#RobinGoodfellow_MND,2,3,1,31,22,3,31
#Bottom_MND,#RobinGoodfellow_MND,2,3,1,32,52,7,32
#Bottom_MND,#Snout_MND,4,3,1,34,24,4,34
#Bottom_MND,#Quince_MND,4,3,1,35,8,2,35
#Bottom_MND,#Titania_MND,0,3,1,37,263,34,37
#Bottom_MND,#FAIRIES.TITANIA.Cobweb_MND,0,3,1,38,249,44,38
#Bottom_MND,#FAIRIES.TITANIA.Mote_MND,0,3,1,38,249,44,38
#Bottom_MND,#FAIRIES.TITANIA.Mustardseed_MND,0,3,1,38,249,44,38
#Bottom_MND,#FAIRIES.TITANIA.Peaseblossom_MND,0,3,1,38,249,44,38
#Bottom_MND,#Titania_MND,1,3,1,38,249,44,38
#FAIRIES.TITANIA.Cobweb_MND,#FAIRIES.TITANIA.Mote_MND,0,3,1,38,249,44,38
#FAIRIES.TITANIA.Cobweb_MND,#FAIRIES.TITANIA.Mustardseed_MND,0,3,1,38,249,44,38
#FAIRIES.TITANIA.Cobweb_MND,#FAIRIES.TITANIA.Peaseblossom_MND,0,3,1,38,249,44,38
#FAIRIES.TITANIA.Mote_MND,#FAIRIES.TITANIA.Mustardseed_MND,0,3,1,38,249,44,38
#FAIRIES.TITANIA.Mote_MND,#FAIRIES.TITANIA.Peaseblossom_MND,0,3,1,38,249,44,38
#FAIRIES.TITANIA.Mustardseed_MND,#FAIRIES.TITANIA.Peaseblossom_MND,0,3,1,38,249,44,38
#Titania_MND,#FAIRIES.TITANIA.Cobweb_MND,0,3,1,38,249,44,38
#Titania_MND,#FAIRIES.TITANIA.Mote_MND,0,3,1,38,249,44,38
#Titania_MND,#FAIRIES.TITANIA.Mustardseed_MND,0,3,1,38,249,44,38
#Titania_MND,#FAIRIES.TITANIA.Peaseblossom_MND,0,3,1,38,249,44,38
#RobinGoodfellow_MND,#Oberon_MND,3,3,2,40,287,39,40
#Demetrius_MND,#Hermia_MND,2,3,2,41,342,41,41
#Demetrius_MND,#Oberon_MND,1,3,2,41,342,41,41
#Demetrius_MND,#RobinGoodfellow_MND,0,3,2,41,342,41,41
#Hermia_MND,#Oberon_MND,0,3,2,41,342,41,41
#Hermia_MND,#RobinGoodfellow_MND,1,3,2,41,342,41,41
#RobinGoodfellow_MND,#Oberon_MND,4,3,2,41,342,41,41
#Demetrius_MND,#Oberon_MND,2,3,2,42,160,20,42
#Demetrius_MND,#RobinGoodfellow_MND,1,3,2,42,160,20,42
#RobinGoodfellow_MND,#Oberon_MND,5,3,2,42,160,20,42
#Demetrius_MND,#Oberon_MND,3,3,2,43,44,8,43
#Demetrius_MND,#Oberon_MND,4,3,2,44,67,12,44
#Demetrius_MND,#RobinGoodfellow_MND,2,3,2,44,67,12,44
#RobinGoodfellow_MND,#Oberon_MND,6,3,2,44,67,12,44
#Demetrius_MND,#Helena_MND,2,3,2,45,461,57,45
#Demetrius_MND,#Lysander_MND,2,3,2,45,461,57,45
#Demetrius_MND,#Oberon_MND,5,3,2,45,461,57,45
#Demetrius_MND,#RobinGoodfellow_MND,3,3,2,45,461,57,45
#Helena_MND,#Oberon_MND,2,3,2,45,461,57,45
#Helena_MND,#RobinGoodfellow_MND,0,3,2,45,461,57,45
#Lysander_MND,#Helena_MND,4,3,2,45,461,57,45
#Lysander_MND,#Oberon_MND,0,3,2,45,461,57,45
#Lysander_MND,#RobinGoodfellow_MND,1,3,2,45,461,57,45
#RobinGoodfellow_MND,#Oberon_MND,7,3,2,45,461,57,45
#Demetrius_MND,#Helena_MND,3,3,2,46,1329,178,46
#Demetrius_MND,#Hermia_MND,3,3,2,46,1329,178,46
#Demetrius_MND,#Lysander_MND,3,3,2,46,1329,178,46
#Demetrius_MND,#Oberon_MND,6,3,2,46,1329,178,46
#Demetrius_MND,#RobinGoodfellow_MND,4,3,2,46,1329,178,46
#Helena_MND,#Oberon_MND,3,3,2,46,1329,178,46
#Helena_MND,#RobinGoodfellow_MND,1,3,2,46,1329,178,46
#Hermia_MND,#Helena_MND,3,3,2,46,1329,178,46
#Hermia_MND,#Lysander_MND,8,3,2,46,1329,178,46
#Hermia_MND,#Oberon_MND,1,3,2,46,1329,178,46
#Hermia_MND,#RobinGoodfellow_MND,2,3,2,46,1329,178,46
#Lysander_MND,#Helena_MND,5,3,2,46,1329,178,46
#Lysander_MND,#Oberon_MND,1,3,2,46,1329,178,46
#Lysander_MND,#RobinGoodfellow_MND,2,3,2,46,1329,178,46
#RobinGoodfellow_MND,#Oberon_MND,8,3,2,46,1329,178,46
#Helena_MND,#Oberon_MND,4,3,2,47,43,6,47
#Helena_MND,#RobinGoodfellow_MND,2,3,2,47,43,6,47
#Hermia_MND,#Helena_MND,4,3,2,47,43,6,47
#Hermia_MND,#Oberon_MND,2,3,2,47,43,6,47
#Hermia_MND,#RobinGoodfellow_MND,3,3,2,47,43,6,47
#RobinGoodfellow_MND,#Oberon_MND,9,3,2,47,43,6,47
#Hermia_MND,#Oberon_MND,3,3,2,48,9,1,48
#Hermia_MND,#RobinGoodfellow_MND,4,3,2,48,9,1,48
#RobinGoodfellow_MND,#Oberon_MND,10,3,2,48,9,1,48
#RobinGoodfellow_MND,#Oberon_MND,11,3,2,49,384,52,49
#Lysander_MND,#RobinGoodfellow_MND,3,3,2,51,28,5,51
#Demetrius_MND,#RobinGoodfellow_MND,5,3,2,52,72,12,52
#Demetrius_MND,#Lysander_MND,4,3,2,54,84,12,54
#Demetrius_MND,#RobinGoodfellow_MND,6,3,2,54,84,12,54
#Lysander_MND,#RobinGoodfellow_MND,4,3,2,54,84,12,54
#Demetrius_MND,#Helena_MND,4,3,2,55,76,11,55
#Demetrius_MND,#Lysander_MND,5,3,2,55,76,11,55
#Demetrius_MND,#RobinGoodfellow_MND,7,3,2,55,76,11,55
#Helena_MND,#RobinGoodfellow_MND,3,3,2,55,76,11,55
#Lysander_MND,#Helena_MND,6,3,2,55,76,11,55
#Lysander_MND,#RobinGoodfellow_MND,5,3,2,55,76,11,55
#Demetrius_MND,#Helena_MND,5,3,2,56,116,23,56
#Demetrius_MND,#Hermia_MND,4,3,2,56,116,23,56
#Demetrius_MND,#Lysander_MND,6,3,2,56,116,23,56
#Demetrius_MND,#RobinGoodfellow_MND,8,3,2,56,116,23,56
#Helena_MND,#RobinGoodfellow_MND,4,3,2,56,116,23,56
#Hermia_MND,#Helena_MND,5,3,2,56,116,23,56
#Hermia_MND,#Lysander_MND,9,3,2,56,116,23,56
#Hermia_MND,#RobinGoodfellow_MND,5,3,2,56,116,23,56
#Lysander_MND,#Helena_MND,7,3,2,56,116,23,56
#Lysander_MND,#RobinGoodfellow_MND,6,3,2,56,116,23,56
#Bottom_MND,#FAIRIES.TITANIA.Cobweb_MND,1,4,1,57,105,17,57
#Bottom_MND,#FAIRIES.TITANIA.Mote_MND,1,4,1,57,105,17,57
#Bottom_MND,#FAIRIES.TITANIA.Mustardseed_MND,1,4,1,57,105,17,57
#Bottom_MND,#FAIRIES.TITANIA.Peaseblossom_MND,1,4,1,57,105,17,57
#Bottom_MND,#Oberon_MND,0,4,1,57,105,17,57
#Bottom_MND,#Titania_MND,2,4,1,57,105,17,57
#FAIRIES.TITANIA.Cobweb_MND,#FAIRIES.TITANIA.Mote_MND,1,4,1,57,105,17,57
#FAIRIES.TITANIA.Cobweb_MND,#FAIRIES.TITANIA.Mustardseed_MND,1,4,1,57,105,17,57
#FAIRIES.TITANIA.Cobweb_MND,#FAIRIES.TITANIA.Peaseblossom_MND,1,4,1,57,105,17,57
#FAIRIES.TITANIA.Mote_MND,#FAIRIES.TITANIA.Mustardseed_MND,1,4,1,57,105,17,57
#FAIRIES.TITANIA.Mote_MND,#FAIRIES.TITANIA.Peaseblossom_MND,1,4,1,57,105,17,57
#FAIRIES.TITANIA.Mustardseed_MND,#FAIRIES.TITANIA.Peaseblossom_MND,1,4,1,57,105,17,57
#Oberon_MND,#FAIRIES.TITANIA.Cobweb_MND,0,4,1,57,105,17,57
#Oberon_MND,#FAIRIES.TITANIA.Mote_MND,0,4,1,57,105,17,57
#Oberon_MND,#FAIRIES.TITANIA.Mustardseed_MND,0,4,1,57,105,17,57
#Oberon_MND,#FAIRIES.TITANIA.Peaseblossom_MND,0,4,1,57,105,17,57
#Oberon_MND,#Titania_MND,2,4,1,57,105,17,57
#Titania_MND,#FAIRIES.TITANIA.Cobweb_MND,1,4,1,57,105,17,57
#Titania_MND,#FAIRIES.TITANIA.Mote_MND,1,4,1,57,105,17,57
#Titania_MND,#FAIRIES.TITANIA.Mustardseed_MND,1,4,1,57,105,17,57
#Titania_MND,#FAIRIES.TITANIA.Peaseblossom_MND,1,4,1,57,105,17,57
#Bottom_MND,#FAIRIES.TITANIA.Mote_MND,2,4,1,58,189,26,58
#Bottom_MND,#FAIRIES.TITANIA.Mustardseed_MND,2,4,1,58,189,26,58
#Bottom_MND,#FAIRIES.TITANIA.Peaseblossom_MND,2,4,1,58,189,26,58
#Bottom_MND,#Oberon_MND,1,4,1,58,189,26,58
#Bottom_MND,#Titania_MND,3,4,1,58,189,26,58
