tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
w,,SD 1.1.0,including,fs-jc-0000210,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,SD 1.1.0,a,fs-jc-0000230,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,SD 1.1.0,Carpenter,fs-jc-0000250,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,SD 1.1.0,and,fs-jc-0000270,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,SD 1.1.0,a,fs-jc-0000290,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,SD 1.1.0,Cobbler,fs-jc-0000310,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
pc,,SD 1.1.0,",",fs-jc-0000320,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,SD 1.1.0,over,fs-jc-0000340,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,SD 1.1.0,the,fs-jc-0000360,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,SD 1.1.0,stage,fs-jc-0000380,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
pc,,SD 1.1.0,.,fs-jc-0000390,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
sp,,,,sp-0001,{'#Flavius_JC'},,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
l,,1.1.1,,ftln-0001,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
w,,1.1.1,Hence,fs-jc-0000410,,hence,#av,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.1,!,fs-jc-0000420,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.1,Home,fs-jc-0000440,,home,#av_n,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.1,",",fs-jc-0000450,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.1,you,fs-jc-0000470,,you,#pn,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.1,idle,fs-jc-0000490,,idle,#j,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.1,creatures,fs-jc-0000510,,creature,#n2,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.1,",",fs-jc-0000520,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.1,get,fs-jc-0000540,,get,#vvb,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.1,you,fs-jc-0000560,,you,#pn,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.1,home,fs-jc-0000580,,home,#av_n,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.1,!,fs-jc-0000590,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
l,,1.1.2,,ftln-0002,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
w,,1.1.2,Is,fs-jc-0000600,,be,#vvz,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.2,this,fs-jc-0000620,,this,#d,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.2,a,fs-jc-0000640,,a,#d,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.2,holiday,fs-jc-0000660,,holiday,#n1,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.2,?,fs-jc-0000670,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.2,What,fs-jc-0000690,,what,#crq-q,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.2,",",fs-jc-0000700,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.2,know,fs-jc-0000720,,know,#vvb,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.2,you,fs-jc-0000740,,you,#pn,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.2,not,fs-jc-0000760,,not,#xx,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.2,",",fs-jc-0000770,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
l,,1.1.3,,ftln-0003,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
w,,1.1.3,Being,fs-jc-0000780,,be,#vvg,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.3,mechanical,fs-jc-0000800,,mechanical,#j,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.3,",",fs-jc-0000810,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.3,you,fs-jc-0000830,,you,#pn,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.3,ought,fs-jc-0000850,,ought,#vmd,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.3,not,fs-jc-0000870,,not,#xx,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.3,walk,fs-jc-0000890,,walk,#vvi,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
l,,1.1.4,,ftln-0004,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
w,,1.1.4,Upon,fs-jc-0000900,,upon,#acp-p,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.4,a,fs-jc-0000920,,a,#d,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.4,laboring,fs-jc-0000940,,labour,#j_vg,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.4,day,fs-jc-0000960,,day,#n1,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.4,without,fs-jc-0000980,,without,#acp-p,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.4,the,fs-jc-0001000,,the,#d,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.4,sign,fs-jc-0001020,,sign,#n1,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
l,,1.1.5,,ftln-0005,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
w,,1.1.5,Of,fs-jc-0001030,,of,#acp-p,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.5,your,fs-jc-0001050,,your,#po,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.5,profession,fs-jc-0001070,,profession,#n1,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.5,?,fs-jc-0001080,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.5,—,fs-jc-0001090,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
w,,1.1.5,Speak,fs-jc-0001100,,speak,#vvb,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.5,",",fs-jc-0001110,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.5,what,fs-jc-0001130,,what,#crq-q,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.5,trade,fs-jc-0001150,,trade,#n1,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.5,art,fs-jc-0001170,,be,#vv2,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.5,thou,fs-jc-0001190,,thou,#pns,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
pc,,1.1.5,?,fs-jc-0001200,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Flavius_JC
sp,,,,sp-0006,{'#COMMONERS.Carpenter_JC'},,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#COMMONERS.Carpenter_JC
p,,,,p-0006,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
lb,,1.1.6,,ftln-0006,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#COMMONERS.Carpenter_JC
w,,1.1.6,Why,fs-jc-0001220,,why,#crq-cs,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#COMMONERS.Carpenter_JC
pc,,1.1.6,",",fs-jc-0001230,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#COMMONERS.Carpenter_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.6,sir,fs-jc-0001250,,sir,#n1,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#COMMONERS.Carpenter_JC
pc,,1.1.6,",",fs-jc-0001260,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#COMMONERS.Carpenter_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.6,a,fs-jc-0001280,,a,#d,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#COMMONERS.Carpenter_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.6,carpenter,fs-jc-0001300,,carpenter,#n1,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#COMMONERS.Carpenter_JC
pc,,1.1.6,.,fs-jc-0001310,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#COMMONERS.Carpenter_JC
sp,,,,sp-0007,{'#Marullus_JC'},,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Marullus_JC
l,,1.1.7,,ftln-0007,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Marullus_JC
w,,1.1.7,Where,fs-jc-0001330,,where,#crq-q,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Marullus_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.7,is,fs-jc-0001350,,be,#vvz,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Marullus_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.7,thy,fs-jc-0001370,,thy,#po,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Marullus_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.7,leather,fs-jc-0001390,,leather,#n1,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Marullus_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
w,,1.1.7,apron,fs-jc-0001410,,apron,#n1,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,#Marullus_JC
c,,, ,,,,,,,,1,1,#COMMONERS.Carpenter_JC #COMMONERS.Cobbler_JC #COMMONERS_JC #Flavius_JC #Marullus_JC,1,
