tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,SD 1.1.0,and,fs-tn-0000220,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,SD 1.1.0,other,fs-tn-0000240,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,SD 1.1.0,Lords,fs-tn-0000260,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
pc,,SD 1.1.0,",",fs-tn-0000270,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
stage,sound,SD 1.1.0,,snd-0000.1,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,SD 1.1.0,with,fs-tn-0000280,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,SD 1.1.0,Musicians,fs-tn-0000300,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,SD 1.1.0,playing,fs-tn-0000320,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
pc,,SD 1.1.0,.,fs-tn-0000330,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
sp,,,,sp-0001,{'#Orsino_TN'},,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
l,,1.1.1,,ftln-0001,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
w,,1.1.1,If,fs-tn-0000350,,if,#cs,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.1,music,fs-tn-0000370,,music,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.1,be,fs-tn-0000390,,be,#vvb,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.1,the,fs-tn-0000410,,the,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.1,food,fs-tn-0000430,,food,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.1,of,fs-tn-0000450,,of,#acp-p,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.1,love,fs-tn-0000470,,love,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
pc,,1.1.1,",",fs-tn-0000480,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.1,play,fs-tn-0000500,,play,#vvb,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.1,on,fs-tn-0000520,,on,#acp-av,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
pc,,1.1.1,.,fs-tn-0000530,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
l,,1.1.2,,ftln-0002,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
w,,1.1.2,Give,fs-tn-0000540,,give,#vvb,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.2,me,fs-tn-0000560,,i,#pno,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.2,excess,fs-tn-0000580,,excess,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.2,of,fs-tn-0000600,,of,#acp-p,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.2,it,fs-tn-0000620,,it,#pn,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
pc,,1.1.2,",",fs-tn-0000630,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.2,that,fs-tn-0000650,,that,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
pc,,1.1.2,",",fs-tn-0000660,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.2,surfeiting,fs-tn-0000680,,surfeit,#vvg,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
pc,,1.1.2,",",fs-tn-0000690,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
l,,1.1.3,,ftln-0003,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
w,,1.1.3,The,fs-tn-0000700,,the,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.3,appetite,fs-tn-0000720,,appetite,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.3,may,fs-tn-0000740,,may,#vmb,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.3,sicken,fs-tn-0000760,,sicken,#vvi,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.3,and,fs-tn-0000780,,and,#cc,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.3,so,fs-tn-0000800,,so,#av,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.3,die,fs-tn-0000820,,die,#vvi,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
pc,,1.1.3,.,fs-tn-0000830,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
l,,1.1.4,,ftln-0004,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
w,,1.1.4,That,fs-tn-0000840,,that,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.4,strain,fs-tn-0000860,,strain,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.4,again,fs-tn-0000880,,again,#av,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
pc,,1.1.4,!,fs-tn-0000890,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.4,It,fs-tn-0000910,,it,#pn,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.4,had,fs-tn-0000930,,have,#vvd,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.4,a,fs-tn-0000950,,a,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.4,dying,fs-tn-0000970,,die,#j_vg,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.4,fall,fs-tn-0000990,,fall,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
pc,,1.1.4,.,fs-tn-0001000,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
l,,1.1.5,,ftln-0005,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
w,,1.1.5,O,fs-tn-0001010,,oh,#uh,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
pc,,1.1.5,",",fs-tn-0001020,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.5,it,fs-tn-0001040,,it,#pn,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.5,came,fs-tn-0001060,,come,#vvd,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.5,o’er,fs-tn-0001080,,over,#acp-av,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.5,my,fs-tn-0001100,,my,#po,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.5,ear,fs-tn-0001120,,ear,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.5,like,fs-tn-0001140,,like,#acp-p,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.5,the,fs-tn-0001160,,the,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.5,sweet,fs-tn-0001180,,sweet,#j,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.5,sound,fs-tn-0001200,,sound,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
l,,1.1.6,,ftln-0006,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
w,,1.1.6,That,fs-tn-0001210,,that,#cs,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.6,breathes,fs-tn-0001230,,breathe,#vvz,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.6,upon,fs-tn-0001250,,upon,#acp-p,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.6,a,fs-tn-0001270,,a,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.6,bank,fs-tn-0001290,,bank,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.6,of,fs-tn-0001310,,of,#acp-p,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.6,violets,fs-tn-0001330,,violet,#n2,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
pc,,1.1.6,",",fs-tn-0001340,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
l,,1.1.7,,ftln-0007,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
w,,1.1.7,Stealing,fs-tn-0001350,,steal,#vvg,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.7,and,fs-tn-0001370,,and,#cc,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.7,giving,fs-tn-0001390,,give,#vvg,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,
w,,1.1.7,odor,fs-tn-0001410,,odour,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
pc,,1.1.7,.,fs-tn-0001420,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,1,#Orsino_TN
