tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
w,,1.1.1,why,fs-mv-0000300,,why,#crq-cs,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.1,I,fs-mv-0000320,,i,#pns,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.1,am,fs-mv-0000340,,be,#vvm,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.1,so,fs-mv-0000360,,so,#av,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.1,sad,fs-mv-0000380,,sad,#j,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
pc,,1.1.1,.,fs-mv-0000390,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
l,,1.1.2,,ftln-0002,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
w,,1.1.2,It,fs-mv-0000400,,it,#pn,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.2,wearies,fs-mv-0000420,,weary,#vvz,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.2,me,fs-mv-0000440,,i,#pno,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
pc,,1.1.2,",",fs-mv-0000450,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.2,you,fs-mv-0000470,,you,#pn,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.2,say,fs-mv-0000490,,say,#vvb,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.2,it,fs-mv-0000510,,it,#pn,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.2,wearies,fs-mv-0000530,,weary,#vvz,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.2,you,fs-mv-0000550,,you,#pn,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
pc,,1.1.2,.,fs-mv-0000560,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
l,,1.1.3,,ftln-0003,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
w,,1.1.3,But,fs-mv-0000570,,but,#acp-cc,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.3,how,fs-mv-0000590,,how,#crq-cs,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.3,I,fs-mv-0000610,,i,#pns,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.3,caught,fs-mv-0000630,,catch,#vvd,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.3,it,fs-mv-0000650,,it,#pn,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
pc,,1.1.3,",",fs-mv-0000660,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.3,found,fs-mv-0000680,,find,#vvd,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.3,it,fs-mv-0000700,,it,#pn,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
pc,,1.1.3,",",fs-mv-0000710,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.3,or,fs-mv-0000730,,or,#cc,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.3,came,fs-mv-0000750,,come,#vvd,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.3,by,fs-mv-0000770,,by,#acp-p,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.3,it,fs-mv-0000790,,it,#pn,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
pc,,1.1.3,",",fs-mv-0000800,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
l,,1.1.4,,ftln-0004,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
w,,1.1.4,What,fs-mv-0000810,,what,#crq-q,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.4,stuff,fs-mv-0000830,,stuff,#n1,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.4,’tis,fs-mv-0000850,,it|be,#pn|vvz,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.4,made,fs-mv-0000870,,make,#vvn,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.4,of,fs-mv-0000890,,of,#acp-p,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
pc,,1.1.4,",",fs-mv-0000900,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.4,whereof,fs-mv-0000920,,whereof,#crq-cs,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.4,it,fs-mv-0000940,,it,#pn,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.4,is,fs-mv-0000960,,be,#vvz,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.4,born,fs-mv-0000980,,bear,#vvn,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
pc,,1.1.4,",",fs-mv-0000990,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
l,,1.1.5,,ftln-0005,,,#short,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
w,,1.1.5,I,fs-mv-0001000,,i,#pns,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.5,am,fs-mv-0001020,,be,#vvm,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.5,to,fs-mv-0001040,,to,#acp-cs,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.5,learn,fs-mv-0001060,,learn,#vvi,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
pc,,1.1.5,.,fs-mv-0001070,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
l,,1.1.6,,ftln-0006,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
w,,1.1.6,And,fs-mv-0001080,,and,#cc,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.6,such,fs-mv-0001100,,such,#d,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.6,a,fs-mv-0001120,,a,#d,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.6,want-wit,fs-mv-0001140,,want-wit,#n1,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.6,sadness,fs-mv-0001160,,sadness,#n1,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.6,makes,fs-mv-0001180,,make,#vvz,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.6,of,fs-mv-0001200,,of,#acp-p,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.6,me,fs-mv-0001220,,i,#pno,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
l,,1.1.7,,ftln-0007,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
w,,1.1.7,That,fs-mv-0001230,,that,#cs,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.7,I,fs-mv-0001250,,i,#pns,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.7,have,fs-mv-0001270,,have,#vvb,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.7,much,fs-mv-0001290,,much,#d,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.7,ado,fs-mv-0001310,,ado,#n1,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.7,to,fs-mv-0001330,,to,#acp-cs,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.7,know,fs-mv-0001350,,know,#vvi,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.7,myself,fs-mv-0001370,,myself,#px,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
pc,,1.1.7,.,fs-mv-0001380,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Antonio_MV
sp,,,,sp-0008,{'#Salarino_MV'},,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
l,,1.1.8,,ftln-0008,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
w,,1.1.8,Your,fs-mv-0001400,,your,#po,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.8,mind,fs-mv-0001420,,mind,#n1,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.8,is,fs-mv-0001440,,be,#vvz,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.8,tossing,fs-mv-0001460,,toss,#vvg,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.8,on,fs-mv-0001480,,on,#acp-p,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.8,the,fs-mv-0001500,,the,#d,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.8,ocean,fs-mv-0001520,,ocean,#n1,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
pc,,1.1.8,",",fs-mv-0001530,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
l,,1.1.9,,ftln-0009,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
w,,1.1.9,There,fs-mv-0001540,,there,#acp-av,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.9,where,fs-mv-0001560,,where,#crq-cs,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.9,your,fs-mv-0001580,,your,#po,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.9,argosies,fs-mv-0001600,,argosy,#n2,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.9,with,fs-mv-0001620,,with,#acp-p,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.9,portly,fs-mv-0001640,,portly,#j,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.9,sail,fs-mv-0001660,,sail,#n1,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
l,,1.1.10,,ftln-0010,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
pc,,1.1.10,(,fs-mv-0001670,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
w,,1.1.10,Like,fs-mv-0001680,,like,#acp-p,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.10,signiors,fs-mv-0001700,,signior,#n2,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.10,and,fs-mv-0001720,,and,#cc,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.10,rich,fs-mv-0001740,,rich,#j,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.10,burghers,fs-mv-0001760,,burgher,#n2,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.10,on,fs-mv-0001780,,on,#acp-p,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.10,the,fs-mv-0001800,,the,#d,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.10,flood,fs-mv-0001820,,flood,#n1,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
pc,,1.1.10,",",fs-mv-0001830,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
l,,1.1.11,,ftln-0011,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
w,,1.1.11,Or,fs-mv-0001840,,or,#cc,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
pc,,1.1.11,",",fs-mv-0001850,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.11,as,fs-mv-0001870,,as,#acp-cs,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.11,it,fs-mv-0001890,,it,#pn,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.11,were,fs-mv-0001910,,be,#vvd,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
pc,,1.1.11,",",fs-mv-0001920,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.11,the,fs-mv-0001940,,the,#d,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.11,pageants,fs-mv-0001960,,pageant,#n2,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.11,of,fs-mv-0001980,,of,#acp-p,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.11,the,fs-mv-0002000,,the,#d,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.11,sea,fs-mv-0002020,,sea,#n1,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
pc,,1.1.11,),fs-mv-0002030,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
l,,1.1.12,,ftln-0012,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
w,,1.1.12,Do,fs-mv-0002040,,do,#vvb,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.12,overpeer,fs-mv-0002060,,overpeer,#vvi,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.12,the,fs-mv-0002080,,the,#d,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.12,petty,fs-mv-0002100,,petty,#j,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.12,traffickers,fs-mv-0002120,,trafficker,#n2,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
l,,1.1.13,,ftln-0013,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
w,,1.1.13,That,fs-mv-0002130,,that,#cs,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.13,curtsy,fs-mv-0002150,,curtsy,#n1,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.13,to,fs-mv-0002170,,to,#acp-p,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
c,,, ,,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,
w,,1.1.13,them,fs-mv-0002190,,they,#pno,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
pc,,1.1.13,",",fs-mv-0002200,,,,,,,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,1,#Salarino_MV
