tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
w,,1.1.1,much,fs-oth-0000320,,much,#av_d,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.1,unkindly,fs-oth-0000340,,unkind,#av_j,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
l,,1.1.2,,ftln-0002,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
w,,1.1.2,That,fs-oth-0000350,,that,#cs,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.2,thou,fs-oth-0000370,,thou,#pns,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
pc,,1.1.2,",",fs-oth-0000380,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.2,Iago,fs-oth-0000400,,Iago,#n1-nn,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
pc,,1.1.2,",",fs-oth-0000410,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.2,who,fs-oth-0000430,,who,#crq-r,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.2,hast,fs-oth-0000450,,have,#vv2,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.2,had,fs-oth-0000470,,have,#vvn,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.2,my,fs-oth-0000490,,my,#po,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.2,purse,fs-oth-0000510,,purse,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
l,,1.1.3,,ftln-0003,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
w,,1.1.3,As,fs-oth-0000520,,as,#acp-cs,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.3,if,fs-oth-0000540,,if,#cs,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.3,the,fs-oth-0000560,,the,#d,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.3,strings,fs-oth-0000580,,string,#n2,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.3,were,fs-oth-0000600,,be,#vvd,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.3,thine,fs-oth-0000620,,thou,#png,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
pc,,1.1.3,",",fs-oth-0000630,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.3,shouldst,fs-oth-0000650,,shall,#vmd2,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.3,know,fs-oth-0000670,,know,#vvi,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.3,of,fs-oth-0000690,,of,#acp-p,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.3,this,fs-oth-0000710,,this,#d,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
pc,,1.1.3,.,fs-oth-0000720,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
sp,,,,sp-0004,{'#Iago_Oth'},,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
l,,1.1.4,,ftln-0004,,,#short,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
w,,1.1.4,’Sblood,fs-oth-0000740,,sblood,#uh,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.4,",",fs-oth-0000750,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.4,but,fs-oth-0000770,,but,#acp-cc,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.4,you’ll,fs-oth-0000790,,you|will,#pn|vmb,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.4,not,fs-oth-0000810,,not,#xx,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.4,hear,fs-oth-0000830,,hear,#vvi,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.4,me,fs-oth-0000850,,i,#pno,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.4,!,fs-oth-0000860,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
l,,1.1.5,,ftln-0005,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
w,,1.1.5,If,fs-oth-0000870,,if,#cs,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.5,ever,fs-oth-0000890,,ever,#av,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.5,I,fs-oth-0000910,,i,#pns,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.5,did,fs-oth-0000930,,do,#vvd,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.5,dream,fs-oth-0000950,,dream,#vvi,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.5,of,fs-oth-0000970,,of,#acp-p,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.5,such,fs-oth-0000990,,such,#d,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.5,a,fs-oth-0001010,,a,#d,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.5,matter,fs-oth-0001030,,matter,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.5,",",fs-oth-0001040,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
l,,1.1.6,,ftln-0006,,,#short,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
w,,1.1.6,Abhor,fs-oth-0001050,,abhor,#vvb,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.6,me,fs-oth-0001070,,i,#pno,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.6,.,fs-oth-0001080,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
sp,,,,sp-0007,{'#Roderigo_Oth'},,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
l,,1.1.7,,ftln-0007,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
w,,1.1.7,Thou,fs-oth-0001100,,thou,#pns,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.7,toldst,fs-oth-0001120,,tell,#vvd2,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.7,me,fs-oth-0001140,,i,#pno,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.7,thou,fs-oth-0001160,,thou,#pns,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.7,didst,fs-oth-0001180,,do,#vvd2,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.7,hold,fs-oth-0001200,,hold,#vvi,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.7,him,fs-oth-0001220,,he,#pno,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.7,in,fs-oth-0001240,,in,#acp-p,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.7,thy,fs-oth-0001260,,thy,#po,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.7,hate,fs-oth-0001280,,hate,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
pc,,1.1.7,.,fs-oth-0001290,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Roderigo_Oth
sp,,,,sp-0008,{'#Iago_Oth'},,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
l,,1.1.8,,ftln-0008,,,#short,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
w,,1.1.8,Despise,fs-oth-0001310,,despise,#vvb,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.8,me,fs-oth-0001330,,i,#pno,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
l,,1.1.9,,ftln-0009,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
w,,1.1.9,If,fs-oth-0001340,,if,#cs,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.9,I,fs-oth-0001360,,i,#pns,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.9,do,fs-oth-0001380,,do,#vvb,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.9,not,fs-oth-0001400,,not,#xx,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.9,.,fs-oth-0001410,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.9,Three,fs-oth-0001430,,three,#crd,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.9,great,fs-oth-0001450,,great,#j,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.9,ones,fs-oth-0001470,,one,#pi2,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.9,of,fs-oth-0001490,,of,#acp-p,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.9,the,fs-oth-0001510,,the,#d,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.9,city,fs-oth-0001530,,city,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.9,",",fs-oth-0001540,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
l,,1.1.10,,ftln-0010,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
w,,1.1.10,In,fs-oth-0001550,,in,#acp-p,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.10,personal,fs-oth-0001570,,personal,#j,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.10,suit,fs-oth-0001590,,suit,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.10,to,fs-oth-0001610,,to,#acp-cs,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.10,make,fs-oth-0001630,,make,#vvi,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.10,me,fs-oth-0001650,,i,#pno,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.10,his,fs-oth-0001670,,his,#po,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.10,lieutenant,fs-oth-0001690,,lieutenant,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.10,",",fs-oth-0001700,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
l,,1.1.11,,ftln-0011,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
w,,1.1.11,Off-capped,fs-oth-0001710,,off-cap,#vvd,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.11,to,fs-oth-0001730,,to,#acp-p,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.11,him,fs-oth-0001750,,he,#pno,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.11,;,fs-oth-0001760,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.11,and,fs-oth-0001780,,and,#cc,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.11,",",fs-oth-0001790,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.11,by,fs-oth-0001810,,by,#acp-p,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.11,the,fs-oth-0001830,,the,#d,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.11,faith,fs-oth-0001850,,faith,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.11,of,fs-oth-0001870,,of,#acp-p,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.11,man,fs-oth-0001890,,man,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.11,",",fs-oth-0001900,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
l,,1.1.12,,ftln-0012,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
w,,1.1.12,I,fs-oth-0001910,,i,#pns,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.12,know,fs-oth-0001930,,know,#vvb,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.12,my,fs-oth-0001950,,my,#po,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.12,price,fs-oth-0001970,,price,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.12,",",fs-oth-0001980,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.12,I,fs-oth-0002000,,i,#pns,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.12,am,fs-oth-0002020,,be,#vvm,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.12,worth,fs-oth-0002040,,worth,#j,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.12,no,fs-oth-0002060,,no,#av-x_d,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.12,worse,fs-oth-0002080,,worse,#av-c_j,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.12,a,fs-oth-0002100,,a,#d,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.12,place,fs-oth-0002120,,place,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.12,.,fs-oth-0002130,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
l,,1.1.13,,ftln-0013,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
w,,1.1.13,But,fs-oth-0002140,,but,#acp-cc,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.13,he,fs-oth-0002160,,he,#pns,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.13,",",fs-oth-0002170,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.13,as,fs-oth-0002190,,as,#acp-cs,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.13,loving,fs-oth-0002210,,love,#vvg,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.13,his,fs-oth-0002230,,his,#po,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.13,own,fs-oth-0002250,,own,#d,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.13,pride,fs-oth-0002270,,pride,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.13,and,fs-oth-0002290,,and,#cc,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.13,purposes,fs-oth-0002310,,purpose,#n2,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
pc,,1.1.13,",",fs-oth-0002320,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
l,,1.1.14,,ftln-0014,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
w,,1.1.14,Evades,fs-oth-0002330,,evade,#vvz,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.14,them,fs-oth-0002350,,they,#pno,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.14,with,fs-oth-0002370,,with,#acp-p,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.14,a,fs-oth-0002390,,a,#d,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
w,,1.1.14,bombast,fs-oth-0002410,,bombast,#n1,,,,1,1,#Iago_Oth #Roderigo_Oth,1,#Iago_Oth
c,,, ,,,,,,,,1,1,#Iago_Oth #Roderigo_Oth,1,
