tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
w,,SD 1.1.0,Merchant,fs-err-0000250,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,SD 1.1.0,of,fs-err-0000270,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,SD 1.1.0,Syracuse,fs-err-0000290,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
pc,,SD 1.1.0,",",fs-err-0000300,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,SD 1.1.0,Jailer,fs-err-0000320,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
pc,,SD 1.1.0,",",fs-err-0000330,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,SD 1.1.0,and,fs-err-0000350,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,SD 1.1.0,other,fs-err-0000370,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,SD 1.1.0,Attendants,fs-err-0000390,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
pc,,SD 1.1.0,.,fs-err-0000400,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
sp,,,,sp-0001,{'#Egeon_Err'},,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
l,,1.1.1,,ftln-0001,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
w,,1.1.1,Proceed,fs-err-0000420,,proceed,#vvb,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
pc,,1.1.1,",",fs-err-0000430,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.1,Solinus,fs-err-0000450,,Solinus,#n1-nn,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
pc,,1.1.1,",",fs-err-0000460,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.1,to,fs-err-0000480,,to,#acp-cs,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.1,procure,fs-err-0000500,,procure,#vvi,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.1,my,fs-err-0000520,,my,#po,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.1,fall,fs-err-0000540,,fall,#n1,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
pc,,1.1.1,",",fs-err-0000550,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
l,,1.1.2,,ftln-0002,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
w,,1.1.2,And,fs-err-0000560,,and,#cc,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.2,by,fs-err-0000580,,by,#acp-p,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.2,the,fs-err-0000600,,the,#d,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.2,doom,fs-err-0000620,,doom,#n1,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.2,of,fs-err-0000640,,of,#acp-p,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.2,death,fs-err-0000660,,death,#n1,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.2,end,fs-err-0000680,,end,#n1,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.2,woes,fs-err-0000700,,woe,#n2,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.2,and,fs-err-0000720,,and,#cc,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.2,all,fs-err-0000740,,all,#d,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
pc,,1.1.2,.,fs-err-0000750,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Egeon_Err
sp,,,,sp-0003,{'#Duke_Err'},,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
l,,1.1.3,,ftln-0003,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
w,,1.1.3,Merchant,fs-err-0000770,,merchant,#n1,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.3,of,fs-err-0000790,,of,#acp-p,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.3,Syracusa,fs-err-0000810,,Syracuse,#n1-nn,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
pc,,1.1.3,",",fs-err-0000820,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.3,plead,fs-err-0000840,,plead,#vvb,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.3,no,fs-err-0000860,,no,#av-x_d,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.3,more,fs-err-0000880,,more,#d-c,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
pc,,1.1.3,.,fs-err-0000890,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
l,,1.1.4,,ftln-0004,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
w,,1.1.4,I,fs-err-0000900,,i,#pns,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.4,am,fs-err-0000920,,be,#vvm,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.4,not,fs-err-0000940,,not,#xx,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.4,partial,fs-err-0000960,,partial,#j,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.4,to,fs-err-0000980,,to,#acp-cs,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.4,infringe,fs-err-0001000,,infringe,#vvi,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.4,our,fs-err-0001020,,our,#po,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.4,laws,fs-err-0001040,,law,#n2,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
pc,,1.1.4,.,fs-err-0001050,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
l,,1.1.5,,ftln-0005,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
w,,1.1.5,The,fs-err-0001060,,the,#d,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.5,enmity,fs-err-0001080,,enmity,#n1,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.5,and,fs-err-0001100,,and,#cc,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.5,discord,fs-err-0001120,,discord,#n1,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.5,which,fs-err-0001140,,which,#crq-r,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.5,of,fs-err-0001160,,of,#acp-p,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.5,late,fs-err-0001180,,late,#av_j,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
l,,1.1.6,,ftln-0006,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
w,,1.1.6,Sprung,fs-err-0001190,,spring,#vvd,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.6,from,fs-err-0001210,,from,#acp-p,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.6,the,fs-err-0001230,,the,#d,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.6,rancorous,fs-err-0001250,,rancorous,#j,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.6,outrage,fs-err-0001270,,outrage,#n1,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.6,of,fs-err-0001290,,of,#acp-p,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.6,your,fs-err-0001310,,your,#po,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.6,duke,fs-err-0001330,,duke,#n1,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
l,,1.1.7,,ftln-0007,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
w,,1.1.7,To,fs-err-0001340,,to,#acp-p,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.7,merchants,fs-err-0001360,,merchant,#n2,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
pc,,1.1.7,",",fs-err-0001370,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.7,our,fs-err-0001390,,our,#po,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.7,well-dealing,fs-err-0001410,,well-dealing,#j,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.7,countrymen,fs-err-0001430,,countryman,#n2,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
pc,,1.1.7,",",fs-err-0001440,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
l,,1.1.8,,ftln-0008,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
w,,1.1.8,Who,fs-err-0001450,,who,#crq-r,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
pc,,1.1.8,",",fs-err-0001460,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.8,wanting,fs-err-0001480,,want,#vvg,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.8,guilders,fs-err-0001500,,guilder,#n2,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.8,to,fs-err-0001520,,to,#acp-cs,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.8,redeem,fs-err-0001540,,redeem,#vvi,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.8,their,fs-err-0001560,,their,#po,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.8,lives,fs-err-0001580,,life,#n2,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
pc,,1.1.8,",",fs-err-0001590,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
l,,1.1.9,,ftln-0009,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
w,,1.1.9,Have,fs-err-0001600,,have,#vvb,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.9,sealed,fs-err-0001620,,seal,#vvn,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.9,his,fs-err-0001640,,his,#po,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.9,rigorous,fs-err-0001660,,rigorous,#j,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.9,statutes,fs-err-0001680,,statute,#n2,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.9,with,fs-err-0001700,,with,#acp-p,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
w,,1.1.9,their,fs-err-0001720,,their,#po,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,#Duke_Err
c,,, ,,,,,,,,1,1,#ATTENDANTS_Err #Duke_Err #Egeon_Err #OFFICERS.Jailer_Err,1,
