tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
w,,PRO.7,famine,fs-h5-0001150,,famine,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.7,",",fs-h5-0001160,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.7,sword,fs-h5-0001180,,sword,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.7,",",fs-h5-0001190,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.7,and,fs-h5-0001210,,and,#cc,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.8,fire,fs-h5-0001220,,fire,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.9,,ftln-0009,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.9,Crouch,fs-h5-0001230,,crouch,#vvb,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.9,for,fs-h5-0001250,,for,#acp-p,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.9,employment,fs-h5-0001270,,employment,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.9,.,fs-h5-0001280,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.9,But,fs-h5-0001300,,but,#acp-cc,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.9,pardon,fs-h5-0001320,,pardon,#vvb,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.9,",",fs-h5-0001330,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.9,gentles,fs-h5-0001350,,gentle,#n2_j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.9,all,fs-h5-0001370,,all,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.9,",",fs-h5-0001380,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.10,,ftln-0010,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.10,The,fs-h5-0001390,,the,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.10,flat,fs-h5-0001410,,flat,#j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.10,unraisèd,fs-h5-0001430,,unraised,#j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.10,spirits,fs-h5-0001450,,spirit,#n2,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.10,that,fs-h5-0001470,,that,#cs,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.10,hath,fs-h5-0001490,,have,#vvz,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.10,dared,fs-h5-0001510,,dare,#vvn,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.11,,ftln-0011,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.11,On,fs-h5-0001520,,on,#acp-p,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.11,this,fs-h5-0001540,,this,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.11,unworthy,fs-h5-0001560,,unworthy,#j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.11,scaffold,fs-h5-0001580,,scaffold,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.11,to,fs-h5-0001600,,to,#acp-cs,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.11,bring,fs-h5-0001620,,bring,#vvi,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.11,forth,fs-h5-0001640,,forth,#av,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.12,,ftln-0012,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.12,So,fs-h5-0001650,,so,#av,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.12,great,fs-h5-0001670,,great,#j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.12,an,fs-h5-0001690,,a,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.12,object,fs-h5-0001710,,object,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.12,.,fs-h5-0001720,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.12,Can,fs-h5-0001740,,can,#vmb,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.12,this,fs-h5-0001760,,this,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.12,cockpit,fs-h5-0001780,,cockpit,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.12,hold,fs-h5-0001800,,hold,#vvi,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.13,,ftln-0013,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.13,The,fs-h5-0001810,,the,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.13,vasty,fs-h5-0001830,,vasty,#j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.13,fields,fs-h5-0001850,,field,#n2,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.13,of,fs-h5-0001870,,of,#acp-p,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.13,France,fs-h5-0001890,,France,#n1-nn,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.13,?,fs-h5-0001900,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.13,Or,fs-h5-0001920,,or,#cc,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.13,may,fs-h5-0001940,,may,#vmb,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.13,we,fs-h5-0001960,,we,#pns,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.13,cram,fs-h5-0001980,,cram,#vvi,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.14,,ftln-0014,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.14,Within,fs-h5-0001990,,within,#acp-p,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.14,this,fs-h5-0002010,,this,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.14,wooden,fs-h5-0002030,,wooden,#j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.14,O,fs-h5-0002050,,oh,#uh,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.14,the,fs-h5-0002070,,the,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.14,very,fs-h5-0002090,,very,#j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.14,casques,fs-h5-0002110,,casque,#n2,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.15,,ftln-0015,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.15,That,fs-h5-0002120,,that,#cs,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.15,did,fs-h5-0002140,,do,#vvd,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.15,affright,fs-h5-0002160,,affright,#vvi,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.15,the,fs-h5-0002180,,the,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.15,air,fs-h5-0002200,,air,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.15,at,fs-h5-0002220,,at,#acp-p,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.15,Agincourt,fs-h5-0002240,,Agincourt,#n1-nn,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.15,?,fs-h5-0002250,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.16,,ftln-0016,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.16,O,fs-h5-0002260,,oh,#uh,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.16,pardon,fs-h5-0002280,,pardon,#vvb,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.16,",",fs-h5-0002290,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.16,since,fs-h5-0002310,,since,#acp-cs,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.16,a,fs-h5-0002330,,a,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.16,crookèd,fs-h5-0002350,,crooked,#j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.16,figure,fs-h5-0002370,,figure,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.16,may,fs-h5-0002390,,may,#vmb,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.17,,ftln-0017,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.17,Attest,fs-h5-0002400,,attest,#vvi,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.17,in,fs-h5-0002420,,in,#acp-p,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.17,little,fs-h5-0002440,,little,#j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.17,place,fs-h5-0002460,,place,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.17,a,fs-h5-0002480,,a,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.17,million,fs-h5-0002500,,million,#crd,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.17,",",fs-h5-0002510,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.18,,ftln-0018,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.18,And,fs-h5-0002520,,and,#cc,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.18,let,fs-h5-0002540,,let,#vvb,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.18,us,fs-h5-0002560,,we,#pno,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.18,",",fs-h5-0002570,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.18,ciphers,fs-h5-0002590,,cipher,#vvz,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.18,to,fs-h5-0002610,,to,#acp-p,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.18,this,fs-h5-0002630,,this,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.18,great,fs-h5-0002650,,great,#j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.18,account,fs-h5-0002670,,account,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.18,",",fs-h5-0002680,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.19,,ftln-0019,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.19,On,fs-h5-0002690,,on,#acp-p,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.19,your,fs-h5-0002710,,your,#po,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.19,imaginary,fs-h5-0002730,,imaginary,#j,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.19,forces,fs-h5-0002750,,force,#n2,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.19,work,fs-h5-0002770,,work,#vvb,,,,0,0,#Chorus_H5,1,#Chorus_H5
pc,,PRO.19,.,fs-h5-0002780,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
l,,PRO.20,,ftln-0020,,,,,,,0,0,#Chorus_H5,1,#Chorus_H5
w,,PRO.20,Suppose,fs-h5-0002790,,suppose,#vvb,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.20,within,fs-h5-0002810,,within,#acp-p,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.20,the,fs-h5-0002830,,the,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.20,girdle,fs-h5-0002850,,girdle,#n1,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.20,of,fs-h5-0002870,,of,#acp-p,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
w,,PRO.20,these,fs-h5-0002890,,these,#d,,,,0,0,#Chorus_H5,1,#Chorus_H5
c,,, ,,,,,,,,0,0,#Chorus_H5,1,
