node1,node2,n_lines,n_tokens
#Pisanio_Cym,1.05.0021,31,257
#Queen_Cym,1.05.0021,31,257
#LADIES.QUEEN.0.1_Cym,1.05.0022,8,60
#Queen_Cym,1.05.0022,8,60
#LADIES.QUEEN.0.1_Cym,1.05.0023,4,24
#LADIES.QUEEN_Cym,1.05.0023,4,24
#Pisanio_Cym,1.05.0023,4,24
#Queen_Cym,1.05.0023,4,24
#LADIES.QUEEN.0.1_Cym,1.05.0024,3,21
#Pisanio_Cym,1.05.0024,3,21
#Imogen_Cym,1.06.0025,9,69
#Iachimo_Cym,1.06.0026,55,338
#Imogen_Cym,1.06.0026,55,338
#Pisanio_Cym,1.06.0026,55,338
#Iachimo_Cym,1.06.0027,180,1252
#Imogen_Cym,1.06.0027,180,1252
#ATTENDANTS.CLOTEN.1_Cym,2.01.0028,51,365
#ATTENDANTS.CLOTEN.2_Cym,2.01.0028,51,365
#Cloten_Cym,2.01.0028,51,365
#ATTENDANTS.CLOTEN.2_Cym,2.01.0029,14,112
#Imogen_Cym,2.02.0030,9,57
#LADIES.IMOGEN_Cym,2.02.0030,9,57
#Imogen_Cym,2.02.0031,5,24
#Iachimo_Cym,2.02.0032,42,330
#Imogen_Cym,2.02.0032,42,330
#ATTENDANTS.CLOTEN.1_Cym,2.03.0033,13,93
#ATTENDANTS.CLOTEN.2_Cym,2.03.0033,13,93
#Cloten_Cym,2.03.0033,13,93
#ATTENDANTS.CLOTEN.1_Cym,2.03.0034,20,136
#ATTENDANTS.CLOTEN.2_Cym,2.03.0034,20,136
#Cloten_Cym,2.03.0034,20,136
#MUSICIANS_Cym,2.03.0034,20,136
#ATTENDANTS.CLOTEN.1_Cym,2.03.0035,24,171
#ATTENDANTS.CLOTEN.2_Cym,2.03.0035,24,171
#ATTENDANTS_Cym,2.03.0035,24,171
#Cloten_Cym,2.03.0035,24,171
#Cymbeline_Cym,2.03.0035,24,171
#Queen_Cym,2.03.0035,24,171
#ATTENDANTS.CLOTEN.1_Cym,2.03.0036,2,12
#ATTENDANTS.CLOTEN.2_Cym,2.03.0036,2,12
#ATTENDANTS_Cym,2.03.0036,2,12
#Cloten_Cym,2.03.0036,2,12
#Cymbeline_Cym,2.03.0036,2,12
#MESSENGERS.1_Cym,2.03.0036,2,12
#Queen_Cym,2.03.0036,2,12
#ATTENDANTS.CLOTEN.1_Cym,2.03.0037,10,70
#ATTENDANTS.CLOTEN.2_Cym,2.03.0037,10,70
#ATTENDANTS_Cym,2.03.0037,10,70
#Cloten_Cym,2.03.0037,10,70
#Cymbeline_Cym,2.03.0037,10,70
#Queen_Cym,2.03.0037,10,70
#Cloten_Cym,2.03.0038,14,110
#Cloten_Cym,2.03.0039,14,68
#LADIES.IMOGEN_Cym,2.03.0039,14,68
#Cloten_Cym,2.03.0040,1,2
#Imogen_Cym,2.03.0040,1,2
#LADIES.IMOGEN_Cym,2.03.0040,1,2
#Cloten_Cym,2.03.0041,57,431
#Imogen_Cym,2.03.0041,57,431
#Cloten_Cym,2.03.0042,15,104
#Imogen_Cym,2.03.0042,15,104
#Pisanio_Cym,2.03.0042,15,104
#Cloten_Cym,2.03.0043,9,55
#Imogen_Cym,2.03.0043,9,55
#Cloten_Cym,2.03.0044,1,7
#Philario_Cym,2.04.0045,29,205
#Posthumus_Cym,2.04.0045,29,205
#Iachimo_Cym,2.04.0046,161,1052
#Philario_Cym,2.04.0046,161,1052
#Posthumus_Cym,2.04.0046,161,1052
#Iachimo_Cym,2.04.0047,5,25
#Philario_Cym,2.04.0047,5,25
#Posthumus_Cym,2.05.0048,36,285
#ATTENDANTS_Cym,3.01.0049,92,684
#Cloten_Cym,3.01.0049,92,684
#Cymbeline_Cym,3.01.0049,92,684
#Lucius_Cym,3.01.0049,92,684
#Queen_Cym,3.01.0049,92,684
#Pisanio_Cym,3.02.0050,23,173
#Imogen_Cym,3.02.0051,64,517
#Pisanio_Cym,3.02.0051,64,517
#Arviragus_Cym,3.03.0052,84,673
#Belarius_Cym,3.03.0052,84,673
#Guiderius_Cym,3.03.0052,84,673
#Belarius_Cym,3.03.0053,31,244
#Imogen_Cym,3.04.0054,222,1600
#Pisanio_Cym,3.04.0054,222,1600
#ATTENDANTS_Cym,3.05.0055,22,134
#Cloten_Cym,3.05.0055,22,134
#Cymbeline_Cym,3.05.0055,22,134
#Lucius_Cym,3.05.0055,22,134
#Queen_Cym,3.05.0055,22,134
#ATTENDANTS_Cym,3.05.0056,27,195
#Cloten_Cym,3.05.0056,27,195
#Cymbeline_Cym,3.05.0056,27,195
#Queen_Cym,3.05.0056,27,195
#ATTENDANTS.0.1_Cym,3.05.0057,15,101
#ATTENDANTS_Cym,3.05.0057,15,101
#Cloten_Cym,3.05.0057,15,101
#Cymbeline_Cym,3.05.0057,15,101
#Queen_Cym,3.05.0057,15,101
#ATTENDANTS_Cym,3.05.0058,4,24
#Cloten_Cym,3.05.0058,4,24
#Queen_Cym,3.05.0058,4,24
#ATTENDANTS_Cym,3.05.0059,10,83
#Queen_Cym,3.05.0059,10,83
#ATTENDANTS_Cym,3.05.0060,6,34
#Cloten_Cym,3.05.0060,6,34
#Queen_Cym,3.05.0060,6,34
#Cloten_Cym,3.05.0061,11,83
#Cloten_Cym,3.05.0062,59,396
#Pisanio_Cym,3.05.0062,59,396
#Cloten_Cym,3.05.0063,18,161
#Cloten_Cym,3.05.0064,10,81
#Pisanio_Cym,3.05.0064,10,81
#Pisanio_Cym,3.05.0065,6,53
#Imogen_Cym,3.06.0066,27,233
#Arviragus_Cym,3.06.0067,21,139
#Belarius_Cym,3.06.0067,21,139
#Guiderius_Cym,3.06.0067,21,139
#Arviragus_Cym,3.06.0068,67,416
#Belarius_Cym,3.06.0068,67,416
#Guiderius_Cym,3.06.0068,67,416
#Imogen_Cym,3.06.0068,67,416
#SENATORS.1_Cym,3.07.0069,10,70
#SENATORS.2_Cym,3.07.0069,10,70
#TRIBUNES_Cym,3.07.0069,10,70
#SENATORS.1_Cym,3.07.0070,9,47
#SENATORS.2_Cym,3.07.0070,9,47
#TRIBUNES.0.1_Cym,3.07.0070,9,47
#TRIBUNES_Cym,3.07.0070,9,47
#Cloten_Cym,4.01.0071,26,240
#Arviragus_Cym,4.02.0072,59,398
#Belarius_Cym,4.02.0072,59,398
#Guiderius_Cym,4.02.0072,59,398
#Imogen_Cym,4.02.0072,59,398
#Arviragus_Cym,4.02.0073,19,120
#Belarius_Cym,4.02.0073,19,120
#Guiderius_Cym,4.02.0073,19,120
#Arviragus_Cym,4.02.0074,10,74
#Belarius_Cym,4.02.0074,10,74
#Cloten_Cym,4.02.0074,10,74
#Guiderius_Cym,4.02.0074,10,74
#Cloten_Cym,4.02.0075,44,265
#Guiderius_Cym,4.02.0075,44,265
#Arviragus_Cym,4.02.0076,14,99
#Belarius_Cym,4.02.0076,14,99
#Arviragus_Cym,4.02.0077,51,361
#Belarius_Cym,4.02.0077,51,361
#Guiderius_Cym,4.02.0077,51,361
#Arviragus_Cym,4.02.0078,20,125
#Belarius_Cym,4.02.0078,20,125
#Belarius_Cym,4.02.0079,15,111
#Belarius_Cym,4.02.0080,16,90
#Guiderius_Cym,4.02.0080,16,90
#Arviragus_Cym,4.02.0081,77,505
#Belarius_Cym,4.02.0081,77,505
#Guiderius_Cym,4.02.0081,77,505
#Imogen_Cym,4.02.0081,77,505
#Arviragus_Cym,4.02.0082,29,165
#Guiderius_Cym,4.02.0082,29,165
#Imogen_Cym,4.02.0082,29,165
#Arviragus_Cym,4.02.0083,9,77
#Belarius_Cym,4.02.0083,9,77
#Guiderius_Cym,4.02.0083,9,77
#Imogen_Cym,4.02.0083,9,77
#Imogen_Cym,4.02.0084,42,360
#Imogen_Cym,4.02.0085,81,582
#Lucius_Cym,4.02.0085,81,582
#SOLDIERS.ROMAN.0.1_Cym,4.02.0085,81,582
#SOLDIERS.ROMAN_Cym,4.02.0085,81,582
#Soothsayer_Cym,4.02.0085,81,582
#ATTENDANTS_Cym,4.03.0086,18,136
#Cymbeline_Cym,4.03.0086,18,136
#Pisanio_Cym,4.03.0086,18,136
#ATTENDANTS.0.2_Cym,4.03.0087,25,161
#ATTENDANTS_Cym,4.03.0087,25,161
#Cymbeline_Cym,4.03.0087,25,161
#Pisanio_Cym,4.03.0087,25,161
#ATTENDANTS.0.2_Cym,4.03.0088,11,99
#Pisanio_Cym,4.03.0088,11,99
#Arviragus_Cym,4.04.0089,65,456
#Belarius_Cym,4.04.0089,65,456
#Guiderius_Cym,4.04.0089,65,456
#Posthumus_Cym,5.01.0090,33,274
#Iachimo_Cym,5.02.0091,10,83
#Arviragus_Cym,5.02.0092,4,26
#Belarius_Cym,5.02.0092,4,26
#Cymbeline_Cym,5.02.0092,4,26
#Guiderius_Cym,5.02.0092,4,26
#SOLDIERS.BRITON_Cym,5.02.0092,4,26
#SOLDIERS.ROMAN_Cym,5.02.0092,4,26
#Iachimo_Cym,5.02.0093,6,36
#Imogen_Cym,5.02.0093,6,36
#Lucius_Cym,5.02.0093,6,36
#SOLDIERS.ROMAN_Cym,5.02.0093,6,36
#ATTENDANTS.3_Cym,5.03.0094,71,532
#Posthumus_Cym,5.03.0094,71,532
#Posthumus_Cym,5.03.0095,21,183
#Posthumus_Cym,5.03.0096,2,17
#SOLDIERS.BRITON.0.1_Cym,5.03.0096,2,17
#SOLDIERS.BRITON_Cym,5.03.0096,2,17
#Posthumus_Cym,5.03.0097,12,78
#SOLDIERS.BRITON.0.1_Cym,5.03.0097,12,78
#SOLDIERS.BRITON.0.2_Cym,5.03.0097,12,78
#SOLDIERS.BRITON_Cym,5.03.0097,12,78
#JAILERS.1_Cym,5.04.0098,3,21
#JAILERS.2_Cym,5.04.0098,3,21
#Posthumus_Cym,5.04.0098,3,21
#Posthumus_Cym,5.04.0099,28,224
#GHOSTS.BROTHERS.1_Cym,5.04.0100,63,323
#GHOSTS.BROTHERS.2_Cym,5.04.0100,63,323
#GHOSTS.Father_Cym,5.04.0100,63,323
#GHOSTS.Mother_Cym,5.04.0100,63,323
#Posthumus_Cym,5.04.0100,63,323
#GHOSTS.BROTHERS.1_Cym,5.04.0101,21,154
#GHOSTS.BROTHERS.2_Cym,5.04.0101,21,154
#GHOSTS.Father_Cym,5.04.0101,21,154
#GHOSTS.Mother_Cym,5.04.0101,21,154
#Jupiter_Cym,5.04.0101,21,154
#Posthumus_Cym,5.04.0101,21,154
#GHOSTS.BROTHERS.1_Cym,5.04.0102,10,70
#GHOSTS.BROTHERS.2_Cym,5.04.0102,10,70
#GHOSTS.Father_Cym,5.04.0102,10,70
#GHOSTS.Mother_Cym,5.04.0102,10,70
#Posthumus_Cym,5.04.0102,10,70
#Posthumus_Cym,5.04.0103,28,233
#JAILERS.1_Cym,5.04.0104,41,365
#Posthumus_Cym,5.04.0104,41,365
#JAILERS.1_Cym,5.04.0105,7,38
#MESSENGERS.2_Cym,5.04.0105,7,38
#Posthumus_Cym,5.04.0105,7,38
#JAILERS.1_Cym,5.04.0106,9,87
#ATTENDANTS_Cym,5.05.0107,27,187
#Arviragus_Cym,5.05.0107,27,187
#Belarius_Cym,5.05.0107,27,187
#Cymbeline_Cym,5.05.0107,27,187
#Guiderius_Cym,5.05.0107,27,187
#Pisanio_Cym,5.05.0107,27,187
#ATTENDANTS_Cym,5.05.0108,53,374
#Arviragus_Cym,5.05.0108,53,374
#Belarius_Cym,5.05.0108,53,374
#Cornelius_Cym,5.05.0108,53,374
#Cymbeline_Cym,5.05.0108,53,374
#Guiderius_Cym,5.05.0108,53,374
#LADIES.QUEEN_Cym,5.05.0108,53,374
#Pisanio_Cym,5.05.0108,53,374
#ATTENDANTS_Cym,5.05.0109,506,3421
#Arviragus_Cym,5.05.0109,506,3421
#Belarius_Cym,5.05.0109,506,3421
#Cornelius_Cym,5.05.0109,506,3421
#Cymbeline_Cym,5.05.0109,506,3421
#Guiderius_Cym,5.05.0109,506,3421
#Iachimo_Cym,5.05.0109,506,3421
#Imogen_Cym,5.05.0109,506,3421
#LADIES.QUEEN_Cym,5.05.0109,506,3421
#Lucius_Cym,5.05.0109,506,3421
#Pisanio_Cym,5.05.0109,506,3421
#Posthumus_Cym,5.05.0109,506,3421
#SOLDIERS.BRITON_Cym,5.05.0109,506,3421
#SOLDIERS.ROMAN_Cym,5.05.0109,506,3421
#Soothsayer_Cym,5.05.0109,506,3421
