node1,node2,n_lines,n_tokens
#LORDS.SENIOR.Amiens_AYL,2.01.0020,25,194
#LORDS.SENIOR_AYL,2.01.0020,25,194
#DukeSenior_AYL,2.01.0021,42,303
#LORDS.SENIOR.0.1_AYL,2.01.0021,42,303
#LORDS.SENIOR.Amiens_AYL,2.01.0021,42,303
#LORDS.SENIOR_AYL,2.01.0021,42,303
#DukeSenior_AYL,2.01.0022,6,36
#LORDS.SENIOR.0.1_AYL,2.01.0022,6,36
#LORDS.SENIOR.0.2_AYL,2.01.0022,6,36
#LORDS.SENIOR.Amiens_AYL,2.01.0022,6,36
#LORDS.SENIOR_AYL,2.01.0022,6,36
#DukeFrederick_AYL,2.02.0023,3,24
#LORDS.FREDERICK_AYL,2.02.0023,3,24
#DukeFrederick_AYL,2.02.0024,4,32
#LORDS.FREDERICK.0.1_AYL,2.02.0024,4,32
#LORDS.FREDERICK_AYL,2.02.0024,4,32
#DukeFrederick_AYL,2.02.0025,14,101
#LORDS.FREDERICK.0.1_AYL,2.02.0025,14,101
#LORDS.FREDERICK.0.2_AYL,2.02.0025,14,101
#LORDS.FREDERICK_AYL,2.02.0025,14,101
#Adam_AYL,2.03.0026,77,610
#Orlando_AYL,2.03.0026,77,610
#Celia_AYL,2.04.0027,18,140
#Rosalind_AYL,2.04.0027,18,140
#Touchstone_AYL,2.04.0027,18,140
#Celia_AYL,2.04.0028,24,177
#Corin_AYL,2.04.0028,24,177
#Rosalind_AYL,2.04.0028,24,177
#Silvius_AYL,2.04.0028,24,177
#Touchstone_AYL,2.04.0028,24,177
#Celia_AYL,2.04.0029,61,469
#Corin_AYL,2.04.0029,61,469
#Rosalind_AYL,2.04.0029,61,469
#Touchstone_AYL,2.04.0029,61,469
#Jaques_AYL,2.05.0030,61,392
#LORDS.SENIOR.Amiens_AYL,2.05.0030,61,392
#LORDS.SENIOR_AYL,2.05.0030,61,392
#Adam_AYL,2.06.0031,18,167
#Orlando_AYL,2.06.0031,18,167
#DukeSenior_AYL,2.07.0032,2,17
#LORDS.SENIOR.Amiens_AYL,2.07.0032,2,17
#LORDS.SENIOR_AYL,2.07.0032,2,17
#DukeSenior_AYL,2.07.0033,5,42
#LORDS.SENIOR.0.1_AYL,2.07.0033,5,42
#LORDS.SENIOR.Amiens_AYL,2.07.0033,5,42
#LORDS.SENIOR_AYL,2.07.0033,5,42
#DukeSenior_AYL,2.07.0034,83,652
#Jaques_AYL,2.07.0034,83,652
#LORDS.SENIOR.0.1_AYL,2.07.0034,83,652
#LORDS.SENIOR.Amiens_AYL,2.07.0034,83,652
#LORDS.SENIOR_AYL,2.07.0034,83,652
#DukeSenior_AYL,2.07.0035,51,395
#Jaques_AYL,2.07.0035,51,395
#LORDS.SENIOR.0.1_AYL,2.07.0035,51,395
#LORDS.SENIOR.Amiens_AYL,2.07.0035,51,395
#LORDS.SENIOR_AYL,2.07.0035,51,395
#Orlando_AYL,2.07.0035,51,395
#DukeSenior_AYL,2.07.0036,32,235
#Jaques_AYL,2.07.0036,32,235
#LORDS.SENIOR.0.1_AYL,2.07.0036,32,235
#LORDS.SENIOR.Amiens_AYL,2.07.0036,32,235
#LORDS.SENIOR_AYL,2.07.0036,32,235
#Adam_AYL,2.07.0037,39,242
#DukeSenior_AYL,2.07.0037,39,242
#Jaques_AYL,2.07.0037,39,242
#LORDS.SENIOR.0.1_AYL,2.07.0037,39,242
#LORDS.SENIOR.Amiens_AYL,2.07.0037,39,242
#LORDS.SENIOR_AYL,2.07.0037,39,242
#Orlando_AYL,2.07.0037,39,242
#DukeFrederick_AYL,3.01.0038,18,147
#LORDS.FREDERICK_AYL,3.01.0038,18,147
#Oliver_AYL,3.01.0038,18,147
#Orlando_AYL,3.02.0039,10,78
#Corin_AYL,3.02.0040,75,613
#Touchstone_AYL,3.02.0040,75,613
#Corin_AYL,3.02.0041,39,232
#Rosalind_AYL,3.02.0041,39,232
#Touchstone_AYL,3.02.0041,39,232
#Celia_AYL,3.02.0042,41,217
#Corin_AYL,3.02.0042,41,217
#Rosalind_AYL,3.02.0042,41,217
#Touchstone_AYL,3.02.0042,41,217
#Celia_AYL,3.02.0043,90,656
#Rosalind_AYL,3.02.0043,90,656
#Celia_AYL,3.02.0044,43,301
#Jaques_AYL,3.02.0044,43,301
#Orlando_AYL,3.02.0044,43,301
#Rosalind_AYL,3.02.0044,43,301
#Celia_AYL,3.02.0045,145,1093
#Orlando_AYL,3.02.0045,145,1093
#Rosalind_AYL,3.02.0045,145,1093
#Audrey_AYL,3.03.0046,62,480
#Jaques_AYL,3.03.0046,62,480
#Touchstone_AYL,3.03.0046,62,480
#Audrey_AYL,3.03.0047,43,291
#Jaques_AYL,3.03.0047,43,291
#OliverMartext_AYL,3.03.0047,43,291
#Touchstone_AYL,3.03.0047,43,291
#OliverMartext_AYL,3.03.0048,2,17
#Celia_AYL,3.04.0049,43,340
#Rosalind_AYL,3.04.0049,43,340
#Celia_AYL,3.04.0050,17,108
#Corin_AYL,3.04.0050,17,108
#Rosalind_AYL,3.04.0050,17,108
#Phoebe_AYL,3.05.0051,8,58
#Silvius_AYL,3.05.0051,8,58
#Celia_AYL,3.05.0052,77,622
#Corin_AYL,3.05.0052,77,622
#Phoebe_AYL,3.05.0052,77,622
#Rosalind_AYL,3.05.0052,77,622
#Silvius_AYL,3.05.0052,77,622
#Phoebe_AYL,3.05.0053,65,497
#Silvius_AYL,3.05.0053,65,497
#Celia_AYL,4.01.0054,32,222
#Jaques_AYL,4.01.0054,32,222
#Rosalind_AYL,4.01.0054,32,222
#Celia_AYL,4.01.0055,9,65
#Jaques_AYL,4.01.0055,9,65
#Orlando_AYL,4.01.0055,9,65
#Rosalind_AYL,4.01.0055,9,65
#Celia_AYL,4.01.0056,172,1215
#Orlando_AYL,4.01.0056,172,1215
#Rosalind_AYL,4.01.0056,172,1215
#Celia_AYL,4.01.0057,18,151
#Rosalind_AYL,4.01.0057,18,151
#Jaques_AYL,4.02.0058,1,7
#LORDS.SENIOR_AYL,4.02.0058,1,7
#Jaques_AYL,4.02.0059,6,40
#LORDS.SENIOR.0.1_AYL,4.02.0059,6,40
#LORDS.SENIOR_AYL,4.02.0059,6,40
#Jaques_AYL,4.02.0060,6,36
#LORDS.SENIOR.0.1_AYL,4.02.0060,6,36
#LORDS.SENIOR.0.2_AYL,4.02.0060,6,36
#LORDS.SENIOR_AYL,4.02.0060,6,36
#Celia_AYL,4.03.0061,5,36
#Rosalind_AYL,4.03.0061,5,36
#Celia_AYL,4.03.0062,73,532
#Rosalind_AYL,4.03.0062,73,532
#Silvius_AYL,4.03.0062,73,532
#Celia_AYL,4.03.0063,115,830
#Oliver_AYL,4.03.0063,115,830
#Rosalind_AYL,4.03.0063,115,830
#Audrey_AYL,5.01.0064,9,59
#Touchstone_AYL,5.01.0064,9,59
#Audrey_AYL,5.01.0065,51,387
#Touchstone_AYL,5.01.0065,51,387
#William_AYL,5.01.0065,51,387
#Audrey_AYL,5.01.0066,4,17
#Corin_AYL,5.01.0066,4,17
#Touchstone_AYL,5.01.0066,4,17
#Oliver_AYL,5.02.0067,12,110
#Orlando_AYL,5.02.0067,12,110
#Oliver_AYL,5.02.0068,7,40
#Orlando_AYL,5.02.0068,7,40
#Rosalind_AYL,5.02.0068,7,40
#Orlando_AYL,5.02.0069,59,478
#Rosalind_AYL,5.02.0069,59,478
#Orlando_AYL,5.02.0070,52,359
#Phoebe_AYL,5.02.0070,52,359
#Rosalind_AYL,5.02.0070,52,359
#Silvius_AYL,5.02.0070,52,359
#Audrey_AYL,5.03.0071,5,36
#Touchstone_AYL,5.03.0071,5,36
#Audrey_AYL,5.03.0072,42,300
#SERVANTS.1_AYL,5.03.0072,42,300
#SERVANTS.2_AYL,5.03.0072,42,300
#Touchstone_AYL,5.03.0072,42,300
#Celia_AYL,5.04.0073,4,33
#DukeSenior_AYL,5.04.0073,4,33
#Jaques_AYL,5.04.0073,4,33
#LORDS.SENIOR.Amiens_AYL,5.04.0073,4,33
#Oliver_AYL,5.04.0073,4,33
#Orlando_AYL,5.04.0073,4,33
#Celia_AYL,5.04.0074,22,176
#DukeSenior_AYL,5.04.0074,22,176
#Jaques_AYL,5.04.0074,22,176
#LORDS.SENIOR.Amiens_AYL,5.04.0074,22,176
#Oliver_AYL,5.04.0074,22,176
#Orlando_AYL,5.04.0074,22,176
#Phoebe_AYL,5.04.0074,22,176
#Rosalind_AYL,5.04.0074,22,176
#Silvius_AYL,5.04.0074,22,176
#DukeSenior_AYL,5.04.0075,9,69
#Jaques_AYL,5.04.0075,9,69
#LORDS.SENIOR.Amiens_AYL,5.04.0075,9,69
#Oliver_AYL,5.04.0075,9,69
#Orlando_AYL,5.04.0075,9,69
#Phoebe_AYL,5.04.0075,9,69
#Silvius_AYL,5.04.0075,9,69
#Audrey_AYL,5.04.0076,76,608
#DukeSenior_AYL,5.04.0076,76,608
#Jaques_AYL,5.04.0076,76,608
#LORDS.SENIOR.Amiens_AYL,5.04.0076,76,608
#Oliver_AYL,5.04.0076,76,608
#Orlando_AYL,5.04.0076,76,608
#Phoebe_AYL,5.04.0076,76,608
#Silvius_AYL,5.04.0076,76,608
#Touchstone_AYL,5.04.0076,76,608
#Audrey_AYL,5.04.0077,38,244
#Celia_AYL,5.04.0077,38,244
#DukeSenior_AYL,5.04.0077,38,244
#Hymen_AYL,5.04.0077,38,244
#Jaques_AYL,5.04.0077,38,244
#LORDS.SENIOR.Amiens_AYL,5.04.0077,38,244
#Oliver_AYL,5.04.0077,38,244
#Orlando_AYL,5.04.0077,38,244
#Phoebe_AYL,5.04.0077,38,244
#Rosalind_AYL,5.04.0077,38,244
#Silvius_AYL,5.04.0077,38,244
#Touchstone_AYL,5.04.0077,38,244
#Audrey_AYL,5.04.0078,51,359
#Celia_AYL,5.04.0078,51,359
#DukeSenior_AYL,5.04.0078,51,359
#Hymen_AYL,5.04.0078,51,359
#Jaques_AYL,5.04.0078,51,359
#LORDS.SENIOR.Amiens_AYL,5.04.0078,51,359
#Oliver_AYL,5.04.0078,51,359
#Orlando_AYL,5.04.0078,51,359
#Phoebe_AYL,5.04.0078,51,359
#Rosalind_AYL,5.04.0078,51,359
#SecondBrother_AYL,5.04.0078,51,359
#Silvius_AYL,5.04.0078,51,359
#Touchstone_AYL,5.04.0078,51,359
#Audrey_AYL,5.04.0079,2,15
#Celia_AYL,5.04.0079,2,15
#DukeSenior_AYL,5.04.0079,2,15
#Hymen_AYL,5.04.0079,2,15
#LORDS.SENIOR.Amiens_AYL,5.04.0079,2,15
#Oliver_AYL,5.04.0079,2,15
#Orlando_AYL,5.04.0079,2,15
#Phoebe_AYL,5.04.0079,2,15
#Rosalind_AYL,5.04.0079,2,15
#SecondBrother_AYL,5.04.0079,2,15
#Silvius_AYL,5.04.0079,2,15
#Touchstone_AYL,5.04.0079,2,15
#Rosalind_AYL,6.00.0080,22,227
