act,scene,stagegroup,n_tokens,n_lines,onstage
1,2,11,98,18,#Aufidius_Cor #SENATORS.VOLSCIAN.0.1_Cor #SENATORS.VOLSCIAN.0.2_Cor #SENATORS.VOLSCIAN_Cor
1,3,12,234,27,#Virgilia_Cor #Volumnia_Cor
1,3,13,147,20,#Gentlewoman_Cor #Virgilia_Cor #Volumnia_Cor
1,3,14,19,3,#Virgilia_Cor #Volumnia_Cor
1,3,15,500,66,#Gentlewoman_Cor #Usher_Cor #Valeria_Cor #Virgilia_Cor #Volumnia_Cor
1,4,16,111,17,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SOLDIERS.ROMAN_Cor
1,4,17,7,1,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN_Cor #SOLDIERS.ROMAN_Cor
1,4,18,66,11,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SENATORS.VOLSCIAN_Cor #SOLDIERS.ROMAN_Cor
1,4,19,12,2,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor
1,4,20,60,9,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor
1,4,21,118,14,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor
1,4,22,27,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor
1,4,23,3,1,#SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN.0.1_Cor #SOLDIERS.ROMAN_Cor
1,4,24,14,3,#SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN.0.1_Cor #SOLDIERS.ROMAN.0.2_Cor #SOLDIERS.ROMAN_Cor
1,4,25,110,17,#Lartius_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN.0.1_Cor #SOLDIERS.ROMAN.0.2_Cor #SOLDIERS.ROMAN_Cor
1,4,26,13,3,#Coriolanus_Cor #Lartius_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN.0.1_Cor #SOLDIERS.ROMAN.0.2_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor
1,5,27,6,1,#SOLDIERS.ROMAN.0.1_Cor #SOLDIERS.ROMAN_Cor
1,5,28,3,1,#SOLDIERS.ROMAN.0.1_Cor #SOLDIERS.ROMAN.0.2_Cor #SOLDIERS.ROMAN_Cor
1,5,29,9,1,#SOLDIERS.ROMAN.0.1_Cor #SOLDIERS.ROMAN.0.2_Cor #SOLDIERS.ROMAN.0.3_Cor #SOLDIERS.ROMAN_Cor
1,5,30,44,5,#Coriolanus_Cor #Lartius_Cor #SOLDIERS.ROMAN.0.1_Cor #SOLDIERS.ROMAN.0.2_Cor #SOLDIERS.ROMAN.0.3_Cor #SOLDIERS.ROMAN.Trumpeter_Cor #SOLDIERS.ROMAN_Cor
1,5,31,133,21,#Coriolanus_Cor #Lartius_Cor #SOLDIERS.ROMAN.0.1_Cor #SOLDIERS.ROMAN.0.2_Cor #SOLDIERS.ROMAN.0.3_Cor #SOLDIERS.ROMAN.Trumpeter_Cor
1,5,32,22,3,#Lartius_Cor #SOLDIERS.ROMAN.0.1_Cor #SOLDIERS.ROMAN.0.2_Cor #SOLDIERS.ROMAN.0.3_Cor #SOLDIERS.ROMAN.Trumpeter_Cor
1,6,33,70,11,#Cominius_Cor #SOLDIERS.ROMAN_Cor
1,6,34,102,16,#Cominius_Cor #MESSENGERS.X.3_Cor #SOLDIERS.ROMAN_Cor
1,6,35,552,80,#Cominius_Cor #Coriolanus_Cor #SOLDIERS.ROMAN_Cor
1,7,36,64,9,#Lartius_Cor #SOLDIERS.ROMAN.Lieutenant_Cor #SOLDIERS.ROMAN.Scout_Cor #SOLDIERS.ROMAN_Cor
1,8,37,112,19,#Aufidius_Cor #Coriolanus_Cor
1,8,38,12,3,#Aufidius_Cor #Coriolanus_Cor #SOLDIERS.VOLSCIAN_Cor
1,9,39,88,12,#Cominius_Cor #Coriolanus_Cor #SOLDIERS.ROMAN_Cor
1,9,40,667,94,#Cominius_Cor #Coriolanus_Cor #Lartius_Cor #SOLDIERS.ROMAN.0_Cor #SOLDIERS.ROMAN_Cor
1,10,41,4,1,#Aufidius_Cor #SOLDIERS.VOLSCIAN_Cor
1,10,42,271,35,#Aufidius_Cor #SOLDIERS.VOLSCIAN.0.1_Cor #SOLDIERS.VOLSCIAN_Cor
2,1,43,765,99,#Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
2,1,44,468,67,#Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor #Valeria_Cor #Virgilia_Cor #Volumnia_Cor
2,1,45,337,57,#Cominius_Cor #Coriolanus_Cor #Herald_Cor #Lartius_Cor #Menenius_Cor #SOLDIERS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor #Valeria_Cor #Virgilia_Cor #Volumnia_Cor
2,1,46,445,67,#TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
2,1,47,96,14,#MESSENGERS.X.4_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
2,2,48,297,36,#OFFICERS.1_Cor #OFFICERS.2_Cor
2,2,49,80,13,#Cominius_Cor #Coriolanus_Cor #LICTORS_Cor #Menenius_Cor #OFFICERS.1_Cor #OFFICERS.2_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
2,2,50,239,42,#Cominius_Cor #Coriolanus_Cor #LICTORS_Cor #Menenius_Cor #OFFICERS.1_Cor #OFFICERS.2_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
2,2,51,440,60,#Cominius_Cor #LICTORS_Cor #Menenius_Cor #OFFICERS.1_Cor #OFFICERS.2_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
2,2,52,194,32,#Cominius_Cor #Coriolanus_Cor #LICTORS_Cor #Menenius_Cor #OFFICERS.1_Cor #OFFICERS.2_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
2,2,53,49,7,#SENATORS.ROMAN.0.1_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
2,3,54,326,41,#CITIZENS.ROMAN.1_Cor #CITIZENS.ROMAN.2_Cor #CITIZENS.ROMAN.3_Cor #CITIZENS.ROMAN.4_Cor #CITIZENS.ROMAN.5_Cor #CITIZENS.ROMAN.6_Cor #CITIZENS.ROMAN.7_Cor #CITIZENS.ROMAN.8_Cor
2,3,55,75,9,#CITIZENS.ROMAN.1_Cor #CITIZENS.ROMAN.2_Cor #CITIZENS.ROMAN.3_Cor #CITIZENS.ROMAN.4_Cor #CITIZENS.ROMAN.5_Cor #CITIZENS.ROMAN.6_Cor #CITIZENS.ROMAN.7_Cor #CITIZENS.ROMAN.8_Cor #Coriolanus_Cor #Menenius_Cor
2,3,56,117,17,#Coriolanus_Cor #Menenius_Cor
2,3,57,10,2,#Coriolanus_Cor
2,3,58,147,24,#CITIZENS.ROMAN.1_Cor #CITIZENS.ROMAN.2_Cor #CITIZENS.ROMAN.3_Cor #Coriolanus_Cor
2,3,59,207,28,#CITIZENS.ROMAN.4_Cor #CITIZENS.ROMAN.5_Cor #Coriolanus_Cor
2,3,60,107,13,#Coriolanus_Cor
2,3,61,89,14,#CITIZENS.ROMAN.6_Cor #CITIZENS.ROMAN.7_Cor #CITIZENS.ROMAN.8_Cor #Coriolanus_Cor
2,3,62,2,1,#Coriolanus_Cor
2,3,63,95,17,#Coriolanus_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
2,3,64,28,4,#TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
2,3,65,819,115,#CITIZENS.ROMAN.1_Cor #CITIZENS.ROMAN.2_Cor #CITIZENS.ROMAN.3_Cor #CITIZENS.ROMAN.4_Cor #CITIZENS.ROMAN.5_Cor #CITIZENS.ROMAN.6_Cor #CITIZENS.ROMAN.7_Cor #CITIZENS.ROMAN.8_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
2,3,66,66,10,#TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,1,67,157,25,#Cominius_Cor #Coriolanus_Cor #Lartius_Cor #Menenius_Cor #SENATORS.ROMAN_Cor
3,1,68,67,13,#Cominius_Cor #Coriolanus_Cor #Lartius_Cor #Menenius_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,1,69,1165,179,#Cominius_Cor #Coriolanus_Cor #Lartius_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,1,70,4,1,#AEDILES.X.1_Cor #Cominius_Cor #Coriolanus_Cor #Lartius_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,1,71,51,11,#Cominius_Cor #Coriolanus_Cor #Lartius_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,1,72,24,4,#AEDILES_Cor #CITIZENS.ROMAN_Cor #Cominius_Cor #Coriolanus_Cor #Lartius_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,1,73,331,56,#AEDILES_Cor #CITIZENS.ROMAN_Cor #Cominius_Cor #Coriolanus_Cor #Lartius_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN.0.2_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,1,74,16,3,#Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN.0.2_Cor
3,1,75,45,8,#Coriolanus_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN.0.2_Cor
3,1,76,140,25,#Cominius_Cor #Coriolanus_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN.0.2_Cor
3,1,77,78,12,#Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN.0.2_Cor
3,1,78,53,9,#AEDILES_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN.0.2_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,1,79,528,86,#AEDILES_Cor #CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN.0.2_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,2,80,45,6,#Coriolanus_Cor #NOBLES_Cor
3,2,81,55,8,#Coriolanus_Cor #NOBLES.0.1_Cor #NOBLES_Cor
3,2,82,95,15,#Coriolanus_Cor #NOBLES.0.1_Cor #NOBLES_Cor #Volumnia_Cor
3,2,83,16,3,#Coriolanus_Cor #Menenius_Cor #NOBLES.0.1_Cor #NOBLES_Cor #SENATORS.ROMAN_Cor #Volumnia_Cor
3,2,84,568,81,#Coriolanus_Cor #Menenius_Cor #NOBLES.0.1_Cor #NOBLES_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #Volumnia_Cor
3,2,85,400,55,#Cominius_Cor #Coriolanus_Cor #Menenius_Cor #NOBLES.0.1_Cor #NOBLES_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #Volumnia_Cor
3,2,86,57,9,#Cominius_Cor #Coriolanus_Cor #Menenius_Cor #NOBLES.0.1_Cor #NOBLES_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor
3,3,87,35,5,#TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,3,88,159,27,#AEDILES.X.2_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,3,89,48,6,#TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,3,90,60,10,#Cominius_Cor #Coriolanus_Cor #Menenius_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,3,91,5,2,#Cominius_Cor #Coriolanus_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,3,92,757,115,#AEDILES.X.2_Cor #CITIZENS.ROMAN_Cor #Cominius_Cor #Coriolanus_Cor #Menenius_Cor #SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
3,3,93,61,8,#AEDILES.X.2_Cor #CITIZENS.ROMAN_Cor #SENATORS.ROMAN.0.1_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,1,94,475,69,#Cominius_Cor #Coriolanus_Cor #Menenius_Cor #NOBLES_Cor #Virgilia_Cor #Volumnia_Cor
4,2,95,60,10,#AEDILES.X.2_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,2,96,4,1,#TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,2,97,306,47,#Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor #Virgilia_Cor #Volumnia_Cor
4,2,98,85,14,#Menenius_Cor #Virgilia_Cor #Volumnia_Cor
4,2,99,3,1,#Menenius_Cor
4,3,100,394,53,#Adrian_Cor #Nicanor_Cor
4,4,101,48,6,#Coriolanus_Cor
4,4,102,48,10,#CITIZENS.ANTIUM.1_Cor #Coriolanus_Cor
4,4,103,119,16,#Coriolanus_Cor
4,5,104,13,2,#SERVANTS.1_Cor
4,5,105,8,2,#SERVANTS.2_Cor
4,5,106,14,2,#Coriolanus_Cor
4,5,107,18,3,#Coriolanus_Cor #SERVANTS.1_Cor
4,5,108,9,2,#Coriolanus_Cor
4,5,109,42,8,#Coriolanus_Cor #SERVANTS.2_Cor
4,5,110,105,20,#Coriolanus_Cor #SERVANTS.1_Cor #SERVANTS.2_Cor #SERVANTS.3_Cor
4,5,111,71,14,#Coriolanus_Cor #SERVANTS.1_Cor #SERVANTS.3_Cor
4,5,112,799,110,#Aufidius_Cor #Coriolanus_Cor #SERVANTS.1_Cor #SERVANTS.2_Cor
4,5,113,183,26,#SERVANTS.1_Cor #SERVANTS.2_Cor
4,5,114,513,70,#SERVANTS.1_Cor #SERVANTS.2_Cor #SERVANTS.3_Cor
4,6,115,76,10,#TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,116,76,12,#Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,117,19,4,#CITIZENS.ROMAN_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,118,37,7,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,119,79,13,#CITIZENS.ROMAN.0.1_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,120,153,25,#AEDILES.X.3_Cor #CITIZENS.ROMAN.0.1_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,121,123,22,#AEDILES.X.3_Cor #CITIZENS.ROMAN.0.1_Cor #MESSENGERS.TRIBUNES.1_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,122,36,6,#AEDILES.X.3_Cor #CITIZENS.ROMAN.0.1_Cor #MESSENGERS.TRIBUNES.1_Cor #MESSENGERS.TRIBUNES.2_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,123,400,65,#AEDILES.X.3_Cor #CITIZENS.ROMAN.0.1_Cor #Cominius_Cor #MESSENGERS.TRIBUNES.1_Cor #MESSENGERS.TRIBUNES.2_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,124,98,15,#AEDILES.X.3_Cor #CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN_Cor #Cominius_Cor #MESSENGERS.TRIBUNES.1_Cor #MESSENGERS.TRIBUNES.2_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,125,4,1,#AEDILES.X.3_Cor #CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN_Cor #Cominius_Cor #MESSENGERS.TRIBUNES.1_Cor #MESSENGERS.TRIBUNES.2_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,126,60,8,#AEDILES.X.3_Cor #CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN.0.3_Cor #CITIZENS.ROMAN_Cor #Cominius_Cor #MESSENGERS.TRIBUNES.1_Cor #MESSENGERS.TRIBUNES.2_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,127,64,8,#AEDILES.X.3_Cor #CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN.0.3_Cor #CITIZENS.ROMAN_Cor #MESSENGERS.TRIBUNES.1_Cor #MESSENGERS.TRIBUNES.2_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,6,128,25,5,#CITIZENS.ROMAN.0.1_Cor #CITIZENS.ROMAN.0.2_Cor #CITIZENS.ROMAN.0.3_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
4,7,129,474,61,#Aufidius_Cor #SOLDIERS.VOLSCIAN.Lieutenant_Cor
5,1,130,511,72,#Cominius_Cor #Menenius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
5,1,131,105,14,#Cominius_Cor #TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor
5,2,132,466,63,#Menenius_Cor #WATCHMEN.1_Cor #WATCHMEN.2_Cor
5,2,133,279,37,#Aufidius_Cor #Coriolanus_Cor #Menenius_Cor #WATCHMEN.1_Cor #WATCHMEN.2_Cor
5,2,134,108,14,#Menenius_Cor #WATCHMEN.1_Cor #WATCHMEN.2_Cor
5,2,135,21,3,#WATCHMEN.1_Cor #WATCHMEN.2_Cor
5,3,136,177,24,#Aufidius_Cor #Coriolanus_Cor
5,3,137,1540,210,#ATTENDANTS.ROMAN_Cor #Aufidius_Cor #Coriolanus_Cor #Valeria_Cor #Virgilia_Cor #Volumnia_Cor #YoungMartius_Cor
5,4,138,292,36,#Menenius_Cor #TRIBUNES.Sicinius_Cor
5,4,139,39,5,#MESSENGERS.TRIBUNES.1_Cor #Menenius_Cor #TRIBUNES.Sicinius_Cor
5,4,140,193,27,#MESSENGERS.TRIBUNES.1_Cor #MESSENGERS.TRIBUNES.2_Cor #Menenius_Cor #TRIBUNES.Sicinius_Cor
5,5,141,44,8,#SENATORS.ROMAN.0.1_Cor #SENATORS.ROMAN_Cor #Valeria_Cor #Virgilia_Cor #Volumnia_Cor
5,6,142,63,9,#ATTENDANTS.VOLSCIAN_Cor #Aufidius_Cor
5,6,143,2,1,#Aufidius_Cor #CONSPIRATORS_Cor
5,6,144,22,4,#Aufidius_Cor #CONSPIRATORS.0.1_Cor #CONSPIRATORS_Cor
5,6,145,35,6,#Aufidius_Cor #CONSPIRATORS.0.1_Cor #CONSPIRATORS.0.2_Cor #CONSPIRATORS_Cor
5,6,146,362,50,#Aufidius_Cor #CONSPIRATORS.0.1_Cor #CONSPIRATORS.0.2_Cor #CONSPIRATORS.0.3_Cor #CONSPIRATORS_Cor
5,6,147,30,6,#Aufidius_Cor #CONSPIRATORS.0.1_Cor #CONSPIRATORS.0.2_Cor #CONSPIRATORS.0.3_Cor #CONSPIRATORS_Cor #LORDS.VOLSCIAN_Cor
5,6,148,54,7,#Aufidius_Cor #CONSPIRATORS.0.1_Cor #CONSPIRATORS.0.2_Cor #CONSPIRATORS.0.3_Cor #CONSPIRATORS_Cor #LORDS.VOLSCIAN.0.1_Cor #LORDS.VOLSCIAN_Cor
5,6,149,417,63,#Aufidius_Cor #CITIZENS.VOLSCIAN_Cor #CONSPIRATORS.0.1_Cor #CONSPIRATORS.0.2_Cor #CONSPIRATORS.0.3_Cor #CONSPIRATORS_Cor #Coriolanus_Cor #LORDS.VOLSCIAN.0.1_Cor #LORDS.VOLSCIAN_Cor
5,6,150,81,14,#Aufidius_Cor #CITIZENS.VOLSCIAN_Cor #CONSPIRATORS.0.1_Cor #CONSPIRATORS.0.2_Cor #CONSPIRATORS.0.3_Cor #CONSPIRATORS_Cor #Coriolanus_Cor #LORDS.VOLSCIAN.0.1_Cor #LORDS.VOLSCIAN.0.2_Cor #LORDS.VOLSCIAN_Cor
5,6,151,171,25,#Aufidius_Cor #CITIZENS.VOLSCIAN_Cor #CONSPIRATORS.0.1_Cor #CONSPIRATORS.0.2_Cor #CONSPIRATORS.0.3_Cor #CONSPIRATORS_Cor #Coriolanus_Cor #LORDS.VOLSCIAN.0.1_Cor #LORDS.VOLSCIAN.0.2_Cor #LORDS.VOLSCIAN.0.3_Cor #LORDS.VOLSCIAN_Cor
