node1,node2,n_lines,n_tokens
#Salarino_MV,2.04.0022,14,87
#Solanio_MV,2.04.0022,14,87
#Gratiano_MV,2.04.0023,8,43
#Lorenzo_MV,2.04.0023,8,43
#Salarino_MV,2.04.0023,8,43
#Solanio_MV,2.04.0023,8,43
#Gratiano_MV,2.04.0024,12,94
#Lorenzo_MV,2.04.0024,12,94
#LanceletGobbo_MV,2.05.0025,10,68
#Shylock_MV,2.05.0025,10,68
#Jessica_MV,2.05.0026,34,261
#LanceletGobbo_MV,2.05.0026,34,261
#Shylock_MV,2.05.0026,34,261
#Jessica_MV,2.05.0027,12,92
#Shylock_MV,2.05.0027,12,92
#Jessica_MV,2.05.0028,2,16
#Gratiano_MV,2.06.0029,20,144
#Salarino_MV,2.06.0029,20,144
#Gratiano_MV,2.06.0030,6,50
#Lorenzo_MV,2.06.0030,6,50
#Salarino_MV,2.06.0030,6,50
#Gratiano_MV,2.06.0031,26,198
#Jessica_MV,2.06.0031,26,198
#Lorenzo_MV,2.06.0031,26,198
#Salarino_MV,2.06.0031,26,198
#Gratiano_MV,2.06.0032,7,61
#Lorenzo_MV,2.06.0032,7,61
#Salarino_MV,2.06.0032,7,61
#Gratiano_MV,2.06.0033,2,16
#Jessica_MV,2.06.0033,2,16
#Lorenzo_MV,2.06.0033,2,16
#Salarino_MV,2.06.0033,2,16
#Antonio_MV,2.06.0034,9,61
#Gratiano_MV,2.06.0034,9,61
#ATTENDANTS.MOROCCO_MV,2.07.0035,85,607
#ATTENDANTS.PORTIA_MV,2.07.0035,85,607
#Morocco_MV,2.07.0035,85,607
#Nerissa_MV,2.07.0035,85,607
#Portia_MV,2.07.0035,85,607
#ATTENDANTS.PORTIA_MV,2.07.0036,2,15
#Nerissa_MV,2.07.0036,2,15
#Portia_MV,2.07.0036,2,15
#Salarino_MV,2.08.0037,56,413
#Solanio_MV,2.08.0037,56,413
#ATTENDANTS.PORTIA_MV,2.09.0038,3,23
#Nerissa_MV,2.09.0038,3,23
#ATTENDANTS.ARRAGON_MV,2.09.0039,81,569
#ATTENDANTS.PORTIA_MV,2.09.0039,81,569
#Arragon_MV,2.09.0039,81,569
#Nerissa_MV,2.09.0039,81,569
#Portia_MV,2.09.0039,81,569
#ATTENDANTS.PORTIA_MV,2.09.0040,6,41
#Nerissa_MV,2.09.0040,6,41
#Portia_MV,2.09.0040,6,41
#ATTENDANTS.PORTIA_MV,2.09.0041,19,131
#Messenger_MV,2.09.0041,19,131
#Nerissa_MV,2.09.0041,19,131
#Portia_MV,2.09.0041,19,131
#Salarino_MV,3.01.0042,22,175
#Solanio_MV,3.01.0042,22,175
#Salarino_MV,3.01.0043,50,422
#Shylock_MV,3.01.0043,50,422
#Solanio_MV,3.01.0043,50,422
#SERVANTS.2_MV,3.01.0044,3,24
#Salarino_MV,3.01.0044,3,24
#Shylock_MV,3.01.0044,3,24
#Solanio_MV,3.01.0044,3,24
#SERVANTS.2_MV,3.01.0045,3,17
#Salarino_MV,3.01.0045,3,17
#Shylock_MV,3.01.0045,3,17
#Solanio_MV,3.01.0045,3,17
#Tubal_MV,3.01.0045,3,17
#Shylock_MV,3.01.0046,51,394
#Tubal_MV,3.01.0046,51,394
#ATTENDANTS.BASSANIO_MV,3.02.0047,64,511
#ATTENDANTS.PORTIA_MV,3.02.0047,64,511
#Bassanio_MV,3.02.0047,64,511
#Gratiano_MV,3.02.0047,64,511
#Nerissa_MV,3.02.0047,64,511
#Portia_MV,3.02.0047,64,511
#ATTENDANTS.BASSANIO_MV,3.02.0048,158,1180
#ATTENDANTS.PORTIA_MV,3.02.0048,158,1180
#Bassanio_MV,3.02.0048,158,1180
#Gratiano_MV,3.02.0048,158,1180
#MUSICIANS_MV,3.02.0048,158,1180
#Nerissa_MV,3.02.0048,158,1180
#Portia_MV,3.02.0048,158,1180
#ATTENDANTS.BASSANIO_MV,3.02.0049,117,877
#ATTENDANTS.PORTIA_MV,3.02.0049,117,877
#Bassanio_MV,3.02.0049,117,877
#Gratiano_MV,3.02.0049,117,877
#Jessica_MV,3.02.0049,117,877
#Lorenzo_MV,3.02.0049,117,877
#MUSICIANS_MV,3.02.0049,117,877
#Nerissa_MV,3.02.0049,117,877
#Portia_MV,3.02.0049,117,877
#Salerio_MV,3.02.0049,117,877
#Antonio_MV,3.03.0050,18,147
#Jailer_MV,3.03.0050,18,147
#Shylock_MV,3.03.0050,18,147
#Solanio_MV,3.03.0050,18,147
#Antonio_MV,3.03.0051,21,147
#Jailer_MV,3.03.0051,21,147
#Solanio_MV,3.03.0051,21,147
#ATTENDANTS.PORTIA.Balthazar_MV,3.04.0052,45,335
#Jessica_MV,3.04.0052,45,335
#Lorenzo_MV,3.04.0052,45,335
#Nerissa_MV,3.04.0052,45,335
#Portia_MV,3.04.0052,45,335
#ATTENDANTS.PORTIA.Balthazar_MV,3.04.0053,13,94
#Nerissa_MV,3.04.0053,13,94
#Portia_MV,3.04.0053,13,94
#Nerissa_MV,3.04.0054,30,231
#Portia_MV,3.04.0054,30,231
#Jessica_MV,3.05.0055,25,215
#LanceletGobbo_MV,3.05.0055,25,215
#Jessica_MV,3.05.0056,38,296
#LanceletGobbo_MV,3.05.0056,38,296
#Lorenzo_MV,3.05.0056,38,296
#Jessica_MV,3.05.0057,28,214
#Lorenzo_MV,3.05.0057,28,214
#ATTENDANTS.DUKE_MV,4.01.0058,16,112
#Antonio_MV,4.01.0058,16,112
#Bassanio_MV,4.01.0058,16,112
#Duke_MV,4.01.0058,16,112
#Gratiano_MV,4.01.0058,16,112
#Salerio_MV,4.01.0058,16,112
#ATTENDANTS.DUKE_MV,4.01.0059,104,841
#Antonio_MV,4.01.0059,104,841
#Bassanio_MV,4.01.0059,104,841
#Duke_MV,4.01.0059,104,841
#Gratiano_MV,4.01.0059,104,841
#Salerio_MV,4.01.0059,104,841
#Shylock_MV,4.01.0059,104,841
#ATTENDANTS.DUKE_MV,4.01.0060,48,392
#Antonio_MV,4.01.0060,48,392
#Bassanio_MV,4.01.0060,48,392
#Duke_MV,4.01.0060,48,392
#Gratiano_MV,4.01.0060,48,392
#Nerissa_MV,4.01.0060,48,392
#Salerio_MV,4.01.0060,48,392
#Shylock_MV,4.01.0060,48,392
#ATTENDANTS.DUKE.0_MV,4.01.0061,250,1882
#ATTENDANTS.DUKE_MV,4.01.0061,250,1882
#Antonio_MV,4.01.0061,250,1882
#Bassanio_MV,4.01.0061,250,1882
#Duke_MV,4.01.0061,250,1882
#Gratiano_MV,4.01.0061,250,1882
#Nerissa_MV,4.01.0061,250,1882
#Portia_MV,4.01.0061,250,1882
#Salerio_MV,4.01.0061,250,1882
#Shylock_MV,4.01.0061,250,1882
#ATTENDANTS.DUKE.0_MV,4.01.0062,7,55
#ATTENDANTS.DUKE_MV,4.01.0062,7,55
#Antonio_MV,4.01.0062,7,55
#Bassanio_MV,4.01.0062,7,55
#Duke_MV,4.01.0062,7,55
#Gratiano_MV,4.01.0062,7,55
#Nerissa_MV,4.01.0062,7,55
#Portia_MV,4.01.0062,7,55
#Salerio_MV,4.01.0062,7,55
#ATTENDANTS.DUKE.0_MV,4.01.0063,41,344
#Antonio_MV,4.01.0063,41,344
#Bassanio_MV,4.01.0063,41,344
#Gratiano_MV,4.01.0063,41,344
#Nerissa_MV,4.01.0063,41,344
#Portia_MV,4.01.0063,41,344
#Salerio_MV,4.01.0063,41,344
#ATTENDANTS.DUKE.0_MV,4.01.0064,6,43
#Antonio_MV,4.01.0064,6,43
#Bassanio_MV,4.01.0064,6,43
#Gratiano_MV,4.01.0064,6,43
#Salerio_MV,4.01.0064,6,43
#ATTENDANTS.DUKE.0_MV,4.01.0065,3,20
#Antonio_MV,4.01.0065,3,20
#Bassanio_MV,4.01.0065,3,20
#Salerio_MV,4.01.0065,3,20
#Nerissa_MV,4.02.0066,5,33
#Portia_MV,4.02.0066,5,33
#Gratiano_MV,4.02.0067,17,115
#Nerissa_MV,4.02.0067,17,115
#Portia_MV,4.02.0067,17,115
#Gratiano_MV,4.02.0068,1,10
#Nerissa_MV,4.02.0068,1,10
#Jessica_MV,5.01.0069,30,192
#Lorenzo_MV,5.01.0069,30,192
#ATTENDANTS.PORTIA.Stephano_MV,5.01.0070,16,108
#Jessica_MV,5.01.0070,16,108
#Lorenzo_MV,5.01.0070,16,108
#ATTENDANTS.PORTIA.Stephano_MV,5.01.0071,10,52
#Jessica_MV,5.01.0071,10,52
#LanceletGobbo_MV,5.01.0071,10,52
#Lorenzo_MV,5.01.0071,10,52
#ATTENDANTS.PORTIA.Stephano_MV,5.01.0072,5,39
#Jessica_MV,5.01.0072,5,39
#Lorenzo_MV,5.01.0072,5,39
#Jessica_MV,5.01.0073,12,93
#Lorenzo_MV,5.01.0073,12,93
#ATTENDANTS.PORTIA.Stephano_MV,5.01.0074,24,184
#Jessica_MV,5.01.0074,24,184
#Lorenzo_MV,5.01.0074,24,184
#MUSICIANS_MV,5.01.0074,24,184
#ATTENDANTS.PORTIA.Stephano_MV,5.01.0075,42,303
#Jessica_MV,5.01.0075,42,303
#Lorenzo_MV,5.01.0075,42,303
#MUSICIANS_MV,5.01.0075,42,303
#Nerissa_MV,5.01.0075,42,303
#Portia_MV,5.01.0075,42,303
#ATTENDANTS.BASSANIO_MV,5.01.0076,190,1546
#ATTENDANTS.PORTIA.Stephano_MV,5.01.0076,190,1546
#Antonio_MV,5.01.0076,190,1546
#Bassanio_MV,5.01.0076,190,1546
#Gratiano_MV,5.01.0076,190,1546
#Jessica_MV,5.01.0076,190,1546
#Lorenzo_MV,5.01.0076,190,1546
#MUSICIANS_MV,5.01.0076,190,1546
#Nerissa_MV,5.01.0076,190,1546
#Portia_MV,5.01.0076,190,1546
