act,scene,stagegroup,n_tokens,n_lines,onstage
2,3,32,106,13,#ATTENDANTS_Tit #Aaron_Tit #Bassianus_Tit #Martius_Tit #Quintus_Tit #Saturninus_Tit
2,3,33,371,48,#ATTENDANTS_Tit #Aaron_Tit #Bassianus_Tit #Lucius_Tit #Martius_Tit #Quintus_Tit #Saturninus_Tit #Tamora_Tit #Titus_Tit
2,4,34,93,10,#Chiron_Tit #Demetrius_Tit #Lavinia_Tit
2,4,35,387,47,#Lavinia_Tit #Marcus_Tit
3,1,36,84,11,#Martius_Tit #Quintus_Tit #SENATORS_Tit #TRIBUNES_Tit #Titus_Tit
3,1,37,93,11,#Titus_Tit
3,1,38,283,37,#Lucius_Tit #Titus_Tit
3,1,39,744,92,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit
3,1,40,294,37,#Aaron_Tit #Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit
3,1,41,50,6,#Aaron_Tit #Lavinia_Tit #Titus_Tit
3,1,42,118,14,#Aaron_Tit #Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit
3,1,43,229,30,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit
3,1,44,56,7,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Messenger_Tit #Titus_Tit
3,1,45,387,48,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit
3,1,46,96,13,#Lucius_Tit
3,2,47,684,86,#Lavinia_Tit #Marcus_Tit #SERVANTS_Tit #Titus_Tit #YoungLucius_Tit
4,1,48,977,123,#Lavinia_Tit #Marcus_Tit #Titus_Tit #YoungLucius_Tit
4,1,49,53,7,#Marcus_Tit
4,2,50,127,17,#Aaron_Tit #Chiron_Tit #Demetrius_Tit #SERVANTS_Tit #YoungLucius_Tit
4,2,51,265,35,#Aaron_Tit #Chiron_Tit #Demetrius_Tit
4,2,52,959,125,#Aaron_Tit #Chiron_Tit #Demetrius_Tit #Infant_Tit #Nurse_Tit
4,2,53,79,9,#Aaron_Tit #Infant_Tit
4,3,54,595,78,#Caius_Tit #Marcus_Tit #Publius_Tit #Sempronius_Tit #Titus_Tit #YoungLucius_Tit
4,3,55,341,45,#Caius_Tit #CountryFellow_Tit #Marcus_Tit #Publius_Tit #Sempronius_Tit #Titus_Tit #YoungLucius_Tit
4,3,56,8,1,#Caius_Tit #Marcus_Tit #Publius_Tit #Sempronius_Tit #Titus_Tit #YoungLucius_Tit
4,4,57,293,40,#ATTENDANTS_Tit #Chiron_Tit #Demetrius_Tit #Saturninus_Tit #Tamora_Tit
4,4,58,81,12,#ATTENDANTS_Tit #Chiron_Tit #CountryFellow_Tit #Demetrius_Tit #Saturninus_Tit #Tamora_Tit
4,4,59,83,11,#ATTENDANTS_Tit #Chiron_Tit #Demetrius_Tit #Saturninus_Tit #Tamora_Tit
4,4,60,354,47,#ATTENDANTS_Tit #Aemilius_Tit #Chiron_Tit #Demetrius_Tit #Saturninus_Tit #Tamora_Tit
4,4,61,46,6,#ATTENDANTS_Tit #Chiron_Tit #Demetrius_Tit #Saturninus_Tit #Tamora_Tit
5,1,62,56,8,#GOTHS_Tit #Lucius_Tit
5,1,63,86,11,#GOTHS.0.1_Tit #GOTHS_Tit #Lucius_Tit
5,1,64,838,103,#Aaron_Tit #GOTHS.0.1_Tit #GOTHS.0.2_Tit #GOTHS_Tit #Infant_Tit #Lucius_Tit
5,1,65,257,31,#Aaron_Tit #GOTHS.0.1_Tit #GOTHS.0.2_Tit #GOTHS.0_Tit #GOTHS_Tit #Infant_Tit #Lucius_Tit
5,1,66,94,14,#Aaron_Tit #Aemilius_Tit #GOTHS.0.1_Tit #GOTHS.0.2_Tit #GOTHS.0_Tit #GOTHS_Tit #Infant_Tit #Lucius_Tit
5,2,67,60,8,#Chiron_Tit #Demetrius_Tit #Tamora_Tit
5,2,68,487,62,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit
5,2,69,88,11,#Chiron_Tit #Demetrius_Tit #Tamora_Tit
5,2,70,338,43,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit
5,2,71,83,10,#Chiron_Tit #Demetrius_Tit #Marcus_Tit #Tamora_Tit #Titus_Tit
5,2,72,132,17,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit
5,2,73,24,3,#Chiron_Tit #Demetrius_Tit #Titus_Tit
5,2,74,75,10,#Caius_Tit #Chiron_Tit #Demetrius_Tit #Publius_Tit #Titus_Tit #Valentine_Tit
5,2,75,35,4,#Caius_Tit #Chiron_Tit #Demetrius_Tit #Publius_Tit #Valentine_Tit
5,2,76,334,42,#Caius_Tit #Chiron_Tit #Demetrius_Tit #Lavinia_Tit #Publius_Tit #Titus_Tit #Valentine_Tit
5,3,77,15,2,#Aaron_Tit #GOTHS_Tit #Infant_Tit #Lucius_Tit #Marcus_Tit
5,3,78,105,14,#Aaron_Tit #GOTHS.0.1_Tit #GOTHS_Tit #Infant_Tit #Lucius_Tit #Marcus_Tit
5,3,79,66,9,#ATTENDANTS_Tit #Aemilius_Tit #GOTHS.0.1_Tit #GOTHS_Tit #Infant_Tit #Lucius_Tit #Marcus_Tit #Saturninus_Tit #TRIBUNES_Tit #Tamora_Tit
5,3,80,912,122,#ATTENDANTS_Tit #Aemilius_Tit #GOTHS.0.1_Tit #GOTHS_Tit #Infant_Tit #Lavinia_Tit #Lucius_Tit #Marcus_Tit #SERVANTS_Tit #Saturninus_Tit #TRIBUNES_Tit #Tamora_Tit #Titus_Tit #YoungLucius_Tit
5,3,81,250,30,#ATTENDANTS_Tit #Aemilius_Tit #GOTHS.0.1_Tit #GOTHS_Tit #Infant_Tit #Lavinia_Tit #Lucius_Tit #Marcus_Tit #Saturninus_Tit #TRIBUNES_Tit #Tamora_Tit #Titus_Tit #YoungLucius_Tit
5,3,82,124,15,#ATTENDANTS_Tit #Aaron_Tit #Aemilius_Tit #GOTHS.0.1_Tit #GOTHS.0_Tit #GOTHS_Tit #Infant_Tit #Lavinia_Tit #Lucius_Tit #Marcus_Tit #Saturninus_Tit #TRIBUNES.0.1_Tit #TRIBUNES_Tit #Tamora_Tit #Titus_Tit #YoungLucius_Tit
5,3,83,75,10,#ATTENDANTS_Tit #Aemilius_Tit #GOTHS.0.1_Tit #GOTHS_Tit #Infant_Tit #Lavinia_Tit #Lucius_Tit #Marcus_Tit #Saturninus_Tit #TRIBUNES.0.1_Tit #TRIBUNES_Tit #Tamora_Tit #Titus_Tit #YoungLucius_Tit
