node1,node2,n_lines,n_tokens
#Paris_Tro,2.02.0019,17,113
#Priam_Tro,2.02.0019,17,113
#Troilus_Tro,2.02.0019,17,113
#Hector_Tro,2.02.0020,104,762
#Helenus_Tro,2.02.0020,104,762
#Paris_Tro,2.02.0020,104,762
#Priam_Tro,2.02.0020,104,762
#Troilus_Tro,2.02.0020,104,762
#Thersites_Tro,2.03.0021,23,197
#Patroclus_Tro,2.03.0022,17,111
#Thersites_Tro,2.03.0022,17,111
#Achilles_Tro,2.03.0023,32,179
#Patroclus_Tro,2.03.0023,32,179
#Thersites_Tro,2.03.0023,32,179
#Achilles_Tro,2.03.0024,3,15
#Agamemnon_Tro,2.03.0024,3,15
#Ajax_Tro,2.03.0024,3,15
#Calchas_Tro,2.03.0024,3,15
#Diomedes_Tro,2.03.0024,3,15
#Nestor_Tro,2.03.0024,3,15
#Patroclus_Tro,2.03.0024,3,15
#Thersites_Tro,2.03.0024,3,15
#Ulysses_Tro,2.03.0024,3,15
#Agamemnon_Tro,2.03.0025,5,43
#Ajax_Tro,2.03.0025,5,43
#Calchas_Tro,2.03.0025,5,43
#Diomedes_Tro,2.03.0025,5,43
#Nestor_Tro,2.03.0025,5,43
#Patroclus_Tro,2.03.0025,5,43
#Thersites_Tro,2.03.0025,5,43
#Ulysses_Tro,2.03.0025,5,43
#Agamemnon_Tro,2.03.0026,9,63
#Ajax_Tro,2.03.0026,9,63
#Calchas_Tro,2.03.0026,9,63
#Diomedes_Tro,2.03.0026,9,63
#Nestor_Tro,2.03.0026,9,63
#Patroclus_Tro,2.03.0026,9,63
#Ulysses_Tro,2.03.0026,9,63
#Agamemnon_Tro,2.03.0027,19,122
#Ajax_Tro,2.03.0027,19,122
#Calchas_Tro,2.03.0027,19,122
#Diomedes_Tro,2.03.0027,19,122
#Nestor_Tro,2.03.0027,19,122
#Ulysses_Tro,2.03.0027,19,122
#Agamemnon_Tro,2.03.0028,41,301
#Ajax_Tro,2.03.0028,41,301
#Calchas_Tro,2.03.0028,41,301
#Diomedes_Tro,2.03.0028,41,301
#Nestor_Tro,2.03.0028,41,301
#Patroclus_Tro,2.03.0028,41,301
#Ulysses_Tro,2.03.0028,41,301
#Agamemnon_Tro,2.03.0029,19,144
#Ajax_Tro,2.03.0029,19,144
#Calchas_Tro,2.03.0029,19,144
#Diomedes_Tro,2.03.0029,19,144
#Nestor_Tro,2.03.0029,19,144
#Agamemnon_Tro,2.03.0030,110,765
#Ajax_Tro,2.03.0030,110,765
#Calchas_Tro,2.03.0030,110,765
#Diomedes_Tro,2.03.0030,110,765
#Nestor_Tro,2.03.0030,110,765
#Ulysses_Tro,2.03.0030,110,765
#Pandarus_Tro,3.01.0031,41,257
#SERVANTS.PARIS.1_Tro,3.01.0031,41,257
#ATTENDANTS.TROJAN_Tro,3.01.0032,105,692
#Helen_Tro,3.01.0032,105,692
#Pandarus_Tro,3.01.0032,105,692
#Paris_Tro,3.01.0032,105,692
#SERVANTS.PARIS.1_Tro,3.01.0032,105,692
#ATTENDANTS.TROJAN_Tro,3.01.0033,12,97
#Helen_Tro,3.01.0033,12,97
#Paris_Tro,3.01.0033,12,97
#SERVANTS.PARIS.1_Tro,3.01.0033,12,97
#Pandarus_Tro,3.02.0034,3,19
#SERVANTS.TROILUS.1_Tro,3.02.0034,3,19
#Pandarus_Tro,3.02.0035,2,11
#SERVANTS.TROILUS.1_Tro,3.02.0035,2,11
#Troilus_Tro,3.02.0035,2,11
#Pandarus_Tro,3.02.0036,11,73
#Troilus_Tro,3.02.0036,11,73
#Troilus_Tro,3.02.0037,12,86
#Pandarus_Tro,3.02.0038,5,48
#Troilus_Tro,3.02.0038,5,48
#Troilus_Tro,3.02.0039,5,33
#Cressida_Tro,3.02.0040,22,186
#Pandarus_Tro,3.02.0040,22,186
#Troilus_Tro,3.02.0040,22,186
#Cressida_Tro,3.02.0041,39,315
#Troilus_Tro,3.02.0041,39,315
#Cressida_Tro,3.02.0042,113,853
#Pandarus_Tro,3.02.0042,113,853
#Troilus_Tro,3.02.0042,113,853
#Pandarus_Tro,3.02.0043,2,14
#Agamemnon_Tro,3.03.0044,38,285
#Ajax_Tro,3.03.0044,38,285
#Calchas_Tro,3.03.0044,38,285
#Diomedes_Tro,3.03.0044,38,285
#Menelaus_Tro,3.03.0044,38,285
#Nestor_Tro,3.03.0044,38,285
#Ulysses_Tro,3.03.0044,38,285
#Achilles_Tro,3.03.0045,25,180
#Agamemnon_Tro,3.03.0045,25,180
#Ajax_Tro,3.03.0045,25,180
#Menelaus_Tro,3.03.0045,25,180
#Nestor_Tro,3.03.0045,25,180
#Patroclus_Tro,3.03.0045,25,180
#Ulysses_Tro,3.03.0045,25,180
#Achilles_Tro,3.03.0046,2,10
#Ajax_Tro,3.03.0046,2,10
#Menelaus_Tro,3.03.0046,2,10
#Patroclus_Tro,3.03.0046,2,10
#Ulysses_Tro,3.03.0046,2,10
#Achilles_Tro,3.03.0047,6,21
#Ajax_Tro,3.03.0047,6,21
#Patroclus_Tro,3.03.0047,6,21
#Ulysses_Tro,3.03.0047,6,21
#Achilles_Tro,3.03.0048,153,1147
#Patroclus_Tro,3.03.0048,153,1147
#Ulysses_Tro,3.03.0048,153,1147
#Achilles_Tro,3.03.0049,28,207
#Patroclus_Tro,3.03.0049,28,207
#Achilles_Tro,3.03.0050,72,460
#Patroclus_Tro,3.03.0050,72,460
#Thersites_Tro,3.03.0050,72,460
#Thersites_Tro,3.03.0051,3,31
#ATTENDANTS.GREEK_Tro,4.01.0052,55,389
#Aeneas_Tro,4.01.0052,55,389
#Antenor_Tro,4.01.0052,55,389
#Deiphobus_Tro,4.01.0052,55,389
#Diomedes_Tro,4.01.0052,55,389
#Paris_Tro,4.01.0052,55,389
#SERVANTS.AENEAS.1_Tro,4.01.0052,55,389
#ATTENDANTS.GREEK_Tro,4.01.0053,30,229
#Antenor_Tro,4.01.0053,30,229
#Deiphobus_Tro,4.01.0053,30,229
#Diomedes_Tro,4.01.0053,30,229
#Paris_Tro,4.01.0053,30,229
#Cressida_Tro,4.02.0054,22,153
#Troilus_Tro,4.02.0054,22,153
#Cressida_Tro,4.02.0055,23,181
#Pandarus_Tro,4.02.0055,23,181
#Troilus_Tro,4.02.0055,23,181
#Pandarus_Tro,4.02.0056,2,11
#Aeneas_Tro,4.02.0057,15,121
#Pandarus_Tro,4.02.0057,15,121
#Aeneas_Tro,4.02.0058,17,117
#Pandarus_Tro,4.02.0058,17,117
#Troilus_Tro,4.02.0058,17,117
#Pandarus_Tro,4.02.0059,4,29
#Cressida_Tro,4.02.0060,32,245
#Pandarus_Tro,4.02.0060,32,245
#Aeneas_Tro,4.03.0061,10,73
#Antenor_Tro,4.03.0061,10,73
#Deiphobus_Tro,4.03.0061,10,73
#Diomedes_Tro,4.03.0061,10,73
#Paris_Tro,4.03.0061,10,73
#Troilus_Tro,4.03.0061,10,73
#Aeneas_Tro,4.03.0062,3,21
#Antenor_Tro,4.03.0062,3,21
#Deiphobus_Tro,4.03.0062,3,21
#Diomedes_Tro,4.03.0062,3,21
#Paris_Tro,4.03.0062,3,21
#Cressida_Tro,4.04.0063,10,75
#Pandarus_Tro,4.04.0063,10,75
#Cressida_Tro,4.04.0064,40,278
#Pandarus_Tro,4.04.0064,40,278
#Troilus_Tro,4.04.0064,40,278
#Aeneas_Tro,4.04.0065,6,49
#Cressida_Tro,4.04.0065,6,49
#Pandarus_Tro,4.04.0065,6,49
#Troilus_Tro,4.04.0065,6,49
#Aeneas_Tro,4.04.0066,49,331
#Cressida_Tro,4.04.0066,49,331
#Troilus_Tro,4.04.0066,49,331
#Aeneas_Tro,4.04.0067,11,81
#Cressida_Tro,4.04.0067,11,81
#Paris_Tro,4.04.0067,11,81
#Troilus_Tro,4.04.0067,11,81
#Aeneas_Tro,4.04.0068,33,270
#Antenor_Tro,4.04.0068,33,270
#Cressida_Tro,4.04.0068,33,270
#Deiphobus_Tro,4.04.0068,33,270
#Diomedes_Tro,4.04.0068,33,270
#Paris_Tro,4.04.0068,33,270
#Troilus_Tro,4.04.0068,33,270
#Aeneas_Tro,4.04.0069,11,70
#Antenor_Tro,4.04.0069,11,70
#Deiphobus_Tro,4.04.0069,11,70
#Paris_Tro,4.04.0069,11,70
#ATTENDANTS.GREEK_Tro,4.05.0070,14,89
#Achilles_Tro,4.05.0070,14,89
#Agamemnon_Tro,4.05.0070,14,89
#Ajax_Tro,4.05.0070,14,89
#Menelaus_Tro,4.05.0070,14,89
#Nestor_Tro,4.05.0070,14,89
#Patroclus_Tro,4.05.0070,14,89
#Trumpeter_Tro,4.05.0070,14,89
#Ulysses_Tro,4.05.0070,14,89
#ATTENDANTS.GREEK_Tro,4.05.0071,58,399
#Achilles_Tro,4.05.0071,58,399
#Agamemnon_Tro,4.05.0071,58,399
#Ajax_Tro,4.05.0071,58,399
#Cressida_Tro,4.05.0071,58,399
#Diomedes_Tro,4.05.0071,58,399
#Menelaus_Tro,4.05.0071,58,399
#Nestor_Tro,4.05.0071,58,399
#Patroclus_Tro,4.05.0071,58,399
#Trumpeter_Tro,4.05.0071,58,399
#Ulysses_Tro,4.05.0071,58,399
#ATTENDANTS.GREEK_Tro,4.05.0072,1,3
#Achilles_Tro,4.05.0072,1,3
#Agamemnon_Tro,4.05.0072,1,3
#Ajax_Tro,4.05.0072,1,3
#Menelaus_Tro,4.05.0072,1,3
#Nestor_Tro,4.05.0072,1,3
#Patroclus_Tro,4.05.0072,1,3
#Trumpeter_Tro,4.05.0072,1,3
#Ulysses_Tro,4.05.0072,1,3
#ATTENDANTS.GREEK_Tro,4.05.0073,28,183
#ATTENDANTS.TROJAN_Tro,4.05.0073,28,183
#Achilles_Tro,4.05.0073,28,183
#Aeneas_Tro,4.05.0073,28,183
#Agamemnon_Tro,4.05.0073,28,183
#Ajax_Tro,4.05.0073,28,183
#Hector_Tro,4.05.0073,28,183
#Helenus_Tro,4.05.0073,28,183
#Menelaus_Tro,4.05.0073,28,183
#Nestor_Tro,4.05.0073,28,183
#Paris_Tro,4.05.0073,28,183
#Patroclus_Tro,4.05.0073,28,183
#Troilus_Tro,4.05.0073,28,183
#Trumpeter_Tro,4.05.0073,28,183
#Ulysses_Tro,4.05.0073,28,183
#ATTENDANTS.GREEK_Tro,4.05.0074,74,527
#ATTENDANTS.TROJAN_Tro,4.05.0074,74,527
#Achilles_Tro,4.05.0074,74,527
#Aeneas_Tro,4.05.0074,74,527
#Agamemnon_Tro,4.05.0074,74,527
#Ajax_Tro,4.05.0074,74,527
#Diomedes_Tro,4.05.0074,74,527
#Hector_Tro,4.05.0074,74,527
#Helenus_Tro,4.05.0074,74,527
#Menelaus_Tro,4.05.0074,74,527
#Nestor_Tro,4.05.0074,74,527
#Paris_Tro,4.05.0074,74,527
#Patroclus_Tro,4.05.0074,74,527
#Troilus_Tro,4.05.0074,74,527
#Trumpeter_Tro,4.05.0074,74,527
#Ulysses_Tro,4.05.0074,74,527
#ATTENDANTS.GREEK_Tro,4.05.0075,130,954
#Achilles_Tro,4.05.0075,130,954
#Aeneas_Tro,4.05.0075,130,954
#Agamemnon_Tro,4.05.0075,130,954
#Ajax_Tro,4.05.0075,130,954
#Diomedes_Tro,4.05.0075,130,954
#Hector_Tro,4.05.0075,130,954
#Menelaus_Tro,4.05.0075,130,954
#Nestor_Tro,4.05.0075,130,954
#Patroclus_Tro,4.05.0075,130,954
#Troilus_Tro,4.05.0075,130,954
#Trumpeter_Tro,4.05.0075,130,954
#Ulysses_Tro,4.05.0075,130,954
#Troilus_Tro,4.05.0076,18,134
#Ulysses_Tro,4.05.0076,18,134
#Achilles_Tro,5.01.0077,4,26
#Patroclus_Tro,5.01.0077,4,26
#Achilles_Tro,5.01.0078,44,294
#Patroclus_Tro,5.01.0078,44,294
#Thersites_Tro,5.01.0078,44,294
#Thersites_Tro,5.01.0079,19,188
#Agamemnon_Tro,5.01.0080,5,26
#Ajax_Tro,5.01.0080,5,26
#Diomedes_Tro,5.01.0080,5,26
#Hector_Tro,5.01.0080,5,26
#Menelaus_Tro,5.01.0080,5,26
#Nestor_Tro,5.01.0080,5,26
#Thersites_Tro,5.01.0080,5,26
#Troilus_Tro,5.01.0080,5,26
#Ulysses_Tro,5.01.0080,5,26
#Achilles_Tro,5.01.0081,13,71
#Agamemnon_Tro,5.01.0081,13,71
#Ajax_Tro,5.01.0081,13,71
#Diomedes_Tro,5.01.0081,13,71
#Hector_Tro,5.01.0081,13,71
#Menelaus_Tro,5.01.0081,13,71
#Nestor_Tro,5.01.0081,13,71
#Thersites_Tro,5.01.0081,13,71
#Troilus_Tro,5.01.0081,13,71
#Ulysses_Tro,5.01.0081,13,71
#Achilles_Tro,5.01.0082,9,55
#Ajax_Tro,5.01.0082,9,55
#Diomedes_Tro,5.01.0082,9,55
#Hector_Tro,5.01.0082,9,55
#Nestor_Tro,5.01.0082,9,55
#Thersites_Tro,5.01.0082,9,55
#Troilus_Tro,5.01.0082,9,55
#Ulysses_Tro,5.01.0082,9,55
#Achilles_Tro,5.01.0083,1,5
#Ajax_Tro,5.01.0083,1,5
#Hector_Tro,5.01.0083,1,5
#Nestor_Tro,5.01.0083,1,5
#Thersites_Tro,5.01.0083,1,5
#Thersites_Tro,5.01.0084,11,98
#Diomedes_Tro,5.02.0085,1,7
#Calchas_Tro,5.02.0086,4,13
#Diomedes_Tro,5.02.0086,4,13
#Calchas_Tro,5.02.0087,1,8
#Diomedes_Tro,5.02.0087,1,8
#Thersites_Tro,5.02.0087,1,8
#Troilus_Tro,5.02.0087,1,8
#Ulysses_Tro,5.02.0087,1,8
#Calchas_Tro,5.02.0088,66,370
#Cressida_Tro,5.02.0088,66,370
#Diomedes_Tro,5.02.0088,66,370
#Thersites_Tro,5.02.0088,66,370
#Troilus_Tro,5.02.0088,66,370
#Ulysses_Tro,5.02.0088,66,370
#Calchas_Tro,5.02.0089,4,25
#Diomedes_Tro,5.02.0089,4,25
#Thersites_Tro,5.02.0089,4,25
#Troilus_Tro,5.02.0089,4,25
#Ulysses_Tro,5.02.0089,4,25
#Calchas_Tro,5.02.0090,53,329
#Cressida_Tro,5.02.0090,53,329
#Diomedes_Tro,5.02.0090,53,329
#Thersites_Tro,5.02.0090,53,329
#Troilus_Tro,5.02.0090,53,329
#Ulysses_Tro,5.02.0090,53,329
#Calchas_Tro,5.02.0091,6,51
#Cressida_Tro,5.02.0091,6,51
#Thersites_Tro,5.02.0091,6,51
#Troilus_Tro,5.02.0091,6,51
#Ulysses_Tro,5.02.0091,6,51
#Calchas_Tro,5.02.0092,77,526
#Thersites_Tro,5.02.0092,77,526
#Troilus_Tro,5.02.0092,77,526
#Ulysses_Tro,5.02.0092,77,526
#Aeneas_Tro,5.02.0093,8,56
#Calchas_Tro,5.02.0093,8,56
#Thersites_Tro,5.02.0093,8,56
#Troilus_Tro,5.02.0093,8,56
#Ulysses_Tro,5.02.0093,8,56
#Calchas_Tro,5.02.0094,7,60
#Thersites_Tro,5.02.0094,7,60
#Andromache_Tro,5.03.0095,7,50
#Hector_Tro,5.03.0095,7,50
#Andromache_Tro,5.03.0096,24,174
#Cassandra_Tro,5.03.0096,24,174
#Hector_Tro,5.03.0096,24,174
#Andromache_Tro,5.03.0097,2,15
#Cassandra_Tro,5.03.0097,2,15
#Hector_Tro,5.03.0097,2,15
#Troilus_Tro,5.03.0097,2,15
#Andromache_Tro,5.03.0098,31,221
#Hector_Tro,5.03.0098,31,221
#Troilus_Tro,5.03.0098,31,221
#Andromache_Tro,5.03.0099,24,160
#Cassandra_Tro,5.03.0099,24,160
#Hector_Tro,5.03.0099,24,160
#Priam_Tro,5.03.0099,24,160
#Troilus_Tro,5.03.0099,24,160
#Cassandra_Tro,5.03.0100,13,84
#Hector_Tro,5.03.0100,13,84
#Priam_Tro,5.03.0100,13,84
#Troilus_Tro,5.03.0100,13,84
#Hector_Tro,5.03.0101,4,36
#Priam_Tro,5.03.0101,4,36
#Troilus_Tro,5.03.0101,4,36
#Troilus_Tro,5.03.0102,2,18
#Pandarus_Tro,5.03.0103,16,126
#Troilus_Tro,5.03.0103,16,126
#Thersites_Tro,5.04.0104,18,145
#Diomedes_Tro,5.04.0105,9,56
#Thersites_Tro,5.04.0105,9,56
#Troilus_Tro,5.04.0105,9,56
#Hector_Tro,5.04.0106,5,34
#Thersites_Tro,5.04.0106,5,34
#Thersites_Tro,5.04.0107,6,44
#Diomedes_Tro,5.05.0108,6,41
#SERVANTS.DIOMEDES.1_Tro,5.05.0108,6,41
#Agamemnon_Tro,5.05.0109,11,63
#Diomedes_Tro,5.05.0109,11,63
#Agamemnon_Tro,5.05.0110,2,14
#Diomedes_Tro,5.05.0110,2,14
#Nestor_Tro,5.05.0110,2,14
#Patroclus_Tro,5.05.0110,2,14
#SOLDIERS.GREEK_Tro,5.05.0110,2,14
#Agamemnon_Tro,5.05.0111,11,85
#Diomedes_Tro,5.05.0111,11,85
#Nestor_Tro,5.05.0111,11,85
#Agamemnon_Tro,5.05.0112,14,89
#Diomedes_Tro,5.05.0112,14,89
#Nestor_Tro,5.05.0112,14,89
#Ulysses_Tro,5.05.0112,14,89
#Agamemnon_Tro,5.05.0113,1,4
#Ajax_Tro,5.05.0113,1,4
#Diomedes_Tro,5.05.0113,1,4
#Nestor_Tro,5.05.0113,1,4
#Ulysses_Tro,5.05.0113,1,4
#Agamemnon_Tro,5.05.0114,1,3
#Diomedes_Tro,5.05.0114,1,3
#Nestor_Tro,5.05.0114,1,3
#Ulysses_Tro,5.05.0114,1,3
#Agamemnon_Tro,5.05.0115,1,5
#Nestor_Tro,5.05.0115,1,5
#Ulysses_Tro,5.05.0115,1,5
#Achilles_Tro,5.05.0116,4,27
#Agamemnon_Tro,5.05.0116,4,27
#Nestor_Tro,5.05.0116,4,27
#Ulysses_Tro,5.05.0116,4,27
#Ajax_Tro,5.06.0117,1,7
#Ajax_Tro,5.06.0118,5,29
#Diomedes_Tro,5.06.0118,5,29
#Ajax_Tro,5.06.0119,6,48
#Diomedes_Tro,5.06.0119,6,48
#Troilus_Tro,5.06.0119,6,48
#Hector_Tro,5.06.0120,1,8
#Achilles_Tro,5.06.0121,7,51
#Hector_Tro,5.06.0121,7,51
#Hector_Tro,5.06.0122,3,16
#Hector_Tro,5.06.0123,6,47
#Troilus_Tro,5.06.0123,6,47
#Hector_Tro,5.06.0124,4,32
#SOLDIERS.GREEK.1_Tro,5.06.0124,4,32
#Hector_Tro,5.06.0125,2,15
#Achilles_Tro,5.07.0126,8,61
#MYRMIDONS_Tro,5.07.0126,8,61
#Menelaus_Tro,5.08.0127,4,30
#Paris_Tro,5.08.0127,4,30
#Thersites_Tro,5.08.0127,4,30
#Bastard_Tro,5.08.0128,10,69
#Thersites_Tro,5.08.0128,10,69
#Bastard_Tro,5.08.0129,1,5
#Hector_Tro,5.09.0130,4,34
#SOLDIERS.GREEK.1_Tro,5.09.0130,4,34
#Achilles_Tro,5.09.0131,11,88
#Hector_Tro,5.09.0131,11,88
#MYRMIDONS_Tro,5.09.0131,11,88
#SOLDIERS.GREEK.1_Tro,5.09.0131,11,88
#Achilles_Tro,5.09.0132,7,54
#Hector_Tro,5.09.0132,7,54
#MYRMIDONS.0.1_Tro,5.09.0132,7,54
#MYRMIDONS_Tro,5.09.0132,7,54
#SOLDIERS.GREEK.1_Tro,5.09.0132,7,54
#Agamemnon_Tro,5.10.0133,2,8
#Ajax_Tro,5.10.0133,2,8
#Diomedes_Tro,5.10.0133,2,8
#Menelaus_Tro,5.10.0133,2,8
#Nestor_Tro,5.10.0133,2,8
#SOLDIERS.GREEK_Tro,5.10.0133,2,8
#Agamemnon_Tro,5.10.0134,8,65
#Ajax_Tro,5.10.0134,8,65
#Diomedes_Tro,5.10.0134,8,65
#Menelaus_Tro,5.10.0134,8,65
#Nestor_Tro,5.10.0134,8,65
#SOLDIERS.GREEK_Tro,5.10.0134,8,65
#SOLDIERS_Tro,5.10.0134,8,65
#Aeneas_Tro,5.11.0135,2,18
#Antenor_Tro,5.11.0135,2,18
#Deiphobus_Tro,5.11.0135,2,18
#Paris_Tro,5.11.0135,2,18
#SOLDIERS.TROJAN_Tro,5.11.0135,2,18
#Aeneas_Tro,5.11.0136,31,238
#Antenor_Tro,5.11.0136,31,238
#Deiphobus_Tro,5.11.0136,31,238
#Paris_Tro,5.11.0136,31,238
#SOLDIERS.TROJAN_Tro,5.11.0136,31,238
#Troilus_Tro,5.11.0136,31,238
#Aeneas_Tro,5.11.0137,3,20
#Antenor_Tro,5.11.0137,3,20
#Deiphobus_Tro,5.11.0137,3,20
#Pandarus_Tro,5.11.0137,3,20
#Paris_Tro,5.11.0137,3,20
#SOLDIERS.TROJAN_Tro,5.11.0137,3,20
#Troilus_Tro,5.11.0137,3,20
#Pandarus_Tro,5.11.0138,23,180
