node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#LADIES_WT,#LADIES.0.2_WT,1,2,1,10,9,1,10
#Leontes_WT,#Antigonus_WT,0,2,1,10,9,1,10
#Leontes_WT,#LADIES.0.1_WT,0,2,1,10,9,1,10
#Leontes_WT,#LADIES.0.2_WT,0,2,1,10,9,1,10
#Leontes_WT,#LADIES_WT,0,2,1,10,9,1,10
#Leontes_WT,#Mamillius_WT,2,2,1,10,9,1,10
#Mamillius_WT,#Antigonus_WT,0,2,1,10,9,1,10
#Mamillius_WT,#LADIES.0.1_WT,2,2,1,10,9,1,10
#Mamillius_WT,#LADIES.0.2_WT,1,2,1,10,9,1,10
#Mamillius_WT,#LADIES_WT,3,2,1,10,9,1,10
#ATTENDANTS_WT,#ATTENDANTS.0.1_WT,0,2,1,11,246,35,11
#ATTENDANTS_WT,#Antigonus_WT,1,2,1,11,246,35,11
#ATTENDANTS_WT,#Hermione_WT,2,2,1,11,246,35,11
#ATTENDANTS_WT,#LADIES.0.1_WT,1,2,1,11,246,35,11
#ATTENDANTS_WT,#LADIES.0.2_WT,1,2,1,11,246,35,11
#ATTENDANTS_WT,#LADIES_WT,1,2,1,11,246,35,11
#ATTENDANTS_WT,#Leontes_WT,2,2,1,11,246,35,11
#ATTENDANTS_WT,#Mamillius_WT,2,2,1,11,246,35,11
#Antigonus_WT,#ATTENDANTS.0.1_WT,0,2,1,11,246,35,11
#Hermione_WT,#ATTENDANTS.0.1_WT,0,2,1,11,246,35,11
#Hermione_WT,#Antigonus_WT,1,2,1,11,246,35,11
#Hermione_WT,#LADIES.0.1_WT,3,2,1,11,246,35,11
#Hermione_WT,#LADIES.0.2_WT,2,2,1,11,246,35,11
#Hermione_WT,#LADIES_WT,4,2,1,11,246,35,11
#Hermione_WT,#Leontes_WT,2,2,1,11,246,35,11
#Hermione_WT,#Mamillius_WT,5,2,1,11,246,35,11
#LADIES.0.1_WT,#ATTENDANTS.0.1_WT,0,2,1,11,246,35,11
#LADIES.0.1_WT,#Antigonus_WT,1,2,1,11,246,35,11
#LADIES.0.1_WT,#LADIES.0.2_WT,2,2,1,11,246,35,11
#LADIES.0.2_WT,#ATTENDANTS.0.1_WT,0,2,1,11,246,35,11
#LADIES.0.2_WT,#Antigonus_WT,1,2,1,11,246,35,11
#LADIES_WT,#ATTENDANTS.0.1_WT,0,2,1,11,246,35,11
#LADIES_WT,#Antigonus_WT,1,2,1,11,246,35,11
#LADIES_WT,#LADIES.0.1_WT,3,2,1,11,246,35,11
#LADIES_WT,#LADIES.0.2_WT,2,2,1,11,246,35,11
#Leontes_WT,#ATTENDANTS.0.1_WT,0,2,1,11,246,35,11
#Leontes_WT,#Antigonus_WT,1,2,1,11,246,35,11
#Leontes_WT,#LADIES.0.1_WT,1,2,1,11,246,35,11
#Leontes_WT,#LADIES.0.2_WT,1,2,1,11,246,35,11
#Leontes_WT,#LADIES_WT,1,2,1,11,246,35,11
#Leontes_WT,#Mamillius_WT,3,2,1,11,246,35,11
#Mamillius_WT,#ATTENDANTS.0.1_WT,0,2,1,11,246,35,11
#Mamillius_WT,#Antigonus_WT,1,2,1,11,246,35,11
#Mamillius_WT,#LADIES.0.1_WT,3,2,1,11,246,35,11
#Mamillius_WT,#LADIES.0.2_WT,2,2,1,11,246,35,11
#Mamillius_WT,#LADIES_WT,4,2,1,11,246,35,11
#ATTENDANTS_WT,#ATTENDANTS.0.1_WT,1,2,1,12,520,73,12
#ATTENDANTS_WT,#Antigonus_WT,2,2,1,12,520,73,12
#ATTENDANTS_WT,#Hermione_WT,3,2,1,12,520,73,12
#ATTENDANTS_WT,#LADIES.0.1_WT,2,2,1,12,520,73,12
#ATTENDANTS_WT,#LADIES.0.2_WT,2,2,1,12,520,73,12
#ATTENDANTS_WT,#LADIES_WT,2,2,1,12,520,73,12
#ATTENDANTS_WT,#Leontes_WT,3,2,1,12,520,73,12
#Antigonus_WT,#ATTENDANTS.0.1_WT,1,2,1,12,520,73,12
#Hermione_WT,#ATTENDANTS.0.1_WT,1,2,1,12,520,73,12
#Hermione_WT,#Antigonus_WT,2,2,1,12,520,73,12
#Hermione_WT,#LADIES.0.1_WT,4,2,1,12,520,73,12
#Hermione_WT,#LADIES.0.2_WT,3,2,1,12,520,73,12
#Hermione_WT,#LADIES_WT,5,2,1,12,520,73,12
#Hermione_WT,#Leontes_WT,3,2,1,12,520,73,12
#LADIES.0.1_WT,#ATTENDANTS.0.1_WT,1,2,1,12,520,73,12
#LADIES.0.1_WT,#Antigonus_WT,2,2,1,12,520,73,12
#LADIES.0.1_WT,#LADIES.0.2_WT,3,2,1,12,520,73,12
#LADIES.0.2_WT,#ATTENDANTS.0.1_WT,1,2,1,12,520,73,12
#LADIES.0.2_WT,#Antigonus_WT,2,2,1,12,520,73,12
#LADIES_WT,#ATTENDANTS.0.1_WT,1,2,1,12,520,73,12
#LADIES_WT,#Antigonus_WT,2,2,1,12,520,73,12
#LADIES_WT,#LADIES.0.1_WT,4,2,1,12,520,73,12
#LADIES_WT,#LADIES.0.2_WT,3,2,1,12,520,73,12
#Leontes_WT,#ATTENDANTS.0.1_WT,1,2,1,12,520,73,12
#Leontes_WT,#Antigonus_WT,2,2,1,12,520,73,12
#Leontes_WT,#LADIES.0.1_WT,2,2,1,12,520,73,12
#Leontes_WT,#LADIES.0.2_WT,2,2,1,12,520,73,12
#Leontes_WT,#LADIES_WT,2,2,1,12,520,73,12
#ATTENDANTS_WT,#ATTENDANTS.0.1_WT,2,2,1,13,615,88,13
#ATTENDANTS_WT,#Antigonus_WT,3,2,1,13,615,88,13
#ATTENDANTS_WT,#LADIES.0.1_WT,3,2,1,13,615,88,13
#ATTENDANTS_WT,#LADIES.0.2_WT,3,2,1,13,615,88,13
#ATTENDANTS_WT,#Leontes_WT,4,2,1,13,615,88,13
#Antigonus_WT,#ATTENDANTS.0.1_WT,2,2,1,13,615,88,13
#LADIES.0.1_WT,#ATTENDANTS.0.1_WT,2,2,1,13,615,88,13
#LADIES.0.1_WT,#Antigonus_WT,3,2,1,13,615,88,13
#LADIES.0.1_WT,#LADIES.0.2_WT,4,2,1,13,615,88,13
#LADIES.0.2_WT,#ATTENDANTS.0.1_WT,2,2,1,13,615,88,13
#LADIES.0.2_WT,#Antigonus_WT,3,2,1,13,615,88,13
#Leontes_WT,#ATTENDANTS.0.1_WT,2,2,1,13,615,88,13
#Leontes_WT,#Antigonus_WT,3,2,1,13,615,88,13
#Leontes_WT,#LADIES.0.1_WT,3,2,1,13,615,88,13
#Leontes_WT,#LADIES.0.2_WT,3,2,1,13,615,88,13
#ATTENDANTS.PAULINA_WT,#Paulina_WT,0,2,2,14,32,5,14
#ATTENDANTS.PAULINA.0.1_WT,#Jailer_WT,0,2,2,15,87,16,15
#ATTENDANTS.PAULINA_WT,#ATTENDANTS.PAULINA.0.1_WT,0,2,2,15,87,16,15
#ATTENDANTS.PAULINA_WT,#Jailer_WT,0,2,2,15,87,16,15
#ATTENDANTS.PAULINA_WT,#Paulina_WT,1,2,2,15,87,16,15
#Paulina_WT,#ATTENDANTS.PAULINA.0.1_WT,0,2,2,15,87,16,15
#Paulina_WT,#Jailer_WT,0,2,2,15,87,16,15
#ATTENDANTS.PAULINA.0.1_WT,#Jailer_WT,1,2,2,16,14,2,16
#Paulina_WT,#ATTENDANTS.PAULINA.0.1_WT,1,2,2,16,14,2,16
#Paulina_WT,#Jailer_WT,1,2,2,16,14,2,16
#Paulina_WT,#ATTENDANTS.PAULINA.0.1_WT,2,2,2,17,12,2,17
#ATTENDANTS.PAULINA.0.1_WT,#Jailer_WT,2,2,2,18,374,55,18
#ATTENDANTS.PAULINA.0.1_WT,#LADIES.Emilia_WT,0,2,2,18,374,55,18
#Jailer_WT,#LADIES.Emilia_WT,0,2,2,18,374,55,18
#Paulina_WT,#ATTENDANTS.PAULINA.0.1_WT,3,2,2,18,374,55,18
#Paulina_WT,#Jailer_WT,2,2,2,18,374,55,18
#Paulina_WT,#LADIES.Emilia_WT,0,2,2,18,374,55,18
#Leontes_WT,#SERVANTS.X.1_WT,0,2,3,20,62,11,20
#ATTENDANTS.0.1_WT,#Paulina_WT,0,2,3,22,36,6,22
#ATTENDANTS.0.1_WT,#Perdita.Infant_WT,0,2,3,22,36,6,22
#ATTENDANTS.0.1_WT,#SERVANTS_WT,0,2,3,22,36,6,22
#ATTENDANTS_WT,#ATTENDANTS.0.1_WT,3,2,3,22,36,6,22
#ATTENDANTS_WT,#Antigonus_WT,4,2,3,22,36,6,22
#ATTENDANTS_WT,#Leontes_WT,5,2,3,22,36,6,22
#ATTENDANTS_WT,#Paulina_WT,0,2,3,22,36,6,22
#ATTENDANTS_WT,#Perdita.Infant_WT,0,2,3,22,36,6,22
#ATTENDANTS_WT,#SERVANTS_WT,0,2,3,22,36,6,22
#Antigonus_WT,#ATTENDANTS.0.1_WT,3,2,3,22,36,6,22
#Antigonus_WT,#Paulina_WT,0,2,3,22,36,6,22
#Antigonus_WT,#Perdita.Infant_WT,0,2,3,22,36,6,22
#Antigonus_WT,#SERVANTS_WT,0,2,3,22,36,6,22
#Leontes_WT,#ATTENDANTS.0.1_WT,3,2,3,22,36,6,22
#Leontes_WT,#Antigonus_WT,4,2,3,22,36,6,22
#Leontes_WT,#Paulina_WT,0,2,3,22,36,6,22
#Leontes_WT,#Perdita.Infant_WT,0,2,3,22,36,6,22
#Leontes_WT,#SERVANTS_WT,0,2,3,22,36,6,22
#Paulina_WT,#Perdita.Infant_WT,0,2,3,22,36,6,22
#Paulina_WT,#SERVANTS_WT,0,2,3,22,36,6,22
#Perdita.Infant_WT,#SERVANTS_WT,0,2,3,22,36,6,22
#ATTENDANTS.0.1_WT,#Paulina_WT,1,2,3,23,851,130,23
#ATTENDANTS.0.1_WT,#Perdita.Infant_WT,1,2,3,23,851,130,23
#ATTENDANTS.0.1_WT,#SERVANTS.0_WT,0,2,3,23,851,130,23
#ATTENDANTS.0.1_WT,#SERVANTS_WT,1,2,3,23,851,130,23
#ATTENDANTS_WT,#ATTENDANTS.0.1_WT,4,2,3,23,851,130,23
#ATTENDANTS_WT,#Antigonus_WT,5,2,3,23,851,130,23
#ATTENDANTS_WT,#Leontes_WT,6,2,3,23,851,130,23
#ATTENDANTS_WT,#Paulina_WT,1,2,3,23,851,130,23
#ATTENDANTS_WT,#Perdita.Infant_WT,1,2,3,23,851,130,23
#ATTENDANTS_WT,#SERVANTS.0_WT,0,2,3,23,851,130,23
#ATTENDANTS_WT,#SERVANTS_WT,1,2,3,23,851,130,23
#Antigonus_WT,#ATTENDANTS.0.1_WT,4,2,3,23,851,130,23
#Antigonus_WT,#Paulina_WT,1,2,3,23,851,130,23
#Antigonus_WT,#Perdita.Infant_WT,1,2,3,23,851,130,23
#Antigonus_WT,#SERVANTS.0_WT,0,2,3,23,851,130,23
#Antigonus_WT,#SERVANTS_WT,1,2,3,23,851,130,23
#Leontes_WT,#ATTENDANTS.0.1_WT,4,2,3,23,851,130,23
#Leontes_WT,#Antigonus_WT,5,2,3,23,851,130,23
#Leontes_WT,#Paulina_WT,1,2,3,23,851,130,23
#Leontes_WT,#Perdita.Infant_WT,1,2,3,23,851,130,23
#Leontes_WT,#SERVANTS.0_WT,0,2,3,23,851,130,23
#Leontes_WT,#SERVANTS_WT,1,2,3,23,851,130,23
#Paulina_WT,#Perdita.Infant_WT,1,2,3,23,851,130,23
#Paulina_WT,#SERVANTS.0_WT,0,2,3,23,851,130,23
#Paulina_WT,#SERVANTS_WT,1,2,3,23,851,130,23
#Perdita.Infant_WT,#SERVANTS.0_WT,0,2,3,23,851,130,23
#Perdita.Infant_WT,#SERVANTS_WT,1,2,3,23,851,130,23
#SERVANTS_WT,#SERVANTS.0_WT,0,2,3,23,851,130,23
#ATTENDANTS.0.1_WT,#Perdita.Infant_WT,2,2,3,24,512,68,24
#ATTENDANTS.0.1_WT,#SERVANTS.0_WT,1,2,3,24,512,68,24
#ATTENDANTS.0.1_WT,#SERVANTS_WT,2,2,3,24,512,68,24
#ATTENDANTS_WT,#ATTENDANTS.0.1_WT,5,2,3,24,512,68,24
#ATTENDANTS_WT,#Antigonus_WT,6,2,3,24,512,68,24
#ATTENDANTS_WT,#Leontes_WT,7,2,3,24,512,68,24
#ATTENDANTS_WT,#Perdita.Infant_WT,2,2,3,24,512,68,24
#ATTENDANTS_WT,#SERVANTS.0_WT,1,2,3,24,512,68,24
#ATTENDANTS_WT,#SERVANTS_WT,2,2,3,24,512,68,24
#Antigonus_WT,#ATTENDANTS.0.1_WT,5,2,3,24,512,68,24
#Antigonus_WT,#Perdita.Infant_WT,2,2,3,24,512,68,24
#Antigonus_WT,#SERVANTS.0_WT,1,2,3,24,512,68,24
#Antigonus_WT,#SERVANTS_WT,2,2,3,24,512,68,24
#Leontes_WT,#ATTENDANTS.0.1_WT,5,2,3,24,512,68,24
#Leontes_WT,#Antigonus_WT,6,2,3,24,512,68,24
#Leontes_WT,#Perdita.Infant_WT,2,2,3,24,512,68,24
#Leontes_WT,#SERVANTS.0_WT,1,2,3,24,512,68,24
#Leontes_WT,#SERVANTS_WT,2,2,3,24,512,68,24
#Perdita.Infant_WT,#SERVANTS.0_WT,1,2,3,24,512,68,24
#Perdita.Infant_WT,#SERVANTS_WT,2,2,3,24,512,68,24
#SERVANTS_WT,#SERVANTS.0_WT,1,2,3,24,512,68,24
#ATTENDANTS.0.1_WT,#SERVANTS.0_WT,2,2,3,25,6,2,25
#ATTENDANTS.0.1_WT,#SERVANTS_WT,3,2,3,25,6,2,25
#ATTENDANTS_WT,#ATTENDANTS.0.1_WT,6,2,3,25,6,2,25
#ATTENDANTS_WT,#Leontes_WT,8,2,3,25,6,2,25
#ATTENDANTS_WT,#SERVANTS.0_WT,2,2,3,25,6,2,25
#ATTENDANTS_WT,#SERVANTS_WT,3,2,3,25,6,2,25
#Leontes_WT,#ATTENDANTS.0.1_WT,6,2,3,25,6,2,25
#Leontes_WT,#SERVANTS.0_WT,2,2,3,25,6,2,25
#Leontes_WT,#SERVANTS_WT,3,2,3,25,6,2,25
#SERVANTS_WT,#SERVANTS.0_WT,2,2,3,25,6,2,25
#ATTENDANTS.0.1_WT,#SERVANTS.0_WT,3,2,3,26,110,17,26
#ATTENDANTS.0.1_WT,#SERVANTS.X.2_WT,0,2,3,26,110,17,26
#ATTENDANTS.0.1_WT,#SERVANTS_WT,4,2,3,26,110,17,26
#ATTENDANTS_WT,#ATTENDANTS.0.1_WT,7,2,3,26,110,17,26
#ATTENDANTS_WT,#Leontes_WT,9,2,3,26,110,17,26
#ATTENDANTS_WT,#SERVANTS.0_WT,3,2,3,26,110,17,26
#ATTENDANTS_WT,#SERVANTS.X.2_WT,0,2,3,26,110,17,26
#ATTENDANTS_WT,#SERVANTS_WT,4,2,3,26,110,17,26
#Leontes_WT,#ATTENDANTS.0.1_WT,7,2,3,26,110,17,26
#Leontes_WT,#SERVANTS.0_WT,3,2,3,26,110,17,26
#Leontes_WT,#SERVANTS.X.2_WT,0,2,3,26,110,17,26
#Leontes_WT,#SERVANTS_WT,4,2,3,26,110,17,26
#SERVANTS.0_WT,#SERVANTS.X.2_WT,0,2,3,26,110,17,26
#SERVANTS_WT,#SERVANTS.0_WT,3,2,3,26,110,17,26
#SERVANTS_WT,#SERVANTS.X.2_WT,0,2,3,26,110,17,26
#Cleomenes_WT,#Dion_WT,0,3,1,27,171,27,27
#ATTENDANTS_WT,#Leontes_WT,10,3,2,28,59,8,28
#ATTENDANTS_WT,#OFFICERS_WT,0,3,2,28,59,8,28
#Leontes_WT,#OFFICERS_WT,0,3,2,28,59,8,28
#ATTENDANTS_WT,#Leontes_WT,11,3,2,29,14,2,29
#ATTENDANTS_WT,#OFFICERS.0.1_WT,0,3,2,29,14,2,29
#ATTENDANTS_WT,#OFFICERS_WT,1,3,2,29,14,2,29
#Leontes_WT,#OFFICERS.0.1_WT,0,3,2,29,14,2,29
#Leontes_WT,#OFFICERS_WT,1,3,2,29,14,2,29
#OFFICERS_WT,#OFFICERS.0.1_WT,0,3,2,29,14,2,29
#ATTENDANTS_WT,#Hermione_WT,4,3,2,30,853,113,30
#ATTENDANTS_WT,#LADIES_WT,3,3,2,30,853,113,30
#ATTENDANTS_WT,#Leontes_WT,12,3,2,30,853,113,30
#ATTENDANTS_WT,#OFFICERS.0.1_WT,1,3,2,30,853,113,30
#ATTENDANTS_WT,#OFFICERS_WT,2,3,2,30,853,113,30
#ATTENDANTS_WT,#Paulina_WT,2,3,2,30,853,113,30
#Hermione_WT,#LADIES_WT,6,3,2,30,853,113,30
#Hermione_WT,#Leontes_WT,4,3,2,30,853,113,30
#Hermione_WT,#OFFICERS.0.1_WT,0,3,2,30,853,113,30
#Hermione_WT,#OFFICERS_WT,0,3,2,30,853,113,30
#Hermione_WT,#Paulina_WT,0,3,2,30,853,113,30
#LADIES_WT,#OFFICERS.0.1_WT,0,3,2,30,853,113,30
#LADIES_WT,#OFFICERS_WT,0,3,2,30,853,113,30
#LADIES_WT,#Paulina_WT,0,3,2,30,853,113,30
#Leontes_WT,#LADIES_WT,3,3,2,30,853,113,30
#Leontes_WT,#OFFICERS.0.1_WT,1,3,2,30,853,113,30
#Leontes_WT,#OFFICERS_WT,2,3,2,30,853,113,30
#Leontes_WT,#Paulina_WT,2,3,2,30,853,113,30
#OFFICERS_WT,#OFFICERS.0.1_WT,1,3,2,30,853,113,30
#Paulina_WT,#OFFICERS.0.1_WT,0,3,2,30,853,113,30
#Paulina_WT,#OFFICERS_WT,0,3,2,30,853,113,30
#ATTENDANTS.0.1_WT,#OFFICERS.0.1_WT,0,3,2,31,15,3,31
#ATTENDANTS.0.1_WT,#OFFICERS_WT,0,3,2,31,15,3,31
#ATTENDANTS.0.1_WT,#Paulina_WT,2,3,2,31,15,3,31
#ATTENDANTS_WT,#ATTENDANTS.0.1_WT,8,3,2,31,15,3,31
#ATTENDANTS_WT,#Hermione_WT,5,3,2,31,15,3,31
#ATTENDANTS_WT,#LADIES_WT,4,3,2,31,15,3,31
#ATTENDANTS_WT,#Leontes_WT,13,3,2,31,15,3,31
#ATTENDANTS_WT,#OFFICERS.0.1_WT,2,3,2,31,15,3,31
#ATTENDANTS_WT,#OFFICERS_WT,3,3,2,31,15,3,31
#ATTENDANTS_WT,#Paulina_WT,3,3,2,31,15,3,31
#Hermione_WT,#ATTENDANTS.0.1_WT,2,3,2,31,15,3,31
#Hermione_WT,#LADIES_WT,7,3,2,31,15,3,31
#Hermione_WT,#Leontes_WT,5,3,2,31,15,3,31
#Hermione_WT,#OFFICERS.0.1_WT,1,3,2,31,15,3,31
#Hermione_WT,#OFFICERS_WT,1,3,2,31,15,3,31
#Hermione_WT,#Paulina_WT,1,3,2,31,15,3,31
#LADIES_WT,#ATTENDANTS.0.1_WT,2,3,2,31,15,3,31
#LADIES_WT,#OFFICERS.0.1_WT,1,3,2,31,15,3,31
#LADIES_WT,#OFFICERS_WT,1,3,2,31,15,3,31
#LADIES_WT,#Paulina_WT,1,3,2,31,15,3,31
#Leontes_WT,#ATTENDANTS.0.1_WT,8,3,2,31,15,3,31
#Leontes_WT,#LADIES_WT,4,3,2,31,15,3,31
#Leontes_WT,#OFFICERS.0.1_WT,2,3,2,31,15,3,31
#Leontes_WT,#OFFICERS_WT,3,3,2,31,15,3,31
#Leontes_WT,#Paulina_WT,3,3,2,31,15,3,31
#OFFICERS_WT,#OFFICERS.0.1_WT,2,3,2,31,15,3,31
#Paulina_WT,#OFFICERS.0.1_WT,1,3,2,31,15,3,31
#Paulina_WT,#OFFICERS_WT,1,3,2,31,15,3,31
#ATTENDANTS.0.1_WT,#OFFICERS.0.1_WT,1,3,2,32,35,5,32
#ATTENDANTS.0.1_WT,#Paulina_WT,3,3,2,32,35,5,32
#ATTENDANTS_WT,#ATTENDANTS.0.1_WT,9,3,2,32,35,5,32
#ATTENDANTS_WT,#Hermione_WT,6,3,2,32,35,5,32
#ATTENDANTS_WT,#LADIES_WT,5,3,2,32,35,5,32
#ATTENDANTS_WT,#Leontes_WT,14,3,2,32,35,5,32
#ATTENDANTS_WT,#OFFICERS.0.1_WT,3,3,2,32,35,5,32
#ATTENDANTS_WT,#Paulina_WT,4,3,2,32,35,5,32
#Hermione_WT,#ATTENDANTS.0.1_WT,3,3,2,32,35,5,32
#Hermione_WT,#LADIES_WT,8,3,2,32,35,5,32
#Hermione_WT,#Leontes_WT,6,3,2,32,35,5,32
#Hermione_WT,#OFFICERS.0.1_WT,2,3,2,32,35,5,32
#Hermione_WT,#Paulina_WT,2,3,2,32,35,5,32
#LADIES_WT,#ATTENDANTS.0.1_WT,3,3,2,32,35,5,32
#LADIES_WT,#OFFICERS.0.1_WT,2,3,2,32,35,5,32
#LADIES_WT,#Paulina_WT,2,3,2,32,35,5,32
#Leontes_WT,#ATTENDANTS.0.1_WT,9,3,2,32,35,5,32
#Leontes_WT,#LADIES_WT,5,3,2,32,35,5,32
#Leontes_WT,#OFFICERS.0.1_WT,3,3,2,32,35,5,32
#Leontes_WT,#Paulina_WT,4,3,2,32,35,5,32
#Paulina_WT,#OFFICERS.0.1_WT,2,3,2,32,35,5,32
#ATTENDANTS.0.1_WT,#Cleomenes_WT,0,3,2,33,137,21,33
#ATTENDANTS.0.1_WT,#Dion_WT,0,3,2,33,137,21,33
#ATTENDANTS.0.1_WT,#OFFICERS.0.1_WT,2,3,2,33,137,21,33
#ATTENDANTS.0.1_WT,#OFFICERS_WT,1,3,2,33,137,21,33
#ATTENDANTS.0.1_WT,#Paulina_WT,4,3,2,33,137,21,33
#ATTENDANTS_WT,#ATTENDANTS.0.1_WT,10,3,2,33,137,21,33
#ATTENDANTS_WT,#Cleomenes_WT,0,3,2,33,137,21,33
#ATTENDANTS_WT,#Dion_WT,0,3,2,33,137,21,33
#ATTENDANTS_WT,#Hermione_WT,7,3,2,33,137,21,33
#ATTENDANTS_WT,#LADIES_WT,6,3,2,33,137,21,33
#ATTENDANTS_WT,#Leontes_WT,15,3,2,33,137,21,33
#ATTENDANTS_WT,#OFFICERS.0.1_WT,4,3,2,33,137,21,33
#ATTENDANTS_WT,#OFFICERS_WT,4,3,2,33,137,21,33
#ATTENDANTS_WT,#Paulina_WT,5,3,2,33,137,21,33
#Cleomenes_WT,#Dion_WT,1,3,2,33,137,21,33
#Cleomenes_WT,#OFFICERS.0.1_WT,0,3,2,33,137,21,33
#Cleomenes_WT,#OFFICERS_WT,0,3,2,33,137,21,33
#Dion_WT,#OFFICERS.0.1_WT,0,3,2,33,137,21,33
#Dion_WT,#OFFICERS_WT,0,3,2,33,137,21,33
#Hermione_WT,#ATTENDANTS.0.1_WT,4,3,2,33,137,21,33
#Hermione_WT,#Cleomenes_WT,0,3,2,33,137,21,33
#Hermione_WT,#Dion_WT,0,3,2,33,137,21,33
#Hermione_WT,#LADIES_WT,9,3,2,33,137,21,33
#Hermione_WT,#Leontes_WT,7,3,2,33,137,21,33
#Hermione_WT,#OFFICERS.0.1_WT,3,3,2,33,137,21,33
#Hermione_WT,#OFFICERS_WT,2,3,2,33,137,21,33
#Hermione_WT,#Paulina_WT,3,3,2,33,137,21,33
#LADIES_WT,#ATTENDANTS.0.1_WT,4,3,2,33,137,21,33
#LADIES_WT,#Cleomenes_WT,0,3,2,33,137,21,33
#LADIES_WT,#Dion_WT,0,3,2,33,137,21,33
#LADIES_WT,#OFFICERS.0.1_WT,3,3,2,33,137,21,33
#LADIES_WT,#OFFICERS_WT,2,3,2,33,137,21,33
#LADIES_WT,#Paulina_WT,3,3,2,33,137,21,33
#Leontes_WT,#ATTENDANTS.0.1_WT,10,3,2,33,137,21,33
