node1,node2,n_lines,n_tokens
#Macbeth_Mac,5.05,59,424
#SOLDIERS.MACBETH_Mac,5.05,59,424
#Seyton_Mac,5.05,59,424
#Angus_Mac,5.06,11,81
#Caithness_Mac,5.06,11,81
#Macduff_Mac,5.06,11,81
#Malcolm_Mac,5.06,11,81
#Menteith_Mac,5.06,11,81
#SOLDIERS.MALCOLM_Mac,5.06,11,81
#Siward_Mac,5.06,11,81
#YoungSiward_Mac,5.06,11,81
#Macbeth_Mac,5.07,36,242
#Macduff_Mac,5.07,36,242
#Malcolm_Mac,5.07,36,242
#Siward_Mac,5.07,36,242
#YoungSiward_Mac,5.07,36,242
#ATTENDANTS_Mac,5.08,88,631
#Macbeth_Mac,5.08,88,631
#Macduff_Mac,5.08,88,631
#Malcolm_Mac,5.08,88,631
#Ross_Mac,5.08,88,631
#SOLDIERS.MALCOLM_Mac,5.08,88,631
#Siward_Mac,5.08,88,631
