node1,node2,n_lines,n_tokens
#SERVANTS.LORD.0.1_Shr,0.02.0019,10,68
#SERVANTS.LORD.0.2_Shr,0.02.0019,10,68
#SERVANTS.LORD.0.3_Shr,0.02.0019,10,68
#SERVANTS.LORD.0_Shr,0.02.0019,10,68
#SERVANTS.LORD_Shr,0.02.0019,10,68
#Sly_Shr,0.02.0019,10,68
#Lord_Shr,0.02.0020,8,50
#Page_Shr,0.02.0020,8,50
#SERVANTS.LORD.0.1_Shr,0.02.0020,8,50
#SERVANTS.LORD.0.2_Shr,0.02.0020,8,50
#SERVANTS.LORD.0.3_Shr,0.02.0020,8,50
#SERVANTS.LORD.0_Shr,0.02.0020,8,50
#SERVANTS.LORD_Shr,0.02.0020,8,50
#Sly_Shr,0.02.0020,8,50
#Lucentio_Shr,1.01.0021,45,322
#Tranio_Shr,1.01.0021,45,322
#Baptista_Shr,1.01.0022,48,347
#Bianca_Shr,1.01.0022,48,347
#Gremio_Shr,1.01.0022,48,347
#Hortensio_Shr,1.01.0022,48,347
#Katherine_Shr,1.01.0022,48,347
#Lucentio_Shr,1.01.0022,48,347
#Tranio_Shr,1.01.0022,48,347
#Baptista_Shr,1.01.0023,10,72
#Gremio_Shr,1.01.0023,10,72
#Hortensio_Shr,1.01.0023,10,72
#Katherine_Shr,1.01.0023,10,72
#Lucentio_Shr,1.01.0023,10,72
#Tranio_Shr,1.01.0023,10,72
#Gremio_Shr,1.01.0024,3,31
#Hortensio_Shr,1.01.0024,3,31
#Katherine_Shr,1.01.0024,3,31
#Lucentio_Shr,1.01.0024,3,31
#Tranio_Shr,1.01.0024,3,31
#Gremio_Shr,1.01.0025,41,344
#Hortensio_Shr,1.01.0025,41,344
#Lucentio_Shr,1.01.0025,41,344
#Tranio_Shr,1.01.0025,41,344
#Lucentio_Shr,1.01.0026,79,604
#Tranio_Shr,1.01.0026,79,604
#Biondello_Shr,1.01.0027,32,229
#Lucentio_Shr,1.01.0027,32,229
#Tranio_Shr,1.01.0027,32,229
#SERVANTS.LORD.0.1_Shr,1.01.0028,1,10
#SERVANTS.LORD.0.1_Shr,1.01.0029,2,16
#Sly_Shr,1.01.0029,2,16
#Page_Shr,1.01.0030,3,17
#SERVANTS.LORD.0.1_Shr,1.01.0030,3,17
#Sly_Shr,1.01.0030,3,17
#Grumio_Shr,1.02.0031,21,151
#Petruchio_Shr,1.02.0031,21,151
#Grumio_Shr,1.02.0032,119,953
#Hortensio_Shr,1.02.0032,119,953
#Petruchio_Shr,1.02.0032,119,953
#Gremio_Shr,1.02.0033,81,614
#Grumio_Shr,1.02.0033,81,614
#Hortensio_Shr,1.02.0033,81,614
#Lucentio_Shr,1.02.0033,81,614
#Petruchio_Shr,1.02.0033,81,614
#Biondello_Shr,1.02.0034,67,525
#Gremio_Shr,1.02.0034,67,525
#Grumio_Shr,1.02.0034,67,525
#Hortensio_Shr,1.02.0034,67,525
#Lucentio_Shr,1.02.0034,67,525
#Petruchio_Shr,1.02.0034,67,525
#Tranio_Shr,1.02.0034,67,525
#Bianca_Shr,2.01.0035,22,182
#Katherine_Shr,2.01.0035,22,182
#Baptista_Shr,2.01.0036,11,66
#Bianca_Shr,2.01.0036,11,66
#Katherine_Shr,2.01.0036,11,66
#Baptista_Shr,2.01.0037,6,54
#Katherine_Shr,2.01.0037,6,54
#Baptista_Shr,2.01.0038,2,11
#Baptista_Shr,2.01.0039,73,529
#Biondello_Shr,2.01.0039,73,529
#Gremio_Shr,2.01.0039,73,529
#Hortensio_Shr,2.01.0039,73,529
#Lucentio_Shr,2.01.0039,73,529
#Petruchio_Shr,2.01.0039,73,529
#Tranio_Shr,2.01.0039,73,529
#Baptista_Shr,2.01.0040,3,20
#Biondello_Shr,2.01.0040,3,20
#Gremio_Shr,2.01.0040,3,20
#Hortensio_Shr,2.01.0040,3,20
#Lucentio_Shr,2.01.0040,3,20
#Petruchio_Shr,2.01.0040,3,20
#SERVANTS.BAPTISTA.1_Shr,2.01.0040,3,20
#Tranio_Shr,2.01.0040,3,20
#Baptista_Shr,2.01.0041,31,256
#Biondello_Shr,2.01.0041,31,256
#Gremio_Shr,2.01.0041,31,256
#Petruchio_Shr,2.01.0041,31,256
#Tranio_Shr,2.01.0041,31,256
#Baptista_Shr,2.01.0042,28,231
#Biondello_Shr,2.01.0042,28,231
#Gremio_Shr,2.01.0042,28,231
#Hortensio_Shr,2.01.0042,28,231
#Petruchio_Shr,2.01.0042,28,231
#Tranio_Shr,2.01.0042,28,231
#Petruchio_Shr,2.01.0043,13,111
#Katherine_Shr,2.01.0044,104,774
#Petruchio_Shr,2.01.0044,104,774
#Baptista_Shr,2.01.0045,50,376
#Gremio_Shr,2.01.0045,50,376
#Katherine_Shr,2.01.0045,50,376
#Petruchio_Shr,2.01.0045,50,376
#Tranio_Shr,2.01.0045,50,376
#Baptista_Shr,2.01.0046,79,586
#Gremio_Shr,2.01.0046,79,586
#Tranio_Shr,2.01.0046,79,586
#Gremio_Shr,2.01.0047,5,40
#Tranio_Shr,2.01.0047,5,40
#Tranio_Shr,2.01.0048,8,69
#Bianca_Shr,3.01.0049,84,606
#Hortensio_Shr,3.01.0049,84,606
#Lucentio_Shr,3.01.0049,84,606
#Bianca_Shr,3.01.0050,5,40
#Hortensio_Shr,3.01.0050,5,40
#Lucentio_Shr,3.01.0050,5,40
#SERVANTS.BAPTISTA.1_Shr,3.01.0050,5,40
#Hortensio_Shr,3.01.0051,6,52
#Baptista_Shr,3.02.0052,26,206
#Bianca_Shr,3.02.0052,26,206
#Gremio_Shr,3.02.0052,26,206
#Katherine_Shr,3.02.0052,26,206
#Lucentio_Shr,3.02.0052,26,206
#SERVANTS.BAPTISTA_Shr,3.02.0052,26,206
#Tranio_Shr,3.02.0052,26,206
#Baptista_Shr,3.02.0053,3,26
#Bianca_Shr,3.02.0053,3,26
#Gremio_Shr,3.02.0053,3,26
#Lucentio_Shr,3.02.0053,3,26
#SERVANTS.BAPTISTA_Shr,3.02.0053,3,26
#Tranio_Shr,3.02.0053,3,26
#Baptista_Shr,3.02.0054,56,388
#Bianca_Shr,3.02.0054,56,388
#Biondello_Shr,3.02.0054,56,388
#Gremio_Shr,3.02.0054,56,388
#Lucentio_Shr,3.02.0054,56,388
#SERVANTS.BAPTISTA_Shr,3.02.0054,56,388
#Tranio_Shr,3.02.0054,56,388
#Baptista_Shr,3.02.0055,40,298
#Bianca_Shr,3.02.0055,40,298
#Biondello_Shr,3.02.0055,40,298
#Gremio_Shr,3.02.0055,40,298
#Grumio_Shr,3.02.0055,40,298
#Lucentio_Shr,3.02.0055,40,298
#Petruchio_Shr,3.02.0055,40,298
#SERVANTS.BAPTISTA_Shr,3.02.0055,40,298
#Tranio_Shr,3.02.0055,40,298
#Baptista_Shr,3.02.0056,4,33
#Bianca_Shr,3.02.0056,4,33
#Biondello_Shr,3.02.0056,4,33
#Gremio_Shr,3.02.0056,4,33
#Lucentio_Shr,3.02.0056,4,33
#SERVANTS.BAPTISTA_Shr,3.02.0056,4,33
#Tranio_Shr,3.02.0056,4,33
#Lucentio_Shr,3.02.0057,21,149
#Tranio_Shr,3.02.0057,21,149
#Gremio_Shr,3.02.0058,35,290
#Lucentio_Shr,3.02.0058,35,290
#Tranio_Shr,3.02.0058,35,290
#Baptista_Shr,3.02.0059,61,451
#Bianca_Shr,3.02.0059,61,451
#Gremio_Shr,3.02.0059,61,451
#Grumio_Shr,3.02.0059,61,451
#Hortensio_Shr,3.02.0059,61,451
#Katherine_Shr,3.02.0059,61,451
#Lucentio_Shr,3.02.0059,61,451
#Petruchio_Shr,3.02.0059,61,451
#SERVANTS.BAPTISTA_Shr,3.02.0059,61,451
#Tranio_Shr,3.02.0059,61,451
#Baptista_Shr,3.02.0060,15,100
#Bianca_Shr,3.02.0060,15,100
#Gremio_Shr,3.02.0060,15,100
#Hortensio_Shr,3.02.0060,15,100
#Lucentio_Shr,3.02.0060,15,100
#SERVANTS.BAPTISTA_Shr,3.02.0060,15,100
#Tranio_Shr,3.02.0060,15,100
#Grumio_Shr,4.01.0061,11,110
#Curtis_Shr,4.01.0062,87,636
#Grumio_Shr,4.01.0062,87,636
#Curtis_Shr,4.01.0063,13,65
#Grumio_Shr,4.01.0063,13,65
#SERVANTS.PETRUCHIO.Joseph_Shr,4.01.0063,13,65
#SERVANTS.PETRUCHIO.Nathaniel_Shr,4.01.0063,13,65
#SERVANTS.PETRUCHIO.Nicholas_Shr,4.01.0063,13,65
#SERVANTS.PETRUCHIO.Peter_Shr,4.01.0063,13,65
#SERVANTS.PETRUCHIO.Phillip_Shr,4.01.0063,13,65
#Curtis_Shr,4.01.0064,21,156
#Grumio_Shr,4.01.0064,21,156
#Katherine_Shr,4.01.0064,21,156
#Petruchio_Shr,4.01.0064,21,156
#SERVANTS.PETRUCHIO.Joseph_Shr,4.01.0064,21,156
#SERVANTS.PETRUCHIO.Nathaniel_Shr,4.01.0064,21,156
#SERVANTS.PETRUCHIO.Nicholas_Shr,4.01.0064,21,156
#SERVANTS.PETRUCHIO.Peter_Shr,4.01.0064,21,156
#SERVANTS.PETRUCHIO.Phillip_Shr,4.01.0064,21,156
#Katherine_Shr,4.01.0065,4,20
#Petruchio_Shr,4.01.0065,4,20
#Katherine_Shr,4.01.0066,9,58
#Petruchio_Shr,4.01.0066,9,58
#SERVANTS.PETRUCHIO.Peter_Shr,4.01.0066,9,58
#SERVANTS.PETRUCHIO_Shr,4.01.0066,9,58
#Katherine_Shr,4.01.0067,12,85
#Petruchio_Shr,4.01.0067,12,85
#SERVANTS.PETRUCHIO.0.2_Shr,4.01.0067,12,85
#SERVANTS.PETRUCHIO.Peter_Shr,4.01.0067,12,85
#SERVANTS.PETRUCHIO_Shr,4.01.0067,12,85
#Katherine_Shr,4.01.0068,10,65
#Petruchio_Shr,4.01.0068,10,65
#SERVANTS.PETRUCHIO.0.2_Shr,4.01.0068,10,65
#SERVANTS.PETRUCHIO.0.4_Shr,4.01.0068,10,65
#SERVANTS.PETRUCHIO.Peter_Shr,4.01.0068,10,65
#SERVANTS.PETRUCHIO_Shr,4.01.0068,10,65
#Katherine_Shr,4.01.0069,11,86
#Petruchio_Shr,4.01.0069,11,86
#SERVANTS.PETRUCHIO.0.2_Shr,4.01.0069,11,86
#SERVANTS.PETRUCHIO.0.4_Shr,4.01.0069,11,86
#Grumio_Shr,4.01.0070,2,13
#SERVANTS.PETRUCHIO.0.2_Shr,4.01.0070,2,13
#SERVANTS.PETRUCHIO.0.4_Shr,4.01.0070,2,13
#SERVANTS.PETRUCHIO.Nathaniel_Shr,4.01.0070,2,13
#SERVANTS.PETRUCHIO.Peter_Shr,4.01.0070,2,13
#Curtis_Shr,4.01.0071,7,48
#Grumio_Shr,4.01.0071,7,48
#SERVANTS.PETRUCHIO.0.2_Shr,4.01.0071,7,48
#SERVANTS.PETRUCHIO.0.4_Shr,4.01.0071,7,48
#SERVANTS.PETRUCHIO.Nathaniel_Shr,4.01.0071,7,48
#SERVANTS.PETRUCHIO.Peter_Shr,4.01.0071,7,48
#Petruchio_Shr,4.01.0072,24,204
#SERVANTS.PETRUCHIO.0.2_Shr,4.01.0072,24,204
#SERVANTS.PETRUCHIO.0.4_Shr,4.01.0072,24,204
#Hortensio_Shr,4.02.0073,5,42
#Tranio_Shr,4.02.0073,5,42
#Bianca_Shr,4.02.0074,38,302
#Hortensio_Shr,4.02.0074,38,302
#Lucentio_Shr,4.02.0074,38,302
#Tranio_Shr,4.02.0074,38,302
#Bianca_Shr,4.02.0075,17,116
#Lucentio_Shr,4.02.0075,17,116
#Tranio_Shr,4.02.0075,17,116
#Bianca_Shr,4.02.0076,14,96
#Biondello_Shr,4.02.0076,14,96
#Lucentio_Shr,4.02.0076,14,96
#Tranio_Shr,4.02.0076,14,96
#Biondello_Shr,4.02.0077,52,396
#Merchant_Shr,4.02.0077,52,396
#Tranio_Shr,4.02.0077,52,396
#Grumio_Shr,4.03.0078,35,288
#Katherine_Shr,4.03.0078,35,288
#Grumio_Shr,4.03.0079,28,205
#Hortensio_Shr,4.03.0079,28,205
#Katherine_Shr,4.03.0079,28,205
#Petruchio_Shr,4.03.0079,28,205
#Grumio_Shr,4.03.0080,2,11
#Hortensio_Shr,4.03.0080,2,11
#Katherine_Shr,4.03.0080,2,11
#Petruchio_Shr,4.03.0080,2,11
#Tailor_Shr,4.03.0080,2,11
#Grumio_Shr,4.03.0081,25,208
#Haberdasher_Shr,4.03.0081,25,208
#Hortensio_Shr,4.03.0081,25,208
#Katherine_Shr,4.03.0081,25,208
#Petruchio_Shr,4.03.0081,25,208
#Tailor_Shr,4.03.0081,25,208
#Grumio_Shr,4.03.0082,84,618
#Hortensio_Shr,4.03.0082,84,618
#Katherine_Shr,4.03.0082,84,618
#Petruchio_Shr,4.03.0082,84,618
#Tailor_Shr,4.03.0082,84,618
#Grumio_Shr,4.03.0083,29,234
#Hortensio_Shr,4.03.0083,29,234
#Katherine_Shr,4.03.0083,29,234
#Petruchio_Shr,4.03.0083,29,234
#Merchant_Shr,4.04.0084,8,57
#Tranio_Shr,4.04.0084,8,57
#Biondello_Shr,4.04.0085,10,71
#Merchant_Shr,4.04.0085,10,71
#Tranio_Shr,4.04.0085,10,71
#Baptista_Shr,4.04.0086,49,379
#Biondello_Shr,4.04.0086,49,379
#Lucentio_Shr,4.04.0086,49,379
#Merchant_Shr,4.04.0086,49,379
#Tranio_Shr,4.04.0086,49,379
#Baptista_Shr,4.04.0087,6,46
#Biondello_Shr,4.04.0087,6,46
#Merchant_Shr,4.04.0087,6,46
#Tranio_Shr,4.04.0087,6,46
#Biondello_Shr,4.04.0088,33,206
#Lucentio_Shr,4.04.0088,33,206
#Lucentio_Shr,4.04.0089,5,36
#Hortensio_Shr,4.05.0090,29,231
#Katherine_Shr,4.05.0090,29,231
#Petruchio_Shr,4.05.0090,29,231
#SERVANTS.PETRUCHIO_Shr,4.05.0090,29,231
#Hortensio_Shr,4.05.0091,52,380
#Katherine_Shr,4.05.0091,52,380
#Petruchio_Shr,4.05.0091,52,380
#SERVANTS.PETRUCHIO_Shr,4.05.0091,52,380
#Vincentio_Shr,4.05.0091,52,380
#Hortensio_Shr,4.05.0092,3,25
#Bianca_Shr,5.01.0093,4,24
#Biondello_Shr,5.01.0093,4,24
#Gremio_Shr,5.01.0093,4,24
#Lucentio_Shr,5.01.0093,4,24
#Biondello_Shr,5.01.0094,3,21
#Gremio_Shr,5.01.0094,3,21
#Gremio_Shr,5.01.0095,1,8
#Gremio_Shr,5.01.0096,7,57
#Grumio_Shr,5.01.0096,7,57
#Katherine_Shr,5.01.0096,7,57
#Petruchio_Shr,5.01.0096,7,57
#SERVANTS.PETRUCHIO_Shr,5.01.0096,7,57
#Vincentio_Shr,5.01.0096,7,57
#Gremio_Shr,5.01.0097,27,161
#Grumio_Shr,5.01.0097,27,161
#Katherine_Shr,5.01.0097,27,161
#Merchant_Shr,5.01.0097,27,161
#Petruchio_Shr,5.01.0097,27,161
#SERVANTS.PETRUCHIO_Shr,5.01.0097,27,161
#Vincentio_Shr,5.01.0097,27,161
#Biondello_Shr,5.01.0098,17,108
#Gremio_Shr,5.01.0098,17,108
#Grumio_Shr,5.01.0098,17,108
#Katherine_Shr,5.01.0098,17,108
#Merchant_Shr,5.01.0098,17,108
#Petruchio_Shr,5.01.0098,17,108
#SERVANTS.PETRUCHIO_Shr,5.01.0098,17,108
#Vincentio_Shr,5.01.0098,17,108
#Gremio_Shr,5.01.0099,2,5
#Grumio_Shr,5.01.0099,2,5
#Katherine_Shr,5.01.0099,2,5
#Merchant_Shr,5.01.0099,2,5
#Petruchio_Shr,5.01.0099,2,5
#SERVANTS.PETRUCHIO_Shr,5.01.0099,2,5
#Vincentio_Shr,5.01.0099,2,5
#Gremio_Shr,5.01.0100,2,12
#Grumio_Shr,5.01.0100,2,12
#Katherine_Shr,5.01.0100,2,12
#Petruchio_Shr,5.01.0100,2,12
#SERVANTS.PETRUCHIO_Shr,5.01.0100,2,12
#Vincentio_Shr,5.01.0100,2,12
#Baptista_Shr,5.01.0101,30,222
#Gremio_Shr,5.01.0101,30,222
#Grumio_Shr,5.01.0101,30,222
#Katherine_Shr,5.01.0101,30,222
#Merchant_Shr,5.01.0101,30,222
#Petruchio_Shr,5.01.0101,30,222
#SERVANTS.BAPTISTA_Shr,5.01.0101,30,222
#SERVANTS.PETRUCHIO_Shr,5.01.0101,30,222
#Tranio_Shr,5.01.0101,30,222
#Vincentio_Shr,5.01.0101,30,222
#Baptista_Shr,5.01.0102,17,107
#Gremio_Shr,5.01.0102,17,107
#Grumio_Shr,5.01.0102,17,107
#Katherine_Shr,5.01.0102,17,107
#Merchant_Shr,5.01.0102,17,107
#Officer_Shr,5.01.0102,17,107
#Petruchio_Shr,5.01.0102,17,107
#SERVANTS.BAPTISTA_Shr,5.01.0102,17,107
#SERVANTS.PETRUCHIO_Shr,5.01.0102,17,107
#Tranio_Shr,5.01.0102,17,107
#Vincentio_Shr,5.01.0102,17,107
#Baptista_Shr,5.01.0103,2,18
#Bianca_Shr,5.01.0103,2,18
#Biondello_Shr,5.01.0103,2,18
#Gremio_Shr,5.01.0103,2,18
#Grumio_Shr,5.01.0103,2,18
#Katherine_Shr,5.01.0103,2,18
#Lucentio_Shr,5.01.0103,2,18
#Merchant_Shr,5.01.0103,2,18
#Officer_Shr,5.01.0103,2,18
#Petruchio_Shr,5.01.0103,2,18
#SERVANTS.BAPTISTA_Shr,5.01.0103,2,18
#SERVANTS.PETRUCHIO_Shr,5.01.0103,2,18
#Tranio_Shr,5.01.0103,2,18
#Vincentio_Shr,5.01.0103,2,18
#Baptista_Shr,5.01.0104,27,174
#Bianca_Shr,5.01.0104,27,174
#Gremio_Shr,5.01.0104,27,174
#Grumio_Shr,5.01.0104,27,174
#Katherine_Shr,5.01.0104,27,174
#Lucentio_Shr,5.01.0104,27,174
#Officer_Shr,5.01.0104,27,174
#Petruchio_Shr,5.01.0104,27,174
#SERVANTS.BAPTISTA_Shr,5.01.0104,27,174
#SERVANTS.PETRUCHIO_Shr,5.01.0104,27,174
#Vincentio_Shr,5.01.0104,27,174
#Baptista_Shr,5.01.0105,1,9
#Bianca_Shr,5.01.0105,1,9
#Gremio_Shr,5.01.0105,1,9
#Grumio_Shr,5.01.0105,1,9
#Katherine_Shr,5.01.0105,1,9
#Lucentio_Shr,5.01.0105,1,9
#Officer_Shr,5.01.0105,1,9
#Petruchio_Shr,5.01.0105,1,9
#SERVANTS.BAPTISTA_Shr,5.01.0105,1,9
#SERVANTS.PETRUCHIO_Shr,5.01.0105,1,9
#Bianca_Shr,5.01.0106,2,9
#Gremio_Shr,5.01.0106,2,9
#Grumio_Shr,5.01.0106,2,9
#Katherine_Shr,5.01.0106,2,9
#Lucentio_Shr,5.01.0106,2,9
#Officer_Shr,5.01.0106,2,9
#Petruchio_Shr,5.01.0106,2,9
#SERVANTS.PETRUCHIO_Shr,5.01.0106,2,9
#Gremio_Shr,5.01.0107,2,21
#Grumio_Shr,5.01.0107,2,21
#Katherine_Shr,5.01.0107,2,21
#Officer_Shr,5.01.0107,2,21
#Petruchio_Shr,5.01.0107,2,21
#SERVANTS.PETRUCHIO_Shr,5.01.0107,2,21
#Grumio_Shr,5.01.0108,12,75
#Katherine_Shr,5.01.0108,12,75
#Officer_Shr,5.01.0108,12,75
#Petruchio_Shr,5.01.0108,12,75
#SERVANTS.PETRUCHIO_Shr,5.01.0108,12,75
#Baptista_Shr,5.02.0109,50,361
#Bianca_Shr,5.02.0109,50,361
#Biondello_Shr,5.02.0109,50,361
#Gremio_Shr,5.02.0109,50,361
#Grumio_Shr,5.02.0109,50,361
#Hortensio_Shr,5.02.0109,50,361
#Katherine_Shr,5.02.0109,50,361
#Lucentio_Shr,5.02.0109,50,361
#Merchant_Shr,5.02.0109,50,361
#Petruchio_Shr,5.02.0109,50,361
#SERVANTS_Shr,5.02.0109,50,361
#Tranio_Shr,5.02.0109,50,361
#Vincentio_Shr,5.02.0109,50,361
#Widow_Shr,5.02.0109,50,361
#Baptista_Shr,5.02.0110,33,220
#Biondello_Shr,5.02.0110,33,220
#Gremio_Shr,5.02.0110,33,220
#Grumio_Shr,5.02.0110,33,220
#Hortensio_Shr,5.02.0110,33,220
#Lucentio_Shr,5.02.0110,33,220
#Merchant_Shr,5.02.0110,33,220
#Petruchio_Shr,5.02.0110,33,220
#SERVANTS_Shr,5.02.0110,33,220
#Tranio_Shr,5.02.0110,33,220
#Vincentio_Shr,5.02.0110,33,220
#Baptista_Shr,5.02.0111,2,16
#Gremio_Shr,5.02.0111,2,16
#Grumio_Shr,5.02.0111,2,16
#Hortensio_Shr,5.02.0111,2,16
#Lucentio_Shr,5.02.0111,2,16
#Merchant_Shr,5.02.0111,2,16
#Petruchio_Shr,5.02.0111,2,16
#SERVANTS_Shr,5.02.0111,2,16
#Tranio_Shr,5.02.0111,2,16
#Vincentio_Shr,5.02.0111,2,16
#Baptista_Shr,5.02.0112,11,60
#Biondello_Shr,5.02.0112,11,60
#Gremio_Shr,5.02.0112,11,60
#Grumio_Shr,5.02.0112,11,60
#Hortensio_Shr,5.02.0112,11,60
#Lucentio_Shr,5.02.0112,11,60
#Merchant_Shr,5.02.0112,11,60
#Petruchio_Shr,5.02.0112,11,60
#SERVANTS_Shr,5.02.0112,11,60
#Tranio_Shr,5.02.0112,11,60
#Vincentio_Shr,5.02.0112,11,60
#Baptista_Shr,5.02.0113,4,23
#Gremio_Shr,5.02.0113,4,23
#Grumio_Shr,5.02.0113,4,23
#Hortensio_Shr,5.02.0113,4,23
#Lucentio_Shr,5.02.0113,4,23
#Merchant_Shr,5.02.0113,4,23
#Petruchio_Shr,5.02.0113,4,23
#SERVANTS_Shr,5.02.0113,4,23
#Tranio_Shr,5.02.0113,4,23
#Vincentio_Shr,5.02.0113,4,23
#Baptista_Shr,5.02.0114,7,50
#Biondello_Shr,5.02.0114,7,50
#Gremio_Shr,5.02.0114,7,50
#Grumio_Shr,5.02.0114,7,50
#Hortensio_Shr,5.02.0114,7,50
#Lucentio_Shr,5.02.0114,7,50
#Merchant_Shr,5.02.0114,7,50
#Petruchio_Shr,5.02.0114,7,50
#SERVANTS_Shr,5.02.0114,7,50
#Tranio_Shr,5.02.0114,7,50
#Vincentio_Shr,5.02.0114,7,50
#Baptista_Shr,5.02.0115,4,16
#Biondello_Shr,5.02.0115,4,16
#Gremio_Shr,5.02.0115,4,16
#Hortensio_Shr,5.02.0115,4,16
#Lucentio_Shr,5.02.0115,4,16
#Merchant_Shr,5.02.0115,4,16
#Petruchio_Shr,5.02.0115,4,16
#SERVANTS_Shr,5.02.0115,4,16
#Tranio_Shr,5.02.0115,4,16
#Vincentio_Shr,5.02.0115,4,16
#Baptista_Shr,5.02.0116,7,56
#Biondello_Shr,5.02.0116,7,56
#Gremio_Shr,5.02.0116,7,56
#Hortensio_Shr,5.02.0116,7,56
#Katherine_Shr,5.02.0116,7,56
#Lucentio_Shr,5.02.0116,7,56
#Merchant_Shr,5.02.0116,7,56
#Petruchio_Shr,5.02.0116,7,56
#SERVANTS_Shr,5.02.0116,7,56
