source,target,n_lines,n_tokens,edge_type
#DuchessOfYork_R3,2.02.0030,14,92,active
#DuchessOfYork_R3,2.02.0031,29,230,active
#DuchessOfYork_R3,2.02.0032,2,15,active
#DuchessOfYork_R3,2.04.0036,13,118,active
#DuchessOfYork_R3,2.04.0037,14,98,active
#DuchessOfYork_R3,4.01.0078,5,38,active
#DuchessOfYork_R3,4.01.0079,1,9,active
#DuchessOfYork_R3,4.01.0080,12,81,active
#DuchessOfYork_R3,4.04.0094,14,96,active
#DuchessOfYork_R3,4.04.0095,5,41,active
#DuchessOfYork_R3,4.04.0096,39,276,active
#EdwardIV_3H6,2.01.0026,26,188,active
#EdwardIV_3H6,2.01.0027,6,45,active
#EdwardIV_3H6,2.01.0028,35,291,active
#EdwardV_R3,3.01.0038,4,33,active
#EdwardV_R3,3.01.0039,5,47,active
#EdwardV_R3,3.01.0040,2,17,active
#EdwardV_R3,3.01.0041,20,153,active
#EdwardV_R3,3.01.0042,12,96,active
#EdwardV_R3,5.03.0122,9,65,active
#GENTLEMEN.0.1_R3,1.02.0008,1,9,active
#GENTLEMEN.0.1_R3,1.02.0009,1,4,active
#Grey_R3,1.03.0011,6,52,active
#Grey_R3,1.03.0012,1,8,active
#Grey_R3,1.03.0013,1,9,active
#Grey_R3,3.03.0053,5,41,active
#Grey_R3,5.03.0121,3,24,active
#Hastings_3H6,1.01.0004,10,71,active
#Hastings_3H6,1.03.0014,4,32,active
#Hastings_3H6,2.01.0026,3,21,active
#Hastings_3H6,2.02.0032,1,4,active
#Hastings_3H6,3.01.0040,6,43,active
#Hastings_3H6,3.02.0046,19,136,active
#Hastings_3H6,3.02.0047,23,189,active
#Hastings_3H6,3.02.0048,9,81,active
#Hastings_3H6,3.02.0049,1,9,active
#Hastings_3H6,3.02.0050,9,76,active
#Hastings_3H6,3.02.0051,3,28,active
#Hastings_3H6,3.02.0052,5,37,active
#Hastings_3H6,3.04.0054,10,81,active
#Hastings_3H6,3.04.0058,9,71,active
#Hastings_3H6,3.04.0059,5,41,active
#Hastings_3H6,3.04.0060,25,196,active
#Hastings_3H6,5.03.0123,5,33,active
#HenryVII_R3,5.02.0109,20,147,active
#HenryVII_R3,5.03.0111,21,160,active
#HenryVII_R3,5.03.0112,3,17,active
#HenryVII_R3,5.03.0116,8,60,active
#HenryVII_R3,5.03.0117,10,77,active
#HenryVII_R3,5.03.0128,2,14,active
#HenryVII_R3,5.03.0129,45,347,active
#HenryVII_R3,5.05.0135,32,244,active
#HenryVI_1H6,5.03.0119,7,54,active
#Herbert_R3,5.02.0109,1,10,active
#Jailer_R3,1.04.0019,8,68,active
#LadyAnne_R3,1.02.0006,33,249,active
#LadyAnne_R3,1.02.0007,2,12,active
#LadyAnne_R3,1.02.0008,88,601,active
#LadyAnne_R3,4.01.0078,5,34,active
#LadyAnne_R3,4.01.0079,3,29,active
#LadyAnne_R3,4.01.0080,32,259,active
#LadyAnne_R3,5.03.0124,9,58,active
#Lovell_R3,3.04.0060,1,7,active
#Lovell_R3,3.05.0064,2,13,active
#MESSENGERS.1_R3,4.04.0102,5,33,active
#MESSENGERS.2_R3,4.04.0103,3,23,active
#MESSENGERS.3_R3,4.04.0104,7,47,active
#MESSENGERS.4_R3,4.04.0105,10,78,active
#MESSENGERS.X.1_R3,2.04.0037,8,61,active
#MESSENGERS.X.2_R3,3.02.0045,1,4,active
#MESSENGERS.X.2_R3,3.02.0046,15,114,active
#MESSENGERS.X.3_R3,5.03.0132,1,7,active
#MURDERERS.1_R3,1.03.0018,6,50,active
#MURDERERS.1_R3,1.04.0021,5,30,active
#MURDERERS.1_R3,1.04.0022,52,316,active
#MURDERERS.1_R3,1.04.0024,4,21,active
#MURDERERS.1_R3,1.04.0025,5,46,active
#MURDERERS.2_R3,1.03.0018,1,5,active
#MURDERERS.2_R3,1.04.0021,2,12,active
#MURDERERS.2_R3,1.04.0022,55,370,active
#MURDERERS.2_R3,1.04.0023,3,20,active
#MURDERERS.2_R3,1.04.0024,3,29,active
#MayorOfLondon_R3,3.01.0039,1,9,active
#MayorOfLondon_R3,3.05.0064,9,69,active
#MayorOfLondon_R3,3.07.0072,1,9,active
#MayorOfLondon_R3,3.07.0075,2,16,active
#MayorOfLondon_R3,3.07.0077,2,12,active
#Norfolk_R3,5.03.0110,3,21,active
#Norfolk_R3,5.03.0113,2,9,active
#Norfolk_R3,5.03.0131,3,23,active
#Norfolk_R3,5.03.0132,2,15,active
#Oxford_3H6,5.02.0109,2,13,active
#PrinceEdward_3H6,5.03.0118,8,44,active
#Pursuivant_R3,3.02.0050,3,20,active
#QueenElizabeth_3H6,1.03.0011,7,58,active
#QueenElizabeth_3H6,1.03.0012,10,80,active
#QueenElizabeth_3H6,1.03.0013,25,180,active
#QueenElizabeth_3H6,1.03.0014,7,55,active
#QueenElizabeth_3H6,1.03.0015,1,8,active
#QueenElizabeth_3H6,1.03.0016,1,9,active
#QueenElizabeth_3H6,2.01.0026,2,15,active
#QueenElizabeth_3H6,2.01.0027,5,40,active
#QueenElizabeth_3H6,2.02.0031,20,159,active
#QueenElizabeth_3H6,2.04.0036,4,29,active
#QueenElizabeth_3H6,2.04.0037,10,61,active
#QueenElizabeth_3H6,4.01.0078,2,15,active
#QueenElizabeth_3H6,4.01.0079,7,56,active
#QueenElizabeth_3H6,4.01.0080,22,171,active
#QueenElizabeth_3H6,4.04.0094,20,154,active
#QueenElizabeth_3H6,4.04.0095,5,34,active
#QueenElizabeth_3H6,4.04.0096,6,51,active
#QueenElizabeth_3H6,4.04.0097,123,948,active
#QueenMargaret_1H6,1.03.0014,133,998,active
#QueenMargaret_1H6,4.04.0093,9,57,active
#QueenMargaret_1H6,4.04.0094,88,696,active
#Ratcliffe_R3,3.03.0053,2,16,active
#Ratcliffe_R3,3.04.0060,3,19,active
#Ratcliffe_R3,4.03.0092,4,27,active
#Ratcliffe_R3,4.04.0099,7,47,active
#Ratcliffe_R3,4.04.0100,2,18,active
#Ratcliffe_R3,5.03.0115,5,29,active
#Ratcliffe_R3,5.03.0127,6,40,active
#Ratcliffe_R3,5.03.0130,4,23,active
#RichardIII_R3,1.01.0001,42,307,active
#RichardIII_R3,1.01.0002,48,357,active
#RichardIII_R3,1.01.0003,5,42,active
#RichardIII_R3,1.01.0004,13,94,active
#RichardIII_R3,1.01.0005,18,151,active
#RichardIII_R3,1.02.0007,3,27,active
#RichardIII_R3,1.02.0008,117,861,active
#RichardIII_R3,1.02.0009,1,7,active
#RichardIII_R3,1.02.0010,38,288,active
#RichardIII_R3,1.03.0013,43,314,active
#RichardIII_R3,1.03.0014,49,381,active
#RichardIII_R3,1.03.0015,11,93,active
#RichardIII_R3,1.03.0017,15,123,active
#RichardIII_R3,1.03.0018,13,88,active
#RichardIII_R3,2.01.0027,36,272,active
#RichardIII_R3,2.01.0029,6,50,active
#RichardIII_R3,2.02.0032,16,127,active
#RichardIII_R3,2.02.0033,4,30,active
#RichardIII_R3,3.01.0038,13,96,active
#RichardIII_R3,3.01.0041,10,78,active
#RichardIII_R3,3.01.0042,17,122,active
#RichardIII_R3,3.01.0043,10,81,active
#RichardIII_R3,3.01.0044,7,57,active
#RichardIII_R3,3.04.0055,9,77,active
#RichardIII_R3,3.04.0056,6,45,active
#RichardIII_R3,3.04.0059,16,130,active
#RichardIII_R3,3.05.0061,6,42,active
#RichardIII_R3,3.05.0062,2,9,active
#RichardIII_R3,3.05.0063,1,7,active
#RichardIII_R3,3.05.0064,18,140,active
#RichardIII_R3,3.05.0065,27,195,active
#RichardIII_R3,3.05.0066,4,24,active
#RichardIII_R3,3.05.0067,4,33,active
#RichardIII_R3,3.07.0069,9,65,active
#RichardIII_R3,3.07.0075,47,371,active
#RichardIII_R3,3.07.0076,4,31,active
#RichardIII_R3,3.07.0077,14,110,active
#RichardIII_R3,4.02.0081,19,144,active
#RichardIII_R3,4.02.0082,9,54,active
#RichardIII_R3,4.02.0083,4,32,active
#RichardIII_R3,4.02.0084,11,89,active
#RichardIII_R3,4.02.0085,6,48,active
#RichardIII_R3,4.02.0086,11,87,active
#RichardIII_R3,4.02.0087,22,162,active
#RichardIII_R3,4.03.0090,8,52,active
#RichardIII_R3,4.03.0091,8,65,active
#RichardIII_R3,4.03.0092,10,72,active
#RichardIII_R3,4.04.0096,21,137,active
#RichardIII_R3,4.04.0097,125,932,active
#RichardIII_R3,4.04.0098,1,6,active
#RichardIII_R3,4.04.0099,12,71,active
#RichardIII_R3,4.04.0100,2,13,active
#RichardIII_R3,4.04.0101,27,208,active
#RichardIII_R3,4.04.0104,6,45,active
#RichardIII_R3,4.04.0105,3,26,active
#RichardIII_R3,4.04.0106,4,29,active
#RichardIII_R3,5.03.0110,15,114,active
#RichardIII_R3,5.03.0113,7,51,active
#RichardIII_R3,5.03.0114,5,27,active
#RichardIII_R3,5.03.0115,13,94,active
#RichardIII_R3,5.03.0126,30,239,active
#RichardIII_R3,5.03.0127,11,83,active
#RichardIII_R3,5.03.0130,15,115,active
#RichardIII_R3,5.03.0131,56,407,active
#RichardIII_R3,5.03.0132,7,53,active
#RichardIII_R3,5.04.0134,6,53,active
#Rivers_3H6,1.03.0011,4,21,active
#Rivers_3H6,1.03.0013,2,9,active
#Rivers_3H6,1.03.0014,7,51,active
#Rivers_3H6,1.03.0015,3,26,active
#Rivers_3H6,1.03.0016,1,5,active
#Rivers_3H6,2.01.0026,3,28,active
#Rivers_3H6,2.02.0031,6,41,active
#Rivers_3H6,2.02.0032,8,59,active
#Rivers_3H6,3.03.0053,18,131,active
#Rivers_3H6,5.03.0121,4,32,active
#Scrivener_R3,3.06.0068,14,116,active
#Sheriff_R3,5.01.0108,2,9,active
#SirChristopher_R3,4.05.0107,8,58,active
#SirJohn_R3,3.02.0051,2,16,active
#Stanley_R3,1.03.0012,8,60,active
#Stanley_R3,2.01.0028,5,37,active
#Stanley_R3,3.02.0048,13,108,active
#Stanley_R3,3.04.0054,1,6,active
#Stanley_R3,3.04.0057,4,34,active
#Stanley_R3,3.04.0058,2,15,active
#Stanley_R3,4.01.0080,13,90,active
#Stanley_R3,4.02.0084,3,20,active
#Stanley_R3,4.04.0101,17,135,active
#Stanley_R3,4.05.0107,13,99,active
#Stanley_R3,5.03.0116,21,158,active
#Stanley_R3,5.05.0135,9,71,active
#Surrey_R3,5.03.0110,1,9,active
#Tyrrel_R3,4.02.0086,6,45,active
#Tyrrel_R3,4.03.0089,23,167,active
#Tyrrel_R3,4.03.0090,8,56,active
#Vaughan_R3,3.03.0053,1,9,active
#Vaughan_R3,5.03.0121,4,30,active
#York_R3,2.04.0036,20,147,active
#York_R3,3.01.0042,24,192,active
#York_R3,5.03.0122,9,65,active
1.01.0002,#Brakenbury_R3,71,519,passive
1.01.0002,#Clarence_3H6,55,412,passive
1.01.0002,#GUARDS_R3,78,574,passive
1.01.0002,#RichardIII_R3,30,217,passive
1.01.0004,#Hastings_3H6,13,94,passive
1.01.0004,#RichardIII_R3,10,71,passive
1.02.0006,#GENTLEMEN_R3,33,249,passive
1.02.0006,#GUARDS_R3,33,249,passive
1.02.0006,#HenryVI_1H6,33,249,passive
1.02.0007,#GENTLEMEN_R3,5,39,passive
1.02.0007,#GUARDS_R3,5,39,passive
1.02.0007,#HenryVI_1H6,5,39,passive
1.02.0007,#LadyAnne_R3,3,27,passive
1.02.0007,#RichardIII_R3,2,12,passive
1.02.0008,#GENTLEMEN.0.1_R3,205,1462,passive
1.02.0008,#GENTLEMEN_R3,206,1471,passive
1.02.0008,#GUARDS_R3,206,1471,passive
1.02.0008,#HenryVI_1H6,206,1471,passive
1.02.0008,#LadyAnne_R3,118,870,passive
1.02.0008,#RichardIII_R3,89,610,passive
1.02.0009,#GENTLEMEN.0.1_R3,1,7,passive
1.02.0009,#GENTLEMEN_R3,2,11,passive
1.02.0009,#GUARDS_R3,2,11,passive
1.02.0009,#HenryVI_1H6,2,11,passive
1.02.0009,#RichardIII_R3,1,4,passive
1.02.0010,#GENTLEMEN.0.1_R3,38,288,passive
1.03.0011,#Dorset_R3,17,131,passive
1.03.0011,#Grey_R3,11,79,passive
1.03.0011,#QueenElizabeth_3H6,10,73,passive
1.03.0011,#Rivers_3H6,13,110,passive
1.03.0012,#Buckingham_R3,19,148,passive
1.03.0012,#Dorset_R3,25,194,passive
1.03.0012,#Grey_R3,24,186,passive
1.03.0012,#QueenElizabeth_3H6,15,114,passive
1.03.0012,#Rivers_3H6,25,194,passive
1.03.0012,#Stanley_R3,17,134,passive
1.03.0013,#Buckingham_R3,71,512,passive
1.03.0013,#Dorset_R3,71,512,passive
1.03.0013,#Grey_R3,70,503,passive
1.03.0013,#Hastings_3H6,71,512,passive
1.03.0013,#QueenElizabeth_3H6,46,332,passive
1.03.0013,#RichardIII_R3,28,198,passive
1.03.0013,#Rivers_3H6,69,503,passive
1.03.0013,#Stanley_R3,71,512,passive
1.03.0014,#Buckingham_R3,203,1540,passive
1.03.0014,#Dorset_R3,206,1561,passive
1.03.0014,#Grey_R3,209,1584,passive
1.03.0014,#Hastings_3H6,205,1552,passive
1.03.0014,#QueenElizabeth_3H6,202,1529,passive
1.03.0014,#QueenMargaret_1H6,76,586,passive
1.03.0014,#RichardIII_R3,160,1203,passive
1.03.0014,#Rivers_3H6,202,1533,passive
1.03.0014,#Stanley_R3,209,1584,passive
1.03.0015,#Buckingham_R3,15,127,passive
1.03.0015,#Dorset_R3,16,137,passive
1.03.0015,#Grey_R3,16,137,passive
1.03.0015,#Hastings_3H6,16,137,passive
1.03.0015,#QueenElizabeth_3H6,15,129,passive
1.03.0015,#RichardIII_R3,5,44,passive
1.03.0015,#Rivers_3H6,13,111,passive
1.03.0015,#Stanley_R3,16,137,passive
1.03.0016,#Buckingham_R3,5,30,passive
1.03.0016,#Catesby_R3,2,14,passive
1.03.0016,#Dorset_R3,5,30,passive
1.03.0016,#Grey_R3,5,30,passive
1.03.0016,#Hastings_3H6,5,30,passive
1.03.0016,#QueenElizabeth_3H6,4,21,passive
1.03.0016,#RichardIII_R3,5,30,passive
1.03.0016,#Rivers_3H6,4,25,passive
1.03.0016,#Stanley_R3,5,30,passive
1.03.0018,#MURDERERS.1_R3,13,88,passive
1.03.0018,#MURDERERS.2_R3,18,133,passive
1.03.0018,#RichardIII_R3,6,50,passive
1.04.0019,#Clarence_3H6,8,68,passive
1.04.0019,#Jailer_R3,69,520,passive
1.04.0020,#Clarence_3H6,8,56,passive
1.04.0020,#Jailer_R3,8,56,passive
1.04.0021,#Brakenbury_R3,7,42,passive
1.04.0021,#Clarence_3H6,17,111,passive
1.04.0021,#Jailer_R3,17,111,passive
1.04.0021,#MURDERERS.1_R3,12,81,passive
1.04.0021,#MURDERERS.2_R3,15,99,passive
1.04.0022,#Clarence_3H6,106,684,passive
1.04.0022,#MURDERERS.1_R3,128,960,passive
1.04.0022,#MURDERERS.2_R3,125,906,passive
1.04.0024,#MURDERERS.1_R3,3,29,passive
1.04.0024,#MURDERERS.2_R3,4,21,passive
2.01.0026,#Buckingham_R3,36,265,passive
2.01.0026,#Dorset_R3,45,339,passive
2.01.0026,#EdwardIV_3H6,21,164,passive
2.01.0026,#Grey_R3,47,352,passive
2.01.0026,#Hastings_3H6,44,331,passive
2.01.0026,#QueenElizabeth_3H6,45,337,passive
2.01.0026,#Rivers_3H6,44,324,passive
2.01.0026,#Scales_R3,47,352,passive
2.01.0026,#Woodeville_R3,47,352,passive
2.01.0027,#Buckingham_R3,49,375,passive
2.01.0027,#Dorset_R3,48,366,passive
2.01.0027,#EdwardIV_3H6,44,339,passive
2.01.0027,#Grey_R3,50,384,passive
2.01.0027,#Hastings_3H6,50,384,passive
2.01.0027,#QueenElizabeth_3H6,45,344,passive
2.01.0027,#Ratcliffe_R3,50,384,passive
2.01.0027,#RichardIII_R3,14,112,passive
2.01.0027,#Rivers_3H6,50,384,passive
2.01.0027,#Scales_R3,50,384,passive
2.01.0027,#Woodeville_R3,50,384,passive
2.01.0028,#Buckingham_R3,40,328,passive
2.01.0028,#Dorset_R3,40,328,passive
2.01.0028,#EdwardIV_3H6,5,37,passive
2.01.0028,#Grey_R3,40,328,passive
2.01.0028,#Hastings_3H6,40,328,passive
2.01.0028,#QueenElizabeth_3H6,40,328,passive
2.01.0028,#Ratcliffe_R3,40,328,passive
2.01.0028,#RichardIII_R3,40,328,passive
2.01.0028,#Rivers_3H6,40,328,passive
2.01.0028,#Scales_R3,40,328,passive
2.01.0028,#Stanley_R3,35,291,passive
2.01.0028,#Woodeville_R3,40,328,passive
2.01.0029,#Buckingham_R3,6,50,passive
2.01.0029,#Ratcliffe_R3,7,55,passive
2.01.0029,#RichardIII_R3,1,5,passive
2.02.0030,#ClarencesBoy_R3,17,113,passive
2.02.0030,#ClarencesDaughter_R3,31,229,passive
2.02.0030,#DuchessOfYork_R3,20,158,passive
2.02.0031,#ClarencesBoy_R3,64,494,passive
2.02.0031,#ClarencesDaughter_R3,64,501,passive
2.02.0031,#Dorset_R3,62,485,passive
2.02.0031,#DuchessOfYork_R3,40,308,passive
2.02.0031,#QueenElizabeth_3H6,49,379,passive
2.02.0031,#Rivers_3H6,63,497,passive
2.02.0032,#Buckingham_R3,27,205,passive
2.02.0032,#ClarencesBoy_R3,47,353,passive
2.02.0032,#ClarencesDaughter_R3,47,353,passive
2.02.0032,#Dorset_R3,47,353,passive
2.02.0032,#DuchessOfYork_R3,45,338,passive
2.02.0032,#Hastings_3H6,46,349,passive
2.02.0032,#QueenElizabeth_3H6,47,353,passive
2.02.0032,#Ratcliffe_R3,47,353,passive
2.02.0032,#RichardIII_R3,31,226,passive
2.02.0032,#Rivers_3H6,39,294,passive
2.02.0032,#Stanley_R3,47,353,passive
2.02.0033,#Buckingham_R3,4,30,passive
2.02.0033,#RichardIII_R3,5,42,passive
2.03.0034,#CITIZENS.1_R3,4,30,passive
2.03.0034,#CITIZENS.2_R3,2,13,passive
2.03.0035,#CITIZENS.1_R3,39,304,passive
2.03.0035,#CITIZENS.2_R3,36,282,passive
2.03.0035,#CITIZENS.3_R3,15,126,passive
2.04.0036,#Archbishop_R3,37,294,passive
2.04.0036,#DuchessOfYork_R3,27,200,passive
2.04.0036,#QueenElizabeth_3H6,36,289,passive
2.04.0036,#York_R3,20,171,passive
2.04.0037,#Archbishop_R3,32,220,passive
2.04.0037,#DuchessOfYork_R3,26,176,passive
2.04.0037,#MESSENGERS.X.1_R3,32,213,passive
2.04.0037,#QueenElizabeth_3H6,30,213,passive
2.04.0037,#York_R3,40,274,passive
3.01.0038,#ATTENDANTS_R3,18,137,passive
3.01.0038,#Buckingham_R3,17,129,passive
3.01.0038,#Cardinal_R3,18,137,passive
3.01.0038,#Catesby_R3,18,137,passive
3.01.0038,#EdwardV_R3,14,104,passive
3.01.0038,#RichardIII_R3,5,41,passive
3.01.0039,#ATTENDANTS.0_R3,6,56,passive
3.01.0039,#ATTENDANTS_R3,6,56,passive
3.01.0039,#Buckingham_R3,6,56,passive
3.01.0039,#Cardinal_R3,6,56,passive
3.01.0039,#Catesby_R3,6,56,passive
3.01.0039,#EdwardV_R3,1,9,passive
3.01.0039,#MayorOfLondon_R3,5,47,passive
3.01.0039,#RichardIII_R3,6,56,passive
3.01.0040,#ATTENDANTS.0_R3,37,286,passive
3.01.0040,#ATTENDANTS_R3,37,286,passive
3.01.0040,#Buckingham_R3,17,134,passive
3.01.0040,#Cardinal_R3,28,212,passive
3.01.0040,#Catesby_R3,37,286,passive
3.01.0040,#EdwardV_R3,35,269,passive
3.01.0040,#Hastings_3H6,31,243,passive
3.01.0040,#MayorOfLondon_R3,37,286,passive
3.01.0040,#RichardIII_R3,37,286,passive
3.01.0041,#ATTENDANTS.0_R3,34,254,passive
3.01.0041,#ATTENDANTS_R3,34,254,passive
3.01.0041,#Buckingham_R3,30,231,passive
3.01.0041,#Catesby_R3,34,254,passive
3.01.0041,#EdwardV_R3,14,101,passive
3.01.0041,#MayorOfLondon_R3,34,254,passive
3.01.0041,#RichardIII_R3,24,176,passive
3.01.0042,#ATTENDANTS.0_R3,58,448,passive
3.01.0042,#ATTENDANTS_R3,58,448,passive
3.01.0042,#Buckingham_R3,53,410,passive
3.01.0042,#Cardinal_R3,58,448,passive
3.01.0042,#Catesby_R3,58,448,passive
3.01.0042,#EdwardV_R3,46,352,passive
3.01.0042,#Hastings_3H6,58,448,passive
3.01.0042,#MayorOfLondon_R3,58,448,passive
3.01.0042,#RichardIII_R3,41,326,passive
3.01.0042,#York_R3,34,256,passive
3.01.0043,#ATTENDANTS.0_R3,40,316,passive
3.01.0043,#Buckingham_R3,15,123,passive
3.01.0043,#Catesby_R3,35,274,passive
3.01.0043,#RichardIII_R3,30,235,passive
3.01.0044,#ATTENDANTS.0_R3,10,83,passive
3.01.0044,#Buckingham_R3,7,57,passive
3.01.0044,#RichardIII_R3,3,26,passive
3.02.0046,#Hastings_3H6,15,114,passive
3.02.0046,#MESSENGERS.X.2_R3,19,136,passive
3.02.0047,#Catesby_R3,23,189,passive
3.02.0047,#Hastings_3H6,15,117,passive
3.02.0048,#Catesby_R3,22,189,passive
3.02.0048,#Hastings_3H6,13,108,passive
3.02.0048,#Stanley_R3,9,81,passive
3.02.0049,#Catesby_R3,1,9,passive
3.02.0049,#Pursuivant_R3,1,9,passive
3.02.0049,#Stanley_R3,1,9,passive
3.02.0050,#Hastings_3H6,3,20,passive
3.02.0050,#Pursuivant_R3,9,76,passive
3.02.0051,#Hastings_3H6,2,16,passive
3.02.0051,#SirJohn_R3,3,28,passive
3.02.0052,#Buckingham_R3,5,37,passive
3.02.0052,#Hastings_3H6,7,53,passive
3.03.0053,#GUARDS_R3,26,197,passive
3.03.0053,#Grey_R3,21,156,passive
3.03.0053,#Ratcliffe_R3,24,181,passive
3.03.0053,#Rivers_3H6,8,66,passive
3.03.0053,#Vaughan_R3,25,188,passive
3.04.0054,#ATTENDANTS_R3,21,163,passive
3.04.0054,#BishopOfEly_R3,18,147,passive
3.04.0054,#Buckingham_R3,14,103,passive
3.04.0054,#Hastings_3H6,11,82,passive
3.04.0054,#Lovell_R3,21,163,passive
3.04.0054,#Norfolk_R3,21,163,passive
3.04.0054,#Ratcliffe_R3,21,163,passive
3.04.0054,#Stanley_R3,20,157,passive
3.04.0055,#ATTENDANTS_R3,14,119,passive
3.04.0055,#BishopOfEly_R3,12,102,passive
3.04.0055,#Buckingham_R3,11,94,passive
3.04.0055,#Hastings_3H6,14,119,passive
3.04.0055,#Lovell_R3,14,119,passive
3.04.0055,#Norfolk_R3,14,119,passive
3.04.0055,#Ratcliffe_R3,14,119,passive
3.04.0055,#RichardIII_R3,5,42,passive
3.04.0055,#Stanley_R3,14,119,passive
3.04.0056,#ATTENDANTS_R3,7,52,passive
3.04.0056,#Buckingham_R3,6,45,passive
3.04.0056,#Hastings_3H6,7,52,passive
3.04.0056,#Lovell_R3,7,52,passive
3.04.0056,#Norfolk_R3,7,52,passive
3.04.0056,#Ratcliffe_R3,7,52,passive
3.04.0056,#RichardIII_R3,1,7,passive
3.04.0056,#Stanley_R3,7,52,passive
3.04.0057,#ATTENDANTS_R3,4,34,passive
3.04.0057,#Hastings_3H6,4,34,passive
3.04.0057,#Lovell_R3,4,34,passive
3.04.0057,#Norfolk_R3,4,34,passive
3.04.0057,#Ratcliffe_R3,4,34,passive
3.04.0058,#ATTENDANTS_R3,13,100,passive
3.04.0058,#BishopOfEly_R3,11,86,passive
3.04.0058,#Hastings_3H6,4,29,passive
3.04.0058,#Lovell_R3,13,100,passive
3.04.0058,#Norfolk_R3,13,100,passive
3.04.0058,#Ratcliffe_R3,13,100,passive
3.04.0058,#Stanley_R3,11,85,passive
3.04.0059,#ATTENDANTS_R3,21,171,passive
