node1,node2,n_lines,n_tokens
#Exeter_H5,3.01.0023,37,273
#Gloucester_2H4,3.01.0023,37,273
#HenryV_H5,3.01.0023,37,273
#SOLDIERS.ENGLISH_H5,3.01.0023,37,273
#Bardolph_1H4,3.02.0024,21,128
#Boy_H5,3.02.0024,21,128
#Nym_H5,3.02.0024,21,128
#Pistol_2H4,3.02.0024,21,128
#Bardolph_1H4,3.02.0025,7,47
#Boy_H5,3.02.0025,7,47
#Fluellen_H5,3.02.0025,7,47
#Nym_H5,3.02.0025,7,47
#Pistol_2H4,3.02.0025,7,47
#Boy_H5,3.02.0026,27,259
#Fluellen_H5,3.02.0027,20,168
#Gower_H5,3.02.0027,20,168
#Fluellen_H5,3.02.0028,68,575
#Gower_H5,3.02.0028,68,575
#Jamy_H5,3.02.0028,68,575
#MacMorris_H5,3.02.0028,68,575
#Bedford_H5,3.03.0029,43,332
#Exeter_H5,3.03.0029,43,332
#Gloucester_2H4,3.03.0029,43,332
#HenryV_H5,3.03.0029,43,332
#SOLDIERS.ENGLISH_H5,3.03.0029,43,332
#Bedford_H5,3.03.0030,8,59
#Exeter_H5,3.03.0030,8,59
#Gloucester_2H4,3.03.0030,8,59
#Governor_H5,3.03.0030,8,59
#HenryV_H5,3.03.0030,8,59
#SOLDIERS.ENGLISH_H5,3.03.0030,8,59
#Bedford_H5,3.03.0031,8,56
#Exeter_H5,3.03.0031,8,56
#Gloucester_2H4,3.03.0031,8,56
#HenryV_H5,3.03.0031,8,56
#SOLDIERS.ENGLISH_H5,3.03.0031,8,56
#Alice_H5,3.04.0032,60,383
#Katherine_H5,3.04.0032,60,383
#ATTENDANTS.FRENCH_H5,3.05.0033,71,520
#Brittany_H5,3.05.0033,71,520
#Constable_H5,3.05.0033,71,520
#Dauphin_H5,3.05.0033,71,520
#KingOfFrance_H5,3.05.0033,71,520
#Fluellen_H5,3.06.0034,19,143
#Gower_H5,3.06.0034,19,143
#Fluellen_H5,3.06.0035,39,303
#Gower_H5,3.06.0035,39,303
#Pistol_2H4,3.06.0035,39,303
#Fluellen_H5,3.06.0036,27,240
#Gower_H5,3.06.0036,27,240
#Fluellen_H5,3.06.0037,31,244
#Gloucester_2H4,3.06.0037,31,244
#Gower_H5,3.06.0037,31,244
#HenryV_H5,3.06.0037,31,244
#SOLDIERS.ENGLISH_H5,3.06.0037,31,244
#Fluellen_H5,3.06.0038,56,445
#Gloucester_2H4,3.06.0038,56,445
#Gower_H5,3.06.0038,56,445
#HenryV_H5,3.06.0038,56,445
#Montjoy_H5,3.06.0038,56,445
#SOLDIERS.ENGLISH_H5,3.06.0038,56,445
#Fluellen_H5,3.06.0039,5,40
#Gloucester_2H4,3.06.0039,5,40
#Gower_H5,3.06.0039,5,40
#HenryV_H5,3.06.0039,5,40
#SOLDIERS.ENGLISH_H5,3.06.0039,5,40
#ATTENDANTS.FRENCH_H5,3.07.0040,91,694
#Constable_H5,3.07.0040,91,694
#Dauphin_H5,3.07.0040,91,694
#Orleans_H5,3.07.0040,91,694
#Rambures_H5,3.07.0040,91,694
#ATTENDANTS.FRENCH_H5,3.07.0041,35,227
#Constable_H5,3.07.0041,35,227
#Orleans_H5,3.07.0041,35,227
#Rambures_H5,3.07.0041,35,227
#ATTENDANTS.FRENCH_H5,3.07.0042,35,247
#Constable_H5,3.07.0042,35,247
#MESSENGERS.X.2_H5,3.07.0042,35,247
#Orleans_H5,3.07.0042,35,247
#Rambures_H5,3.07.0042,35,247
#Chorus_H5,4.00.0043,54,381
#Bedford_H5,4.01.0044,12,89
#Gloucester_2H4,4.01.0044,12,89
#HenryV_H5,4.01.0044,12,89
#Bedford_H5,4.01.0045,23,162
#Erpingham_H5,4.01.0045,23,162
#Gloucester_2H4,4.01.0045,23,162
#HenryV_H5,4.01.0045,23,162
#HenryV_H5,4.01.0046,1,6
#HenryV_H5,4.01.0047,28,168
#Pistol_2H4,4.01.0047,28,168
#HenryV_H5,4.01.0048,1,6
#Fluellen_H5,4.01.0049,20,163
#Gower_H5,4.01.0049,20,163
#HenryV_H5,4.01.0049,20,163
#HenryV_H5,4.01.0050,2,17
#HenryV_H5,4.01.0051,150,1251
#SOLDIERS.ENGLISH.Bates_H5,4.01.0051,150,1251
#SOLDIERS.ENGLISH.Court_H5,4.01.0051,150,1251
#SOLDIERS.ENGLISH.Williams_H5,4.01.0051,150,1251
#HenryV_H5,4.01.0052,56,420
#Erpingham_H5,4.01.0053,6,35
#HenryV_H5,4.01.0053,6,35
#HenryV_H5,4.01.0054,17,132
#Gloucester_2H4,4.01.0055,4,26
#HenryV_H5,4.01.0055,4,26
#Beaumont_H5,4.02.0056,6,33
#Dauphin_H5,4.02.0056,6,33
#Orleans_H5,4.02.0056,6,33
#Rambures_H5,4.02.0056,6,33
#Beaumont_H5,4.02.0057,7,53
#Constable_H5,4.02.0057,7,53
#Dauphin_H5,4.02.0057,7,53
#Orleans_H5,4.02.0057,7,53
#Rambures_H5,4.02.0057,7,53
#Beaumont_H5,4.02.0058,25,191
#Constable_H5,4.02.0058,25,191
#Dauphin_H5,4.02.0058,25,191
#MESSENGERS.X.3_H5,4.02.0058,25,191
#Orleans_H5,4.02.0058,25,191
#Rambures_H5,4.02.0058,25,191
#Beaumont_H5,4.02.0059,26,203
#Constable_H5,4.02.0059,26,203
#Dauphin_H5,4.02.0059,26,203
#Grandpre_H5,4.02.0059,26,203
#MESSENGERS.X.3_H5,4.02.0059,26,203
#Orleans_H5,4.02.0059,26,203
#Rambures_H5,4.02.0059,26,203
#Bedford_H5,4.03.0060,15,118
#Erpingham_H5,4.03.0060,15,118
#Exeter_H5,4.03.0060,15,118
#Gloucester_2H4,4.03.0060,15,118
#SOLDIERS.ENGLISH_H5,4.03.0060,15,118
#Salisbury_H5,4.03.0060,15,118
#Westmoreland_1H4,4.03.0060,15,118
#Bedford_H5,4.03.0061,2,12
#Erpingham_H5,4.03.0061,2,12
#Exeter_H5,4.03.0061,2,12
#Gloucester_2H4,4.03.0061,2,12
#SOLDIERS.ENGLISH_H5,4.03.0061,2,12
#Westmoreland_1H4,4.03.0061,2,12
#Bedford_H5,4.03.0062,52,419
#Erpingham_H5,4.03.0062,52,419
#Exeter_H5,4.03.0062,52,419
#Gloucester_2H4,4.03.0062,52,419
#HenryV_H5,4.03.0062,52,419
#SOLDIERS.ENGLISH_H5,4.03.0062,52,419
#Westmoreland_1H4,4.03.0062,52,419
#Bedford_H5,4.03.0063,11,92
#Erpingham_H5,4.03.0063,11,92
#Exeter_H5,4.03.0063,11,92
#Gloucester_2H4,4.03.0063,11,92
#HenryV_H5,4.03.0063,11,92
#SOLDIERS.ENGLISH_H5,4.03.0063,11,92
#Salisbury_H5,4.03.0063,11,92
#Westmoreland_1H4,4.03.0063,11,92
#Bedford_H5,4.03.0064,55,413
#Erpingham_H5,4.03.0064,55,413
#Exeter_H5,4.03.0064,55,413
#Gloucester_2H4,4.03.0064,55,413
#HenryV_H5,4.03.0064,55,413
#Montjoy_H5,4.03.0064,55,413
#SOLDIERS.ENGLISH_H5,4.03.0064,55,413
#Salisbury_H5,4.03.0064,55,413
#Westmoreland_1H4,4.03.0064,55,413
#Bedford_H5,4.03.0065,5,30
#Erpingham_H5,4.03.0065,5,30
#Exeter_H5,4.03.0065,5,30
#Gloucester_2H4,4.03.0065,5,30
#HenryV_H5,4.03.0065,5,30
#SOLDIERS.ENGLISH_H5,4.03.0065,5,30
#Salisbury_H5,4.03.0065,5,30
#Westmoreland_1H4,4.03.0065,5,30
#York_H5,4.03.0065,5,30
#Boy_H5,4.04.0066,66,426
#Pistol_2H4,4.04.0066,66,426
#SOLDIERS.FRENCH.LeFer_H5,4.04.0066,66,426
#Boy_H5,4.04.0067,10,103
#Bourbon_H5,4.05.0068,25,181
#Constable_H5,4.05.0068,25,181
#Dauphin_H5,4.05.0068,25,181
#Orleans_H5,4.05.0068,25,181
#Rambures_H5,4.05.0068,25,181
#ATTENDANTS.ENGLISH_H5,4.06.0069,2,16
#HenryV_H5,4.06.0069,2,16
#SOLDIERS.FRENCH_H5,4.06.0069,2,16
#ATTENDANTS.ENGLISH_H5,4.06.0070,37,283
#Exeter_H5,4.06.0070,37,283
#HenryV_H5,4.06.0070,37,283
#SOLDIERS.FRENCH_H5,4.06.0070,37,283
#Fluellen_H5,4.07.0071,55,453
#Gower_H5,4.07.0071,55,453
#Bourbon_H5,4.07.0072,11,95
#Exeter_H5,4.07.0072,11,95
#Fluellen_H5,4.07.0072,11,95
#Gloucester_2H4,4.07.0072,11,95
#Gower_H5,4.07.0072,11,95
#HERALDS_H5,4.07.0072,11,95
#HenryV_H5,4.07.0072,11,95
#SOLDIERS.FRENCH_H5,4.07.0072,11,95
#Warwick_2H4,4.07.0072,11,95
#Bourbon_H5,4.07.0073,58,433
#Exeter_H5,4.07.0073,58,433
#Fluellen_H5,4.07.0073,58,433
#Gloucester_2H4,4.07.0073,58,433
#Gower_H5,4.07.0073,58,433
#HERALDS_H5,4.07.0073,58,433
#HenryV_H5,4.07.0073,58,433
#Montjoy_H5,4.07.0073,58,433
#SOLDIERS.FRENCH_H5,4.07.0073,58,433
#Warwick_2H4,4.07.0073,58,433
#Bourbon_H5,4.07.0074,35,266
#Exeter_H5,4.07.0074,35,266
#Fluellen_H5,4.07.0074,35,266
#Gloucester_2H4,4.07.0074,35,266
#HenryV_H5,4.07.0074,35,266
#SOLDIERS.ENGLISH.Williams_H5,4.07.0074,35,266
#SOLDIERS.FRENCH_H5,4.07.0074,35,266
#Warwick_2H4,4.07.0074,35,266
#Bourbon_H5,4.07.0075,18,139
#Exeter_H5,4.07.0075,18,139
#Fluellen_H5,4.07.0075,18,139
#Gloucester_2H4,4.07.0075,18,139
#HenryV_H5,4.07.0075,18,139
#SOLDIERS.FRENCH_H5,4.07.0075,18,139
#Warwick_2H4,4.07.0075,18,139
#Bourbon_H5,4.07.0076,14,108
#Exeter_H5,4.07.0076,14,108
#Gloucester_2H4,4.07.0076,14,108
#HenryV_H5,4.07.0076,14,108
#SOLDIERS.FRENCH_H5,4.07.0076,14,108
#Warwick_2H4,4.07.0076,14,108
#Gower_H5,4.08.0077,1,8
#SOLDIERS.ENGLISH.Williams_H5,4.08.0077,1,8
#Fluellen_H5,4.08.0078,17,122
#Gower_H5,4.08.0078,17,122
#SOLDIERS.ENGLISH.Williams_H5,4.08.0078,17,122
#Fluellen_H5,4.08.0079,5,35
#Gloucester_2H4,4.08.0079,5,35
#Gower_H5,4.08.0079,5,35
#SOLDIERS.ENGLISH.Williams_H5,4.08.0079,5,35
#Warwick_2H4,4.08.0079,5,35
#Exeter_H5,4.08.0080,52,419
#Fluellen_H5,4.08.0080,52,419
#Gloucester_2H4,4.08.0080,52,419
#Gower_H5,4.08.0080,52,419
#HenryV_H5,4.08.0080,52,419
#SOLDIERS.ENGLISH.Williams_H5,4.08.0080,52,419
#Warwick_2H4,4.08.0080,52,419
#Exeter_H5,4.08.0081,56,405
#Fluellen_H5,4.08.0081,56,405
#Gloucester_2H4,4.08.0081,56,405
#Gower_H5,4.08.0081,56,405
#HERALDS.1_H5,4.08.0081,56,405
#HenryV_H5,4.08.0081,56,405
#SOLDIERS.ENGLISH.Williams_H5,4.08.0081,56,405
#Warwick_2H4,4.08.0081,56,405
#Chorus_H5,5.00.0082,47,350
#Fluellen_H5,5.01.0083,14,130
#Gower_H5,5.01.0083,14,130
#Fluellen_H5,5.01.0084,57,415
#Gower_H5,5.01.0084,57,415
#Pistol_2H4,5.01.0084,57,415
#Gower_H5,5.01.0085,12,98
#Pistol_2H4,5.01.0085,12,98
#Pistol_2H4,5.01.0086,9,83
#ATTENDANTS.ENGLISH.Huntington_H5,5.02.0087,100,727
#ATTENDANTS.ENGLISH_H5,5.02.0087,100,727
#ATTENDANTS.FRENCH_H5,5.02.0087,100,727
#Alice_H5,5.02.0087,100,727
#Bedford_H5,5.02.0087,100,727
#Burgundy_H5,5.02.0087,100,727
#Exeter_H5,5.02.0087,100,727
#HenryV_H5,5.02.0087,100,727
#Katherine_H5,5.02.0087,100,727
#KingOfFrance_H5,5.02.0087,100,727
#QueenOfFrance_H5,5.02.0087,100,727
#Warwick_2H4,5.02.0087,100,727
#Westmoreland_1H4,5.02.0087,100,727
#Alice_H5,5.02.0088,191,1623
#HenryV_H5,5.02.0088,191,1623
#Katherine_H5,5.02.0088,191,1623
#Alice_H5,5.02.0089,76,583
#Burgundy_H5,5.02.0089,76,583
#Exeter_H5,5.02.0089,76,583
#HenryV_H5,5.02.0089,76,583
#Katherine_H5,5.02.0089,76,583
#KingOfFrance_H5,5.02.0089,76,583
#QueenOfFrance_H5,5.02.0089,76,583
#Westmoreland_1H4,5.02.0089,76,583
#ATTENDANTS.ENGLISH_H5,5.02.0090,19,143
#Alice_H5,5.02.0090,19,143
#Burgundy_H5,5.02.0090,19,143
#Exeter_H5,5.02.0090,19,143
#HenryV_H5,5.02.0090,19,143
#Katherine_H5,5.02.0090,19,143
#KingOfFrance_H5,5.02.0090,19,143
#QueenOfFrance_H5,5.02.0090,19,143
#Westmoreland_1H4,5.02.0090,19,143
#Chorus_H5,6.00.0091,14,112
