node1,node2,n_lines,n_tokens
#Beatrice_Ado,2.01.0017,13,108
#Benedick_Ado,2.01.0017,13,108
#Claudio_Ado,2.01.0017,13,108
#DonPedro_Ado,2.01.0017,13,108
#Hero_Ado,2.01.0017,13,108
#Leonato_Ado,2.01.0017,13,108
#Beatrice_Ado,2.01.0018,63,491
#Claudio_Ado,2.01.0018,63,491
#DonPedro_Ado,2.01.0018,63,491
#Hero_Ado,2.01.0018,63,491
#Leonato_Ado,2.01.0018,63,491
#Claudio_Ado,2.01.0019,45,366
#DonPedro_Ado,2.01.0019,45,366
#Hero_Ado,2.01.0019,45,366
#Leonato_Ado,2.01.0019,45,366
#Borachio_Ado,2.02.0020,56,414
#DonJohn_Ado,2.02.0020,56,414
#Benedick_Ado,2.03.0021,1,1
#Benedick_Ado,2.03.0022,6,33
#Boy_Ado,2.03.0022,6,33
#Benedick_Ado,2.03.0023,29,298
#Balthasar_Ado,2.03.0024,58,398
#Benedick_Ado,2.03.0024,58,398
#Claudio_Ado,2.03.0024,58,398
#DonPedro_Ado,2.03.0024,58,398
#Leonato_Ado,2.03.0024,58,398
#Benedick_Ado,2.03.0025,128,964
#Claudio_Ado,2.03.0025,128,964
#DonPedro_Ado,2.03.0025,128,964
#Leonato_Ado,2.03.0025,128,964
#Benedick_Ado,2.03.0026,26,259
#Beatrice_Ado,2.03.0027,10,78
#Benedick_Ado,2.03.0027,10,78
#Benedick_Ado,2.03.0028,7,81
#Hero_Ado,3.01.0029,14,111
#Margaret_Ado,3.01.0029,14,111
#Ursula_Ado,3.01.0029,14,111
#Hero_Ado,3.01.0030,11,87
#Ursula_Ado,3.01.0030,11,87
#Beatrice_Ado,3.01.0031,86,640
#Hero_Ado,3.01.0031,86,640
#Ursula_Ado,3.01.0031,86,640
#Beatrice_Ado,3.01.0032,10,80
#Benedick_Ado,3.02.0033,68,524
#Claudio_Ado,3.02.0033,68,524
#DonPedro_Ado,3.02.0033,68,524
#Leonato_Ado,3.02.0033,68,524
#Claudio_Ado,3.02.0034,4,36
#DonPedro_Ado,3.02.0034,4,36
#Claudio_Ado,3.02.0035,55,362
#DonJohn_Ado,3.02.0035,55,362
#DonPedro_Ado,3.02.0035,55,362
#Dogberry_Ado,3.03.0036,93,743
#Verges_Ado,3.03.0036,93,743
#WATCHMEN.1_Ado,3.03.0036,93,743
#WATCHMEN.2_Ado,3.03.0036,93,743
#WATCHMEN.Seacoal_Ado,3.03.0036,93,743
#Borachio_Ado,3.03.0037,74,507
#Conrade_Ado,3.03.0037,74,507
#WATCHMEN.1_Ado,3.03.0037,74,507
#WATCHMEN.2_Ado,3.03.0037,74,507
#WATCHMEN.Seacoal_Ado,3.03.0037,74,507
#Borachio_Ado,3.03.0038,5,31
#Conrade_Ado,3.03.0038,5,31
#WATCHMEN.1_Ado,3.03.0038,5,31
#WATCHMEN.Seacoal_Ado,3.03.0038,5,31
#Borachio_Ado,3.03.0039,9,51
#Conrade_Ado,3.03.0039,9,51
#Dogberry_Ado,3.03.0039,9,51
#Verges_Ado,3.03.0039,9,51
#WATCHMEN.1_Ado,3.03.0039,9,51
#WATCHMEN.2_Ado,3.03.0039,9,51
#WATCHMEN.Seacoal_Ado,3.03.0039,9,51
#Hero_Ado,3.04.0040,5,20
#Margaret_Ado,3.04.0040,5,20
#Ursula_Ado,3.04.0040,5,20
#Hero_Ado,3.04.0041,33,242
#Margaret_Ado,3.04.0041,33,242
#Beatrice_Ado,3.04.0042,53,392
#Hero_Ado,3.04.0042,53,392
#Margaret_Ado,3.04.0042,53,392
#Beatrice_Ado,3.04.0043,5,34
#Hero_Ado,3.04.0043,5,34
#Margaret_Ado,3.04.0043,5,34
#Ursula_Ado,3.04.0043,5,34
#Dogberry_Ado,3.05.0044,51,394
#Leonato_Ado,3.05.0044,51,394
#Verges_Ado,3.05.0044,51,394
#Dogberry_Ado,3.05.0045,3,20
#Leonato_Ado,3.05.0045,3,20
#MESSENGERS.LEONATO.1_Ado,3.05.0045,3,20
#Verges_Ado,3.05.0045,3,20
#Dogberry_Ado,3.05.0046,8,67
#Verges_Ado,3.05.0046,8,67
#ATTENDANTS_Ado,4.01.0047,117,832
#Beatrice_Ado,4.01.0047,117,832
#Benedick_Ado,4.01.0047,117,832
#Claudio_Ado,4.01.0047,117,832
#DonJohn_Ado,4.01.0047,117,832
#DonPedro_Ado,4.01.0047,117,832
#FriarFrancis_Ado,4.01.0047,117,832
#Hero_Ado,4.01.0047,117,832
#Leonato_Ado,4.01.0047,117,832
#ATTENDANTS_Ado,4.01.0048,151,1127
#Beatrice_Ado,4.01.0048,151,1127
#Benedick_Ado,4.01.0048,151,1127
#FriarFrancis_Ado,4.01.0048,151,1127
#Hero_Ado,4.01.0048,151,1127
#Leonato_Ado,4.01.0048,151,1127
#Beatrice_Ado,4.01.0049,82,580
#Benedick_Ado,4.01.0049,82,580
#Borachio_Ado,4.02.0050,68,428
#Conrade_Ado,4.02.0050,68,428
#Dogberry_Ado,4.02.0050,68,428
#Sexton_Ado,4.02.0050,68,428
#Verges_Ado,4.02.0050,68,428
#WATCHMEN.1_Ado,4.02.0050,68,428
#WATCHMEN.2_Ado,4.02.0050,68,428
#WATCHMEN.Seacoal_Ado,4.02.0050,68,428
#Borachio_Ado,4.02.0051,21,181
#Conrade_Ado,4.02.0051,21,181
#Dogberry_Ado,4.02.0051,21,181
#Verges_Ado,4.02.0051,21,181
#WATCHMEN.1_Ado,4.02.0051,21,181
#WATCHMEN.2_Ado,4.02.0051,21,181
#WATCHMEN.Seacoal_Ado,4.02.0051,21,181
#Leonato_Ado,5.01.0052,46,349
#LeonatosBrother_Ado,5.01.0052,46,349
#Claudio_Ado,5.01.0053,76,534
#DonPedro_Ado,5.01.0053,76,534
#Leonato_Ado,5.01.0053,76,534
#LeonatosBrother_Ado,5.01.0053,76,534
#Benedick_Ado,5.01.0054,83,644
#Claudio_Ado,5.01.0054,83,644
#DonPedro_Ado,5.01.0054,83,644
#Claudio_Ado,5.01.0055,11,82
#DonPedro_Ado,5.01.0055,11,82
#Borachio_Ado,5.01.0056,53,401
#Claudio_Ado,5.01.0056,53,401
#Conrade_Ado,5.01.0056,53,401
#Dogberry_Ado,5.01.0056,53,401
#DonPedro_Ado,5.01.0056,53,401
#Verges_Ado,5.01.0056,53,401
#WATCHMEN.1_Ado,5.01.0056,53,401
#WATCHMEN.2_Ado,5.01.0056,53,401
#WATCHMEN.Seacoal_Ado,5.01.0056,53,401
#Borachio_Ado,5.01.0057,73,550
#Claudio_Ado,5.01.0057,73,550
#Conrade_Ado,5.01.0057,73,550
#Dogberry_Ado,5.01.0057,73,550
#DonPedro_Ado,5.01.0057,73,550
#Leonato_Ado,5.01.0057,73,550
#LeonatosBrother_Ado,5.01.0057,73,550
#Sexton_Ado,5.01.0057,73,550
#Verges_Ado,5.01.0057,73,550
#WATCHMEN.1_Ado,5.01.0057,73,550
#WATCHMEN.2_Ado,5.01.0057,73,550
#WATCHMEN.Seacoal_Ado,5.01.0057,73,550
#Borachio_Ado,5.01.0058,7,39
#Claudio_Ado,5.01.0058,7,39
#Conrade_Ado,5.01.0058,7,39
#DonPedro_Ado,5.01.0058,7,39
#Leonato_Ado,5.01.0058,7,39
#LeonatosBrother_Ado,5.01.0058,7,39
#Sexton_Ado,5.01.0058,7,39
#WATCHMEN.1_Ado,5.01.0058,7,39
#WATCHMEN.2_Ado,5.01.0058,7,39
#WATCHMEN.Seacoal_Ado,5.01.0058,7,39
#Benedick_Ado,5.02.0059,25,160
#Margaret_Ado,5.02.0059,25,160
#Benedick_Ado,5.02.0060,16,126
#Beatrice_Ado,5.02.0061,53,401
#Benedick_Ado,5.02.0061,53,401
#Beatrice_Ado,5.02.0062,5,45
#Benedick_Ado,5.02.0062,5,45
#Ursula_Ado,5.02.0062,5,45
#Beatrice_Ado,5.02.0063,4,33
#Benedick_Ado,5.02.0063,4,33
#ATTENDANTS_Ado,5.03.0064,1,6
#Claudio_Ado,5.03.0064,1,6
#DonPedro_Ado,5.03.0064,1,6
#MUSICIANS_Ado,5.03.0064,1,6
#ATTENDANTS.0.1_Ado,5.03.0065,28,168
#ATTENDANTS_Ado,5.03.0065,28,168
#Claudio_Ado,5.03.0065,28,168
#DonPedro_Ado,5.03.0065,28,168
#MUSICIANS_Ado,5.03.0065,28,168
#ATTENDANTS.0.1_Ado,5.03.0066,4,33
#Claudio_Ado,5.03.0066,4,33
#DonPedro_Ado,5.03.0066,4,33
#Beatrice_Ado,5.04.0067,16,126
#Benedick_Ado,5.04.0067,16,126
#FriarFrancis_Ado,5.04.0067,16,126
#Hero_Ado,5.04.0067,16,126
#Leonato_Ado,5.04.0067,16,126
#LeonatosBrother_Ado,5.04.0067,16,126
#Margaret_Ado,5.04.0067,16,126
#Ursula_Ado,5.04.0067,16,126
#Benedick_Ado,5.04.0068,18,134
#FriarFrancis_Ado,5.04.0068,18,134
#Leonato_Ado,5.04.0068,18,134
#LeonatosBrother_Ado,5.04.0068,18,134
#ATTENDANTS_Ado,5.04.0069,6,43
#Benedick_Ado,5.04.0069,6,43
#Claudio_Ado,5.04.0069,6,43
#DonPedro_Ado,5.04.0069,6,43
#FriarFrancis_Ado,5.04.0069,6,43
#Leonato_Ado,5.04.0069,6,43
#LeonatosBrother_Ado,5.04.0069,6,43
#ATTENDANTS_Ado,5.04.0070,13,107
#Benedick_Ado,5.04.0070,13,107
#Claudio_Ado,5.04.0070,13,107
#DonPedro_Ado,5.04.0070,13,107
#FriarFrancis_Ado,5.04.0070,13,107
#Leonato_Ado,5.04.0070,13,107
#ATTENDANTS_Ado,5.04.0071,75,593
#Beatrice_Ado,5.04.0071,75,593
#Benedick_Ado,5.04.0071,75,593
#Claudio_Ado,5.04.0071,75,593
#DonPedro_Ado,5.04.0071,75,593
#FriarFrancis_Ado,5.04.0071,75,593
#Hero_Ado,5.04.0071,75,593
#Leonato_Ado,5.04.0071,75,593
#LeonatosBrother_Ado,5.04.0071,75,593
#Margaret_Ado,5.04.0071,75,593
#Ursula_Ado,5.04.0071,75,593
#ATTENDANTS_Ado,5.04.0072,5,33
#Beatrice_Ado,5.04.0072,5,33
#Benedick_Ado,5.04.0072,5,33
#Claudio_Ado,5.04.0072,5,33
#DonPedro_Ado,5.04.0072,5,33
#FriarFrancis_Ado,5.04.0072,5,33
#Hero_Ado,5.04.0072,5,33
#Leonato_Ado,5.04.0072,5,33
#LeonatosBrother_Ado,5.04.0072,5,33
#MESSENGERS.DONPEDRO.1_Ado,5.04.0072,5,33
#Margaret_Ado,5.04.0072,5,33
#Ursula_Ado,5.04.0072,5,33
