act,scene,stagegroup,n_tokens,n_lines,onstage
1,3,22,110,14,#Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6
1,3,23,229,29,#CardinalBeaufort_1H6 #Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6
1,3,24,118,16,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6
1,3,25,121,15,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS.0.1_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6
1,3,26,25,4,#Mayor_1H6 #OFFICERS.0.1_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6
1,4,27,153,20,#Boy_1H6 #MasterGunner_1H6
1,4,28,17,2,#Boy_1H6
1,4,29,527,67,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6
1,4,30,77,10,#Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6
1,4,31,92,12,#Glansdale_1H6 #MESSENGERS.ENGLISH.X.1_1H6 #Salisbury_1H6 #Talbot_1H6
1,5,32,24,3,#Talbot_1H6
1,5,33,122,15,#Pucelle_1H6 #SOLDIERS.FRENCH_1H6 #Talbot_1H6
1,5,34,68,8,#Talbot_1H6
1,5,35,83,11,#SOLDIERS.ENGLISH_1H6 #SOLDIERS.FRENCH_1H6 #Talbot_1H6
1,5,36,17,2,#Talbot_1H6
1,6,37,21,3,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6
1,6,38,208,28,#Alanson_1H6 #Charles_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6
2,1,39,34,5,#SOLDIERS.FRENCH.Sergeant_1H6 #WATCHMEN.1_1H6 #WATCHMEN.2_1H6
2,1,40,19,3,#WATCHMEN.1_1H6 #WATCHMEN.2_1H6
2,1,41,233,33,#Bedford_H5 #Burgundy_1H6 #Talbot_1H6 #WATCHMEN.1_1H6 #WATCHMEN.2_1H6
2,1,42,79,10,#Alanson_1H6 #Bastard_1H6 #Reignier_1H6
2,1,43,227,30,#Alanson_1H6 #Bastard_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6
2,1,44,34,4,#SOLDIERS.ENGLISH.1_1H6
2,2,45,44,6,#Bedford_H5 #Burgundy_1H6 #SOLDIERS.ENGLISH_1H6 #Talbot_1H6
2,2,46,83,11,#Bedford_H5 #Burgundy_1H6 #SOLDIERS.ENGLISH.0_1H6 #SOLDIERS.ENGLISH_1H6 #Salisbury_1H6 #Talbot_1H6
2,2,47,126,16,#Bedford_H5 #Burgundy_1H6 #SOLDIERS.ENGLISH_1H6 #Talbot_1H6
2,2,48,199,27,#Bedford_H5 #Burgundy_1H6 #MESSENGERS.FRENCH.1_1H6 #SOLDIERS.ENGLISH_1H6 #Talbot_1H6
2,2,49,7,1,#Bedford_H5 #Burgundy_1H6 #MESSENGERS.FRENCH.1_1H6 #SOLDIERS.ENGLISH.0.1_1H6 #SOLDIERS.ENGLISH_1H6 #Talbot_1H6
2,3,50,21,3,#Countess_1H6 #Porter_1H6
2,3,51,56,7,#Countess_1H6
2,3,52,166,22,#Countess_1H6 #MESSENGERS.FRENCH.1_1H6 #Talbot_1H6
2,3,53,211,30,#Countess_1H6 #MESSENGERS.FRENCH.1_1H6 #Porter_1H6 #Talbot_1H6
2,3,54,167,22,#Countess_1H6 #MESSENGERS.FRENCH.1_1H6 #Porter_1H6 #SOLDIERS.ENGLISH_1H6 #Talbot_1H6
2,4,55,899,114,#Lawyer_1H6 #Somerset_1H6 #Suffolk_1H6 #Vernon_1H6 #Warwick_2H4 #York_1H6
2,4,56,7,1,#Lawyer_1H6 #Somerset_1H6 #Vernon_1H6 #Warwick_2H4 #York_1H6
2,4,57,152,20,#Lawyer_1H6 #Vernon_1H6 #Warwick_2H4 #York_1H6
2,5,58,125,17,#JAILERS_1H6 #Mortimer_1H4
2,5,59,105,15,#JAILERS.0.1_1H6 #JAILERS_1H6 #Mortimer_1H4
2,5,60,667,89,#JAILERS.0.1_1H6 #JAILERS_1H6 #Mortimer_1H4 #York_1H6
2,5,61,59,8,#JAILERS.0.1_1H6 #York_1H6
3,1,62,560,80,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H4 #York_1H6
3,1,63,75,10,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #Mayor_1H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H4 #York_1H6
3,1,64,22,3,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #Mayor_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H4 #York_1H6
3,1,65,13,2,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #Mayor_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER.0.1_1H6 #SERVANTS.WINCHESTER_1H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H4 #York_1H6
3,1,66,22,4,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #Mayor_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER.0.1_1H6 #SERVANTS.WINCHESTER_1H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H4 #York_1H6
3,1,67,413,54,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #Mayor_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER.0.2_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER.0.1_1H6 #SERVANTS.WINCHESTER_1H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H4 #York_1H6
3,1,68,5,1,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #Mayor_1H6 #SERVANTS.1_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER.0.2_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER.0.1_1H6 #SERVANTS.WINCHESTER_1H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H4 #York_1H6
3,1,69,4,1,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #Mayor_1H6 #SERVANTS.1_1H6 #SERVANTS.2_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER.0.2_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER.0.1_1H6 #SERVANTS.WINCHESTER_1H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H4 #York_1H6
3,1,70,9,2,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #Mayor_1H6 #SERVANTS.1_1H6 #SERVANTS.2_1H6 #SERVANTS.3_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER.0.2_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER.0.1_1H6 #SERVANTS.WINCHESTER_1H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H4 #York_1H6
3,1,71,273,38,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #SERVANTS.1_1H6 #SERVANTS.2_1H6 #SERVANTS.3_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER.0.2_1H6 #SERVANTS.WINCHESTER.0.1_1H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H4 #York_1H6
3,1,72,118,15,#Exeter_H5 #SERVANTS.1_1H6 #SERVANTS.2_1H6 #SERVANTS.3_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER.0.2_1H6 #SERVANTS.WINCHESTER.0.1_1H6
3,2,73,76,9,#Pucelle_1H6 #SOLDIERS.FRENCH.PUCELLE_1H6
3,2,74,21,3,#Pucelle_1H6 #SOLDIERS.FRENCH.PUCELLE.0.1_1H6 #SOLDIERS.FRENCH.PUCELLE_1H6
3,2,75,34,5,#Pucelle_1H6 #SOLDIERS.FRENCH.PUCELLE.0.1_1H6 #SOLDIERS.FRENCH.PUCELLE_1H6 #Watchman_1H6
3,2,76,61,8,#Alanson_1H6 #Bastard_1H6 #Charles_1H6 #Reignier_1H6 #SOLDIERS.FRENCH.PUCELLE.0.1_1H6 #SOLDIERS.FRENCH_1H6 #Watchman_1H6
3,2,77,71,10,#Alanson_1H6 #Bastard_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6 #SOLDIERS.FRENCH.PUCELLE.0.1_1H6 #SOLDIERS.FRENCH_1H6 #Watchman_1H6
3,2,78,35,5,#SOLDIERS.FRENCH.PUCELLE.0.1_1H6 #Talbot_1H6 #Watchman_1H6
3,2,79,270,34,#ATTENDANTS.ENGLISH_1H6 #Alanson_1H6 #Bastard_1H6 #Bedford_H5 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6 #SOLDIERS.FRENCH.PUCELLE.0.1_1H6 #Talbot_1H6 #Watchman_1H6
3,2,80,223,29,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #Burgundy_1H6 #SOLDIERS.FRENCH.PUCELLE.0.1_1H6 #Talbot_1H6 #Watchman_1H6
3,2,81,42,6,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #Fastolf_1H6 #SOLDIERS.ENGLISH.Captain_1H6 #SOLDIERS.FRENCH.PUCELLE.0.1_1H6 #Watchman_1H6
3,2,82,6,1,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #SOLDIERS.ENGLISH.Captain_1H6 #SOLDIERS.FRENCH.PUCELLE.0.1_1H6 #Watchman_1H6
3,2,83,41,5,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #SOLDIERS.FRENCH.PUCELLE.0.1_1H6 #Watchman_1H6
3,2,84,164,24,#Burgundy_1H6 #SOLDIERS.ENGLISH_1H6 #SOLDIERS.FRENCH.PUCELLE.0.1_1H6 #Talbot_1H6 #Watchman_1H6
3,3,85,276,36,#Alanson_1H6 #Bastard_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6
3,3,86,428,55,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6
3,4,87,198,27,#Basset_1H6 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #SOLDIERS.ENGLISH_1H6 #Somerset_1H6 #Suffolk_1H6 #Talbot_1H6 #Vernon_1H6 #Warwick_2H4 #York_1H6
3,4,88,133,16,#Basset_1H6 #Vernon_1H6
3,4,89,17,2,#Vernon_1H6
4,1,90,64,8,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #Governor_1H6 #HenryVI_1H6 #Somerset_1H6 #Suffolk_1H6 #Talbot_1H6 #Warwick_2H4 #York_1H6
4,1,91,298,39,#CardinalBeaufort_1H6 #Exeter_H5 #Fastolf_1H6 #Gloucester_2H4 #Governor_1H6 #HenryVI_1H6 #Somerset_1H6 #Suffolk_1H6 #Talbot_1H6 #Warwick_2H4 #York_1H6
4,1,92,229,31,#CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #Governor_1H6 #HenryVI_1H6 #Somerset_1H6 #Suffolk_1H6 #Talbot_1H6 #Warwick_2H4 #York_1H6
4,1,93,716,96,#Basset_1H6 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #Governor_1H6 #HenryVI_1H6 #Somerset_1H6 #Suffolk_1H6 #Vernon_1H6 #Warwick_2H4 #York_1H6
4,1,94,66,8,#Exeter_H5 #Vernon_1H6 #Warwick_2H4 #York_1H6
4,1,95,95,13,#Exeter_H5
4,2,96,13,2,#SOLDIERS.ENGLISH_1H6 #Talbot_1H6
4,2,97,292,39,#General_1H6 #SOLDIERS.ENGLISH_1H6 #SOLDIERS.FRENCH_1H6 #Talbot_1H6
4,2,98,118,15,#SOLDIERS.ENGLISH_1H6 #Talbot_1H6
4,3,99,64,9,#MESSENGERS.ENGLISH.X.2_1H6 #SOLDIERS.ENGLISH.YORK_1H6 #York_1H6
4,3,100,53,8,#SOLDIERS.ENGLISH.YORK_1H6 #York_1H6
4,3,101,238,30,#Lucy_1H6 #SOLDIERS.ENGLISH.YORK_1H6 #York_1H6
4,3,102,47,7,#Lucy_1H6
4,4,103,70,9,#SOLDIERS.ENGLISH.SOMERSET_1H6 #Somerset_1H6
4,4,104,284,37,#Lucy_1H6 #SOLDIERS.ENGLISH.SOMERSET.0.1_1H6 #SOLDIERS.ENGLISH.SOMERSET_1H6 #Somerset_1H6
4,5,105,458,55,#JohnTalbot_1H6 #Talbot_1H6
4,6,106,466,57,#JohnTalbot_1H6 #Talbot_1H6
4,7,107,119,16,#SERVANTS.TALBOT.1_1H6 #Talbot_1H6
4,7,108,126,17,#JohnTalbot_1H6 #SERVANTS.TALBOT.1_1H6 #SOLDIERS.ENGLISH_1H6 #Talbot_1H6
4,7,109,143,18,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #JohnTalbot_1H6 #Pucelle_1H6 #SERVANTS.TALBOT.1_1H6 #SOLDIERS.FRENCH_1H6 #Talbot_1H6
4,7,110,346,46,#ATTENDANTS.ENGLISH_1H6 #Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #HERALDS.FRENCH.1_1H6 #JohnTalbot_1H6 #Lucy_1H6 #Pucelle_1H6 #SERVANTS.TALBOT.1_1H6 #SOLDIERS.FRENCH_1H6 #Talbot_1H6
4,7,111,16,2,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #HERALDS.FRENCH.1_1H6 #Pucelle_1H6 #SOLDIERS.FRENCH_1H6
5,1,112,197,27,#ATTENDANTS.ENGLISH_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6
5,1,113,166,23,#AMBASSADORS.ARMAGNAC.1_1H6 #AMBASSADORS.EMPEROR.1_1H6 #ATTENDANTS.ENGLISH_1H6 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #Legate_1H6
5,1,114,35,5,#CardinalBeaufort_1H6 #Legate_1H6
5,1,115,51,7,#CardinalBeaufort_1H6
5,2,116,54,7,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6
5,2,117,104,14,#Alanson_1H6 #Bastard_1H6 #Burgundy_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6 #SOLDIERS.FRENCH.Scout_1H6 #SOLDIERS.FRENCH_1H6
5,3,118,48,7,#Pucelle_1H6
5,3,119,121,16,#Pucelle_1H6 #SPIRITS_1H6
5,3,120,47,6,#Pucelle_1H6
5,3,121,122,15,#Pucelle_1H6 #SOLDIERS.ENGLISH_1H6 #York_1H6
5,3,122,671,88,#QueenMargaret_1H6 #SOLDIERS.ENGLISH_1H6 #Suffolk_1H6
5,3,123,99,17,#QueenMargaret_1H6 #Reignier_1H6 #SOLDIERS.ENGLISH.0_1H6 #SOLDIERS.ENGLISH_1H6 #Suffolk_1H6
5,3,124,7,1,#QueenMargaret_1H6 #SOLDIERS.ENGLISH.0_1H6 #SOLDIERS.ENGLISH_1H6 #Suffolk_1H6
5,3,125,217,29,#QueenMargaret_1H6 #Reignier_1H6 #SOLDIERS.ENGLISH.0_1H6 #SOLDIERS.ENGLISH_1H6 #Suffolk_1H6
5,3,126,82,12,#QueenMargaret_1H6 #SOLDIERS.ENGLISH.0_1H6 #SOLDIERS.ENGLISH_1H6 #Suffolk_1H6
5,3,127,65,9,#SOLDIERS.ENGLISH.0_1H6 #SOLDIERS.ENGLISH_1H6 #Suffolk_1H6
5,4,128,266,34,#OFFICERS_1H6 #Pucelle_1H6 #Shepherd_1H6 #Warwick_2H4 #York_1H6
5,4,129,432,58,#OFFICERS_1H6 #Pucelle_1H6 #Warwick_2H4 #York_1H6
5,4,130,14,2,#Warwick_2H4 #York_1H6
5,4,131,161,22,#CardinalBeaufort_1H6 #Warwick_2H4 #York_1H6
5,4,132,422,59,#ATTENDANTS.FRENCH_1H6 #Alanson_1H6 #Bastard_1H6 #CardinalBeaufort_1H6 #Charles_1H6 #Reignier_1H6 #Warwick_2H4 #York_1H6
5,5,133,749,101,#ATTENDANTS.ENGLISH_1H6 #Exeter_H5 #Gloucester_2H4 #HenryVI_1H6 #Suffolk_1H6
5,5,134,10,1,#Exeter_H5 #Gloucester_2H4 #Suffolk_1H6
5,5,135,51,6,#Suffolk_1H6
