source,target,key,n_lines,n_tokens,edge_index,edge_type
1.02.0005,#GENTLEMEN.1_MM,14,1,8,57,passive
1.02.0005,#GENTLEMEN.2_MM,15,1,8,57,passive
#Bawd_MM,1.02.0006,0,3,20,58,active
#Bawd_MM,1.02.0007,0,1,7,59,active
1.02.0007,#Pompey_MM,0,1,7,59,passive
#Pompey_MM,1.02.0007,0,1,6,60,active
1.02.0007,#Bawd_MM,0,1,6,60,passive
#Bawd_MM,1.02.0007,1,1,5,61,active
1.02.0007,#Pompey_MM,1,1,5,61,passive
#Pompey_MM,1.02.0007,1,1,2,62,active
1.02.0007,#Bawd_MM,1,1,2,62,passive
#Bawd_MM,1.02.0007,2,1,4,63,active
1.02.0007,#Pompey_MM,2,1,4,63,passive
#Pompey_MM,1.02.0007,2,1,7,64,active
1.02.0007,#Bawd_MM,2,1,7,64,passive
#Bawd_MM,1.02.0007,3,1,9,65,active
1.02.0007,#Pompey_MM,3,1,9,65,passive
#Pompey_MM,1.02.0007,3,2,18,66,active
1.02.0007,#Bawd_MM,3,2,18,66,passive
#Bawd_MM,1.02.0007,4,1,3,67,active
1.02.0007,#Pompey_MM,4,1,3,67,passive
#Pompey_MM,1.02.0007,4,2,11,68,active
1.02.0007,#Bawd_MM,4,2,11,68,passive
#Bawd_MM,1.02.0007,5,1,9,69,active
1.02.0007,#Pompey_MM,5,1,9,69,passive
#Pompey_MM,1.02.0007,5,2,19,70,active
1.02.0007,#Bawd_MM,5,2,19,70,passive
#Bawd_MM,1.02.0007,6,2,13,71,active
1.02.0007,#Pompey_MM,6,2,13,71,passive
#Pompey_MM,1.02.0007,6,1,4,72,active
1.02.0007,#Bawd_MM,6,1,4,72,passive
#Bawd_MM,1.02.0007,7,2,13,73,active
1.02.0007,#Pompey_MM,7,2,13,73,passive
#Pompey_MM,1.02.0007,7,6,48,74,active
1.02.0007,#Bawd_MM,7,6,48,74,passive
#Bawd_MM,1.02.0008,0,2,8,75,active
1.02.0008,#Claudio_MM,0,2,8,75,passive
1.02.0008,#Juliet_MM,0,2,8,75,passive
1.02.0008,#OFFICERS_MM,0,2,8,75,passive
1.02.0008,#Pompey_MM,0,2,8,75,passive
1.02.0008,#Provost_MM,0,2,8,75,passive
#Pompey_MM,1.02.0008,0,2,14,76,active
1.02.0008,#Bawd_MM,0,2,14,76,passive
1.02.0008,#Claudio_MM,1,2,14,76,passive
1.02.0008,#Juliet_MM,1,2,14,76,passive
1.02.0008,#OFFICERS_MM,1,2,14,76,passive
1.02.0008,#Provost_MM,1,2,14,76,passive
#Claudio_MM,1.02.0009,0,2,18,77,active
1.02.0009,#Juliet_MM,0,2,18,77,passive
1.02.0009,#OFFICERS_MM,0,2,18,77,passive
1.02.0009,#Provost_MM,0,2,18,77,passive
#Provost_MM,1.02.0009,0,2,14,78,active
1.02.0009,#Claudio_MM,0,2,14,78,passive
1.02.0009,#Juliet_MM,1,2,14,78,passive
1.02.0009,#OFFICERS_MM,1,2,14,78,passive
#Claudio_MM,1.02.0009,1,4,34,79,active
1.02.0009,#Juliet_MM,2,4,34,79,passive
1.02.0009,#OFFICERS_MM,2,4,34,79,passive
1.02.0009,#Provost_MM,1,4,34,79,passive
#Lucio_MM,1.02.0010,0,2,8,80,active
1.02.0010,#Claudio_MM,0,2,8,80,passive
1.02.0010,#GENTLEMEN.2_MM,0,2,8,80,passive
1.02.0010,#Juliet_MM,0,2,8,80,passive
1.02.0010,#OFFICERS_MM,0,2,8,80,passive
1.02.0010,#Provost_MM,0,2,8,80,passive
#Claudio_MM,1.02.0010,0,6,46,81,active
1.02.0010,#GENTLEMEN.2_MM,1,6,46,81,passive
1.02.0010,#Juliet_MM,1,6,46,81,passive
1.02.0010,#Lucio_MM,0,6,46,81,passive
1.02.0010,#OFFICERS_MM,1,6,46,81,passive
1.02.0010,#Provost_MM,1,6,46,81,passive
#Lucio_MM,1.02.0010,1,5,41,82,active
1.02.0010,#Claudio_MM,1,5,41,82,passive
1.02.0010,#GENTLEMEN.2_MM,2,5,41,82,passive
1.02.0010,#Juliet_MM,2,5,41,82,passive
1.02.0010,#OFFICERS_MM,2,5,41,82,passive
1.02.0010,#Provost_MM,2,5,41,82,passive
#Claudio_MM,1.02.0010,1,1,8,83,active
1.02.0010,#GENTLEMEN.2_MM,3,1,8,83,passive
1.02.0010,#Juliet_MM,3,1,8,83,passive
1.02.0010,#Lucio_MM,1,1,8,83,passive
1.02.0010,#OFFICERS_MM,3,1,8,83,passive
1.02.0010,#Provost_MM,3,1,8,83,passive
#Lucio_MM,1.02.0010,2,1,4,84,active
1.02.0010,#Claudio_MM,2,1,4,84,passive
1.02.0010,#GENTLEMEN.2_MM,4,1,4,84,passive
1.02.0010,#Juliet_MM,4,1,4,84,passive
1.02.0010,#OFFICERS_MM,4,1,4,84,passive
1.02.0010,#Provost_MM,4,1,4,84,passive
#Claudio_MM,1.02.0010,2,1,1,85,active
1.02.0010,#GENTLEMEN.2_MM,5,1,1,85,passive
1.02.0010,#Juliet_MM,5,1,1,85,passive
1.02.0010,#Lucio_MM,2,1,1,85,passive
1.02.0010,#OFFICERS_MM,5,1,1,85,passive
1.02.0010,#Provost_MM,5,1,1,85,passive
#Lucio_MM,1.02.0010,3,1,1,86,active
1.02.0010,#Claudio_MM,3,1,1,86,passive
1.02.0010,#GENTLEMEN.2_MM,6,1,1,86,passive
1.02.0010,#Juliet_MM,6,1,1,86,passive
1.02.0010,#OFFICERS_MM,6,1,1,86,passive
1.02.0010,#Provost_MM,6,1,1,86,passive
#Claudio_MM,1.02.0010,3,1,3,87,active
1.02.0010,#GENTLEMEN.2_MM,7,1,3,87,passive
1.02.0010,#Juliet_MM,7,1,3,87,passive
1.02.0010,#Lucio_MM,3,1,3,87,passive
1.02.0010,#OFFICERS_MM,7,1,3,87,passive
1.02.0010,#Provost_MM,7,1,3,87,passive
#Provost_MM,1.02.0010,0,1,5,88,active
1.02.0010,#Claudio_MM,4,1,5,88,passive
1.02.0010,#GENTLEMEN.2_MM,8,1,5,88,passive
1.02.0010,#Juliet_MM,8,1,5,88,passive
1.02.0010,#Lucio_MM,4,1,5,88,passive
1.02.0010,#OFFICERS_MM,8,1,5,88,passive
#Claudio_MM,1.02.0010,4,1,9,89,active
1.02.0010,#GENTLEMEN.2_MM,9,1,9,89,passive
1.02.0010,#Juliet_MM,9,1,9,89,passive
1.02.0010,#Lucio_MM,5,1,9,89,passive
1.02.0010,#OFFICERS_MM,9,1,9,89,passive
1.02.0010,#Provost_MM,8,1,9,89,passive
#Lucio_MM,1.02.0010,4,2,13,90,active
1.02.0010,#Claudio_MM,5,2,13,90,passive
1.02.0010,#GENTLEMEN.2_MM,10,2,13,90,passive
1.02.0010,#Juliet_MM,10,2,13,90,passive
1.02.0010,#OFFICERS_MM,10,2,13,90,passive
1.02.0010,#Provost_MM,9,2,13,90,passive
#Claudio_MM,1.02.0010,5,11,87,91,active
1.02.0010,#GENTLEMEN.2_MM,11,11,87,91,passive
1.02.0010,#Juliet_MM,11,11,87,91,passive
1.02.0010,#Lucio_MM,6,11,87,91,passive
1.02.0010,#OFFICERS_MM,11,11,87,91,passive
1.02.0010,#Provost_MM,10,11,87,91,passive
#Lucio_MM,1.02.0010,5,1,3,92,active
1.02.0010,#Claudio_MM,6,1,3,92,passive
1.02.0010,#GENTLEMEN.2_MM,12,1,3,92,passive
1.02.0010,#Juliet_MM,12,1,3,92,passive
1.02.0010,#OFFICERS_MM,12,1,3,92,passive
1.02.0010,#Provost_MM,11,1,3,92,passive
#Claudio_MM,1.02.0010,6,16,122,93,active
1.02.0010,#GENTLEMEN.2_MM,13,16,122,93,passive
1.02.0010,#Juliet_MM,13,16,122,93,passive
1.02.0010,#Lucio_MM,7,16,122,93,passive
1.02.0010,#OFFICERS_MM,13,16,122,93,passive
1.02.0010,#Provost_MM,12,16,122,93,passive
#Lucio_MM,1.02.0010,6,3,33,94,active
1.02.0010,#Claudio_MM,7,3,33,94,passive
1.02.0010,#GENTLEMEN.2_MM,14,3,33,94,passive
1.02.0010,#Juliet_MM,14,3,33,94,passive
1.02.0010,#OFFICERS_MM,14,3,33,94,passive
1.02.0010,#Provost_MM,13,3,33,94,passive
#Claudio_MM,1.02.0010,7,12,95,95,active
1.02.0010,#GENTLEMEN.2_MM,15,12,95,95,passive
1.02.0010,#Juliet_MM,15,12,95,95,passive
1.02.0010,#Lucio_MM,8,12,95,95,passive
1.02.0010,#OFFICERS_MM,15,12,95,95,passive
1.02.0010,#Provost_MM,14,12,95,95,passive
#Lucio_MM,1.02.0010,7,5,44,96,active
1.02.0010,#Claudio_MM,8,5,44,96,passive
1.02.0010,#GENTLEMEN.2_MM,16,5,44,96,passive
1.02.0010,#Juliet_MM,16,5,44,96,passive
1.02.0010,#OFFICERS_MM,16,5,44,96,passive
1.02.0010,#Provost_MM,15,5,44,96,passive
#Claudio_MM,1.02.0010,8,1,6,97,active
1.02.0010,#GENTLEMEN.2_MM,17,1,6,97,passive
1.02.0010,#Juliet_MM,17,1,6,97,passive
1.02.0010,#Lucio_MM,9,1,6,97,passive
1.02.0010,#OFFICERS_MM,17,1,6,97,passive
1.02.0010,#Provost_MM,16,1,6,97,passive
#Lucio_MM,1.02.0010,8,1,3,98,active
1.02.0010,#Claudio_MM,9,1,3,98,passive
1.02.0010,#GENTLEMEN.2_MM,18,1,3,98,passive
1.02.0010,#Juliet_MM,18,1,3,98,passive
1.02.0010,#OFFICERS_MM,18,1,3,98,passive
1.02.0010,#Provost_MM,17,1,3,98,passive
#Claudio_MM,1.02.0010,9,1,3,99,active
1.02.0010,#GENTLEMEN.2_MM,19,1,3,99,passive
1.02.0010,#Juliet_MM,19,1,3,99,passive
1.02.0010,#Lucio_MM,10,1,3,99,passive
1.02.0010,#OFFICERS_MM,19,1,3,99,passive
1.02.0010,#Provost_MM,18,1,3,99,passive
#Duke_MM,1.03.0011,0,6,44,100,active
1.03.0011,#FriarThomas_MM,0,6,44,100,passive
#FriarThomas_MM,1.03.0011,0,1,6,101,active
1.03.0011,#Duke_MM,0,1,6,101,passive
#Duke_MM,1.03.0011,1,11,86,102,active
1.03.0011,#FriarThomas_MM,1,11,86,102,passive
#FriarThomas_MM,1.03.0011,1,1,3,103,active
1.03.0011,#Duke_MM,1,1,3,103,passive
#Duke_MM,1.03.0011,2,13,100,104,active
1.03.0011,#FriarThomas_MM,2,13,100,104,passive
#FriarThomas_MM,1.03.0011,2,4,26,105,active
1.03.0011,#Duke_MM,2,4,26,105,passive
#Duke_MM,1.03.0011,3,22,174,106,active
1.03.0011,#FriarThomas_MM,3,22,174,106,passive
#Isabella_MM,1.04.0012,0,1,7,107,active
1.04.0012,#Nun_MM,0,1,7,107,passive
#Nun_MM,1.04.0012,0,1,5,108,active
1.04.0012,#Isabella_MM,0,1,5,108,passive
#Isabella_MM,1.04.0012,1,3,23,109,active
1.04.0012,#Nun_MM,1,3,23,109,passive
#Lucio_MM,1.04.0013,0,1,6,110,active
1.04.0013,#Isabella_MM,0,1,6,110,passive
1.04.0013,#Nun_MM,0,1,6,110,passive
#Isabella_MM,1.04.0013,0,1,4,111,active
1.04.0013,#Lucio_MM,0,1,4,111,passive
1.04.0013,#Nun_MM,1,1,4,111,passive
#Nun_MM,1.04.0013,0,8,71,112,active
1.04.0013,#Isabella_MM,1,8,71,112,passive
1.04.0013,#Lucio_MM,1,8,71,112,passive
#Isabella_MM,1.04.0013,1,1,8,113,active
1.04.0013,#Lucio_MM,2,1,8,113,passive
1.04.0013,#Nun_MM,2,1,8,113,passive
#Lucio_MM,1.04.0013,1,5,40,114,active
1.04.0013,#Isabella_MM,2,5,40,114,passive
1.04.0013,#Nun_MM,3,5,40,114,passive
#Isabella_MM,1.04.0013,2,3,23,115,active
1.04.0013,#Lucio_MM,3,3,23,115,passive
1.04.0013,#Nun_MM,4,3,23,115,passive
#Lucio_MM,1.04.0013,2,2,17,116,active
1.04.0013,#Isabella_MM,3,2,17,116,passive
1.04.0013,#Nun_MM,5,2,17,116,passive
#Isabella_MM,1.04.0013,3,1,4,117,active
1.04.0013,#Lucio_MM,4,1,4,117,passive
1.04.0013,#Nun_MM,6,1,4,117,passive
#Lucio_MM,1.04.0013,3,3,23,118,active
1.04.0013,#Isabella_MM,4,3,23,118,passive
1.04.0013,#Nun_MM,7,3,23,118,passive
#Isabella_MM,1.04.0013,4,1,6,119,active
1.04.0013,#Lucio_MM,5,1,6,119,passive
1.04.0013,#Nun_MM,8,1,6,119,passive
#Lucio_MM,1.04.0013,4,8,54,120,active
1.04.0013,#Isabella_MM,5,8,54,120,passive
1.04.0013,#Nun_MM,9,8,54,120,passive
#Isabella_MM,1.04.0013,5,1,8,121,active
1.04.0013,#Lucio_MM,6,1,8,121,passive
1.04.0013,#Nun_MM,10,1,8,121,passive
#Lucio_MM,1.04.0013,5,6,47,122,active
1.04.0013,#Isabella_MM,6,6,47,122,passive
1.04.0013,#Nun_MM,11,6,47,122,passive
#Isabella_MM,1.04.0013,6,1,8,123,active
1.04.0013,#Lucio_MM,7,1,8,123,passive
1.04.0013,#Nun_MM,12,1,8,123,passive
#Lucio_MM,1.04.0013,6,1,4,124,active
1.04.0013,#Isabella_MM,7,1,4,124,passive
1.04.0013,#Nun_MM,13,1,4,124,passive
#Isabella_MM,1.04.0013,7,2,11,125,active
1.04.0013,#Lucio_MM,8,2,11,125,passive
1.04.0013,#Nun_MM,14,2,11,125,passive
#Lucio_MM,1.04.0013,7,1,3,126,active
1.04.0013,#Isabella_MM,8,1,3,126,passive
1.04.0013,#Nun_MM,15,1,3,126,passive
#Isabella_MM,1.04.0013,8,1,5,127,active
1.04.0013,#Lucio_MM,9,1,5,127,passive
1.04.0013,#Nun_MM,16,1,5,127,passive
#Lucio_MM,1.04.0013,8,23,178,128,active
1.04.0013,#Isabella_MM,9,23,178,128,passive
1.04.0013,#Nun_MM,17,23,178,128,passive
#Isabella_MM,1.04.0013,9,2,6,129,active
1.04.0013,#Lucio_MM,10,2,6,129,passive
1.04.0013,#Nun_MM,18,2,6,129,passive
#Lucio_MM,1.04.0013,9,3,16,130,active
1.04.0013,#Isabella_MM,10,3,16,130,passive
1.04.0013,#Nun_MM,19,3,16,130,passive
#Isabella_MM,1.04.0013,10,2,10,131,active
1.04.0013,#Lucio_MM,11,2,10,131,passive
1.04.0013,#Nun_MM,20,2,10,131,passive
#Lucio_MM,1.04.0013,10,1,5,132,active
1.04.0013,#Isabella_MM,11,1,5,132,passive
1.04.0013,#Nun_MM,21,1,5,132,passive
#Isabella_MM,1.04.0013,11,1,5,133,active
1.04.0013,#Lucio_MM,12,1,5,133,passive
1.04.0013,#Nun_MM,22,1,5,133,passive
#Lucio_MM,1.04.0013,11,7,54,134,active
1.04.0013,#Isabella_MM,12,7,54,134,passive
1.04.0013,#Nun_MM,23,7,54,134,passive
#Isabella_MM,1.04.0013,12,1,6,135,active
1.04.0013,#Lucio_MM,13,1,6,135,passive
1.04.0013,#Nun_MM,24,1,6,135,passive
#Lucio_MM,1.04.0013,12,1,2,136,active
1.04.0013,#Isabella_MM,13,1,2,136,passive
1.04.0013,#Nun_MM,25,1,2,136,passive
#Isabella_MM,1.04.0013,13,5,37,137,active
1.04.0013,#Lucio_MM,14,5,37,137,passive
1.04.0013,#Nun_MM,26,5,37,137,passive
#Lucio_MM,1.04.0013,13,1,6,138,active
1.04.0013,#Isabella_MM,14,1,6,138,passive
1.04.0013,#Nun_MM,27,1,6,138,passive
#Isabella_MM,1.04.0013,14,1,3,139,active
1.04.0013,#Lucio_MM,15,1,3,139,passive
1.04.0013,#Nun_MM,28,1,3,139,passive
#Angelo_MM,2.01.0014,0,4,34,140,active
2.01.0014,#Escalus_MM,0,4,34,140,passive
2.01.0014,#Justice_MM,0,4,34,140,passive
2.01.0014,#SERVANTS_MM,0,4,34,140,passive
#Escalus_MM,2.01.0014,0,13,101,141,active
2.01.0014,#Angelo_MM,0,13,101,141,passive
2.01.0014,#Justice_MM,1,13,101,141,passive
2.01.0014,#SERVANTS_MM,1,13,101,141,passive
#Angelo_MM,2.01.0014,1,16,127,142,active
