node1,node2,n_lines,n_tokens
#Gardiner_H8,5.01.0051,66,477
#Lovell_H8,5.01.0051,66,477
#Page_H8,5.01.0051,66,477
#HenryVIII_H8,5.01.0052,28,186
#Lovell_H8,5.01.0052,28,186
#Suffolk_H8,5.01.0052,28,186
#Denny_H8,5.01.0053,8,37
#HenryVIII_H8,5.01.0053,8,37
#Lovell_H8,5.01.0053,8,37
#HenryVIII_H8,5.01.0054,2,13
#Lovell_H8,5.01.0054,2,13
#Cranmer_H8,5.01.0055,3,10
#Denny_H8,5.01.0055,3,10
#HenryVIII_H8,5.01.0055,3,10
#Lovell_H8,5.01.0055,3,10
#Cranmer_H8,5.01.0056,83,586
#HenryVIII_H8,5.01.0056,83,586
#HenryVIII_H8,5.01.0057,2,8
#HenryVIII_H8,5.01.0058,1,5
#Lovell_H8,5.01.0058,1,5
#HenryVIII_H8,5.01.0059,17,106
#Lovell_H8,5.01.0059,17,106
#OldLady_H8,5.01.0059,17,106
#Lovell_H8,5.01.0060,6,54
#OldLady_H8,5.01.0060,6,54
#Cranmer_H8,5.02.0061,5,34
#SERVANTS_H8,5.02.0061,5,34
#Cranmer_H8,5.02.0062,6,24
#Keeper_H8,5.02.0062,6,24
#SERVANTS_H8,5.02.0062,6,24
#Butts_H8,5.02.0063,3,21
#Cranmer_H8,5.02.0063,3,21
#Keeper_H8,5.02.0063,3,21
#SERVANTS_H8,5.02.0063,3,21
#Cranmer_H8,5.02.0064,10,78
#Keeper_H8,5.02.0064,10,78
#SERVANTS_H8,5.02.0064,10,78
#Butts_H8,5.02.0065,20,132
#Cranmer_H8,5.02.0065,20,132
#HenryVIII_H8,5.02.0065,20,132
#Keeper_H8,5.02.0065,20,132
#SERVANTS_H8,5.02.0065,20,132
#Chamberlain_H8,5.02.0066,113,778
#Chancellor_H8,5.02.0066,113,778
#Cranmer_H8,5.02.0066,113,778
#Cromwell_H8,5.02.0066,113,778
#Gardiner_H8,5.02.0066,113,778
#Keeper_H8,5.02.0066,113,778
#Norfolk_H8,5.02.0066,113,778
#SERVANTS_H8,5.02.0066,113,778
#Suffolk_H8,5.02.0066,113,778
#Surrey_H8,5.02.0066,113,778
#Chamberlain_H8,5.02.0067,25,164
#Chancellor_H8,5.02.0067,25,164
#Cranmer_H8,5.02.0067,25,164
#Cromwell_H8,5.02.0067,25,164
#GUARDS_H8,5.02.0067,25,164
#Gardiner_H8,5.02.0067,25,164
#Keeper_H8,5.02.0067,25,164
#Norfolk_H8,5.02.0067,25,164
#SERVANTS_H8,5.02.0067,25,164
#Suffolk_H8,5.02.0067,25,164
#Surrey_H8,5.02.0067,25,164
#Chamberlain_H8,5.02.0068,76,587
#Chancellor_H8,5.02.0068,76,587
#Cranmer_H8,5.02.0068,76,587
#Cromwell_H8,5.02.0068,76,587
#GUARDS_H8,5.02.0068,76,587
#Gardiner_H8,5.02.0068,76,587
#HenryVIII_H8,5.02.0068,76,587
#Keeper_H8,5.02.0068,76,587
#Norfolk_H8,5.02.0068,76,587
#SERVANTS_H8,5.02.0068,76,587
#Suffolk_H8,5.02.0068,76,587
#Surrey_H8,5.02.0068,76,587
#Porter_H8,5.03.0069,3,21
#SERVANTS.PORTER.1_H8,5.03.0069,3,21
#Porter_H8,5.03.0070,65,559
#SERVANTS.LARDER.1_H8,5.03.0070,65,559
#SERVANTS.PORTER.1_H8,5.03.0070,65,559
#Chamberlain_H8,5.03.0071,29,215
#Porter_H8,5.03.0071,29,215
#SERVANTS.LARDER.1_H8,5.03.0071,29,215
#SERVANTS.PORTER.1_H8,5.03.0071,29,215
#ALDERMEN_H8,5.04.0072,3,21
#Cranmer_H8,5.04.0072,3,21
#ElizabethI.Infant_H8,5.04.0072,3,21
#Garter_H8,5.04.0072,3,21
#LADIES_H8,5.04.0072,3,21
#LORDS_H8,5.04.0072,3,21
#LordMayor_H8,5.04.0072,3,21
#Norfolk_H8,5.04.0072,3,21
#Suffolk_H8,5.04.0072,3,21
#ALDERMEN_H8,5.04.0073,83,628
#Cranmer_H8,5.04.0073,83,628
#ElizabethI.Infant_H8,5.04.0073,83,628
#GUARDS_H8,5.04.0073,83,628
#Garter_H8,5.04.0073,83,628
#HenryVIII_H8,5.04.0073,83,628
#LADIES_H8,5.04.0073,83,628
#LORDS_H8,5.04.0073,83,628
#LordMayor_H8,5.04.0073,83,628
#Norfolk_H8,5.04.0073,83,628
#Suffolk_H8,5.04.0073,83,628
#Epilogue_H8,6.00.0074,14,123
