act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
5,3,111,#HenryVII_R3,160,21,208,27
5,3,112,#HenryVII_R3,17,3,17,3
5,3,113,#Catesby_R3,17,2,77,11
5,3,113,#Norfolk_R3,9,2,77,11
5,3,113,#RichardIII_R3,51,7,77,11
5,3,114,#Catesby_R3,2,1,29,6
5,3,114,#RichardIII_R3,27,5,29,6
5,3,115,#Ratcliffe_R3,29,5,123,18
5,3,115,#RichardIII_R3,94,13,123,18
5,3,116,#HenryVII_R3,60,8,218,29
5,3,116,#Stanley_R3,158,21,218,29
5,3,117,#HenryVII_R3,77,10,77,10
5,3,118,#PrinceEdward_3H6,44,8,44,8
5,3,119,#HenryVI_1H6,54,7,54,7
5,3,120,#Clarence_3H6,64,9,64,9
5,3,121,#Grey_R3,24,3,54,7
5,3,121,#Rivers_3H6,32,4,54,7
5,3,121,#Vaughan_R3,30,4,54,7
5,3,122,#EdwardV_R3,65,9,65,9
5,3,122,#York_R3,65,9,65,9
5,3,123,#Hastings_3H6,33,5,33,5
5,3,124,#LadyAnne_R3,58,9,58,9
5,3,125,#Buckingham_R3,83,11,83,11
5,3,126,#RichardIII_R3,239,30,239,30
5,3,127,#Ratcliffe_R3,40,6,123,17
5,3,127,#RichardIII_R3,83,11,123,17
5,3,128,#ATTENDANTS.RICHMOND_R3,3,1,17,3
5,3,128,#HenryVII_R3,14,2,17,3
5,3,129,#ATTENDANTS.RICHMOND.0.1_R3,11,2,358,47
5,3,129,#HenryVII_R3,347,45,358,47
5,3,130,#Ratcliffe_R3,23,4,138,19
5,3,130,#RichardIII_R3,115,15,138,19
5,3,131,#Norfolk_R3,23,3,430,59
5,3,131,#RichardIII_R3,407,56,430,59
5,3,132,#MESSENGERS.X.3_R3,7,1,75,10
5,3,132,#Norfolk_R3,15,2,75,10
5,3,132,#RichardIII_R3,53,7,75,10
5,4,133,#Catesby_R3,48,6,48,6
5,4,134,#Catesby_R3,9,1,62,7
5,4,134,#RichardIII_R3,53,6,62,7
5,5,135,#HenryVII_R3,244,32,315,41
5,5,135,#Stanley_R3,71,9,315,41
1,1,2,#GUARDS_R3,0,0,574,78
1,2,6,#GENTLEMEN_R3,0,0,249,33
1,2,6,#GUARDS_R3,0,0,249,33
1,2,6,#HenryVI_1H6,0,0,249,33
1,2,7,#GENTLEMEN_R3,0,0,39,5
1,2,7,#GUARDS_R3,0,0,39,5
1,2,7,#HenryVI_1H6,0,0,39,5
1,2,8,#GENTLEMEN_R3,0,0,1471,206
1,2,8,#GUARDS_R3,0,0,1471,206
1,2,8,#HenryVI_1H6,0,0,1471,206
1,2,9,#GENTLEMEN_R3,0,0,11,2
1,2,9,#GUARDS_R3,0,0,11,2
1,2,9,#HenryVI_1H6,0,0,11,2
1,2,10,#GENTLEMEN.0.1_R3,0,0,288,38
1,3,11,#Dorset_R3,0,0,131,17
1,3,12,#Dorset_R3,0,0,194,25
1,3,12,#Rivers_3H6,0,0,194,25
1,3,13,#Buckingham_R3,0,0,512,71
1,3,13,#Dorset_R3,0,0,512,71
1,3,13,#Hastings_3H6,0,0,512,71
1,3,13,#Stanley_R3,0,0,512,71
1,3,14,#Grey_R3,0,0,1584,209
1,3,14,#Stanley_R3,0,0,1584,209
1,3,15,#Dorset_R3,0,0,137,16
1,3,15,#Grey_R3,0,0,137,16
1,3,15,#Hastings_3H6,0,0,137,16
1,3,15,#Stanley_R3,0,0,137,16
1,3,16,#Buckingham_R3,0,0,30,5
1,3,16,#Dorset_R3,0,0,30,5
1,3,16,#Grey_R3,0,0,30,5
1,3,16,#Hastings_3H6,0,0,30,5
1,3,16,#RichardIII_R3,0,0,30,5
1,3,16,#Stanley_R3,0,0,30,5
1,4,20,#Clarence_3H6,0,0,56,8
1,4,20,#Jailer_R3,0,0,56,8
1,4,21,#Clarence_3H6,0,0,111,17
1,4,21,#Jailer_R3,0,0,111,17
2,1,26,#Grey_R3,0,0,352,47
2,1,26,#Scales_R3,0,0,352,47
2,1,26,#Woodeville_R3,0,0,352,47
2,1,27,#Grey_R3,0,0,384,50
2,1,27,#Hastings_3H6,0,0,384,50
2,1,27,#Ratcliffe_R3,0,0,384,50
2,1,27,#Rivers_3H6,0,0,384,50
2,1,27,#Scales_R3,0,0,384,50
2,1,27,#Woodeville_R3,0,0,384,50
2,1,28,#Buckingham_R3,0,0,328,40
2,1,28,#Dorset_R3,0,0,328,40
2,1,28,#Grey_R3,0,0,328,40
2,1,28,#Hastings_3H6,0,0,328,40
2,1,28,#QueenElizabeth_3H6,0,0,328,40
2,1,28,#Ratcliffe_R3,0,0,328,40
2,1,28,#RichardIII_R3,0,0,328,40
2,1,28,#Rivers_3H6,0,0,328,40
2,1,28,#Scales_R3,0,0,328,40
2,1,28,#Woodeville_R3,0,0,328,40
2,1,29,#Ratcliffe_R3,0,0,55,7
2,2,32,#ClarencesBoy_R3,0,0,353,47
2,2,32,#ClarencesDaughter_R3,0,0,353,47
2,2,32,#Dorset_R3,0,0,353,47
2,2,32,#QueenElizabeth_3H6,0,0,353,47
2,2,32,#Ratcliffe_R3,0,0,353,47
2,2,32,#Stanley_R3,0,0,353,47
2,4,37,#York_R3,0,0,274,40
3,1,38,#ATTENDANTS_R3,0,0,137,18
3,1,38,#Cardinal_R3,0,0,137,18
3,1,38,#Catesby_R3,0,0,137,18
3,1,39,#ATTENDANTS.0_R3,0,0,56,6
3,1,39,#ATTENDANTS_R3,0,0,56,6
3,1,39,#Buckingham_R3,0,0,56,6
3,1,39,#Cardinal_R3,0,0,56,6
3,1,39,#Catesby_R3,0,0,56,6
3,1,39,#RichardIII_R3,0,0,56,6
3,1,40,#ATTENDANTS.0_R3,0,0,286,37
3,1,40,#ATTENDANTS_R3,0,0,286,37
3,1,40,#Catesby_R3,0,0,286,37
3,1,40,#MayorOfLondon_R3,0,0,286,37
3,1,40,#RichardIII_R3,0,0,286,37
3,1,41,#ATTENDANTS.0_R3,0,0,254,34
3,1,41,#ATTENDANTS_R3,0,0,254,34
3,1,41,#Catesby_R3,0,0,254,34
3,1,41,#MayorOfLondon_R3,0,0,254,34
3,1,42,#ATTENDANTS.0_R3,0,0,448,58
3,1,42,#ATTENDANTS_R3,0,0,448,58
3,1,42,#Cardinal_R3,0,0,448,58
3,1,42,#Catesby_R3,0,0,448,58
3,1,42,#Hastings_3H6,0,0,448,58
3,1,42,#MayorOfLondon_R3,0,0,448,58
3,1,43,#ATTENDANTS.0_R3,0,0,316,40
3,1,44,#ATTENDANTS.0_R3,0,0,83,10
3,2,48,#Catesby_R3,0,0,189,22
3,2,49,#Catesby_R3,0,0,9,1
3,2,49,#Pursuivant_R3,0,0,9,1
3,2,49,#Stanley_R3,0,0,9,1
3,3,53,#GUARDS_R3,0,0,197,26
3,4,54,#ATTENDANTS_R3,0,0,163,21
3,4,54,#Lovell_R3,0,0,163,21
3,4,54,#Norfolk_R3,0,0,163,21
3,4,54,#Ratcliffe_R3,0,0,163,21
3,4,55,#ATTENDANTS_R3,0,0,119,14
3,4,55,#Hastings_3H6,0,0,119,14
3,4,55,#Lovell_R3,0,0,119,14
3,4,55,#Norfolk_R3,0,0,119,14
3,4,55,#Ratcliffe_R3,0,0,119,14
3,4,55,#Stanley_R3,0,0,119,14
3,4,56,#ATTENDANTS_R3,0,0,52,7
3,4,56,#Hastings_3H6,0,0,52,7
3,4,56,#Lovell_R3,0,0,52,7
3,4,56,#Norfolk_R3,0,0,52,7
3,4,56,#Ratcliffe_R3,0,0,52,7
3,4,56,#Stanley_R3,0,0,52,7
3,4,57,#ATTENDANTS_R3,0,0,34,4
3,4,57,#Hastings_3H6,0,0,34,4
3,4,57,#Lovell_R3,0,0,34,4
3,4,57,#Norfolk_R3,0,0,34,4
3,4,57,#Ratcliffe_R3,0,0,34,4
3,4,58,#ATTENDANTS_R3,0,0,100,13
3,4,58,#Lovell_R3,0,0,100,13
3,4,58,#Norfolk_R3,0,0,100,13
3,4,58,#Ratcliffe_R3,0,0,100,13
3,4,59,#ATTENDANTS_R3,0,0,171,21
3,4,59,#BishopOfEly_R3,0,0,171,21
3,4,59,#Buckingham_R3,0,0,171,21
3,4,59,#Lovell_R3,0,0,171,21
3,4,59,#Norfolk_R3,0,0,171,21
3,4,59,#Ratcliffe_R3,0,0,171,21
3,4,59,#Stanley_R3,0,0,171,21
3,5,62,#Catesby_R3,0,0,14,4
3,5,62,#MayorOfLondon_R3,0,0,14,4
3,5,63,#MayorOfLondon_R3,0,0,22,3
3,5,64,#Ratcliffe_R3,0,0,390,51
3,5,65,#Lovell_R3,0,0,236,32
3,5,65,#Ratcliffe_R3,0,0,236,32
3,5,66,#Lovell_R3,0,0,24,4
3,5,66,#Ratcliffe_R3,0,0,24,4
3,7,70,#CITIZENS_R3,0,0,16,2
3,7,70,#MayorOfLondon_R3,0,0,16,2
3,7,71,#CITIZENS_R3,0,0,97,13
3,7,71,#MayorOfLondon_R3,0,0,97,13
3,7,72,#CITIZENS_R3,0,0,93,12
3,7,73,#CITIZENS_R3,0,0,73,9
3,7,73,#MayorOfLondon_R3,0,0,73,9
3,7,74,#CITIZENS_R3,0,0,21,3
3,7,74,#MayorOfLondon_R3,0,0,21,3
3,7,75,#BISHOPS_R3,0,0,946,127
3,7,75,#CITIZENS_R3,0,0,946,127
3,7,76,#BISHOPS_R3,0,0,49,6
3,7,76,#CITIZENS_R3,0,0,49,6
3,7,76,#MayorOfLondon_R3,0,0,49,6
3,7,77,#CITIZENS.0_R3,0,0,159,21
4,1,78,#ClarencesDaughter_R3,0,0,87,12
4,1,78,#Dorset_R3,0,0,87,12
4,1,79,#ClarencesDaughter_R3,0,0,139,17
4,1,79,#Dorset_R3,0,0,139,17
4,1,80,#ClarencesDaughter_R3,0,0,616,81
4,2,81,#ATTENDANTS.0.1_R3,0,0,197,28
4,2,81,#ATTENDANTS_R3,0,0,197,28
4,2,81,#Catesby_R3,0,0,197,28
4,2,81,#Lovell_R3,0,0,197,28
4,2,81,#Ratcliffe_R3,0,0,197,28
4,2,82,#ATTENDANTS_R3,0,0,99,16
4,2,82,#Lovell_R3,0,0,99,16
4,2,82,#Ratcliffe_R3,0,0,99,16
4,2,83,#ATTENDANTS_R3,0,0,32,4
4,2,83,#Catesby_R3,0,0,32,4
4,2,83,#Lovell_R3,0,0,32,4
4,2,83,#Ratcliffe_R3,0,0,32,4
4,2,84,#ATTENDANTS_R3,0,0,109,14
4,2,84,#Catesby_R3,0,0,109,14
4,2,84,#Lovell_R3,0,0,109,14
4,2,84,#Ratcliffe_R3,0,0,109,14
4,2,85,#ATTENDANTS_R3,0,0,48,6
4,2,85,#Lovell_R3,0,0,48,6
4,2,85,#Ratcliffe_R3,0,0,48,6
4,2,85,#Stanley_R3,0,0,48,6
4,2,86,#ATTENDANTS_R3,0,0,132,17
4,2,86,#Lovell_R3,0,0,132,17
4,2,86,#Ratcliffe_R3,0,0,132,17
4,2,86,#Stanley_R3,0,0,132,17
4,2,87,#ATTENDANTS_R3,0,0,270,38
4,2,87,#Lovell_R3,0,0,270,38
4,2,87,#Ratcliffe_R3,0,0,270,38
4,2,87,#Stanley_R3,0,0,270,38
4,4,96,#ATTENDANTS_R3,0,0,464,66
4,4,96,#Catesby_R3,0,0,464,66
4,4,97,#ATTENDANTS_R3,0,0,1880,248
4,4,97,#Catesby_R3,0,0,1880,248
4,4,98,#ATTENDANTS_R3,0,0,6,1
4,4,98,#Catesby_R3,0,0,6,1
4,4,99,#ATTENDANTS_R3,0,0,149,24
4,4,100,#ATTENDANTS_R3,0,0,31,4
4,4,101,#ATTENDANTS_R3,0,0,343,44
4,4,101,#Ratcliffe_R3,0,0,343,44
4,4,102,#ATTENDANTS_R3,0,0,33,5
4,4,102,#Ratcliffe_R3,0,0,33,5
4,4,102,#RichardIII_R3,0,0,33,5
4,4,103,#ATTENDANTS_R3,0,0,23,3
4,4,103,#MESSENGERS.1_R3,0,0,23,3
4,4,103,#Ratcliffe_R3,0,0,23,3
4,4,103,#RichardIII_R3,0,0,23,3
4,4,104,#ATTENDANTS_R3,0,0,92,13
4,4,104,#MESSENGERS.1_R3,0,0,92,13
4,4,104,#MESSENGERS.2_R3,0,0,92,13
4,4,104,#Ratcliffe_R3,0,0,92,13
4,4,105,#ATTENDANTS_R3,0,0,104,13
4,4,105,#MESSENGERS.1_R3,0,0,104,13
4,4,105,#MESSENGERS.2_R3,0,0,104,13
4,4,105,#MESSENGERS.3_R3,0,0,104,13
4,4,105,#Ratcliffe_R3,0,0,104,13
4,4,106,#ATTENDANTS_R3,0,0,63,8
4,4,106,#MESSENGERS.1_R3,0,0,63,8
4,4,106,#MESSENGERS.2_R3,0,0,63,8
4,4,106,#MESSENGERS.3_R3,0,0,63,8
4,4,106,#MESSENGERS.4_R3,0,0,63,8
4,4,106,#Ratcliffe_R3,0,0,63,8
5,1,108,#GUARDS_R3,0,0,228,30
5,2,109,#SOLDIERS.RICHMOND_R3,0,0,189,25
5,3,110,#Ratcliffe_R3,0,0,144,19
5,3,110,#SOLDIERS.RICHARD_R3,0,0,144,19
5,3,111,#Brandon_R3,0,0,208,27
5,3,111,#Dorset_R3,0,0,208,27
5,3,111,#Herbert_R3,0,0,208,27
5,3,111,#Oxford_3H6,0,0,208,27
5,3,111,#SOLDIERS.RICHMOND_R3,0,0,208,27
5,3,112,#Brandon_R3,0,0,17,3
5,3,112,#Dorset_R3,0,0,17,3
5,3,112,#Herbert_R3,0,0,17,3
5,3,112,#Oxford_3H6,0,0,17,3
5,3,112,#SOLDIERS.RICHMOND_R3,0,0,17,3
5,3,113,#Brandon_R3,0,0,77,11
5,3,113,#Dorset_R3,0,0,77,11
5,3,113,#HenryVII_R3,0,0,77,11
5,3,113,#Herbert_R3,0,0,77,11
5,3,113,#Oxford_3H6,0,0,77,11
5,3,113,#Ratcliffe_R3,0,0,77,11
5,3,113,#SOLDIERS.RICHARD_R3,0,0,77,11
5,3,114,#Brandon_R3,0,0,29,6
5,3,114,#Dorset_R3,0,0,29,6
5,3,114,#HenryVII_R3,0,0,29,6
5,3,114,#Herbert_R3,0,0,29,6
5,3,114,#Oxford_3H6,0,0,29,6
5,3,114,#Ratcliffe_R3,0,0,29,6
5,3,114,#SOLDIERS.RICHARD_R3,0,0,29,6
5,3,115,#Brandon_R3,0,0,123,18
5,3,115,#Dorset_R3,0,0,123,18
