node1,node2,n_lines,n_tokens
#LORDS.COURT.2_AWW,2.03.0022,145,1077
#LORDS.COURT.3_AWW,2.03.0022,145,1077
#LORDS.COURT.4_AWW,2.03.0022,145,1077
#Lafew_AWW,2.03.0022,145,1077
#Parolles_AWW,2.03.0022,145,1077
#Lafew_AWW,2.03.0023,51,396
#Parolles_AWW,2.03.0023,51,396
#Parolles_AWW,2.03.0024,7,73
#Lafew_AWW,2.03.0025,24,185
#Parolles_AWW,2.03.0025,24,185
#Parolles_AWW,2.03.0026,2,15
#Bertram_AWW,2.03.0027,35,264
#Parolles_AWW,2.03.0027,35,264
#Fool_AWW,2.04.0028,12,95
#Helen_AWW,2.04.0028,12,95
#Fool_AWW,2.04.0029,45,323
#Helen_AWW,2.04.0029,45,323
#Parolles_AWW,2.04.0029,45,323
#Fool_AWW,2.04.0030,1,5
#Helen_AWW,2.04.0030,1,5
#Bertram_AWW,2.05.0031,14,101
#Lafew_AWW,2.05.0031,14,101
#Bertram_AWW,2.05.0032,36,262
#Lafew_AWW,2.05.0032,36,262
#Parolles_AWW,2.05.0032,36,262
#Bertram_AWW,2.05.0033,5,29
#Parolles_AWW,2.05.0033,5,29
#Bertram_AWW,2.05.0034,44,305
#Helen_AWW,2.05.0034,44,305
#Parolles_AWW,2.05.0034,44,305
#Bertram_AWW,2.05.0035,4,26
#Parolles_AWW,2.05.0035,4,26
#Duke_AWW,3.01.0036,27,177
#LORDS.DUMAINE.1_AWW,3.01.0036,27,177
#LORDS.DUMAINE.2_AWW,3.01.0036,27,177
#SOLDIERS_AWW,3.01.0036,27,177
#Countess_AWW,3.02.0037,18,152
#Fool_AWW,3.02.0037,18,152
#Countess_AWW,3.02.0038,14,100
#Countess_AWW,3.02.0039,12,96
#Fool_AWW,3.02.0039,12,96
#Countess_AWW,3.02.0040,65,423
#GENTLEMEN.1_AWW,3.02.0040,65,423
#GENTLEMEN.2_AWW,3.02.0040,65,423
#Helen_AWW,3.02.0040,65,423
#Helen_AWW,3.02.0041,31,259
#Bertram_AWW,3.03.0042,14,94
#Duke_AWW,3.03.0042,14,94
#Parolles_AWW,3.03.0042,14,94
#SOLDIERS_AWW,3.03.0042,14,94
#Countess_AWW,3.04.0043,44,344
#Steward_AWW,3.04.0043,44,344
#CITIZENS_AWW,3.05.0044,31,241
#Diana_AWW,3.05.0044,31,241
#Mariana_AWW,3.05.0044,31,241
#Widow_AWW,3.05.0044,31,241
#CITIZENS_AWW,3.05.0045,56,351
#Diana_AWW,3.05.0045,56,351
#Helen_AWW,3.05.0045,56,351
#Mariana_AWW,3.05.0045,56,351
#Widow_AWW,3.05.0045,56,351
#Bertram_AWW,3.05.0046,22,117
#CITIZENS_AWW,3.05.0046,22,117
#Diana_AWW,3.05.0046,22,117
#Helen_AWW,3.05.0046,22,117
#Mariana_AWW,3.05.0046,22,117
#Parolles_AWW,3.05.0046,22,117
#SOLDIERS_AWW,3.05.0046,22,117
#Widow_AWW,3.05.0046,22,117
#CITIZENS_AWW,3.05.0047,11,76
#Diana_AWW,3.05.0047,11,76
#Helen_AWW,3.05.0047,11,76
#Mariana_AWW,3.05.0047,11,76
#Widow_AWW,3.05.0047,11,76
#Bertram_AWW,3.06.0048,40,321
#LORDS.DUMAINE.1_AWW,3.06.0048,40,321
#LORDS.DUMAINE.2_AWW,3.06.0048,40,321
#Bertram_AWW,3.06.0049,45,348
#LORDS.DUMAINE.1_AWW,3.06.0049,45,348
#LORDS.DUMAINE.2_AWW,3.06.0049,45,348
#Parolles_AWW,3.06.0049,45,348
#Bertram_AWW,3.06.0050,27,217
#LORDS.DUMAINE.1_AWW,3.06.0050,27,217
#LORDS.DUMAINE.2_AWW,3.06.0050,27,217
#Bertram_AWW,3.06.0051,10,80
#LORDS.DUMAINE.2_AWW,3.06.0051,10,80
#Helen_AWW,3.07.0052,54,394
#Widow_AWW,3.07.0052,54,394
#LORDS.DUMAINE.1_AWW,4.01.0053,24,181
#SOLDIERS.Interpreter_AWW,4.01.0053,24,181
#SOLDIERS_AWW,4.01.0053,24,181
#LORDS.DUMAINE.1_AWW,4.01.0054,72,464
#Parolles_AWW,4.01.0054,72,464
#SOLDIERS.Interpreter_AWW,4.01.0054,72,464
#SOLDIERS_AWW,4.01.0054,72,464
#LORDS.DUMAINE.1_AWW,4.01.0055,4,24
#SOLDIERS_AWW,4.01.0055,4,24
#LORDS.DUMAINE.1_AWW,4.01.0056,5,26
#SOLDIERS.0.1_AWW,4.01.0056,5,26
#SOLDIERS_AWW,4.01.0056,5,26
#Bertram_AWW,4.02.0057,80,580
#Diana_AWW,4.02.0057,80,580
#Diana_AWW,4.02.0058,8,73
#LORDS.DUMAINE.1_AWW,4.03.0059,77,570
#LORDS.DUMAINE.2_AWW,4.03.0059,77,570
#SOLDIERS.Interpreter_AWW,4.03.0059,77,570
#SOLDIERS_AWW,4.03.0059,77,570
#LORDS.DUMAINE.1_AWW,4.03.0060,8,64
#LORDS.DUMAINE.2_AWW,4.03.0060,8,64
#SOLDIERS.Interpreter_AWW,4.03.0060,8,64
#SOLDIERS_AWW,4.03.0060,8,64
#Servant_AWW,4.03.0060,8,64
#Bertram_AWW,4.03.0061,20,151
#LORDS.DUMAINE.1_AWW,4.03.0061,20,151
#LORDS.DUMAINE.2_AWW,4.03.0061,20,151
#SOLDIERS.Interpreter_AWW,4.03.0061,20,151
#SOLDIERS_AWW,4.03.0061,20,151
#Servant_AWW,4.03.0061,20,151
#Bertram_AWW,4.03.0062,16,120
#LORDS.DUMAINE.1_AWW,4.03.0062,16,120
#LORDS.DUMAINE.2_AWW,4.03.0062,16,120
#Bertram_AWW,4.03.0063,222,1575
#LORDS.DUMAINE.1_AWW,4.03.0063,222,1575
#LORDS.DUMAINE.2_AWW,4.03.0063,222,1575
#Parolles_AWW,4.03.0063,222,1575
#SOLDIERS.Interpreter_AWW,4.03.0063,222,1575
#Parolles_AWW,4.03.0064,8,60
#SOLDIERS.Interpreter_AWW,4.03.0064,8,60
#Parolles_AWW,4.03.0065,11,89
#Diana_AWW,4.04.0066,40,296
#Helen_AWW,4.04.0066,40,296
#Widow_AWW,4.04.0066,40,296
#Countess_AWW,4.05.0067,63,467
#Fool_AWW,4.05.0067,63,467
#Lafew_AWW,4.05.0067,63,467
#Countess_AWW,4.05.0068,32,258
#Lafew_AWW,4.05.0068,32,258
#Countess_AWW,4.05.0069,13,118
#Fool_AWW,4.05.0069,13,118
#Lafew_AWW,4.05.0069,13,118
#ATTENDANTS_AWW,5.01.0070,6,49
#Diana_AWW,5.01.0070,6,49
#Helen_AWW,5.01.0070,6,49
#Widow_AWW,5.01.0070,6,49
#ATTENDANTS_AWW,5.01.0071,39,256
#Diana_AWW,5.01.0071,39,256
#GENTLEMEN.3_AWW,5.01.0071,39,256
#Helen_AWW,5.01.0071,39,256
#Widow_AWW,5.01.0071,39,256
#Fool_AWW,5.02.0072,18,128
#Parolles_AWW,5.02.0072,18,128
#Fool_AWW,5.02.0073,8,73
#Lafew_AWW,5.02.0073,8,73
#Parolles_AWW,5.02.0073,8,73
#Lafew_AWW,5.02.0074,30,233
#Parolles_AWW,5.02.0074,30,233
#ATTENDANTS.KING_AWW,5.03.0075,31,216
#Countess_AWW,5.03.0075,31,216
#King_AWW,5.03.0075,31,216
#LORDS.DUMAINE.1_AWW,5.03.0075,31,216
#LORDS.DUMAINE.2_AWW,5.03.0075,31,216
#Lafew_AWW,5.03.0075,31,216
#ATTENDANTS.KING.0.1_AWW,5.03.0076,1,4
#ATTENDANTS.KING_AWW,5.03.0076,1,4
#Countess_AWW,5.03.0076,1,4
#King_AWW,5.03.0076,1,4
#LORDS.DUMAINE.1_AWW,5.03.0076,1,4
#LORDS.DUMAINE.2_AWW,5.03.0076,1,4
#Lafew_AWW,5.03.0076,1,4
#ATTENDANTS.KING_AWW,5.03.0077,4,35
#Countess_AWW,5.03.0077,4,35
#King_AWW,5.03.0077,4,35
#LORDS.DUMAINE.1_AWW,5.03.0077,4,35
#LORDS.DUMAINE.2_AWW,5.03.0077,4,35
#Lafew_AWW,5.03.0077,4,35
#ATTENDANTS.KING_AWW,5.03.0078,110,802
#Bertram_AWW,5.03.0078,110,802
#Countess_AWW,5.03.0078,110,802
#King_AWW,5.03.0078,110,802
#LORDS.DUMAINE.1_AWW,5.03.0078,110,802
#LORDS.DUMAINE.2_AWW,5.03.0078,110,802
#Lafew_AWW,5.03.0078,110,802
#ATTENDANTS.KING_AWW,5.03.0079,1,6
#Countess_AWW,5.03.0079,1,6
#King_AWW,5.03.0079,1,6
#LORDS.DUMAINE.1_AWW,5.03.0079,1,6
#LORDS.DUMAINE.2_AWW,5.03.0079,1,6
#Lafew_AWW,5.03.0079,1,6
#ATTENDANTS.KING_AWW,5.03.0080,25,197
#Countess_AWW,5.03.0080,25,197
#GENTLEMEN.3_AWW,5.03.0080,25,197
#King_AWW,5.03.0080,25,197
#LORDS.DUMAINE.1_AWW,5.03.0080,25,197
#LORDS.DUMAINE.2_AWW,5.03.0080,25,197
#Lafew_AWW,5.03.0080,25,197
#ATTENDANTS.KING_AWW,5.03.0081,3,16
#Countess_AWW,5.03.0081,3,16
#King_AWW,5.03.0081,3,16
#LORDS.DUMAINE.1_AWW,5.03.0081,3,16
#LORDS.DUMAINE.2_AWW,5.03.0081,3,16
#Lafew_AWW,5.03.0081,3,16
#ATTENDANTS.KING.0.2_AWW,5.03.0082,3,24
#ATTENDANTS.KING_AWW,5.03.0082,3,24
#Bertram_AWW,5.03.0082,3,24
#Countess_AWW,5.03.0082,3,24
#King_AWW,5.03.0082,3,24
#LORDS.DUMAINE.1_AWW,5.03.0082,3,24
#LORDS.DUMAINE.2_AWW,5.03.0082,3,24
#Lafew_AWW,5.03.0082,3,24
#ATTENDANTS.KING.0.2_AWW,5.03.0083,85,611
#ATTENDANTS.KING_AWW,5.03.0083,85,611
#Bertram_AWW,5.03.0083,85,611
#Countess_AWW,5.03.0083,85,611
#Diana_AWW,5.03.0083,85,611
#King_AWW,5.03.0083,85,611
#LORDS.DUMAINE.1_AWW,5.03.0083,85,611
#LORDS.DUMAINE.2_AWW,5.03.0083,85,611
#Lafew_AWW,5.03.0083,85,611
#Widow_AWW,5.03.0083,85,611
#ATTENDANTS.KING.0.2_AWW,5.03.0084,72,528
#ATTENDANTS.KING_AWW,5.03.0084,72,528
#Bertram_AWW,5.03.0084,72,528
#Countess_AWW,5.03.0084,72,528
#Diana_AWW,5.03.0084,72,528
#King_AWW,5.03.0084,72,528
#LORDS.DUMAINE.1_AWW,5.03.0084,72,528
#LORDS.DUMAINE.2_AWW,5.03.0084,72,528
#Lafew_AWW,5.03.0084,72,528
#Parolles_AWW,5.03.0084,72,528
#Widow_AWW,5.03.0084,72,528
#ATTENDANTS.KING.0.2_AWW,5.03.0085,11,81
#ATTENDANTS.KING_AWW,5.03.0085,11,81
#Bertram_AWW,5.03.0085,11,81
#Countess_AWW,5.03.0085,11,81
#Diana_AWW,5.03.0085,11,81
#King_AWW,5.03.0085,11,81
#LORDS.DUMAINE.1_AWW,5.03.0085,11,81
#LORDS.DUMAINE.2_AWW,5.03.0085,11,81
#Lafew_AWW,5.03.0085,11,81
#Parolles_AWW,5.03.0085,11,81
#ATTENDANTS.KING.0.2_AWW,5.03.0086,34,256
#ATTENDANTS.KING_AWW,5.03.0086,34,256
#Bertram_AWW,5.03.0086,34,256
#Countess_AWW,5.03.0086,34,256
#Diana_AWW,5.03.0086,34,256
#Helen_AWW,5.03.0086,34,256
#King_AWW,5.03.0086,34,256
#LORDS.DUMAINE.1_AWW,5.03.0086,34,256
#LORDS.DUMAINE.2_AWW,5.03.0086,34,256
#Lafew_AWW,5.03.0086,34,256
#Parolles_AWW,5.03.0086,34,256
#Widow_AWW,5.03.0086,34,256
#Epilogue_AWW,6.00.0087,6,52
