node1,node2,n_lines,n_tokens
#Arthur_Jn,4.01.0034,15,126
#EXECUTIONERS.0.1_Jn,4.01.0034,15,126
#EXECUTIONERS_Jn,4.01.0034,15,126
#Hubert_Jn,4.01.0034,15,126
#Arthur_Jn,4.01.0035,54,407
#EXECUTIONERS.0.1_Jn,4.01.0035,54,407
#Hubert_Jn,4.01.0035,54,407
#ATTENDANTS.ENGLISH_Jn,4.02.0036,69,520
#KingJohn_Jn,4.02.0036,69,520
#Pembroke_Jn,4.02.0036,69,520
#Salisbury_Jn,4.02.0036,69,520
#ATTENDANTS.ENGLISH_Jn,4.02.0037,35,288
#Hubert_Jn,4.02.0037,35,288
#KingJohn_Jn,4.02.0037,35,288
#Pembroke_Jn,4.02.0037,35,288
#Salisbury_Jn,4.02.0037,35,288
#Hubert_Jn,4.02.0038,3,21
#KingJohn_Jn,4.02.0038,3,21
#Hubert_Jn,4.02.0039,29,217
#KingJohn_Jn,4.02.0039,29,217
#MESSENGERS.ENGLISH.1_Jn,4.02.0039,29,217
#Bastard_Jn,4.02.0040,28,216
#Hubert_Jn,4.02.0040,28,216
#KingJohn_Jn,4.02.0040,28,216
#MESSENGERS.ENGLISH.1_Jn,4.02.0040,28,216
#Peter_Jn,4.02.0040,28,216
#Bastard_Jn,4.02.0041,20,135
#KingJohn_Jn,4.02.0041,20,135
#MESSENGERS.ENGLISH.1_Jn,4.02.0041,20,135
#KingJohn_Jn,4.02.0042,6,31
#MESSENGERS.ENGLISH.1_Jn,4.02.0042,6,31
#KingJohn_Jn,4.02.0043,1,3
#Hubert_Jn,4.02.0044,90,690
#KingJohn_Jn,4.02.0044,90,690
#Arthur_Jn,4.03.0045,10,89
#Arthur_Jn,4.03.0046,10,78
#Bigot_Jn,4.03.0046,10,78
#Pembroke_Jn,4.03.0046,10,78
#Salisbury_Jn,4.03.0046,10,78
#Arthur_Jn,4.03.0047,54,411
#Bastard_Jn,4.03.0047,54,411
#Bigot_Jn,4.03.0047,54,411
#Pembroke_Jn,4.03.0047,54,411
#Salisbury_Jn,4.03.0047,54,411
#Arthur_Jn,4.03.0048,46,345
#Bastard_Jn,4.03.0048,46,345
#Bigot_Jn,4.03.0048,46,345
#Hubert_Jn,4.03.0048,46,345
#Pembroke_Jn,4.03.0048,46,345
#Salisbury_Jn,4.03.0048,46,345
#Arthur_Jn,4.03.0049,47,358
#Bastard_Jn,4.03.0049,47,358
#Hubert_Jn,4.03.0049,47,358
#ATTENDANTS.ENGLISH_Jn,5.01.0050,25,172
#KingJohn_Jn,5.01.0050,25,172
#Pandulph_Jn,5.01.0050,25,172
#KingJohn_Jn,5.01.0051,5,41
#Bastard_Jn,5.01.0052,52,392
#KingJohn_Jn,5.01.0052,52,392
#Bigot_Jn,5.02.0053,64,478
#Dauphin_Jn,5.02.0053,64,478
#Melun_Jn,5.02.0053,64,478
#Pembroke_Jn,5.02.0053,64,478
#SOLDIERS.ENGLISH_Jn,5.02.0053,64,478
#SOLDIERS.FRENCH_Jn,5.02.0053,64,478
#Salisbury_Jn,5.02.0053,64,478
#Bigot_Jn,5.02.0054,54,429
#Dauphin_Jn,5.02.0054,54,429
#Melun_Jn,5.02.0054,54,429
#Pandulph_Jn,5.02.0054,54,429
#Pembroke_Jn,5.02.0054,54,429
#SOLDIERS.ENGLISH_Jn,5.02.0054,54,429
#SOLDIERS.FRENCH_Jn,5.02.0054,54,429
#Salisbury_Jn,5.02.0054,54,429
#Bastard_Jn,5.02.0055,65,498
#Bigot_Jn,5.02.0055,65,498
#Dauphin_Jn,5.02.0055,65,498
#Melun_Jn,5.02.0055,65,498
#Pandulph_Jn,5.02.0055,65,498
#Pembroke_Jn,5.02.0055,65,498
#SOLDIERS.ENGLISH_Jn,5.02.0055,65,498
#SOLDIERS.FRENCH_Jn,5.02.0055,65,498
#Salisbury_Jn,5.02.0055,65,498
#Hubert_Jn,5.03.0056,4,34
#KingJohn_Jn,5.03.0056,4,34
#Hubert_Jn,5.03.0057,13,102
#KingJohn_Jn,5.03.0057,13,102
#MESSENGERS.ENGLISH.1_Jn,5.03.0057,13,102
#Bigot_Jn,5.04.0058,6,46
#Pembroke_Jn,5.04.0058,6,46
#Salisbury_Jn,5.04.0058,6,46
#Bigot_Jn,5.04.0059,56,436
#Melun_Jn,5.04.0059,56,436
#Pembroke_Jn,5.04.0059,56,436
#SOLDIERS.1_Jn,5.04.0059,56,436
#Salisbury_Jn,5.04.0059,56,436
#ATTENDANTS.FRENCH_Jn,5.05.0060,9,64
#Dauphin_Jn,5.05.0060,9,64
#ATTENDANTS.FRENCH_Jn,5.05.0061,15,118
#Dauphin_Jn,5.05.0061,15,118
#MESSENGERS.FRENCH.1_Jn,5.05.0061,15,118
#Bastard_Jn,5.06.0062,48,354
#Hubert_Jn,5.06.0062,48,354
#Bigot_Jn,5.07.0063,5,37
#PrinceHenry_Jn,5.07.0063,5,37
#Salisbury_Jn,5.07.0063,5,37
#Bigot_Jn,5.07.0064,5,36
#Pembroke_Jn,5.07.0064,5,36
#PrinceHenry_Jn,5.07.0064,5,36
#Salisbury_Jn,5.07.0064,5,36
#Pembroke_Jn,5.07.0065,19,136
#PrinceHenry_Jn,5.07.0065,19,136
#Salisbury_Jn,5.07.0065,19,136
#Bigot_Jn,5.07.0066,23,172
#KingJohn_Jn,5.07.0066,23,172
#Pembroke_Jn,5.07.0066,23,172
#PrinceHenry_Jn,5.07.0066,23,172
#Salisbury_Jn,5.07.0066,23,172
#Bastard_Jn,5.07.0067,72,563
#Bigot_Jn,5.07.0067,72,563
#KingJohn_Jn,5.07.0067,72,563
#Pembroke_Jn,5.07.0067,72,563
#PrinceHenry_Jn,5.07.0067,72,563
#Salisbury_Jn,5.07.0067,72,563
