act,scene,stagegroup,setting,speaker,onstage,n_tokens,n_lines
1,3,6,59,#LordMarshal_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,9,1
1,3,6,60,#HERALDS.1_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,48,6
1,3,6,61,#HERALDS.2_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,48,7
1,3,6,62,#LordMarshal_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,14,2
1,3,6,63,#RichardII_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,185,27
1,3,6,64,#HenryIV_1H4,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,36,4
1,3,6,65,#RichardII_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,42,6
1,3,6,66,#Mowbray_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,154,21
1,3,6,67,#RichardII_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,14,2
1,3,6,68,#Mowbray_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,17,2
1,3,6,69,#RichardII_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,96,14
1,3,6,70,#HenryIV_1H4,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,2,1
1,3,6,71,#Mowbray_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,6,1
1,3,6,72,#HenryIV_1H4,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,64,8
1,3,6,73,#Mowbray_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #Mowbray_R2 #OFFICERS_R2 #RichardII_R2,62,7
1,3,7,74,#RichardII_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #OFFICERS_R2 #RichardII_R2,37,6
1,3,7,75,#HenryIV_1H4,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #OFFICERS_R2 #RichardII_R2,26,3
1,3,7,76,#Gaunt_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #OFFICERS_R2 #RichardII_R2,75,10
1,3,7,77,#RichardII_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #OFFICERS_R2 #RichardII_R2,8,1
1,3,7,78,#Gaunt_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #OFFICERS_R2 #RichardII_R2,60,7
1,3,7,79,#RichardII_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #OFFICERS_R2 #RichardII_R2,23,3
1,3,7,80,#Gaunt_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #OFFICERS_R2 #RichardII_R2,95,11
1,3,7,81,#RichardII_R2,#Aumerle_R2 #Gaunt_R2 #HERALDS.1_R2 #HERALDS.2_R2 #HenryIV_1H4 #LORDS_R2 #LordMarshal_R2 #OFFICERS_R2 #RichardII_R2,16,2
1,3,8,82,#Aumerle_R2,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,15,2
1,3,8,83,#LordMarshal_R2,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,20,2
1,3,8,84,#Gaunt_R2,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,17,2
1,3,8,85,#HenryIV_1H4,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,25,3
1,3,8,86,#Gaunt_R2,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,9,1
1,3,8,87,#HenryIV_1H4,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,8,1
1,3,8,88,#Gaunt_R2,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,8,1
1,3,8,89,#HenryIV_1H4,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,10,1
1,3,8,90,#Gaunt_R2,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,9,1
1,3,8,91,#HenryIV_1H4,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,15,2
1,3,8,92,#Gaunt_R2,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,22,3
1,3,8,93,#HenryIV_1H4,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,53,7
1,3,8,94,#Gaunt_R2,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,149,20
1,3,8,95,#HenryIV_1H4,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,71,10
1,3,8,96,#Gaunt_R2,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,20,2
1,3,8,97,#HenryIV_1H4,#Aumerle_R2 #Gaunt_R2 #HenryIV_1H4 #LordMarshal_R2,30,4
1,4,9,98,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Green_R2 #RichardII_R2,14,2
1,4,9,99,#Aumerle_R2,#Aumerle_R2 #Bagot_R2 #Green_R2 #RichardII_R2,19,2
1,4,9,100,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Green_R2 #RichardII_R2,9,1
1,4,9,101,#Aumerle_R2,#Aumerle_R2 #Bagot_R2 #Green_R2 #RichardII_R2,31,4
1,4,9,102,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Green_R2 #RichardII_R2,9,1
1,4,9,103,#Aumerle_R2,#Aumerle_R2 #Bagot_R2 #Green_R2 #RichardII_R2,65,10
1,4,9,104,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Green_R2 #RichardII_R2,128,17
1,4,9,105,#Green_R2,#Aumerle_R2 #Bagot_R2 #Green_R2 #RichardII_R2,40,5
1,4,9,106,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Green_R2 #RichardII_R2,88,11
1,4,10,107,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #RichardII_R2,3,1
1,4,10,108,#Bushy_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #RichardII_R2,22,3
1,4,10,109,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #RichardII_R2,3,1
1,4,10,110,#Bushy_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #RichardII_R2,3,1
1,4,10,111,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #RichardII_R2,48,6
1,4,10,112,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #RichardII_R2,1,1
2,1,11,113,#Gaunt_R2,#ATTENDANTS.GAUNT_R2 #Gaunt_R2 #York_R2,17,2
2,1,11,114,#York_R2,#ATTENDANTS.GAUNT_R2 #Gaunt_R2 #York_R2,18,2
2,1,11,115,#Gaunt_R2,#ATTENDANTS.GAUNT_R2 #Gaunt_R2 #York_R2,104,15
2,1,11,116,#York_R2,#ATTENDANTS.GAUNT_R2 #Gaunt_R2 #York_R2,107,15
2,1,11,117,#Gaunt_R2,#ATTENDANTS.GAUNT_R2 #Gaunt_R2 #York_R2,285,40
2,1,12,118,#York_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,19,2
2,1,12,119,#Queen_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,6,1
2,1,12,120,#RichardII_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,9,1
2,1,12,121,#Gaunt_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,88,11
2,1,12,122,#RichardII_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,9,1
2,1,12,123,#Gaunt_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,26,3
2,1,12,124,#RichardII_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,8,1
2,1,12,125,#Gaunt_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,8,1
2,1,12,126,#RichardII_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,7,1
2,1,12,127,#Gaunt_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,9,1
2,1,12,128,#RichardII_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,10,1
2,1,12,129,#Gaunt_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,182,23
2,1,12,130,#RichardII_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,60,9
2,1,12,131,#Gaunt_R2,#ATTENDANTS.GAUNT_R2 #Aumerle_R2 #Bagot_R2 #Bushy_R2 #Gaunt_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,114,15
2,1,13,132,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,18,2
2,1,13,133,#York_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,33,4
2,1,13,134,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,19,2
2,1,14,135,#Northumberland_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Northumberland_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,9,1
2,1,14,136,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Northumberland_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,3,1
2,1,14,137,#Northumberland_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Northumberland_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,20,3
2,1,14,138,#York_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Northumberland_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,18,2
2,1,14,139,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Northumberland_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,78,10
2,1,14,140,#York_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Northumberland_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,180,23
2,1,14,141,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Northumberland_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,5,1
2,1,14,142,#York_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Northumberland_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,168,23
2,1,14,143,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Northumberland_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,18,2
2,1,14,144,#York_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Northumberland_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2 #York_R2,32,4
2,1,15,145,#RichardII_R2,#Aumerle_R2 #Bagot_R2 #Bushy_R2 #Green_R2 #Northumberland_R2 #Queen_R2 #RichardII_R2 #Ross_R2 #Willoughby_R2,71,9
2,1,16,146,#Northumberland_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,8,1
2,1,16,147,#Ross_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,9,1
2,1,16,148,#Willoughby_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,6,1
2,1,16,149,#Northumberland_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,8,1
2,1,16,150,#Ross_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,18,2
2,1,16,151,#Northumberland_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,19,2
2,1,16,152,#Willoughby_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,29,4
2,1,16,153,#Ross_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,24,3
2,1,16,154,#Northumberland_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,62,8
2,1,16,155,#Ross_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,26,3
2,1,16,156,#Willoughby_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,23,3
2,1,16,157,#Northumberland_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,33,4
2,1,16,158,#Ross_R2,#Northumberland_R2 #Ross_R2 #Willoughby_R2,9,1
