node1,node2,n_lines,n_tokens
#Lennox_Mac,1.06.0016,27,184
#Macduff_Mac,1.06.0016,27,184
#Malcolm_Mac,1.06.0016,27,184
#Ross_Mac,1.06.0016,27,184
#Macbeth_Mac,1.07.0017,28,218
#LadyMacbeth_Mac,1.07.0018,68,470
#Macbeth_Mac,1.07.0018,68,470
#Banquo_Mac,2.01.0019,11,73
#Fleance_Mac,2.01.0019,11,73
#Banquo_Mac,2.01.0020,30,165
#Fleance_Mac,2.01.0020,30,165
#Macbeth_Mac,2.01.0020,30,165
#SERVANTS.X.1_Mac,2.01.0020,30,165
#Macbeth_Mac,2.01.0021,2,18
#SERVANTS.X.1_Mac,2.01.0021,2,18
#Macbeth_Mac,2.01.0022,34,263
#LadyMacbeth_Mac,2.02.0023,11,70
#LadyMacbeth_Mac,2.02.0024,62,408
#Macbeth_Mac,2.02.0024,62,408
#Macbeth_Mac,2.02.0025,8,51
#LadyMacbeth_Mac,2.02.0026,14,90
#Macbeth_Mac,2.02.0026,14,90
#Porter_Mac,2.03.0027,20,164
#Lennox_Mac,2.03.0028,24,179
#Macduff_Mac,2.03.0028,24,179
#Porter_Mac,2.03.0028,24,179
#Lennox_Mac,2.03.0029,1,8
#Macbeth_Mac,2.03.0029,1,8
#Macduff_Mac,2.03.0029,1,8
#Porter_Mac,2.03.0029,1,8
#Lennox_Mac,2.03.0030,13,70
#Macbeth_Mac,2.03.0030,13,70
#Macduff_Mac,2.03.0030,13,70
#Lennox_Mac,2.03.0031,14,83
#Macbeth_Mac,2.03.0031,14,83
#Lennox_Mac,2.03.0032,12,71
#Macbeth_Mac,2.03.0032,12,71
#Macduff_Mac,2.03.0032,12,71
#Macduff_Mac,2.03.0033,8,53
#LadyMacbeth_Mac,2.03.0034,7,42
#Macduff_Mac,2.03.0034,7,42
#Banquo_Mac,2.03.0035,7,28
#LadyMacbeth_Mac,2.03.0035,7,28
#Macduff_Mac,2.03.0035,7,28
#Banquo_Mac,2.03.0036,6,50
#LadyMacbeth_Mac,2.03.0036,6,50
#Lennox_Mac,2.03.0036,6,50
#Macbeth_Mac,2.03.0036,6,50
#Macduff_Mac,2.03.0036,6,50
#Ross_Mac,2.03.0036,6,50
#Banquo_Mac,2.03.0037,35,244
#Donalbain_Mac,2.03.0037,35,244
#LadyMacbeth_Mac,2.03.0037,35,244
#Lennox_Mac,2.03.0037,35,244
#Macbeth_Mac,2.03.0037,35,244
#Macduff_Mac,2.03.0037,35,244
#Malcolm_Mac,2.03.0037,35,244
#Ross_Mac,2.03.0037,35,244
#Banquo_Mac,2.03.0038,12,71
#Donalbain_Mac,2.03.0038,12,71
#Lennox_Mac,2.03.0038,12,71
#Macbeth_Mac,2.03.0038,12,71
#Macduff_Mac,2.03.0038,12,71
#Malcolm_Mac,2.03.0038,12,71
#Ross_Mac,2.03.0038,12,71
#Donalbain_Mac,2.03.0039,13,98
#Malcolm_Mac,2.03.0039,13,98
#OldMan_Mac,2.04.0040,26,163
#Ross_Mac,2.04.0040,26,163
#Macduff_Mac,2.04.0041,30,164
#OldMan_Mac,2.04.0041,30,164
#Ross_Mac,2.04.0041,30,164
#Banquo_Mac,3.01.0042,10,84
#ATTENDANTS_Mac,3.01.0043,33,214
#Banquo_Mac,3.01.0043,33,214
#LadyMacbeth_Mac,3.01.0043,33,214
#Lennox_Mac,3.01.0043,33,214
#Macbeth_Mac,3.01.0043,33,214
#Ross_Mac,3.01.0043,33,214
#SERVANTS.X.2_Mac,3.01.0043,33,214
#ATTENDANTS_Mac,3.01.0044,4,31
#LadyMacbeth_Mac,3.01.0044,4,31
#Lennox_Mac,3.01.0044,4,31
#Macbeth_Mac,3.01.0044,4,31
#Ross_Mac,3.01.0044,4,31
#SERVANTS.X.2_Mac,3.01.0044,4,31
#Macbeth_Mac,3.01.0045,4,22
#SERVANTS.X.2_Mac,3.01.0045,4,22
#Macbeth_Mac,3.01.0046,26,206
#MURDERERS.1_Mac,3.01.0047,2,11
#MURDERERS.2_Mac,3.01.0047,2,11
#Macbeth_Mac,3.01.0047,2,11
#SERVANTS.X.2_Mac,3.01.0047,2,11
#MURDERERS.1_Mac,3.01.0048,81,566
#MURDERERS.2_Mac,3.01.0048,81,566
#Macbeth_Mac,3.01.0048,81,566
#Macbeth_Mac,3.01.0049,2,16
#LadyMacbeth_Mac,3.02.0050,5,27
#SERVANTS.X.3_Mac,3.02.0050,5,27
#LadyMacbeth_Mac,3.02.0051,4,26
#LadyMacbeth_Mac,3.02.0052,54,389
#Macbeth_Mac,3.02.0052,54,389
#MURDERERS.1_Mac,3.03.0053,11,65
#MURDERERS.2_Mac,3.03.0053,11,65
#MURDERERS.3_Mac,3.03.0053,11,65
#Banquo_Mac,3.03.0054,8,48
#MURDERERS.1_Mac,3.03.0054,8,48
#MURDERERS.2_Mac,3.03.0054,8,48
#MURDERERS.3_Mac,3.03.0054,8,48
#Banquo_Mac,3.03.0055,7,31
#Fleance_Mac,3.03.0055,7,31
#MURDERERS.1_Mac,3.03.0055,7,31
#MURDERERS.2_Mac,3.03.0055,7,31
#MURDERERS.3_Mac,3.03.0055,7,31
#Banquo_Mac,3.03.0056,7,36
#MURDERERS.1_Mac,3.03.0056,7,36
#MURDERERS.2_Mac,3.03.0056,7,36
#MURDERERS.3_Mac,3.03.0056,7,36
#ATTENDANTS_Mac,3.04.0057,9,58
#LadyMacbeth_Mac,3.04.0057,9,58
#Lennox_Mac,3.04.0057,9,58
#Macbeth_Mac,3.04.0057,9,58
#Ross_Mac,3.04.0057,9,58
#ATTENDANTS_Mac,3.04.0058,26,188
#LadyMacbeth_Mac,3.04.0058,26,188
#Lennox_Mac,3.04.0058,26,188
#MURDERERS.1_Mac,3.04.0058,26,188
#Macbeth_Mac,3.04.0058,26,188
#Ross_Mac,3.04.0058,26,188
#ATTENDANTS_Mac,3.04.0059,6,44
#LadyMacbeth_Mac,3.04.0059,6,44
#Lennox_Mac,3.04.0059,6,44
#Macbeth_Mac,3.04.0059,6,44
#Ross_Mac,3.04.0059,6,44
#ATTENDANTS_Mac,3.04.0060,46,286
#Banquo_Mac,3.04.0060,46,286
#LadyMacbeth_Mac,3.04.0060,46,286
#Lennox_Mac,3.04.0060,46,286
#Macbeth_Mac,3.04.0060,46,286
#Ross_Mac,3.04.0060,46,286
#ATTENDANTS_Mac,3.04.0061,20,140
#LadyMacbeth_Mac,3.04.0061,20,140
#Lennox_Mac,3.04.0061,20,140
#Macbeth_Mac,3.04.0061,20,140
#Ross_Mac,3.04.0061,20,140
#ATTENDANTS_Mac,3.04.0062,22,152
#Banquo_Mac,3.04.0062,22,152
#LadyMacbeth_Mac,3.04.0062,22,152
#Lennox_Mac,3.04.0062,22,152
#Macbeth_Mac,3.04.0062,22,152
#Ross_Mac,3.04.0062,22,152
#ATTENDANTS_Mac,3.04.0063,21,122
#LadyMacbeth_Mac,3.04.0063,21,122
#Lennox_Mac,3.04.0063,21,122
#Macbeth_Mac,3.04.0063,21,122
#Ross_Mac,3.04.0063,21,122
#LadyMacbeth_Mac,3.04.0064,26,202
#Macbeth_Mac,3.04.0064,26,202
#Hecate_Mac,3.05.0065,35,237
#WITCHES.1_Mac,3.05.0065,35,237
#WITCHES.2_Mac,3.05.0065,35,237
#WITCHES.3_Mac,3.05.0065,35,237
#WITCHES.1_Mac,3.05.0066,1,9
#WITCHES.2_Mac,3.05.0066,1,9
#WITCHES.3_Mac,3.05.0066,1,9
#Lennox_Mac,3.06.0067,56,410
#Lord_Mac,3.06.0067,56,410
#WITCHES.1_Mac,4.01.0068,38,209
#WITCHES.2_Mac,4.01.0068,38,209
#WITCHES.3_Mac,4.01.0068,38,209
#Hecate_Mac,4.01.0069,5,33
#WITCHES.1_Mac,4.01.0069,5,33
#WITCHES.2_Mac,4.01.0069,5,33
#WITCHES.3_Mac,4.01.0069,5,33
#WITCHES.1_Mac,4.01.0070,4,15
#WITCHES.2_Mac,4.01.0070,4,15
#WITCHES.3_Mac,4.01.0070,4,15
#Macbeth_Mac,4.01.0071,29,156
#WITCHES.1_Mac,4.01.0071,29,156
#WITCHES.2_Mac,4.01.0071,29,156
#WITCHES.3_Mac,4.01.0071,29,156
#Macbeth_Mac,4.01.0072,6,29
#SPIRITS.1_Mac,4.01.0072,6,29
#WITCHES.1_Mac,4.01.0072,6,29
#WITCHES.2_Mac,4.01.0072,6,29
#WITCHES.3_Mac,4.01.0072,6,29
#Macbeth_Mac,4.01.0073,5,30
#WITCHES.1_Mac,4.01.0073,5,30
#WITCHES.2_Mac,4.01.0073,5,30
#WITCHES.3_Mac,4.01.0073,5,30
#Macbeth_Mac,4.01.0074,5,30
#SPIRITS.2_Mac,4.01.0074,5,30
#WITCHES.1_Mac,4.01.0074,5,30
#WITCHES.2_Mac,4.01.0074,5,30
#WITCHES.3_Mac,4.01.0074,5,30
#Macbeth_Mac,4.01.0075,5,40
#WITCHES.1_Mac,4.01.0075,5,40
#WITCHES.2_Mac,4.01.0075,5,40
#WITCHES.3_Mac,4.01.0075,5,40
#Macbeth_Mac,4.01.0076,10,61
#SPIRITS.3_Mac,4.01.0076,10,61
#WITCHES.1_Mac,4.01.0076,10,61
#WITCHES.2_Mac,4.01.0076,10,61
#WITCHES.3_Mac,4.01.0076,10,61
#Macbeth_Mac,4.01.0077,19,118
#WITCHES.1_Mac,4.01.0077,19,118
#WITCHES.2_Mac,4.01.0077,19,118
#WITCHES.3_Mac,4.01.0077,19,118
#Banquo_Mac,4.01.0078,13,108
#Macbeth_Mac,4.01.0078,13,108
#SPIRITS.KINGS_Mac,4.01.0078,13,108
#WITCHES.1_Mac,4.01.0078,13,108
#WITCHES.2_Mac,4.01.0078,13,108
#WITCHES.3_Mac,4.01.0078,13,108
#Macbeth_Mac,4.01.0079,9,57
#WITCHES.1_Mac,4.01.0079,9,57
#WITCHES.2_Mac,4.01.0079,9,57
#WITCHES.3_Mac,4.01.0079,9,57
#Macbeth_Mac,4.01.0080,3,18
#Lennox_Mac,4.01.0081,26,175
#Macbeth_Mac,4.01.0081,26,175
#LadyMacduff_Mac,4.02.0082,34,255
#MacduffsSon_Mac,4.02.0082,34,255
#Ross_Mac,4.02.0082,34,255
#LadyMacduff_Mac,4.02.0083,36,244
#MacduffsSon_Mac,4.02.0083,36,244
#LadyMacduff_Mac,4.02.0084,10,75
#MESSENGERS.2_Mac,4.02.0084,10,75
#MacduffsSon_Mac,4.02.0084,10,75
#LadyMacduff_Mac,4.02.0085,7,50
#MacduffsSon_Mac,4.02.0085,7,50
#LadyMacduff_Mac,4.02.0086,1,4
#MURDERERS_Mac,4.02.0086,1,4
#MacduffsSon_Mac,4.02.0086,1,4
#LadyMacduff_Mac,4.02.0087,10,43
#MURDERERS.0.1_Mac,4.02.0087,10,43
#MURDERERS_Mac,4.02.0087,10,43
#MacduffsSon_Mac,4.02.0087,10,43
#Macduff_Mac,4.03.0088,158,1084
#Malcolm_Mac,4.03.0088,158,1084
#Doctor1_Mac,4.03.0089,8,49
#Macduff_Mac,4.03.0089,8,49
#Malcolm_Mac,4.03.0089,8,49
#Macduff_Mac,4.03.0090,15,103
#Malcolm_Mac,4.03.0090,15,103
#Macduff_Mac,4.03.0091,101,678
#Malcolm_Mac,4.03.0091,101,678
#Ross_Mac,4.03.0091,101,678
#Doctor2_Mac,5.01.0092,20,141
#Gentlewoman_Mac,5.01.0092,20,141
#Doctor2_Mac,5.01.0093,52,370
#Gentlewoman_Mac,5.01.0093,52,370
#LadyMacbeth_Mac,5.01.0093,52,370
#Doctor2_Mac,5.01.0094,12,79
#Gentlewoman_Mac,5.01.0094,12,79
#Angus_Mac,5.02.0095,37,245
#Caithness_Mac,5.02.0095,37,245
#Lennox_Mac,5.02.0095,37,245
#Menteith_Mac,5.02.0095,37,245
#SOLDIERS.MALCOLM_Mac,5.02.0095,37,245
#ATTENDANTS_Mac,5.03.0096,11,85
#Doctor2_Mac,5.03.0096,11,85
#Macbeth_Mac,5.03.0096,11,85
#ATTENDANTS_Mac,5.03.0097,11,61
#Doctor2_Mac,5.03.0097,11,61
#Macbeth_Mac,5.03.0097,11,61
#SERVANTS.X.4_Mac,5.03.0097,11,61
#ATTENDANTS_Mac,5.03.0098,12,81
#Doctor2_Mac,5.03.0098,12,81
#Macbeth_Mac,5.03.0098,12,81
#ATTENDANTS_Mac,5.03.0099,42,260
#Doctor2_Mac,5.03.0099,42,260
#Macbeth_Mac,5.03.0099,42,260
#Seyton_Mac,5.03.0099,42,260
#Angus_Mac,5.04.0100,9,58
#Caithness_Mac,5.04.0100,9,58
#Macduff_Mac,5.04.0100,9,58
#Malcolm_Mac,5.04.0100,9,58
#Menteith_Mac,5.04.0100,9,58
#SOLDIERS.MALCOLM_Mac,5.04.0100,9,58
#Siward_Mac,5.04.0100,9,58
#YoungSiward_Mac,5.04.0100,9,58
#Angus_Mac,5.04.0101,18,110
#Caithness_Mac,5.04.0101,18,110
#Macduff_Mac,5.04.0101,18,110
#Malcolm_Mac,5.04.0101,18,110
#Menteith_Mac,5.04.0101,18,110
#SOLDIERS.MALCOLM.0.1_Mac,5.04.0101,18,110
#SOLDIERS.MALCOLM_Mac,5.04.0101,18,110
#Siward_Mac,5.04.0101,18,110
#YoungSiward_Mac,5.04.0101,18,110
#Macbeth_Mac,5.05.0102,10,72
#SOLDIERS.MACBETH_Mac,5.05.0102,10,72
#Seyton_Mac,5.05.0102,10,72
#Macbeth_Mac,5.05.0103,7,55
#SOLDIERS.MACBETH_Mac,5.05.0103,7,55
#Macbeth_Mac,5.05.0104,14,100
#SOLDIERS.MACBETH_Mac,5.05.0104,14,100
#Seyton_Mac,5.05.0104,14,100
#MESSENGERS.3_Mac,5.05.0105,28,197
#Macbeth_Mac,5.05.0105,28,197
#SOLDIERS.MACBETH_Mac,5.05.0105,28,197
#Seyton_Mac,5.05.0105,28,197
#Angus_Mac,5.06.0106,11,81
#Caithness_Mac,5.06.0106,11,81
#Macduff_Mac,5.06.0106,11,81
#Malcolm_Mac,5.06.0106,11,81
#Menteith_Mac,5.06.0106,11,81
#SOLDIERS.MALCOLM_Mac,5.06.0106,11,81
#Siward_Mac,5.06.0106,11,81
#YoungSiward_Mac,5.06.0106,11,81
#Macbeth_Mac,5.07.0107,4,34
#Macbeth_Mac,5.07.0108,14,79
#YoungSiward_Mac,5.07.0108,14,79
#Macduff_Mac,5.07.0109,10,81
#Malcolm_Mac,5.07.0110,8,48
#Siward_Mac,5.07.0110,8,48
#Macbeth_Mac,5.08.0111,3,23
#Macbeth_Mac,5.08.0112,36,256
#Macduff_Mac,5.08.0112,36,256
#ATTENDANTS_Mac,5.08.0113,25,173
#Malcolm_Mac,5.08.0113,25,173
#Ross_Mac,5.08.0113,25,173
#SOLDIERS.MALCOLM_Mac,5.08.0113,25,173
#Siward_Mac,5.08.0113,25,173
#ATTENDANTS_Mac,5.08.0114,24,179
#Macduff_Mac,5.08.0114,24,179
#Malcolm_Mac,5.08.0114,24,179
#Ross_Mac,5.08.0114,24,179
#SOLDIERS.MALCOLM_Mac,5.08.0114,24,179
#Siward_Mac,5.08.0114,24,179
