act,scene,stagegroup,n_tokens,n_lines,onstage
2,4,29,323,45,#Fool_AWW #Helen_AWW #Parolles_AWW
2,4,30,5,1,#Fool_AWW #Helen_AWW
2,5,31,101,14,#Bertram_AWW #Lafew_AWW
2,5,32,262,36,#Bertram_AWW #Lafew_AWW #Parolles_AWW
2,5,33,29,5,#Bertram_AWW #Parolles_AWW
2,5,34,305,44,#Bertram_AWW #Helen_AWW #Parolles_AWW
2,5,35,26,4,#Bertram_AWW #Parolles_AWW
3,1,36,177,27,#Duke_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #SOLDIERS_AWW
3,2,37,152,18,#Countess_AWW #Fool_AWW
3,2,38,100,14,#Countess_AWW
3,2,39,96,12,#Countess_AWW #Fool_AWW
3,2,40,423,65,#Countess_AWW #GENTLEMEN.1_AWW #GENTLEMEN.2_AWW #Helen_AWW
3,2,41,259,31,#Helen_AWW
3,3,42,94,14,#Bertram_AWW #Duke_AWW #Parolles_AWW #SOLDIERS_AWW
3,4,43,344,44,#Countess_AWW #Steward_AWW
3,5,44,241,31,#CITIZENS_AWW #Diana_AWW #Mariana_AWW #Widow_AWW
3,5,45,351,56,#CITIZENS_AWW #Diana_AWW #Helen_AWW #Mariana_AWW #Widow_AWW
3,5,46,117,22,#Bertram_AWW #CITIZENS_AWW #Diana_AWW #Helen_AWW #Mariana_AWW #Parolles_AWW #SOLDIERS_AWW #Widow_AWW
3,5,47,76,11,#CITIZENS_AWW #Diana_AWW #Helen_AWW #Mariana_AWW #Widow_AWW
3,6,48,321,40,#Bertram_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW
3,6,49,348,45,#Bertram_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Parolles_AWW
3,6,50,217,27,#Bertram_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW
3,6,51,80,10,#Bertram_AWW #LORDS.DUMAINE.2_AWW
3,7,52,394,54,#Helen_AWW #Widow_AWW
4,1,53,181,24,#LORDS.DUMAINE.1_AWW #SOLDIERS.Interpreter_AWW #SOLDIERS_AWW
4,1,54,464,72,#LORDS.DUMAINE.1_AWW #Parolles_AWW #SOLDIERS.Interpreter_AWW #SOLDIERS_AWW
4,1,55,24,4,#LORDS.DUMAINE.1_AWW #SOLDIERS_AWW
4,1,56,26,5,#LORDS.DUMAINE.1_AWW #SOLDIERS.0.1_AWW #SOLDIERS_AWW
4,2,57,580,80,#Bertram_AWW #Diana_AWW
4,2,58,73,8,#Diana_AWW
4,3,59,570,77,#LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #SOLDIERS.Interpreter_AWW #SOLDIERS_AWW
4,3,60,64,8,#LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #SOLDIERS.Interpreter_AWW #SOLDIERS_AWW #Servant_AWW
4,3,61,151,20,#Bertram_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #SOLDIERS.Interpreter_AWW #SOLDIERS_AWW #Servant_AWW
4,3,62,120,16,#Bertram_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW
4,3,63,1575,222,#Bertram_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Parolles_AWW #SOLDIERS.Interpreter_AWW
4,3,64,60,8,#Parolles_AWW #SOLDIERS.Interpreter_AWW
4,3,65,89,11,#Parolles_AWW
4,4,66,296,40,#Diana_AWW #Helen_AWW #Widow_AWW
4,5,67,467,63,#Countess_AWW #Fool_AWW #Lafew_AWW
4,5,68,258,32,#Countess_AWW #Lafew_AWW
4,5,69,118,13,#Countess_AWW #Fool_AWW #Lafew_AWW
5,1,70,49,6,#ATTENDANTS_AWW #Diana_AWW #Helen_AWW #Widow_AWW
5,1,71,256,39,#ATTENDANTS_AWW #Diana_AWW #GENTLEMEN.3_AWW #Helen_AWW #Widow_AWW
5,2,72,128,18,#Fool_AWW #Parolles_AWW
5,2,73,73,8,#Fool_AWW #Lafew_AWW #Parolles_AWW
5,2,74,233,30,#Lafew_AWW #Parolles_AWW
5,3,75,216,31,#ATTENDANTS.KING_AWW #Countess_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW
5,3,76,4,1,#ATTENDANTS.KING.0.1_AWW #ATTENDANTS.KING_AWW #Countess_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW
5,3,77,35,4,#ATTENDANTS.KING_AWW #Countess_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW
5,3,78,802,110,#ATTENDANTS.KING_AWW #Bertram_AWW #Countess_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW
5,3,79,6,1,#ATTENDANTS.KING_AWW #Countess_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW
5,3,80,197,25,#ATTENDANTS.KING_AWW #Countess_AWW #GENTLEMEN.3_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW
5,3,81,16,3,#ATTENDANTS.KING_AWW #Countess_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW
5,3,82,24,3,#ATTENDANTS.KING.0.2_AWW #ATTENDANTS.KING_AWW #Bertram_AWW #Countess_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW
5,3,83,611,85,#ATTENDANTS.KING.0.2_AWW #ATTENDANTS.KING_AWW #Bertram_AWW #Countess_AWW #Diana_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW #Widow_AWW
5,3,84,528,72,#ATTENDANTS.KING.0.2_AWW #ATTENDANTS.KING_AWW #Bertram_AWW #Countess_AWW #Diana_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW #Parolles_AWW #Widow_AWW
5,3,85,81,11,#ATTENDANTS.KING.0.2_AWW #ATTENDANTS.KING_AWW #Bertram_AWW #Countess_AWW #Diana_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW #Parolles_AWW
5,3,86,256,34,#ATTENDANTS.KING.0.2_AWW #ATTENDANTS.KING_AWW #Bertram_AWW #Countess_AWW #Diana_AWW #Helen_AWW #King_AWW #LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW #Lafew_AWW #Parolles_AWW #Widow_AWW
6,0,87,52,6,#Epilogue_AWW
