node1,node2,n_lines,n_tokens
#ATTENDANTS_R3,3.01.0042,58,448
#Buckingham_R3,3.01.0042,58,448
#Cardinal_R3,3.01.0042,58,448
#Catesby_R3,3.01.0042,58,448
#EdwardV_R3,3.01.0042,58,448
#Hastings_3H6,3.01.0042,58,448
#MayorOfLondon_R3,3.01.0042,58,448
#RichardIII_R3,3.01.0042,58,448
#York_R3,3.01.0042,58,448
#ATTENDANTS.0_R3,3.01.0043,40,316
#Buckingham_R3,3.01.0043,40,316
#Catesby_R3,3.01.0043,40,316
#RichardIII_R3,3.01.0043,40,316
#ATTENDANTS.0_R3,3.01.0044,10,83
#Buckingham_R3,3.01.0044,10,83
#RichardIII_R3,3.01.0044,10,83
#MESSENGERS.X.2_R3,3.02.0045,1,4
#Hastings_3H6,3.02.0046,34,250
#MESSENGERS.X.2_R3,3.02.0046,34,250
#Catesby_R3,3.02.0047,38,306
#Hastings_3H6,3.02.0047,38,306
#Catesby_R3,3.02.0048,22,189
#Hastings_3H6,3.02.0048,22,189
#Stanley_R3,3.02.0048,22,189
#Catesby_R3,3.02.0049,1,9
#Hastings_3H6,3.02.0049,1,9
#Pursuivant_R3,3.02.0049,1,9
#Stanley_R3,3.02.0049,1,9
#Hastings_3H6,3.02.0050,12,96
#Pursuivant_R3,3.02.0050,12,96
#Hastings_3H6,3.02.0051,5,44
#SirJohn_R3,3.02.0051,5,44
#Buckingham_R3,3.02.0052,12,90
#Hastings_3H6,3.02.0052,12,90
#GUARDS_R3,3.03.0053,26,197
#Grey_R3,3.03.0053,26,197
#Ratcliffe_R3,3.03.0053,26,197
#Rivers_3H6,3.03.0053,26,197
#Vaughan_R3,3.03.0053,26,197
#ATTENDANTS_R3,3.04.0054,21,163
#BishopOfEly_R3,3.04.0054,21,163
#Buckingham_R3,3.04.0054,21,163
#Hastings_3H6,3.04.0054,21,163
#Lovell_R3,3.04.0054,21,163
#Norfolk_R3,3.04.0054,21,163
#Ratcliffe_R3,3.04.0054,21,163
#Stanley_R3,3.04.0054,21,163
#ATTENDANTS_R3,3.04.0055,14,119
#BishopOfEly_R3,3.04.0055,14,119
#Buckingham_R3,3.04.0055,14,119
#Hastings_3H6,3.04.0055,14,119
#Lovell_R3,3.04.0055,14,119
#Norfolk_R3,3.04.0055,14,119
#Ratcliffe_R3,3.04.0055,14,119
#RichardIII_R3,3.04.0055,14,119
#Stanley_R3,3.04.0055,14,119
#ATTENDANTS_R3,3.04.0056,7,52
#Buckingham_R3,3.04.0056,7,52
#Hastings_3H6,3.04.0056,7,52
#Lovell_R3,3.04.0056,7,52
#Norfolk_R3,3.04.0056,7,52
#Ratcliffe_R3,3.04.0056,7,52
#RichardIII_R3,3.04.0056,7,52
#Stanley_R3,3.04.0056,7,52
#ATTENDANTS_R3,3.04.0057,4,34
#Hastings_3H6,3.04.0057,4,34
#Lovell_R3,3.04.0057,4,34
#Norfolk_R3,3.04.0057,4,34
#Ratcliffe_R3,3.04.0057,4,34
#Stanley_R3,3.04.0057,4,34
#ATTENDANTS_R3,3.04.0058,13,100
#BishopOfEly_R3,3.04.0058,13,100
#Hastings_3H6,3.04.0058,13,100
#Lovell_R3,3.04.0058,13,100
#Norfolk_R3,3.04.0058,13,100
#Ratcliffe_R3,3.04.0058,13,100
#Stanley_R3,3.04.0058,13,100
#ATTENDANTS_R3,3.04.0059,21,171
#BishopOfEly_R3,3.04.0059,21,171
#Buckingham_R3,3.04.0059,21,171
#Hastings_3H6,3.04.0059,21,171
#Lovell_R3,3.04.0059,21,171
#Norfolk_R3,3.04.0059,21,171
#Ratcliffe_R3,3.04.0059,21,171
#RichardIII_R3,3.04.0059,21,171
#Stanley_R3,3.04.0059,21,171
#Hastings_3H6,3.04.0060,29,222
#Lovell_R3,3.04.0060,29,222
#Ratcliffe_R3,3.04.0060,29,222
#Buckingham_R3,3.05.0061,14,97
#RichardIII_R3,3.05.0061,14,97
#Buckingham_R3,3.05.0062,4,14
#Catesby_R3,3.05.0062,4,14
#MayorOfLondon_R3,3.05.0062,4,14
#RichardIII_R3,3.05.0062,4,14
#Buckingham_R3,3.05.0063,3,22
#MayorOfLondon_R3,3.05.0063,3,22
#RichardIII_R3,3.05.0063,3,22
#Buckingham_R3,3.05.0064,51,390
#Lovell_R3,3.05.0064,51,390
#MayorOfLondon_R3,3.05.0064,51,390
#Ratcliffe_R3,3.05.0064,51,390
#RichardIII_R3,3.05.0064,51,390
#Buckingham_R3,3.05.0065,32,236
#Lovell_R3,3.05.0065,32,236
#Ratcliffe_R3,3.05.0065,32,236
#RichardIII_R3,3.05.0065,32,236
#Lovell_R3,3.05.0066,4,24
#Ratcliffe_R3,3.05.0066,4,24
#RichardIII_R3,3.05.0066,4,24
#RichardIII_R3,3.05.0067,4,33
#Scrivener_R3,3.06.0068,14,116
#Buckingham_R3,3.07.0069,56,429
#RichardIII_R3,3.07.0069,56,429
#Buckingham_R3,3.07.0070,2,16
#CITIZENS_R3,3.07.0070,2,16
#MayorOfLondon_R3,3.07.0070,2,16
#Buckingham_R3,3.07.0071,13,97
#CITIZENS_R3,3.07.0071,13,97
#Catesby_R3,3.07.0071,13,97
#MayorOfLondon_R3,3.07.0071,13,97
#Buckingham_R3,3.07.0072,12,93
#CITIZENS_R3,3.07.0072,12,93
#MayorOfLondon_R3,3.07.0072,12,93
#Buckingham_R3,3.07.0073,9,73
#CITIZENS_R3,3.07.0073,9,73
#Catesby_R3,3.07.0073,9,73
#MayorOfLondon_R3,3.07.0073,9,73
#Buckingham_R3,3.07.0074,3,21
#CITIZENS_R3,3.07.0074,3,21
#MayorOfLondon_R3,3.07.0074,3,21
#BISHOPS_R3,3.07.0075,127,946
#Buckingham_R3,3.07.0075,127,946
#CITIZENS_R3,3.07.0075,127,946
#Catesby_R3,3.07.0075,127,946
#MayorOfLondon_R3,3.07.0075,127,946
#RichardIII_R3,3.07.0075,127,946
#BISHOPS_R3,3.07.0076,6,49
#CITIZENS_R3,3.07.0076,6,49
#Catesby_R3,3.07.0076,6,49
#MayorOfLondon_R3,3.07.0076,6,49
#RichardIII_R3,3.07.0076,6,49
#BISHOPS_R3,3.07.0077,21,159
#Buckingham_R3,3.07.0077,21,159
#CITIZENS.0_R3,3.07.0077,21,159
#CITIZENS_R3,3.07.0077,21,159
#Catesby_R3,3.07.0077,21,159
#MayorOfLondon_R3,3.07.0077,21,159
#RichardIII_R3,3.07.0077,21,159
#ClarencesDaughter_R3,4.01.0078,12,87
#Dorset_R3,4.01.0078,12,87
#DuchessOfYork_R3,4.01.0078,12,87
#LadyAnne_R3,4.01.0078,12,87
#QueenElizabeth_3H6,4.01.0078,12,87
#Brakenbury_R3,4.01.0079,17,139
#ClarencesDaughter_R3,4.01.0079,17,139
#Dorset_R3,4.01.0079,17,139
#DuchessOfYork_R3,4.01.0079,17,139
#LadyAnne_R3,4.01.0079,17,139
#QueenElizabeth_3H6,4.01.0079,17,139
#ClarencesDaughter_R3,4.01.0080,81,616
#Dorset_R3,4.01.0080,81,616
#DuchessOfYork_R3,4.01.0080,81,616
#LadyAnne_R3,4.01.0080,81,616
#QueenElizabeth_3H6,4.01.0080,81,616
#Stanley_R3,4.01.0080,81,616
#ATTENDANTS.0.1_R3,4.02.0081,28,197
#ATTENDANTS_R3,4.02.0081,28,197
#Buckingham_R3,4.02.0081,28,197
#Catesby_R3,4.02.0081,28,197
#Lovell_R3,4.02.0081,28,197
#Ratcliffe_R3,4.02.0081,28,197
#RichardIII_R3,4.02.0081,28,197
#ATTENDANTS.0.1_R3,4.02.0082,16,99
#ATTENDANTS_R3,4.02.0082,16,99
#Catesby_R3,4.02.0082,16,99
#Lovell_R3,4.02.0082,16,99
#Ratcliffe_R3,4.02.0082,16,99
#RichardIII_R3,4.02.0082,16,99
#ATTENDANTS_R3,4.02.0083,4,32
#Catesby_R3,4.02.0083,4,32
#Lovell_R3,4.02.0083,4,32
#Ratcliffe_R3,4.02.0083,4,32
#RichardIII_R3,4.02.0083,4,32
#ATTENDANTS_R3,4.02.0084,14,109
#Catesby_R3,4.02.0084,14,109
#Lovell_R3,4.02.0084,14,109
#Ratcliffe_R3,4.02.0084,14,109
#RichardIII_R3,4.02.0084,14,109
#Stanley_R3,4.02.0084,14,109
#ATTENDANTS_R3,4.02.0085,6,48
#Lovell_R3,4.02.0085,6,48
#Ratcliffe_R3,4.02.0085,6,48
#RichardIII_R3,4.02.0085,6,48
#Stanley_R3,4.02.0085,6,48
#ATTENDANTS_R3,4.02.0086,17,132
#Lovell_R3,4.02.0086,17,132
#Ratcliffe_R3,4.02.0086,17,132
#RichardIII_R3,4.02.0086,17,132
#Stanley_R3,4.02.0086,17,132
#Tyrrel_R3,4.02.0086,17,132
#ATTENDANTS_R3,4.02.0087,38,270
#Buckingham_R3,4.02.0087,38,270
#Lovell_R3,4.02.0087,38,270
#Ratcliffe_R3,4.02.0087,38,270
#RichardIII_R3,4.02.0087,38,270
#Stanley_R3,4.02.0087,38,270
#Buckingham_R3,4.02.0088,4,35
#Tyrrel_R3,4.03.0089,23,167
#RichardIII_R3,4.03.0090,16,108
#Tyrrel_R3,4.03.0090,16,108
#RichardIII_R3,4.03.0091,8,65
#Ratcliffe_R3,4.03.0092,14,99
#RichardIII_R3,4.03.0092,14,99
#QueenMargaret_1H6,4.04.0093,9,57
#DuchessOfYork_R3,4.04.0094,122,946
#QueenElizabeth_3H6,4.04.0094,122,946
#QueenMargaret_1H6,4.04.0094,122,946
#DuchessOfYork_R3,4.04.0095,10,75
#QueenElizabeth_3H6,4.04.0095,10,75
#ATTENDANTS_R3,4.04.0096,66,464
#Catesby_R3,4.04.0096,66,464
#DuchessOfYork_R3,4.04.0096,66,464
#QueenElizabeth_3H6,4.04.0096,66,464
#RichardIII_R3,4.04.0096,66,464
#ATTENDANTS_R3,4.04.0097,248,1880
#Catesby_R3,4.04.0097,248,1880
#QueenElizabeth_3H6,4.04.0097,248,1880
#RichardIII_R3,4.04.0097,248,1880
#ATTENDANTS_R3,4.04.0098,1,6
#Catesby_R3,4.04.0098,1,6
#RichardIII_R3,4.04.0098,1,6
#ATTENDANTS_R3,4.04.0099,24,149
#Catesby_R3,4.04.0099,24,149
#Ratcliffe_R3,4.04.0099,24,149
#RichardIII_R3,4.04.0099,24,149
#ATTENDANTS_R3,4.04.0100,4,31
#Ratcliffe_R3,4.04.0100,4,31
#RichardIII_R3,4.04.0100,4,31
#ATTENDANTS_R3,4.04.0101,44,343
#Ratcliffe_R3,4.04.0101,44,343
#RichardIII_R3,4.04.0101,44,343
#Stanley_R3,4.04.0101,44,343
#ATTENDANTS_R3,4.04.0102,5,33
#MESSENGERS.1_R3,4.04.0102,5,33
#Ratcliffe_R3,4.04.0102,5,33
#RichardIII_R3,4.04.0102,5,33
#ATTENDANTS_R3,4.04.0103,3,23
#MESSENGERS.1_R3,4.04.0103,3,23
#MESSENGERS.2_R3,4.04.0103,3,23
#Ratcliffe_R3,4.04.0103,3,23
#RichardIII_R3,4.04.0103,3,23
#ATTENDANTS_R3,4.04.0104,13,92
#MESSENGERS.1_R3,4.04.0104,13,92
#MESSENGERS.2_R3,4.04.0104,13,92
#MESSENGERS.3_R3,4.04.0104,13,92
#Ratcliffe_R3,4.04.0104,13,92
#RichardIII_R3,4.04.0104,13,92
#ATTENDANTS_R3,4.04.0105,13,104
#MESSENGERS.1_R3,4.04.0105,13,104
#MESSENGERS.2_R3,4.04.0105,13,104
#MESSENGERS.3_R3,4.04.0105,13,104
#MESSENGERS.4_R3,4.04.0105,13,104
#Ratcliffe_R3,4.04.0105,13,104
#RichardIII_R3,4.04.0105,13,104
#ATTENDANTS_R3,4.04.0106,8,63
#Catesby_R3,4.04.0106,8,63
#MESSENGERS.1_R3,4.04.0106,8,63
#MESSENGERS.2_R3,4.04.0106,8,63
#MESSENGERS.3_R3,4.04.0106,8,63
#MESSENGERS.4_R3,4.04.0106,8,63
#Ratcliffe_R3,4.04.0106,8,63
#RichardIII_R3,4.04.0106,8,63
#SirChristopher_R3,4.05.0107,21,157
#Stanley_R3,4.05.0107,21,157
#Buckingham_R3,5.01.0108,30,228
#GUARDS_R3,5.01.0108,30,228
#Sheriff_R3,5.01.0108,30,228
#Blunt_R3,5.02.0109,25,189
#HenryVII_R3,5.02.0109,25,189
#Herbert_R3,5.02.0109,25,189
#Oxford_3H6,5.02.0109,25,189
#SOLDIERS.RICHMOND_R3,5.02.0109,25,189
#Norfolk_R3,5.03.0110,19,144
#Ratcliffe_R3,5.03.0110,19,144
#RichardIII_R3,5.03.0110,19,144
#SOLDIERS.RICHARD_R3,5.03.0110,19,144
#Surrey_R3,5.03.0110,19,144
#Blunt_R3,5.03.0111,27,208
#Brandon_R3,5.03.0111,27,208
#Dorset_R3,5.03.0111,27,208
#HenryVII_R3,5.03.0111,27,208
#Herbert_R3,5.03.0111,27,208
#Oxford_3H6,5.03.0111,27,208
#SOLDIERS.RICHMOND_R3,5.03.0111,27,208
#Brandon_R3,5.03.0112,3,17
#Dorset_R3,5.03.0112,3,17
#HenryVII_R3,5.03.0112,3,17
#Herbert_R3,5.03.0112,3,17
#Oxford_3H6,5.03.0112,3,17
#SOLDIERS.RICHMOND_R3,5.03.0112,3,17
#Brandon_R3,5.03.0113,11,77
#Catesby_R3,5.03.0113,11,77
#Dorset_R3,5.03.0113,11,77
#HenryVII_R3,5.03.0113,11,77
#Herbert_R3,5.03.0113,11,77
#Norfolk_R3,5.03.0113,11,77
#Oxford_3H6,5.03.0113,11,77
#Ratcliffe_R3,5.03.0113,11,77
#RichardIII_R3,5.03.0113,11,77
#SOLDIERS.RICHARD_R3,5.03.0113,11,77
#Brandon_R3,5.03.0114,6,29
#Catesby_R3,5.03.0114,6,29
#Dorset_R3,5.03.0114,6,29
#HenryVII_R3,5.03.0114,6,29
#Herbert_R3,5.03.0114,6,29
#Oxford_3H6,5.03.0114,6,29
#Ratcliffe_R3,5.03.0114,6,29
#RichardIII_R3,5.03.0114,6,29
#SOLDIERS.RICHARD_R3,5.03.0114,6,29
#Brandon_R3,5.03.0115,18,123
#Dorset_R3,5.03.0115,18,123
#HenryVII_R3,5.03.0115,18,123
#Herbert_R3,5.03.0115,18,123
#Oxford_3H6,5.03.0115,18,123
#Ratcliffe_R3,5.03.0115,18,123
#RichardIII_R3,5.03.0115,18,123
#SOLDIERS.RICHARD_R3,5.03.0115,18,123
#Brandon_R3,5.03.0116,29,218
#Dorset_R3,5.03.0116,29,218
#HenryVII_R3,5.03.0116,29,218
#Herbert_R3,5.03.0116,29,218
#Oxford_3H6,5.03.0116,29,218
#RichardIII_R3,5.03.0116,29,218
#SOLDIERS.RICHARD_R3,5.03.0116,29,218
#Stanley_R3,5.03.0116,29,218
#HenryVII_R3,5.03.0117,10,77
#RichardIII_R3,5.03.0117,10,77
#SOLDIERS.RICHARD_R3,5.03.0117,10,77
#HenryVII_R3,5.03.0118,8,44
#PrinceEdward_3H6,5.03.0118,8,44
#RichardIII_R3,5.03.0118,8,44
#SOLDIERS.RICHARD_R3,5.03.0118,8,44
#HenryVII_R3,5.03.0119,7,54
#HenryVI_1H6,5.03.0119,7,54
#RichardIII_R3,5.03.0119,7,54
#SOLDIERS.RICHARD_R3,5.03.0119,7,54
#Clarence_3H6,5.03.0120,9,64
#HenryVII_R3,5.03.0120,9,64
#RichardIII_R3,5.03.0120,9,64
#SOLDIERS.RICHARD_R3,5.03.0120,9,64
#Grey_R3,5.03.0121,7,54
#HenryVII_R3,5.03.0121,7,54
#RichardIII_R3,5.03.0121,7,54
#Rivers_3H6,5.03.0121,7,54
#SOLDIERS.RICHARD_R3,5.03.0121,7,54
#Vaughan_R3,5.03.0121,7,54
#EdwardV_R3,5.03.0122,9,65
#HenryVII_R3,5.03.0122,9,65
#RichardIII_R3,5.03.0122,9,65
#SOLDIERS.RICHARD_R3,5.03.0122,9,65
#York_R3,5.03.0122,9,65
#Hastings_3H6,5.03.0123,5,33
#HenryVII_R3,5.03.0123,5,33
#RichardIII_R3,5.03.0123,5,33
#SOLDIERS.RICHARD_R3,5.03.0123,5,33
#HenryVII_R3,5.03.0124,9,58
#LadyAnne_R3,5.03.0124,9,58
#RichardIII_R3,5.03.0124,9,58
#SOLDIERS.RICHARD_R3,5.03.0124,9,58
#Buckingham_R3,5.03.0125,11,83
#HenryVII_R3,5.03.0125,11,83
#RichardIII_R3,5.03.0125,11,83
#SOLDIERS.RICHARD_R3,5.03.0125,11,83
#HenryVII_R3,5.03.0126,30,239
#RichardIII_R3,5.03.0126,30,239
#SOLDIERS.RICHARD_R3,5.03.0126,30,239
#HenryVII_R3,5.03.0127,17,123
#Ratcliffe_R3,5.03.0127,17,123
#RichardIII_R3,5.03.0127,17,123
#SOLDIERS.RICHARD_R3,5.03.0127,17,123
#ATTENDANTS.RICHMOND_R3,5.03.0128,3,17
#HenryVII_R3,5.03.0128,3,17
#ATTENDANTS.RICHMOND.0.1_R3,5.03.0129,47,358
#ATTENDANTS.RICHMOND_R3,5.03.0129,47,358
#HenryVII_R3,5.03.0129,47,358
#ATTENDANTS.RICHMOND.0.1_R3,5.03.0130,19,138
#Ratcliffe_R3,5.03.0130,19,138
#RichardIII_R3,5.03.0130,19,138
#SOLDIERS.RICHARD_R3,5.03.0130,19,138
#ATTENDANTS.RICHMOND.0.1_R3,5.03.0131,59,430
#Norfolk_R3,5.03.0131,59,430
#Ratcliffe_R3,5.03.0131,59,430
#RichardIII_R3,5.03.0131,59,430
#SOLDIERS.RICHARD_R3,5.03.0131,59,430
#ATTENDANTS.RICHMOND.0.1_R3,5.03.0132,10,75
#MESSENGERS.X.3_R3,5.03.0132,10,75
#Norfolk_R3,5.03.0132,10,75
#Ratcliffe_R3,5.03.0132,10,75
#RichardIII_R3,5.03.0132,10,75
#SOLDIERS.RICHARD_R3,5.03.0132,10,75
#Catesby_R3,5.04.0133,6,48
#Norfolk_R3,5.04.0133,6,48
#SOLDIERS.RICHARD_R3,5.04.0133,6,48
#Catesby_R3,5.04.0134,7,62
#RichardIII_R3,5.04.0134,7,62
#ATTENDANTS.RICHMOND_R3,5.05.0135,41,315
#HenryVII_R3,5.05.0135,41,315
#SOLDIERS.RICHMOND_R3,5.05.0135,41,315
#Stanley_R3,5.05.0135,41,315
