act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
3,2,46,#Demetrius_MND,119,17,1329,178
3,2,46,#Helena_MND,614,81,1329,178
3,2,46,#Hermia_MND,327,44,1329,178
3,2,46,#Lysander_MND,269,36,1329,178
3,2,47,#Helena_MND,30,4,43,6
3,2,47,#Hermia_MND,13,2,43,6
3,2,48,#Hermia_MND,9,1,9,1
3,2,49,#Oberon_MND,253,34,384,52
3,2,49,#RobinGoodfellow_MND,131,18,384,52
3,2,50,#RobinGoodfellow_MND,29,5,29,5
3,2,51,#Lysander_MND,14,2,28,5
3,2,51,#RobinGoodfellow_MND,14,3,28,5
3,2,52,#Demetrius_MND,24,5,72,12
3,2,52,#RobinGoodfellow_MND,48,7,72,12
3,2,53,#Lysander_MND,68,8,68,8
3,2,54,#Demetrius_MND,71,10,84,12
3,2,54,#RobinGoodfellow_MND,13,2,84,12
3,2,55,#Helena_MND,46,6,76,11
3,2,55,#RobinGoodfellow_MND,30,5,76,11
3,2,56,#Hermia_MND,50,6,116,23
3,2,56,#RobinGoodfellow_MND,66,17,116,23
4,1,57,#Bottom_MND,71,11,105,17
4,1,57,#FAIRIES.TITANIA.Cobweb_MND,1,1,105,17
4,1,57,#FAIRIES.TITANIA.Peaseblossom_MND,1,1,105,17
4,1,57,#Titania_MND,32,4,105,17
4,1,58,#Bottom_MND,134,18,189,26
4,1,58,#FAIRIES.TITANIA.Mustardseed_MND,4,2,189,26
4,1,58,#Titania_MND,51,6,189,26
4,1,59,#Titania_MND,30,4,30,4
4,1,60,#Oberon_MND,337,47,420,60
4,1,60,#RobinGoodfellow_MND,21,4,420,60
4,1,60,#Titania_MND,62,9,420,60
4,1,61,#Egeus_MND,30,5,286,39
4,1,61,#Hippolyta_MND,54,7,286,39
4,1,61,#Theseus_MND,202,27,286,39
4,1,62,#Egeus_MND,49,7,152,21
4,1,62,#Lysander_MND,67,9,152,21
4,1,62,#Theseus_MND,36,5,152,21
4,1,63,#Demetrius_MND,139,17,206,27
4,1,63,#Theseus_MND,67,10,206,27
4,1,64,#Demetrius_MND,12,2,12,2
4,1,65,#Hermia_MND,12,2,12,2
4,1,66,#Demetrius_MND,47,6,78,12
4,1,66,#Helena_MND,18,4,78,12
4,1,66,#Hermia_MND,4,1,78,12
4,1,66,#Lysander_MND,9,1,78,12
4,1,67,#Bottom_MND,191,20,191,20
4,2,68,#Flute_MND,41,6,97,14
4,2,68,#Quince_MND,45,6,97,14
4,2,68,#Starveling_MND,11,2,97,14
4,2,69,#Flute_MND,50,6,81,10
4,2,69,#Snug_MND,31,4,81,10
4,2,70,#Bottom_MND,157,18,171,21
4,2,70,#Quince_MND,14,3,171,21
5,1,71,#Hippolyta_MND,42,6,194,28
5,1,71,#Theseus_MND,152,22,194,28
5,1,72,#Lysander_MND,13,2,444,62
5,1,72,#Philostrate_MND,175,23,444,62
5,1,72,#Theseus_MND,256,37,444,62
5,1,73,#Hippolyta_MND,22,3,157,21
5,1,73,#Theseus_MND,135,18,157,21
5,1,74,#Philostrate_MND,8,1,11,2
5,1,74,#Theseus_MND,3,1,11,2
5,1,75,#Quince_MND,86,11,86,11
5,1,76,#Hippolyta_MND,19,3,70,9
5,1,76,#Lysander_MND,29,3,70,9
5,1,76,#Theseus_MND,22,3,70,9
5,1,77,#Demetrius_MND,11,2,214,30
5,1,77,#Quince_MND,195,27,214,30
5,1,77,#Theseus_MND,8,1,214,30
5,1,78,#Bottom_MND,143,19,260,36
5,1,78,#Demetrius_MND,12,2,260,36
5,1,78,#Snout_MND,82,10,260,36
5,1,78,#Theseus_MND,23,5,260,36
5,1,79,#Bottom_MND,61,8,137,17
5,1,79,#Flute_MND,76,9,137,17
5,1,80,#Snout_MND,16,2,16,2
5,1,81,#Demetrius_MND,13,2,86,13
5,1,81,#Hippolyta_MND,18,3,86,13
5,1,81,#Theseus_MND,55,8,86,13
5,1,82,#Demetrius_MND,74,11,327,46
5,1,82,#Hippolyta_MND,10,2,327,46
5,1,82,#Lysander_MND,11,2,327,46
5,1,82,#Snug_MND,66,9,327,46
5,1,82,#Starveling_MND,55,7,327,46
5,1,82,#Theseus_MND,111,15,327,46
5,1,83,#Flute_MND,9,1,10,2
5,1,83,#Snug_MND,1,1,10,2
5,1,84,#Demetrius_MND,3,1,20,5
5,1,84,#Hippolyta_MND,11,2,20,5
5,1,84,#Theseus_MND,6,2,20,5
5,1,85,#Demetrius_MND,4,1,4,1
5,1,86,#Bottom_MND,164,32,195,36
5,1,86,#Hippolyta_MND,8,1,195,36
5,1,86,#Lysander_MND,5,1,195,36
5,1,86,#Theseus_MND,18,2,195,36
5,1,87,#Bottom_MND,6,1,64,10
5,1,87,#Demetrius_MND,12,2,64,10
5,1,87,#Hippolyta_MND,13,2,64,10
5,1,87,#Lysander_MND,12,2,64,10
5,1,87,#Theseus_MND,21,3,64,10
5,1,88,#Bottom_MND,31,4,271,48
5,1,88,#Demetrius_MND,36,5,271,48
5,1,88,#Flute_MND,94,24,271,48
5,1,88,#Hippolyta_MND,18,2,271,48
5,1,88,#Lysander_MND,9,2,271,48
5,1,88,#Theseus_MND,83,11,271,48
5,1,89,#Theseus_MND,58,8,58,8
5,1,90,#RobinGoodfellow_MND,115,20,115,20
5,1,91,#Oberon_MND,152,28,177,32
5,1,91,#Titania_MND,25,4,177,32
5,1,92,#RobinGoodfellow_MND,94,16,94,16
1,1,1,#ATTENDANTS_MND,0,0,108,16
1,1,1,#Philostrate_MND,0,0,108,16
1,1,2,#ATTENDANTS_MND,0,0,29,4
1,1,2,#Hippolyta_MND,0,0,29,4
1,1,3,#ATTENDANTS_MND,0,0,799,109
1,1,3,#Hippolyta_MND,0,0,799,109
1,1,6,#Helena_MND,0,0,10,2
2,1,10,#FAIRIES.OBERON_MND,0,0,651,89
2,1,10,#FAIRIES.TITANIA.1_MND,0,0,651,89
2,1,10,#FAIRIES.TITANIA_MND,0,0,651,89
2,1,10,#RobinGoodfellow_MND,0,0,651,89
2,1,11,#FAIRIES.OBERON_MND,0,0,234,32
2,1,12,#FAIRIES.OBERON_MND,0,0,93,12
2,1,13,#FAIRIES.OBERON_MND,0,0,464,55
2,1,13,#Oberon_MND,0,0,464,55
2,1,14,#FAIRIES.OBERON_MND,0,0,18,2
2,1,14,#Oberon_MND,0,0,18,2
2,1,15,#FAIRIES.OBERON_MND,0,0,20,2
2,1,16,#FAIRIES.OBERON_MND,0,0,178,23
2,2,17,#FAIRIES.TITANIA_MND,0,0,67,8
2,2,18,#Titania_MND,0,0,104,22
2,2,19,#FAIRIES.TITANIA.0.1_MND,0,0,10,2
2,2,19,#FAIRIES.TITANIA_MND,0,0,10,2
2,2,19,#Titania_MND,0,0,10,2
2,2,20,#FAIRIES.TITANIA.0.1_MND,0,0,53,8
2,2,20,#FAIRIES.TITANIA.0.2_MND,0,0,53,8
2,2,20,#Titania_MND,0,0,53,8
2,2,21,#FAIRIES.TITANIA.0.1_MND,0,0,251,31
2,2,21,#FAIRIES.TITANIA.0.2_MND,0,0,251,31
2,2,21,#Titania_MND,0,0,251,31
2,2,22,#FAIRIES.TITANIA.0.1_MND,0,0,105,18
2,2,22,#FAIRIES.TITANIA.0.2_MND,0,0,105,18
2,2,22,#Hermia_MND,0,0,105,18
2,2,22,#Lysander_MND,0,0,105,18
2,2,22,#Titania_MND,0,0,105,18
2,2,23,#FAIRIES.TITANIA.0.1_MND,0,0,34,4
2,2,23,#FAIRIES.TITANIA.0.2_MND,0,0,34,4
2,2,23,#Hermia_MND,0,0,34,4
2,2,23,#Lysander_MND,0,0,34,4
2,2,23,#Titania_MND,0,0,34,4
2,2,24,#FAIRIES.TITANIA.0.1_MND,0,0,377,48
2,2,24,#FAIRIES.TITANIA.0.2_MND,0,0,377,48
2,2,24,#Hermia_MND,0,0,377,48
2,2,24,#Titania_MND,0,0,377,48
2,2,25,#FAIRIES.TITANIA.0.1_MND,0,0,79,10
2,2,25,#FAIRIES.TITANIA.0.2_MND,0,0,79,10
2,2,25,#Hermia_MND,0,0,79,10
2,2,25,#Titania_MND,0,0,79,10
2,2,26,#FAIRIES.TITANIA.0.1_MND,0,0,96,12
2,2,26,#FAIRIES.TITANIA.0.2_MND,0,0,96,12
2,2,26,#Titania_MND,0,0,96,12
3,1,27,#Flute_MND,0,0,590,75
3,1,27,#Snug_MND,0,0,590,75
3,1,28,#Flute_MND,0,0,74,11
3,1,28,#Snout_MND,0,0,74,11
3,1,28,#Snug_MND,0,0,74,11
3,1,28,#Starveling_MND,0,0,74,11
3,1,29,#Flute_MND,0,0,7,1
3,1,29,#Quince_MND,0,0,7,1
3,1,29,#Snout_MND,0,0,7,1
3,1,29,#Snug_MND,0,0,7,1
3,1,29,#Starveling_MND,0,0,7,1
3,1,30,#Snout_MND,0,0,114,16
3,1,30,#Snug_MND,0,0,114,16
3,1,30,#Starveling_MND,0,0,114,16
3,1,31,#Flute_MND,0,0,22,3
3,1,31,#RobinGoodfellow_MND,0,0,22,3
3,1,31,#Snout_MND,0,0,22,3
3,1,31,#Snug_MND,0,0,22,3
3,1,31,#Starveling_MND,0,0,22,3
3,1,32,#Bottom_MND,0,0,52,7
3,1,35,#Bottom_MND,0,0,8,2
3,2,43,#Demetrius_MND,0,0,44,8
3,2,44,#Demetrius_MND,0,0,67,12
3,2,45,#Oberon_MND,0,0,461,57
3,2,45,#RobinGoodfellow_MND,0,0,461,57
3,2,46,#Oberon_MND,0,0,1329,178
3,2,46,#RobinGoodfellow_MND,0,0,1329,178
3,2,47,#Oberon_MND,0,0,43,6
3,2,47,#RobinGoodfellow_MND,0,0,43,6
3,2,48,#Oberon_MND,0,0,9,1
3,2,48,#RobinGoodfellow_MND,0,0,9,1
3,2,54,#Lysander_MND,0,0,84,12
3,2,55,#Demetrius_MND,0,0,76,11
3,2,55,#Lysander_MND,0,0,76,11
3,2,56,#Demetrius_MND,0,0,116,23
3,2,56,#Helena_MND,0,0,116,23
3,2,56,#Lysander_MND,0,0,116,23
4,1,57,#FAIRIES.TITANIA.Mote_MND,0,0,105,17
4,1,57,#FAIRIES.TITANIA.Mustardseed_MND,0,0,105,17
4,1,57,#Oberon_MND,0,0,105,17
4,1,58,#FAIRIES.TITANIA.Mote_MND,0,0,189,26
4,1,58,#FAIRIES.TITANIA.Peaseblossom_MND,0,0,189,26
4,1,58,#Oberon_MND,0,0,189,26
4,1,59,#Bottom_MND,0,0,30,4
4,1,59,#Oberon_MND,0,0,30,4
4,1,60,#Bottom_MND,0,0,420,60
4,1,61,#ATTENDANTS_MND,0,0,286,39
4,1,61,#Bottom_MND,0,0,286,39
4,1,62,#ATTENDANTS_MND,0,0,152,21
4,1,62,#Bottom_MND,0,0,152,21
4,1,62,#Hippolyta_MND,0,0,152,21
4,1,63,#ATTENDANTS_MND,0,0,206,27
4,1,63,#Bottom_MND,0,0,206,27
4,1,63,#Egeus_MND,0,0,206,27
4,1,63,#Hippolyta_MND,0,0,206,27
4,1,63,#Lysander_MND,0,0,206,27
4,1,64,#Bottom_MND,0,0,12,2
4,1,64,#Lysander_MND,0,0,12,2
4,1,65,#Bottom_MND,0,0,12,2
4,1,65,#Demetrius_MND,0,0,12,2
4,1,65,#Lysander_MND,0,0,12,2
4,1,66,#Bottom_MND,0,0,78,12
4,2,68,#Snout_MND,0,0,97,14
4,2,69,#Quince_MND,0,0,81,10
4,2,69,#Snout_MND,0,0,81,10
4,2,69,#Starveling_MND,0,0,81,10
4,2,70,#Flute_MND,0,0,171,21
4,2,70,#Snout_MND,0,0,171,21
4,2,70,#Snug_MND,0,0,171,21
4,2,70,#Starveling_MND,0,0,171,21
5,1,71,#ATTENDANTS_MND,0,0,194,28
5,1,71,#Philostrate_MND,0,0,194,28
5,1,72,#ATTENDANTS_MND,0,0,444,62
5,1,72,#Demetrius_MND,0,0,444,62
5,1,72,#Helena_MND,0,0,444,62
5,1,72,#Hermia_MND,0,0,444,62
5,1,72,#Hippolyta_MND,0,0,444,62
5,1,73,#ATTENDANTS_MND,0,0,157,21
5,1,73,#Demetrius_MND,0,0,157,21
5,1,73,#Helena_MND,0,0,157,21
5,1,73,#Hermia_MND,0,0,157,21
5,1,73,#Lysander_MND,0,0,157,21
5,1,74,#ATTENDANTS_MND,0,0,11,2
5,1,74,#Demetrius_MND,0,0,11,2
5,1,74,#Helena_MND,0,0,11,2
5,1,74,#Hermia_MND,0,0,11,2
5,1,74,#Hippolyta_MND,0,0,11,2
5,1,74,#Lysander_MND,0,0,11,2
5,1,75,#ATTENDANTS_MND,0,0,86,11
5,1,75,#Demetrius_MND,0,0,86,11
5,1,75,#Helena_MND,0,0,86,11
5,1,75,#Hermia_MND,0,0,86,11
5,1,75,#Hippolyta_MND,0,0,86,11
5,1,75,#Lysander_MND,0,0,86,11
5,1,75,#Philostrate_MND,0,0,86,11
5,1,75,#Theseus_MND,0,0,86,11
5,1,76,#ATTENDANTS_MND,0,0,70,9
5,1,76,#Demetrius_MND,0,0,70,9
5,1,76,#Helena_MND,0,0,70,9
5,1,76,#Hermia_MND,0,0,70,9
5,1,76,#Philostrate_MND,0,0,70,9
5,1,77,#ATTENDANTS_MND,0,0,214,30
5,1,77,#Bottom_MND,0,0,214,30
5,1,77,#Flute_MND,0,0,214,30
5,1,77,#Helena_MND,0,0,214,30
5,1,77,#Hermia_MND,0,0,214,30
5,1,77,#Hippolyta_MND,0,0,214,30
5,1,77,#Lysander_MND,0,0,214,30
5,1,77,#Philostrate_MND,0,0,214,30
5,1,77,#Snout_MND,0,0,214,30
5,1,77,#Snug_MND,0,0,214,30
5,1,77,#Starveling_MND,0,0,214,30
5,1,78,#ATTENDANTS_MND,0,0,260,36
5,1,78,#Helena_MND,0,0,260,36
5,1,78,#Hermia_MND,0,0,260,36
5,1,78,#Hippolyta_MND,0,0,260,36
5,1,78,#Lysander_MND,0,0,260,36
5,1,78,#Philostrate_MND,0,0,260,36
5,1,79,#ATTENDANTS_MND,0,0,137,17
5,1,79,#Demetrius_MND,0,0,137,17
5,1,79,#Helena_MND,0,0,137,17
5,1,79,#Hermia_MND,0,0,137,17
5,1,79,#Hippolyta_MND,0,0,137,17
5,1,79,#Lysander_MND,0,0,137,17
5,1,79,#Philostrate_MND,0,0,137,17
5,1,79,#Snout_MND,0,0,137,17
5,1,79,#Theseus_MND,0,0,137,17
5,1,80,#ATTENDANTS_MND,0,0,16,2
5,1,80,#Demetrius_MND,0,0,16,2
5,1,80,#Helena_MND,0,0,16,2
5,1,80,#Hermia_MND,0,0,16,2
5,1,80,#Hippolyta_MND,0,0,16,2
5,1,80,#Lysander_MND,0,0,16,2
5,1,80,#Philostrate_MND,0,0,16,2
5,1,80,#Theseus_MND,0,0,16,2
5,1,81,#ATTENDANTS_MND,0,0,86,13
5,1,81,#Helena_MND,0,0,86,13
5,1,81,#Hermia_MND,0,0,86,13
5,1,81,#Lysander_MND,0,0,86,13
5,1,81,#Philostrate_MND,0,0,86,13
5,1,82,#ATTENDANTS_MND,0,0,327,46
5,1,82,#Helena_MND,0,0,327,46
5,1,82,#Hermia_MND,0,0,327,46
5,1,82,#Philostrate_MND,0,0,327,46
5,1,83,#ATTENDANTS_MND,0,0,10,2
5,1,83,#Demetrius_MND,0,0,10,2
5,1,83,#Helena_MND,0,0,10,2
5,1,83,#Hermia_MND,0,0,10,2
5,1,83,#Hippolyta_MND,0,0,10,2
5,1,83,#Lysander_MND,0,0,10,2
5,1,83,#Philostrate_MND,0,0,10,2
5,1,83,#Starveling_MND,0,0,10,2
5,1,83,#Theseus_MND,0,0,10,2
5,1,84,#ATTENDANTS_MND,0,0,20,5
5,1,84,#Helena_MND,0,0,20,5
5,1,84,#Hermia_MND,0,0,20,5
5,1,84,#Lysander_MND,0,0,20,5
5,1,84,#Philostrate_MND,0,0,20,5
5,1,84,#Snug_MND,0,0,20,5
5,1,84,#Starveling_MND,0,0,20,5
5,1,85,#ATTENDANTS_MND,0,0,4,1
5,1,85,#Bottom_MND,0,0,4,1
5,1,85,#Helena_MND,0,0,4,1
5,1,85,#Hermia_MND,0,0,4,1
5,1,85,#Hippolyta_MND,0,0,4,1
5,1,85,#Lysander_MND,0,0,4,1
5,1,85,#Philostrate_MND,0,0,4,1
5,1,85,#Snug_MND,0,0,4,1
5,1,85,#Starveling_MND,0,0,4,1
5,1,85,#Theseus_MND,0,0,4,1
5,1,86,#ATTENDANTS_MND,0,0,195,36
5,1,86,#Demetrius_MND,0,0,195,36
5,1,86,#Helena_MND,0,0,195,36
5,1,86,#Hermia_MND,0,0,195,36
5,1,86,#Philostrate_MND,0,0,195,36
5,1,86,#Starveling_MND,0,0,195,36
5,1,87,#ATTENDANTS_MND,0,0,64,10
5,1,87,#Helena_MND,0,0,64,10
5,1,87,#Hermia_MND,0,0,64,10
5,1,87,#Philostrate_MND,0,0,64,10
5,1,88,#ATTENDANTS_MND,0,0,271,48
5,1,88,#Helena_MND,0,0,271,48
5,1,88,#Hermia_MND,0,0,271,48
5,1,88,#Philostrate_MND,0,0,271,48
5,1,89,#ATTENDANTS_MND,0,0,58,8
5,1,89,#Demetrius_MND,0,0,58,8
5,1,89,#Helena_MND,0,0,58,8
5,1,89,#Hermia_MND,0,0,58,8
5,1,89,#Hippolyta_MND,0,0,58,8
5,1,89,#Lysander_MND,0,0,58,8
5,1,89,#Philostrate_MND,0,0,58,8
5,1,91,#FAIRIES_MND,0,0,177,32
5,1,91,#RobinGoodfellow_MND,0,0,177,32
