node1,node2,n_lines,n_tokens
#SERVANTS_MM,2.01.0021,12,64
#Provost_MM,2.02.0022,3,17
#SERVANTS.1_MM,2.02.0022,3,17
#Provost_MM,2.02.0023,5,31
#Angelo_MM,2.02.0024,16,102
#Provost_MM,2.02.0024,16,102
#Angelo_MM,2.02.0025,7,39
#Provost_MM,2.02.0025,7,39
#SERVANTS.1_MM,2.02.0025,7,39
#Angelo_MM,2.02.0026,3,20
#Provost_MM,2.02.0026,3,20
#Angelo_MM,2.02.0027,163,1118
#Isabella_MM,2.02.0027,163,1118
#Lucio_MM,2.02.0027,163,1118
#Provost_MM,2.02.0027,163,1118
#Angelo_MM,2.02.0028,27,212
#Duke_MM,2.03.0029,9,74
#Provost_MM,2.03.0029,9,74
#Duke_MM,2.03.0030,35,233
#Juliet_MM,2.03.0030,35,233
#Provost_MM,2.03.0030,35,233
#Juliet_MM,2.03.0031,4,23
#Provost_MM,2.03.0031,4,23
#Angelo_MM,2.04.0032,18,144
#Angelo_MM,2.04.0033,2,12
#SERVANTS.1_MM,2.04.0033,2,12
#Angelo_MM,2.04.0034,12,80
#Angelo_MM,2.04.0035,153,1104
#Isabella_MM,2.04.0035,153,1104
#Isabella_MM,2.04.0036,17,132
#Claudio_MM,3.01.0037,46,369
#Duke_MM,3.01.0037,46,369
#Provost_MM,3.01.0037,46,369
#Claudio_MM,3.01.0038,11,69
#Duke_MM,3.01.0038,11,69
#Isabella_MM,3.01.0038,11,69
#Provost_MM,3.01.0038,11,69
#Claudio_MM,3.01.0039,113,742
#Isabella_MM,3.01.0039,113,742
#Claudio_MM,3.01.0040,25,187
#Duke_MM,3.01.0040,25,187
#Isabella_MM,3.01.0040,25,187
#Claudio_MM,3.01.0041,6,36
#Duke_MM,3.01.0041,6,36
#Isabella_MM,3.01.0041,6,36
#Provost_MM,3.01.0041,6,36
#Duke_MM,3.01.0042,95,777
#Isabella_MM,3.01.0042,95,777
#Elbow_MM,3.02.0043,4,32
#OFFICERS_MM,3.02.0043,4,32
#Pompey_MM,3.02.0043,4,32
#Duke_MM,3.02.0044,37,291
#Elbow_MM,3.02.0044,37,291
#OFFICERS_MM,3.02.0044,37,291
#Pompey_MM,3.02.0044,37,291
#Duke_MM,3.02.0045,44,330
#Elbow_MM,3.02.0045,44,330
#Lucio_MM,3.02.0045,44,330
#OFFICERS_MM,3.02.0045,44,330
#Pompey_MM,3.02.0045,44,330
#Duke_MM,3.02.0046,100,791
#Lucio_MM,3.02.0046,100,791
#Duke_MM,3.02.0047,5,32
#Bawd_MM,3.02.0048,17,130
#Duke_MM,3.02.0048,17,130
#Escalus_MM,3.02.0048,17,130
#OFFICERS_MM,3.02.0048,17,130
#Provost_MM,3.02.0048,17,130
#Duke_MM,3.02.0049,53,420
#Escalus_MM,3.02.0049,53,420
#Provost_MM,3.02.0049,53,420
#Duke_MM,3.02.0050,22,128
#Boy_MM,4.01.0051,6,41
#Mariana_MM,4.01.0051,6,41
#Boy_MM,4.01.0052,3,23
#Duke_MM,4.01.0052,3,23
#Mariana_MM,4.01.0052,3,23
#Duke_MM,4.01.0053,11,86
#Mariana_MM,4.01.0053,11,86
#Duke_MM,4.01.0054,5,36
#Isabella_MM,4.01.0054,5,36
#Mariana_MM,4.01.0054,5,36
#Duke_MM,4.01.0055,26,194
#Isabella_MM,4.01.0055,26,194
#Duke_MM,4.01.0056,11,71
#Isabella_MM,4.01.0056,11,71
#Mariana_MM,4.01.0056,11,71
#Duke_MM,4.01.0057,6,44
#Duke_MM,4.01.0058,15,94
#Isabella_MM,4.01.0058,15,94
#Mariana_MM,4.01.0058,15,94
#OFFICERS.1_MM,4.02.0059,20,155
#Pompey_MM,4.02.0059,20,155
#Provost_MM,4.02.0059,20,155
#Abhorson_MM,4.02.0060,11,78
#OFFICERS.1_MM,4.02.0060,11,78
#Pompey_MM,4.02.0060,11,78
#Provost_MM,4.02.0060,11,78
#Abhorson_MM,4.02.0061,16,125
#OFFICERS.1_MM,4.02.0061,16,125
#Pompey_MM,4.02.0061,16,125
#Abhorson_MM,4.02.0062,12,86
#OFFICERS.1_MM,4.02.0062,12,86
#Pompey_MM,4.02.0062,12,86
#Provost_MM,4.02.0062,12,86
#OFFICERS.1_MM,4.02.0063,1,5
#Provost_MM,4.02.0063,1,5
#Provost_MM,4.02.0064,2,18
#Claudio_MM,4.02.0065,10,63
#OFFICERS.1_MM,4.02.0065,10,63
#Provost_MM,4.02.0065,10,63
#Provost_MM,4.02.0066,3,16
#Duke_MM,4.02.0067,18,107
#Provost_MM,4.02.0067,18,107
#Duke_MM,4.02.0068,2,15
#Duke_MM,4.02.0069,16,95
#Provost_MM,4.02.0069,16,95
#Duke_MM,4.02.0070,8,55
#Messenger_MM,4.02.0070,8,55
#Provost_MM,4.02.0070,8,55
#Duke_MM,4.02.0071,108,843
#Provost_MM,4.02.0071,108,843
#Pompey_MM,4.03.0072,20,164
#Abhorson_MM,4.03.0073,4,17
#Pompey_MM,4.03.0073,4,17
#Abhorson_MM,4.03.0074,25,152
#Barnardine_MM,4.03.0074,25,152
#Pompey_MM,4.03.0074,25,152
#Abhorson_MM,4.03.0075,18,129
#Barnardine_MM,4.03.0075,18,129
#Duke_MM,4.03.0075,18,129
#Pompey_MM,4.03.0075,18,129
#Abhorson_MM,4.03.0076,2,16
#Duke_MM,4.03.0076,2,16
#Pompey_MM,4.03.0076,2,16
#Duke_MM,4.03.0077,30,194
#Provost_MM,4.03.0077,30,194
#Duke_MM,4.03.0078,9,64
#Duke_MM,4.03.0079,5,34
#Provost_MM,4.03.0079,5,34
#Duke_MM,4.03.0080,48,345
#Isabella_MM,4.03.0080,48,345
#Duke_MM,4.03.0081,10,88
#Isabella_MM,4.03.0081,10,88
#Lucio_MM,4.03.0081,10,88
#Duke_MM,4.03.0082,23,164
#Lucio_MM,4.03.0082,23,164
#Angelo_MM,4.04.0083,21,139
#Escalus_MM,4.04.0083,21,139
#Angelo_MM,4.04.0084,15,123
#Duke_MM,4.05.0085,11,83
#FriarPeter_MM,4.05.0085,11,83
#Duke_MM,4.05.0086,3,26
#Varrius_MM,4.05.0086,3,26
#Isabella_MM,4.06.0087,10,72
#Mariana_MM,4.06.0087,10,72
#FriarPeter_MM,4.06.0088,8,55
#Isabella_MM,4.06.0088,8,55
#Mariana_MM,4.06.0088,8,55
#ATTENDANTS_MM,5.01.0089,20,142
#Angelo_MM,5.01.0089,20,142
#CITIZENS_MM,5.01.0089,20,142
#Duke_MM,5.01.0089,20,142
#Escalus_MM,5.01.0089,20,142
#Lucio_MM,5.01.0089,20,142
#OFFICERS_MM,5.01.0089,20,142
#Provost_MM,5.01.0089,20,142
#Varrius_MM,5.01.0089,20,142
#ATTENDANTS_MM,5.01.0090,128,870
#Angelo_MM,5.01.0090,128,870
#CITIZENS_MM,5.01.0090,128,870
#Duke_MM,5.01.0090,128,870
#Escalus_MM,5.01.0090,128,870
#FriarPeter_MM,5.01.0090,128,870
#Isabella_MM,5.01.0090,128,870
#Lucio_MM,5.01.0090,128,870
#OFFICERS_MM,5.01.0090,128,870
#Provost_MM,5.01.0090,128,870
#Varrius_MM,5.01.0090,128,870
#ATTENDANTS_MM,5.01.0091,44,328
#Angelo_MM,5.01.0091,44,328
#CITIZENS_MM,5.01.0091,44,328
#Duke_MM,5.01.0091,44,328
#Escalus_MM,5.01.0091,44,328
#FriarPeter_MM,5.01.0091,44,328
#Lucio_MM,5.01.0091,44,328
#OFFICERS_MM,5.01.0091,44,328
#Provost_MM,5.01.0091,44,328
#Varrius_MM,5.01.0091,44,328
#ATTENDANTS_MM,5.01.0092,97,635
#Angelo_MM,5.01.0092,97,635
#CITIZENS_MM,5.01.0092,97,635
#Duke_MM,5.01.0092,97,635
#Escalus_MM,5.01.0092,97,635
#FriarPeter_MM,5.01.0092,97,635
#Lucio_MM,5.01.0092,97,635
#Mariana_MM,5.01.0092,97,635
#OFFICERS_MM,5.01.0092,97,635
#Provost_MM,5.01.0092,97,635
#Varrius_MM,5.01.0092,97,635
#ATTENDANTS_MM,5.01.0093,8,51
#Angelo_MM,5.01.0093,8,51
#CITIZENS_MM,5.01.0093,8,51
#Duke_MM,5.01.0093,8,51
#Escalus_MM,5.01.0093,8,51
#FriarPeter_MM,5.01.0093,8,51
#Lucio_MM,5.01.0093,8,51
#Mariana_MM,5.01.0093,8,51
#OFFICERS_MM,5.01.0093,8,51
#Varrius_MM,5.01.0093,8,51
#ATTENDANTS_MM,5.01.0094,20,141
#Angelo_MM,5.01.0094,20,141
#CITIZENS_MM,5.01.0094,20,141
#Escalus_MM,5.01.0094,20,141
#FriarPeter_MM,5.01.0094,20,141
#Lucio_MM,5.01.0094,20,141
#Mariana_MM,5.01.0094,20,141
#OFFICERS_MM,5.01.0094,20,141
#Varrius_MM,5.01.0094,20,141
#ATTENDANTS_MM,5.01.0095,112,765
#Angelo_MM,5.01.0095,112,765
#CITIZENS_MM,5.01.0095,112,765
#Duke_MM,5.01.0095,112,765
#Escalus_MM,5.01.0095,112,765
#FriarPeter_MM,5.01.0095,112,765
#Isabella_MM,5.01.0095,112,765
#Lucio_MM,5.01.0095,112,765
#Mariana_MM,5.01.0095,112,765
#OFFICERS.0.1_MM,5.01.0095,112,765
#OFFICERS.0.2_MM,5.01.0095,112,765
#OFFICERS_MM,5.01.0095,112,765
#Provost_MM,5.01.0095,112,765
#Varrius_MM,5.01.0095,112,765
#ATTENDANTS_MM,5.01.0096,25,171
#CITIZENS_MM,5.01.0096,25,171
#Duke_MM,5.01.0096,25,171
#Escalus_MM,5.01.0096,25,171
#Isabella_MM,5.01.0096,25,171
#Lucio_MM,5.01.0096,25,171
#OFFICERS.0.1_MM,5.01.0096,25,171
#OFFICERS.0.2_MM,5.01.0096,25,171
#OFFICERS_MM,5.01.0096,25,171
#Varrius_MM,5.01.0096,25,171
#ATTENDANTS_MM,5.01.0097,85,557
#Angelo_MM,5.01.0097,85,557
#CITIZENS_MM,5.01.0097,85,557
#Duke_MM,5.01.0097,85,557
#Escalus_MM,5.01.0097,85,557
#FriarPeter_MM,5.01.0097,85,557
#Isabella_MM,5.01.0097,85,557
#Lucio_MM,5.01.0097,85,557
#Mariana_MM,5.01.0097,85,557
#OFFICERS.0.1_MM,5.01.0097,85,557
#OFFICERS.0.2_MM,5.01.0097,85,557
#OFFICERS_MM,5.01.0097,85,557
#Provost_MM,5.01.0097,85,557
#Varrius_MM,5.01.0097,85,557
#ATTENDANTS_MM,5.01.0098,8,65
#Angelo_MM,5.01.0098,8,65
#CITIZENS_MM,5.01.0098,8,65
#Duke_MM,5.01.0098,8,65
#Escalus_MM,5.01.0098,8,65
#FriarPeter_MM,5.01.0098,8,65
#Isabella_MM,5.01.0098,8,65
#Lucio_MM,5.01.0098,8,65
#Mariana_MM,5.01.0098,8,65
#OFFICERS.0.1_MM,5.01.0098,8,65
#OFFICERS.0.2_MM,5.01.0098,8,65
#OFFICERS_MM,5.01.0098,8,65
#Varrius_MM,5.01.0098,8,65
#ATTENDANTS_MM,5.01.0099,51,374
#Angelo_MM,5.01.0099,51,374
#Barnardine_MM,5.01.0099,51,374
#CITIZENS_MM,5.01.0099,51,374
#Claudio_MM,5.01.0099,51,374
#Duke_MM,5.01.0099,51,374
#Escalus_MM,5.01.0099,51,374
#FriarPeter_MM,5.01.0099,51,374
#Isabella_MM,5.01.0099,51,374
#Juliet_MM,5.01.0099,51,374
#Lucio_MM,5.01.0099,51,374
#Mariana_MM,5.01.0099,51,374
#OFFICERS.0.1_MM,5.01.0099,51,374
#OFFICERS.0.2_MM,5.01.0099,51,374
#OFFICERS_MM,5.01.0099,51,374
#Provost_MM,5.01.0099,51,374
#Varrius_MM,5.01.0099,51,374
#ATTENDANTS_MM,5.01.0100,15,116
#Angelo_MM,5.01.0100,15,116
#Barnardine_MM,5.01.0100,15,116
#CITIZENS_MM,5.01.0100,15,116
#Claudio_MM,5.01.0100,15,116
#Duke_MM,5.01.0100,15,116
#Escalus_MM,5.01.0100,15,116
#FriarPeter_MM,5.01.0100,15,116
#Isabella_MM,5.01.0100,15,116
#Juliet_MM,5.01.0100,15,116
#Mariana_MM,5.01.0100,15,116
#OFFICERS.0.1_MM,5.01.0100,15,116
#OFFICERS.0.2_MM,5.01.0100,15,116
#Provost_MM,5.01.0100,15,116
#Varrius_MM,5.01.0100,15,116
