act,scene,stagegroup,n_tokens,n_lines,onstage
2,3,54,446,65,#DoctorCaius_Wiv #Host_Wiv #MasterPage_Wiv #Rugby_Wiv #Shallow_2H4 #Slender_Wiv
2,3,55,119,16,#DoctorCaius_Wiv #Host_Wiv #Rugby_Wiv
3,1,56,60,10,#HughEvans_Wiv #Simple_Wiv
3,1,57,105,16,#HughEvans_Wiv
3,1,58,56,9,#HughEvans_Wiv #Simple_Wiv
3,1,59,237,38,#HughEvans_Wiv #MasterPage_Wiv #Shallow_2H4 #Simple_Wiv #Slender_Wiv
3,1,60,277,38,#DoctorCaius_Wiv #Host_Wiv #HughEvans_Wiv #MasterPage_Wiv #Rugby_Wiv #Shallow_2H4 #Simple_Wiv #Slender_Wiv
3,1,61,12,3,#DoctorCaius_Wiv #HughEvans_Wiv #MasterPage_Wiv #Rugby_Wiv #Shallow_2H4 #Simple_Wiv #Slender_Wiv
3,1,62,83,12,#DoctorCaius_Wiv #HughEvans_Wiv #Rugby_Wiv #Simple_Wiv
3,2,63,60,8,#MistressPage_Wiv #Robin_Wiv
3,2,64,121,19,#MasterFord_Wiv #MistressPage_Wiv #Robin_Wiv
3,2,65,175,20,#MasterFord_Wiv
3,2,66,288,36,#DoctorCaius_Wiv #Host_Wiv #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #Rugby_Wiv #Shallow_2H4 #Slender_Wiv
3,2,67,7,1,#DoctorCaius_Wiv #Host_Wiv #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #Rugby_Wiv
3,2,68,15,2,#DoctorCaius_Wiv #Host_Wiv #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv
3,2,69,25,5,#DoctorCaius_Wiv #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv
3,3,70,15,3,#MistressFord_Wiv #MistressPage_Wiv
3,3,71,106,16,#John_Wiv #MistressFord_Wiv #MistressPage_Wiv #Robert_Wiv
3,3,72,4,1,#MistressFord_Wiv #MistressPage_Wiv
3,3,73,105,14,#MistressFord_Wiv #MistressPage_Wiv #Robin_Wiv
3,3,74,17,4,#MistressFord_Wiv #MistressPage_Wiv
3,3,75,19,3,#MistressFord_Wiv
3,3,76,328,43,#Falstaff_1H4 #MistressFord_Wiv
3,3,77,44,8,#Falstaff_1H4 #MistressFord_Wiv #Robin_Wiv
3,3,78,373,51,#Falstaff_1H4 #MistressFord_Wiv #MistressPage_Wiv #Robin_Wiv
3,3,79,4,1,#Falstaff_1H4 #MistressFord_Wiv #MistressPage_Wiv
3,3,80,24,3,#Falstaff_1H4 #John_Wiv #MistressFord_Wiv #MistressPage_Wiv #Robert_Wiv
3,3,81,77,10,#DoctorCaius_Wiv #Falstaff_1H4 #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #MistressPage_Wiv #Robert_Wiv
3,3,82,61,9,#DoctorCaius_Wiv #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #MistressPage_Wiv
3,3,83,31,6,#DoctorCaius_Wiv #HughEvans_Wiv #MasterPage_Wiv #MistressFord_Wiv #MistressPage_Wiv
3,3,84,167,22,#MistressFord_Wiv #MistressPage_Wiv
3,3,85,200,30,#DoctorCaius_Wiv #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #MistressPage_Wiv
3,3,86,65,12,#DoctorCaius_Wiv #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv
3,3,87,31,5,#DoctorCaius_Wiv #HughEvans_Wiv
3,4,88,167,23,#AnnePage_Wiv #Fenton_Wiv
3,4,89,312,44,#AnnePage_Wiv #Fenton_Wiv #MistressQuickly_1H4 #Shallow_2H4 #Slender_Wiv
3,4,90,81,12,#AnnePage_Wiv #Fenton_Wiv #MasterPage_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #Shallow_2H4 #Slender_Wiv
3,4,91,137,18,#AnnePage_Wiv #Fenton_Wiv #MistressPage_Wiv #MistressQuickly_1H4
3,4,92,53,7,#Fenton_Wiv #MistressQuickly_1H4
3,4,93,93,9,#MistressQuickly_1H4
3,5,94,3,1,#Falstaff_1H4
3,5,95,14,2,#Bardolph_1H4 #Falstaff_1H4
3,5,96,148,15,#Falstaff_1H4
3,5,97,42,7,#Bardolph_1H4 #Falstaff_1H4
3,5,98,37,7,#Bardolph_1H4 #Falstaff_1H4 #MistressQuickly_1H4
3,5,99,168,25,#Falstaff_1H4 #MistressQuickly_1H4
3,5,100,20,2,#Falstaff_1H4
3,5,101,606,81,#Falstaff_1H4 #MasterFord_Wiv
3,5,102,130,14,#MasterFord_Wiv
4,1,103,53,8,#MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv
4,1,104,407,78,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv
4,2,105,58,7,#Falstaff_1H4 #MistressFord_Wiv
4,2,106,12,3,#Falstaff_1H4 #MistressFord_Wiv #MistressPage_Wiv
4,2,107,242,37,#MistressFord_Wiv #MistressPage_Wiv
4,2,108,244,36,#Falstaff_1H4 #MistressFord_Wiv #MistressPage_Wiv
4,2,109,130,18,#MistressFord_Wiv #MistressPage_Wiv
4,2,110,46,6,#MistressPage_Wiv
4,2,111,26,3,#John_Wiv #MistressFord_Wiv #Robert_Wiv
4,2,112,25,3,#John_Wiv #Robert_Wiv
4,2,113,108,15,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4
4,2,114,247,37,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #Robert_Wiv #Shallow_2H4
4,2,115,115,15,#DoctorCaius_Wiv #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #Shallow_2H4
4,2,116,33,6,#DoctorCaius_Wiv #Falstaff_1H4 #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #MistressPage_Wiv #Shallow_2H4
4,2,117,95,14,#DoctorCaius_Wiv #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #MistressPage_Wiv #Shallow_2H4
4,2,118,184,24,#MistressFord_Wiv #MistressPage_Wiv
4,3,119,94,11,#Bardolph_1H4 #Host_Wiv
4,4,120,648,88,#HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #MistressPage_Wiv
4,4,121,12,2,#MistressFord_Wiv #MistressPage_Wiv
4,4,122,58,7,#MistressPage_Wiv
4,5,123,125,17,#Host_Wiv #Simple_Wiv
4,5,124,243,38,#Falstaff_1H4 #Host_Wiv #Simple_Wiv
4,5,125,49,6,#Falstaff_1H4 #Host_Wiv
4,5,126,73,11,#Bardolph_1H4 #Falstaff_1H4 #Host_Wiv
4,5,127,74,10,#Bardolph_1H4 #Falstaff_1H4 #Host_Wiv #HughEvans_Wiv
4,5,128,56,7,#Bardolph_1H4 #DoctorCaius_Wiv #Falstaff_1H4 #Host_Wiv
4,5,129,20,3,#Bardolph_1H4 #Falstaff_1H4 #Host_Wiv
4,5,130,96,11,#Falstaff_1H4
4,5,131,196,26,#Falstaff_1H4 #MistressQuickly_1H4
4,6,132,440,55,#Fenton_Wiv #Host_Wiv
5,1,133,66,9,#Falstaff_1H4 #MistressQuickly_1H4
5,1,134,196,23,#Falstaff_1H4 #MasterFord_Wiv
5,2,135,114,14,#MasterPage_Wiv #Shallow_2H4 #Slender_Wiv
5,3,136,49,7,#DoctorCaius_Wiv #MistressFord_Wiv #MistressPage_Wiv
5,3,137,134,19,#MistressFord_Wiv #MistressPage_Wiv
5,4,138,33,4,#BOYS_Wiv #HughEvans_Wiv
5,5,139,147,15,#Falstaff_1H4
5,5,140,131,21,#Falstaff_1H4 #MistressFord_Wiv #MistressPage_Wiv
5,5,141,27,3,#Falstaff_1H4
5,5,142,427,59,#AnnePage_Wiv #BOYS_Wiv #Falstaff_1H4 #HughEvans_Wiv #MistressQuickly_1H4 #Pistol_2H4
5,5,143,59,10,#BOYS_Wiv #Falstaff_1H4 #HughEvans_Wiv #MistressQuickly_1H4 #Pistol_2H4
5,5,144,593,76,#BOYS_Wiv #Falstaff_1H4 #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #Pistol_2H4
5,5,145,211,28,#BOYS_Wiv #Falstaff_1H4 #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #Pistol_2H4 #Slender_Wiv
5,5,146,61,8,#BOYS_Wiv #DoctorCaius_Wiv #Falstaff_1H4 #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #Pistol_2H4 #Slender_Wiv
5,5,147,247,34,#AnnePage_Wiv #BOYS_Wiv #DoctorCaius_Wiv #Falstaff_1H4 #Fenton_Wiv #HughEvans_Wiv #MasterFord_Wiv #MasterPage_Wiv #MistressFord_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #Pistol_2H4 #Slender_Wiv
