act,scene,stagegroup,n_tokens,n_lines,onstage
2,3,44,59,9,#Iago_Oth #Montano_Oth #SERVANTS_Oth
2,3,45,64,13,#Cassio_Oth #Iago_Oth #Montano_Oth #Roderigo_Oth #SERVANTS_Oth
2,3,46,40,6,#Cassio_Oth #Iago_Oth #Montano_Oth #SERVANTS_Oth
2,3,47,695,94,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #Montano_Oth #Othello_Oth #SERVANTS_Oth
2,3,48,39,7,#ATTENDANTS.0_Oth #ATTENDANTS_Oth #Cassio_Oth #Desdemona_Oth #Iago_Oth #Montano_Oth #Othello_Oth #SERVANTS_Oth
2,3,49,29,5,#ATTENDANTS.0_Oth #ATTENDANTS_Oth #Cassio_Oth #Desdemona_Oth #Iago_Oth #Othello_Oth #SERVANTS_Oth
2,3,50,624,78,#ATTENDANTS.0_Oth #Cassio_Oth #Iago_Oth
2,3,51,217,27,#ATTENDANTS.0_Oth #Iago_Oth
2,3,52,169,21,#ATTENDANTS.0_Oth #Iago_Oth #Roderigo_Oth
2,3,53,50,7,#ATTENDANTS.0_Oth #Iago_Oth
3,1,54,16,3,#Cassio_Oth #MUSICIANS_Oth
3,1,55,15,2,#Cassio_Oth #Clown_Oth #MUSICIANS_Oth
3,1,56,114,16,#Cassio_Oth #Clown_Oth #MUSICIANS.0.1_Oth #MUSICIANS_Oth
3,1,57,75,10,#Cassio_Oth #Clown_Oth #MUSICIANS.0.1_Oth
3,1,58,79,12,#Cassio_Oth #Iago_Oth #MUSICIANS.0.1_Oth
3,1,59,9,3,#Cassio_Oth #MUSICIANS.0.1_Oth
3,1,60,133,19,#Cassio_Oth #Emilia_Oth #MUSICIANS.0.1_Oth
3,2,61,43,6,#GENTLEMEN_Oth #Iago_Oth #Othello_Oth
3,2,62,5,1,#GENTLEMEN.0.1_Oth #GENTLEMEN_Oth #Iago_Oth #Othello_Oth
3,3,63,219,30,#Cassio_Oth #Desdemona_Oth #Emilia_Oth
3,3,64,34,6,#Cassio_Oth #Desdemona_Oth #Emilia_Oth #Iago_Oth #Othello_Oth
3,3,65,454,63,#Desdemona_Oth #Emilia_Oth #Iago_Oth #Othello_Oth
3,3,66,1383,199,#Iago_Oth #Othello_Oth
3,3,67,165,20,#Othello_Oth
3,3,68,94,15,#Desdemona_Oth #Emilia_Oth #Othello_Oth
3,3,69,82,10,#Emilia_Oth
3,3,70,160,25,#Emilia_Oth #Iago_Oth
3,3,71,69,9,#Iago_Oth
3,3,72,1215,169,#Iago_Oth #Othello_Oth
3,4,73,148,22,#Clown_Oth #Desdemona_Oth #Emilia_Oth
3,4,74,75,12,#Desdemona_Oth #Emilia_Oth
3,4,75,511,81,#Desdemona_Oth #Emilia_Oth #Othello_Oth
3,4,76,58,8,#Desdemona_Oth #Emilia_Oth
3,4,77,279,37,#Cassio_Oth #Desdemona_Oth #Emilia_Oth #Iago_Oth
3,4,78,206,29,#Cassio_Oth #Desdemona_Oth #Emilia_Oth
3,4,79,288,42,#Bianca_Oth #Cassio_Oth
4,1,80,367,60,#Iago_Oth #Othello_Oth
4,1,81,77,12,#Cassio_Oth #Iago_Oth #Othello_Oth
4,1,82,345,46,#Iago_Oth #Othello_Oth
4,1,83,327,47,#Cassio_Oth #Iago_Oth #Othello_Oth
4,1,84,135,16,#Bianca_Oth #Cassio_Oth #Iago_Oth #Othello_Oth
4,1,85,45,8,#Cassio_Oth #Iago_Oth #Othello_Oth
4,1,86,317,47,#Iago_Oth #Othello_Oth
4,1,87,345,58,#ATTENDANTS_Oth #Desdemona_Oth #Iago_Oth #Lodovico_Oth #Othello_Oth
4,1,88,25,4,#ATTENDANTS_Oth #Iago_Oth #Lodovico_Oth #Othello_Oth
4,1,89,168,25,#ATTENDANTS_Oth #Iago_Oth #Lodovico_Oth
4,2,90,140,21,#Emilia_Oth #Othello_Oth
4,2,91,38,4,#Othello_Oth
4,2,92,53,11,#Desdemona_Oth #Emilia_Oth #Othello_Oth
4,2,93,488,69,#Desdemona_Oth #Othello_Oth
4,2,94,38,5,#Desdemona_Oth #Emilia_Oth #Othello_Oth
4,2,95,86,14,#Desdemona_Oth #Emilia_Oth
4,2,96,25,3,#Desdemona_Oth
4,2,97,525,74,#Desdemona_Oth #Emilia_Oth #Iago_Oth
4,2,98,587,76,#Iago_Oth #Roderigo_Oth
4,3,99,63,10,#ATTENDANTS_Oth #Desdemona_Oth #Emilia_Oth #Lodovico_Oth #Othello_Oth
4,3,100,797,107,#Desdemona_Oth #Emilia_Oth
5,1,101,189,23,#Iago_Oth #Roderigo_Oth
5,1,102,35,5,#Cassio_Oth #Iago_Oth #Roderigo_Oth
5,1,103,8,1,#Cassio_Oth #Roderigo_Oth
5,1,104,75,12,#Cassio_Oth #Othello_Oth #Roderigo_Oth
5,1,105,54,9,#Cassio_Oth #Gratiano_Oth #Lodovico_Oth #Roderigo_Oth
5,1,106,198,37,#Cassio_Oth #Gratiano_Oth #Iago_Oth #Lodovico_Oth #Roderigo_Oth
5,1,107,234,36,#Bianca_Oth #Cassio_Oth #Gratiano_Oth #Iago_Oth #Lodovico_Oth #Roderigo_Oth
5,1,108,48,7,#Bianca_Oth #Gratiano_Oth #Iago_Oth #Lodovico_Oth
5,1,109,154,21,#Bianca_Oth #Emilia_Oth #Gratiano_Oth #Iago_Oth #Lodovico_Oth
5,2,110,674,105,#Desdemona_Oth #Othello_Oth
5,2,111,647,98,#Desdemona_Oth #Emilia_Oth #Othello_Oth
5,2,112,146,18,#Desdemona_Oth #Emilia_Oth #Gratiano_Oth #Iago_Oth #Montano_Oth #Othello_Oth
5,2,113,416,63,#Bianca_Oth #Cassio_Oth #Desdemona_Oth #Emilia_Oth #Gratiano_Oth #Iago_Oth #Montano_Oth #Othello_Oth
5,2,114,45,6,#Bianca_Oth #Cassio_Oth #Desdemona_Oth #Emilia_Oth #Gratiano_Oth #Montano_Oth #Othello_Oth
5,2,115,98,14,#Bianca_Oth #Cassio_Oth #Desdemona_Oth #Emilia_Oth #Othello_Oth
5,2,116,224,28,#Bianca_Oth #Cassio_Oth #Desdemona_Oth #Emilia_Oth #Gratiano_Oth #Othello_Oth
5,2,117,707,103,#Bianca_Oth #Cassio_Oth #Desdemona_Oth #Emilia_Oth #Gratiano_Oth #Iago_Oth #Lodovico_Oth #Montano_Oth #OFFICERS_Oth #Othello_Oth
