node1,node2,n_lines,n_tokens
#Clarence_3H6,2.03,56,457
#EdwardIV_3H6,2.03,56,457
#RichardIII_R3,2.03,56,457
#Warwick_2H6,2.03,56,457
#Clifford_3H6,2.04,13,103
#RichardIII_R3,2.04,13,103
#Warwick_2H6,2.04,13,103
#Exeter_3H6,2.05,139,1116
#Father_3H6,2.05,139,1116
#HenryVI_1H6,2.05,139,1116
#PrinceEdward_3H6,2.05,139,1116
#QueenMargaret_1H6,2.05,139,1116
#Son_3H6,2.05,139,1116
#Clarence_3H6,2.06,111,878
#Clifford_3H6,2.06,111,878
#EdwardIV_3H6,2.06,111,878
#Montague_3H6,2.06,111,878
#RichardIII_R3,2.06,111,878
#SOLDIERS.YORK_3H6,2.06,111,878
#Warwick_2H6,2.06,111,878
#GAMEKEEPERS.1_3H6,3.01,100,853
#GAMEKEEPERS.2_3H6,3.01,100,853
#HenryVI_1H6,3.01,100,853
#ATTENDANTS.EDWARD.1_3H6,3.02,197,1613
#ATTENDANTS.EDWARD_3H6,3.02,197,1613
#Clarence_3H6,3.02,197,1613
#EdwardIV_3H6,3.02,197,1613
#QueenElizabeth_3H6,3.02,197,1613
#RichardIII_R3,3.02,197,1613
#Bourbon_3H6,3.03,276,2089
#KingLewis_3H6,3.03,276,2089
#LadyBona_3H6,3.03,276,2089
#MESSENGERS.Post_3H6,3.03,276,2089
#Oxford_3H6,3.03,276,2089
#PrinceEdward_3H6,3.03,276,2089
#QueenMargaret_1H6,3.03,276,2089
#Warwick_2H6,3.03,276,2089
#ATTENDANTS.EDWARD_3H6,4.01,152,1187
#Clarence_3H6,4.01,152,1187
#EdwardIV_3H6,4.01,152,1187
#Hastings_3H6,4.01,152,1187
#MESSENGERS.Post_3H6,4.01,152,1187
#Montague_3H6,4.01,152,1187
#Pembroke_3H6,4.01,152,1187
#QueenElizabeth_3H6,4.01,152,1187
#RichardIII_R3,4.01,152,1187
#Somerset_3H6,4.01,152,1187
#Stafford_3H6,4.01,152,1187
#Clarence_3H6,4.02,30,222
#Oxford_3H6,4.02,30,222
#SOLDIERS.FRENCH_3H6,4.02,30,222
#Somerset_3H6,4.02,30,222
#Warwick_2H6,4.02,30,222
#Clarence_3H6,4.03,66,495
#EdwardIV_3H6,4.03,66,495
#Oxford_3H6,4.03,66,495
#SOLDIERS.FRENCH_3H6,4.03,66,495
#Somerset_3H6,4.03,66,495
#WATCHMEN.1_3H6,4.03,66,495
#WATCHMEN.2_3H6,4.03,66,495
#WATCHMEN.3_3H6,4.03,66,495
#Warwick_2H6,4.03,66,495
#QueenElizabeth_3H6,4.04,36,281
#Rivers_3H6,4.04,36,281
#EdwardIV_3H6,4.05,31,234
#Hastings_3H6,4.05,31,234
#Huntsman_3H6,4.05,31,234
#RichardIII_R3,4.05,31,234
#SOLDIERS.YORK_3H6,4.05,31,234
#Stanley_3H6,4.05,31,234
#Clarence_3H6,4.06,105,786
#HenryVII_R3,4.06,105,786
#HenryVI_1H6,4.06,105,786
#Lieutenant_3H6,4.06,105,786
#MESSENGERS.Post_3H6,4.06,105,786
#Montague_3H6,4.06,105,786
#Oxford_3H6,4.06,105,786
#Somerset_3H6,4.06,105,786
#Warwick_2H6,4.06,105,786
#ALDERMEN_3H6,4.07,88,711
#EdwardIV_3H6,4.07,88,711
#Hastings_3H6,4.07,88,711
#MayorOfYork_3H6,4.07,88,711
#Montgomery_3H6,4.07,88,711
#RichardIII_R3,4.07,88,711
#SOLDIERS.MONTGOMERY_3H6,4.07,88,711
#SOLDIERS.YORK.0.1_3H6,4.07,88,711
#SOLDIERS.YORK_3H6,4.07,88,711
#Clarence_3H6,4.08,64,487
#EdwardIV_3H6,4.08,64,487
#Exeter_3H6,4.08,64,487
#HenryVI_1H6,4.08,64,487
#Montague_3H6,4.08,64,487
#Oxford_3H6,4.08,64,487
#RichardIII_R3,4.08,64,487
#SOLDIERS.YORK_3H6,4.08,64,487
#Warwick_2H6,4.08,64,487
#Clarence_3H6,5.01,114,905
#EdwardIV_3H6,5.01,114,905
#MESSENGERS.1_3H6,5.01,114,905
#MESSENGERS.2_3H6,5.01,114,905
#MayorOfCoventry_3H6,5.01,114,905
#Montague_3H6,5.01,114,905
#Oxford_3H6,5.01,114,905
#RichardIII_R3,5.01,114,905
#SOLDIERS.CLARENCE_3H6,5.01,114,905
#SOLDIERS.MONTAGUE_3H6,5.01,114,905
#SOLDIERS.OXFORD_3H6,5.01,114,905
#SOLDIERS.SOMERSET_3H6,5.01,114,905
#SOLDIERS.YORK_3H6,5.01,114,905
#Somerset_3H6,5.01,114,905
#Somerville_3H6,5.01,114,905
#Warwick_2H6,5.01,114,905
#EdwardIV_3H6,5.02,52,424
#Oxford_3H6,5.02,52,424
#Somerset_3H6,5.02,52,424
#Warwick_2H6,5.02,52,424
#Clarence_3H6,5.03,24,191
#EdwardIV_3H6,5.03,24,191
#RichardIII_R3,5.03,24,191
#SOLDIERS.YORK_3H6,5.03,24,191
#Clarence_3H6,5.04,82,668
#EdwardIV_3H6,5.04,82,668
#MESSENGERS.X.5_3H6,5.04,82,668
#Oxford_3H6,5.04,82,668
#PrinceEdward_3H6,5.04,82,668
#QueenMargaret_1H6,5.04,82,668
#RichardIII_R3,5.04,82,668
#SOLDIERS.LANCASTER_3H6,5.04,82,668
#SOLDIERS.YORK_3H6,5.04,82,668
#Somerset_3H6,5.04,82,668
#Clarence_3H6,5.05,92,725
#EdwardIV_3H6,5.05,92,725
#Oxford_3H6,5.05,92,725
#PrinceEdward_3H6,5.05,92,725
#QueenMargaret_1H6,5.05,92,725
#RichardIII_R3,5.05,92,725
#SOLDIERS.YORK.0.2_3H6,5.05,92,725
#SOLDIERS.YORK_3H6,5.05,92,725
#Somerset_3H6,5.05,92,725
#HenryVI_1H6,5.06,94,757
#Lieutenant_3H6,5.06,94,757
#RichardIII_R3,5.06,94,757
#ATTENDANTS.EDWARD_3H6,5.07,47,364
#Clarence_3H6,5.07,47,364
#EdwardIV_3H6,5.07,47,364
#EdwardV.Infant_3H6,5.07,47,364
#Hastings_3H6,5.07,47,364
#Nurse_3H6,5.07,47,364
#QueenElizabeth_3H6,5.07,47,364
#RichardIII_R3,5.07,47,364
