act,scene,stagegroup,n_tokens,n_lines,onstage
2,2,27,15,2,#ATTENDANTS.SIMONIDES_Per #LORDS.PENTAPOLIS.0.1_Per #LORDS.PENTAPOLIS.0.2_Per #LORDS.PENTAPOLIS_Per #Simonides_Per #Thaisa_Per
2,2,28,44,6,#ATTENDANTS.SIMONIDES_Per #LORDS.PENTAPOLIS.0.1_Per #LORDS.PENTAPOLIS.0.2_Per #LORDS.PENTAPOLIS.0.3_Per #LORDS.PENTAPOLIS_Per #Simonides_Per #Thaisa_Per
2,3,29,181,25,#ATTENDANTS.SIMONIDES_Per #KNIGHTS_Per #LADIES.PENTAPOLIS_Per #LORDS.PENTAPOLIS_Per #Marshal_Per #Pericles_Per #Simonides_Per #Thaisa_Per
2,3,30,720,98,#ATTENDANTS.SIMONIDES_Per #KNIGHTS.0.1_Per #KNIGHTS_Per #LADIES.PENTAPOLIS_Per #LORDS.PENTAPOLIS_Per #Marshal_Per #Pericles_Per #Simonides_Per #Thaisa_Per
2,4,31,126,17,#Helicanus_Per #LORDS.TYRE.Escanes_Per
2,4,32,15,2,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per
2,4,33,7,1,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per
2,4,34,307,40,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per
2,5,35,41,5,#KNIGHTS.0.1_Per #KNIGHTS_Per #Simonides_Per
2,5,36,51,6,#KNIGHTS.0.1_Per #KNIGHTS.0.2_Per #KNIGHTS_Per #Simonides_Per
2,5,37,8,1,#KNIGHTS.0.1_Per #KNIGHTS.0.2_Per #KNIGHTS.0.3_Per #KNIGHTS_Per #Simonides_Per
2,5,38,75,10,#KNIGHTS.0.1_Per #KNIGHTS.0.2_Per #KNIGHTS.0.3_Per #Simonides_Per
2,5,39,310,46,#KNIGHTS.0.1_Per #KNIGHTS.0.2_Per #KNIGHTS.0.3_Per #Pericles_Per #Simonides_Per
2,5,40,209,28,#KNIGHTS.0.1_Per #KNIGHTS.0.2_Per #KNIGHTS.0.3_Per #Pericles_Per #Simonides_Per #Thaisa_Per
3,0,41,375,60,#Gower_Per
3,1,42,104,14,#Pericles_Per
3,1,43,191,27,#Lychorida_Per #Marina.Infant_Per #Pericles_Per
3,1,44,236,33,#Lychorida_Per #Marina.Infant_Per #Pericles_Per #SAILORS.1_Per #SAILORS.2_Per
3,1,45,80,12,#Marina.Infant_Per #Pericles_Per #SAILORS.1_Per #SAILORS.2_Per
3,2,46,2,1,#Cerimon_Per #SUPPLIANTS.1_Per #SUPPLIANTS.2_Per
3,2,47,20,3,#Cerimon_Per #Philemon_Per #SUPPLIANTS.1_Per #SUPPLIANTS.2_Per
3,2,48,46,7,#Cerimon_Per #SUPPLIANTS.1_Per #SUPPLIANTS.2_Per
3,2,49,267,42,#Cerimon_Per #GENTLEMEN.EPHESUS.1_Per #GENTLEMEN.EPHESUS.2_Per
3,2,50,280,45,#Cerimon_Per #GENTLEMEN.EPHESUS.1_Per #GENTLEMEN.EPHESUS.2_Per #SERVANTS.CERIMON.0.1_Per #SERVANTS.CERIMON_Per
3,2,51,139,21,#Cerimon_Per #GENTLEMEN.EPHESUS.1_Per #GENTLEMEN.EPHESUS.2_Per #SERVANTS.CERIMON.0.1_Per #SERVANTS.CERIMON.0.2_Per #SERVANTS.CERIMON_Per
3,2,52,53,9,#Cerimon_Per #GENTLEMEN.EPHESUS.1_Per #GENTLEMEN.EPHESUS.2_Per #SERVANTS.CERIMON.0.1_Per #SERVANTS.CERIMON.0.2_Per #SERVANTS.CERIMON_Per #Thaisa_Per
3,3,53,352,48,#Cleon_Per #Dionyza_Per #Lychorida_Per #Marina.Infant_Per #Pericles_Per
3,4,54,127,17,#Cerimon_Per #Thaisa_Per
4,0,55,320,52,#Gower_Per
4,1,56,101,14,#Dionyza_Per #Leonine_Per
4,1,57,301,43,#Dionyza_Per #Leonine_Per #Marina_Per
4,1,58,308,46,#Leonine_Per #Marina_Per
4,1,59,2,1,#Leonine_Per #Marina_Per #PIRATES.0.1_Per #PIRATES_Per
4,1,60,4,1,#Marina_Per #PIRATES.0.1_Per #PIRATES.0.2_Per #PIRATES_Per
4,1,61,9,2,#Marina_Per #PIRATES.0.1_Per #PIRATES.0.2_Per #PIRATES.0.3_Per #PIRATES_Per
4,1,62,59,7,#Leonine_Per #PIRATES.0.1_Per #PIRATES.0.2_Per #PIRATES.0.3_Per
4,2,63,172,26,#Bawd_Per #Bolt_Per #Pander_Per
4,2,64,121,14,#Bawd_Per #Pander_Per
4,2,65,10,2,#Bawd_Per #Bolt_Per #Marina_Per #PIRATES_Per #Pander_Per
4,2,66,101,14,#Bawd_Per #Bolt_Per #Marina_Per #PIRATES.0.1_Per #PIRATES_Per #Pander_Per
4,2,67,56,7,#Bawd_Per #Bolt_Per #Marina_Per #PIRATES.0.1_Per
4,2,68,195,31,#Bawd_Per #Marina_Per #PIRATES.0.1_Per
4,2,69,450,61,#Bawd_Per #Bolt_Per #Marina_Per #PIRATES.0.1_Per
4,3,70,405,57,#Cleon_Per #Dionyza_Per
4,4,71,383,52,#Gower_Per
4,5,72,69,9,#GENTLEMEN.MYTILENE.1_Per #GENTLEMEN.MYTILENE.2_Per
4,6,73,131,15,#Bawd_Per #Bolt_Per #Pander_Per
4,6,74,117,17,#Bawd_Per #Bolt_Per #Lysimachus_Per #Pander_Per
4,6,75,52,8,#Bawd_Per #Bolt_Per #Lysimachus_Per
4,6,76,174,27,#Bawd_Per #Bolt_Per #Lysimachus_Per #Marina_Per #Pander_Per
4,6,77,395,55,#Lysimachus_Per #Marina_Per
4,6,78,28,5,#Bolt_Per #Lysimachus_Per #Marina_Per
4,6,79,75,10,#Bolt_Per #Marina_Per
4,6,80,145,21,#Bawd_Per #Bolt_Per #Marina_Per #Pander_Per
4,6,81,370,49,#Bolt_Per #Marina_Per
5,0,82,193,24,#Gower_Per
5,1,83,41,6,#Helicanus_Per #SAILORS.MYTILENE.1_Per #SAILORS.TYRE.1_Per
5,1,84,9,2,#Helicanus_Per #SAILORS.TYRE.1_Per
5,1,85,18,4,#GENTLEMEN.TYRE.0.1_Per #GENTLEMEN.TYRE_Per #Helicanus_Per #SAILORS.TYRE.1_Per
5,1,86,160,27,#GENTLEMEN.TYRE.0.1_Per #GENTLEMEN.TYRE_Per #Helicanus_Per #LORDS.MYTILENE_Per #Lysimachus_Per #SAILORS.MYTILENE.1_Per #SAILORS.TYRE.1_Per
5,1,87,37,7,#GENTLEMEN.TYRE.0.1_Per #GENTLEMEN.TYRE_Per #Helicanus_Per #LORDS.MYTILENE_Per #Lysimachus_Per #Pericles_Per #SAILORS.MYTILENE.1_Per #SAILORS.TYRE.1_Per
5,1,88,81,13,#GENTLEMEN.TYRE.0.1_Per #GENTLEMEN.TYRE_Per #Helicanus_Per #LORDS.MYTILENE.0.1_Per #LORDS.MYTILENE_Per #Lysimachus_Per #Pericles_Per #SAILORS.MYTILENE.1_Per #SAILORS.TYRE.1_Per
5,1,89,87,13,#GENTLEMEN.TYRE.0.1_Per #GENTLEMEN.TYRE_Per #Helicanus_Per #LORDS.MYTILENE_Per #Lysimachus_Per #Pericles_Per #SAILORS.MYTILENE.1_Per #SAILORS.TYRE.1_Per
5,1,90,1365,201,#Companion_Per #GENTLEMEN.TYRE.0.1_Per #GENTLEMEN.TYRE_Per #Helicanus_Per #LORDS.MYTILENE.0.1_Per #LORDS.MYTILENE_Per #Lysimachus_Per #Marina_Per #Pericles_Per #SAILORS.MYTILENE.1_Per #SAILORS.TYRE.1_Per
5,1,91,72,10,#Diana_Per #GENTLEMEN.TYRE.0.1_Per #LORDS.MYTILENE.0.1_Per #Pericles_Per
5,1,92,9,3,#GENTLEMEN.TYRE.0.1_Per #LORDS.MYTILENE.0.1_Per #Pericles_Per
5,1,93,90,16,#ATTENDANTS.PERICLES_Per #GENTLEMEN.TYRE.0.1_Per #Helicanus_Per #LORDS.MYTILENE.0.1_Per #Lysimachus_Per #Marina_Per #Pericles_Per
5,2,94,121,20,#Gower_Per
5,3,95,642,98,#ATTENDANTS.PERICLES_Per #Cerimon_Per #Helicanus_Per #Lysimachus_Per #Marina_Per #PRIESTESSES_Per #Pericles_Per #Thaisa_Per
6,0,96,136,18,#Gower_Per
