node1,node2,n_lines,n_tokens
#SOLDIERS.CAESAR_Ant,4.01,19,136
#ATTENDANTS_Ant,4.02,58,376
#Antony_JC,4.02,58,376
#Charmian_Ant,4.02,58,376
#Cleopatra_Ant,4.02,58,376
#Enobarbus_Ant,4.02,58,376
#Iras_Ant,4.02,58,376
#SERVANTS.ANTONY_Ant,4.02,58,376
#SERVANTS_Ant,4.02,58,376
#SOLDIERS.ANTONY.0.1_Ant,4.03,31,160
#SOLDIERS.ANTONY.0.2_Ant,4.03,31,160
#SOLDIERS.ANTONY.0.3_Ant,4.03,31,160
#SOLDIERS.ANTONY.0.4_Ant,4.03,31,160
#SOLDIERS.ANTONY.0_Ant,4.03,31,160
#SOLDIERS.ANTONY_Ant,4.03,31,160
#ATTENDANTS_Ant,4.04,49,309
#Antony_JC,4.04,49,309
#CAPTAINS.0.1_Ant,4.04,49,309
#CAPTAINS_Ant,4.04,49,309
#Charmian_Ant,4.04,49,309
#Cleopatra_Ant,4.04,49,309
#Eros_Ant,4.04,49,309
#SOLDIERS.ANTONY.X.2_Ant,4.04,49,309
#SOLDIERS.ANTONY_Ant,4.04,49,309
#Antony_JC,4.05,25,144
#Eros_Ant,4.05,25,144
#SOLDIERS.ANTONY.X.3_Ant,4.05,25,144
#Agrippa_Ant,4.06,44,281
#Dolabella_Ant,4.06,44,281
#Enobarbus_Ant,4.06,44,281
#MESSENGERS.X.5_Ant,4.06,44,281
#Octavius_JC,4.06,44,281
#SOLDIERS.CAESAR.X.1_Ant,4.06,44,281
#Agrippa_Ant,4.07,21,130
#Antony_JC,4.07,21,130
#Eros_Ant,4.07,21,130
#SOLDIERS.CAESAR_Ant,4.07,21,130
#Scarus_Ant,4.07,21,130
#Antony_JC,4.08,50,321
#Cleopatra_Ant,4.08,50,321
#SOLDIERS.ANTONY_Ant,4.08,50,321
#Scarus_Ant,4.08,50,321
#Enobarbus_Ant,4.09,41,255
#WATCHMEN.1_Ant,4.09,41,255
#WATCHMEN.2_Ant,4.09,41,255
#WATCHMEN.Sentry_Ant,4.09,41,255
#Antony_JC,4.10,10,71
#SOLDIERS.ANTONY_Ant,4.10,10,71
#Scarus_Ant,4.10,10,71
#Octavius_JC,4.11,4,34
#SOLDIERS.CAESAR_Ant,4.11,4,34
#Antony_JC,4.12,56,404
#Cleopatra_Ant,4.12,56,404
#Scarus_Ant,4.12,56,404
#Charmian_Ant,4.13,14,84
#Cleopatra_Ant,4.13,14,84
#Iras_Ant,4.13,14,84
#Mardian_Ant,4.13,14,84
#Antony_JC,4.14,172,1136
#Diomedes_Ant,4.14,172,1136
#Eros_Ant,4.14,172,1136
#GUARDS.0.1_Ant,4.14,172,1136
#GUARDS.0.2_Ant,4.14,172,1136
#GUARDS.0.3_Ant,4.14,172,1136
#GUARDS.Dercetus_Ant,4.14,172,1136
#GUARDS_Ant,4.14,172,1136
#Mardian_Ant,4.14,172,1136
#Antony_JC,4.15,105,704
#Charmian_Ant,4.15,105,704
#Cleopatra_Ant,4.15,105,704
#Diomedes_Ant,4.15,105,704
#GUARDS_Ant,4.15,105,704
#Iras_Ant,4.15,105,704
#LADIES_Ant,4.15,105,704
#Agrippa_Ant,5.01,91,622
#Dolabella_Ant,5.01,91,622
#Egyptian_Ant,5.01,91,622
#GUARDS.Dercetus_Ant,5.01,91,622
#Gallus_Ant,5.01,91,622
#Maecenas_Ant,5.01,91,622
#Octavius_JC,5.01,91,622
#Proculeius_Ant,5.01,91,622
#ATTENDANTS.CAESAR_Ant,5.02,437,2896
#Charmian_Ant,5.02,437,2896
#Cleopatra_Ant,5.02,437,2896
#Countryman_Ant,5.02,437,2896
#Dolabella_Ant,5.02,437,2896
#GUARDS.CAESAR.0.1_Ant,5.02,437,2896
#GUARDS.CAESAR.0.2_Ant,5.02,437,2896
#GUARDS.CAESAR.1_Ant,5.02,437,2896
#GUARDS.CAESAR_Ant,5.02,437,2896
#Gallus_Ant,5.02,437,2896
#Iras_Ant,5.02,437,2896
#Maecenas_Ant,5.02,437,2896
#Octavius_JC,5.02,437,2896
#Proculeius_Ant,5.02,437,2896
#SOLDIERS.CAESAR_Ant,5.02,437,2896
#Seleucus_Ant,5.02,437,2896
